"Sanction Counts, 2009-10"
"All Districts, All Schools"

"",,,,"Sanction Type",,,
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",109,"*",0,7
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""","*",0,0,0
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",34,"*",0,"*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",7,0,0,0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",75,79,0,0
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","*","*",0,0
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*",0,0,0
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","*",7,0,0
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",38,31,0,6
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",0,"*",0,0
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","*",0,0,0
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",70,7,"*",0
"Rocky Hill School District","=""1190011""","Dr. Oran A. Moser School","=""1190211""","*",0,0,0
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","*","*",0,0
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",147,41,0,0
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","*","*",0,0
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",11,0,0,0
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",6,0,"*",0
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","*","*",0,0
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""",0,"*",0,0
"Seymour School District","=""1240011""","Bungay School","=""1240111""","*","*",0,0
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","*",0,0,0
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",454,90,0,0
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",121,20,0,0
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","*",0,"*",0
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",0,"*",0,0
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",47,6,6,0
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",0,"*",0,0
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",512,158,"*",0
"Sherman School District","=""1270011""","Sherman School","=""1270111""",15,0,0,0
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",10,9,"*",0
"Simsbury School District","=""1280011""","Central School","=""1280111""","*",0,"*",0
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",37,0,0,0
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","*","*",0,0
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",185,35,0,"*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",8,0,0,0
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","*","*",0,0
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",16,"*",0,0
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","*",0,0,0
"Somers School District","=""1290011""","Somers High School","=""1296111""",109,31,0,"*"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","*","*",0,0
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","*",6,0,0
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",11,9,0,0
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",107,138,0,0
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",61,8,"*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","*",0,"*",0
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",45,17,0,0
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","*",0,0,0
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",7,"*",0,0
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","*",0,0,0
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",70,68,0,0
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","*","*",0,0
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","*",0,0,0
"Southington School District","=""1310011""","Southington High School","=""1316211""",74,278,0,14
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",6,6,0,0
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","*",0,0,0
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","*","*",0,0
"Sprague School District","=""1330011""","Sayles School","=""1330111""",25,0,0,0
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",8,"*",0,0
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",575,96,0,7
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",113,9,0,"*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",0,26,0,"*"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","*",6,0,0
"Stamford School District","=""1350011""","Dolan School","=""1355311""",0,37,0,"*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",0,22,"*",0
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",0,90,0,6
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",0,"*",0,0
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","*","*",0,0
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",0,7,0,"*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",0,"*",0,0
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",0,198,0,13
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",0,10,0,0
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",0,"*",0,0
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",0,"*",0,"*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",0,32,0,0
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",126,214,0,17
"Stamford School District","=""1350011""","Westover School","=""1351411""",0,"*",0,0
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",36,19,7,0
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",0,"*",0,0
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",23,22,0,0
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",31,"*",0,"*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",133,17,"*","*"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","*",0,0,0
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",24,"*",0,0
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",257,72,0,0
"Stratford School District","=""1380011""","Chapel School","=""1380311""",7,6,0,0
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",117,53,0,0
"Stratford School District","=""1380011""","Franklin School","=""1380411""",35,18,0,0
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",91,13,0,0
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",20,"*",0,0
"Stratford School District","=""1380011""","Lordship School","=""1380811""",25,6,10,0
"Stratford School District","=""1380011""","Nichols School","=""1380911""",33,"*",0,0
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",29,"*","*",0
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",6,9,0,0
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",268,47,0,"*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",30,0,0,0
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",367,61,16,6
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",9,0,0,0
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",91,147,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",88,92,0,0
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","*","*",0,0
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","*","*",0,0
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",99,102,0,"*"
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",0,"*",6,0
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",82,34,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",23,21,0,0
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",139,17,0,0
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",0,0,"*",0
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",45,49,"*",0
"Torrington School District","=""1430011""","East School","=""1430111""",0,"*",0,0
"Torrington School District","=""1430011""","Forbes School","=""1430211""",16,"*",0,0
"Torrington School District","=""1430011""","Southwest School","=""1430811""",24,6,0,0
"Torrington School District","=""1430011""","Torringford School","=""1430911""",8,"*","*",0
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",472,185,0,"*"
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",21,127,"*",0
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","*","*",12,0
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",0,"*",0,0
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",8,"*",0,0
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","*","*",0,0
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",0,6,0,"*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",0,"*",0,0
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",31,24,0,"*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","*","*",0,0
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",8,7,"*",0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",0,90,0,12
"Unified School District #2","=""3470015""","Children''s Place School","=""3470115""",0,13,0,0
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",67,24,0,0
"Vernon School District","=""1460011""","Center Road School","=""1461411""",12,"*",0,0
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",0,0,"*",0
"Vernon School District","=""1460011""","Northeast School","=""1460311""",28,9,0,0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",45,535,0,8
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",16,23,0,0
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",159,148,0,0
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",21,"*",0,0
"Wallingford School District","=""1480011""","Highland School","=""1480211""","*","*",0,0
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","*","*",0,0
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",6,0,"*",0
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""",48,8,0,0
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",0,"*",0,0
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",39,11,"*",0
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",325,144,"*",0
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",306,131,"*",0
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""","*","*",0,0
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","*","*",0,0
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",7,"*","*",0
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","*",0,0,0
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","*",0,0,0
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""","*",16,0,0
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",423,1021,"*",0
"Waterbury School District","=""1510011""","Washington School","=""1512311""",0,16,0,0
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",0,41,0,0
"Waterbury School District","=""1510011""","Barnard School","=""1510311""",0,6,0,0
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","*",82,12,0
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",0,27,0,0
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",0,13,14,0
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",1564,1868,0,0
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",0,218,0,0
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",315,488,0,0
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",0,94,10,0
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",6,154,32,0
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","*",131,15,0
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",10,"*",0,0
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",1552,1034,0,0
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",0,20,0,0
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",62,87,"*",0
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",1087,1034,0,0
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",349,717,"*",0
"Waterbury School District","=""1510011""","Regan School","=""1512811""",0,29,"*",0
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",13,21,9,0
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",0,139,0,0
"Waterbury School District","=""1510011""","State Street School","=""1519011""",105,70,"*",0
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",0,207,0,0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",213,38,0,0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",158,76,0,0
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",0,32,0,0
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",985,426,0,0
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","*",22,6,0
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",105,18,0,0
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","*","*",0,0
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",0,"*",0,0
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""","*","*",0,0
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",279,38,16,"*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",15,"*",0,0
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","*","*",0,0
"Watertown School District","=""1530011""","Polk School","=""1530411""",16,10,6,0
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",59,68,0,"*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",500,111,"*","*"
"West Hartford School District","=""1550011""","Smith School","=""1551711""",10,6,11,0
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","*",13,0,0
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",39,"*",0,0
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","*","*",0,0
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",6,"*",0,0
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",264,80,0,8
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","*",0,0,0
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",426,116,"*","*"
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",124,38,"*",0
"West Hartford School District","=""1550011""","Morley School","=""1550911""","*",0,0,0
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","*","*",0,0
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",120,35,"*",0
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","*",0,0,0
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""","*","*",0,0
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""","*",7,0,0
"West Haven School District","=""1560011""","Washington School","=""1561211""","*",0,0,0
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",0,"*",0,0
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",552,154,42,9
"West Haven School District","=""1560011""","Clarence E. Thompson School","=""1561011""","*","*",0,0
"West Haven School District","=""1560011""","Forest School","=""1560311""",0,11,"*",0
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",36,94,0,"*"
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""","*",6,0,0
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",6,6,12,"*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",1157,385,0,15
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",132,"*",0,0
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",26,6,0,0
"Weston School District","=""1570011""","Weston High School","=""1576111""",18,7,0,0
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",17,7,0,0
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","*",7,0,0
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""","*","*",0,0
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","*",6,"*",0
"Westport School District","=""1580011""","Green's Farms School","=""1580411""","*","*",0,0
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",0,"*",0,0
"Westport School District","=""1580011""","Long Lots School","=""1580711""","*",0,0,0
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""","*",0,"*",0
"Westport School District","=""1580011""","Staples High School","=""1586111""",99,34,0,"*"
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""","*",0,0,0
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""","*","*",0,0
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",6,0,0,0
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",6,"*",0,0
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",98,32,0,"*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",38,51,0,0
"Willington School District","=""1600011""","Center School","=""1600111""","*",0,0,0
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",29,0,0,0
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",12,16,"*",0
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""","*",0,0,0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",20,13,"*",0
"Winchester School District","=""1620011""","Pearson Academy","=""1620511""",13,"*",0,0
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",60,33,0,0
"Windham School District","=""1630011""","Eastern Regional Academy/Windham","=""1639011""",0,42,0,0
"Windham School District","=""1630011""","Natchaug School","=""1630111""",0,17,0,0
"Windham School District","=""1630011""","North Windham School","=""1630311""",18,13,"*",0
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""","*","*",13,0
"Windham School District","=""1630011""","Windham Center School","=""1630511""",0,"*",0,0
"Windham School District","=""1630011""","Windham High School","=""1636111""",927,240,0,"*"
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",605,244,45,6
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",0,"*",14,0
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",9,"*","*",0
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",211,46,0,"*"
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",137,24,0,"*"
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",17,16,0,0
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",49,54,12,0
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",11,24,0,0
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",6,"*",8,0
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""",0,"*",10,0
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",371,234,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",392,82,0,10
"Wolcott School District","=""1660011""","Alcott School","=""1660611""","*","*",0,0
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""","*","*",0,0
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",86,13,"*","*"
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""","*",12,0,0
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",139,43,"*","*"
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""","*",0,0,0
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""","*",0,0,0
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",132,32,0,6
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",0,"*",0,0
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",18,9,"*",0

