"Sanction Counts, 2010-11"
"All Districts, All Schools"

"",,,,"Sanction Type",,,
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",14,"*",0,0
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",14,0,0,"*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","*",0,0,0
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""",0,12,0,0
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","*","*",0,0
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",390,84,7,0
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",118,21,"*",0
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","*",0,0,"*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","*",0,0,0
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",58,27,0,0
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",0,"*",0,0
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",7,"*",0,0
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",616,108,"*",0
"Sherman School District","=""1270011""","Sherman School","=""1270111""",6,0,0,0
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",17,16,0,"*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","*",0,0,0
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",47,0,0,0
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","*",0,0,0
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",232,43,"*",0
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",13,"*",0,0
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",6,"*",0,0
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",22,7,0,0
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","*",0,0,0
"Somers School District","=""1290011""","Somers High School","=""1296111""",77,18,0,0
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",20,"*",0,0
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","*",0,0,0
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","*","*",0,0
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",273,113,"*",0
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",83,7,0,"*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","*",0,0,0
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",46,"*",0,0
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","*",0,0,0
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","*",7,0,0
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","*","*",0,0
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",72,57,0,0
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","*","*",0,0
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",7,"*",0,0
"Southington School District","=""1310011""","Southington High School","=""1316211""",121,173,13,0
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",8,"*",0,0
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","*","*",0,0
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",0,7,0,0
"Sprague School District","=""1330011""","Sayles School","=""1330111""",32,6,"*",0
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",7,"*",0,0
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",419,61,"*",0
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",70,11,0,"*"
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",0,"*",0,0
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",0,30,0,0
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",0,28,"*",0
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",0,"*",0,0
"Stamford School District","=""1350011""","Dolan School","=""1355311""","*",15,0,0
"Stamford School District","=""1350011""","Newfield School","=""1350611""",0,24,0,0
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",0,83,"*",0
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",0,"*",0,0
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",0,7,0,0
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",0,"*",0,0
"Stamford School District","=""1350011""","Springdale School","=""1351111""",0,"*",0,0
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",67,216,19,0
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",0,6,0,0
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",0,"*",0,0
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",0,"*",0,0
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","*",23,0,0
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",307,161,8,0
"Stamford School District","=""1350011""","Westover School","=""1351411""",0,"*",0,0
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",54,"*",0,"*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","*",7,0,11
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",21,7,0,0
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",36,15,0,0
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",154,12,"*","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",0,0,0,"*"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",0,0,0,"*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",9,6,0,0
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",307,26,"*",0
"Stratford School District","=""1380011""","Chapel School","=""1380311""",21,7,0,25
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",200,28,0,7
"Stratford School District","=""1380011""","Franklin School","=""1380411""",21,"*",0,"*"
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",89,14,0,"*"
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""","*",0,0,0
"Stratford School District","=""1380011""","Lordship School","=""1380811""",17,"*",0,0
"Stratford School District","=""1380011""","Nichols School","=""1380911""",31,"*",0,9
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",35,11,0,19
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""","*",7,0,0
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","*",8,0,11
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",395,26,"*",0
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",17,0,0,0
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","*",0,0,0
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",212,32,"*",0
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",33,13,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",56,123,"*",0
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",75,38,"*",0
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",8,0,0,0
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",164,52,0,0
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",8,11,0,9
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",137,60,"*",12
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",49,19,0,0
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",237,32,"*","*"
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","*","*",0,"*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",26,25,0,"*"
"Torrington School District","=""1430011""","East School","=""1430111""","*",0,0,0
"Torrington School District","=""1430011""","Forbes School","=""1430211""",47,"*",0,0
"Torrington School District","=""1430011""","Southwest School","=""1430811""",8,6,0,0
"Torrington School District","=""1430011""","Torringford School","=""1430911""",8,"*",0,0
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",396,132,"*",0
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",209,194,0,"*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","*","*",0,"*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",7,"*",0,0
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,"*",0,0
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","*","*",0,0
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",13,11,"*",0
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",14,9,"*",0
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","*","*",0,0
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",8,10,0,0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",31,53,15,0
"Unified School District #2","=""3470015""","Children''s Place School","=""3470115""",8,10,0,0
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",0,7,0,0
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",47,37,0,0
"Union School District","=""1450011""","Union Elementary School","=""1450111""","*",0,0,"*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""",8,6,0,0
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","*","*",0,0
"Vernon School District","=""1460011""","Northeast School","=""1460311""",11,"*",0,0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",835,131,0,6
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",9,10,0,0
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",172,69,0,25
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*",0,0,0
"Wallingford School District","=""1480011""","Highland School","=""1480211""","*","*",0,0
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","*",12,0,0
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""","*",0,0,0
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""",116,15,0,9
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""","*","*",0,0
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",0,"*",0,0
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",55,"*",0,"*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",292,86,0,7
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",166,108,0,"*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",14,"*",0,0
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","*",0,0,"*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",6,"*",0,0
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""","*",9,0,"*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",438,698,"*",0
"Waterbury School District","=""1510011""","Washington School","=""1512311""",9,10,0,0
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","*",26,0,"*"
"Waterbury School District","=""1510011""","Barnard School","=""1510311""",0,"*",0,"*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",36,44,0,17
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",0,44,0,0
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",10,17,0,8
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",1420,2312,"*",0
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",56,138,0,"*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",407,358,0,0
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",30,15,0,6
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",6,29,0,0
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",29,68,0,7
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","*",6,0,0
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",1357,1259,"*",0
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","*",8,0,"*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",62,49,0,24
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",1023,1107,"*","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",288,624,"*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","*",15,0,"*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",34,19,0,8
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",41,88,0,0
"Waterbury School District","=""1510011""","State Street School","=""1519011""",122,95,0,"*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",30,129,0,0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",256,22,"*",0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",176,40,0,0
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",0,21,0,"*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",914,470,6,0
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",43,33,0,0
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",112,"*","*",0
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","*",0,0,0
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","*","*",0,0
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",0,"*",0,0
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",288,48,0,0
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",11,"*",0,0
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",0,"*",0,0
"Watertown School District","=""1530011""","Polk School","=""1530411""",19,"*",0,10
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",89,60,0,0
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",370,285,7,0
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",0,"*",0,"*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",19,"*",0,0
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","*","*",0,"*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",22,10,0,0
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",207,65,9,"*"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","*",0,0,"*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",320,68,"*",0
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",150,11,0,0
"West Hartford School District","=""1550011""","Morley School","=""1550911""","*","*",0,0
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","*",0,0,0
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",114,32,"*",0
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","*",6,0,0
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""","*",0,0,0
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",0,"*",0,"*"
"West Haven School District","=""1560011""","Washington School","=""1561211""",0,6,0,0
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",0,"*",0,"*"
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",9,82,"*",67
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",0,"*",0,"*"
"West Haven School District","=""1560011""","Forest School","=""1560311""","*",8,0,"*"
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",84,280,12,31
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",0,24,0,"*"
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""","*",11,0,"*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",909,251,23,"*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",160,"*",0,0
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",34,11,"*",0
"Weston School District","=""1570011""","Weston High School","=""1576111""","*",7,0,0
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",18,"*",0,0
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",28,6,0,"*"
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",9,"*",0,"*"
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",11,"*",0,0
"Westport School District","=""1580011""","Green's Farms School","=""1580411""","*",0,0,"*"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",6,"*",0,0
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""","*",0,0,0
"Westport School District","=""1580011""","Staples High School","=""1586111""",76,10,"*",0
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""","*","*",0,0
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""","*",0,0,0
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""","*","*",0,0
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",73,35,0,0
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",126,24,0,0
"Willington School District","=""1600011""","Center School","=""1600111""","*",0,0,0
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",33,0,0,"*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",38,15,0,"*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""","*",0,0,0
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""","*",0,0,0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",14,25,0,"*"
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""","*",0,0,0
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",10,"*",0,0
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",72,"*",0,0
"Windham School District","=""1630011""","Natchaug School","=""1630111""","*",23,0,0
"Windham School District","=""1630011""","North Windham School","=""1630311""",17,10,0,"*"
"Windham School District","=""1630011""","Partial Day Program","=""1638411""",0,"*",0,0
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""","*",8,0,9
"Windham School District","=""1630011""","Windham Center School","=""1630511""","*",6,0,"*"
"Windham School District","=""1630011""","Windham High School","=""1636111""",679,337,13,"*"
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",810,170,"*",29
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",0,"*",0,"*"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",0,13,0,"*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",162,26,"*",0
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",71,17,"*",0
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",17,9,0,0
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",28,14,0,16
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",6,25,0,0
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",9,"*","*","*"
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""","*","*",0,14
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",387,94,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",602,120,11,0
"Wolcott School District","=""1660011""","Alcott School","=""1660611""","*","*",0,"*"
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",14,"*",0,"*"
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",59,14,"*",0
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",13,"*",0,10
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",93,34,"*","*"
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""",0,"*",0,0
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",95,37,"*",0
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",0,0,0,"*"
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",12,"*",0,0

