"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 8, High Needs (F/R, EL or SWD)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Y",22,22,100.0,22,"*","*","*","*","*","*","*","*",0,0.0,"*","*",203
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Y",66,66,100.0,66,"*","*","*","*",13,19.7,11,16.7,"*","*","*","*",212
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","N",48,48,100.0,48,"*","*","*","*",12,25.0,24,50.0,"*","*","*","*",246
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Y",163,159,97.5,159,"*","*","*","*","*","*","*","*","*","*","*","*",219
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","N",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Y",123,123,100.0,122,"*","*","*","*",27,22.1,52,42.6,"*","*","*","*",241
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","N",231,231,100.0,231,"*","*","*","*",29,12.6,138,59.7,"*","*","*","*",275
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Y",48,47,97.9,47,"*","*","*","*",13,27.7,20,42.6,"*","*","*","*",239
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","N",111,111,100.0,111,"*","*","*","*",23,20.7,60,54.1,"*","*","*","*",268
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Y",47,47,100.0,47,"*","*","*","*",6,12.8,23,48.9,9,19.1,32,68.1,258
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","N",113,113,100.0,113,"*","*","*","*",15,13.3,60,53.1,32,28.3,92,81.4,280
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Y",53,52,98.1,52,"*","*",9,17.3,11,21.2,23,44.2,"*","*","*","*",258
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","N",359,358,99.7,358,"*","*","*","*",31,8.7,204,57.0,111,31.0,315,88.0,283
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Y",41,40,97.6,40,"*","*","*","*",6,15.0,18,45.0,"*","*","*","*",235
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","N",115,113,98.3,113,"*","*","*","*",16,14.2,64,56.6,"*","*","*","*",271
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Y",65,64,98.5,64,"*","*",10,15.6,13,20.3,25,39.1,"*","*","*","*",243
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","N",209,209,100.0,209,"*","*","*","*",45,21.5,109,52.2,34,16.3,143,68.4,264
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","N",38,38,100.0,38,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",287
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Y",110,110,100.0,110,"*","*",15,13.6,"*","*",42,38.2,6,5.5,48,43.6,235
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","N",102,102,100.0,102,"*","*",6,5.9,"*","*",56,54.9,34,33.3,90,88.2,280
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Y",158,158,100.0,158,"*","*",28,17.7,33,20.9,41,25.9,"*","*","*","*",225
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","N",65,65,100.0,65,"*","*",9,13.8,12,18.5,33,50.8,"*","*","*","*",256
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Y",125,124,99.2,124,"*","*","*","*",34,27.4,35,28.2,6,4.8,41,33.1,230
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","N",82,82,100.0,82,"*","*","*","*",11,13.4,45,54.9,21,25.6,66,80.5,274
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Y",86,85,98.8,85,"*","*","*","*",23,27.1,28,32.9,"*","*","*","*",230
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","N",69,69,100.0,69,"*","*","*","*",11,15.9,34,49.3,"*","*","*","*",277
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Y",292,291,99.7,291,90,30.9,"*","*",64,22.0,79,27.1,"*","*","*","*",223
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","N",85,85,100.0,85,9,10.6,"*","*",22,25.9,43,50.6,"*","*","*","*",246
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","N",28,27,96.4,27,"*","*","*","*","*","*","*","*","*","*","*","*",266
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Y",32,32,100.0,32,6,18.8,"*","*",7,21.9,16,50.0,"*","*","*","*",243
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","N",89,89,100.0,89,0,0.0,"*","*",9,10.1,55,61.8,"*","*","*","*",279
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Y",31,31,100.0,31,"*","*","*","*",7,22.6,11,35.5,"*","*","*","*",235
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","N",135,135,100.0,135,"*","*","*","*",25,18.5,68,50.4,"*","*","*","*",273
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Y",50,48,96.0,48,"*","*",8,16.7,12,25.0,17,35.4,"*","*","*","*",232
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","N",33,33,100.0,33,"*","*",0,0.0,8,24.2,17,51.5,"*","*","*","*",259
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Y",106,106,100.0,106,"*","*",15,14.2,26,24.5,44,41.5,"*","*","*","*",243
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","N",78,77,98.7,77,"*","*","*","*",11,14.3,46,59.7,11,14.3,57,74.0,264
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Y",57,57,100.0,57,"*","*","*","*",9,15.8,25,43.9,6,10.5,31,54.4,248
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","N",111,109,98.2,109,"*","*","*","*",12,11.0,53,48.6,37,33.9,90,82.6,279
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","Y",46,45,97.8,45,"*","*","*","*",12,26.7,16,35.6,0,0.0,16,35.6,229
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","N",63,62,98.4,62,"*","*","*","*",10,16.1,37,59.7,7,11.3,44,71.0,259
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","Y",21,21,100.0,21,"*","*","*","*","*","*",13,61.9,"*","*","*","*",256
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","N",34,34,100.0,34,0,0.0,"*","*","*","*",20,58.8,"*","*","*","*",277
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","Y",28,28,100.0,28,"*","*","*","*",8,28.6,11,39.3,"*","*","*","*",245
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","N",81,81,100.0,81,0,0.0,"*","*",6,7.4,50,61.7,"*","*","*","*",284
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","Y",21,21,100.0,21,"*","*","*","*","*","*",8,38.1,0,0.0,8,38.1,237
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","N",33,33,100.0,33,0,0.0,0,0.0,"*","*",17,51.5,"*","*","*","*",286
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","Y",59,57,96.6,57,"*","*","*","*",8,14.0,22,38.6,"*","*","*","*",226
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","N",33,33,100.0,33,"*","*","*","*",10,30.3,15,45.5,"*","*","*","*",243
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","Y",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*","*","*",242
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","N",96,94,97.9,94,0,0.0,"*","*","*","*","*","*","*","*","*","*",287
"Regional School District 01","=""2010012""","SELC","=""2010312""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","ALPSS","=""2010512""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","Y",36,36,100.0,36,"*","*","*","*",12,33.3,13,36.1,"*","*","*","*",252
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","N",125,125,100.0,125,0,0.0,"*","*",6,4.8,64,51.2,"*","*","*","*",288
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","Y",26,25,96.2,25,"*","*","*","*",6,24.0,9,36.0,"*","*","*","*",240
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","N",163,163,100.0,163,"*","*",0,0.0,10,6.1,86,52.8,"*","*","*","*",290
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","Y",28,28,100.0,28,"*","*","*","*",10,35.7,"*","*",0,0.0,"*","*",221
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","N",160,157,98.1,157,"*","*","*","*",18,11.5,"*","*",41,26.1,"*","*",277
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Y",22,22,100.0,22,"*","*","*","*","*","*",8,36.4,"*","*","*","*",246
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","N",56,54,96.4,54,"*","*","*","*","*","*",37,68.5,"*","*","*","*",275
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","Y",21,21,100.0,21,0,0.0,"*","*","*","*",8,38.1,7,33.3,15,71.4,274
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","N",119,119,100.0,119,0,0.0,"*","*","*","*",59,49.6,55,46.2,114,95.8,297
"Regional School District 07","=""2070012""","FLEX","=""2079012""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Links","=""2079212""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","Y",51,51,100.0,51,"*","*",6,11.8,12,23.5,20,39.2,"*","*","*","*",241
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","N",230,230,100.0,230,"*","*",7,3.0,34,14.8,137,59.6,"*","*","*","*",274
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","Y",30,27,90.0,26,"*","*",0,0.0,8,30.8,10,38.5,"*","*","*","*",243
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","N",145,144,99.3,144,"*","*","*","*",21,14.6,89,61.8,"*","*","*","*",271
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","N",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*","*","*",259
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","N",49,49,100.0,49,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",292
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","Y",34,34,100.0,34,"*","*","*","*",7,20.6,17,50.0,"*","*","*","*",252
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","N",122,121,99.2,121,0,0.0,"*","*",11,9.1,64,52.9,"*","*","*","*",286
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""","Y",28,27,96.4,27,"*","*","*","*",8,29.6,11,40.7,"*","*","*","*",243
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""","N",74,74,100.0,74,0,0.0,"*","*",9,12.2,47,63.5,"*","*","*","*",276
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","Y",31,31,100.0,31,7,22.6,"*","*",7,22.6,9,29.0,"*","*","*","*",239
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","N",162,162,100.0,162,0,0.0,0,0.0,"*","*",97,59.9,"*","*","*","*",286
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","Y",20,20,100.0,20,"*","*","*","*",6,30.0,7,35.0,"*","*","*","*",236
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","N",134,133,99.3,133,0,0.0,"*","*",15,11.3,73,54.9,"*","*","*","*",282
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","Y",40,40,100.0,40,"*","*","*","*",8,20.0,16,40.0,0,0.0,16,40.0,228
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","N",154,151,98.1,151,"*","*","*","*",23,15.2,91,60.3,29,19.2,120,79.5,268
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","Y",45,43,95.6,43,"*","*","*","*",7,16.3,18,41.9,6,14.0,24,55.8,249
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","N",141,141,100.0,141,"*","*","*","*",11,7.8,71,50.4,53,37.6,124,87.9,286
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","N",115,115,100.0,115,0,0.0,"*","*","*","*","*","*","*","*","*","*",289
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","N",221,220,99.5,220,"*","*","*","*","*","*","*","*","*","*","*","*",288
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","Y",23,23,100.0,23,"*","*","*","*",7,30.4,10,43.5,0,0.0,10,43.5,242
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","N",150,150,100.0,150,0,0.0,0,0.0,7,4.7,70,46.7,73,48.7,143,95.3,296
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","Y",49,48,98.0,48,"*","*","*","*",9,18.8,18,37.5,8,16.7,26,54.2,250
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""","N",144,144,100.0,144,"*","*","*","*",13,9.0,68,47.2,57,39.6,125,86.8,287
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","N",24,24,100.0,24,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",278
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","N","*","*","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Y",71,71,100.0,71,"*","*",11,15.5,16,22.5,25,35.2,"*","*","*","*",229
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","N",118,117,99.2,117,"*","*",10,8.5,21,17.9,65,55.6,"*","*","*","*",267
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","N",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Y",141,139,98.6,139,"*","*",21,15.1,22,15.8,57,41.0,"*","*","*","*",245
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","N",312,312,100.0,312,"*","*","*","*",39,12.5,160,51.3,97,31.1,257,82.4,279
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","N",28,28,100.0,28,0,0.0,0,0.0,0,0.0,"*","*","*","*","*","*",282
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Y",71,71,100.0,71,"*","*","*","*",11,15.5,32,45.1,10,14.1,42,59.2,247
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","N",287,284,99.0,284,"*","*","*","*",15,5.3,139,48.9,122,43.0,261,91.9,290
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","N",96,95,99.0,95,"*","*","*","*","*","*","*","*","*","*","*","*",275
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","Y",77,76,98.7,76,"*","*",13,17.1,21,27.6,29,38.2,"*","*","*","*",241
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","N",266,266,100.0,266,"*","*",6,2.3,14,5.3,141,53.0,"*","*","*","*",290
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","Y",61,61,100.0,61,"*","*","*","*",11,18.0,25,41.0,"*","*","*","*",242
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","N",242,241,99.6,241,"*","*","*","*",27,11.2,168,69.7,"*","*","*","*",270
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","Y",63,62,98.4,62,"*","*",11,17.7,9,14.5,29,46.8,"*","*","*","*",235
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","N",187,187,100.0,187,"*","*",7,3.7,35,18.7,105,56.1,"*","*","*","*",269
"Sprague School District","=""1330011""","Sayles School","=""1330111""","Y",22,22,100.0,22,0,0.0,"*","*","*","*",14,63.6,"*","*","*","*",266
"Sprague School District","=""1330011""","Sayles School","=""1330111""","N",20,20,100.0,20,0,0.0,0,0.0,"*","*",13,65.0,"*","*","*","*",275
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","Y",44,44,100.0,44,"*","*","*","*",7,15.9,25,56.8,7,15.9,32,72.7,260
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","N",70,70,100.0,70,0,0.0,"*","*","*","*",33,47.1,22,31.4,55,78.6,280
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Y",41,41,100.0,41,"*","*","*","*","*","*",13,31.7,"*","*","*","*",234
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","N",43,43,100.0,43,"*","*","*","*","*","*",28,65.1,"*","*","*","*",281
"Stamford School District","=""1350011""","Dolan School","=""1355311""","Y",93,89,95.7,89,"*","*","*","*",15,16.9,30,33.7,"*","*","*","*",226
"Stamford School District","=""1350011""","Dolan School","=""1355311""","N",88,88,100.0,88,"*","*","*","*",11,12.5,47,53.4,"*","*","*","*",274
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Y",127,127,100.0,127,"*","*",15,11.8,23,18.1,28,22.0,"*","*","*","*",212
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","N",75,75,100.0,75,"*","*",0,0.0,8,10.7,50,66.7,"*","*","*","*",273
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","Y",107,103,96.3,103,"*","*","*","*",25,24.3,29,28.2,"*","*","*","*",226
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","N",74,74,100.0,74,"*","*","*","*",8,10.8,41,55.4,"*","*","*","*",270
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Y",109,108,99.1,108,"*","*",11,10.2,"*","*",44,40.7,19,17.6,63,58.3,255
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","N",89,88,98.9,88,"*","*",7,8.0,"*","*",46,52.3,32,36.4,78,88.6,284
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Y",152,148,97.4,148,"*","*","*","*",38,25.7,38,25.7,"*","*","*","*",223
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","N",107,106,99.1,106,"*","*","*","*",13,12.3,64,60.4,"*","*","*","*",271
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Y",24,24,100.0,24,"*","*","*","*","*","*",10,41.7,0,0.0,10,41.7,232
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","N",31,31,100.0,31,"*","*","*","*","*","*",13,41.9,"*","*","*","*",240
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Y",31,31,100.0,31,"*","*","*","*","*","*",13,41.9,"*","*","*","*",246
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","N",41,41,100.0,41,0,0.0,"*","*","*","*",26,63.4,"*","*","*","*",274
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","N",85,85,100.0,85,0,0.0,"*","*","*","*","*","*","*","*","*","*",287
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","Y",125,124,99.2,124,"*","*",23,18.5,34,27.4,40,32.3,"*","*","*","*",234
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","N",143,143,100.0,143,"*","*",6,4.2,20,14.0,82,57.3,"*","*","*","*",271
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","Y",147,146,99.3,146,45,30.8,"*","*",34,23.3,39,26.7,"*","*","*","*",227
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","N",120,119,99.2,119,"*","*",13,10.9,27,22.7,64,53.8,"*","*","*","*",252
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","Y",28,27,96.4,27,"*","*","*","*","*","*",9,33.3,0,0.0,9,33.3,224
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","N",155,155,100.0,155,"*","*","*","*","*","*",85,54.8,42,27.1,127,81.9,275
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Y",42,42,100.0,42,6,14.3,"*","*",11,26.2,18,42.9,"*","*","*","*",242
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","N",47,47,100.0,47,0,0.0,"*","*",13,27.7,22,46.8,"*","*","*","*",253
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Y",21,21,100.0,21,"*","*","*","*","*","*",9,42.9,0,0.0,9,42.9,235
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","N",49,49,100.0,49,"*","*","*","*","*","*",27,55.1,8,16.3,35,71.4,267
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","Y",28,28,100.0,28,"*","*","*","*",6,21.4,12,42.9,"*","*","*","*",244
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","N",49,49,100.0,49,0,0.0,"*","*",14,28.6,26,53.1,"*","*","*","*",262
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Y",39,39,100.0,39,"*","*","*","*",6,15.4,19,48.7,"*","*","*","*",243
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","N",197,197,100.0,197,"*","*","*","*",16,8.1,125,63.5,"*","*","*","*",281
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Y",181,176,97.2,176,33,18.8,28,15.9,42,23.9,66,37.5,7,4.0,73,41.5,236
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","N",149,149,100.0,149,6,4.0,8,5.4,19,12.8,100,67.1,16,10.7,116,77.9,263
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Y",46,45,97.8,45,"*","*","*","*",18,40.0,14,31.1,6,13.3,20,44.4,252
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","N",178,176,98.9,176,"*","*","*","*",20,11.4,83,47.2,65,36.9,148,84.1,283
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Y",40,39,97.5,39,"*","*","*","*",11,28.2,13,33.3,"*","*","*","*",232
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","N",195,195,100.0,195,"*","*","*","*",16,8.2,105,53.8,"*","*","*","*",286
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
