"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 8, Free/Reduced Price Meal Eligibility (3-l"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","F",204,202,99.0,202,62,30.7,"*","*",49,24.3,55,27.2,"*","*","*","*",223
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","N",129,128,99.2,128,11,8.6,"*","*","*","*",75,58.6,12,9.4,87,68.0,254
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","R",23,23,100.0,23,6,26.1,"*","*","*","*",10,43.5,"*","*","*","*",235
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","N",111,111,100.0,111,"*","*","*","*",12,10.8,44,39.6,52,46.8,96,86.5,295
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","F",145,141,97.2,141,41,29.1,"*","*",29,20.6,44,31.2,"*","*","*","*",226
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","N",85,84,98.8,84,"*","*","*","*","*","*","*","*",7,8.3,"*","*",250
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","F",139,132,95.0,132,58,43.9,31,23.5,24,18.2,"*","*","*","*","*","*",209
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","N",65,63,96.9,63,18,28.6,"*","*",13,20.6,23,36.5,"*","*","*","*",230
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","R",22,22,100.0,22,10,45.5,"*","*",6,27.3,"*","*",0,0.0,"*","*",211
"Middletown School District","=""0830011""","OASIS","=""0830311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","F",112,112,100.0,112,37,33.0,18,16.1,"*","*","*","*","*","*","*","*",224
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","N",174,174,100.0,174,"*","*","*","*",33,19.0,94,54.0,17,9.8,111,63.8,255
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","R",20,20,100.0,20,"*","*",6,30.0,"*","*","*","*","*","*","*","*",227
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","F",23,23,100.0,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*",242
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","N",129,129,100.0,129,"*","*","*","*",23,17.8,83,64.3,"*","*","*","*",263
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","F",23,21,91.3,21,"*","*","*","*","*","*","*","*","*","*","*","*",234
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","N",143,139,97.2,139,"*","*","*","*",19,13.7,81,58.3,23,16.5,104,74.8,265
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","F",44,43,97.7,43,"*","*",11,25.6,"*","*","*","*",0,0.0,"*","*",238
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","N",104,103,99.0,103,9,8.7,"*","*",20,19.4,56,54.4,"*","*","*","*",253
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","N",235,235,100.0,235,8,3.4,10,4.3,16,6.8,140,59.6,61,26.0,201,85.5,276
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","F",58,57,98.3,57,"*","*","*","*","*","*","*","*","*","*","*","*",261
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","N",112,111,99.1,111,7,6.3,7,6.3,17,15.3,52,46.8,28,25.2,80,72.1,266
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","F",126,124,98.4,124,29,23.4,"*","*",26,21.0,41,33.1,"*","*","*","*",229
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","N",168,168,100.0,168,14,8.3,22,13.1,27,16.1,82,48.8,23,13.7,105,62.5,254
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","R",40,40,100.0,40,"*","*",8,20.0,6,15.0,19,47.5,"*","*","*","*",238
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","F",23,22,95.7,22,"*","*","*","*","*","*","*","*",0,0.0,"*","*",224
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","F",52,52,100.0,52,26,50.0,13,25.0,7,13.5,6,11.5,0,0.0,6,11.5,206
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Steps","=""0891811""","F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","F",180,179,99.4,179,78,43.6,30,16.8,37,20.7,34,19.0,0,0.0,34,19.0,209
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*","*","*",235
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","F",193,191,99.0,191,111,58.1,27,14.1,29,15.2,24,12.6,0,0.0,24,12.6,199
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","N",41,41,100.0,41,"*","*","*","*","*","*","*","*",0,0.0,"*","*",205
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","F","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","N",24,24,100.0,24,0,0.0,0,0.0,0,0.0,18,75.0,6,25.0,24,100.0,279
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","F",8,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","N",302,301,99.7,301,"*","*","*","*",20,6.6,140,46.5,129,42.9,269,89.4,288
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","F",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","N",177,175,98.9,175,"*","*","*","*","*","*","*","*","*","*","*","*",276
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","F",21,21,100.0,21,"*","*","*","*","*","*","*","*",0,0.0,"*","*",219
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","F",27,27,100.0,27,"*","*","*","*","*","*","*","*",0,0.0,"*","*",205
"New Haven School District","=""0930011""","Beecher School","=""0930311""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*",222
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","F",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*","*","*",202
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","F",38,38,100.0,38,12,31.6,8,21.1,9,23.7,9,23.7,0,0.0,9,23.7,222
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","F",21,21,100.0,21,10,47.6,"*","*","*","*","*","*",0,0.0,"*","*",207
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","F",32,32,100.0,32,13,40.6,"*","*",9,28.1,"*","*",0,0.0,"*","*",209
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","N","*","*","*","*","*","*","*","*","*","*",11,36.7,0,0.0,11,36.7,"*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","F",24,24,100.0,24,7,29.2,"*","*",7,29.2,"*","*","*","*","*","*",223
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","N","*","*","*","*","*","*","*","*","*","*",6,26.1,"*","*","*","*","*"
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","F",30,30,100.0,30,"*","*","*","*","*","*","*","*",0,0.0,"*","*",223
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","N",39,39,100.0,39,"*","*","*","*",8,20.5,21,53.8,"*","*","*","*",255
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","F",37,36,97.3,36,"*","*","*","*","*","*","*","*",0,0.0,"*","*",197
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","N",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","F",52,52,100.0,52,25,48.1,6,11.5,"*","*","*","*","*","*","*","*",211
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","N",35,32,91.4,32,22,68.8,7,21.9,"*","*","*","*",0,0.0,"*","*",183
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","F","*","*","*","*","*","*",7,35.0,"*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","N",74,74,100.0,74,"*","*","*","*",9,12.2,36,48.6,"*","*","*","*",276
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","F",29,29,100.0,29,9,31.0,"*","*","*","*",8,27.6,0,0.0,8,27.6,221
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","F",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*","*","*",252
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","F",34,34,100.0,34,16,47.1,"*","*",9,26.5,"*","*",0,0.0,"*","*",211
"New Haven School District","=""0930011""","Truman School","=""0932911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","F",27,27,100.0,27,"*","*",9,33.3,"*","*","*","*",0,0.0,"*","*",211
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","N","*","*","*","*",10,40.0,"*","*",6,24.0,"*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","F",42,42,100.0,42,12,28.6,"*","*",9,21.4,10,23.8,"*","*","*","*",222
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","F",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","N",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","F",23,23,100.0,23,"*","*","*","*",8,34.8,6,26.1,0,0.0,6,26.1,222
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","F",49,49,100.0,49,33,67.3,10,20.4,"*","*","*","*",0,0.0,"*","*",190
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","F",21,21,100.0,21,12,57.1,"*","*","*","*","*","*",0,0.0,"*","*",209
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","N",29,29,100.0,29,9,31.0,"*","*","*","*","*","*",0,0.0,"*","*",215
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","F",26,25,96.2,25,13,52.0,"*","*","*","*","*","*","*","*","*","*",212
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","F",20,20,100.0,20,"*","*","*","*","*","*","*","*",0,0.0,"*","*",207
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","F",57,57,100.0,57,21,36.8,13,22.8,"*","*","*","*","*","*","*","*",213
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","N","*","*","*","*","*","*","*","*",13,25.0,24,46.2,"*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","F",142,140,98.6,140,52,37.1,"*","*",22,15.7,43,30.7,"*","*","*","*",221
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","N",30,27,90.0,27,"*","*","*","*","*","*","*","*","*","*","*","*",222
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","F",56,56,100.0,56,"*","*","*","*",9,16.1,29,51.8,"*","*","*","*",250
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","N",275,275,100.0,274,"*","*",15,5.5,39,14.2,149,54.4,"*","*","*","*",268
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","R",23,23,100.0,23,"*","*","*","*",8,34.8,12,52.2,0,0.0,12,52.2,250
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","F",29,28,96.6,28,6,21.4,"*","*","*","*","*","*","*","*","*","*",238
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","N",118,118,100.0,118,"*","*","*","*",24,20.3,63,53.4,21,17.8,84,71.2,266
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*","*","*",264
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","N",127,127,100.0,127,"*","*","*","*",17,13.4,65,51.2,34,26.8,99,78.0,276
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","F",24,24,100.0,24,0,0.0,"*","*","*","*","*","*","*","*","*","*",263
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","N",380,378,99.5,378,"*","*","*","*",33,8.7,212,56.1,115,30.4,327,86.5,282
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","F",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","N",129,127,98.4,127,8,6.3,6,4.7,21,16.5,67,52.8,25,19.7,92,72.4,266
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","F",35,34,97.1,34,"*","*","*","*","*","*","*","*","*","*","*","*",252
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","N",223,223,100.0,223,11,4.9,18,8.1,50,22.4,110,49.3,34,15.2,144,64.6,260
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","N",42,42,100.0,42,0,0.0,"*","*","*","*",22,52.4,15,35.7,37,88.1,285
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","F",77,77,100.0,77,20,26.0,12,15.6,14,18.2,"*","*","*","*","*","*",232
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","N",117,117,100.0,117,"*","*","*","*","*","*",60,51.3,35,29.9,95,81.2,272
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","F",122,122,100.0,122,39,32.0,"*","*",25,20.5,32,26.2,"*","*","*","*",226
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","N",79,79,100.0,79,"*","*",11,13.9,"*","*",34,43.0,8,10.1,42,53.2,246
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","R",22,22,100.0,22,"*","*",6,27.3,"*","*",8,36.4,"*","*","*","*",239
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","F",98,97,99.0,97,22,22.7,18,18.6,25,25.8,"*","*","*","*","*","*",228
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","N",90,90,100.0,90,"*","*","*","*","*","*",46,51.1,21,23.3,67,74.4,269
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","F",70,69,98.6,69,18,26.1,"*","*",20,29.0,"*","*",0,0.0,"*","*",228
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","N",72,72,100.0,72,"*","*","*","*","*","*",34,47.2,"*","*","*","*",274
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","F",247,246,99.6,246,82,33.3,48,19.5,"*","*",66,26.8,"*","*","*","*",221
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","N",89,89,100.0,89,11,12.4,"*","*",24,27.0,43,48.3,"*","*","*","*",244
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","R",41,41,100.0,41,"*","*","*","*",17,41.5,13,31.7,0,0.0,13,31.7,235
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","N",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*","*","*",265
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","N",99,99,100.0,99,"*","*","*","*",11,11.1,59,59.6,23,23.2,82,82.8,274
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
