"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Meriden School District","=""0800011""",04,"Math","N",167,167,100.0,167,19,11.4,73,43.7,47,28.1,28,16.8,75,44.9,2484
"Meriden School District","=""0800011""",05,"ELA","Y",469,467,99.6,467,207,44.3,101,21.6,123,26.3,36,7.7,159,34.0,2461
"Meriden School District","=""0800011""",05,"ELA","N",179,177,98.9,177,22,12.4,28,15.8,81,45.8,46,26.0,127,71.8,2535
"Meriden School District","=""0800011""",05,"Math","Y",468,462,98.7,462,254,55.0,128,27.7,53,11.5,27,5.8,80,17.3,2450
"Meriden School District","=""0800011""",05,"Math","N",179,177,98.9,177,37,20.9,67,37.9,38,21.5,35,19.8,73,41.2,2514
"Meriden School District","=""0800011""",06,"ELA","Y",331,326,98.5,326,151,46.3,86,26.4,68,20.9,21,6.4,89,27.3,2469
"Meriden School District","=""0800011""",06,"ELA","N",117,115,98.3,115,15,13.0,23,20.0,45,39.1,32,27.8,77,67.0,2562
"Meriden School District","=""0800011""",06,"Math","Y",331,326,98.5,326,217,66.6,68,20.9,26,8.0,15,4.6,41,12.6,2433
"Meriden School District","=""0800011""",06,"Math","N",117,115,98.3,115,27,23.5,48,41.7,22,19.1,18,15.7,40,34.8,2527
"Meriden School District","=""0800011""",07,"ELA","Y",336,335,99.7,335,140,41.8,105,31.3,72,21.5,18,5.4,90,26.9,2498
"Meriden School District","=""0800011""",07,"ELA","N",135,135,100.0,135,9,6.7,36,26.7,63,46.7,27,20.0,90,66.7,2586
"Meriden School District","=""0800011""",07,"Math","Y",337,329,97.6,329,182,55.3,100,30.4,35,10.6,12,3.6,47,14.3,2464
"Meriden School District","=""0800011""",07,"Math","N",135,133,98.5,133,24,18.0,46,34.6,40,30.1,23,17.3,63,47.4,2557
"Meriden School District","=""0800011""",08,"ELA","Y",358,353,98.6,353,147,41.6,98,27.8,98,27.8,10,2.8,108,30.6,2512
"Meriden School District","=""0800011""",08,"ELA","N",133,133,100.0,133,17,12.8,39,29.3,56,42.1,21,15.8,77,57.9,2584
"Meriden School District","=""0800011""",08,"Math","Y",357,340,95.2,340,244,71.8,65,19.1,23,6.8,8,2.4,31,9.1,2455
"Meriden School District","=""0800011""",08,"Math","N",133,129,97.0,129,54,41.9,35,27.1,26,20.2,14,10.9,40,31.0,2530
"Middletown School District","=""0830011""",03,"ELA","Y",197,197,100.0,197,78,39.6,56,28.4,38,19.3,25,12.7,63,32.0,2392
"Middletown School District","=""0830011""",03,"ELA","N",182,182,100.0,182,13,7.1,30,16.5,73,40.1,66,36.3,139,76.4,2470
"Middletown School District","=""0830011""",03,"Math","Y",196,196,100.0,196,97,49.5,51,26.0,39,19.9,9,4.6,48,24.5,2383
"Middletown School District","=""0830011""",03,"Math","N",182,182,100.0,182,24,13.2,36,19.8,70,38.5,52,28.6,122,67.0,2461
"Middletown School District","=""0830011""",04,"ELA","Y",180,179,99.4,179,66,36.9,51,28.5,40,22.3,22,12.3,62,34.6,2437
"Middletown School District","=""0830011""",04,"ELA","N",178,178,100.0,178,22,12.4,19,10.7,53,29.8,84,47.2,137,77.0,2517
"Middletown School District","=""0830011""",04,"Math","Y",180,178,98.9,178,55,30.9,76,42.7,34,19.1,13,7.3,47,26.4,2439
"Middletown School District","=""0830011""",04,"Math","N",178,178,100.0,178,10,5.6,40,22.5,71,39.9,57,32.0,128,71.9,2518
"Middletown School District","=""0830011""",05,"ELA","Y",192,192,100.0,192,90,46.9,45,23.4,41,21.4,16,8.3,57,29.7,2455
"Middletown School District","=""0830011""",05,"ELA","N",168,168,100.0,168,17,10.1,25,14.9,69,41.1,57,33.9,126,75.0,2545
"Middletown School District","=""0830011""",05,"Math","Y",192,192,100.0,191,116,60.7,49,25.7,15,7.9,11,5.8,26,13.6,2443
"Middletown School District","=""0830011""",05,"Math","N",168,168,100.0,168,25,14.9,48,28.6,40,23.8,55,32.7,95,56.5,2536
"Middletown School District","=""0830011""",06,"ELA","Y",149,148,99.3,148,61,41.2,36,24.3,44,29.7,7,4.7,51,34.5,2483
"Middletown School District","=""0830011""",06,"ELA","N",168,168,100.0,166,6,3.6,51,30.7,55,33.1,54,32.5,109,65.7,2574
"Middletown School District","=""0830011""",06,"Math","Y",149,148,99.3,148,69,46.6,55,37.2,17,11.5,7,4.7,24,16.2,2467
"Middletown School District","=""0830011""",06,"Math","N",168,166,98.8,166,20,12.0,56,33.7,47,28.3,43,25.9,90,54.2,2565
"Middletown School District","=""0830011""",07,"ELA","Y",177,177,100.0,177,85,48.0,45,25.4,37,20.9,10,5.6,47,26.6,2492
"Middletown School District","=""0830011""",07,"ELA","N",191,191,100.0,191,23,12.0,30,15.7,89,46.6,49,25.7,138,72.3,2592
"Middletown School District","=""0830011""",07,"Math","Y",177,175,98.9,175,102,58.3,46,26.3,20,11.4,7,4.0,27,15.4,2465
"Middletown School District","=""0830011""",07,"Math","N",191,191,100.0,191,35,18.3,52,27.2,55,28.8,49,25.7,104,54.5,2568
"Middletown School District","=""0830011""",08,"ELA","Y",147,147,100.0,147,61,41.5,40,27.2,38,25.9,8,5.4,46,31.3,2517
"Middletown School District","=""0830011""",08,"ELA","N",163,163,100.0,163,20,12.3,34,20.9,75,46.0,34,20.9,109,66.9,2594
"Middletown School District","=""0830011""",08,"Math","Y",147,147,100.0,147,86,58.5,38,25.9,"*","*","*","*",23,15.6,2481
"Middletown School District","=""0830011""",08,"Math","N",163,163,100.0,163,46,28.2,47,28.8,"*","*","*","*",70,42.9,2565
"Milford School District","=""0840011""",03,"ELA","Y",145,142,97.9,142,50,35.2,38,26.8,39,27.5,15,10.6,54,38.0,2399
"Milford School District","=""0840011""",03,"ELA","N",295,290,98.3,290,15,5.2,70,24.1,97,33.4,108,37.2,205,70.7,2470
"Milford School District","=""0840011""",03,"Math","Y",146,143,97.9,143,56,39.2,41,28.7,31,21.7,15,10.5,46,32.2,2402
"Milford School District","=""0840011""",03,"Math","N",295,290,98.3,290,20,6.9,60,20.7,128,44.1,82,28.3,210,72.4,2469
"Milford School District","=""0840011""",04,"ELA","Y",139,136,97.8,136,47,34.6,36,26.5,32,23.5,21,15.4,53,39.0,2448
"Milford School District","=""0840011""",04,"ELA","N",281,274,97.5,274,14,5.1,50,18.2,90,32.8,120,43.8,210,76.6,2521
"Milford School District","=""0840011""",04,"Math","Y",139,136,97.8,136,"*","*",57,41.9,37,27.2,"*","*","*","*",2456
"Milford School District","=""0840011""",04,"Math","N",281,274,97.5,274,"*","*","*","*",121,44.2,81,29.6,202,73.7,2520
"Milford School District","=""0840011""",05,"ELA","Y",131,130,99.2,130,45,34.6,28,21.5,38,29.2,19,14.6,57,43.8,2486
"Milford School District","=""0840011""",05,"ELA","N",326,322,98.8,322,26,8.1,42,13.0,119,37.0,135,41.9,254,78.9,2559
"Milford School District","=""0840011""",05,"Math","Y",130,129,99.2,129,46,35.7,52,40.3,25,19.4,6,4.7,31,24.0,2474
"Milford School District","=""0840011""",05,"Math","N",326,319,97.9,319,29,9.1,104,32.6,105,32.9,81,25.4,186,58.3,2537
"Milford School District","=""0840011""",06,"ELA","Y",134,131,97.8,131,35,26.7,50,38.2,35,26.7,11,8.4,46,35.1,2502
"Milford School District","=""0840011""",06,"ELA","N",316,309,97.8,309,14,4.5,64,20.7,135,43.7,96,31.1,231,74.8,2580
"Milford School District","=""0840011""",06,"Math","Y",133,130,97.7,130,60,46.2,42,32.3,17,13.1,11,8.5,28,21.5,2483
"Milford School District","=""0840011""",06,"Math","N",316,308,97.5,308,25,8.1,97,31.5,80,26.0,106,34.4,186,60.4,2577
"Milford School District","=""0840011""",07,"ELA","Y",136,133,97.8,133,36,27.1,38,28.6,42,31.6,17,12.8,59,44.4,2539
"Milford School District","=""0840011""",07,"ELA","N",354,350,98.9,350,26,7.4,61,17.4,157,44.9,106,30.3,263,75.1,2602
"Milford School District","=""0840011""",07,"Math","Y",136,133,97.8,133,52,39.1,46,34.6,26,19.5,9,6.8,35,26.3,2514
"Milford School District","=""0840011""",07,"Math","N",354,350,98.9,350,39,11.1,99,28.3,101,28.9,111,31.7,212,60.6,2588
"Milford School District","=""0840011""",08,"ELA","Y",163,157,96.3,157,38,24.2,57,36.3,53,33.8,9,5.7,62,39.5,2543
"Milford School District","=""0840011""",08,"ELA","N",332,323,97.3,323,15,4.6,73,22.6,160,49.5,75,23.2,235,72.8,2613
"Milford School District","=""0840011""",08,"Math","Y",163,156,95.7,156,81,51.9,41,26.3,21,13.5,13,8.3,34,21.8,2511
"Milford School District","=""0840011""",08,"Math","N",332,321,96.7,321,52,16.2,99,30.8,89,27.7,81,25.2,170,53.0,2592
"Monroe School District","=""0850011""",03,"ELA","Y",35,34,97.1,34,12,35.3,13,38.2,"*","*","*","*",9,26.5,2385
"Monroe School District","=""0850011""",03,"ELA","N",179,178,99.4,178,"*","*",26,14.6,52,29.2,"*","*","*","*",2493
"Monroe School District","=""0850011""",03,"Math","Y",35,34,97.1,34,"*","*",7,20.6,8,23.5,"*","*","*","*",2418
"Monroe School District","=""0850011""",03,"Math","N",179,178,99.4,178,"*","*","*","*",64,36.0,95,53.4,159,89.3,2504
"Monroe School District","=""0850011""",04,"ELA","Y",41,41,100.0,41,"*","*",11,26.8,16,39.0,"*","*","*","*",2464
"Monroe School District","=""0850011""",04,"ELA","N",179,176,98.3,176,"*","*",15,8.5,39,22.2,"*","*","*","*",2562
"Monroe School District","=""0850011""",04,"Math","Y",41,41,100.0,41,"*","*",14,34.1,14,34.1,"*","*","*","*",2472
"Monroe School District","=""0850011""",04,"Math","N",179,176,98.3,176,"*","*",27,15.3,69,39.2,"*","*","*","*",2544
"Monroe School District","=""0850011""",05,"ELA","Y",43,42,97.7,42,"*","*","*","*",11,26.2,14,33.3,25,59.5,2519
"Monroe School District","=""0850011""",05,"ELA","N",184,182,98.9,182,"*","*","*","*",52,28.6,118,64.8,170,93.4,2602
"Monroe School District","=""0850011""",05,"Math","Y",44,43,97.7,43,14,32.6,12,27.9,10,23.3,7,16.3,17,39.5,2497
"Monroe School District","=""0850011""",05,"Math","N",184,182,98.9,182,0,0.0,40,22.0,49,26.9,93,51.1,142,78.0,2575
"Monroe School District","=""0850011""",06,"ELA","Y",50,50,100.0,50,"*","*",15,30.0,17,34.0,"*","*","*","*",2513
"Monroe School District","=""0850011""",06,"ELA","N",227,226,99.6,226,"*","*",38,16.8,88,38.9,"*","*","*","*",2593
"Monroe School District","=""0850011""",06,"Math","Y",50,50,100.0,50,22,44.0,14,28.0,6,12.0,8,16.0,14,28.0,2484
"Monroe School District","=""0850011""",06,"Math","N",227,226,99.6,226,16,7.1,66,29.2,77,34.1,67,29.6,144,63.7,2573
"Monroe School District","=""0850011""",07,"ELA","Y",45,45,100.0,45,"*","*",11,24.4,11,24.4,"*","*","*","*",2540
"Monroe School District","=""0850011""",07,"ELA","N",211,210,99.5,210,"*","*","*","*",90,42.9,90,42.9,180,85.7,2633
"Monroe School District","=""0850011""",07,"Math","Y",45,45,100.0,45,22,48.9,8,17.8,9,20.0,6,13.3,15,33.3,2506
"Monroe School District","=""0850011""",07,"Math","N",211,210,99.5,210,14,6.7,54,25.7,78,37.1,64,30.5,142,67.6,2595
"Monroe School District","=""0850011""",08,"ELA","Y",37,37,100.0,37,"*","*",11,29.7,10,27.0,"*","*","*","*",2559
"Monroe School District","=""0850011""",08,"ELA","N",217,215,99.1,215,"*","*","*","*",123,57.2,62,28.8,185,86.0,2635
"Monroe School District","=""0850011""",08,"Math","Y",37,37,100.0,37,20,54.1,7,18.9,"*","*","*","*",10,27.0,2510
"Monroe School District","=""0850011""",08,"Math","N",217,214,98.6,214,"*","*",56,26.2,"*","*",55,25.7,"*","*",2603
"Montville School District","=""0860011""",03,"ELA","Y",80,79,98.8,79,"*","*",27,34.2,19,24.1,"*","*","*","*",2428
"Montville School District","=""0860011""",03,"ELA","N",87,87,100.0,87,"*","*","*","*",22,25.3,40,46.0,62,71.3,2479
"Montville School District","=""0860011""",03,"Math","Y",80,79,98.8,79,"*","*",19,24.1,33,41.8,"*","*","*","*",2432
"Montville School District","=""0860011""",03,"Math","N",87,87,100.0,87,"*","*","*","*",37,42.5,27,31.0,64,73.6,2478
"Montville School District","=""0860011""",04,"ELA","Y",66,66,100.0,66,23,34.8,13,19.7,15,22.7,15,22.7,30,45.5,2463
"Montville School District","=""0860011""",04,"ELA","N",82,82,100.0,82,6,7.3,8,9.8,18,22.0,50,61.0,68,82.9,2545
"Montville School District","=""0860011""",04,"Math","Y",66,66,100.0,66,"*","*",23,34.8,20,30.3,"*","*","*","*",2463
"Montville School District","=""0860011""",04,"Math","N",82,82,100.0,82,"*","*","*","*",34,41.5,25,30.5,59,72.0,2520
"Montville School District","=""0860011""",05,"ELA","Y",90,90,100.0,90,"*","*",20,22.2,31,34.4,"*","*","*","*",2500
"Montville School District","=""0860011""",05,"ELA","N",95,95,100.0,95,"*","*","*","*",29,30.5,44,46.3,73,76.8,2566
"Montville School District","=""0860011""",05,"Math","Y",90,90,100.0,90,"*","*",29,32.2,17,18.9,"*","*","*","*",2486
"Montville School District","=""0860011""",05,"Math","N",95,95,100.0,95,"*","*",27,28.4,"*","*",44,46.3,"*","*",2560
"Montville School District","=""0860011""",06,"ELA","Y",88,87,98.9,87,"*","*",28,32.2,30,34.5,"*","*","*","*",2509
"Montville School District","=""0860011""",06,"ELA","N",101,101,100.0,101,"*","*","*","*",48,47.5,28,27.7,76,75.2,2573
"Montville School District","=""0860011""",06,"Math","Y",88,87,98.9,87,32,36.8,37,42.5,"*","*","*","*",18,20.7,2494
"Montville School District","=""0860011""",06,"Math","N",101,101,100.0,101,"*","*",42,41.6,28,27.7,"*","*","*","*",2548
"Montville School District","=""0860011""",07,"ELA","Y",84,84,100.0,84,24,28.6,23,27.4,24,28.6,13,15.5,37,44.0,2539
"Montville School District","=""0860011""",07,"ELA","N",89,87,97.8,87,6,6.9,17,19.5,48,55.2,16,18.4,64,73.6,2594
"Montville School District","=""0860011""",07,"Math","Y",83,83,100.0,83,34,41.0,29,34.9,13,15.7,7,8.4,20,24.1,2500
"Montville School District","=""0860011""",07,"Math","N",89,87,97.8,87,13,14.9,27,31.0,30,34.5,17,19.5,47,54.0,2567
"Montville School District","=""0860011""",08,"ELA","Y",88,88,100.0,88,"*","*",30,34.1,31,35.2,"*","*","*","*",2539
"Montville School District","=""0860011""",08,"ELA","N",98,98,100.0,98,"*","*",24,24.5,47,48.0,"*","*","*","*",2602
"Montville School District","=""0860011""",08,"Math","Y",88,88,100.0,88,34,38.6,33,37.5,"*","*","*","*",21,23.9,2518
"Montville School District","=""0860011""",08,"Math","N",98,98,100.0,98,"*","*",34,34.7,32,32.7,"*","*","*","*",2580
"Naugatuck School District","=""0880011""",03,"ELA","Y",186,186,100.0,186,72,38.7,49,26.3,41,22.0,24,12.9,65,34.9,2395
"Naugatuck School District","=""0880011""",03,"ELA","N",129,129,100.0,129,9,7.0,34,26.4,38,29.5,48,37.2,86,66.7,2465
"Naugatuck School District","=""0880011""",03,"Math","Y",186,186,100.0,186,56,30.1,52,28.0,52,28.0,26,14.0,78,41.9,2419
"Naugatuck School District","=""0880011""",03,"Math","N",129,129,100.0,129,10,7.8,26,20.2,48,37.2,45,34.9,93,72.1,2473
"Naugatuck School District","=""0880011""",04,"ELA","Y",195,193,99.0,193,79,40.9,43,22.3,39,20.2,32,16.6,71,36.8,2444
"Naugatuck School District","=""0880011""",04,"ELA","N",136,136,100.0,136,20,14.7,40,29.4,33,24.3,43,31.6,76,55.9,2496
"Naugatuck School District","=""0880011""",04,"Math","Y",195,193,99.0,193,46,23.8,90,46.6,43,22.3,14,7.3,57,29.5,2454
"Naugatuck School District","=""0880011""",04,"Math","N",136,136,100.0,136,13,9.6,53,39.0,46,33.8,24,17.6,70,51.5,2492
"Naugatuck School District","=""0880011""",05,"ELA","Y",168,167,99.4,167,64,38.3,47,28.1,41,24.6,15,9.0,56,33.5,2468
"Naugatuck School District","=""0880011""",05,"ELA","N",135,135,100.0,135,11,8.1,31,23.0,48,35.6,45,33.3,93,68.9,2545
"Naugatuck School District","=""0880011""",05,"Math","Y",168,167,99.4,167,101,60.5,46,27.5,12,7.2,8,4.8,20,12.0,2444
"Naugatuck School District","=""0880011""",05,"Math","N",135,135,100.0,135,24,17.8,61,45.2,34,25.2,16,11.9,50,37.0,2506
"Naugatuck School District","=""0880011""",06,"ELA","Y",195,195,100.0,195,64,32.8,54,27.7,53,27.2,24,12.3,77,39.5,2502
"Naugatuck School District","=""0880011""",06,"ELA","N",137,137,100.0,137,9,6.6,36,26.3,60,43.8,32,23.4,92,67.2,2564
"Naugatuck School District","=""0880011""",06,"Math","Y",195,195,100.0,195,88,45.1,64,32.8,29,14.9,14,7.2,43,22.1,2475
"Naugatuck School District","=""0880011""",06,"Math","N",137,137,100.0,137,16,11.7,55,40.1,44,32.1,22,16.1,66,48.2,2546
"Naugatuck School District","=""0880011""",07,"ELA","Y",185,182,98.4,182,59,32.4,58,31.9,53,29.1,12,6.6,65,35.7,2516
"Naugatuck School District","=""0880011""",07,"ELA","N",155,154,99.4,154,16,10.4,30,19.5,70,45.5,38,24.7,108,70.1,2590
"Naugatuck School District","=""0880011""",07,"Math","Y",185,182,98.4,182,97,53.3,56,30.8,23,12.6,6,3.3,29,15.9,2471
"Naugatuck School District","=""0880011""",07,"Math","N",155,154,99.4,154,37,24.0,48,31.2,47,30.5,22,14.3,69,44.8,2548
"Naugatuck School District","=""0880011""",08,"ELA","Y",187,187,100.0,187,75,40.1,52,27.8,47,25.1,13,7.0,60,32.1,2520
"Naugatuck School District","=""0880011""",08,"ELA","N",150,150,100.0,150,24,16.0,35,23.3,69,46.0,22,14.7,91,60.7,2580
"Naugatuck School District","=""0880011""",08,"Math","Y",187,187,100.0,187,126,67.4,46,24.6,"*","*","*","*",15,8.0,2463
"Naugatuck School District","=""0880011""",08,"Math","N",150,150,100.0,150,65,43.3,48,32.0,"*","*","*","*",37,24.7,2527
"New Beginnings Inc., Family Academy District","=""2800013""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",05,"ELA","Y",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2459
"New Beginnings Inc., Family Academy District","=""2800013""",05,"ELA","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",05,"Math","Y",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2451
"New Beginnings Inc., Family Academy District","=""2800013""",05,"Math","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",08,"ELA","Y",29,29,100.0,29,"*","*",9,31.0,12,41.4,"*","*","*","*",2548
"New Beginnings Inc., Family Academy District","=""2800013""",08,"Math","Y",29,29,100.0,29,15,51.7,9,31.0,"*","*","*","*","*","*",2498
"New Britain School District","=""0890011""",03,"ELA","Y",711,707,99.4,707,365,51.6,195,27.6,102,14.4,45,6.4,147,20.8,2370
"New Britain School District","=""0890011""",03,"ELA","N",115,115,100.0,115,26,22.6,30,26.1,35,30.4,24,20.9,59,51.3,2432
"New Britain School District","=""0890011""",03,"Math","Y",708,703,99.3,703,400,56.9,191,27.2,90,12.8,22,3.1,112,15.9,2372
"New Britain School District","=""0890011""",03,"Math","N",115,115,100.0,115,29,25.2,42,36.5,32,27.8,12,10.4,44,38.3,2420
"New Britain School District","=""0890011""",04,"ELA","Y",687,687,100.0,687,428,62.3,130,18.9,81,11.8,48,7.0,129,18.8,2399
"New Britain School District","=""0890011""",04,"ELA","N",103,102,99.0,102,33,32.4,31,30.4,19,18.6,19,18.6,38,37.3,2452
"New Britain School District","=""0890011""",04,"Math","Y",683,681,99.7,681,400,58.7,198,29.1,"*","*","*","*",83,12.2,2403
"New Britain School District","=""0890011""",04,"Math","N",102,101,99.0,101,29,28.7,53,52.5,"*","*","*","*",19,18.8,2442
"New Britain School District","=""0890011""",05,"ELA","Y",671,668,99.6,668,420,62.9,125,18.7,89,13.3,34,5.1,123,18.4,2420
"New Britain School District","=""0890011""",05,"ELA","N",116,116,100.0,116,29,25.0,30,25.9,30,25.9,27,23.3,57,49.1,2500
"New Britain School District","=""0890011""",05,"Math","Y",664,661,99.5,661,500,75.6,119,18.0,32,4.8,10,1.5,42,6.4,2408
"New Britain School District","=""0890011""",05,"Math","N",116,116,100.0,116,59,50.9,29,25.0,18,15.5,10,8.6,28,24.1,2467
"New Britain School District","=""0890011""",06,"ELA","Y",603,599,99.3,598,382,63.9,126,21.1,69,11.5,21,3.5,90,15.1,2438
"New Britain School District","=""0890011""",06,"ELA","N",98,96,98.0,96,26,27.1,26,27.1,26,27.1,18,18.8,44,45.8,2521
"New Britain School District","=""0890011""",06,"Math","Y",603,596,98.8,596,436,73.2,121,20.3,32,5.4,7,1.2,39,6.5,2415
"New Britain School District","=""0890011""",06,"Math","N",98,96,98.0,95,28,29.5,38,40.0,21,22.1,8,8.4,29,30.5,2510
"New Britain School District","=""0890011""",07,"ELA","Y",544,542,99.6,542,333,61.4,114,21.0,76,14.0,19,3.5,95,17.5,2462
"New Britain School District","=""0890011""",07,"ELA","N",80,80,100.0,80,19,23.8,18,22.5,35,43.8,8,10.0,43,53.8,2552
"New Britain School District","=""0890011""",07,"Math","Y",541,536,99.1,535,358,66.9,122,22.8,44,8.2,11,2.1,55,10.3,2436
"New Britain School District","=""0890011""",07,"Math","N",80,80,100.0,80,26,32.5,26,32.5,19,23.8,9,11.3,28,35.0,2528
"New Britain School District","=""0890011""",08,"ELA","Y",523,518,99.0,518,299,57.7,128,24.7,77,14.9,14,2.7,91,17.6,2476
"New Britain School District","=""0890011""",08,"ELA","N",102,102,100.0,102,33,32.4,25,24.5,35,34.3,9,8.8,44,43.1,2545
"New Britain School District","=""0890011""",08,"Math","Y",522,517,99.0,517,386,74.7,89,17.2,27,5.2,15,2.9,42,8.1,2445
"New Britain School District","=""0890011""",08,"Math","N",102,102,100.0,102,54,52.9,26,25.5,13,12.7,9,8.8,22,21.6,2503
"New Canaan School District","=""0900011""",03,"ELA","Y",29,29,100.0,29,11,37.9,10,34.5,"*","*","*","*",8,27.6,2397
"New Canaan School District","=""0900011""",03,"ELA","N",329,326,99.1,326,6,1.8,21,6.4,"*","*","*","*",299,91.7,2525
"New Canaan School District","=""0900011""",03,"Math","Y",29,29,100.0,29,"*","*",12,41.4,"*","*","*","*","*","*",2412
"New Canaan School District","=""0900011""",03,"Math","N",329,326,99.1,326,"*","*",12,3.7,"*","*","*","*","*","*",2516
"New Canaan School District","=""0900011""",04,"ELA","Y",38,37,97.4,37,"*","*",9,24.3,12,32.4,"*","*","*","*",2483
"New Canaan School District","=""0900011""",04,"ELA","N",299,297,99.3,297,"*","*","*","*",57,19.2,223,75.1,280,94.3,2575
"New Canaan School District","=""0900011""",04,"Math","Y",38,37,97.4,37,"*","*",12,32.4,"*","*",11,29.7,"*","*",2497
"New Canaan School District","=""0900011""",04,"Math","N",300,298,99.3,298,"*","*","*","*",81,27.2,203,68.1,284,95.3,2576
"New Canaan School District","=""0900011""",05,"ELA","Y",35,33,94.3,33,"*","*",11,33.3,12,36.4,"*","*","*","*",2479
"New Canaan School District","=""0900011""",05,"ELA","N",313,312,99.7,312,"*","*",23,7.4,102,32.7,"*","*","*","*",2594
"New Canaan School District","=""0900011""",05,"Math","Y",35,33,94.3,33,"*","*",14,42.4,"*","*","*","*","*","*",2476
"New Canaan School District","=""0900011""",05,"Math","N",313,312,99.7,312,"*","*",67,21.5,"*","*","*","*","*","*",2579
"New Canaan School District","=""0900011""",06,"ELA","Y",32,32,100.0,32,"*","*",15,46.9,9,28.1,"*","*","*","*",2509
"New Canaan School District","=""0900011""",06,"ELA","N",281,280,99.6,280,"*","*",36,12.9,105,37.5,"*","*","*","*",2601
"New Canaan School District","=""0900011""",06,"Math","Y",32,32,100.0,32,14,43.8,14,43.8,"*","*","*","*","*","*",2492
"New Canaan School District","=""0900011""",06,"Math","N",281,280,99.6,280,7,2.5,59,21.1,"*","*","*","*","*","*",2610
"New Canaan School District","=""0900011""",07,"ELA","Y",44,42,95.5,42,13,31.0,15,35.7,"*","*","*","*",14,33.3,2516
"New Canaan School District","=""0900011""",07,"ELA","N",328,326,99.4,326,"*","*",50,15.3,148,45.4,"*","*","*","*",2621
"New Canaan School District","=""0900011""",07,"Math","Y",44,41,93.2,41,15,36.6,15,36.6,"*","*","*","*",11,26.8,2520
"New Canaan School District","=""0900011""",07,"Math","N",329,327,99.4,327,"*","*",60,18.3,109,33.3,"*","*","*","*",2631
"New Canaan School District","=""0900011""",08,"ELA","Y",38,37,97.4,37,"*","*",13,35.1,17,45.9,"*","*","*","*",2550
"New Canaan School District","=""0900011""",08,"ELA","N",265,265,100.0,265,"*","*",27,10.2,117,44.2,"*","*","*","*",2651
"New Canaan School District","=""0900011""",08,"Math","Y",38,37,97.4,37,"*","*",13,35.1,8,21.6,"*","*","*","*",2549
"New Canaan School District","=""0900011""",08,"Math","N",265,265,100.0,265,"*","*",44,16.6,72,27.2,"*","*","*","*",2666
"New Fairfield School District","=""0910011""",03,"ELA","Y",22,20,90.9,20,"*","*","*","*","*","*","*","*","*","*",2417
"New Fairfield School District","=""0910011""",03,"ELA","N",142,136,95.8,136,"*","*","*","*","*","*","*","*","*","*",2490
"New Fairfield School District","=""0910011""",03,"Math","Y",22,19,86.4,19,"*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""",03,"Math","N",142,136,95.8,136,"*","*","*","*","*","*","*","*","*","*",2487
