"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Ledyard School District","=""0720011""","Math","R",36,35,97.2,35,8,22.9,18,51.4,"*","*","*","*",9,25.7
"Lisbon School District","=""0730011""","ELA","F",54,54,100.0,54,"*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","ELA","N",196,194,99.0,194,26,13.4,41,21.1,83,42.8,44,22.7,127,65.5
"Lisbon School District","=""0730011""","ELA","R",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Math","F",54,54,100.0,54,"*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Math","N",196,194,99.0,194,59,30.4,89,45.9,35,18.0,11,5.7,46,23.7
"Lisbon School District","=""0730011""","Math","R",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","ELA","F",56,56,100.0,55,"*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","ELA","N",498,490,98.4,489,46,9.4,89,18.2,176,36.0,178,36.4,354,72.4
"Litchfield School District","=""0740011""","ELA","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Math","F",56,55,98.2,55,"*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Math","N",498,491,98.6,491,63,12.8,112,22.8,167,34.0,149,30.3,316,64.4
"Litchfield School District","=""0740011""","Math","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","ELA","F",61,50,82.0,49,"*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","ELA","N",1636,1264,77.3,1260,94,7.5,209,16.6,503,39.9,454,36.0,957,76.0
"Madison School District","=""0760011""","ELA","R",18,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Math","F",61,49,80.3,49,"*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Math","N",1636,1262,77.1,1261,148,11.7,346,27.4,401,31.8,366,29.0,767,60.8
"Madison School District","=""0760011""","Math","R",18,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","ELA","F",1486,1370,92.2,1367,653,47.8,368,26.9,267,19.5,79,5.8,346,25.3
"Manchester School District","=""0770011""","ELA","N",1345,1234,91.7,1231,255,20.7,306,24.9,417,33.9,253,20.6,670,54.4
"Manchester School District","=""0770011""","ELA","R",212,201,94.8,200,70,35.0,59,29.5,57,28.5,14,7.0,71,35.5
"Manchester School District","=""0770011""","Math","F",1484,1368,92.2,1365,747,54.7,407,29.8,164,12.0,47,3.4,211,15.5
"Manchester School District","=""0770011""","Math","N",1346,1234,91.7,1232,333,27.0,379,30.8,327,26.5,193,15.7,520,42.2
"Manchester School District","=""0770011""","Math","R",212,202,95.3,202,86,42.6,70,34.7,36,17.8,10,5.0,46,22.8
"Mansfield School District","=""0780011""","ELA","F",161,152,94.4,152,"*","*",32,21.1,"*","*",41,27.0,"*","*"
"Mansfield School District","=""0780011""","ELA","N",592,545,92.1,544,"*","*","*","*",178,32.7,288,52.9,466,85.7
"Mansfield School District","=""0780011""","ELA","R",29,26,89.7,26,"*","*",6,23.1,"*","*",10,38.5,"*","*"
"Mansfield School District","=""0780011""","Math","F",163,158,96.9,158,"*","*","*","*",34,21.5,37,23.4,71,44.9
"Mansfield School District","=""0780011""","Math","N",592,550,92.9,548,29,5.3,108,19.7,143,26.1,268,48.9,411,75.0
"Mansfield School District","=""0780011""","Math","R",29,27,93.1,27,7,25.9,"*","*","*","*",10,37.0,"*","*"
"Marlborough School District","=""0790011""","ELA","F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","ELA","N",331,330,99.7,330,29,8.8,43,13.0,114,34.5,144,43.6,258,78.2
"Marlborough School District","=""0790011""","ELA","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Math","F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Math","N",331,330,99.7,330,21,6.4,76,23.0,116,35.2,117,35.5,233,70.6
"Marlborough School District","=""0790011""","Math","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","ELA","F",2339,2239,95.7,2226,993,44.6,646,29.0,446,20.0,141,6.3,587,26.4
"Meriden School District","=""0800011""","ELA","N",1232,1196,97.1,1196,221,18.5,270,22.6,443,37.0,262,21.9,705,58.9
"Meriden School District","=""0800011""","ELA","R",287,285,99.3,285,79,27.7,71,24.9,90,31.6,45,15.8,135,47.4
"Meriden School District","=""0800011""","Math","F",2336,2264,96.9,2260,1454,64.3,569,25.2,192,8.5,45,2.0,237,10.5
"Meriden School District","=""0800011""","Math","N",1230,1206,98.0,1203,397,33.0,429,35.7,266,22.1,111,9.2,377,31.3
"Meriden School District","=""0800011""","Math","R",287,286,99.7,286,137,47.9,89,31.1,47,16.4,13,4.5,60,21.0
"Middletown School District","=""0830011""","ELA","F",948,928,97.9,926,341,36.8,297,32.1,211,22.8,77,8.3,288,31.1
"Middletown School District","=""0830011""","ELA","N",1340,1329,99.2,1329,148,11.1,282,21.2,507,38.1,392,29.5,899,67.6
"Middletown School District","=""0830011""","ELA","R",159,158,99.4,158,38,24.1,48,30.4,52,32.9,20,12.7,72,45.6
"Middletown School District","=""0830011""","Math","F",945,929,98.3,928,503,54.2,282,30.4,114,12.3,29,3.1,143,15.4
"Middletown School District","=""0830011""","Math","N",1341,1335,99.6,1335,316,23.7,390,29.2,353,26.4,276,20.7,629,47.1
"Middletown School District","=""0830011""","Math","R",159,158,99.4,158,70,44.3,54,34.2,22,13.9,12,7.6,34,21.5
"Milford School District","=""0840011""","ELA","F",516,500,96.9,498,132,26.5,159,31.9,146,29.3,61,12.2,207,41.6
"Milford School District","=""0840011""","ELA","N",2656,2584,97.3,2580,282,10.9,545,21.1,1018,39.5,735,28.5,1753,67.9
"Milford School District","=""0840011""","ELA","R",140,138,98.6,138,40,29.0,43,31.2,42,30.4,13,9.4,55,39.9
"Milford School District","=""0840011""","Math","F",519,502,96.7,502,213,42.4,167,33.3,85,16.9,37,7.4,122,24.3
"Milford School District","=""0840011""","Math","N",2656,2584,97.3,2581,481,18.6,822,31.8,753,29.2,525,20.3,1278,49.5
"Milford School District","=""0840011""","Math","R",140,138,98.6,138,49,35.5,59,42.8,20,14.5,10,7.2,30,21.7
"Monroe School District","=""0850011""","ELA","F",102,101,99.0,100,"*","*","*","*",40,40.0,32,32.0,72,72.0
"Monroe School District","=""0850011""","ELA","N",1604,1583,98.7,1581,68,4.3,162,10.2,576,36.4,775,49.0,1351,85.5
"Monroe School District","=""0850011""","ELA","R",31,31,100.0,31,"*","*","*","*",14,45.2,11,35.5,25,80.6
"Monroe School District","=""0850011""","Math","F",103,101,98.1,100,29,29.0,29,29.0,"*","*","*","*",42,42.0
"Monroe School District","=""0850011""","Math","N",1604,1580,98.5,1580,213,13.5,404,25.6,525,33.2,438,27.7,963,60.9
"Monroe School District","=""0850011""","Math","R",31,31,100.0,31,8,25.8,"*","*",12,38.7,"*","*","*","*"
"Montville School District","=""0860011""","ELA","F",350,344,98.3,344,95,27.6,103,29.9,96,27.9,50,14.5,146,42.4
"Montville School District","=""0860011""","ELA","N",794,784,98.7,784,102,13.0,172,21.9,294,37.5,216,27.6,510,65.1
"Montville School District","=""0860011""","ELA","R",95,95,100.0,95,22,23.2,23,24.2,39,41.1,11,11.6,50,52.6
"Montville School District","=""0860011""","Math","F",350,346,98.9,346,132,38.2,123,35.5,66,19.1,25,7.2,91,26.3
"Montville School District","=""0860011""","Math","N",794,782,98.5,782,188,24.0,270,34.5,203,26.0,121,15.5,324,41.4
"Montville School District","=""0860011""","Math","R",95,95,100.0,95,27,28.4,43,45.3,15,15.8,10,10.5,25,26.3
"Naugatuck School District","=""0880011""","ELA","F",827,806,97.5,805,302,37.5,213,26.5,222,27.6,68,8.4,290,36.0
"Naugatuck School District","=""0880011""","ELA","N",1211,1194,98.6,1193,216,18.1,292,24.5,419,35.1,266,22.3,685,57.4
"Naugatuck School District","=""0880011""","ELA","R",224,220,98.2,220,50,22.7,71,32.3,74,33.6,25,11.4,99,45.0
"Naugatuck School District","=""0880011""","Math","F",828,809,97.7,808,396,49.0,258,31.9,116,14.4,38,4.7,154,19.1
"Naugatuck School District","=""0880011""","Math","N",1213,1196,98.6,1196,345,28.8,408,34.1,316,26.4,127,10.6,443,37.0
"Naugatuck School District","=""0880011""","Math","R",224,221,98.7,220,90,40.9,79,35.9,34,15.5,17,7.7,51,23.2
"New Beginnings Inc., Family Academy District","=""2800013""","ELA","F",172,172,100.0,172,62,36.0,49,28.5,50,29.1,11,6.4,61,35.5
"New Beginnings Inc., Family Academy District","=""2800013""","ELA","N",26,26,100.0,26,"*","*","*","*",15,57.7,"*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","ELA","R",44,44,100.0,44,"*","*","*","*",16,36.4,"*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Math","F",172,172,100.0,172,86,50.0,59,34.3,"*","*","*","*",27,15.7
"New Beginnings Inc., Family Academy District","=""2800013""","Math","N",26,26,100.0,26,"*","*",12,46.2,"*","*",0,0.0,"*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Math","R",44,44,100.0,44,"*","*",18,40.9,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","ELA","F",3654,3551,97.2,3536,2055,58.1,863,24.4,466,13.2,152,4.3,618,17.5
"New Britain School District","=""0890011""","ELA","N",853,831,97.4,831,278,33.5,196,23.6,231,27.8,126,15.2,357,43.0
"New Britain School District","=""0890011""","ELA","R",303,297,98.0,296,123,41.6,77,26.0,71,24.0,25,8.4,96,32.4
"New Britain School District","=""0890011""","Math","F",3658,3602,98.5,3599,2424,67.4,816,22.7,281,7.8,78,2.2,359,10.0
"New Britain School District","=""0890011""","Math","N",859,844,98.3,842,353,41.9,231,27.4,176,20.9,82,9.7,258,30.6
"New Britain School District","=""0890011""","Math","R",304,303,99.7,302,151,50.0,88,29.1,41,13.6,22,7.3,63,20.9
"New Canaan School District","=""0900011""","ELA","N",2249,2196,97.6,2194,93,4.2,298,13.6,763,34.8,1040,47.4,1803,82.2
"New Canaan School District","=""0900011""","Math","N",2249,2196,97.6,2196,163,7.4,406,18.5,628,28.6,999,45.5,1627,74.1
"New Fairfield School District","=""0910011""","ELA","F",100,96,96.0,96,23,24.0,22,22.9,"*","*","*","*",51,53.1
"New Fairfield School District","=""0910011""","ELA","N",1254,1080,86.1,1077,138,12.8,213,19.8,420,39.0,306,28.4,726,67.4
"New Fairfield School District","=""0910011""","ELA","R",27,25,92.6,25,7,28.0,7,28.0,"*","*","*","*",11,44.0
"New Fairfield School District","=""0910011""","Math","F",100,98,98.0,98,32,32.7,37,37.8,"*","*","*","*",29,29.6
"New Fairfield School District","=""0910011""","Math","N",1254,1056,84.2,1054,221,21.0,324,30.7,297,28.2,212,20.1,509,48.3
"New Fairfield School District","=""0910011""","Math","R",27,25,92.6,25,10,40.0,9,36.0,"*","*","*","*",6,24.0
"New Hartford School District","=""0920011""","ELA","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","ELA","N",279,267,95.7,265,25,9.4,31,11.7,101,38.1,108,40.8,209,78.9
"New Hartford School District","=""0920011""","ELA","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Math","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Math","N",279,262,93.9,262,34,13.0,76,29.0,101,38.5,51,19.5,152,58.0
"New Hartford School District","=""0920011""","Math","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","ELA","F",5529,5229,94.6,5205,2700,51.9,1473,28.3,858,16.5,174,3.3,1032,19.8
"New Haven School District","=""0930011""","ELA","N",4330,3996,92.3,3962,1265,31.9,1078,27.2,1089,27.5,530,13.4,1619,40.9
"New Haven School District","=""0930011""","ELA","R",209,193,92.3,193,74,38.3,51,26.4,51,26.4,17,8.8,68,35.2
"New Haven School District","=""0930011""","Math","F",5526,5235,94.7,5224,3587,68.7,1284,24.6,292,5.6,61,1.2,353,6.8
"New Haven School District","=""0930011""","Math","N",4326,4067,94.0,4053,1985,49.0,1180,29.1,582,14.4,306,7.5,888,21.9
"New Haven School District","=""0930011""","Math","R",209,195,93.3,194,103,53.1,64,33.0,20,10.3,7,3.6,27,13.9
"New London School District","=""0950011""","ELA","F",1236,1203,97.3,1195,501,41.9,379,31.7,258,21.6,57,4.8,315,26.4
"New London School District","=""0950011""","ELA","N",288,273,94.8,266,79,29.7,66,24.8,72,27.1,49,18.4,121,45.5
"New London School District","=""0950011""","ELA","R",77,75,97.4,75,24,32.0,19,25.3,22,29.3,10,13.3,32,42.7
"New London School District","=""0950011""","Math","F",1226,1205,98.3,1198,668,55.8,345,28.8,147,12.3,38,3.2,185,15.4
"New London School District","=""0950011""","Math","N",288,282,97.9,280,117,41.8,81,28.9,"*","*","*","*",82,29.3
"New London School District","=""0950011""","Math","R",77,75,97.4,75,33,44.0,25,33.3,"*","*","*","*",17,22.7
"New Milford School District","=""0960011""","ELA","F",332,307,92.5,307,111,36.2,87,28.3,84,27.4,25,8.1,109,35.5
"New Milford School District","=""0960011""","ELA","N",1865,1716,92.0,1707,298,17.5,439,25.7,586,34.3,384,22.5,970,56.8
"New Milford School District","=""0960011""","ELA","R",104,95,91.3,95,33,34.7,28,29.5,27,28.4,7,7.4,34,35.8
"New Milford School District","=""0960011""","Math","F",332,311,93.7,310,135,43.5,102,32.9,59,19.0,14,4.5,73,23.5
"New Milford School District","=""0960011""","Math","N",1865,1727,92.6,1715,376,21.9,587,34.2,479,27.9,273,15.9,752,43.8
"New Milford School District","=""0960011""","Math","R",104,95,91.3,95,31,32.6,42,44.2,13,13.7,9,9.5,22,23.2
"Newington School District","=""0940011""","ELA","F",334,326,97.6,324,74,22.8,105,32.4,112,34.6,33,10.2,145,44.8
"Newington School District","=""0940011""","ELA","N",1739,1709,98.3,1700,207,12.2,390,22.9,654,38.5,449,26.4,1103,64.9
"Newington School District","=""0940011""","ELA","R",130,126,96.9,126,25,19.8,34,27.0,46,36.5,21,16.7,67,53.2
"Newington School District","=""0940011""","Math","F",334,325,97.3,325,115,35.4,115,35.4,65,20.0,30,9.2,95,29.2
"Newington School District","=""0940011""","Math","N",1739,1711,98.4,1706,298,17.5,519,30.4,508,29.8,381,22.3,889,52.1
"Newington School District","=""0940011""","Math","R",128,126,98.4,126,32,25.4,40,31.7,36,28.6,18,14.3,54,42.9
"Newtown School District","=""0970011""","ELA","F",145,136,93.8,136,"*","*",35,25.7,56,41.2,"*","*","*","*"
"Newtown School District","=""0970011""","ELA","N",2391,2286,95.6,2282,140,6.1,394,17.3,953,41.8,795,34.8,1748,76.6
"Newtown School District","=""0970011""","ELA","R",61,58,95.1,58,"*","*",22,37.9,22,37.9,"*","*","*","*"
"Newtown School District","=""0970011""","Math","F",145,135,93.1,135,37,27.4,47,34.8,"*","*","*","*",51,37.8
"Newtown School District","=""0970011""","Math","N",2391,2246,93.9,2245,278,12.4,585,26.1,720,32.1,662,29.5,1382,61.6
"Newtown School District","=""0970011""","Math","R",61,55,90.2,55,16,29.1,20,36.4,"*","*","*","*",19,34.5
"Norfolk School District","=""0980011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","ELA","N",51,51,100.0,51,7,13.7,11,21.6,15,29.4,18,35.3,33,64.7
"Norfolk School District","=""0980011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Math","N",51,51,100.0,51,6,11.8,16,31.4,16,31.4,13,25.5,29,56.9
"Norfolk School District","=""0980011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","ELA","F",139,135,97.1,135,43,31.9,38,28.1,38,28.1,16,11.9,54,40.0
"North Branford School District","=""0990011""","ELA","N",894,860,96.2,860,168,19.5,213,24.8,269,31.3,210,24.4,479,55.7
"North Branford School District","=""0990011""","ELA","R",44,44,100.0,44,10,22.7,21,47.7,6,13.6,7,15.9,13,29.5
"North Branford School District","=""0990011""","Math","F",139,135,97.1,135,56,41.5,55,40.7,"*","*","*","*",24,17.8
"North Branford School District","=""0990011""","Math","N",894,861,96.3,860,248,28.8,271,31.5,218,25.3,123,14.3,341,39.7
"North Branford School District","=""0990011""","Math","R",44,44,100.0,44,21,47.7,14,31.8,"*","*","*","*",9,20.5
"North Canaan School District","=""1000011""","ELA","F",37,33,89.2,33,"*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","ELA","N",112,109,97.3,109,16,14.7,26,23.9,43,39.4,24,22.0,67,61.5
"North Canaan School District","=""1000011""","ELA","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","Math","F",37,33,89.2,33,"*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","Math","N",112,109,97.3,109,26,23.9,36,33.0,34,31.2,13,11.9,47,43.1
"North Canaan School District","=""1000011""","Math","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","ELA","F",168,146,86.9,144,62,43.1,30,20.8,36,25.0,16,11.1,52,36.1
"North Haven School District","=""1010011""","ELA","N",1493,1230,82.4,1213,208,17.1,315,26.0,400,33.0,290,23.9,690,56.9
"North Haven School District","=""1010011""","ELA","R",83,61,73.5,60,18,30.0,22,36.7,14,23.3,6,10.0,20,33.3
"North Haven School District","=""1010011""","Math","F",168,145,86.3,145,63,43.4,54,37.2,19,13.1,9,6.2,28,19.3
"North Haven School District","=""1010011""","Math","N",1493,1220,81.7,1219,253,20.8,451,37.0,325,26.7,190,15.6,515,42.2
"North Haven School District","=""1010011""","Math","R",83,62,74.7,62,22,35.5,21,33.9,19,30.6,0,0.0,19,30.6
"North Stonington School District","=""1020011""","ELA","F",51,50,98.0,50,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","ELA","N",321,316,98.4,316,23,7.3,62,19.6,121,38.3,110,34.8,231,73.1
"North Stonington School District","=""1020011""","ELA","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Math","F",51,50,98.0,50,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Math","N",321,316,98.4,316,48,15.2,78,24.7,92,29.1,98,31.0,190,60.1
"North Stonington School District","=""1020011""","Math","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","ELA","F",2344,2305,98.3,2301,829,36.0,715,31.1,579,25.2,178,7.7,757,32.9
"Norwalk School District","=""1030011""","ELA","N",2923,2783,95.2,2774,431,15.5,667,24.0,952,34.3,724,26.1,1676,60.4
"Norwalk School District","=""1030011""","ELA","R",470,468,99.6,468,128,27.4,130,27.8,151,32.3,59,12.6,210,44.9
"Norwalk School District","=""1030011""","Math","F",2344,2312,98.6,2311,1256,54.3,678,29.3,302,13.1,75,3.2,377,16.3
"Norwalk School District","=""1030011""","Math","N",2925,2861,97.8,2856,890,31.2,833,29.2,680,23.8,453,15.9,1133,39.7
"Norwalk School District","=""1030011""","Math","R",470,466,99.1,466,204,43.8,157,33.7,73,15.7,32,6.9,105,22.5
"Norwich Free Academy District","=""9010022""","ELA","F",220,184,83.6,176,86,48.9,47,26.7,29,16.5,14,8.0,43,24.4
"Norwich Free Academy District","=""9010022""","ELA","N",290,276,95.2,269,46,17.1,71,26.4,87,32.3,65,24.2,152,56.5
"Norwich Free Academy District","=""9010022""","ELA","R",37,34,91.9,34,7,20.6,10,29.4,11,32.4,6,17.6,17,50.0
"Norwich Free Academy District","=""9010022""","Math","F",220,192,87.3,191,133,69.6,35,18.3,"*","*","*","*",23,12.0
"Norwich Free Academy District","=""9010022""","Math","N",292,267,91.4,264,101,38.3,75,28.4,58,22.0,30,11.4,88,33.3
"Norwich Free Academy District","=""9010022""","Math","R",37,35,94.6,35,17,48.6,12,34.3,"*","*","*","*",6,17.1
"Norwich School District","=""1040011""","ELA","F",1436,1401,97.6,1395,680,48.7,408,29.2,247,17.7,60,4.3,307,22.0
"Norwich School District","=""1040011""","ELA","N",560,541,96.6,540,150,27.8,144,26.7,172,31.9,74,13.7,246,45.6
"Norwich School District","=""1040011""","ELA","R",258,256,99.2,256,85,33.2,76,29.7,63,24.6,32,12.5,95,37.1
"Norwich School District","=""1040011""","Math","F",1435,1414,98.5,1410,859,60.9,398,28.2,107,7.6,46,3.3,153,10.9
"Norwich School District","=""1040011""","Math","N",558,538,96.4,538,191,35.5,192,35.7,114,21.2,41,7.6,155,28.8
"Norwich School District","=""1040011""","Math","R",258,256,99.2,256,111,43.4,88,34.4,39,15.2,18,7.0,57,22.3
"Odyssey Community School District","=""2630013""","ELA","F",75,71,94.7,71,18,25.4,"*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","ELA","N",130,130,100.0,130,"*","*",31,23.8,61,46.9,"*","*","*","*"
"Odyssey Community School District","=""2630013""","ELA","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Math","F",75,71,94.7,71,31,43.7,"*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Math","N",130,130,100.0,130,"*","*",55,42.3,34,26.2,"*","*","*","*"
"Odyssey Community School District","=""2630013""","Math","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","ELA","F",94,92,97.9,91,"*","*","*","*",28,30.8,"*","*","*","*"
"Old Saybrook School District","=""1060011""","ELA","N",626,608,97.1,603,35,5.8,123,20.4,258,42.8,187,31.0,445,73.8
"Old Saybrook School District","=""1060011""","ELA","R",32,30,93.8,30,"*","*","*","*",17,56.7,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Math","F",94,93,98.9,92,"*","*",39,42.4,15,16.3,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Math","N",626,609,97.3,606,104,17.2,179,29.5,189,31.2,134,22.1,323,53.3
"Old Saybrook School District","=""1060011""","Math","R",32,30,93.8,30,"*","*",13,43.3,10,33.3,"*","*","*","*"
"Orange School District","=""1070011""","ELA","F",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","ELA","N",672,659,98.1,657,34,5.2,95,14.5,220,33.5,308,46.9,528,80.4
"Orange School District","=""1070011""","ELA","R",8,7,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Math","F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Math","N",672,664,98.8,663,37,5.6,182,27.5,221,33.3,223,33.6,444,67.0
"Orange School District","=""1070011""","Math","R",8,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","ELA","F",61,60,98.4,60,"*","*","*","*",24,40.0,13,21.7,37,61.7
"Oxford School District","=""1080011""","ELA","N",1034,1015,98.2,1015,78,7.7,204,20.1,404,39.8,329,32.4,733,72.2
"Oxford School District","=""1080011""","ELA","R",31,31,100.0,31,"*","*",10,32.3,11,35.5,"*","*","*","*"
"Oxford School District","=""1080011""","Math","F",61,60,98.4,60,23,38.3,"*","*",18,30.0,"*","*","*","*"
"Oxford School District","=""1080011""","Math","N",1034,1012,97.9,1012,218,21.5,336,33.2,302,29.8,156,15.4,458,45.3
"Oxford School District","=""1080011""","Math","R",31,30,96.8,30,8,26.7,11,36.7,"*","*","*","*",11,36.7
"Park City Prep Charter School District","=""2830013""","ELA","F",208,205,98.6,205,98,47.8,61,29.8,"*","*","*","*",46,22.4
"Park City Prep Charter School District","=""2830013""","ELA","N",105,103,98.1,103,"*","*",36,35.0,35,34.0,"*","*","*","*"
"Park City Prep Charter School District","=""2830013""","ELA","R",33,33,100.0,33,13,39.4,11,33.3,9,27.3,0,0.0,9,27.3
"Park City Prep Charter School District","=""2830013""","Math","F",208,206,99.0,206,118,57.3,71,34.5,"*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""","Math","N",105,105,100.0,105,46,43.8,34,32.4,18,17.1,7,6.7,25,23.8
"Park City Prep Charter School District","=""2830013""","Math","R",33,33,100.0,33,14,42.4,14,42.4,"*","*","*","*","*","*"
"Path Academy District","=""2930013""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","ELA","F",464,447,96.3,446,147,33.0,138,30.9,116,26.0,45,10.1,161,36.1
"Plainfield School District","=""1090011""","ELA","N",655,616,94.0,616,115,18.7,162,26.3,210,34.1,129,20.9,339,55.0
"Plainfield School District","=""1090011""","ELA","R",116,106,91.4,106,25,23.6,31,29.2,43,40.6,7,6.6,50,47.2
"Plainfield School District","=""1090011""","Math","F",464,450,97.0,449,207,46.1,167,37.2,"*","*","*","*",75,16.7
"Plainfield School District","=""1090011""","Math","N",655,635,96.9,635,189,29.8,224,35.3,174,27.4,48,7.6,222,35.0
"Plainfield School District","=""1090011""","Math","R",116,111,95.7,111,41,36.9,52,46.8,"*","*","*","*",18,16.2
"Plainville School District","=""1100011""","ELA","F",326,323,99.1,322,96,29.8,86,26.7,109,33.9,31,9.6,140,43.5
"Plainville School District","=""1100011""","ELA","N",831,824,99.2,824,106,12.9,209,25.4,313,38.0,196,23.8,509,61.8
"Plainville School District","=""1100011""","ELA","R",98,97,99.0,97,20,20.6,24,24.7,42,43.3,11,11.3,53,54.6
"Plainville School District","=""1100011""","Math","F",326,323,99.1,323,141,43.7,100,31.0,"*","*","*","*",82,25.4
"Plainville School District","=""1100011""","Math","N",831,826,99.4,826,232,28.1,247,29.9,228,27.6,119,14.4,347,42.0
"Plainville School District","=""1100011""","Math","R",98,98,100.0,98,29,29.6,40,40.8,"*","*","*","*",29,29.6
"Plymouth School District","=""1110011""","ELA","F",217,208,95.9,208,69,33.2,"*","*",63,30.3,"*","*","*","*"
"Plymouth School District","=""1110011""","ELA","N",543,528,97.2,527,83,15.7,142,26.9,178,33.8,124,23.5,302,57.3
"Plymouth School District","=""1110011""","ELA","R",39,39,100.0,39,"*","*",15,38.5,12,30.8,"*","*","*","*"
"Plymouth School District","=""1110011""","Math","F",217,208,95.9,208,105,50.5,56,26.9,"*","*","*","*",47,22.6
"Plymouth School District","=""1110011""","Math","N",541,525,97.0,522,142,27.2,164,31.4,155,29.7,61,11.7,216,41.4
"Plymouth School District","=""1110011""","Math","R",39,39,100.0,39,15,38.5,13,33.3,"*","*","*","*",11,28.2
"Pomfret School District","=""1120011""","ELA","F",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""","ELA","N",243,243,100.0,239,12,5.0,41,17.2,96,40.2,90,37.7,186,77.8
"Pomfret School District","=""1120011""","ELA","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
