"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Plainville School District","=""1100011""","ELA","Y",138,138,100.0,138,85,61.6,34,24.6,"*","*","*","*",19,13.8
"Plainville School District","=""1100011""","Math","N",906,904,99.8,904,"*","*",318,35.2,269,29.8,"*","*","*","*"
"Plainville School District","=""1100011""","Math","Y",138,138,100.0,138,92,66.7,32,23.2,"*","*","*","*",14,10.1
"Plymouth School District","=""1110011""","ELA","N",575,570,99.1,570,"*","*",133,23.3,201,35.3,"*","*","*","*"
"Plymouth School District","=""1110011""","ELA","Y",89,87,97.8,87,54,62.1,21,24.1,"*","*","*","*",12,13.8
"Plymouth School District","=""1110011""","Math","N",575,570,99.1,570,96,16.8,187,32.8,"*","*","*","*",287,50.4
"Plymouth School District","=""1110011""","Math","Y",89,87,97.8,87,54,62.1,24,27.6,"*","*","*","*",9,10.3
"Pomfret School District","=""1120011""","ELA","N",242,242,100.0,240,10,4.2,45,18.8,84,35.0,101,42.1,185,77.1
"Pomfret School District","=""1120011""","ELA","Y",36,36,100.0,35,13,37.1,9,25.7,13,37.1,0,0.0,13,37.1
"Pomfret School District","=""1120011""","Math","N",242,242,100.0,240,13,5.4,62,25.8,"*","*","*","*",165,68.8
"Pomfret School District","=""1120011""","Math","Y",36,36,100.0,35,15,42.9,14,40.0,"*","*","*","*",6,17.1
"Portland School District","=""1130011""","ELA","N",582,571,98.1,571,"*","*",88,15.4,201,35.2,"*","*","*","*"
"Portland School District","=""1130011""","ELA","Y",62,58,93.5,58,25,43.1,18,31.0,"*","*","*","*",15,25.9
"Portland School District","=""1130011""","Math","N",582,571,98.1,571,"*","*",140,24.5,193,33.8,"*","*","*","*"
"Portland School District","=""1130011""","Math","Y",62,58,93.5,58,35,60.3,16,27.6,"*","*","*","*",7,12.1
"Preston School District","=""1140011""","ELA","N",231,221,95.7,221,"*","*",38,17.2,93,42.1,"*","*","*","*"
"Preston School District","=""1140011""","ELA","Y",50,48,96.0,48,18,37.5,19,39.6,"*","*","*","*",11,22.9
"Preston School District","=""1140011""","Math","N",231,221,95.7,221,"*","*",68,30.8,72,32.6,"*","*","*","*"
"Preston School District","=""1140011""","Math","Y",50,47,94.0,47,21,44.7,18,38.3,"*","*","*","*",8,17.0
"Putnam School District","=""1160011""","ELA","N",457,451,98.7,450,"*","*",107,23.8,"*","*",96,21.3,"*","*"
"Putnam School District","=""1160011""","ELA","Y",80,72,90.0,72,58,80.6,"*","*","*","*",0,0.0,"*","*"
"Putnam School District","=""1160011""","Math","N",456,450,98.7,449,115,25.6,149,33.2,"*","*","*","*","*","*"
"Putnam School District","=""1160011""","Math","Y",80,71,88.8,71,56,78.9,"*","*","*","*",0,0.0,"*","*"
"Redding School District","=""1170011""","ELA","N",577,573,99.3,573,21,3.7,65,11.3,205,35.8,282,49.2,487,85.0
"Redding School District","=""1170011""","ELA","Y",85,81,95.3,81,24,29.6,26,32.1,23,28.4,8,9.9,31,38.3
"Redding School District","=""1170011""","Math","N",577,573,99.3,573,27,4.7,92,16.1,180,31.4,274,47.8,454,79.2
"Redding School District","=""1170011""","Math","Y",85,81,95.3,81,24,29.6,27,33.3,21,25.9,9,11.1,30,37.0
"Regional School District 01","=""2010012""","ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","ELA","N",265,263,99.2,263,"*","*",50,19.0,124,47.1,"*","*","*","*"
"Regional School District 04","=""2040012""","ELA","Y",46,45,97.8,45,22,48.9,12,26.7,"*","*","*","*",11,24.4
"Regional School District 04","=""2040012""","Math","N",265,263,99.2,263,34,12.9,69,26.2,"*","*","*","*",160,60.8
"Regional School District 04","=""2040012""","Math","Y",46,45,97.8,45,27,60.0,11,24.4,"*","*","*","*",7,15.6
"Regional School District 05","=""2050012""","ELA","N",673,659,97.9,659,"*","*",76,11.5,294,44.6,"*","*","*","*"
"Regional School District 05","=""2050012""","ELA","Y",83,79,95.2,79,36,45.6,29,36.7,"*","*","*","*",14,17.7
"Regional School District 05","=""2050012""","Math","N",673,659,97.9,659,"*","*",141,21.4,191,29.0,"*","*","*","*"
"Regional School District 05","=""2050012""","Math","Y",83,79,95.2,79,45,57.0,25,31.6,"*","*","*","*",9,11.4
"Regional School District 06","=""2060012""","ELA","N",283,272,96.1,272,"*","*",43,15.8,115,42.3,"*","*","*","*"
"Regional School District 06","=""2060012""","ELA","Y",48,41,85.4,41,21,51.2,10,24.4,"*","*","*","*",10,24.4
"Regional School District 06","=""2060012""","Math","N",283,272,96.1,272,33,12.1,86,31.6,"*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Math","Y",48,41,85.4,41,29,70.7,8,19.5,"*","*","*","*","*","*"
"Regional School District 07","=""2070012""","ELA","N",278,267,96.0,267,"*","*",45,16.9,133,49.8,"*","*","*","*"
"Regional School District 07","=""2070012""","ELA","Y",47,45,95.7,45,22,48.9,12,26.7,"*","*","*","*",11,24.4
"Regional School District 07","=""2070012""","Math","N",278,267,96.0,267,10,3.7,58,21.7,"*","*","*","*",199,74.5
"Regional School District 07","=""2070012""","Math","Y",47,45,95.7,45,29,64.4,7,15.6,"*","*","*","*",9,20.0
"Regional School District 08","=""2080012""","ELA","N",503,497,98.8,494,"*","*",89,18.0,256,51.8,"*","*","*","*"
"Regional School District 08","=""2080012""","ELA","Y",64,64,100.0,64,29,45.3,24,37.5,"*","*","*","*",11,17.2
"Regional School District 08","=""2080012""","Math","N",503,497,98.8,494,34,6.9,140,28.3,"*","*","*","*",320,64.8
"Regional School District 08","=""2080012""","Math","Y",64,64,100.0,64,41,64.1,15,23.4,"*","*","*","*",8,12.5
"Regional School District 10","=""2100012""","ELA","N",1035,1027,99.2,1027,67,6.5,198,19.3,389,37.9,373,36.3,762,74.2
"Regional School District 10","=""2100012""","ELA","Y",100,91,91.0,91,41,45.1,30,33.0,14,15.4,6,6.6,20,22.0
"Regional School District 10","=""2100012""","Math","N",1034,1026,99.2,1026,"*","*",281,27.4,295,28.8,"*","*","*","*"
"Regional School District 10","=""2100012""","Math","Y",100,91,91.0,91,54,59.3,21,23.1,"*","*","*","*",16,17.6
"Regional School District 11","=""2110012""","ELA","N",75,75,100.0,75,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","ELA","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Math","N",75,75,100.0,75,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Math","Y",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","ELA","N",263,262,99.6,262,"*","*",30,11.5,109,41.6,"*","*","*","*"
"Regional School District 12","=""2120012""","ELA","Y",48,48,100.0,48,"*","*",18,37.5,15,31.3,"*","*","*","*"
"Regional School District 12","=""2120012""","Math","N",263,261,99.2,261,"*","*",57,21.8,101,38.7,"*","*","*","*"
"Regional School District 12","=""2120012""","Math","Y",48,48,100.0,48,19,39.6,15,31.3,"*","*","*","*",14,29.2
"Regional School District 13","=""2130012""","ELA","N",713,707,99.2,707,"*","*",141,19.9,289,40.9,"*","*","*","*"
"Regional School District 13","=""2130012""","ELA","Y",114,111,97.4,111,47,42.3,43,38.7,"*","*","*","*",21,18.9
"Regional School District 13","=""2130012""","Math","N",713,706,99.0,706,"*","*",218,30.9,231,32.7,"*","*","*","*"
"Regional School District 13","=""2130012""","Math","Y",114,111,97.4,111,64,57.7,37,33.3,"*","*","*","*",10,9.0
"Regional School District 14","=""2140012""","ELA","N",577,573,99.3,573,"*","*",130,22.7,216,37.7,"*","*","*","*"
"Regional School District 14","=""2140012""","ELA","Y",87,87,100.0,87,45,51.7,24,27.6,"*","*","*","*",18,20.7
"Regional School District 14","=""2140012""","Math","N",577,572,99.1,572,"*","*",198,34.6,"*","*",107,18.7,"*","*"
"Regional School District 14","=""2140012""","Math","Y",87,87,100.0,87,48,55.2,"*","*","*","*",0,0.0,"*","*"
"Regional School District 15","=""2150012""","ELA","N",1602,1586,99.0,1586,50,3.2,206,13.0,590,37.2,740,46.7,1330,83.9
"Regional School District 15","=""2150012""","ELA","Y",219,210,95.9,210,75,35.7,73,34.8,48,22.9,14,6.7,62,29.5
"Regional School District 15","=""2150012""","Math","N",1602,1586,99.0,1586,77,4.9,379,23.9,520,32.8,610,38.5,1130,71.2
"Regional School District 15","=""2150012""","Math","Y",219,207,94.5,207,104,50.2,67,32.4,27,13.0,9,4.3,36,17.4
"Regional School District 16","=""2160012""","ELA","N",920,862,93.7,862,63,7.3,181,21.0,338,39.2,280,32.5,618,71.7
"Regional School District 16","=""2160012""","ELA","Y",149,138,92.6,138,64,46.4,47,34.1,21,15.2,6,4.3,27,19.6
"Regional School District 16","=""2160012""","Math","N",920,859,93.4,858,"*","*",252,29.4,288,33.6,"*","*","*","*"
"Regional School District 16","=""2160012""","Math","Y",149,137,91.9,137,69,50.4,50,36.5,"*","*","*","*",18,13.1
"Regional School District 17","=""2170012""","ELA","N",874,870,99.5,870,45,5.2,115,13.2,311,35.7,399,45.9,710,81.6
"Regional School District 17","=""2170012""","ELA","Y",188,185,98.4,185,55,29.7,66,35.7,50,27.0,14,7.6,64,34.6
"Regional School District 17","=""2170012""","Math","N",873,867,99.3,867,56,6.5,214,24.7,279,32.2,318,36.7,597,68.9
"Regional School District 17","=""2170012""","Math","Y",188,183,97.3,183,67,36.6,76,41.5,24,13.1,16,8.7,40,21.9
"Regional School District 18","=""2180012""","ELA","N",531,525,98.9,525,15,2.9,57,10.9,210,40.0,243,46.3,453,86.3
"Regional School District 18","=""2180012""","ELA","Y",76,75,98.7,75,21,28.0,24,32.0,18,24.0,12,16.0,30,40.0
"Regional School District 18","=""2180012""","Math","N",531,525,98.9,525,14,2.7,87,16.6,168,32.0,256,48.8,424,80.8
"Regional School District 18","=""2180012""","Math","Y",76,75,98.7,75,17,22.7,30,40.0,17,22.7,11,14.7,28,37.3
"Ridgefield School District","=""1180011""","ELA","N",2152,2102,97.7,2102,56,2.7,207,9.8,708,33.7,1131,53.8,1839,87.5
"Ridgefield School District","=""1180011""","ELA","Y",231,221,95.7,221,86,38.9,61,27.6,55,24.9,19,8.6,74,33.5
"Ridgefield School District","=""1180011""","Math","N",2152,2096,97.4,2096,101,4.8,399,19.0,689,32.9,907,43.3,1596,76.1
"Ridgefield School District","=""1180011""","Math","Y",231,222,96.1,222,104,46.8,79,35.6,25,11.3,14,6.3,39,17.6
"Rocky Hill School District","=""1190011""","ELA","N",1037,1034,99.7,1034,"*","*",202,19.5,366,35.4,"*","*","*","*"
"Rocky Hill School District","=""1190011""","ELA","Y",102,100,98.0,100,55,55.0,24,24.0,"*","*","*","*",21,21.0
"Rocky Hill School District","=""1190011""","Math","N",1037,1033,99.6,1033,113,10.9,286,27.7,"*","*","*","*",634,61.4
"Rocky Hill School District","=""1190011""","Math","Y",102,100,98.0,100,61,61.0,29,29.0,"*","*","*","*",10,10.0
"Salem School District","=""1210011""","ELA","N",203,203,100.0,203,"*","*",16,7.9,68,33.5,"*","*","*","*"
"Salem School District","=""1210011""","ELA","Y",43,43,100.0,43,"*","*",12,27.9,15,34.9,"*","*","*","*"
"Salem School District","=""1210011""","Math","N",203,203,100.0,203,6,3.0,34,16.7,"*","*","*","*",163,80.3
"Salem School District","=""1210011""","Math","Y",43,43,100.0,43,14,32.6,19,44.2,"*","*","*","*",10,23.3
"Salisbury School District","=""1220011""","ELA","N",146,146,100.0,146,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Math","N",146,146,100.0,146,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","ELA","N",50,48,96.0,48,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Math","N",50,48,96.0,48,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","ELA","N",924,917,99.2,917,"*","*",232,25.3,364,39.7,"*","*","*","*"
"Seymour School District","=""1240011""","ELA","Y",139,139,100.0,139,94,67.6,31,22.3,"*","*","*","*",14,10.1
"Seymour School District","=""1240011""","Math","N",924,916,99.1,916,121,13.2,290,31.7,"*","*","*","*",505,55.1
"Seymour School District","=""1240011""","Math","Y",139,139,100.0,139,97,69.8,36,25.9,"*","*","*","*",6,4.3
"Sharon School District","=""1250011""","ELA","N",85,84,98.8,84,"*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","ELA","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Math","N",85,84,98.8,84,"*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Math","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","ELA","N",1975,1959,99.2,1959,99,5.1,307,15.7,749,38.2,804,41.0,1553,79.3
"Shelton School District","=""1260011""","ELA","Y",340,332,97.6,331,157,47.4,106,32.0,55,16.6,13,3.9,68,20.5
"Shelton School District","=""1260011""","Math","N",1975,1955,99.0,1955,155,7.9,554,28.3,643,32.9,603,30.8,1246,63.7
"Shelton School District","=""1260011""","Math","Y",340,331,97.4,331,202,61.0,82,24.8,34,10.3,13,3.9,47,14.2
"Sherman School District","=""1270011""","ELA","N",188,153,81.4,153,8,5.2,"*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","ELA","Y",34,21,61.8,21,14,66.7,"*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Math","N",188,153,81.4,153,6,3.9,"*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Math","Y",34,21,61.8,21,17,81.0,"*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","ELA","N",117,117,100.0,117,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Math","N",117,117,100.0,117,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Math","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","ELA","N",1717,1715,99.9,1715,57,3.3,185,10.8,567,33.1,906,52.8,1473,85.9
"Simsbury School District","=""1280011""","ELA","Y",218,215,98.6,215,62,28.8,74,34.4,54,25.1,25,11.6,79,36.7
"Simsbury School District","=""1280011""","Math","N",1708,1704,99.8,1704,97,5.7,354,20.8,527,30.9,726,42.6,1253,73.5
"Simsbury School District","=""1280011""","Math","Y",217,213,98.2,213,96,45.1,74,34.7,31,14.6,12,5.6,43,20.2
"Somers School District","=""1290011""","ELA","N",608,586,96.4,586,"*","*",106,18.1,210,35.8,"*","*","*","*"
"Somers School District","=""1290011""","ELA","Y",80,79,98.8,79,35,44.3,26,32.9,"*","*","*","*",18,22.8
"Somers School District","=""1290011""","Math","N",608,584,96.1,584,"*","*",190,32.5,177,30.3,"*","*","*","*"
"Somers School District","=""1290011""","Math","Y",80,79,98.8,79,49,62.0,19,24.1,"*","*","*","*",11,13.9
"South Windsor School District","=""1320011""","ELA","N",1636,1623,99.2,1623,70,4.3,206,12.7,613,37.8,734,45.2,1347,83.0
"South Windsor School District","=""1320011""","ELA","Y",228,222,97.4,222,76,34.2,79,35.6,54,24.3,13,5.9,67,30.2
"South Windsor School District","=""1320011""","Math","N",1636,1620,99.0,1620,66,4.1,325,20.1,462,28.5,767,47.3,1229,75.9
"South Windsor School District","=""1320011""","Math","Y",228,221,96.9,221,96,43.4,73,33.0,32,14.5,20,9.0,52,23.5
"Southington School District","=""1310011""","ELA","N",2737,2724,99.5,2724,214,7.9,543,19.9,1099,40.3,868,31.9,1967,72.2
"Southington School District","=""1310011""","ELA","Y",373,363,97.3,363,190,52.3,101,27.8,53,14.6,19,5.2,72,19.8
"Southington School District","=""1310011""","Math","N",2736,2721,99.5,2721,238,8.7,783,28.8,942,34.6,758,27.9,1700,62.5
"Southington School District","=""1310011""","Math","Y",372,362,97.3,362,211,58.3,101,27.9,38,10.5,12,3.3,50,13.8
"Sprague School District","=""1330011""","ELA","N",188,188,100.0,188,"*","*",46,24.5,84,44.7,"*","*","*","*"
"Sprague School District","=""1330011""","ELA","Y",32,31,96.9,31,24,77.4,"*","*",0,0.0,"*","*","*","*"
"Sprague School District","=""1330011""","Math","N",188,188,100.0,188,31,16.5,"*","*","*","*",22,11.7,"*","*"
"Sprague School District","=""1330011""","Math","Y",32,31,96.9,31,25,80.6,"*","*","*","*",0,0.0,"*","*"
"Stafford School District","=""1340011""","ELA","N",593,587,99.0,587,"*","*",126,21.5,254,43.3,"*","*","*","*"
"Stafford School District","=""1340011""","ELA","Y",87,82,94.3,82,45,54.9,19,23.2,"*","*","*","*",18,22.0
"Stafford School District","=""1340011""","Math","N",593,587,99.0,587,"*","*",205,34.9,207,35.3,"*","*","*","*"
"Stafford School District","=""1340011""","Math","Y",87,82,94.3,82,50,61.0,24,29.3,"*","*","*","*",8,9.8
"Stamford School District","=""1350011""","ELA","N",6282,6242,99.4,6242,1323,21.2,1505,24.1,1995,32.0,1419,22.7,3414,54.7
"Stamford School District","=""1350011""","ELA","Y",773,750,97.0,750,545,72.7,144,19.2,48,6.4,13,1.7,61,8.1
"Stamford School District","=""1350011""","Math","N",6283,6237,99.3,6237,1578,25.3,1836,29.4,1499,24.0,1324,21.2,2823,45.3
"Stamford School District","=""1350011""","Math","Y",773,748,96.8,748,592,79.1,113,15.1,28,3.7,15,2.0,43,5.7
"Sterling School District","=""1360011""","ELA","N",253,249,98.4,249,"*","*",65,26.1,"*","*",58,23.3,"*","*"
"Sterling School District","=""1360011""","ELA","Y",33,30,90.9,30,18,60.0,"*","*","*","*",0,0.0,"*","*"
"Sterling School District","=""1360011""","Math","N",253,249,98.4,249,74,29.7,100,40.2,"*","*","*","*","*","*"
"Sterling School District","=""1360011""","Math","Y",33,30,90.9,30,22,73.3,"*","*","*","*",0,0.0,"*","*"
"Stonington School District","=""1370011""","ELA","N",838,825,98.4,825,50,6.1,120,14.5,304,36.8,351,42.5,655,79.4
"Stonington School District","=""1370011""","ELA","Y",157,147,93.6,147,73,49.7,37,25.2,29,19.7,8,5.4,37,25.2
"Stonington School District","=""1370011""","Math","N",839,826,98.5,826,53,6.4,184,22.3,269,32.6,320,38.7,589,71.3
"Stonington School District","=""1370011""","Math","Y",157,146,93.0,146,78,53.4,44,30.1,13,8.9,11,7.5,24,16.4
"Stratford School District","=""1380011""","ELA","N",2868,2856,99.6,2856,565,19.8,731,25.6,990,34.7,570,20.0,1560,54.6
"Stratford School District","=""1380011""","ELA","Y",361,351,97.2,349,238,68.2,82,23.5,23,6.6,6,1.7,29,8.3
"Stratford School District","=""1380011""","Math","N",2868,2852,99.4,2852,918,32.2,987,34.6,"*","*","*","*",947,33.2
"Stratford School District","=""1380011""","Math","Y",361,348,96.4,348,275,79.0,55,15.8,"*","*","*","*",18,5.2
"Suffield School District","=""1390011""","ELA","N",923,909,98.5,909,"*","*",167,18.4,336,37.0,"*","*","*","*"
"Suffield School District","=""1390011""","ELA","Y",109,101,92.7,101,52,51.5,30,29.7,"*","*","*","*",19,18.8
"Suffield School District","=""1390011""","Math","N",923,906,98.2,905,"*","*",292,32.3,283,31.3,"*","*","*","*"
"Suffield School District","=""1390011""","Math","Y",109,101,92.7,101,67,66.3,21,20.8,"*","*","*","*",13,12.9
"The Bridge Academy District","=""2690013""","ELA","N",84,84,100.0,84,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Math","N",84,84,100.0,84,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELA","N",144,141,97.9,141,19,13.5,"*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELA","Y",28,27,96.4,27,19,70.4,"*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Math","N",144,140,97.2,140,48,34.3,"*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Math","Y",28,27,96.4,27,24,88.9,"*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","ELA","N",389,387,99.5,387,"*","*",98,25.3,143,37.0,"*","*","*","*"
"Thomaston School District","=""1400011""","ELA","Y",67,65,97.0,65,43,66.2,14,21.5,"*","*","*","*",8,12.3
"Thomaston School District","=""1400011""","Math","N",389,387,99.5,387,50,12.9,146,37.7,122,31.5,69,17.8,191,49.4
"Thomaston School District","=""1400011""","Math","Y",67,66,98.5,66,46,69.7,14,21.2,6,9.1,0,0.0,6,9.1
"Thompson School District","=""1410011""","ELA","N",450,431,95.8,431,106,24.6,"*","*","*","*",44,10.2,"*","*"
"Thompson School District","=""1410011""","ELA","Y",50,45,90.0,45,39,86.7,"*","*","*","*",0,0.0,"*","*"
"Thompson School District","=""1410011""","Math","N",450,433,96.2,433,138,31.9,"*","*","*","*",30,6.9,"*","*"
"Thompson School District","=""1410011""","Math","Y",50,44,88.0,44,39,88.6,"*","*","*","*",0,0.0,"*","*"
"Tolland School District","=""1420011""","ELA","N",1077,1073,99.6,1073,"*","*",191,17.8,420,39.1,"*","*","*","*"
"Tolland School District","=""1420011""","ELA","Y",136,133,97.8,133,63,47.4,49,36.8,"*","*","*","*",21,15.8
"Tolland School District","=""1420011""","Math","N",1075,1070,99.5,1070,"*","*",252,23.6,422,39.4,"*","*","*","*"
"Tolland School District","=""1420011""","Math","Y",136,134,98.5,134,63,47.0,48,35.8,"*","*","*","*",23,17.2
"Torrington School District","=""1430011""","ELA","N",1714,1655,96.6,1655,314,19.0,491,29.7,572,34.6,278,16.8,850,51.4
"Torrington School District","=""1430011""","ELA","Y",362,344,95.0,344,218,63.4,85,24.7,35,10.2,6,1.7,41,11.9
"Torrington School District","=""1430011""","Math","N",1715,1648,96.1,1648,448,27.2,691,41.9,"*","*","*","*",509,30.9
"Torrington School District","=""1430011""","Math","Y",363,342,94.2,342,254,74.3,71,20.8,"*","*","*","*",17,5.0
"Trailblazers Academy District","=""2780013""","ELA","N",94,89,94.7,89,50,56.2,25,28.1,"*","*","*","*",14,15.7
"Trailblazers Academy District","=""2780013""","ELA","Y",35,35,100.0,35,35,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Trailblazers Academy District","=""2780013""","Math","N",94,87,92.6,87,61,70.1,"*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","Math","Y",35,33,94.3,33,33,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Trumbull School District","=""1440011""","ELA","N",2692,2656,98.7,2655,60,2.3,282,10.6,876,33.0,1437,54.1,2313,87.1
"Trumbull School District","=""1440011""","ELA","Y",314,309,98.4,309,104,33.7,94,30.4,70,22.7,41,13.3,111,35.9
"Trumbull School District","=""1440011""","Math","N",2692,2655,98.6,2654,74,2.8,410,15.4,804,30.3,1366,51.5,2170,81.8
"Trumbull School District","=""1440011""","Math","Y",314,309,98.4,309,114,36.9,103,33.3,61,19.7,31,10.0,92,29.8
"Unified School District #2","=""3470015""","ELA","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","ELA","Y",24,24,100.0,23,"*","*","*","*","*","*",0,0.0,"*","*"
"Unified School District #2","=""3470015""","Math","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Math","Y",24,24,100.0,24,"*","*",0,0.0,0,0.0,0,0.0,0,0.0
"Union School District","=""1450011""","ELA","N",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Math","N",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","ELA","N",1182,1172,99.2,1171,"*","*",294,25.1,381,32.5,"*","*","*","*"
"Vernon School District","=""1460011""","ELA","Y",228,218,95.6,218,146,67.0,51,23.4,"*","*","*","*",21,9.6
"Vernon School District","=""1460011""","Math","N",1184,1172,99.0,1171,"*","*",424,36.2,308,26.3,"*","*","*","*"
"Vernon School District","=""1460011""","Math","Y",228,216,94.7,216,168,77.8,37,17.1,"*","*","*","*",11,5.1
"Voluntown School District","=""1470011""","ELA","N",136,136,100.0,136,"*","*",26,19.1,"*","*",45,33.1,"*","*"
"Voluntown School District","=""1470011""","ELA","Y",38,38,100.0,38,"*","*",13,34.2,"*","*",0,0.0,"*","*"
"Voluntown School District","=""1470011""","Math","N",136,136,100.0,136,9,6.6,32,23.5,"*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Math","Y",38,38,100.0,38,15,39.5,19,50.0,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","ELA","N",2394,2373,99.1,2373,"*","*",612,25.8,932,39.3,"*","*","*","*"
"Wallingford School District","=""1480011""","ELA","Y",300,293,97.7,293,183,62.5,68,23.2,"*","*","*","*",42,14.3
"Wallingford School District","=""1480011""","Math","N",2394,2371,99.0,2371,"*","*",804,33.9,768,32.4,"*","*","*","*"
"Wallingford School District","=""1480011""","Math","Y",300,293,97.7,293,194,66.2,70,23.9,"*","*","*","*",29,9.9
"Waterbury School District","=""1510011""","ELA","N",6888,6861,99.6,6861,2657,38.7,2011,29.3,1575,23.0,618,9.0,2193,32.0
"Waterbury School District","=""1510011""","ELA","Y",1548,1534,99.1,1533,1297,84.6,174,11.4,56,3.7,6,0.4,62,4.0
"Waterbury School District","=""1510011""","Math","N",6889,6862,99.6,6862,3430,50.0,2127,31.0,1012,14.7,293,4.3,1305,19.0
"Waterbury School District","=""1510011""","Math","Y",1548,1536,99.2,1536,1383,90.0,115,7.5,28,1.8,10,0.7,38,2.5
"Waterford School District","=""1520011""","ELA","N",1031,1030,99.9,1030,67,6.5,199,19.3,405,39.3,359,34.9,764,74.2
"Waterford School District","=""1520011""","ELA","Y",183,183,100.0,183,96,52.5,50,27.3,26,14.2,11,6.0,37,20.2
"Waterford School District","=""1520011""","Math","N",1032,1031,99.9,1031,117,11.3,321,31.1,316,30.6,277,26.9,593,57.5
"Waterford School District","=""1520011""","Math","Y",183,183,100.0,183,113,61.7,46,25.1,13,7.1,11,6.0,24,13.1
"Watertown School District","=""1530011""","ELA","N",1143,1133,99.1,1133,"*","*",266,23.5,433,38.2,"*","*","*","*"
"Watertown School District","=""1530011""","ELA","Y",176,173,98.3,173,98,56.6,47,27.2,"*","*","*","*",28,16.2
"Watertown School District","=""1530011""","Math","N",1142,1132,99.1,1132,"*","*",435,38.4,334,29.5,"*","*","*","*"
"Watertown School District","=""1530011""","Math","Y",176,173,98.3,173,128,74.0,31,17.9,"*","*","*","*",14,8.1
