"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, Special Education Status (SWD)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Odyssey Community School District","=""2630013""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",08,"ELA","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",03,"ELA","N",87,86,98.9,86,"*","*","*","*","*","*","*","*","*","*",2471
"Old Saybrook School District","=""1060011""",03,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",03,"Math","N",87,86,98.9,86,"*","*","*","*","*","*","*","*","*","*",2450
"Old Saybrook School District","=""1060011""",03,"Math","Y",11,11,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",04,"ELA","N",77,77,100.0,73,"*","*","*","*","*","*","*","*","*","*",2533
"Old Saybrook School District","=""1060011""",04,"ELA","Y",11,11,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",04,"Math","N",77,77,100.0,77,"*","*","*","*","*","*","*","*","*","*",2526
"Old Saybrook School District","=""1060011""",04,"Math","Y",11,11,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",05,"ELA","N",86,86,100.0,86,"*","*","*","*","*","*","*","*","*","*",2554
"Old Saybrook School District","=""1060011""",05,"ELA","Y",17,17,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",05,"Math","N",86,86,100.0,86,"*","*","*","*","*","*","*","*","*","*",2531
"Old Saybrook School District","=""1060011""",05,"Math","Y",17,17,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",06,"ELA","N",89,88,98.9,88,0,0.0,"*","*","*","*","*","*","*","*",2601
"Old Saybrook School District","=""1060011""",06,"ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",06,"Math","N",89,88,98.9,88,"*","*","*","*","*","*","*","*","*","*",2547
"Old Saybrook School District","=""1060011""",06,"Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",07,"ELA","N",102,100,98.0,100,0,0.0,"*","*","*","*","*","*","*","*",2612
"Old Saybrook School District","=""1060011""",07,"ELA","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",07,"Math","N",102,100,98.0,100,"*","*","*","*","*","*","*","*","*","*",2587
"Old Saybrook School District","=""1060011""",07,"Math","Y",18,18,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",08,"ELA","N",96,95,99.0,95,"*","*","*","*","*","*","*","*","*","*",2630
"Old Saybrook School District","=""1060011""",08,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",08,"Math","N",96,95,99.0,95,"*","*","*","*","*","*","*","*","*","*",2601
"Old Saybrook School District","=""1060011""",08,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",11,"ELA","N",118,103,87.3,103,"*","*","*","*","*","*","*","*","*","*",2602
"Old Saybrook School District","=""1060011""",11,"ELA","Y",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",11,"Math","N",118,105,89.0,105,"*","*","*","*","*","*","*","*","*","*",2579
"Old Saybrook School District","=""1060011""",11,"Math","Y",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""",03,"ELA","N",152,149,98.0,148,"*","*","*","*","*","*","*","*","*","*",2474
"Orange School District","=""1070011""",03,"ELA","Y",14,12,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""",03,"Math","N",152,149,98.0,149,"*","*","*","*","*","*","*","*","*","*",2465
"Orange School District","=""1070011""",03,"Math","Y",14,12,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""",04,"ELA","N",155,151,97.4,151,"*","*","*","*","*","*","*","*","*","*",2533
"Orange School District","=""1070011""",04,"ELA","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""",04,"Math","N",155,154,99.4,154,"*","*","*","*","*","*","*","*","*","*",2521
"Orange School District","=""1070011""",04,"Math","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""",05,"ELA","N",182,178,97.8,177,"*","*","*","*","*","*","*","*","*","*",2584
"Orange School District","=""1070011""",05,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""",05,"Math","N",182,180,98.9,180,"*","*","*","*","*","*","*","*","*","*",2555
"Orange School District","=""1070011""",05,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""",06,"ELA","N",158,157,99.4,157,"*","*",11,7.0,64,40.8,"*","*","*","*",2617
"Orange School District","=""1070011""",06,"ELA","Y",22,22,100.0,22,"*","*",10,45.5,8,36.4,"*","*","*","*",2526
"Orange School District","=""1070011""",06,"Math","N",158,157,99.4,157,"*","*",37,23.6,"*","*",71,45.2,"*","*",2598
"Orange School District","=""1070011""",06,"Math","Y",22,22,100.0,22,"*","*",10,45.5,"*","*",0,0.0,"*","*",2503
"Oxford School District","=""1080011""",03,"ELA","N",130,129,99.2,129,"*","*","*","*","*","*","*","*","*","*",2488
"Oxford School District","=""1080011""",03,"ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",03,"Math","N",130,128,98.5,128,"*","*","*","*","*","*","*","*","*","*",2473
"Oxford School District","=""1080011""",03,"Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",04,"ELA","N",144,143,99.3,143,6,4.2,"*","*",45,31.5,"*","*","*","*",2524
"Oxford School District","=""1080011""",04,"ELA","Y",27,25,92.6,25,8,32.0,"*","*",8,32.0,"*","*","*","*",2458
"Oxford School District","=""1080011""",04,"Math","N",144,143,99.3,143,"*","*",45,31.5,65,45.5,"*","*","*","*",2505
"Oxford School District","=""1080011""",04,"Math","Y",27,25,92.6,25,9,36.0,9,36.0,"*","*","*","*",7,28.0,2445
"Oxford School District","=""1080011""",05,"ELA","N",142,139,97.9,139,"*","*","*","*","*","*","*","*","*","*",2572
"Oxford School District","=""1080011""",05,"ELA","Y",22,20,90.9,20,"*","*","*","*","*","*","*","*","*","*",2442
"Oxford School District","=""1080011""",05,"Math","N",142,139,97.9,139,22,15.8,"*","*","*","*","*","*","*","*",2522
"Oxford School District","=""1080011""",05,"Math","Y",22,20,90.9,20,15,75.0,"*","*","*","*","*","*","*","*",2426
"Oxford School District","=""1080011""",06,"ELA","N",142,140,98.6,140,"*","*","*","*","*","*","*","*","*","*",2571
"Oxford School District","=""1080011""",06,"ELA","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",06,"Math","N",142,140,98.6,140,"*","*","*","*","*","*","*","*","*","*",2526
"Oxford School District","=""1080011""",06,"Math","Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",07,"ELA","N",148,148,100.0,148,"*","*",29,19.6,"*","*",29,19.6,"*","*",2598
"Oxford School District","=""1080011""",07,"ELA","Y",22,21,95.5,21,"*","*",8,38.1,"*","*",0,0.0,"*","*",2478
"Oxford School District","=""1080011""",07,"Math","N",148,148,100.0,148,31,20.9,"*","*","*","*",17,11.5,"*","*",2547
"Oxford School District","=""1080011""",07,"Math","Y",22,21,95.5,21,17,81.0,"*","*","*","*",0,0.0,"*","*",2433
"Oxford School District","=""1080011""",08,"ELA","N",157,152,96.8,152,"*","*","*","*","*","*","*","*","*","*",2620
"Oxford School District","=""1080011""",08,"ELA","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",08,"Math","N",157,151,96.2,151,"*","*","*","*","*","*","*","*","*","*",2570
"Oxford School District","=""1080011""",08,"Math","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",11,"ELA","N",121,119,98.3,119,"*","*","*","*","*","*","*","*","*","*",2639
"Oxford School District","=""1080011""",11,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",11,"Math","N",121,118,97.5,118,"*","*","*","*","*","*","*","*","*","*",2609
"Oxford School District","=""1080011""",11,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",05,"ELA","N",81,81,100.0,81,"*","*","*","*","*","*",0,0.0,"*","*",2429
"Park City Prep Charter School District","=""2830013""",05,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",05,"Math","N",81,80,98.8,80,"*","*","*","*",0,0.0,0,0.0,0,0.0,2408
"Park City Prep Charter School District","=""2830013""",05,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",07,"ELA","N",85,85,100.0,85,"*","*","*","*","*","*","*","*","*","*",2549
"Park City Prep Charter School District","=""2830013""",07,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",07,"Math","N",85,85,100.0,85,"*","*","*","*","*","*","*","*","*","*",2522
"Park City Prep Charter School District","=""2830013""",07,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",03,"ELA","N",149,149,100.0,149,"*","*","*","*","*","*","*","*","*","*",2462
"Plainfield School District","=""1090011""",03,"ELA","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",03,"Math","N",149,149,100.0,149,"*","*","*","*","*","*","*","*","*","*",2442
"Plainfield School District","=""1090011""",03,"Math","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",04,"ELA","N",140,140,100.0,140,"*","*","*","*","*","*","*","*","*","*",2486
"Plainfield School District","=""1090011""",04,"ELA","Y",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",04,"Math","N",140,140,100.0,140,"*","*","*","*","*","*","*","*","*","*",2473
"Plainfield School District","=""1090011""",04,"Math","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",05,"ELA","N",152,151,99.3,151,"*","*","*","*","*","*","*","*","*","*",2510
"Plainfield School District","=""1090011""",05,"ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",05,"Math","N",152,151,99.3,151,"*","*","*","*","*","*","*","*","*","*",2481
"Plainfield School District","=""1090011""",05,"Math","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",06,"ELA","N",154,154,100.0,154,19,12.3,"*","*","*","*",25,16.2,"*","*",2533
"Plainfield School District","=""1090011""",06,"ELA","Y",24,24,100.0,24,20,83.3,"*","*","*","*",0,0.0,"*","*",2404
"Plainfield School District","=""1090011""",06,"Math","N",154,153,99.4,153,50,32.7,56,36.6,40,26.1,7,4.6,47,30.7,2503
"Plainfield School District","=""1090011""",06,"Math","Y",24,24,100.0,24,17,70.8,7,29.2,0,0.0,0,0.0,0,0.0,2417
"Plainfield School District","=""1090011""",07,"ELA","N",172,170,98.8,169,"*","*","*","*","*","*","*","*","*","*",2547
"Plainfield School District","=""1090011""",07,"ELA","Y",18,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",07,"Math","N",172,166,96.5,165,"*","*","*","*","*","*","*","*","*","*",2493
"Plainfield School District","=""1090011""",07,"Math","Y",18,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",08,"ELA","N",173,172,99.4,172,"*","*","*","*","*","*","*","*","*","*",2532
"Plainfield School District","=""1090011""",08,"ELA","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",08,"Math","N",173,172,99.4,172,"*","*","*","*","*","*","*","*","*","*",2490
"Plainfield School District","=""1090011""",08,"Math","Y",17,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",11,"ELA","N",159,111,69.8,111,"*","*","*","*","*","*","*","*","*","*",2574
"Plainfield School District","=""1090011""",11,"ELA","Y",23,15,65.2,15,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",11,"Math","N",159,143,89.9,143,"*","*","*","*","*","*","*","*","*","*",2574
"Plainfield School District","=""1090011""",11,"Math","Y",23,16,69.6,16,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""",03,"ELA","N",142,142,100.0,142,"*","*",31,21.8,51,35.9,"*","*","*","*",2460
"Plainville School District","=""1100011""",03,"ELA","Y",27,27,100.0,27,9,33.3,10,37.0,"*","*","*","*",8,29.6,2388
"Plainville School District","=""1100011""",03,"Math","N",142,142,100.0,142,13,9.2,29,20.4,"*","*","*","*",100,70.4,2463
"Plainville School District","=""1100011""",03,"Math","Y",27,27,100.0,27,13,48.1,8,29.6,"*","*","*","*",6,22.2,2393
"Plainville School District","=""1100011""",04,"ELA","N",146,144,98.6,144,"*","*","*","*","*","*","*","*","*","*",2481
"Plainville School District","=""1100011""",04,"ELA","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""",04,"Math","N",146,145,99.3,145,"*","*","*","*","*","*","*","*","*","*",2488
"Plainville School District","=""1100011""",04,"Math","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""",05,"ELA","N",170,170,100.0,170,19,11.2,"*","*","*","*","*","*","*","*",2538
"Plainville School District","=""1100011""",05,"ELA","Y",20,20,100.0,20,12,60.0,"*","*","*","*","*","*","*","*",2435
"Plainville School District","=""1100011""",05,"Math","N",170,170,100.0,170,29,17.1,"*","*","*","*",32,18.8,"*","*",2518
"Plainville School District","=""1100011""",05,"Math","Y",20,20,100.0,20,15,75.0,"*","*","*","*",0,0.0,"*","*",2415
"Plainville School District","=""1100011""",06,"ELA","N",153,152,99.3,152,17,11.2,"*","*","*","*",22,14.5,"*","*",2542
"Plainville School District","=""1100011""",06,"ELA","Y",27,27,100.0,27,21,77.8,"*","*","*","*",0,0.0,"*","*",2424
"Plainville School District","=""1100011""",06,"Math","N",153,153,100.0,153,37,24.2,"*","*",33,21.6,"*","*","*","*",2516
"Plainville School District","=""1100011""",06,"Math","Y",27,27,100.0,27,"*","*","*","*",0,0.0,0,0.0,0,0.0,2403
"Plainville School District","=""1100011""",07,"ELA","N",152,150,98.7,150,"*","*","*","*","*","*","*","*","*","*",2563
"Plainville School District","=""1100011""",07,"ELA","Y",19,19,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""",07,"Math","N",152,150,98.7,150,"*","*","*","*","*","*","*","*","*","*",2501
"Plainville School District","=""1100011""",07,"Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""",08,"ELA","N",174,173,99.4,173,"*","*","*","*","*","*","*","*","*","*",2581
"Plainville School District","=""1100011""",08,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""",08,"Math","N",174,174,100.0,174,"*","*","*","*","*","*","*","*","*","*",2538
"Plainville School District","=""1100011""",08,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""",11,"ELA","N",172,171,99.4,171,"*","*","*","*","*","*","*","*","*","*",2618
"Plainville School District","=""1100011""",11,"ELA","Y",19,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""",11,"Math","N",172,171,99.4,171,"*","*","*","*","*","*","*","*","*","*",2577
"Plainville School District","=""1100011""",11,"Math","Y",19,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",03,"ELA","N",102,101,99.0,101,"*","*","*","*","*","*","*","*","*","*",2459
"Plymouth School District","=""1110011""",03,"ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",03,"Math","N",102,102,100.0,101,"*","*","*","*","*","*","*","*","*","*",2447
"Plymouth School District","=""1110011""",03,"Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",04,"ELA","N",86,84,97.7,84,"*","*","*","*","*","*","*","*","*","*",2518
"Plymouth School District","=""1110011""",04,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",04,"Math","N",86,85,98.8,85,"*","*","*","*","*","*","*","*","*","*",2492
"Plymouth School District","=""1110011""",04,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",05,"ELA","N",100,96,96.0,96,"*","*","*","*","*","*","*","*","*","*",2525
"Plymouth School District","=""1110011""",05,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",05,"Math","N",100,96,96.0,96,"*","*","*","*","*","*","*","*","*","*",2496
"Plymouth School District","=""1110011""",05,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",06,"ELA","N",103,101,98.1,101,"*","*","*","*","*","*","*","*","*","*",2528
"Plymouth School District","=""1110011""",06,"ELA","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",06,"Math","N",101,100,99.0,100,"*","*","*","*","*","*","*","*","*","*",2494
"Plymouth School District","=""1110011""",06,"Math","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",07,"ELA","N",92,89,96.7,89,"*","*","*","*","*","*","*","*","*","*",2549
"Plymouth School District","=""1110011""",07,"ELA","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",07,"Math","N",92,88,95.7,87,"*","*","*","*","*","*","*","*","*","*",2528
"Plymouth School District","=""1110011""",07,"Math","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",08,"ELA","N",114,114,100.0,113,"*","*","*","*","*","*","*","*","*","*",2569
"Plymouth School District","=""1110011""",08,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",08,"Math","N",114,113,99.1,112,"*","*","*","*","*","*","*","*","*","*",2557
"Plymouth School District","=""1110011""",08,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",11,"ELA","N",89,84,94.4,84,"*","*","*","*","*","*","*","*","*","*",2613
"Plymouth School District","=""1110011""",11,"ELA","Y",19,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",11,"Math","N",89,82,92.1,82,"*","*","*","*","*","*","*","*","*","*",2565
"Plymouth School District","=""1110011""",11,"Math","Y",19,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",05,"ELA","N",40,40,100.0,39,"*","*","*","*","*","*","*","*","*","*",2571
"Pomfret School District","=""1120011""",05,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",05,"Math","N",40,40,100.0,39,"*","*","*","*","*","*","*","*","*","*",2571
"Pomfret School District","=""1120011""",05,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",06,"ELA","N",40,40,100.0,39,0,0.0,"*","*","*","*","*","*","*","*",2573
"Pomfret School District","=""1120011""",06,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",06,"Math","N",40,40,100.0,39,"*","*","*","*","*","*","*","*","*","*",2560
"Pomfret School District","=""1120011""",06,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",07,"ELA","N",45,45,100.0,44,"*","*","*","*","*","*","*","*","*","*",2618
"Pomfret School District","=""1120011""",07,"ELA","Y",8,8,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",07,"Math","N",45,45,100.0,44,"*","*","*","*","*","*","*","*","*","*",2594
"Pomfret School District","=""1120011""",07,"Math","Y",8,8,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",08,"ELA","N",58,58,100.0,58,"*","*","*","*",26,44.8,24,41.4,50,86.2,2651
"Pomfret School District","=""1120011""",08,"Math","N",58,58,100.0,58,9,15.5,13,22.4,22,37.9,14,24.1,36,62.1,2603
"Portland School District","=""1130011""",03,"ELA","N",80,79,98.8,79,"*","*","*","*","*","*","*","*","*","*",2500
"Portland School District","=""1130011""",03,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""",03,"Math","N",80,79,98.8,79,"*","*","*","*","*","*","*","*","*","*",2473
"Portland School District","=""1130011""",03,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""",04,"ELA","N",90,89,98.9,89,"*","*","*","*","*","*","*","*","*","*",2535
"Portland School District","=""1130011""",04,"ELA","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""",04,"Math","N",91,89,97.8,89,"*","*","*","*","*","*","*","*","*","*",2501
"Portland School District","=""1130011""",04,"Math","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""",05,"ELA","N",100,100,100.0,100,"*","*","*","*","*","*","*","*","*","*",2579
"Portland School District","=""1130011""",05,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""",05,"Math","N",101,101,100.0,101,"*","*","*","*","*","*","*","*","*","*",2559
"Portland School District","=""1130011""",05,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
