"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Oxford School District","=""1080011""","Math","N",876,862,98.4,862,126,14.6,263,30.5,276,32.0,197,22.9,473,54.9
"Park City Prep Charter School District","=""2830013""","ELA","Y",268,267,99.6,267,97,36.3,76,28.5,69,25.8,25,9.4,94,35.2
"Park City Prep Charter School District","=""2830013""","ELA","N",80,79,98.8,79,17,21.5,18,22.8,30,38.0,14,17.7,44,55.7
"Park City Prep Charter School District","=""2830013""","Math","Y",268,267,99.6,267,125,46.8,96,36.0,29,10.9,17,6.4,46,17.2
"Park City Prep Charter School District","=""2830013""","Math","N",80,79,98.8,79,24,30.4,25,31.6,20,25.3,10,12.7,30,38.0
"Plainfield School District","=""1090011""","ELA","Y",551,543,98.5,543,132,24.3,146,26.9,177,32.6,88,16.2,265,48.8
"Plainfield School District","=""1090011""","ELA","N",477,474,99.4,474,55,11.6,102,21.5,180,38.0,137,28.9,317,66.9
"Plainfield School District","=""1090011""","Math","Y",551,543,98.5,543,144,26.5,212,39.0,137,25.2,50,9.2,187,34.4
"Plainfield School District","=""1090011""","Math","N",477,474,99.4,474,77,16.2,154,32.5,151,31.9,92,19.4,243,51.3
"Plainville School District","=""1100011""","ELA","Y",352,352,100.0,352,100,28.4,89,25.3,113,32.1,50,14.2,163,46.3
"Plainville School District","=""1100011""","ELA","N",691,690,99.9,690,99,14.3,150,21.7,265,38.4,176,25.5,441,63.9
"Plainville School District","=""1100011""","Math","Y",352,351,99.7,351,114,32.5,116,33.0,86,24.5,35,10.0,121,34.5
"Plainville School District","=""1100011""","Math","N",692,691,99.9,691,129,18.7,234,33.9,192,27.8,136,19.7,328,47.5
"Plymouth School District","=""1110011""","ELA","Y",224,223,99.6,223,72,32.3,58,26.0,56,25.1,37,16.6,93,41.7
"Plymouth School District","=""1110011""","ELA","N",440,434,98.6,434,69,15.9,96,22.1,156,35.9,113,26.0,269,62.0
"Plymouth School District","=""1110011""","Math","Y",224,223,99.6,223,84,37.7,66,29.6,49,22.0,24,10.8,73,32.7
"Plymouth School District","=""1110011""","Math","N",440,434,98.6,434,66,15.2,145,33.4,128,29.5,95,21.9,223,51.4
"Pomfret School District","=""1120011""","ELA","Y",55,55,100.0,55,8,14.5,16,29.1,18,32.7,13,23.6,31,56.4
"Pomfret School District","=""1120011""","ELA","N",223,223,100.0,220,15,6.8,38,17.3,79,35.9,88,40.0,167,75.9
"Pomfret School District","=""1120011""","Math","Y",55,55,100.0,55,8,14.5,23,41.8,14,25.5,10,18.2,24,43.6
"Pomfret School District","=""1120011""","Math","N",223,223,100.0,220,20,9.1,53,24.1,65,29.5,82,37.3,147,66.8
"Portland School District","=""1130011""","ELA","Y",139,138,99.3,138,28,20.3,31,22.5,48,34.8,31,22.5,79,57.2
"Portland School District","=""1130011""","ELA","N",505,491,97.2,491,19,3.9,75,15.3,167,34.0,230,46.8,397,80.9
"Portland School District","=""1130011""","Math","Y",139,138,99.3,138,39,28.3,44,31.9,34,24.6,21,15.2,55,39.9
"Portland School District","=""1130011""","Math","N",505,491,97.2,491,37,7.5,112,22.8,165,33.6,177,36.0,342,69.7
"Preston School District","=""1140011""","ELA","Y",65,62,95.4,62,12,19.4,16,25.8,20,32.3,14,22.6,34,54.8
"Preston School District","=""1140011""","ELA","N",216,207,95.8,207,21,10.1,41,19.8,80,38.6,65,31.4,145,70.0
"Preston School District","=""1140011""","Math","Y",65,62,95.4,62,17,27.4,22,35.5,12,19.4,11,17.7,23,37.1
"Preston School District","=""1140011""","Math","N",216,206,95.4,206,17,8.3,64,31.1,66,32.0,59,28.6,125,60.7
"Putnam School District","=""1160011""","ELA","Y",315,303,96.2,303,112,37.0,76,25.1,78,25.7,37,12.2,115,38.0
"Putnam School District","=""1160011""","ELA","N",222,220,99.1,219,35,16.0,43,19.6,82,37.4,59,26.9,141,64.4
"Putnam School District","=""1160011""","Math","Y",314,303,96.5,303,122,40.3,91,30.0,64,21.1,26,8.6,90,29.7
"Putnam School District","=""1160011""","Math","N",222,218,98.2,217,49,22.6,69,31.8,54,24.9,45,20.7,99,45.6
"Redding School District","=""1170011""","ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","ELA","N",645,637,98.8,637,"*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","Math","N",645,637,98.8,637,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","ELA","Y",44,43,97.7,43,10,23.3,12,27.9,14,32.6,7,16.3,21,48.8
"Regional School District 04","=""2040012""","ELA","N",267,265,99.3,265,28,10.6,50,18.9,120,45.3,67,25.3,187,70.6
"Regional School District 04","=""2040012""","Math","Y",44,43,97.7,43,16,37.2,12,27.9,9,20.9,6,14.0,15,34.9
"Regional School District 04","=""2040012""","Math","N",267,265,99.3,265,45,17.0,68,25.7,81,30.6,71,26.8,152,57.4
"Regional School District 05","=""2050012""","ELA","Y",35,34,97.1,34,6,17.6,11,32.4,10,29.4,7,20.6,17,50.0
"Regional School District 05","=""2050012""","ELA","N",721,704,97.6,704,49,7.0,94,13.4,296,42.0,265,37.6,561,79.7
"Regional School District 05","=""2050012""","Math","Y",35,34,97.1,34,7,20.6,13,38.2,8,23.5,6,17.6,14,41.2
"Regional School District 05","=""2050012""","Math","N",721,704,97.6,704,63,8.9,153,21.7,190,27.0,298,42.3,488,69.3
"Regional School District 06","=""2060012""","ELA","Y",46,46,100.0,46,10,21.7,8,17.4,15,32.6,13,28.3,28,60.9
"Regional School District 06","=""2060012""","ELA","N",285,267,93.7,267,34,12.7,45,16.9,109,40.8,79,29.6,188,70.4
"Regional School District 06","=""2060012""","Math","Y",46,46,100.0,46,10,21.7,14,30.4,13,28.3,9,19.6,22,47.8
"Regional School District 06","=""2060012""","Math","N",285,267,93.7,267,52,19.5,80,30.0,84,31.5,51,19.1,135,50.6
"Regional School District 07","=""2070012""","ELA","Y",27,26,96.3,26,8,30.8,"*","*",10,38.5,"*","*","*","*"
"Regional School District 07","=""2070012""","ELA","N",298,286,96.0,286,"*","*",50,17.5,131,45.8,"*","*","*","*"
"Regional School District 07","=""2070012""","Math","Y",27,26,96.3,26,11,42.3,"*","*",6,23.1,"*","*","*","*"
"Regional School District 07","=""2070012""","Math","N",298,286,96.0,286,28,9.8,"*","*",107,37.4,"*","*","*","*"
"Regional School District 08","=""2080012""","ELA","Y",45,44,97.8,44,8,18.2,10,22.7,18,40.9,8,18.2,26,59.1
"Regional School District 08","=""2080012""","ELA","N",522,517,99.0,514,40,7.8,103,20.0,246,47.9,125,24.3,371,72.2
"Regional School District 08","=""2080012""","Math","Y",45,45,100.0,45,10,22.2,15,33.3,11,24.4,9,20.0,20,44.4
"Regional School District 08","=""2080012""","Math","N",522,516,98.9,513,65,12.7,140,27.3,151,29.4,157,30.6,308,60.0
"Regional School District 10","=""2100012""","ELA","Y",76,73,96.1,73,13,17.8,17,23.3,28,38.4,15,20.5,43,58.9
"Regional School District 10","=""2100012""","ELA","N",1059,1045,98.7,1045,95,9.1,211,20.2,375,35.9,364,34.8,739,70.7
"Regional School District 10","=""2100012""","Math","Y",76,73,96.1,73,20,27.4,22,30.1,13,17.8,18,24.7,31,42.5
"Regional School District 10","=""2100012""","Math","N",1058,1044,98.7,1044,138,13.2,280,26.8,295,28.3,331,31.7,626,60.0
"Regional School District 11","=""2110012""","ELA","Y",25,25,100.0,25,"*","*",8,32.0,9,36.0,"*","*","*","*"
"Regional School District 11","=""2110012""","ELA","N",66,65,98.5,65,"*","*",12,18.5,38,58.5,"*","*","*","*"
"Regional School District 11","=""2110012""","Math","Y",25,25,100.0,25,9,36.0,"*","*",7,28.0,"*","*","*","*"
"Regional School District 11","=""2110012""","Math","N",66,64,97.0,64,"*","*",28,43.8,13,20.3,"*","*","*","*"
"Regional School District 12","=""2120012""","ELA","Y",26,26,100.0,26,"*","*","*","*",8,30.8,8,30.8,16,61.5
"Regional School District 12","=""2120012""","ELA","N",285,284,99.6,284,"*","*","*","*",116,40.8,105,37.0,221,77.8
"Regional School District 12","=""2120012""","Math","Y",26,26,100.0,26,"*","*","*","*",7,26.9,8,30.8,15,57.7
"Regional School District 12","=""2120012""","Math","N",285,283,99.3,283,"*","*","*","*",106,37.5,90,31.8,196,69.3
"Regional School District 13","=""2130012""","ELA","Y",69,67,97.1,67,14,20.9,18,26.9,28,41.8,7,10.4,35,52.2
"Regional School District 13","=""2130012""","ELA","N",758,751,99.1,751,74,9.9,166,22.1,280,37.3,231,30.8,511,68.0
"Regional School District 13","=""2130012""","Math","Y",69,67,97.1,67,18,26.9,28,41.8,15,22.4,6,9.0,21,31.3
"Regional School District 13","=""2130012""","Math","N",758,750,98.9,750,117,15.6,227,30.3,224,29.9,182,24.3,406,54.1
"Regional School District 14","=""2140012""","ELA","Y",90,89,98.9,89,18,20.2,23,25.8,31,34.8,17,19.1,48,53.9
"Regional School District 14","=""2140012""","ELA","N",574,571,99.5,571,72,12.6,131,22.9,201,35.2,167,29.2,368,64.4
"Regional School District 14","=""2140012""","Math","Y",90,89,98.9,89,25,28.1,32,36.0,25,28.1,7,7.9,32,36.0
"Regional School District 14","=""2140012""","Math","N",574,570,99.3,570,96,16.8,201,35.3,173,30.4,100,17.5,273,47.9
"Regional School District 15","=""2150012""","ELA","Y",140,139,99.3,139,29,20.9,40,28.8,48,34.5,22,15.8,70,50.4
"Regional School District 15","=""2150012""","ELA","N",1681,1657,98.6,1657,96,5.8,239,14.4,590,35.6,732,44.2,1322,79.8
"Regional School District 15","=""2150012""","Math","Y",140,139,99.3,139,33,23.7,53,38.1,33,23.7,20,14.4,53,38.1
"Regional School District 15","=""2150012""","Math","N",1681,1654,98.4,1654,148,8.9,393,23.8,514,31.1,599,36.2,1113,67.3
"Regional School District 16","=""2160012""","ELA","Y",171,158,92.4,158,32,20.3,49,31.0,57,36.1,20,12.7,77,48.7
"Regional School District 16","=""2160012""","ELA","N",898,842,93.8,842,95,11.3,179,21.3,302,35.9,266,31.6,568,67.5
"Regional School District 16","=""2160012""","Math","Y",171,158,92.4,157,41,26.1,63,40.1,34,21.7,19,12.1,53,33.8
"Regional School District 16","=""2160012""","Math","N",898,838,93.3,838,117,14.0,239,28.5,268,32.0,214,25.5,482,57.5
"Regional School District 17","=""2170012""","ELA","Y",89,89,100.0,89,19,21.3,22,24.7,28,31.5,20,22.5,48,53.9
"Regional School District 17","=""2170012""","ELA","N",973,966,99.3,966,81,8.4,159,16.5,333,34.5,393,40.7,726,75.2
"Regional School District 17","=""2170012""","Math","Y",88,86,97.7,86,21,24.4,29,33.7,24,27.9,12,14.0,36,41.9
"Regional School District 17","=""2170012""","Math","N",973,964,99.1,964,102,10.6,261,27.1,279,28.9,322,33.4,601,62.3
"Regional School District 18","=""2180012""","ELA","Y",38,38,100.0,38,9,23.7,9,23.7,13,34.2,7,18.4,20,52.6
"Regional School District 18","=""2180012""","ELA","N",569,562,98.8,562,27,4.8,72,12.8,215,38.3,248,44.1,463,82.4
"Regional School District 18","=""2180012""","Math","Y",38,38,100.0,38,7,18.4,16,42.1,9,23.7,6,15.8,15,39.5
"Regional School District 18","=""2180012""","Math","N",569,562,98.8,562,24,4.3,101,18.0,176,31.3,261,46.4,437,77.8
"Ridgefield School District","=""1180011""","ELA","Y",61,61,100.0,61,11,18.0,11,18.0,19,31.1,20,32.8,39,63.9
"Ridgefield School District","=""1180011""","ELA","N",2322,2262,97.4,2262,131,5.8,257,11.4,744,32.9,1130,50.0,1874,82.8
"Ridgefield School District","=""1180011""","Math","Y",61,61,100.0,61,9,14.8,19,31.1,23,37.7,10,16.4,33,54.1
"Ridgefield School District","=""1180011""","Math","N",2322,2257,97.2,2257,196,8.7,459,20.3,691,30.6,911,40.4,1602,71.0
"Rocky Hill School District","=""1190011""","ELA","Y",179,179,100.0,179,57,31.8,48,26.8,48,26.8,26,14.5,74,41.3
"Rocky Hill School District","=""1190011""","ELA","N",960,955,99.5,955,83,8.7,178,18.6,335,35.1,359,37.6,694,72.7
"Rocky Hill School District","=""1190011""","Math","Y",179,179,100.0,179,66,36.9,59,33.0,33,18.4,21,11.7,54,30.2
"Rocky Hill School District","=""1190011""","Math","N",960,954,99.4,954,108,11.3,256,26.8,252,26.4,338,35.4,590,61.8
"Salem School District","=""1210011""","ELA","Y",31,31,100.0,31,"*","*",9,29.0,10,32.3,"*","*","*","*"
"Salem School District","=""1210011""","ELA","N",215,215,100.0,215,"*","*","*","*",73,34.0,112,52.1,185,86.0
"Salem School District","=""1210011""","Math","Y",31,31,100.0,31,"*","*",13,41.9,7,22.6,"*","*","*","*"
"Salem School District","=""1210011""","Math","N",215,215,100.0,215,"*","*",40,18.6,61,28.4,"*","*","*","*"
"Salisbury School District","=""1220011""","ELA","Y",21,21,100.0,21,"*","*",6,28.6,8,38.1,"*","*","*","*"
"Salisbury School District","=""1220011""","ELA","N",139,139,100.0,139,"*","*",16,11.5,50,36.0,"*","*","*","*"
"Salisbury School District","=""1220011""","Math","Y",21,21,100.0,21,"*","*",10,47.6,"*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Math","N",139,139,100.0,139,"*","*",25,18.0,"*","*","*","*","*","*"
"Scotland School District","=""1230011""","ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","ELA","N",40,38,95.0,38,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Math","N",40,38,95.0,38,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","ELA","Y",318,317,99.7,317,101,31.9,87,27.4,97,30.6,32,10.1,129,40.7
"Seymour School District","=""1240011""","ELA","N",745,739,99.2,739,107,14.5,176,23.8,279,37.8,177,24.0,456,61.7
"Seymour School District","=""1240011""","Math","Y",318,317,99.7,317,101,31.9,104,32.8,75,23.7,37,11.7,112,35.3
"Seymour School District","=""1240011""","Math","N",745,738,99.1,738,117,15.9,222,30.1,215,29.1,184,24.9,399,54.1
"Sharon School District","=""1250011""","ELA","Y",28,27,96.4,27,8,29.6,9,33.3,"*","*","*","*",10,37.0
"Sharon School District","=""1250011""","ELA","N",76,75,98.7,75,18,24.0,16,21.3,"*","*","*","*",41,54.7
"Sharon School District","=""1250011""","Math","Y",28,27,96.4,27,10,37.0,"*","*",8,29.6,"*","*","*","*"
"Sharon School District","=""1250011""","Math","N",76,75,98.7,75,24,32.0,22,29.3,"*","*","*","*",29,38.7
"Shelton School District","=""1260011""","ELA","Y",534,529,99.1,529,116,21.9,135,25.5,184,34.8,94,17.8,278,52.6
"Shelton School District","=""1260011""","ELA","N",1781,1762,98.9,1761,140,8.0,278,15.8,620,35.2,723,41.1,1343,76.3
"Shelton School District","=""1260011""","Math","Y",534,528,98.9,528,167,31.6,173,32.8,123,23.3,65,12.3,188,35.6
"Shelton School District","=""1260011""","Math","N",1781,1758,98.7,1758,190,10.8,463,26.3,554,31.5,551,31.3,1105,62.9
"Sherman School District","=""1270011""","ELA","Y",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","ELA","N",210,164,78.1,164,"*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Math","Y",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Math","N",210,164,78.1,164,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","ELA","Y",69,69,100.0,69,11,15.9,24,34.8,27,39.1,7,10.1,34,49.3
"Side By Side Charter School District","=""2700013""","ELA","N",60,60,100.0,60,7,11.7,11,18.3,28,46.7,14,23.3,42,70.0
"Side By Side Charter School District","=""2700013""","Math","Y",69,69,100.0,69,14,20.3,23,33.3,18,26.1,14,20.3,32,46.4
"Side By Side Charter School District","=""2700013""","Math","N",60,59,98.3,59,7,11.9,25,42.4,15,25.4,12,20.3,27,45.8
"Simsbury School District","=""1280011""","ELA","Y",200,200,100.0,200,40,20.0,51,25.5,62,31.0,47,23.5,109,54.5
"Simsbury School District","=""1280011""","ELA","N",1735,1730,99.7,1730,79,4.6,208,12.0,559,32.3,884,51.1,1443,83.4
"Simsbury School District","=""1280011""","Math","Y",193,193,100.0,193,60,31.1,65,33.7,42,21.8,26,13.5,68,35.2
"Simsbury School District","=""1280011""","Math","N",1732,1724,99.5,1724,133,7.7,363,21.1,516,29.9,712,41.3,1228,71.2
"Somers School District","=""1290011""","ELA","Y",65,65,100.0,65,24,36.9,19,29.2,12,18.5,10,15.4,22,33.8
"Somers School District","=""1290011""","ELA","N",623,600,96.3,600,60,10.0,113,18.8,213,35.5,214,35.7,427,71.2
"Somers School District","=""1290011""","Math","Y",65,65,100.0,65,29,44.6,23,35.4,"*","*","*","*",13,20.0
"Somers School District","=""1290011""","Math","N",623,598,96.0,598,"*","*",186,31.1,173,28.9,"*","*","*","*"
"South Windsor School District","=""1320011""","ELA","Y",256,249,97.3,249,54,21.7,57,22.9,88,35.3,50,20.1,138,55.4
"South Windsor School District","=""1320011""","ELA","N",1608,1596,99.3,1596,92,5.8,228,14.3,579,36.3,697,43.7,1276,79.9
"South Windsor School District","=""1320011""","Math","Y",256,248,96.9,248,62,25.0,82,33.1,65,26.2,39,15.7,104,41.9
"South Windsor School District","=""1320011""","Math","N",1608,1593,99.1,1593,100,6.3,316,19.8,429,26.9,748,47.0,1177,73.9
"Southington School District","=""1310011""","ELA","Y",525,522,99.4,522,139,26.6,132,25.3,176,33.7,75,14.4,251,48.1
"Southington School District","=""1310011""","ELA","N",2585,2565,99.2,2565,265,10.3,512,20.0,976,38.1,812,31.7,1788,69.7
"Southington School District","=""1310011""","Math","Y",523,520,99.4,520,161,31.0,182,35.0,125,24.0,52,10.0,177,34.0
"Southington School District","=""1310011""","Math","N",2585,2563,99.1,2563,288,11.2,702,27.4,855,33.4,718,28.0,1573,61.4
"Sprague School District","=""1330011""","ELA","Y",113,113,100.0,113,35,31.0,30,26.5,40,35.4,8,7.1,48,42.5
"Sprague School District","=""1330011""","ELA","N",107,106,99.1,106,17,16.0,22,20.8,44,41.5,23,21.7,67,63.2
"Sprague School District","=""1330011""","Math","Y",113,113,100.0,113,35,31.0,47,41.6,25,22.1,6,5.3,31,27.4
"Sprague School District","=""1330011""","Math","N",107,106,99.1,106,21,19.8,39,36.8,30,28.3,16,15.1,46,43.4
"Stafford School District","=""1340011""","ELA","Y",265,260,98.1,260,58,22.3,61,23.5,103,39.6,38,14.6,141,54.2
"Stafford School District","=""1340011""","ELA","N",415,409,98.6,409,35,8.6,84,20.5,166,40.6,124,30.3,290,70.9
"Stafford School District","=""1340011""","Math","Y",265,260,98.1,260,64,24.6,93,35.8,68,26.2,35,13.5,103,39.6
"Stafford School District","=""1340011""","Math","N",415,409,98.6,409,35,8.6,136,33.3,146,35.7,92,22.5,238,58.2
"Stamford School District","=""1350011""","ELA","Y",3968,3940,99.3,3940,1498,38.0,1110,28.2,1009,25.6,323,8.2,1332,33.8
"Stamford School District","=""1350011""","ELA","N",3087,3052,98.9,3052,370,12.1,539,17.7,1034,33.9,1109,36.3,2143,70.2
"Stamford School District","=""1350011""","Math","Y",3969,3939,99.2,3939,1751,44.5,1247,31.7,668,17.0,273,6.9,941,23.9
"Stamford School District","=""1350011""","Math","N",3087,3046,98.7,3046,419,13.8,702,23.0,859,28.2,1066,35.0,1925,63.2
"Sterling School District","=""1360011""","ELA","Y",92,91,98.9,91,26,28.6,25,27.5,32,35.2,8,8.8,40,44.0
"Sterling School District","=""1360011""","ELA","N",194,188,96.9,188,26,13.8,47,25.0,65,34.6,50,26.6,115,61.2
"Sterling School District","=""1360011""","Math","Y",92,91,98.9,91,40,44.0,38,41.8,"*","*","*","*",13,14.3
"Sterling School District","=""1360011""","Math","N",194,188,96.9,188,56,29.8,69,36.7,"*","*","*","*",63,33.5
"Stonington School District","=""1370011""","ELA","Y",201,193,96.0,193,50,25.9,37,19.2,72,37.3,34,17.6,106,54.9
"Stonington School District","=""1370011""","ELA","N",794,779,98.1,779,73,9.4,120,15.4,261,33.5,325,41.7,586,75.2
"Stonington School District","=""1370011""","Math","Y",202,194,96.0,194,48,24.7,58,29.9,54,27.8,34,17.5,88,45.4
"Stonington School District","=""1370011""","Math","N",794,778,98.0,778,83,10.7,170,21.9,228,29.3,297,38.2,525,67.5
"Stratford School District","=""1380011""","ELA","Y",1492,1489,99.8,1489,518,34.8,421,28.3,401,26.9,149,10.0,550,36.9
"Stratford School District","=""1380011""","ELA","N",1737,1718,98.9,1716,285,16.6,392,22.8,612,35.7,427,24.9,1039,60.5
"Stratford School District","=""1380011""","Math","Y",1492,1488,99.7,1488,710,47.7,500,33.6,209,14.0,69,4.6,278,18.7
"Stratford School District","=""1380011""","Math","N",1737,1712,98.6,1712,483,28.2,542,31.7,426,24.9,261,15.2,687,40.1
"Suffield School District","=""1390011""","ELA","Y",121,119,98.3,119,31,26.1,43,36.1,29,24.4,16,13.4,45,37.8
"Suffield School District","=""1390011""","ELA","N",911,891,97.8,891,92,10.3,154,17.3,322,36.1,323,36.3,645,72.4
"Suffield School District","=""1390011""","Math","Y",121,118,97.5,118,48,40.7,43,36.4,17,14.4,10,8.5,27,22.9
"Suffield School District","=""1390011""","Math","N",911,889,97.6,888,140,15.8,270,30.4,275,31.0,203,22.9,478,53.8
"The Bridge Academy District","=""2690013""","ELA","Y",90,90,100.0,90,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","ELA","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Math","Y",90,90,100.0,90,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Math","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELA","Y",76,76,100.0,76,19,25.0,27,35.5,22,28.9,8,10.5,30,39.5
"The Gilbert School District","=""9020022""","ELA","N",96,92,95.8,92,19,20.7,25,27.2,35,38.0,13,14.1,48,52.2
"The Gilbert School District","=""9020022""","Math","Y",76,76,100.0,76,36,47.4,22,28.9,"*","*","*","*",18,23.7
"The Gilbert School District","=""9020022""","Math","N",96,91,94.8,91,36,39.6,27,29.7,"*","*","*","*",28,30.8
"Thomaston School District","=""1400011""","ELA","Y",116,113,97.4,113,45,39.8,29,25.7,31,27.4,8,7.1,39,34.5
"Thomaston School District","=""1400011""","ELA","N",340,339,99.7,339,59,17.4,83,24.5,119,35.1,78,23.0,197,58.1
"Thomaston School District","=""1400011""","Math","Y",116,114,98.3,114,40,35.1,54,47.4,11,9.6,9,7.9,20,17.5
"Thomaston School District","=""1400011""","Math","N",340,339,99.7,339,56,16.5,106,31.3,117,34.5,60,17.7,177,52.2
"Thompson School District","=""1410011""","ELA","Y",184,177,96.2,177,79,44.6,50,28.2,42,23.7,6,3.4,48,27.1
"Thompson School District","=""1410011""","ELA","N",316,299,94.6,299,66,22.1,109,36.5,86,28.8,38,12.7,124,41.5
"Thompson School District","=""1410011""","Math","Y",184,177,96.2,177,90,50.8,59,33.3,"*","*","*","*",28,15.8
"Thompson School District","=""1410011""","Math","N",316,300,94.9,300,87,29.0,117,39.0,"*","*","*","*",96,32.0
"Tolland School District","=""1420011""","ELA","Y",106,106,100.0,106,23,21.7,32,30.2,34,32.1,17,16.0,51,48.1
"Tolland School District","=""1420011""","ELA","N",1107,1100,99.4,1100,90,8.2,208,18.9,403,36.6,399,36.3,802,72.9
"Tolland School District","=""1420011""","Math","Y",106,106,100.0,106,25,23.6,39,36.8,32,30.2,10,9.4,42,39.6
"Tolland School District","=""1420011""","Math","N",1105,1098,99.4,1098,79,7.2,261,23.8,410,37.3,348,31.7,758,69.0
"Torrington School District","=""1430011""","ELA","Y",1082,1049,97.0,1049,339,32.3,319,30.4,281,26.8,110,10.5,391,37.3
"Torrington School District","=""1430011""","ELA","N",994,950,95.6,950,193,20.3,257,27.1,326,34.3,174,18.3,500,52.6
"Torrington School District","=""1430011""","Math","Y",1084,1044,96.3,1044,444,42.5,404,38.7,151,14.5,45,4.3,196,18.8
"Torrington School District","=""1430011""","Math","N",994,946,95.2,946,258,27.3,358,37.8,247,26.1,83,8.8,330,34.9
"Trailblazers Academy District","=""2780013""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","Math","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","ELA","Y",273,268,98.2,268,30,11.2,76,28.4,87,32.5,75,28.0,162,60.4
"Trumbull School District","=""1440011""","ELA","N",2733,2697,98.7,2696,134,5.0,300,11.1,859,31.9,1403,52.0,2262,83.9
"Trumbull School District","=""1440011""","Math","Y",273,268,98.2,268,40,14.9,90,33.6,81,30.2,57,21.3,138,51.5
"Trumbull School District","=""1440011""","Math","N",2733,2696,98.6,2695,148,5.5,423,15.7,784,29.1,1340,49.7,2124,78.8
"Unified School District #2","=""3470015""","ELA","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Unified School District #2","=""3470015""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Math","Y","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,0,0.0
"Unified School District #2","=""3470015""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","ELA","Y",679,667,98.2,667,285,42.7,187,28.0,145,21.7,50,7.5,195,29.2
"Vernon School District","=""1460011""","ELA","N",731,723,98.9,722,139,19.3,158,21.9,255,35.3,170,23.5,425,58.9
"Vernon School District","=""1460011""","Math","Y",680,665,97.8,665,316,47.5,221,33.2,103,15.5,25,3.8,128,19.2
"Vernon School District","=""1460011""","Math","N",732,723,98.8,722,151,20.9,240,33.2,213,29.5,118,16.3,331,45.8
"Voluntown School District","=""1470011""","ELA","Y",41,41,100.0,41,"*","*",13,31.7,17,41.5,"*","*","*","*"
"Voluntown School District","=""1470011""","ELA","N",133,133,100.0,133,"*","*",26,19.5,50,37.6,"*","*","*","*"
"Voluntown School District","=""1470011""","Math","Y",41,41,100.0,41,"*","*",17,41.5,13,31.7,"*","*","*","*"
"Voluntown School District","=""1470011""","Math","N",133,133,100.0,133,"*","*",34,25.6,53,39.8,"*","*","*","*"
