"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, English Learne"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Regional School District 16","=""2160012""","ELA","N",1055,986,93.5,986,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Math","N",1055,982,93.1,981,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","ELA","N",2363,2303,97.5,2303,134,5.8,"*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","ELA","Y",20,20,100.0,20,8,40.0,"*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Math","N",2363,2298,97.2,2298,"*","*","*","*",705,30.7,"*","*","*","*"
"Ridgefield School District","=""1180011""","Math","Y",20,20,100.0,20,"*","*","*","*",9,45.0,"*","*","*","*"
"Rocky Hill School District","=""1190011""","ELA","N",1085,1080,99.5,1080,115,10.6,211,19.5,375,34.7,379,35.1,754,69.8
"Rocky Hill School District","=""1190011""","ELA","Y",54,54,100.0,54,25,46.3,15,27.8,8,14.8,6,11.1,14,25.9
"Rocky Hill School District","=""1190011""","Math","N",1085,1079,99.4,1079,"*","*",295,27.3,277,25.7,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Math","Y",54,54,100.0,54,21,38.9,20,37.0,"*","*","*","*",13,24.1
"Salem School District","=""1210011""","ELA","N",246,246,100.0,246,16,6.5,28,11.4,83,33.7,119,48.4,202,82.1
"Salem School District","=""1210011""","Math","N",246,246,100.0,246,20,8.1,53,21.5,68,27.6,105,42.7,173,70.3
"Salisbury School District","=""1220011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","ELA","N",57,55,96.5,55,7,12.7,12,21.8,18,32.7,18,32.7,36,65.5
"Scotland School District","=""1230011""","Math","N",57,55,96.5,55,10,18.2,23,41.8,11,20.0,11,20.0,22,40.0
"Seymour School District","=""1240011""","ELA","N",1041,1034,99.3,1034,192,18.6,"*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","ELA","Y",22,22,100.0,22,16,72.7,"*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Math","N",1041,1033,99.2,1033,207,20.0,318,30.8,"*","*","*","*","*","*"
"Seymour School District","=""1240011""","Math","Y",22,22,100.0,22,11,50.0,8,36.4,"*","*","*","*","*","*"
"Sharon School District","=""1250011""","ELA","N",104,102,98.1,102,26,25.5,25,24.5,29,28.4,22,21.6,51,50.0
"Sharon School District","=""1250011""","Math","N",104,102,98.1,102,34,33.3,28,27.5,28,27.5,12,11.8,40,39.2
"Shelton School District","=""1260011""","ELA","N",2233,2212,99.1,2211,223,10.1,390,17.6,787,35.6,811,36.7,1598,72.3
"Shelton School District","=""1260011""","ELA","Y",82,79,96.3,79,33,41.8,23,29.1,17,21.5,6,7.6,23,29.1
"Shelton School District","=""1260011""","Math","N",2233,2209,98.9,2209,323,14.6,614,27.8,662,30.0,610,27.6,1272,57.6
"Shelton School District","=""1260011""","Math","Y",82,77,93.9,77,34,44.2,22,28.6,15,19.5,6,7.8,21,27.3
"Sherman School District","=""1270011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","ELA","N",1910,1905,99.7,1905,105,5.5,252,13.2,"*","*","*","*","*","*"
"Simsbury School District","=""1280011""","ELA","Y",25,25,100.0,25,14,56.0,7,28.0,"*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Math","N",1900,1892,99.6,1892,179,9.5,422,22.3,"*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Math","Y",25,25,100.0,25,14,56.0,6,24.0,"*","*","*","*","*","*"
"Somers School District","=""1290011""","ELA","N",688,665,96.7,665,84,12.6,132,19.8,225,33.8,224,33.7,449,67.5
"Somers School District","=""1290011""","Math","N",688,663,96.4,663,101,15.2,209,31.5,184,27.8,169,25.5,353,53.2
"South Windsor School District","=""1320011""","ELA","N",1820,1801,99.0,1801,135,7.5,274,15.2,652,36.2,740,41.1,1392,77.3
"South Windsor School District","=""1320011""","ELA","Y",44,44,100.0,44,11,25.0,11,25.0,15,34.1,7,15.9,22,50.0
"South Windsor School District","=""1320011""","Math","N",1820,1797,98.7,1797,"*","*",391,21.8,473,26.3,"*","*","*","*"
"South Windsor School District","=""1320011""","Math","Y",44,44,100.0,44,11,25.0,"*","*",21,47.7,"*","*","*","*"
"Southington School District","=""1310011""","ELA","N",3084,3061,99.3,3061,391,12.8,635,20.7,"*","*","*","*","*","*"
"Southington School District","=""1310011""","ELA","Y",26,26,100.0,26,13,50.0,9,34.6,"*","*","*","*","*","*"
"Southington School District","=""1310011""","Math","N",3082,3057,99.2,3057,"*","*",876,28.7,"*","*",770,25.2,"*","*"
"Southington School District","=""1310011""","Math","Y",26,26,100.0,26,14,53.8,"*","*","*","*",0,0.0,"*","*"
"Sprague School District","=""1330011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","ELA","N",6106,6048,99.1,6048,1213,20.1,1467,24.3,1947,32.2,1421,23.5,3368,55.7
"Stamford School District","=""1350011""","ELA","Y",949,944,99.5,944,655,69.4,182,19.3,96,10.2,11,1.2,107,11.3
"Stamford School District","=""1350011""","Math","N",6106,6042,99.0,6042,1511,25.0,1734,28.7,1477,24.4,1320,21.8,2797,46.3
"Stamford School District","=""1350011""","Math","Y",950,943,99.3,943,659,69.9,215,22.8,50,5.3,19,2.0,69,7.3
"Sterling School District","=""1360011""","ELA","N",286,279,97.6,279,52,18.6,72,25.8,97,34.8,58,20.8,155,55.6
"Sterling School District","=""1360011""","Math","N",286,279,97.6,279,96,34.4,107,38.4,52,18.6,24,8.6,76,27.2
"Stonington School District","=""1370011""","ELA","N",989,966,97.7,966,"*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Math","N",990,966,97.6,966,"*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ELA","N",3069,3047,99.3,3045,720,23.6,774,25.4,982,32.2,569,18.7,1551,50.9
"Stratford School District","=""1380011""","ELA","Y",160,160,100.0,160,83,51.9,39,24.4,31,19.4,7,4.4,38,23.8
"Stratford School District","=""1380011""","Math","N",3069,3040,99.1,3040,1110,36.5,988,32.5,"*","*","*","*",942,31.0
"Stratford School District","=""1380011""","Math","Y",160,160,100.0,160,83,51.9,54,33.8,"*","*","*","*",23,14.4
"Suffield School District","=""1390011""","ELA","N",1025,1003,97.9,1003,"*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Math","N",1025,1000,97.6,999,"*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","ELA","N",1202,1195,99.4,1195,"*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Math","N",1201,1194,99.4,1194,"*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","ELA","N",1931,1855,96.1,1855,"*","*",531,28.6,588,31.7,"*","*","*","*"
"Torrington School District","=""1430011""","ELA","Y",145,144,99.3,144,78,54.2,45,31.3,"*","*","*","*",21,14.6
"Torrington School District","=""1430011""","Math","N",1933,1847,95.6,1847,611,33.1,726,39.3,"*","*","*","*",510,27.6
"Torrington School District","=""1430011""","Math","Y",145,143,98.6,143,91,63.6,36,25.2,"*","*","*","*",16,11.2
"Trailblazers Academy District","=""2780013""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","Math","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","ELA","N",2970,2929,98.6,2928,"*","*",364,12.4,937,32.0,"*","*","*","*"
"Trumbull School District","=""1440011""","ELA","Y",36,36,100.0,36,10,27.8,12,33.3,"*","*","*","*",14,38.9
"Trumbull School District","=""1440011""","Math","N",2970,2928,98.6,2927,"*","*",498,17.0,857,29.3,"*","*","*","*"
"Trumbull School District","=""1440011""","Math","Y",36,36,100.0,36,9,25.0,15,41.7,"*","*","*","*",12,33.3
"Unified School District #2","=""3470015""","ELA","N",31,31,100.0,30,25,83.3,"*","*","*","*",0,0.0,"*","*"
"Unified School District #2","=""3470015""","Math","N",31,31,100.0,31,31,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Union School District","=""1450011""","ELA","N",49,49,100.0,49,8,16.3,10,20.4,16,32.7,15,30.6,31,63.3
"Union School District","=""1450011""","Math","N",49,49,100.0,49,8,16.3,12,24.5,17,34.7,12,24.5,29,59.2
"Vernon School District","=""1460011""","ELA","N",1366,1347,98.6,1347,395,29.3,"*","*",393,29.2,"*","*","*","*"
"Vernon School District","=""1460011""","ELA","Y",44,43,97.7,42,29,69.0,"*","*",7,16.7,"*","*","*","*"
"Vernon School District","=""1460011""","Math","N",1366,1344,98.4,1344,441,32.8,451,33.6,"*","*","*","*",452,33.6
"Vernon School District","=""1460011""","Math","Y",46,44,95.7,43,26,60.5,10,23.3,"*","*","*","*",7,16.3
"Voluntown School District","=""1470011""","ELA","N",174,174,100.0,174,23,13.2,39,22.4,67,38.5,45,25.9,112,64.4
"Voluntown School District","=""1470011""","Math","N",174,174,100.0,174,24,13.8,51,29.3,66,37.9,33,19.0,99,56.9
"Wallingford School District","=""1480011""","ELA","N",2556,2528,98.9,2528,400,15.8,627,24.8,954,37.7,547,21.6,1501,59.4
"Wallingford School District","=""1480011""","ELA","Y",138,138,100.0,138,69,50.0,53,38.4,16,11.6,0,0.0,16,11.6
"Wallingford School District","=""1480011""","Math","N",2556,2526,98.8,2526,482,19.1,833,33.0,769,30.4,442,17.5,1211,47.9
"Wallingford School District","=""1480011""","Math","Y",138,138,100.0,138,67,48.6,41,29.7,23,16.7,7,5.1,30,21.7
"Waterbury School District","=""1510011""","ELA","N",7265,7229,99.5,7228,3021,41.8,2006,27.8,"*","*","*","*",2201,30.5
"Waterbury School District","=""1510011""","ELA","Y",1171,1166,99.6,1166,933,80.0,179,15.4,"*","*","*","*",54,4.6
"Waterbury School District","=""1510011""","Math","N",7266,7232,99.5,7232,3846,53.2,2079,28.7,"*","*","*","*",1307,18.1
"Waterbury School District","=""1510011""","Math","Y",1171,1166,99.6,1166,967,82.9,163,14.0,"*","*","*","*",36,3.1
"Waterford School District","=""1520011""","ELA","N",1194,1193,99.9,1193,152,12.7,243,20.4,"*","*","*","*","*","*"
"Waterford School District","=""1520011""","ELA","Y",20,20,100.0,20,11,55.0,6,30.0,"*","*","*","*","*","*"
"Waterford School District","=""1520011""","Math","N",1193,1192,99.9,1192,216,18.1,"*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Math","Y",22,22,100.0,22,14,63.6,"*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","ELA","N",1280,1267,99.0,1267,"*","*",300,23.7,452,35.7,"*","*","*","*"
"Watertown School District","=""1530011""","ELA","Y",39,39,100.0,39,18,46.2,13,33.3,"*","*","*","*",8,20.5
"Watertown School District","=""1530011""","Math","N",1279,1266,99.0,1266,"*","*",456,36.0,336,26.5,"*","*","*","*"
"Watertown School District","=""1530011""","Math","Y",39,39,100.0,39,19,48.7,10,25.6,"*","*","*","*",10,25.6
"West Hartford School District","=""1550011""","ELA","N",4197,4169,99.3,4165,408,9.8,684,16.4,1416,34.0,1657,39.8,3073,73.8
"West Hartford School District","=""1550011""","ELA","Y",227,226,99.6,226,112,49.6,63,27.9,42,18.6,9,4.0,51,22.6
"West Hartford School District","=""1550011""","Math","N",4195,4156,99.1,4153,614,14.8,1040,25.0,1239,29.8,1260,30.3,2499,60.2
"West Hartford School District","=""1550011""","Math","Y",226,224,99.1,224,119,53.1,69,30.8,27,12.1,9,4.0,36,16.1
"West Haven School District","=""1560011""","ELA","N",2328,2304,99.0,2304,551,23.9,577,25.0,755,32.8,421,18.3,1176,51.0
"West Haven School District","=""1560011""","ELA","Y",309,308,99.7,308,183,59.4,79,25.6,38,12.3,8,2.6,46,14.9
"West Haven School District","=""1560011""","Math","N",2324,2299,98.9,2299,633,27.5,753,32.8,580,25.2,333,14.5,913,39.7
"West Haven School District","=""1560011""","Math","Y",308,308,100.0,308,154,50.0,105,34.1,40,13.0,9,2.9,49,15.9
"Westbrook School District","=""1540011""","ELA","N",301,300,99.7,300,"*","*","*","*",101,33.7,131,43.7,232,77.3
"Westbrook School District","=""1540011""","ELA","Y",22,22,100.0,22,12,54.5,"*","*","*","*",0,0.0,"*","*"
"Westbrook School District","=""1540011""","Math","N",301,300,99.7,300,"*","*",81,27.0,"*","*",114,38.0,"*","*"
"Westbrook School District","=""1540011""","Math","Y",22,22,100.0,22,"*","*",9,40.9,"*","*",0,0.0,"*","*"
"Weston School District","=""1570011""","ELA","N",1102,1078,97.8,1078,"*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Math","N",1101,1076,97.7,1076,"*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","ELA","N",2642,2584,97.8,2579,"*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Math","N",2642,2580,97.7,2574,"*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","ELA","N",1517,1496,98.6,1496,"*","*",278,18.6,552,36.9,"*","*","*","*"
"Wethersfield School District","=""1590011""","ELA","Y",107,107,100.0,107,56,52.3,32,29.9,"*","*","*","*",19,17.8
"Wethersfield School District","=""1590011""","Math","N",1519,1498,98.6,1498,"*","*",372,24.8,454,30.3,"*","*","*","*"
"Wethersfield School District","=""1590011""","Math","Y",107,107,100.0,107,58,54.2,36,33.6,"*","*","*","*",13,12.1
"Willington School District","=""1600011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","ELA","N",1979,1941,98.1,1941,"*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Math","N",1979,1940,98.0,1940,"*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Math","Y",9,9,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","ELA","N",314,307,97.8,307,"*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","Math","N",314,305,97.1,305,"*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","Math","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","ELA","N",1164,1156,99.3,1156,309,26.7,"*","*",361,31.2,"*","*","*","*"
"Windham School District","=""1630011""","ELA","Y",411,408,99.3,408,297,72.8,85,20.8,"*","*","*","*",26,6.4
"Windham School District","=""1630011""","Math","N",1165,1151,98.8,1150,397,34.5,381,33.1,"*","*","*","*",372,32.3
"Windham School District","=""1630011""","Math","Y",412,410,99.5,408,283,69.4,104,25.5,"*","*","*","*",21,5.1
"Windsor Locks School District","=""1650011""","ELA","N",690,683,99.0,683,163,23.9,177,25.9,"*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","ELA","Y",30,30,100.0,30,16,53.3,"*","*","*","*",0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","Math","N",690,671,97.2,671,212,31.6,207,30.8,"*","*","*","*",252,37.6
"Windsor Locks School District","=""1650011""","Math","Y",30,29,96.7,29,10,34.5,11,37.9,"*","*","*","*",8,27.6
"Windsor School District","=""1640011""","ELA","N",1300,1288,99.1,1288,366,28.4,"*","*",372,28.9,"*","*","*","*"
"Windsor School District","=""1640011""","ELA","Y",67,65,97.0,65,34,52.3,18,27.7,"*","*","*","*",13,20.0
"Windsor School District","=""1640011""","Math","N",1304,1289,98.8,1289,392,30.4,381,29.6,"*","*","*","*",516,40.0
"Windsor School District","=""1640011""","Math","Y",67,63,94.0,63,30,47.6,20,31.7,"*","*","*","*",13,20.6
"Wolcott School District","=""1660011""","ELA","N",1078,1072,99.4,1072,"*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Math","N",1078,1072,99.4,1072,"*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","ELA","N",432,411,95.1,411,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","Math","N",432,410,94.9,410,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"

