"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, English Learner Status (EL)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Regional School District 09","=""2090012""","Math","N",251,92,36.7,92,12,13.0,17,18.5,31,33.7,32,34.8,63,68.5
"Regional School District 10","=""2100012""","ELA","N",1346,1326,98.5,1324,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","ELA","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Math","N",1346,1324,98.4,1324,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Math","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","ELA","N",890,869,97.6,869,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Math","N",890,868,97.5,868,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","ELA","N",2156,2115,98.1,2110,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","ELA","Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Math","N",2155,2107,97.8,2106,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","ELA","N",1248,1207,96.7,1206,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Math","N",1248,1182,94.7,1181,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","ELA","N",2816,2547,90.4,2545,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","ELA","Y",21,13,61.9,13,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Math","N",2816,2502,88.8,2502,"*","*",602,24.1,817,32.7,"*","*","*","*"
"Ridgefield School District","=""1180011""","Math","Y",21,20,95.2,20,"*","*",6,30.0,6,30.0,"*","*","*","*"
"Rocky Hill School District","=""1190011""","ELA","N",1266,1167,92.2,1166,"*","*",177,15.2,449,38.5,"*","*","*","*"
"Rocky Hill School District","=""1190011""","ELA","Y",47,41,87.2,41,15,36.6,15,36.6,"*","*","*","*",11,26.8
"Rocky Hill School District","=""1190011""","Math","N",1267,1163,91.8,1163,195,16.8,329,28.3,"*","*","*","*",639,54.9
"Rocky Hill School District","=""1190011""","Math","Y",47,47,100.0,47,21,44.7,19,40.4,"*","*","*","*",7,14.9
"Salem School District","=""1210011""","ELA","N",266,266,100.0,266,23,8.6,43,16.2,102,38.3,98,36.8,200,75.2
"Salem School District","=""1210011""","Math","N",266,266,100.0,266,27,10.2,49,18.4,96,36.1,94,35.3,190,71.4
"Salisbury School District","=""1220011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","ELA","N",68,68,100.0,68,8,11.8,16,23.5,22,32.4,22,32.4,44,64.7
"Scotland School District","=""1230011""","Math","N",68,67,98.5,67,12,17.9,21,31.3,17,25.4,17,25.4,34,50.7
"Seymour School District","=""1240011""","ELA","N",1237,1218,98.5,1218,"*","*",290,23.8,"*","*",258,21.2,"*","*"
"Seymour School District","=""1240011""","ELA","Y",24,24,100.0,24,14,58.3,"*","*","*","*",0,0.0,"*","*"
"Seymour School District","=""1240011""","Math","N",1237,1216,98.3,1214,341,28.1,"*","*","*","*",223,18.4,"*","*"
"Seymour School District","=""1240011""","Math","Y",24,24,100.0,24,15,62.5,"*","*","*","*",0,0.0,"*","*"
"Sharon School District","=""1250011""","ELA","N",109,87,79.8,87,28,32.2,19,21.8,26,29.9,14,16.1,40,46.0
"Sharon School District","=""1250011""","Math","N",109,87,79.8,87,25,28.7,33,37.9,22,25.3,7,8.0,29,33.3
"Shelton School District","=""1260011""","ELA","N",2666,2631,98.7,2630,315,12.0,505,19.2,968,36.8,842,32.0,1810,68.8
"Shelton School District","=""1260011""","ELA","Y",72,71,98.6,71,24,33.8,18,25.4,22,31.0,7,9.9,29,40.8
"Shelton School District","=""1260011""","Math","N",2663,2633,98.9,2632,505,19.2,810,30.8,760,28.9,557,21.2,1317,50.0
"Shelton School District","=""1260011""","Math","Y",72,72,100.0,72,26,36.1,29,40.3,11,15.3,6,8.3,17,23.6
"Sherman School District","=""1270011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","ELA","N",123,123,100.0,123,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Math","N",123,123,100.0,123,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","ELA","N",2307,2278,98.7,2277,127,5.6,"*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","ELA","Y",28,23,82.1,23,13,56.5,"*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Math","N",2304,2273,98.7,2271,275,12.1,514,22.6,"*","*","*","*",1482,65.3
"Simsbury School District","=""1280011""","Math","Y",28,28,100.0,28,14,50.0,6,21.4,"*","*","*","*",8,28.6
"Somers School District","=""1290011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","ELA","N",2147,1961,91.3,1960,"*","*",351,17.9,679,34.6,"*","*","*","*"
"South Windsor School District","=""1320011""","ELA","Y",61,56,91.8,56,"*","*",18,32.1,20,35.7,"*","*","*","*"
"South Windsor School District","=""1320011""","Math","N",2147,1957,91.2,1956,272,13.9,468,23.9,530,27.1,686,35.1,1216,62.2
"South Windsor School District","=""1320011""","Math","Y",61,59,96.7,59,13,22.0,24,40.7,16,27.1,6,10.2,22,37.3
"Southington School District","=""1310011""","ELA","N",3517,3479,98.9,3473,"*","*",724,20.8,"*","*",1003,28.9,"*","*"
"Southington School District","=""1310011""","ELA","Y",27,23,85.2,23,13,56.5,"*","*","*","*",0,0.0,"*","*"
"Southington School District","=""1310011""","Math","N",3515,3474,98.8,3471,"*","*",992,28.6,"*","*",752,21.7,"*","*"
"Southington School District","=""1310011""","Math","Y",27,27,100.0,27,15,55.6,"*","*","*","*",0,0.0,"*","*"
"Sprague School District","=""1330011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","ELA","N",34,19,55.9,18,"*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Math","N",34,21,61.8,21,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Stamford School District","=""1350011""","ELA","N",6959,6825,98.1,6818,"*","*",1719,25.2,2285,33.5,"*","*","*","*"
"Stamford School District","=""1350011""","ELA","Y",1097,961,87.6,956,609,63.7,269,28.1,"*","*","*","*",78,8.2
"Stamford School District","=""1350011""","Math","N",6959,6785,97.5,6778,2081,30.7,1857,27.4,1617,23.9,1223,18.0,2840,41.9
"Stamford School District","=""1350011""","Math","Y",1098,1065,97.0,1064,788,74.1,223,21.0,44,4.1,9,0.8,53,5.0
"Sterling School District","=""1360011""","ELA","N",315,312,99.0,311,74,23.8,95,30.5,97,31.2,45,14.5,142,45.7
"Sterling School District","=""1360011""","Math","N",315,310,98.4,310,128,41.3,122,39.4,50,16.1,10,3.2,60,19.4
"Stonington School District","=""1370011""","ELA","N",1181,999,84.6,995,"*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","ELA","Y",13,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Math","N",1182,991,83.8,990,"*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Math","Y",13,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ELA","N",3578,3516,98.3,3511,"*","*",910,25.9,1196,34.1,"*","*","*","*"
"Stratford School District","=""1380011""","ELA","Y",196,181,92.3,181,73,40.3,74,40.9,"*","*","*","*",34,18.8
"Stratford School District","=""1380011""","Math","N",3575,3505,98.0,3504,1503,42.9,1155,33.0,"*","*","*","*",846,24.1
"Stratford School District","=""1380011""","Math","Y",196,196,100.0,194,115,59.3,66,34.0,"*","*","*","*",13,6.7
"Suffield School District","=""1390011""","ELA","N",1265,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","ELA","Y",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Math","N",1265,1221,96.5,1221,"*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Math","Y",8,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELA","N",276,223,80.8,223,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELA","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Math","N",277,229,82.7,229,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","ELA","N",1464,1417,96.8,1417,"*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","ELA","Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Math","N",1463,1419,97.0,1417,"*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","ELA","N",2170,2015,92.9,2007,"*","*",554,27.6,702,35.0,"*","*","*","*"
"Torrington School District","=""1430011""","ELA","Y",162,150,92.6,150,84,56.0,45,30.0,"*","*","*","*",21,14.0
"Torrington School District","=""1430011""","Math","N",2171,1994,91.8,1992,764,38.4,723,36.3,"*","*","*","*",505,25.4
"Torrington School District","=""1430011""","Math","Y",163,159,97.5,158,109,69.0,36,22.8,"*","*","*","*",13,8.2
"Trailblazers Academy District","=""2780013""","ELA","N",133,132,99.2,131,84,64.1,29,22.1,"*","*","*","*",18,13.7
"Trailblazers Academy District","=""2780013""","Math","N",133,131,98.5,131,108,82.4,16,12.2,"*","*","*","*",7,5.3
"Trumbull School District","=""1440011""","ELA","N",3514,3122,88.8,3118,"*","*",574,18.4,1122,36.0,"*","*","*","*"
"Trumbull School District","=""1440011""","ELA","Y",52,44,84.6,44,18,40.9,18,40.9,"*","*","*","*",8,18.2
"Trumbull School District","=""1440011""","Math","N",3514,3118,88.7,3117,"*","*",785,25.2,932,29.9,"*","*","*","*"
"Trumbull School District","=""1440011""","Math","Y",52,50,96.2,50,20,40.0,15,30.0,"*","*","*","*",15,30.0
"Unified School District #2","=""3470015""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Math","N","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Unified School District #2","=""3470015""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","ELA","N",54,54,100.0,54,"*","*",15,27.8,24,44.4,"*","*","*","*"
"Union School District","=""1450011""","Math","N",54,54,100.0,54,9,16.7,16,29.6,18,33.3,11,20.4,29,53.7
"Vernon School District","=""1460011""","ELA","N",1540,1497,97.2,1495,"*","*",410,27.4,440,29.4,"*","*","*","*"
"Vernon School District","=""1460011""","ELA","Y",61,56,91.8,56,35,62.5,13,23.2,"*","*","*","*",8,14.3
"Vernon School District","=""1460011""","Math","N",1542,1494,96.9,1494,549,36.7,515,34.5,"*","*","*","*",430,28.8
"Vernon School District","=""1460011""","Math","Y",61,58,95.1,58,37,63.8,14,24.1,"*","*","*","*",7,12.1
"Voluntown School District","=""1470011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","ELA","N",3097,3038,98.1,3036,491,16.2,735,24.2,1147,37.8,663,21.8,1810,59.6
"Wallingford School District","=""1480011""","ELA","Y",159,146,91.8,146,73,50.0,50,34.2,23,15.8,0,0.0,23,15.8
"Wallingford School District","=""1480011""","Math","N",3099,3039,98.1,3039,"*","*",1022,33.6,807,26.6,"*","*","*","*"
"Wallingford School District","=""1480011""","Math","Y",159,155,97.5,155,75,48.4,56,36.1,"*","*","*","*",24,15.5
"Waterbury School District","=""1510011""","ELA","N",8203,8078,98.5,8062,3504,43.5,2215,27.5,"*","*","*","*",2343,29.1
"Waterbury School District","=""1510011""","ELA","Y",1282,1195,93.2,1188,970,81.6,168,14.1,"*","*","*","*",50,4.2
"Waterbury School District","=""1510011""","Math","N",8208,8077,98.4,8073,4737,58.7,2149,26.6,944,11.7,243,3.0,1187,14.7
"Waterbury School District","=""1510011""","Math","Y",1284,1267,98.7,1265,1121,88.6,109,8.6,29,2.3,6,0.5,35,2.8
"Waterford School District","=""1520011""","ELA","N",1378,1369,99.3,1367,160,11.7,294,21.5,"*","*","*","*",913,66.8
"Waterford School District","=""1520011""","ELA","Y",28,25,89.3,25,10,40.0,9,36.0,"*","*","*","*",6,24.0
"Waterford School District","=""1520011""","Math","N",1378,1367,99.2,1367,336,24.6,453,33.1,"*","*","*","*","*","*"
"Waterford School District","=""1520011""","Math","Y",28,28,100.0,28,18,64.3,"*","*","*","*",0,0.0,"*","*"
"Watertown School District","=""1530011""","ELA","N",1499,1352,90.2,1351,"*","*",324,24.0,520,38.5,"*","*","*","*"
"Watertown School District","=""1530011""","ELA","Y",32,31,96.9,31,9,29.0,"*","*",11,35.5,"*","*","*","*"
"Watertown School District","=""1530011""","Math","N",1496,1344,89.8,1344,390,29.0,466,34.7,"*","*","*","*",488,36.3
"Watertown School District","=""1530011""","Math","Y",30,29,96.7,29,12,41.4,9,31.0,"*","*","*","*",8,27.6
"West Hartford School District","=""1550011""","ELA","N",4968,4733,95.3,4721,402,8.5,776,16.4,1726,36.6,1817,38.5,3543,75.0
"West Hartford School District","=""1550011""","ELA","Y",254,240,94.5,240,108,45.0,86,35.8,40,16.7,6,2.5,46,19.2
"West Hartford School District","=""1550011""","Math","N",4970,4704,94.6,4698,794,16.9,1236,26.3,1398,29.8,1270,27.0,2668,56.8
"West Hartford School District","=""1550011""","Math","Y",254,251,98.8,251,141,56.2,73,29.1,27,10.8,10,4.0,37,14.7
"West Haven School District","=""1560011""","ELA","N",2749,2709,98.5,2709,"*","*",741,27.4,895,33.0,"*","*","*","*"
"West Haven School District","=""1560011""","ELA","Y",325,299,92.0,298,185,62.1,83,27.9,"*","*","*","*",30,10.1
"West Haven School District","=""1560011""","Math","N",2748,2692,98.0,2690,1067,39.7,913,33.9,"*","*","*","*",710,26.4
"West Haven School District","=""1560011""","Math","Y",328,322,98.2,322,216,67.1,86,26.7,"*","*","*","*",20,6.2
"Westbrook School District","=""1540011""","ELA","N",381,324,85.0,324,"*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","ELA","Y",17,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Math","N",381,324,85.0,324,"*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Math","Y",17,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","ELA","N",3154,2764,87.6,2764,"*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","ELA","Y",23,16,69.6,16,"*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Math","N",3155,2761,87.5,2761,243,8.8,"*","*","*","*",1222,44.3,"*","*"
"Westport School District","=""1580011""","Math","Y",23,23,100.0,23,8,34.8,"*","*","*","*",6,26.1,"*","*"
"Wethersfield School District","=""1590011""","ELA","N",1824,1690,92.7,1684,266,15.8,406,24.1,"*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","ELA","Y",108,104,96.3,104,63,60.6,37,35.6,"*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Math","N",1824,1699,93.1,1698,390,23.0,543,32.0,"*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Math","Y",108,105,97.2,105,76,72.4,24,22.9,"*","*","*","*","*","*"
"Willington School District","=""1600011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","ELA","N",2362,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","ELA","Y",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Math","N",2362,2308,97.7,2307,"*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","ELA","N",301,300,99.7,296,"*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","ELA","Y",14,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","Math","N",300,299,99.7,296,"*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","ELA","N",1161,1146,98.7,1144,382,33.4,354,30.9,302,26.4,106,9.3,408,35.7
"Windham School District","=""1630011""","ELA","Y",419,392,93.6,388,302,77.8,72,18.6,14,3.6,0,0.0,14,3.6
"Windham School District","=""1630011""","Math","N",1159,1138,98.2,1135,519,45.7,351,30.9,"*","*","*","*",265,23.3
"Windham School District","=""1630011""","Math","Y",422,406,96.2,403,316,78.4,77,19.1,"*","*","*","*",10,2.5
"Windsor Locks School District","=""1650011""","ELA","N",842,833,98.9,832,226,27.2,224,26.9,"*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","ELA","Y",36,29,80.6,29,17,58.6,"*","*","*","*",0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","Math","N",844,832,98.6,829,286,34.5,301,36.3,"*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Math","Y",36,35,97.2,35,22,62.9,"*","*","*","*",0,0.0,"*","*"
"Windsor School District","=""1640011""","ELA","N",1554,1384,89.1,1382,380,27.5,"*","*",417,30.2,"*","*","*","*"
"Windsor School District","=""1640011""","ELA","Y",52,46,88.5,46,29,63.0,8,17.4,"*","*","*","*",9,19.6
"Windsor School District","=""1640011""","Math","N",1554,1387,89.3,1383,504,36.4,412,29.8,"*","*","*","*",467,33.8
"Windsor School District","=""1640011""","Math","Y",51,50,98.0,50,31,62.0,12,24.0,"*","*","*","*",7,14.0
"Wolcott School District","=""1660011""","ELA","N",1322,1316,99.5,1316,"*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Math","N",1323,1319,99.7,1318,"*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","ELA","N",430,409,95.1,408,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","ELA","Y",16,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","Math","N",430,407,94.7,407,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","Math","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","ELA","N",597,583,97.7,581,70,12.0,101,17.4,219,37.7,191,32.9,410,70.6
"Woodstock School District","=""1690011""","Math","N",597,582,97.5,581,108,18.6,197,33.9,165,28.4,111,19.1,276,47.5

