"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, Special Educat"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Park City Prep Charter School District","=""2830013""","ELA","N",323,320,99.1,320,118,36.9,"*","*",88,27.5,"*","*","*","*"
"Park City Prep Charter School District","=""2830013""","ELA","Y",23,21,91.3,21,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Park City Prep Charter School District","=""2830013""","Math","N",323,322,99.7,322,159,49.4,"*","*",33,10.2,"*","*","*","*"
"Park City Prep Charter School District","=""2830013""","Math","Y",23,22,95.7,22,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Path Academy District","=""2930013""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","ELA","N",1099,1047,95.3,1046,"*","*",310,29.6,362,34.6,"*","*","*","*"
"Plainfield School District","=""1090011""","ELA","Y",136,122,89.7,122,93,76.2,21,17.2,"*","*","*","*",8,6.6
"Plainfield School District","=""1090011""","Math","N",1099,1074,97.7,1073,343,32.0,422,39.3,243,22.6,65,6.1,308,28.7
"Plainfield School District","=""1090011""","Math","Y",136,122,89.7,122,94,77.0,21,17.2,7,5.7,0,0.0,7,5.7
"Plainville School District","=""1100011""","ELA","N",1109,1102,99.4,1102,"*","*",288,26.1,444,40.3,"*","*","*","*"
"Plainville School District","=""1100011""","ELA","Y",146,142,97.3,141,85,60.3,31,22.0,"*","*","*","*",25,17.7
"Plainville School District","=""1100011""","Math","N",1109,1105,99.6,1105,"*","*",366,33.1,305,27.6,"*","*","*","*"
"Plainville School District","=""1100011""","Math","Y",146,142,97.3,142,111,78.2,21,14.8,"*","*","*","*",10,7.0
"Plymouth School District","=""1110011""","ELA","N",686,669,97.5,668,"*","*",186,27.8,"*","*",145,21.7,"*","*"
"Plymouth School District","=""1110011""","ELA","Y",113,106,93.8,106,71,67.0,"*","*","*","*",0,0.0,"*","*"
"Plymouth School District","=""1110011""","Math","N",684,666,97.4,663,180,27.1,213,32.1,"*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Math","Y",113,106,93.8,106,82,77.4,"*","*","*","*",0,0.0,"*","*"
"Pomfret School District","=""1120011""","ELA","N",262,262,100.0,259,"*","*",42,16.2,108,41.7,"*","*","*","*"
"Pomfret School District","=""1120011""","ELA","Y",31,31,100.0,30,11,36.7,12,40.0,"*","*","*","*",7,23.3
"Pomfret School District","=""1120011""","Math","N",262,262,100.0,259,20,7.7,67,25.9,"*","*","*","*","*","*"
"Pomfret School District","=""1120011""","Math","Y",31,31,100.0,30,13,43.3,13,43.3,"*","*","*","*","*","*"
"Portland School District","=""1130011""","ELA","N",659,625,94.8,625,21,3.4,81,13.0,246,39.4,277,44.3,523,83.7
"Portland School District","=""1130011""","ELA","Y",73,71,97.3,71,24,33.8,28,39.4,19,26.8,0,0.0,19,26.8
"Portland School District","=""1130011""","Math","N",661,625,94.6,625,"*","*",165,26.4,"*","*",189,30.2,"*","*"
"Portland School District","=""1130011""","Math","Y",73,71,97.3,71,45,63.4,"*","*","*","*",0,0.0,"*","*"
"Preston School District","=""1140011""","ELA","N",227,210,92.5,210,"*","*",36,17.1,91,43.3,"*","*","*","*"
"Preston School District","=""1140011""","ELA","Y",55,53,96.4,53,31,58.5,14,26.4,"*","*","*","*",8,15.1
"Preston School District","=""1140011""","Math","N",227,210,92.5,210,10,4.8,72,34.3,73,34.8,55,26.2,128,61.0
"Preston School District","=""1140011""","Math","Y",55,52,94.5,52,29,55.8,14,26.9,9,17.3,0,0.0,9,17.3
"Putnam School District","=""1160011""","ELA","N",552,542,98.2,535,110,20.6,160,29.9,"*","*","*","*","*","*"
"Putnam School District","=""1160011""","ELA","Y",78,74,94.9,73,53,72.6,17,23.3,"*","*","*","*","*","*"
"Putnam School District","=""1160011""","Math","N",552,545,98.7,539,182,33.8,206,38.2,"*","*","*","*","*","*"
"Putnam School District","=""1160011""","Math","Y",78,74,94.9,72,60,83.3,9,12.5,"*","*","*","*","*","*"
"Redding School District","=""1170011""","ELA","N",606,563,92.9,556,19,3.4,72,12.9,217,39.0,248,44.6,465,83.6
"Redding School District","=""1170011""","ELA","Y",90,80,88.9,80,33,41.3,22,27.5,17,21.3,8,10.0,25,31.3
"Redding School District","=""1170011""","Math","N",605,551,91.1,550,40,7.3,107,19.5,179,32.5,224,40.7,403,73.3
"Redding School District","=""1170011""","Math","Y",90,78,86.7,78,29,37.2,28,35.9,13,16.7,8,10.3,21,26.9
"Regional School District 01","=""2010012""","ELA","N",96,82,85.4,82,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","ELA","Y",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Math","N",96,91,94.8,89,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Math","Y",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","ELA","N",415,411,99.0,411,"*","*",66,16.1,212,51.6,"*","*","*","*"
"Regional School District 04","=""2040012""","ELA","Y",66,60,90.9,58,"*","*",23,39.7,18,31.0,"*","*","*","*"
"Regional School District 04","=""2040012""","Math","N",415,409,98.6,409,60,14.7,131,32.0,"*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Math","Y",66,61,92.4,61,36,59.0,20,32.8,"*","*","*","*","*","*"
"Regional School District 05","=""2050012""","ELA","N",1055,1002,95.0,1002,"*","*",145,14.5,411,41.0,"*","*","*","*"
"Regional School District 05","=""2050012""","ELA","Y",103,94,91.3,94,49,52.1,28,29.8,"*","*","*","*",17,18.1
"Regional School District 05","=""2050012""","Math","N",1055,1007,95.5,1005,"*","*",230,22.9,259,25.8,"*","*","*","*"
"Regional School District 05","=""2050012""","Math","Y",103,94,91.3,94,63,67.0,23,24.5,"*","*","*","*",8,8.5
"Regional School District 06","=""2060012""","ELA","N",383,357,93.2,356,"*","*",86,24.2,141,39.6,"*","*","*","*"
"Regional School District 06","=""2060012""","ELA","Y",63,52,82.5,52,17,32.7,23,44.2,"*","*","*","*",12,23.1
"Regional School District 06","=""2060012""","Math","N",383,350,91.4,350,75,21.4,122,34.9,"*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Math","Y",63,51,81.0,51,39,76.5,"*","*","*","*",0,0.0,"*","*"
"Regional School District 07","=""2070012""","ELA","N",461,444,96.3,444,69,15.5,87,19.6,167,37.6,121,27.3,288,64.9
"Regional School District 07","=""2070012""","ELA","Y",63,57,90.5,54,28,51.9,14,25.9,12,22.2,0,0.0,12,22.2
"Regional School District 07","=""2070012""","Math","N",461,443,96.1,442,91,20.6,96,21.7,"*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Math","Y",63,55,87.3,54,36,66.7,15,27.8,"*","*","*","*","*","*"
"Regional School District 08","=""2080012""","ELA","N",733,730,99.6,725,"*","*",132,18.2,338,46.6,"*","*","*","*"
"Regional School District 08","=""2080012""","ELA","Y",88,84,95.5,83,40,48.2,32,38.6,"*","*","*","*",11,13.3
"Regional School District 08","=""2080012""","Math","N",733,730,99.6,725,123,17.0,182,25.1,"*","*","*","*",420,57.9
"Regional School District 08","=""2080012""","Math","Y",88,84,95.5,83,55,66.3,22,26.5,"*","*","*","*",6,7.2
"Regional School District 09","=""2090012""","ELA","N",232,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","ELA","Y",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","Math","N",232,84,36.2,84,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","Math","Y",19,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","ELA","N",1230,1216,98.9,1215,"*","*",200,16.5,501,41.2,"*","*","*","*"
"Regional School District 10","=""2100012""","ELA","Y",128,121,94.5,120,50,41.7,44,36.7,"*","*","*","*",26,21.7
"Regional School District 10","=""2100012""","Math","N",1230,1215,98.8,1215,"*","*",336,27.7,412,33.9,"*","*","*","*"
"Regional School District 10","=""2100012""","Math","Y",128,120,93.8,120,60,50.0,41,34.2,"*","*","*","*",19,15.8
"Regional School District 11","=""2110012""","ELA","N",114,113,99.1,112,12,10.7,25,22.3,"*","*","*","*",75,67.0
"Regional School District 11","=""2110012""","ELA","Y",29,29,100.0,28,16,57.1,6,21.4,"*","*","*","*",6,21.4
"Regional School District 11","=""2110012""","Math","N",114,111,97.4,111,52,46.8,40,36.0,"*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Math","Y",29,28,96.6,28,18,64.3,"*","*","*","*",0,0.0,"*","*"
"Regional School District 12","=""2120012""","ELA","N",359,354,98.6,353,"*","*",59,16.7,142,40.2,"*","*","*","*"
"Regional School District 12","=""2120012""","ELA","Y",52,51,98.1,50,21,42.0,14,28.0,"*","*","*","*",15,30.0
"Regional School District 12","=""2120012""","Math","N",360,354,98.3,352,"*","*",109,31.0,110,31.3,"*","*","*","*"
"Regional School District 12","=""2120012""","Math","Y",53,53,100.0,51,29,56.9,13,25.5,"*","*","*","*",9,17.6
"Regional School District 13","=""2130012""","ELA","N",849,843,99.3,843,"*","*",192,22.8,351,41.6,"*","*","*","*"
"Regional School District 13","=""2130012""","ELA","Y",158,151,95.6,151,65,43.0,49,32.5,"*","*","*","*",37,24.5
"Regional School District 13","=""2130012""","Math","N",851,841,98.8,841,"*","*",280,33.3,255,30.3,"*","*","*","*"
"Regional School District 13","=""2130012""","Math","Y",158,151,95.6,151,83,55.0,52,34.4,"*","*","*","*",16,10.6
"Regional School District 14","=""2140012""","ELA","N",806,786,97.5,786,"*","*",176,22.4,319,40.6,"*","*","*","*"
"Regional School District 14","=""2140012""","ELA","Y",93,92,98.9,92,56,60.9,20,21.7,"*","*","*","*",16,17.4
"Regional School District 14","=""2140012""","Math","N",806,785,97.4,785,"*","*",271,34.5,"*","*",151,19.2,"*","*"
"Regional School District 14","=""2140012""","Math","Y",93,92,98.9,92,63,68.5,"*","*","*","*",0,0.0,"*","*"
"Regional School District 15","=""2150012""","ELA","N",1913,1881,98.3,1878,55,2.9,215,11.4,787,41.9,821,43.7,1608,85.6
"Regional School District 15","=""2150012""","ELA","Y",258,248,96.1,246,95,38.6,86,35.0,55,22.4,10,4.1,65,26.4
"Regional School District 15","=""2150012""","Math","N",1913,1876,98.1,1876,119,6.3,531,28.3,633,33.7,593,31.6,1226,65.4
"Regional School District 15","=""2150012""","Math","Y",257,246,95.7,245,139,56.7,73,29.8,26,10.6,7,2.9,33,13.5
"Regional School District 16","=""2160012""","ELA","N",1096,1062,96.9,1062,129,12.1,267,25.1,434,40.9,232,21.8,666,62.7
"Regional School District 16","=""2160012""","ELA","Y",164,157,95.7,156,88,56.4,40,25.6,18,11.5,10,6.4,28,17.9
"Regional School District 16","=""2160012""","Math","N",1096,1041,95.0,1040,"*","*",331,31.8,329,31.6,"*","*","*","*"
"Regional School District 16","=""2160012""","Math","Y",164,153,93.3,153,99,64.7,37,24.2,"*","*","*","*",17,11.1
"Regional School District 17","=""2170012""","ELA","N",1055,1048,99.3,1048,40,3.8,174,16.6,425,40.6,409,39.0,834,79.6
"Regional School District 17","=""2170012""","ELA","Y",193,190,98.4,190,65,34.2,60,31.6,54,28.4,11,5.8,65,34.2
"Regional School District 17","=""2170012""","Math","N",1055,1049,99.4,1049,131,12.5,307,29.3,309,29.5,302,28.8,611,58.2
"Regional School District 17","=""2170012""","Math","Y",193,190,98.4,190,102,53.7,59,31.1,19,10.0,10,5.3,29,15.3
"Regional School District 18","=""2180012""","ELA","N",661,647,97.9,646,24,3.7,91,14.1,245,37.9,286,44.3,531,82.2
"Regional School District 18","=""2180012""","ELA","Y",93,89,95.7,88,17,19.3,32,36.4,28,31.8,11,12.5,39,44.3
"Regional School District 18","=""2180012""","Math","N",662,640,96.7,640,49,7.7,130,20.3,196,30.6,265,41.4,461,72.0
"Regional School District 18","=""2180012""","Math","Y",93,89,95.7,88,30,34.1,26,29.5,23,26.1,9,10.2,32,36.4
"Regional School District 19","=""2190012""","ELA","N",236,41,17.4,41,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","ELA","Y",41,12,29.3,12,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","Math","N",236,42,17.8,42,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","Math","Y",41,10,24.4,10,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","ELA","N",2585,2332,90.2,2332,40,1.7,270,11.6,804,34.5,1218,52.2,2022,86.7
"Ridgefield School District","=""1180011""","ELA","Y",252,228,90.5,226,84,37.2,66,29.2,62,27.4,14,6.2,76,33.6
"Ridgefield School District","=""1180011""","Math","N",2585,2301,89.0,2301,125,5.4,545,23.7,794,34.5,837,36.4,1631,70.9
"Ridgefield School District","=""1180011""","Math","Y",252,221,87.7,221,118,53.4,63,28.5,29,13.1,11,5.0,40,18.1
"Rocky Hill School District","=""1190011""","ELA","N",1200,1099,91.6,1098,"*","*",167,15.2,438,39.9,"*","*","*","*"
"Rocky Hill School District","=""1190011""","ELA","Y",113,109,96.5,109,60,55.0,25,22.9,"*","*","*","*",24,22.0
"Rocky Hill School District","=""1190011""","Math","N",1201,1101,91.7,1101,"*","*",330,30.0,331,30.1,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Math","Y",113,109,96.5,109,77,70.6,18,16.5,"*","*","*","*",14,12.8
"Salem School District","=""1210011""","ELA","N",232,232,100.0,232,"*","*",33,14.2,94,40.5,"*","*","*","*"
"Salem School District","=""1210011""","ELA","Y",34,34,100.0,34,14,41.2,10,29.4,"*","*","*","*",10,29.4
"Salem School District","=""1210011""","Math","N",232,232,100.0,232,12,5.2,37,15.9,"*","*","*","*",183,78.9
"Salem School District","=""1210011""","Math","Y",34,34,100.0,34,15,44.1,12,35.3,"*","*","*","*",7,20.6
"Salisbury School District","=""1220011""","ELA","N",147,144,98.0,144,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","ELA","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Math","N",147,145,98.6,145,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Math","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","ELA","N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Math","N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Math","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","ELA","N",1119,1103,98.6,1103,"*","*",263,23.8,433,39.3,"*","*","*","*"
"Seymour School District","=""1240011""","ELA","Y",142,139,97.9,139,96,69.1,34,24.5,"*","*","*","*",9,6.5
"Seymour School District","=""1240011""","Math","N",1119,1100,98.3,1099,243,22.1,354,32.2,"*","*","*","*","*","*"
"Seymour School District","=""1240011""","Math","Y",142,140,98.6,139,113,81.3,23,16.5,"*","*","*","*","*","*"
"Sharon School District","=""1250011""","ELA","N",86,68,79.1,68,"*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","ELA","Y",23,19,82.6,19,"*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Math","N",86,68,79.1,68,"*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Math","Y",23,19,82.6,19,"*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","ELA","N",2392,2364,98.8,2363,173,7.3,421,17.8,934,39.5,835,35.3,1769,74.9
"Shelton School District","=""1260011""","ELA","Y",346,338,97.7,338,166,49.1,102,30.2,56,16.6,14,4.1,70,20.7
"Shelton School District","=""1260011""","Math","N",2390,2365,99.0,2365,316,13.4,758,32.1,743,31.4,548,23.2,1291,54.6
"Shelton School District","=""1260011""","Math","Y",345,340,98.6,339,215,63.4,81,23.9,28,8.3,15,4.4,43,12.7
"Sherman School District","=""1270011""","ELA","N",186,99,53.2,98,"*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","ELA","Y",38,20,52.6,19,"*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Math","N",186,101,54.3,99,"*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Math","Y",38,19,50.0,18,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","ELA","N",118,118,100.0,118,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Math","N",118,118,100.0,118,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","ELA","N",2082,2058,98.8,2058,60,2.9,240,11.7,702,34.1,1056,51.3,1758,85.4
"Simsbury School District","=""1280011""","ELA","Y",253,243,96.0,242,80,33.1,82,33.9,58,24.0,22,9.1,80,33.1
"Simsbury School District","=""1280011""","Math","N",2079,2060,99.1,2058,163,7.9,451,21.9,665,32.3,779,37.9,1444,70.2
"Simsbury School District","=""1280011""","Math","Y",253,241,95.3,241,126,52.3,69,28.6,25,10.4,21,8.7,46,19.1
"Somers School District","=""1290011""","ELA","N",745,740,99.3,739,"*","*",155,21.0,310,41.9,"*","*","*","*"
"Somers School District","=""1290011""","ELA","Y",89,88,98.9,88,49,55.7,24,27.3,"*","*","*","*",15,17.0
"Somers School District","=""1290011""","Math","N",743,739,99.5,738,"*","*",242,32.8,232,31.4,"*","*","*","*"
"Somers School District","=""1290011""","Math","Y",89,88,98.9,88,56,63.6,24,27.3,"*","*","*","*",8,9.1
"South Windsor School District","=""1320011""","ELA","N",1938,1764,91.0,1763,113,6.4,290,16.4,647,36.7,713,40.4,1360,77.1
"South Windsor School District","=""1320011""","ELA","Y",270,253,93.7,253,102,40.3,79,31.2,52,20.6,20,7.9,72,28.5
"South Windsor School District","=""1320011""","Math","N",1938,1765,91.1,1764,166,9.4,413,23.4,517,29.3,668,37.9,1185,67.2
"South Windsor School District","=""1320011""","Math","Y",270,251,93.0,251,119,47.4,79,31.5,29,11.6,24,9.6,53,21.1
"Southington School District","=""1310011""","ELA","N",3124,3100,99.2,3095,228,7.4,610,19.7,1269,41.0,988,31.9,2257,72.9
"Southington School District","=""1310011""","ELA","Y",420,402,95.7,401,209,52.1,121,30.2,56,14.0,15,3.7,71,17.7
"Southington School District","=""1310011""","Math","N",3122,3099,99.3,3099,332,10.7,893,28.8,1131,36.5,743,24.0,1874,60.5
"Southington School District","=""1310011""","Math","Y",420,402,95.7,399,242,60.7,107,26.8,41,10.3,9,2.3,50,12.5
"Sprague School District","=""1330011""","ELA","N",201,198,98.5,198,20,10.1,"*","*","*","*",34,17.2,"*","*"
"Sprague School District","=""1330011""","ELA","Y",29,29,100.0,29,22,75.9,"*","*","*","*",0,0.0,"*","*"
"Sprague School District","=""1330011""","Math","N",202,201,99.5,201,40,19.9,89,44.3,48,23.9,24,11.9,72,35.8
"Sprague School District","=""1330011""","Math","Y",29,29,100.0,29,21,72.4,8,27.6,0,0.0,0,0.0,0,0.0
"Stafford School District","=""1340011""","ELA","N",723,713,98.6,713,"*","*",146,20.5,297,41.7,"*","*","*","*"
"Stafford School District","=""1340011""","ELA","Y",93,90,96.8,90,48,53.3,24,26.7,"*","*","*","*",18,20.0
"Stafford School District","=""1340011""","Math","N",723,713,98.6,713,99,13.9,247,34.6,242,33.9,125,17.5,367,51.5
"Stafford School District","=""1340011""","Math","Y",92,89,96.7,89,60,67.4,21,23.6,8,9.0,0,0.0,8,9.0
"Stamford Academy District","=""2820013""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","ELA","N",7153,6925,96.8,6915,1327,19.2,1815,26.2,2323,33.6,1450,21.0,3773,54.6
"Stamford School District","=""1350011""","ELA","Y",903,861,95.3,859,641,74.6,173,20.1,36,4.2,9,1.0,45,5.2
"Stamford School District","=""1350011""","Math","N",7154,6995,97.8,6989,2156,30.8,1965,28.1,1644,23.5,1224,17.5,2868,41.0
"Stamford School District","=""1350011""","Math","Y",903,855,94.7,853,713,83.6,115,13.5,17,2.0,8,0.9,25,2.9
"Sterling School District","=""1360011""","ELA","N",274,273,99.6,273,48,17.6,84,30.8,"*","*","*","*","*","*"
"Sterling School District","=""1360011""","ELA","Y",41,39,95.1,38,26,68.4,"*","*","*","*",0,0.0,"*","*"
"Sterling School District","=""1360011""","Math","N",274,273,99.6,273,96,35.2,"*","*","*","*",10,3.7,"*","*"
"Sterling School District","=""1360011""","Math","Y",41,37,90.2,37,32,86.5,"*","*","*","*",0,0.0,"*","*"
"Stonington School District","=""1370011""","ELA","N",1023,857,83.8,853,54,6.3,156,18.3,305,35.8,338,39.6,643,75.4
"Stonington School District","=""1370011""","ELA","Y",171,152,88.9,152,81,53.3,50,32.9,14,9.2,7,4.6,21,13.8
"Stonington School District","=""1370011""","Math","N",1024,849,82.9,848,92,10.8,209,24.6,288,34.0,259,30.5,547,64.5
"Stonington School District","=""1370011""","Math","Y",171,152,88.9,152,91,59.9,43,28.3,11,7.2,7,4.6,18,11.8
"Stratford School District","=""1380011""","ELA","N",3378,3310,98.0,3306,530,16.0,903,27.3,1197,36.2,676,20.4,1873,56.7
"Stratford School District","=""1380011""","ELA","Y",396,387,97.7,386,264,68.4,81,21.0,29,7.5,12,3.1,41,10.6
"Stratford School District","=""1380011""","Math","N",3375,3315,98.2,3313,1289,38.9,1187,35.8,"*","*","*","*",837,25.3
"Stratford School District","=""1380011""","Math","Y",396,386,97.5,385,329,85.5,34,8.8,"*","*","*","*",22,5.7
"Suffield School District","=""1390011""","ELA","N",1165,1136,97.5,1134,"*","*",207,18.3,459,40.5,"*","*","*","*"
"Suffield School District","=""1390011""","ELA","Y",108,96,88.9,94,45,47.9,25,26.6,"*","*","*","*",24,25.5
"Suffield School District","=""1390011""","Math","N",1165,1133,97.3,1133,"*","*",383,33.8,366,32.3,"*","*","*","*"
"Suffield School District","=""1390011""","Math","Y",108,94,87.0,94,63,67.0,20,21.3,"*","*","*","*",11,11.7
"The Bridge Academy District","=""2690013""","ELA","N",118,117,99.2,117,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","ELA","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Math","N",118,117,99.2,117,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Math","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELA","N",249,204,81.9,204,62,30.4,70,34.3,"*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELA","Y",35,26,74.3,26,17,65.4,"*","*","*","*",0,0.0,"*","*"
"The Gilbert School District","=""9020022""","Math","N",249,210,84.3,210,101,48.1,"*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Math","Y",36,27,75.0,27,23,85.2,"*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","ELA","N",435,431,99.1,431,"*","*",112,26.0,187,43.4,"*","*","*","*"
"Thomaston School District","=""1400011""","ELA","Y",73,71,97.3,70,39,55.7,19,27.1,"*","*","*","*",12,17.1
"Thomaston School District","=""1400011""","Math","N",435,434,99.8,433,"*","*",160,37.0,131,30.3,"*","*","*","*"
"Thomaston School District","=""1400011""","Math","Y",73,71,97.3,70,52,74.3,8,11.4,"*","*","*","*",10,14.3
"Thompson School District","=""1410011""","ELA","N",519,498,96.0,497,74,14.9,150,30.2,"*","*","*","*","*","*"
"Thompson School District","=""1410011""","ELA","Y",55,51,92.7,50,36,72.0,10,20.0,"*","*","*","*","*","*"
"Thompson School District","=""1410011""","Math","N",520,498,95.8,498,176,35.3,193,38.8,"*","*","*","*","*","*"
"Thompson School District","=""1410011""","Math","Y",55,50,90.9,49,40,81.6,"*","*","*","*",0,0.0,"*","*"
"Tolland School District","=""1420011""","ELA","N",1319,1277,96.8,1277,99,7.8,220,17.2,509,39.9,449,35.2,958,75.0
"Tolland School District","=""1420011""","ELA","Y",152,146,96.1,146,62,42.5,43,29.5,33,22.6,8,5.5,41,28.1
"Tolland School District","=""1420011""","Math","N",1318,1278,97.0,1277,"*","*",337,26.4,488,38.2,"*","*","*","*"
"Tolland School District","=""1420011""","Math","Y",152,148,97.4,147,73,49.7,46,31.3,"*","*","*","*",28,19.0
"Torrington School District","=""1430011""","ELA","N",1968,1832,93.1,1828,"*","*",519,28.4,686,37.5,"*","*","*","*"
"Torrington School District","=""1430011""","ELA","Y",364,333,91.5,329,215,65.3,80,24.3,"*","*","*","*",34,10.3
"Torrington School District","=""1430011""","Math","N",1970,1824,92.6,1821,606,33.3,708,38.9,"*","*","*","*",507,27.8
"Torrington School District","=""1430011""","Math","Y",364,329,90.4,329,267,81.2,51,15.5,"*","*","*","*",11,3.3
"Trailblazers Academy District","=""2780013""","ELA","N",97,96,99.0,96,51,53.1,"*","*",16,16.7,"*","*","*","*"
"Trailblazers Academy District","=""2780013""","ELA","Y",36,36,100.0,35,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Trailblazers Academy District","=""2780013""","Math","N",97,96,99.0,96,74,77.1,"*","*",6,6.3,"*","*","*","*"
"Trailblazers Academy District","=""2780013""","Math","Y",36,35,97.2,35,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Trumbull School District","=""1440011""","ELA","N",3236,2877,88.9,2874,187,6.5,504,17.5,1088,37.9,1095,38.1,2183,76.0
"Trumbull School District","=""1440011""","ELA","Y",330,289,87.6,288,137,47.6,88,30.6,40,13.9,23,8.0,63,21.9
"Trumbull School District","=""1440011""","Math","N",3236,2882,89.1,2882,300,10.4,723,25.1,914,31.7,945,32.8,1859,64.5
"Trumbull School District","=""1440011""","Math","Y",330,286,86.7,285,155,54.4,77,27.0,30,10.5,23,8.1,53,18.6
"Unified School District #2","=""3470015""","ELA","N",10,9,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","ELA","Y",61,48,78.7,41,"*","*","*","*","*","*",0,0.0,"*","*"
"Unified School District #2","=""3470015""","Math","N",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Math","Y",62,46,74.2,41,"*","*",0,0.0,0,0.0,0,0.0,0,0.0
"Union School District","=""1450011""","ELA","N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Math","N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*"
