"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Voluntown School District","=""1470011""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","F",463,459,99.1,459,139,30.3,141,30.7,143,31.2,36,7.8,179,39.0
"Wallingford School District","=""1480011""","N",2145,2121,98.9,2121,311,14.7,507,23.9,800,37.7,503,23.7,1303,61.4
"Wallingford School District","=""1480011""","R",86,86,100.0,86,19,22.1,32,37.2,27,31.4,8,9.3,35,40.7
"Waterbury School District","=""1510011""","F",6199,6171,99.5,6170,3171,51.4,1611,26.1,1061,17.2,327,5.3,1388,22.5
"Waterbury School District","=""1510011""","N",1620,1611,99.4,1611,559,34.7,404,25.1,409,25.4,239,14.8,648,40.2
"Waterbury School District","=""1510011""","R",617,613,99.4,613,224,36.5,170,27.7,161,26.3,58,9.5,219,35.7
"Waterford School District","=""1520011""","F",219,219,100.0,219,58,26.5,66,30.1,68,31.1,27,12.3,95,43.4
"Waterford School District","=""1520011""","N",937,936,99.9,936,94,10.0,168,17.9,346,37.0,328,35.0,674,72.0
"Waterford School District","=""1520011""","R",58,58,100.0,58,11,19.0,15,25.9,17,29.3,15,25.9,32,55.2
"Watertown School District","=""1530011""","F",294,292,99.3,292,71,24.3,79,27.1,89,30.5,53,18.2,142,48.6
"Watertown School District","=""1530011""","N",937,926,98.8,926,103,11.1,212,22.9,332,35.9,279,30.1,611,66.0
"Watertown School District","=""1530011""","R",88,88,100.0,88,21,23.9,22,25.0,37,42.0,8,9.1,45,51.1
"West Hartford School District","=""1550011""","F",768,763,99.3,763,234,30.7,219,28.7,228,29.9,82,10.7,310,40.6
"West Hartford School District","=""1550011""","N",3496,3472,99.3,3468,261,7.5,490,14.1,1177,33.9,1540,44.4,2717,78.3
"West Hartford School District","=""1550011""","R",160,160,100.0,160,25,15.6,38,23.8,53,33.1,44,27.5,97,60.6
"West Haven School District","=""1560011""","F",1496,1483,99.1,1483,517,34.9,388,26.2,416,28.1,162,10.9,578,39.0
"West Haven School District","=""1560011""","N",922,910,98.7,910,156,17.1,216,23.7,309,34.0,229,25.2,538,59.1
"West Haven School District","=""1560011""","R",219,219,100.0,219,61,27.9,52,23.7,68,31.1,38,17.4,106,48.4
"Westbrook School District","=""1540011""","F",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","N",281,280,99.6,280,22,7.9,48,17.1,91,32.5,119,42.5,210,75.0
"Westbrook School District","=""1540011""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","N",1084,1060,97.8,1060,64,6.0,145,13.7,417,39.3,434,40.9,851,80.3
"Weston School District","=""1570011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","F",89,89,100.0,88,"*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","N",2554,2496,97.7,2492,110,4.4,304,12.2,862,34.6,1216,48.8,2078,83.4
"Westport School District","=""1580011""","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","F",240,239,99.6,239,75,31.4,71,29.7,67,28.0,26,10.9,93,38.9
"Wethersfield School District","=""1590011""","N",1328,1308,98.5,1308,140,10.7,231,17.7,477,36.5,460,35.2,937,71.6
"Wethersfield School District","=""1590011""","R",56,56,100.0,56,12,21.4,8,14.3,25,44.6,11,19.6,36,64.3
"Willington School District","=""1600011""","F",44,42,95.5,42,"*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","N",227,217,95.6,217,39,18.0,47,21.7,91,41.9,40,18.4,131,60.4
"Willington School District","=""1600011""","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","F",29,29,100.0,29,10,34.5,"*","*",12,41.4,"*","*","*","*"
"Wilton School District","=""1610011""","N",1958,1920,98.1,1920,104,5.4,"*","*",711,37.0,"*","*","*","*"
"Winchester School District","=""1620011""","F",157,154,98.1,154,55,35.7,45,29.2,42,27.3,12,7.8,54,35.1
"Winchester School District","=""1620011""","N",146,142,97.3,142,31,21.8,42,29.6,40,28.2,29,20.4,69,48.6
"Winchester School District","=""1620011""","R",30,30,100.0,30,10,33.3,6,20.0,8,26.7,6,20.0,14,46.7
"Windham School District","=""1630011""","F",1187,1178,99.2,1178,547,46.4,301,25.6,249,21.1,81,6.9,330,28.0
"Windham School District","=""1630011""","N",318,316,99.4,316,43,13.6,68,21.5,113,35.8,92,29.1,205,64.9
"Windham School District","=""1630011""","R",70,70,100.0,70,16,22.9,21,30.0,24,34.3,9,12.9,33,47.1
"Windsor Locks School District","=""1650011""","F",257,255,99.2,255,99,38.8,76,29.8,57,22.4,23,9.0,80,31.4
"Windsor Locks School District","=""1650011""","N",423,418,98.8,418,71,17.0,99,23.7,152,36.4,96,23.0,248,59.3
"Windsor Locks School District","=""1650011""","R",40,40,100.0,40,9,22.5,12,30.0,11,27.5,8,20.0,19,47.5
"Windsor School District","=""1640011""","F",407,405,99.5,405,174,43.0,103,25.4,"*","*","*","*",128,31.6
"Windsor School District","=""1640011""","N",873,861,98.6,861,203,23.6,201,23.3,274,31.8,183,21.3,457,53.1
"Windsor School District","=""1640011""","R",87,87,100.0,87,"*","*",30,34.5,29,33.3,"*","*","*","*"
"Wolcott School District","=""1660011""","F",166,165,99.4,165,"*","*",33,20.0,59,35.8,"*","*","*","*"
"Wolcott School District","=""1660011""","N",873,868,99.4,868,80,9.2,185,21.3,340,39.2,263,30.3,603,69.5
"Wolcott School District","=""1660011""","R",51,51,100.0,51,"*","*","*","*",15,29.4,19,37.3,34,66.7
"Woodbridge School District","=""1670011""","F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","N",399,378,94.7,378,23,6.1,43,11.4,115,30.4,197,52.1,312,82.5
"Woodbridge School District","=""1670011""","R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","F",63,61,96.8,61,"*","*",20,32.8,21,34.4,"*","*","*","*"
"Woodstock School District","=""1690011""","N",498,481,96.6,481,52,10.8,75,15.6,185,38.5,169,35.1,354,73.6
"Woodstock School District","=""1690011""","R",26,23,88.5,23,"*","*",7,30.4,6,26.1,"*","*","*","*"

