"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Newtown School District","=""0970011""",06,"Math","N",336,334,99.4,334,7,2.1,71,21.3,120,35.9,136,40.7,256,76.6,2599
"Newtown School District","=""0970011""",07,"ELA","Y",55,55,100.0,55,10,18.2,21,38.2,24,43.6,0,0.0,24,43.6,2542
"Newtown School District","=""0970011""",07,"ELA","N",357,353,98.9,353,6,1.7,41,11.6,189,53.5,117,33.1,306,86.7,2622
"Newtown School District","=""0970011""",07,"Math","Y",55,55,100.0,55,16,29.1,18,32.7,11,20.0,10,18.2,21,38.2,2541
"Newtown School District","=""0970011""",07,"Math","N",357,352,98.6,352,10,2.8,75,21.3,112,31.8,155,44.0,267,75.9,2621
"Newtown School District","=""0970011""",08,"ELA","Y",58,56,96.6,56,9,16.1,22,39.3,19,33.9,6,10.7,25,44.6,2559
"Newtown School District","=""0970011""",08,"ELA","N",354,338,95.5,338,12,3.6,69,20.4,178,52.7,79,23.4,257,76.0,2618
"Newtown School District","=""0970011""",08,"Math","Y",58,56,96.6,56,23,41.1,15,26.8,11,19.6,7,12.5,18,32.1,2527
"Newtown School District","=""0970011""",08,"Math","N",354,339,95.8,339,44,13.0,93,27.4,97,28.6,105,31.0,202,59.6,2603
"Newtown School District","=""0970011""",11,"ELA","Y",52,33,63.5,32,11,34.4,"*","*",10,31.3,"*","*","*","*",2549
"Newtown School District","=""0970011""",11,"ELA","N",364,296,81.3,296,"*","*",65,22.0,114,38.5,"*","*","*","*",2619
"Newtown School District","=""0970011""",11,"Math","Y",52,25,48.1,25,17,68.0,"*","*","*","*","*","*","*","*",2516
"Newtown School District","=""0970011""",11,"Math","N",364,260,71.4,260,83,31.9,"*","*","*","*","*","*","*","*",2597
"Norfolk School District","=""0980011""",03,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",03,"ELA","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",03,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",03,"Math","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",05,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",05,"ELA","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",05,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",05,"Math","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",06,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",06,"ELA","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",06,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",06,"Math","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""",03,"ELA","Y",40,38,95.0,38,"*","*",12,31.6,"*","*",10,26.3,"*","*",2436
"North Branford School District","=""0990011""",03,"ELA","N",105,98,93.3,98,"*","*","*","*",29,29.6,44,44.9,73,74.5,2477
"North Branford School District","=""0990011""",03,"Math","Y",40,38,95.0,38,15,39.5,11,28.9,"*","*","*","*",12,31.6,2406
"North Branford School District","=""0990011""",03,"Math","N",105,98,93.3,98,"*","*",20,20.4,43,43.9,"*","*","*","*",2458
"North Branford School District","=""0990011""",04,"ELA","Y",35,34,97.1,34,14,41.2,6,17.6,7,20.6,7,20.6,14,41.2,2444
"North Branford School District","=""0990011""",04,"ELA","N",110,108,98.2,108,10,9.3,23,21.3,27,25.0,48,44.4,75,69.4,2513
"North Branford School District","=""0990011""",04,"Math","Y",35,34,97.1,34,14,41.2,11,32.4,9,26.5,0,0.0,9,26.5,2434
"North Branford School District","=""0990011""",04,"Math","N",110,108,98.2,108,12,11.1,39,36.1,46,42.6,11,10.2,57,52.8,2486
"North Branford School District","=""0990011""",05,"ELA","Y",36,35,97.2,35,"*","*",11,31.4,11,31.4,"*","*","*","*",2497
"North Branford School District","=""0990011""",05,"ELA","N",108,107,99.1,107,"*","*",23,21.5,33,30.8,"*","*","*","*",2556
"North Branford School District","=""0990011""",05,"Math","Y",36,35,97.2,35,14,40.0,16,45.7,"*","*","*","*","*","*",2468
"North Branford School District","=""0990011""",05,"Math","N",108,107,99.1,107,18,16.8,36,33.6,"*","*","*","*","*","*",2527
"North Branford School District","=""0990011""",06,"ELA","Y",52,51,98.1,51,23,45.1,19,37.3,"*","*","*","*",9,17.6,2469
"North Branford School District","=""0990011""",06,"ELA","N",128,113,88.3,113,"*","*",30,26.5,42,37.2,"*","*","*","*",2542
"North Branford School District","=""0990011""",06,"Math","Y",52,51,98.1,51,21,41.2,23,45.1,"*","*","*","*",7,13.7,2475
"North Branford School District","=""0990011""",06,"Math","N",128,115,89.8,114,22,19.3,37,32.5,"*","*","*","*",55,48.2,2546
"North Branford School District","=""0990011""",07,"ELA","Y",45,45,100.0,45,23,51.1,13,28.9,"*","*","*","*",9,20.0,2478
"North Branford School District","=""0990011""",07,"ELA","N",117,116,99.1,116,"*","*",32,27.6,52,44.8,"*","*","*","*",2571
"North Branford School District","=""0990011""",07,"Math","Y",45,45,100.0,45,26,57.8,13,28.9,"*","*","*","*",6,13.3,2463
"North Branford School District","=""0990011""",07,"Math","N",117,115,98.3,115,25,21.7,45,39.1,"*","*","*","*",45,39.1,2548
"North Branford School District","=""0990011""",08,"ELA","Y",52,50,96.2,50,33,66.0,10,20.0,7,14.0,0,0.0,7,14.0,2466
"North Branford School District","=""0990011""",08,"ELA","N",108,105,97.2,105,23,21.9,41,39.0,33,31.4,8,7.6,41,39.0,2553
"North Branford School District","=""0990011""",08,"Math","Y",52,50,96.2,50,41,82.0,"*","*",0,0.0,"*","*","*","*",2437
"North Branford School District","=""0990011""",08,"Math","N",108,105,97.2,105,38,36.2,44,41.9,"*","*","*","*","*","*",2531
"North Branford School District","=""0990011""",11,"ELA","Y",40,38,95.0,38,19,50.0,"*","*","*","*",0,0.0,"*","*",2493
"North Branford School District","=""0990011""",11,"ELA","N",101,101,100.0,101,"*","*",18,17.8,"*","*",26,25.7,"*","*",2616
"North Branford School District","=""0990011""",11,"Math","Y",40,38,95.0,38,32,84.2,6,15.8,0,0.0,0,0.0,0,0.0,2459
"North Branford School District","=""0990011""",11,"Math","N",101,101,100.0,101,35,34.7,31,30.7,28,27.7,7,6.9,35,34.7,2579
"North Canaan School District","=""1000011""",03,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",03,"ELA","N",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",03,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",03,"Math","N",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",04,"ELA","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",04,"ELA","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",04,"Math","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",04,"Math","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",05,"ELA","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",05,"ELA","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",05,"Math","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",05,"Math","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",06,"ELA","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",06,"ELA","N",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",06,"Math","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",06,"Math","N",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",08,"ELA","Y",15,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",08,"ELA","N",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2614
"North Canaan School District","=""1000011""",08,"Math","Y",15,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",08,"Math","N",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2576
"North Haven School District","=""1010011""",03,"ELA","Y",53,51,96.2,51,20,39.2,12,23.5,10,19.6,9,17.6,19,37.3,2401
"North Haven School District","=""1010011""",03,"ELA","N",167,161,96.4,161,6,3.7,26,16.1,51,31.7,78,48.4,129,80.1,2484
"North Haven School District","=""1010011""",03,"Math","Y",53,51,96.2,51,24,47.1,16,31.4,"*","*","*","*",11,21.6,2386
"North Haven School District","=""1010011""",03,"Math","N",167,161,96.4,161,"*","*",50,31.1,71,44.1,"*","*","*","*",2456
"North Haven School District","=""1010011""",04,"ELA","Y",60,60,100.0,60,26,43.3,9,15.0,15,25.0,10,16.7,25,41.7,2442
"North Haven School District","=""1010011""",04,"ELA","N",171,169,98.8,169,14,8.3,32,18.9,49,29.0,74,43.8,123,72.8,2516
"North Haven School District","=""1010011""",04,"Math","Y",60,60,100.0,60,23,38.3,26,43.3,11,18.3,0,0.0,11,18.3,2428
"North Haven School District","=""1010011""",04,"Math","N",171,170,99.4,170,7,4.1,59,34.7,69,40.6,35,20.6,104,61.2,2502
"North Haven School District","=""1010011""",05,"ELA","Y",73,68,93.2,68,27,39.7,"*","*",21,30.9,"*","*","*","*",2469
"North Haven School District","=""1010011""",05,"ELA","N",192,189,98.4,189,"*","*",39,20.6,73,38.6,"*","*","*","*",2539
"North Haven School District","=""1010011""",05,"Math","Y",73,69,94.5,69,37,53.6,13,18.8,12,17.4,7,10.1,19,27.5,2458
"North Haven School District","=""1010011""",05,"Math","N",192,189,98.4,189,47,24.9,60,31.7,50,26.5,32,16.9,82,43.4,2510
"North Haven School District","=""1010011""",06,"ELA","Y",52,51,98.1,50,24,48.0,14,28.0,"*","*","*","*",12,24.0,2458
"North Haven School District","=""1010011""",06,"ELA","N",186,172,92.5,172,"*","*",65,37.8,61,35.5,"*","*","*","*",2535
"North Haven School District","=""1010011""",06,"Math","Y",52,50,96.2,50,26,52.0,18,36.0,6,12.0,0,0.0,6,12.0,2460
"North Haven School District","=""1010011""",06,"Math","N",186,174,93.5,174,39,22.4,90,51.7,29,16.7,16,9.2,45,25.9,2519
"North Haven School District","=""1010011""",07,"ELA","Y",46,41,89.1,41,21,51.2,"*","*","*","*",0,0.0,"*","*",2476
"North Haven School District","=""1010011""",07,"ELA","N",228,208,91.2,208,54,26.0,64,30.8,"*","*","*","*","*","*",2539
"North Haven School District","=""1010011""",07,"Math","Y",46,43,93.5,43,19,44.2,17,39.5,"*","*","*","*",7,16.3,2487
"North Haven School District","=""1010011""",07,"Math","N",228,209,91.7,209,46,22.0,89,42.6,"*","*","*","*",74,35.4,2541
"North Haven School District","=""1010011""",08,"ELA","Y",57,55,96.5,55,27,49.1,20,36.4,"*","*","*","*",8,14.5,2499
"North Haven School District","=""1010011""",08,"ELA","N",199,192,96.5,192,"*","*",56,29.2,81,42.2,"*","*","*","*",2576
"North Haven School District","=""1010011""",08,"Math","Y",57,56,98.2,56,25,44.6,22,39.3,"*","*","*","*",9,16.1,2500
"North Haven School District","=""1010011""",08,"Math","N",199,193,97.0,193,"*","*",66,34.2,50,25.9,"*","*","*","*",2584
"North Haven School District","=""1010011""",11,"ELA","Y",56,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""",11,"ELA","N",204,"*","*",0,"*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""",11,"Math","Y",56,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""",11,"Math","N",204,"*","*",0,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",03,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",03,"ELA","N",45,45,100.0,45,0,0.0,"*","*","*","*","*","*","*","*",2504
"North Stonington School District","=""1020011""",03,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",03,"Math","N",45,45,100.0,45,0,0.0,"*","*","*","*","*","*","*","*",2516
"North Stonington School District","=""1020011""",04,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",04,"ELA","N",54,54,100.0,54,0,0.0,"*","*","*","*","*","*","*","*",2553
"North Stonington School District","=""1020011""",04,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",04,"Math","N",54,54,100.0,54,"*","*","*","*","*","*","*","*","*","*",2549
"North Stonington School District","=""1020011""",05,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",05,"ELA","N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2561
"North Stonington School District","=""1020011""",05,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",05,"Math","N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2549
"North Stonington School District","=""1020011""",06,"ELA","Y",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",06,"ELA","N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2551
"North Stonington School District","=""1020011""",06,"Math","Y",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",06,"Math","N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2530
"North Stonington School District","=""1020011""",07,"ELA","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",07,"ELA","N",42,41,97.6,41,0,0.0,"*","*","*","*","*","*","*","*",2604
"North Stonington School District","=""1020011""",07,"Math","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",07,"Math","N",42,41,97.6,41,"*","*","*","*","*","*","*","*","*","*",2568
"North Stonington School District","=""1020011""",08,"ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",08,"ELA","N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2568
"North Stonington School District","=""1020011""",08,"Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",08,"Math","N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2565
"North Stonington School District","=""1020011""",11,"ELA","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",11,"ELA","N",33,31,93.9,31,"*","*","*","*","*","*","*","*","*","*",2612
"North Stonington School District","=""1020011""",11,"Math","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",11,"Math","N",33,31,93.9,31,"*","*","*","*","*","*","*","*","*","*",2603
"Norwalk School District","=""1030011""",03,"ELA","Y",523,503,96.2,501,172,34.3,154,30.7,121,24.2,54,10.8,175,34.9,2398
"Norwalk School District","=""1030011""",03,"ELA","N",365,365,100.0,365,29,7.9,69,18.9,103,28.2,164,44.9,267,73.2,2477
"Norwalk School District","=""1030011""",03,"Math","Y",523,515,98.5,515,198,38.4,180,35.0,115,22.3,22,4.3,137,26.6,2396
"Norwalk School District","=""1030011""",03,"Math","N",365,365,100.0,365,42,11.5,109,29.9,119,32.6,95,26.0,214,58.6,2455
"Norwalk School District","=""1030011""",04,"ELA","Y",483,468,96.9,464,157,33.8,132,28.4,110,23.7,65,14.0,175,37.7,2446
"Norwalk School District","=""1030011""",04,"ELA","N",336,336,100.0,336,20,6.0,55,16.4,108,32.1,153,45.5,261,77.7,2522
"Norwalk School District","=""1030011""",04,"Math","Y",483,480,99.4,480,175,36.5,191,39.8,88,18.3,26,5.4,114,23.8,2438
"Norwalk School District","=""1030011""",04,"Math","N",337,337,100.0,337,21,6.2,101,30.0,136,40.4,79,23.4,215,63.8,2503
"Norwalk School District","=""1030011""",05,"ELA","Y",498,480,96.4,479,174,36.3,123,25.7,129,26.9,53,11.1,182,38.0,2476
"Norwalk School District","=""1030011""",05,"ELA","N",385,383,99.5,383,32,8.4,69,18.0,153,39.9,129,33.7,282,73.6,2548
"Norwalk School District","=""1030011""",05,"Math","Y",498,493,99.0,493,273,55.4,147,29.8,46,9.3,27,5.5,73,14.8,2449
"Norwalk School District","=""1030011""",05,"Math","N",385,381,99.0,381,56,14.7,133,34.9,105,27.6,87,22.8,192,50.4,2525
"Norwalk School District","=""1030011""",06,"ELA","Y",504,488,96.8,488,145,29.7,171,35.0,139,28.5,33,6.8,172,35.2,2500
"Norwalk School District","=""1030011""",06,"ELA","N",330,326,98.8,326,19,5.8,92,28.2,134,41.1,81,24.8,215,66.0,2565
"Norwalk School District","=""1030011""",06,"Math","Y",504,501,99.4,500,290,58.0,142,28.4,53,10.6,15,3.0,68,13.6,2455
"Norwalk School District","=""1030011""",06,"Math","N",330,326,98.8,326,73,22.4,120,36.8,79,24.2,54,16.6,133,40.8,2535
"Norwalk School District","=""1030011""",07,"ELA","Y",456,428,93.9,428,186,43.5,114,26.6,112,26.2,16,3.7,128,29.9,2502
"Norwalk School District","=""1030011""",07,"ELA","N",327,320,97.9,320,37,11.6,73,22.8,142,44.4,68,21.3,210,65.6,2581
"Norwalk School District","=""1030011""",07,"Math","Y",456,449,98.5,449,291,64.8,112,24.9,36,8.0,10,2.2,46,10.2,2452
"Norwalk School District","=""1030011""",07,"Math","N",328,321,97.9,321,80,24.9,104,32.4,84,26.2,53,16.5,137,42.7,2543
"Norwalk School District","=""1030011""",08,"ELA","Y",403,379,94.0,377,118,31.3,138,36.6,106,28.1,15,4.0,121,32.1,2527
"Norwalk School District","=""1030011""",08,"ELA","N",335,333,99.4,333,33,9.9,90,27.0,145,43.5,65,19.5,210,63.1,2594
"Norwalk School District","=""1030011""",08,"Math","Y",403,393,97.5,393,248,63.1,91,23.2,47,12.0,7,1.8,54,13.7,2477
"Norwalk School District","=""1030011""",08,"Math","N",335,333,99.4,333,103,30.9,109,32.7,68,20.4,53,15.9,121,36.3,2553
"Norwalk School District","=""1030011""",11,"ELA","Y",346,320,92.5,318,161,50.6,97,30.5,49,15.4,11,3.5,60,18.9,2501
"Norwalk School District","=""1030011""",11,"ELA","N",446,427,95.7,425,105,24.7,135,31.8,131,30.8,54,12.7,185,43.5,2563
"Norwalk School District","=""1030011""",11,"Math","Y",346,319,92.2,317,254,80.1,44,13.9,"*","*","*","*",19,6.0,2457
"Norwalk School District","=""1030011""",11,"Math","N",446,426,95.5,423,246,58.2,85,20.1,"*","*","*","*",92,21.7,2519
"Norwich Free Academy District","=""9010022""",11,"ELA","Y",281,239,85.1,231,105,45.5,65,28.1,41,17.7,20,8.7,61,26.4,2514
"Norwich Free Academy District","=""9010022""",11,"ELA","N",266,255,95.9,248,34,13.7,63,25.4,86,34.7,65,26.2,151,60.9,2609
"Norwich Free Academy District","=""9010022""",11,"Math","Y",283,251,88.7,249,166,66.7,49,19.7,27,10.8,7,2.8,34,13.7,2501
"Norwich Free Academy District","=""9010022""",11,"Math","N",266,243,91.4,241,85,35.3,73,30.3,54,22.4,29,12.0,83,34.4,2588
"Norwich School District","=""1040011""",03,"ELA","Y",292,285,97.6,283,151,53.4,80,28.3,27,9.5,25,8.8,52,18.4,2366
"Norwich School District","=""1040011""",03,"ELA","N",77,77,100.0,77,21,27.3,20,26.0,23,29.9,13,16.9,36,46.8,2419
"Norwich School District","=""1040011""",03,"Math","Y",291,289,99.3,289,161,55.7,83,28.7,"*","*","*","*",45,15.6,2365
"Norwich School District","=""1040011""",03,"Math","N",77,77,100.0,77,"*","*",26,33.8,27,35.1,"*","*","*","*",2414
"Norwich School District","=""1040011""",04,"ELA","Y",285,277,97.2,276,141,51.1,70,25.4,43,15.6,22,8.0,65,23.6,2409
"Norwich School District","=""1040011""",04,"ELA","N",87,86,98.9,86,22,25.6,24,27.9,22,25.6,18,20.9,40,46.5,2470
"Norwich School District","=""1040011""",04,"Math","Y",285,280,98.2,279,144,51.6,96,34.4,29,10.4,10,3.6,39,14.0,2411
"Norwich School District","=""1040011""",04,"Math","N",87,86,98.9,86,15,17.4,39,45.3,25,29.1,7,8.1,32,37.2,2464
"Norwich School District","=""1040011""",05,"ELA","Y",268,266,99.3,265,132,49.8,63,23.8,57,21.5,13,4.9,70,26.4,2442
"Norwich School District","=""1040011""",05,"ELA","N",81,81,100.0,81,13,16.0,24,29.6,29,35.8,15,18.5,44,54.3,2509
"Norwich School District","=""1040011""",05,"Math","Y",268,265,98.9,264,173,65.5,66,25.0,"*","*","*","*",25,9.5,2429
"Norwich School District","=""1040011""",05,"Math","N",81,81,100.0,81,28,34.6,34,42.0,"*","*","*","*",19,23.5,2485
"Norwich School District","=""1040011""",06,"ELA","Y",318,306,96.2,303,131,43.2,100,33.0,59,19.5,13,4.3,72,23.8,2470
"Norwich School District","=""1040011""",06,"ELA","N",65,65,100.0,65,17,26.2,14,21.5,26,40.0,8,12.3,34,52.3,2522
"Norwich School District","=""1040011""",06,"Math","Y",318,309,97.2,309,181,58.6,94,30.4,22,7.1,12,3.9,34,11.0,2445
"Norwich School District","=""1040011""",06,"Math","N",65,64,98.5,64,21,32.8,27,42.2,10,15.6,6,9.4,16,25.0,2502
"Norwich School District","=""1040011""",07,"ELA","Y",305,300,98.4,300,133,44.3,86,28.7,70,23.3,11,3.7,81,27.0,2497
"Norwich School District","=""1040011""",07,"ELA","N",70,69,98.6,69,12,17.4,20,29.0,29,42.0,8,11.6,37,53.6,2548
"Norwich School District","=""1040011""",07,"Math","Y",305,299,98.0,297,167,56.2,95,32.0,22,7.4,13,4.4,35,11.8,2468
"Norwich School District","=""1040011""",07,"Math","N",70,67,95.7,67,20,29.9,28,41.8,12,17.9,7,10.4,19,28.4,2525
"Norwich School District","=""1040011""",08,"ELA","Y",303,292,96.4,292,124,42.5,100,34.2,59,20.2,9,3.1,68,23.3,2508
"Norwich School District","=""1040011""",08,"ELA","N",89,88,98.9,88,12,13.6,27,30.7,38,43.2,11,12.5,49,55.7,2572
"Norwich School District","=""1040011""",08,"Math","Y",303,298,98.3,298,196,65.8,64,21.5,26,8.7,12,4.0,38,12.8,2474
"Norwich School District","=""1040011""",08,"Math","N",88,87,98.9,87,29,33.3,26,29.9,21,24.1,11,12.6,32,36.8,2547
"Norwich School District","=""1040011""",11,"ELA","Y",14,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""",11,"Math","Y",13,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",03,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",03,"ELA","N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2443
"Odyssey Community School District","=""2630013""",03,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",03,"Math","N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2422
"Odyssey Community School District","=""2630013""",04,"ELA","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",04,"ELA","N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2510
"Odyssey Community School District","=""2630013""",04,"Math","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",04,"Math","N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2504
"Odyssey Community School District","=""2630013""",05,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",05,"ELA","N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2528
"Odyssey Community School District","=""2630013""",05,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",05,"Math","N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2496
"Odyssey Community School District","=""2630013""",06,"ELA","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",06,"ELA","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",06,"Math","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",06,"Math","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",07,"ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",07,"ELA","N",21,21,100.0,21,0,0.0,"*","*","*","*","*","*","*","*",2602
"Odyssey Community School District","=""2630013""",07,"Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",07,"Math","N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2562
"Odyssey Community School District","=""2630013""",08,"ELA","Y",18,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",08,"ELA","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",08,"Math","Y",18,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",08,"Math","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",03,"ELA","Y",26,26,100.0,26,"*","*",7,26.9,9,34.6,"*","*","*","*",2406
"Old Saybrook School District","=""1060011""",03,"ELA","N",72,71,98.6,71,"*","*",16,22.5,25,35.2,"*","*","*","*",2475
