"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Trailblazers Academy District","=""2780013""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","F",236,209,88.6,209,70,33.5,64,30.6,48,23.0,27,12.9,75,35.9
"Trumbull School District","=""1440011""","N",3214,2854,88.8,2853,359,12.6,696,24.4,871,30.5,927,32.5,1798,63.0
"Trumbull School District","=""1440011""","R",116,105,90.5,105,26,24.8,40,38.1,25,23.8,14,13.3,39,37.1
"Unified School District #2","=""3470015""","F","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Unified School District #2","=""3470015""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","N",54,54,100.0,54,9,16.7,16,29.6,18,33.3,11,20.4,29,53.7
"Vernon School District","=""1460011""","F",585,575,98.3,575,308,53.6,201,35.0,"*","*","*","*",66,11.5
"Vernon School District","=""1460011""","N",941,903,96.0,903,246,27.2,300,33.2,260,28.8,97,10.7,357,39.5
"Vernon School District","=""1460011""","R",77,74,96.1,74,32,43.2,28,37.8,"*","*","*","*",14,18.9
"Voluntown School District","=""1470011""","F",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","N",150,149,99.3,149,21,14.1,46,30.9,58,38.9,24,16.1,82,55.0
"Voluntown School District","=""1470011""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","F",543,529,97.4,529,202,38.2,208,39.3,96,18.1,23,4.3,119,22.5
"Wallingford School District","=""1480011""","N",2615,2568,98.2,2568,538,21.0,834,32.5,716,27.9,480,18.7,1196,46.6
"Wallingford School District","=""1480011""","R",100,97,97.0,97,35,36.1,36,37.1,17,17.5,9,9.3,26,26.8
"Waterbury School District","=""1510011""","F",6978,6860,98.3,6859,4675,68.2,1539,22.4,539,7.9,106,1.5,645,9.4
"Waterbury School District","=""1510011""","N",1863,1837,98.6,1833,852,46.5,520,28.4,347,18.9,114,6.2,461,25.2
"Waterbury School District","=""1510011""","R",651,647,99.4,646,331,51.2,199,30.8,87,13.5,29,4.5,116,18.0
"Waterford School District","=""1520011""","F",216,211,97.7,211,97,46.0,63,29.9,"*","*","*","*",51,24.2
"Waterford School District","=""1520011""","N",1147,1141,99.5,1141,243,21.3,379,33.2,304,26.6,215,18.8,519,45.5
"Waterford School District","=""1520011""","R",43,43,100.0,43,14,32.6,19,44.2,"*","*","*","*",10,23.3
"Watertown School District","=""1530011""","F",316,293,92.7,293,114,38.9,112,38.2,"*","*","*","*",67,22.9
"Watertown School District","=""1530011""","N",1129,1005,89.0,1005,262,26.1,335,33.3,262,26.1,146,14.5,408,40.6
"Watertown School District","=""1530011""","R",81,75,92.6,75,26,34.7,28,37.3,"*","*","*","*",21,28.0
"West Hartford School District","=""1550011""","F",835,796,95.3,795,355,44.7,262,33.0,126,15.8,52,6.5,178,22.4
"West Hartford School District","=""1550011""","N",4185,3966,94.8,3961,534,13.5,979,24.7,1246,31.5,1202,30.3,2448,61.8
"West Hartford School District","=""1550011""","R",204,193,94.6,193,46,23.8,68,35.2,53,27.5,26,13.5,79,40.9
"West Haven School District","=""1560011""","F",1702,1660,97.5,1659,819,49.4,558,33.6,224,13.5,58,3.5,282,17.0
"West Haven School District","=""1560011""","N",1124,1106,98.4,1105,355,32.1,350,31.7,270,24.4,130,11.8,400,36.2
"West Haven School District","=""1560011""","R",250,248,99.2,248,109,44.0,91,36.7,39,15.7,9,3.6,48,19.4
"Westbrook School District","=""1540011""","F",55,48,87.3,48,"*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","N",334,281,84.1,281,21,7.5,73,26.0,98,34.9,89,31.7,187,66.5
"Westbrook School District","=""1540011""","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","F",27,23,85.2,23,"*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","N",1308,1200,91.7,1198,90,7.5,260,21.7,386,32.2,462,38.6,848,70.8
"Weston School District","=""1570011""","R",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","F",91,80,87.9,80,32,40.0,23,28.8,"*","*","*","*",25,31.3
"Westport School District","=""1580011""","N",3058,2677,87.5,2677,209,7.8,477,17.8,778,29.1,1213,45.3,1991,74.4
"Westport School District","=""1580011""","R",29,27,93.1,27,10,37.0,"*","*",6,22.2,"*","*","*","*"
"Wethersfield School District","=""1590011""","F",284,274,96.5,274,135,49.3,84,30.7,"*","*","*","*",55,20.1
"Wethersfield School District","=""1590011""","N",1549,1433,92.5,1432,297,20.7,448,31.3,419,29.3,268,18.7,687,48.0
"Wethersfield School District","=""1590011""","R",99,97,98.0,97,34,35.1,35,36.1,"*","*","*","*",28,28.9
"Willington School District","=""1600011""","F",51,51,100.0,50,"*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","N",218,211,96.8,211,35,16.6,70,33.2,71,33.6,35,16.6,106,50.2
"Willington School District","=""1600011""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","F",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","N",2340,2286,97.7,2285,305,13.3,665,29.1,719,31.5,596,26.1,1315,57.5
"Wilton School District","=""1610011""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","F",151,151,100.0,150,74,49.3,38,25.3,"*","*","*","*","*","*"
"Winchester School District","=""1620011""","N",135,134,99.3,132,43,32.6,40,30.3,29,22.0,20,15.2,49,37.1
"Winchester School District","=""1620011""","R",28,28,100.0,28,12,42.9,"*","*","*","*",0,0.0,"*","*"
"Windham School District","=""1630011""","F",1172,1142,97.4,1136,688,60.6,307,27.0,108,9.5,33,2.9,141,12.4
"Windham School District","=""1630011""","N",322,315,97.8,315,106,33.7,94,29.8,71,22.5,44,14.0,115,36.5
"Windham School District","=""1630011""","R",87,87,100.0,87,41,47.1,27,31.0,13,14.9,6,6.9,19,21.8
"Windsor Locks School District","=""1650011""","F",289,283,97.9,282,151,53.5,86,30.5,"*","*","*","*",45,16.0
"Windsor Locks School District","=""1650011""","N",518,511,98.6,509,127,25.0,210,41.3,125,24.6,47,9.2,172,33.8
"Windsor Locks School District","=""1650011""","R",73,73,100.0,73,30,41.1,"*","*",22,30.1,"*","*","*","*"
"Windsor School District","=""1640011""","F",448,408,91.1,407,214,52.6,119,29.2,57,14.0,17,4.2,74,18.2
"Windsor School District","=""1640011""","N",1054,937,88.9,934,278,29.8,272,29.1,221,23.7,163,17.5,384,41.1
"Windsor School District","=""1640011""","R",103,92,89.3,92,43,46.7,33,35.9,10,10.9,6,6.5,16,17.4
"Wolcott School District","=""1660011""","F",212,210,99.1,210,76,36.2,63,30.0,45,21.4,26,12.4,71,33.8
"Wolcott School District","=""1660011""","N",1063,1061,99.8,1060,185,17.5,360,34.0,331,31.2,184,17.4,515,48.6
"Wolcott School District","=""1660011""","R",62,62,100.0,62,11,17.7,24,38.7,10,16.1,17,27.4,27,43.5
"Woodbridge School District","=""1670011""","F",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","N",415,391,94.2,391,40,10.2,105,26.9,102,26.1,144,36.8,246,62.9
"Woodbridge School District","=""1670011""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","N",233,"*","*","*",9,17.0,13,24.5,14,26.4,17,32.1,31,58.5
"Woodstock Academy District","=""9030022""","R","*",0,"*",0,"*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","F",59,59,100.0,59,"*","*",22,37.3,"*","*","*","*","*","*"
"Woodstock School District","=""1690011""","N",513,499,97.3,498,84,16.9,165,33.1,149,29.9,100,20.1,249,50.0
"Woodstock School District","=""1690011""","R",25,24,96.0,24,"*","*",10,41.7,"*","*","*","*","*","*"

