"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Gender"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Orange School District","=""1070011""","ELA","M",377,367,97.3,367,40,10.9,50,13.6,126,34.3,151,41.1,277,75.5
"Orange School District","=""1070011""","Math","F",357,353,98.9,353,25,7.1,92,26.1,138,39.1,98,27.8,236,66.9
"Orange School District","=""1070011""","Math","M",377,366,97.1,366,30,8.2,76,20.8,130,35.5,130,35.5,260,71.0
"Oxford School District","=""1080011""","ELA","F",489,484,99.0,484,44,9.1,92,19.0,205,42.4,143,29.5,348,71.9
"Oxford School District","=""1080011""","ELA","M",474,465,98.1,465,75,16.1,130,28.0,142,30.5,118,25.4,260,55.9
"Oxford School District","=""1080011""","Math","F",489,483,98.8,483,70,14.5,155,32.1,154,31.9,104,21.5,258,53.4
"Oxford School District","=""1080011""","Math","M",474,464,97.9,464,88,19.0,131,28.2,141,30.4,104,22.4,245,52.8
"Park City Prep Charter School District","=""2830013""","ELA","F",177,177,100.0,177,39,22.0,52,29.4,60,33.9,26,14.7,86,48.6
"Park City Prep Charter School District","=""2830013""","ELA","M",171,169,98.8,169,75,44.4,42,24.9,39,23.1,13,7.7,52,30.8
"Park City Prep Charter School District","=""2830013""","Math","F",177,177,100.0,177,65,36.7,64,36.2,33,18.6,15,8.5,48,27.1
"Park City Prep Charter School District","=""2830013""","Math","M",171,169,98.8,169,84,49.7,57,33.7,16,9.5,12,7.1,28,16.6
"Plainfield School District","=""1090011""","ELA","F",498,497,99.8,497,77,15.5,102,20.5,180,36.2,138,27.8,318,64.0
"Plainfield School District","=""1090011""","ELA","M",530,520,98.1,520,110,21.2,146,28.1,177,34.0,87,16.7,264,50.8
"Plainfield School District","=""1090011""","Math","F",498,497,99.8,497,96,19.3,187,37.6,147,29.6,67,13.5,214,43.1
"Plainfield School District","=""1090011""","Math","M",530,520,98.1,520,125,24.0,179,34.4,141,27.1,75,14.4,216,41.5
"Plainville School District","=""1100011""","ELA","F",508,507,99.8,507,80,15.8,103,20.3,200,39.4,124,24.5,324,63.9
"Plainville School District","=""1100011""","ELA","M",535,535,100.0,535,119,22.2,136,25.4,178,33.3,102,19.1,280,52.3
"Plainville School District","=""1100011""","Math","F",509,507,99.6,507,120,23.7,173,34.1,138,27.2,76,15.0,214,42.2
"Plainville School District","=""1100011""","Math","M",535,535,100.0,535,123,23.0,177,33.1,140,26.2,95,17.8,235,43.9
"Plymouth School District","=""1110011""","ELA","F",320,318,99.4,318,50,15.7,81,25.5,108,34.0,79,24.8,187,58.8
"Plymouth School District","=""1110011""","ELA","M",344,339,98.5,339,91,26.8,73,21.5,104,30.7,71,20.9,175,51.6
"Plymouth School District","=""1110011""","Math","F",320,318,99.4,318,65,20.4,111,34.9,91,28.6,51,16.0,142,44.7
"Plymouth School District","=""1110011""","Math","M",344,339,98.5,339,85,25.1,100,29.5,86,25.4,68,20.1,154,45.4
"Pomfret School District","=""1120011""","ELA","F",134,134,100.0,134,8,6.0,23,17.2,50,37.3,53,39.6,103,76.9
"Pomfret School District","=""1120011""","ELA","M",144,144,100.0,141,15,10.6,31,22.0,47,33.3,48,34.0,95,67.4
"Pomfret School District","=""1120011""","Math","F",134,134,100.0,134,13,9.7,42,31.3,38,28.4,41,30.6,79,59.0
"Pomfret School District","=""1120011""","Math","M",144,144,100.0,141,15,10.6,34,24.1,41,29.1,51,36.2,92,65.2
"Portland School District","=""1130011""","ELA","F",319,312,97.8,312,17,5.4,38,12.2,105,33.7,152,48.7,257,82.4
"Portland School District","=""1130011""","ELA","M",325,317,97.5,317,30,9.5,68,21.5,110,34.7,109,34.4,219,69.1
"Portland School District","=""1130011""","Math","F",319,312,97.8,312,34,10.9,86,27.6,87,27.9,105,33.7,192,61.5
"Portland School District","=""1130011""","Math","M",325,317,97.5,317,42,13.2,70,22.1,112,35.3,93,29.3,205,64.7
"Preston School District","=""1140011""","ELA","F",150,145,96.7,145,10,6.9,31,21.4,59,40.7,45,31.0,104,71.7
"Preston School District","=""1140011""","ELA","M",131,124,94.7,124,23,18.5,26,21.0,41,33.1,34,27.4,75,60.5
"Preston School District","=""1140011""","Math","F",150,145,96.7,145,17,11.7,49,33.8,40,27.6,39,26.9,79,54.5
"Preston School District","=""1140011""","Math","M",131,123,93.9,123,17,13.8,37,30.1,38,30.9,31,25.2,69,56.1
"Putnam School District","=""1160011""","ELA","F",265,258,97.4,257,69,26.8,51,19.8,80,31.1,57,22.2,137,53.3
"Putnam School District","=""1160011""","ELA","M",272,265,97.4,265,78,29.4,68,25.7,80,30.2,39,14.7,119,44.9
"Putnam School District","=""1160011""","Math","F",265,257,97.0,256,81,31.6,83,32.4,62,24.2,30,11.7,92,35.9
"Putnam School District","=""1160011""","Math","M",271,264,97.4,264,90,34.1,77,29.2,56,21.2,41,15.5,97,36.7
"Redding School District","=""1170011""","ELA","F",327,324,99.1,324,12,3.7,40,12.3,111,34.3,161,49.7,272,84.0
"Redding School District","=""1170011""","ELA","M",335,330,98.5,330,33,10.0,51,15.5,117,35.5,129,39.1,246,74.5
"Redding School District","=""1170011""","Math","F",327,324,99.1,324,25,7.7,57,17.6,106,32.7,136,42.0,242,74.7
"Redding School District","=""1170011""","Math","M",335,330,98.5,330,26,7.9,62,18.8,95,28.8,147,44.5,242,73.3
"Regional School District 01","=""2010012""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","ELA","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Math","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","ELA","F",157,155,98.7,155,8,5.2,27,17.4,70,45.2,50,32.3,120,77.4
"Regional School District 04","=""2040012""","ELA","M",154,153,99.4,153,30,19.6,35,22.9,64,41.8,24,15.7,88,57.5
"Regional School District 04","=""2040012""","Math","F",157,155,98.7,155,27,17.4,39,25.2,45,29.0,44,28.4,89,57.4
"Regional School District 04","=""2040012""","Math","M",154,153,99.4,153,34,22.2,41,26.8,45,29.4,33,21.6,78,51.0
"Regional School District 05","=""2050012""","ELA","F",371,364,98.1,364,14,3.8,34,9.3,161,44.2,155,42.6,316,86.8
"Regional School District 05","=""2050012""","ELA","M",385,374,97.1,374,41,11.0,71,19.0,145,38.8,117,31.3,262,70.1
"Regional School District 05","=""2050012""","Math","F",371,364,98.1,364,25,6.9,74,20.3,109,29.9,156,42.9,265,72.8
"Regional School District 05","=""2050012""","Math","M",385,374,97.1,374,45,12.0,92,24.6,89,23.8,148,39.6,237,63.4
"Regional School District 06","=""2060012""","ELA","F",171,160,93.6,160,14,8.8,21,13.1,65,40.6,60,37.5,125,78.1
"Regional School District 06","=""2060012""","ELA","M",160,153,95.6,153,30,19.6,32,20.9,59,38.6,32,20.9,91,59.5
"Regional School District 06","=""2060012""","Math","F",171,160,93.6,160,28,17.5,47,29.4,51,31.9,34,21.3,85,53.1
"Regional School District 06","=""2060012""","Math","M",160,153,95.6,153,34,22.2,47,30.7,46,30.1,26,17.0,72,47.1
"Regional School District 07","=""2070012""","ELA","F",148,141,95.3,141,7,5.0,22,15.6,66,46.8,46,32.6,112,79.4
"Regional School District 07","=""2070012""","ELA","M",177,171,96.6,171,29,17.0,35,20.5,75,43.9,32,18.7,107,62.6
"Regional School District 07","=""2070012""","Math","F",148,141,95.3,141,8,5.7,30,21.3,58,41.1,45,31.9,103,73.0
"Regional School District 07","=""2070012""","Math","M",177,171,96.6,171,31,18.1,35,20.5,55,32.2,50,29.2,105,61.4
"Regional School District 08","=""2080012""","ELA","F",294,291,99.0,288,14,4.9,50,17.4,143,49.7,81,28.1,224,77.8
"Regional School District 08","=""2080012""","ELA","M",273,270,98.9,270,34,12.6,63,23.3,121,44.8,52,19.3,173,64.1
"Regional School District 08","=""2080012""","Math","F",294,290,98.6,287,35,12.2,88,30.7,86,30.0,78,27.2,164,57.1
"Regional School District 08","=""2080012""","Math","M",273,271,99.3,271,40,14.8,67,24.7,76,28.0,88,32.5,164,60.5
"Regional School District 10","=""2100012""","ELA","F",535,529,98.9,529,39,7.4,92,17.4,200,37.8,198,37.4,398,75.2
"Regional School District 10","=""2100012""","ELA","M",600,589,98.2,589,69,11.7,136,23.1,203,34.5,181,30.7,384,65.2
"Regional School District 10","=""2100012""","Math","F",534,528,98.9,528,74,14.0,157,29.7,140,26.5,157,29.7,297,56.3
"Regional School District 10","=""2100012""","Math","M",600,589,98.2,589,84,14.3,145,24.6,168,28.5,192,32.6,360,61.1
"Regional School District 11","=""2110012""","ELA","F",41,41,100.0,41,"*","*","*","*",23,56.1,8,19.5,31,75.6
"Regional School District 11","=""2110012""","ELA","M",50,49,98.0,49,"*","*","*","*",24,49.0,6,12.2,30,61.2
"Regional School District 11","=""2110012""","Math","F",41,41,100.0,41,"*","*",14,34.1,13,31.7,"*","*","*","*"
"Regional School District 11","=""2110012""","Math","M",50,48,96.0,48,11,22.9,20,41.7,"*","*","*","*",17,35.4
"Regional School District 12","=""2120012""","ELA","F",163,162,99.4,162,10,6.2,19,11.7,65,40.1,68,42.0,133,82.1
"Regional School District 12","=""2120012""","ELA","M",148,148,100.0,148,15,10.1,29,19.6,59,39.9,45,30.4,104,70.3
"Regional School District 12","=""2120012""","Math","F",163,162,99.4,162,13,8.0,37,22.8,58,35.8,54,33.3,112,69.1
"Regional School District 12","=""2120012""","Math","M",148,147,99.3,147,13,8.8,35,23.8,55,37.4,44,29.9,99,67.3
"Regional School District 13","=""2130012""","ELA","F",399,394,98.7,394,25,6.3,62,15.7,165,41.9,142,36.0,307,77.9
"Regional School District 13","=""2130012""","ELA","M",428,424,99.1,424,63,14.9,122,28.8,143,33.7,96,22.6,239,56.4
"Regional School District 13","=""2130012""","Math","F",399,394,98.7,394,45,11.4,139,35.3,120,30.5,90,22.8,210,53.3
"Regional School District 13","=""2130012""","Math","M",428,423,98.8,423,90,21.3,116,27.4,119,28.1,98,23.2,217,51.3
"Regional School District 14","=""2140012""","ELA","F",338,335,99.1,335,25,7.5,67,20.0,137,40.9,106,31.6,243,72.5
"Regional School District 14","=""2140012""","ELA","M",326,325,99.7,325,65,20.0,87,26.8,95,29.2,78,24.0,173,53.2
"Regional School District 14","=""2140012""","Math","F",338,335,99.1,335,51,15.2,128,38.2,110,32.8,46,13.7,156,46.6
"Regional School District 14","=""2140012""","Math","M",326,324,99.4,324,70,21.6,105,32.4,88,27.2,61,18.8,149,46.0
"Regional School District 15","=""2150012""","ELA","F",889,877,98.7,877,38,4.3,127,14.5,300,34.2,412,47.0,712,81.2
"Regional School District 15","=""2150012""","ELA","M",932,919,98.6,919,87,9.5,152,16.5,338,36.8,342,37.2,680,74.0
"Regional School District 15","=""2150012""","Math","F",889,875,98.4,875,82,9.4,218,24.9,282,32.2,293,33.5,575,65.7
"Regional School District 15","=""2150012""","Math","M",932,918,98.5,918,99,10.8,228,24.8,265,28.9,326,35.5,591,64.4
"Regional School District 16","=""2160012""","ELA","F",530,487,91.9,487,42,8.6,97,19.9,191,39.2,157,32.2,348,71.5
"Regional School District 16","=""2160012""","ELA","M",539,513,95.2,513,85,16.6,131,25.5,168,32.7,129,25.1,297,57.9
"Regional School District 16","=""2160012""","Math","F",530,485,91.5,484,76,15.7,157,32.4,144,29.8,107,22.1,251,51.9
"Regional School District 16","=""2160012""","Math","M",539,511,94.8,511,82,16.0,145,28.4,158,30.9,126,24.7,284,55.6
"Regional School District 17","=""2170012""","ELA","F",490,488,99.6,488,26,5.3,69,14.1,168,34.4,225,46.1,393,80.5
"Regional School District 17","=""2170012""","ELA","M",572,567,99.1,567,74,13.1,112,19.8,193,34.0,188,33.2,381,67.2
"Regional School District 17","=""2170012""","Math","F",490,486,99.2,486,51,10.5,138,28.4,144,29.6,153,31.5,297,61.1
"Regional School District 17","=""2170012""","Math","M",571,564,98.8,564,72,12.8,152,27.0,159,28.2,181,32.1,340,60.3
"Regional School District 18","=""2180012""","ELA","F",310,307,99.0,307,14,4.6,37,12.1,110,35.8,146,47.6,256,83.4
"Regional School District 18","=""2180012""","ELA","M",297,293,98.7,293,22,7.5,44,15.0,118,40.3,109,37.2,227,77.5
"Regional School District 18","=""2180012""","Math","F",310,307,99.0,307,14,4.6,66,21.5,98,31.9,129,42.0,227,73.9
"Regional School District 18","=""2180012""","Math","M",297,293,98.7,293,17,5.8,51,17.4,87,29.7,138,47.1,225,76.8
"Ridgefield School District","=""1180011""","ELA","F",1177,1146,97.4,1146,51,4.5,108,9.4,369,32.2,618,53.9,987,86.1
"Ridgefield School District","=""1180011""","ELA","M",1206,1177,97.6,1177,91,7.7,160,13.6,394,33.5,532,45.2,926,78.7
"Ridgefield School District","=""1180011""","Math","F",1177,1142,97.0,1142,97,8.5,246,21.5,370,32.4,429,37.6,799,70.0
"Ridgefield School District","=""1180011""","Math","M",1206,1176,97.5,1176,108,9.2,232,19.7,344,29.3,492,41.8,836,71.1
"Rocky Hill School District","=""1190011""","ELA","F",564,561,99.5,561,45,8.0,103,18.4,197,35.1,216,38.5,413,73.6
"Rocky Hill School District","=""1190011""","ELA","M",575,573,99.7,573,95,16.6,123,21.5,186,32.5,169,29.5,355,62.0
"Rocky Hill School District","=""1190011""","Math","F",564,560,99.3,560,79,14.1,160,28.6,150,26.8,171,30.5,321,57.3
"Rocky Hill School District","=""1190011""","Math","M",575,573,99.7,573,95,16.6,155,27.1,135,23.6,188,32.8,323,56.4
"Salem School District","=""1210011""","ELA","F",122,122,100.0,122,7,5.7,11,9.0,40,32.8,64,52.5,104,85.2
"Salem School District","=""1210011""","ELA","M",124,124,100.0,124,9,7.3,17,13.7,43,34.7,55,44.4,98,79.0
"Salem School District","=""1210011""","Math","F",122,122,100.0,122,13,10.7,27,22.1,36,29.5,46,37.7,82,67.2
"Salem School District","=""1210011""","Math","M",124,124,100.0,124,7,5.6,26,21.0,32,25.8,59,47.6,91,73.4
"Salisbury School District","=""1220011""","ELA","F",86,86,100.0,86,"*","*","*","*",33,38.4,45,52.3,78,90.7
"Salisbury School District","=""1220011""","ELA","M",74,74,100.0,74,"*","*","*","*",25,33.8,27,36.5,52,70.3
"Salisbury School District","=""1220011""","Math","F",86,86,100.0,86,"*","*","*","*",30,34.9,36,41.9,66,76.7
"Salisbury School District","=""1220011""","Math","M",74,74,100.0,74,"*","*",18,24.3,"*","*",33,44.6,"*","*"
"Scotland School District","=""1230011""","ELA","F",34,32,94.1,32,"*","*","*","*",12,37.5,10,31.3,22,68.8
"Scotland School District","=""1230011""","ELA","M",23,23,100.0,23,"*","*","*","*",6,26.1,8,34.8,14,60.9
"Scotland School District","=""1230011""","Math","F",34,32,94.1,32,"*","*",14,43.8,"*","*","*","*","*","*"
"Scotland School District","=""1230011""","Math","M",23,23,100.0,23,"*","*",9,39.1,"*","*","*","*","*","*"
"Seymour School District","=""1240011""","ELA","F",535,531,99.3,531,82,15.4,124,23.4,205,38.6,120,22.6,325,61.2
"Seymour School District","=""1240011""","ELA","M",528,525,99.4,525,126,24.0,139,26.5,171,32.6,89,17.0,260,49.5
"Seymour School District","=""1240011""","Math","F",535,530,99.1,530,109,20.6,169,31.9,150,28.3,102,19.2,252,47.5
"Seymour School District","=""1240011""","Math","M",528,525,99.4,525,109,20.8,157,29.9,140,26.7,119,22.7,259,49.3
"Sharon School District","=""1250011""","ELA","F",52,52,100.0,52,11,21.2,12,23.1,18,34.6,11,21.2,29,55.8
"Sharon School District","=""1250011""","ELA","M",52,50,96.2,50,15,30.0,13,26.0,11,22.0,11,22.0,22,44.0
"Sharon School District","=""1250011""","Math","F",52,52,100.0,52,16,30.8,18,34.6,"*","*","*","*",18,34.6
"Sharon School District","=""1250011""","Math","M",52,50,96.2,50,18,36.0,"*","*",14,28.0,"*","*","*","*"
"Shelton School District","=""1260011""","ELA","F",1129,1117,98.9,1117,90,8.1,183,16.4,391,35.0,453,40.6,844,75.6
"Shelton School District","=""1260011""","ELA","M",1186,1174,99.0,1173,166,14.2,230,19.6,413,35.2,364,31.0,777,66.2
"Shelton School District","=""1260011""","Math","F",1129,1115,98.8,1115,160,14.3,328,29.4,341,30.6,286,25.7,627,56.2
"Shelton School District","=""1260011""","Math","M",1186,1171,98.7,1171,197,16.8,308,26.3,336,28.7,330,28.2,666,56.9
"Sherman School District","=""1270011""","ELA","F",106,77,72.6,77,"*","*","*","*",33,42.9,26,33.8,59,76.6
"Sherman School District","=""1270011""","ELA","M",116,97,83.6,97,"*","*","*","*",32,33.0,30,30.9,62,63.9
"Sherman School District","=""1270011""","Math","F",106,77,72.6,77,7,9.1,19,24.7,28,36.4,23,29.9,51,66.2
"Sherman School District","=""1270011""","Math","M",116,97,83.6,97,16,16.5,22,22.7,26,26.8,33,34.0,59,60.8
"Side By Side Charter School District","=""2700013""","ELA","F",67,67,100.0,67,8,11.9,20,29.9,30,44.8,9,13.4,39,58.2
"Side By Side Charter School District","=""2700013""","ELA","M",62,62,100.0,62,10,16.1,15,24.2,25,40.3,12,19.4,37,59.7
"Side By Side Charter School District","=""2700013""","Math","F",67,66,98.5,66,10,15.2,33,50.0,13,19.7,10,15.2,23,34.8
"Side By Side Charter School District","=""2700013""","Math","M",62,62,100.0,62,11,17.7,15,24.2,20,32.3,16,25.8,36,58.1
"Simsbury School District","=""1280011""","ELA","F",938,934,99.6,934,47,5.0,98,10.5,288,30.8,501,53.6,789,84.5
"Simsbury School District","=""1280011""","ELA","M",997,996,99.9,996,72,7.2,161,16.2,333,33.4,430,43.2,763,76.6
"Simsbury School District","=""1280011""","Math","F",935,929,99.4,929,90,9.7,204,22.0,280,30.1,355,38.2,635,68.4
"Simsbury School District","=""1280011""","Math","M",990,988,99.8,988,103,10.4,224,22.7,278,28.1,383,38.8,661,66.9
"Somers School District","=""1290011""","ELA","F",338,322,95.3,322,26,8.1,59,18.3,121,37.6,116,36.0,237,73.6
"Somers School District","=""1290011""","ELA","M",350,343,98.0,343,58,16.9,73,21.3,104,30.3,108,31.5,212,61.8
"Somers School District","=""1290011""","Math","F",338,320,94.7,320,44,13.8,105,32.8,104,32.5,67,20.9,171,53.4
"Somers School District","=""1290011""","Math","M",350,343,98.0,343,57,16.6,104,30.3,80,23.3,102,29.7,182,53.1
"South Windsor School District","=""1320011""","ELA","F",926,912,98.5,912,50,5.5,110,12.1,336,36.8,416,45.6,752,82.5
"South Windsor School District","=""1320011""","ELA","M",938,933,99.5,933,96,10.3,175,18.8,331,35.5,331,35.5,662,71.0
"South Windsor School District","=""1320011""","Math","F",926,910,98.3,910,68,7.5,205,22.5,266,29.2,371,40.8,637,70.0
"South Windsor School District","=""1320011""","Math","M",938,931,99.3,931,94,10.1,193,20.7,228,24.5,416,44.7,644,69.2
"Southington School District","=""1310011""","ELA","F",1546,1534,99.2,1534,151,9.8,283,18.4,622,40.5,478,31.2,1100,71.7
"Southington School District","=""1310011""","ELA","M",1564,1553,99.3,1553,253,16.3,361,23.2,530,34.1,409,26.3,939,60.5
"Southington School District","=""1310011""","Math","F",1545,1531,99.1,1531,205,13.4,478,31.2,497,32.5,351,22.9,848,55.4
"Southington School District","=""1310011""","Math","M",1563,1552,99.3,1552,244,15.7,406,26.2,483,31.1,419,27.0,902,58.1
"Sprague School District","=""1330011""","ELA","F",101,101,100.0,101,20,19.8,20,19.8,43,42.6,18,17.8,61,60.4
"Sprague School District","=""1330011""","ELA","M",119,118,99.2,118,32,27.1,32,27.1,41,34.7,13,11.0,54,45.8
"Sprague School District","=""1330011""","Math","F",101,101,100.0,101,27,26.7,37,36.6,28,27.7,9,8.9,37,36.6
"Sprague School District","=""1330011""","Math","M",119,118,99.2,118,29,24.6,49,41.5,27,22.9,13,11.0,40,33.9
"Stafford School District","=""1340011""","ELA","F",321,313,97.5,313,31,9.9,63,20.1,136,43.5,83,26.5,219,70.0
"Stafford School District","=""1340011""","ELA","M",359,356,99.2,356,62,17.4,82,23.0,133,37.4,79,22.2,212,59.6
"Stafford School District","=""1340011""","Math","F",321,313,97.5,313,40,12.8,108,34.5,111,35.5,54,17.3,165,52.7
"Stafford School District","=""1340011""","Math","M",359,356,99.2,356,59,16.6,121,34.0,103,28.9,73,20.5,176,49.4
"Stamford School District","=""1350011""","ELA","F",3486,3455,99.1,3455,797,23.1,779,22.5,1081,31.3,798,23.1,1879,54.4
"Stamford School District","=""1350011""","ELA","M",3569,3537,99.1,3537,1071,30.3,870,24.6,962,27.2,634,17.9,1596,45.1
"Stamford School District","=""1350011""","Math","F",3486,3453,99.1,3453,1087,31.5,975,28.2,744,21.5,647,18.7,1391,40.3
"Stamford School District","=""1350011""","Math","M",3570,3532,98.9,3532,1083,30.7,974,27.6,783,22.2,692,19.6,1475,41.8
"Sterling School District","=""1360011""","ELA","F",141,139,98.6,139,22,15.8,28,20.1,55,39.6,34,24.5,89,64.0
"Sterling School District","=""1360011""","ELA","M",145,140,96.6,140,30,21.4,44,31.4,42,30.0,24,17.1,66,47.1
"Sterling School District","=""1360011""","Math","F",141,139,98.6,139,42,30.2,62,44.6,24,17.3,11,7.9,35,25.2
"Sterling School District","=""1360011""","Math","M",145,140,96.6,140,54,38.6,45,32.1,28,20.0,13,9.3,41,29.3
"Stonington School District","=""1370011""","ELA","F",466,456,97.9,456,42,9.2,61,13.4,155,34.0,198,43.4,353,77.4
"Stonington School District","=""1370011""","ELA","M",529,516,97.5,516,81,15.7,96,18.6,178,34.5,161,31.2,339,65.7
"Stonington School District","=""1370011""","Math","F",467,456,97.6,456,56,12.3,113,24.8,144,31.6,143,31.4,287,62.9
"Stonington School District","=""1370011""","Math","M",529,516,97.5,516,75,14.5,115,22.3,138,26.7,188,36.4,326,63.2
"Stratford School District","=""1380011""","ELA","F",1593,1581,99.2,1581,317,20.1,371,23.5,551,34.9,342,21.6,893,56.5
"Stratford School District","=""1380011""","ELA","M",1636,1626,99.4,1624,486,29.9,442,27.2,462,28.4,234,14.4,696,42.9
"Stratford School District","=""1380011""","Math","F",1593,1577,99.0,1577,576,36.5,550,34.9,295,18.7,156,9.9,451,28.6
"Stratford School District","=""1380011""","Math","M",1636,1623,99.2,1623,617,38.0,492,30.3,340,20.9,174,10.7,514,31.7
"Suffield School District","=""1390011""","ELA","F",534,522,97.8,522,48,9.2,95,18.2,190,36.4,189,36.2,379,72.6
"Suffield School District","=""1390011""","ELA","M",498,488,98.0,488,75,15.4,102,20.9,161,33.0,150,30.7,311,63.7
"Suffield School District","=""1390011""","Math","F",534,521,97.6,521,98,18.8,167,32.1,149,28.6,107,20.5,256,49.1
"Suffield School District","=""1390011""","Math","M",498,486,97.6,485,90,18.6,146,30.1,143,29.5,106,21.9,249,51.3
"The Bridge Academy District","=""2690013""","ELA","F",48,48,100.0,48,23,47.9,17,35.4,"*","*","*","*",8,16.7
"The Bridge Academy District","=""2690013""","ELA","M",50,50,100.0,50,21,42.0,20,40.0,"*","*","*","*",9,18.0
"The Bridge Academy District","=""2690013""","Math","F",48,48,100.0,48,21,43.8,27,56.3,0,0.0,0,0.0,0,0.0
"The Bridge Academy District","=""2690013""","Math","M",50,50,100.0,50,31,62.0,14,28.0,"*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELA","F",82,81,98.8,81,15,18.5,26,32.1,30,37.0,10,12.3,40,49.4
"The Gilbert School District","=""9020022""","ELA","M",90,87,96.7,87,23,26.4,26,29.9,27,31.0,11,12.6,38,43.7
"The Gilbert School District","=""9020022""","Math","F",82,80,97.6,80,35,43.8,27,33.8,12,15.0,6,7.5,18,22.5
"The Gilbert School District","=""9020022""","Math","M",90,87,96.7,87,37,42.5,22,25.3,20,23.0,8,9.2,28,32.2
"Thomaston School District","=""1400011""","ELA","F",243,240,98.8,240,47,19.6,57,23.8,77,32.1,59,24.6,136,56.7
"Thomaston School District","=""1400011""","ELA","M",213,212,99.5,212,57,26.9,55,25.9,73,34.4,27,12.7,100,47.2
"Thomaston School District","=""1400011""","Math","F",243,240,98.8,240,39,16.3,92,38.3,73,30.4,36,15.0,109,45.4
"Thomaston School District","=""1400011""","Math","M",213,213,100.0,213,57,26.8,68,31.9,55,25.8,33,15.5,88,41.3
"Thompson School District","=""1410011""","ELA","F",227,214,94.3,214,57,26.6,73,34.1,61,28.5,23,10.7,84,39.3
"Thompson School District","=""1410011""","ELA","M",273,262,96.0,262,88,33.6,86,32.8,67,25.6,21,8.0,88,33.6
"Thompson School District","=""1410011""","Math","F",227,214,94.3,214,82,38.3,86,40.2,38,17.8,8,3.7,46,21.5
"Thompson School District","=""1410011""","Math","M",273,263,96.3,263,95,36.1,90,34.2,56,21.3,22,8.4,78,29.7
"Tolland School District","=""1420011""","ELA","F",598,594,99.3,594,35,5.9,109,18.4,216,36.4,234,39.4,450,75.8
"Tolland School District","=""1420011""","ELA","M",615,612,99.5,612,78,12.7,131,21.4,221,36.1,182,29.7,403,65.8
"Tolland School District","=""1420011""","Math","F",597,592,99.2,592,48,8.1,160,27.0,213,36.0,171,28.9,384,64.9
"Tolland School District","=""1420011""","Math","M",614,612,99.7,612,56,9.2,140,22.9,229,37.4,187,30.6,416,68.0
"Torrington School District","=""1430011""","ELA","F",1001,958,95.7,958,202,21.1,278,29.0,314,32.8,164,17.1,478,49.9
"Torrington School District","=""1430011""","ELA","M",1075,1041,96.8,1041,330,31.7,298,28.6,293,28.1,120,11.5,413,39.7
"Torrington School District","=""1430011""","Math","F",1002,954,95.2,954,341,35.7,372,39.0,184,19.3,57,6.0,241,25.3
"Torrington School District","=""1430011""","Math","M",1076,1036,96.3,1036,361,34.8,390,37.6,214,20.7,71,6.9,285,27.5
"Trailblazers Academy District","=""2780013""","ELA","F",61,58,95.1,58,37,63.8,15,25.9,"*","*","*","*",6,10.3
"Trailblazers Academy District","=""2780013""","ELA","M",68,66,97.1,66,48,72.7,"*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","Math","F",61,55,90.2,55,46,83.6,"*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","Math","M",68,65,95.6,65,48,73.8,"*","*","*","*",0,0.0,"*","*"
"Trumbull School District","=""1440011""","ELA","F",1481,1458,98.4,1457,53,3.6,146,10.0,463,31.8,795,54.6,1258,86.3
"Trumbull School District","=""1440011""","ELA","M",1525,1507,98.8,1507,111,7.4,230,15.3,483,32.1,683,45.3,1166,77.4
"Trumbull School District","=""1440011""","Math","F",1481,1457,98.4,1456,84,5.8,237,16.3,439,30.2,696,47.8,1135,78.0
"Trumbull School District","=""1440011""","Math","M",1525,1507,98.8,1507,104,6.9,276,18.3,426,28.3,701,46.5,1127,74.8
"Unified School District #2","=""3470015""","ELA","F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","ELA","M",15,15,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Math","F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Math","M",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","ELA","F",28,28,100.0,28,"*","*","*","*",9,32.1,"*","*","*","*"
"Union School District","=""1450011""","ELA","M",21,21,100.0,21,"*","*","*","*",7,33.3,"*","*","*","*"
"Union School District","=""1450011""","Math","F",28,28,100.0,28,"*","*","*","*",10,35.7,"*","*","*","*"
"Union School District","=""1450011""","Math","M",21,21,100.0,21,"*","*","*","*",7,33.3,"*","*","*","*"
"Vernon School District","=""1460011""","ELA","F",670,665,99.3,664,161,24.2,172,25.9,208,31.3,123,18.5,331,49.8
