"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0640011""","Hartford School District","=""0644011""","Renzulli Gifted and Talented Academy",7,"ELA","Non-ELL",10,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0644011""","Renzulli Gifted and Talented Academy",7,"Math","Non-ELL",10,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0644011""","Renzulli Gifted and Talented Academy",8,"ELA","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0644011""","Renzulli Gifted and Talented Academy",8,"Math","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School",4,"ELA","ELL",8,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School",4,"ELA","Non-ELL",28,2354,2401,47,"28.6%","56.3%"
"=""0640011""","Hartford School District","=""0640111""","SAND School",4,"Math","ELL",9,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School",4,"Math","Non-ELL",28,2334,2382,48,"21.4%","60.1%"
"=""0640011""","Hartford School District","=""0640111""","SAND School",5,"ELA","ELL",9,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School",5,"ELA","Non-ELL",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School",5,"Math","ELL",9,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School",5,"Math","Non-ELL",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School",6,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School",6,"ELA","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School",6,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School",6,"Math","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School",7,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School",7,"ELA","Non-ELL","*",2442,2472,29,"29.2%","52.2%"
"=""0640011""","Hartford School District","=""0640111""","SAND School",7,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School",7,"Math","Non-ELL","*",2383,2406,24,"43.5%","59.3%"
"=""0640011""","Hartford School District","=""0640111""","SAND School",8,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School",8,"ELA","Non-ELL","*",2417,2447,31,"32.0%","46.9%"
"=""0640011""","Hartford School District","=""0640111""","SAND School",8,"Math","ELL",6,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0640111""","SAND School",8,"Math","Non-ELL",23,2366,2388,22,"30.4%","46.3%"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",4,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",4,"ELA","Non-ELL","*",2454,2509,55,"50.0%","76.2%"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",4,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",4,"Math","Non-ELL","*",2459,2508,49,"40.0%","74.6%"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",5,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",5,"ELA","Non-ELL","*",2464,2521,57,"48.6%","71.7%"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",5,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",5,"Math","Non-ELL","*",2449,2518,69,"75.7%","94.5%"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",6,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",6,"ELA","Non-ELL","*",2527,2589,62,"70.3%","92.7%"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",6,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",6,"Math","Non-ELL","*",2518,2585,67,"77.8%","92.5%"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",7,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",7,"ELA","Non-ELL","*",2539,2574,35,"45.7%","64.3%"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",7,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",7,"Math","Non-ELL","*",2538,2560,22,"54.3%","64.7%"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",8,"ELA","Non-ELL",34,2566,2623,57,"67.6%","77.8%"
"=""0640011""","Hartford School District","=""0642511""","STEM Magnet at Fisher School",8,"Math","Non-ELL",34,2574,2605,31,"73.5%","83.4%"
"=""0640011""","Hartford School District","=""0643011""","Sanchez School",4,"ELA","ELL",19,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643011""","Sanchez School",4,"ELA","Non-ELL",32,2388,2400,12,"12.5%","31.8%"
"=""0640011""","Hartford School District","=""0643011""","Sanchez School",4,"Math","ELL",20,2342,2374,32,"20.0%","52.1%"
"=""0640011""","Hartford School District","=""0643011""","Sanchez School",4,"Math","Non-ELL",32,2392,2419,27,"15.6%","46.3%"
"=""0640011""","Hartford School District","=""0643011""","Sanchez School",5,"ELA","ELL",12,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643011""","Sanchez School",5,"ELA","Non-ELL",36,2447,2471,24,"22.2%","48.5%"
"=""0640011""","Hartford School District","=""0643011""","Sanchez School",5,"Math","ELL",13,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0643011""","Sanchez School",5,"Math","Non-ELL",36,2428,2467,39,"52.8%","74.3%"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",4,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",4,"ELA","Non-ELL","*",2349,2385,36,"21.4%","49.7%"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",4,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",4,"Math","Non-ELL","*",2359,2388,29,"21.4%","44.9%"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",5,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",5,"ELA","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",5,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",5,"Math","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",6,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",6,"ELA","Non-ELL","*",2442,2459,17,"21.7%","43.3%"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",6,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",6,"Math","Non-ELL","*",2417,2381,-36,"4.3%","14.4%"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",7,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",7,"ELA","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",7,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",7,"Math","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",8,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",8,"ELA","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",8,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642611""","Simpson-Waverly School",8,"Math","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646511""","Sports and Medical Sciences Academy",6,"ELA","ELL",11,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646511""","Sports and Medical Sciences Academy",6,"ELA","Non-ELL",78,2482,2497,16,"26.9%","48.2%"
"=""0640011""","Hartford School District","=""0646511""","Sports and Medical Sciences Academy",6,"Math","ELL",12,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646511""","Sports and Medical Sciences Academy",6,"Math","Non-ELL",78,2484,2503,19,"26.9%","51.0%"
"=""0640011""","Hartford School District","=""0646511""","Sports and Medical Sciences Academy",7,"ELA","ELL",8,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646511""","Sports and Medical Sciences Academy",7,"ELA","Non-ELL",75,2486,2514,28,"36.0%","54.7%"
"=""0640011""","Hartford School District","=""0646511""","Sports and Medical Sciences Academy",7,"Math","ELL",8,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646511""","Sports and Medical Sciences Academy",7,"Math","Non-ELL",75,2490,2491,1,"22.7%","41.8%"
"=""0640011""","Hartford School District","=""0646511""","Sports and Medical Sciences Academy",8,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646511""","Sports and Medical Sciences Academy",8,"ELA","Non-ELL","*",2524,2523,-1,"18.8%","34.8%"
"=""0640011""","Hartford School District","=""0646511""","Sports and Medical Sciences Academy",8,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0646511""","Sports and Medical Sciences Academy",8,"Math","Non-ELL","*",2499,2503,4,"25.0%","38.5%"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",4,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",4,"ELA","Non-ELL","*",2418,2430,13,"21.4%","40.1%"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",4,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",4,"Math","Non-ELL","*",2408,2448,40,"25.0%","61.7%"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",5,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",5,"ELA","Non-ELL","*",2454,2511,57,"46.0%","74.2%"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",5,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",5,"Math","Non-ELL","*",2467,2480,13,"14.3%","44.7%"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",6,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",6,"ELA","Non-ELL","*",2465,2509,44,"37.0%","65.1%"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",6,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",6,"Math","Non-ELL","*",2456,2495,39,"50.0%","71.4%"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",7,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",7,"ELA","Non-ELL","*",2531,2564,32,"31.9%","48.4%"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",7,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",7,"Math","Non-ELL","*",2507,2555,48,"55.3%","77.9%"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",8,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",8,"ELA","Non-ELL","*",2547,2563,16,"29.8%","47.0%"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",8,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642011""","Webster Micro Society Magnet School",8,"Math","Non-ELL","*",2538,2562,24,"36.2%","60.5%"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",4,"ELA","ELL",12,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",4,"ELA","Non-ELL",24,2418,2451,33,"33.3%","48.2%"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",4,"Math","ELL",12,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",4,"Math","Non-ELL",24,2406,2456,51,"41.7%","66.4%"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",5,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",5,"ELA","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",5,"Math","ELL",9,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",5,"Math","Non-ELL",17,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",6,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",6,"ELA","Non-ELL","*",2472,2499,28,"22.7%","51.1%"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",6,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",6,"Math","Non-ELL","*",2447,2487,40,"45.5%","72.3%"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",7,"ELA","ELL",6,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",7,"ELA","Non-ELL",25,2460,2478,18,"24.0%","47.5%"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",7,"Math","ELL",6,"*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",7,"Math","Non-ELL",24,2403,2450,47,"62.5%","80.1%"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",8,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",8,"ELA","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",8,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642111""","West Middle School",8,"Math","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",4,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",4,"ELA","Non-ELL","*",2371,2380,9,"13.8%","33.0%"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",4,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",4,"Math","Non-ELL","*",2358,2386,28,"17.9%","47.6%"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",5,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",5,"ELA","Non-ELL","*",2387,2427,41,"35.0%","54.9%"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",5,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",5,"Math","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",6,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",6,"ELA","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",6,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",6,"Math","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",7,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",7,"ELA","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",7,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",7,"Math","Non-ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",8,"ELA","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",8,"ELA","Non-ELL","*",2476,2494,18,"26.1%","50.2%"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",8,"Math","ELL","*","*","*","*","*","*"
"=""0640011""","Hartford School District","=""0642211""","Wish Museum School",8,"Math","Non-ELL","*",2414,2441,27,"34.8%","56.7%"
"=""0650011""","Hartland School District","=""0650111""","Hartland School",4,"ELA","Non-ELL",12,"*","*","*","*","*"
"=""0650011""","Hartland School District","=""0650111""","Hartland School",4,"Math","Non-ELL",12,"*","*","*","*","*"
"=""0650011""","Hartland School District","=""0650111""","Hartland School",5,"ELA","Non-ELL",22,2445,2554,109,"77.3%","96.1%"
"=""0650011""","Hartland School District","=""0650111""","Hartland School",5,"Math","Non-ELL",22,2448,2503,55,"68.2%","85.7%"
"=""0650011""","Hartland School District","=""0650111""","Hartland School",6,"ELA","Non-ELL",32,2514,2551,36,"46.9%","67.0%"
"=""0650011""","Hartland School District","=""0650111""","Hartland School",6,"Math","Non-ELL",31,2498,2553,55,"64.5%","85.2%"
"=""0650011""","Hartland School District","=""0650111""","Hartland School",7,"ELA","Non-ELL",24,2526,2585,59,"54.2%","74.9%"
"=""0650011""","Hartland School District","=""0650111""","Hartland School",7,"Math","Non-ELL",24,2519,2566,46,"54.2%","75.9%"
"=""0650011""","Hartland School District","=""0650111""","Hartland School",8,"ELA","Non-ELL",15,"*","*","*","*","*"
"=""0650011""","Hartland School District","=""0650111""","Hartland School",8,"Math","Non-ELL",15,"*","*","*","*","*"
"=""0670011""","Hebron School District","=""0670111""","Hebron Elementary School",4,"ELA","Non-ELL",117,2439,2482,42,"35.9%","65.1%"
"=""0670011""","Hebron School District","=""0670111""","Hebron Elementary School",4,"Math","Non-ELL",117,2419,2494,75,"59.8%","90.3%"
"=""0670011""","Hebron School District","=""0670111""","Hebron Elementary School",5,"ELA","Non-ELL",105,2485,2532,47,"42.9%","69.8%"
"=""0670011""","Hebron School District","=""0670111""","Hebron Elementary School",5,"Math","Non-ELL",105,2482,2523,41,"45.7%","73.5%"
"=""0670011""","Hebron School District","=""0670111""","Hebron Elementary School",6,"ELA","Non-ELL",118,2523,2567,44,"55.9%","72.7%"
"=""0670011""","Hebron School District","=""0670111""","Hebron Elementary School",6,"Math","Non-ELL",118,2513,2564,51,"62.7%","81.4%"
"=""2860013""","Highville Charter School District","=""2860113""","Highville Charter School",4,"ELA","Non-ELL",40,2390,2428,39,"27.5%","51.4%"
"=""2860013""","Highville Charter School District","=""2860113""","Highville Charter School",4,"Math","Non-ELL",40,2364,2429,66,"47.5%","80.4%"
"=""2860013""","Highville Charter School District","=""2860113""","Highville Charter School",5,"ELA","Non-ELL",37,2427,2476,49,"37.8%","67.2%"
"=""2860013""","Highville Charter School District","=""2860113""","Highville Charter School",5,"Math","Non-ELL",37,2435,2447,12,"27.0%","43.4%"
"=""2860013""","Highville Charter School District","=""2860113""","Highville Charter School",6,"ELA","Non-ELL",36,2467,2489,22,"30.6%","53.7%"
"=""2860013""","Highville Charter School District","=""2860113""","Highville Charter School",6,"Math","Non-ELL",36,2437,2459,22,"41.7%","59.4%"
"=""2860013""","Highville Charter School District","=""2860113""","Highville Charter School",7,"ELA","Non-ELL",31,2510,2536,26,"45.2%","56.8%"
"=""2860013""","Highville Charter School District","=""2860113""","Highville Charter School",7,"Math","Non-ELL",31,2478,2507,29,"48.4%","67.4%"
"=""2860013""","Highville Charter School District","=""2860113""","Highville Charter School",8,"ELA","Non-ELL",37,2528,2547,20,"24.3%","45.6%"
"=""2860013""","Highville Charter School District","=""2860113""","Highville Charter School",8,"Math","Non-ELL",37,2467,2544,77,"70.3%","87.6%"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",4,"ELA","ELL","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",4,"ELA","Non-ELL","*",2434,2458,23,"14.3%","39.7%"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",4,"Math","ELL","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",4,"Math","Non-ELL","*",2426,2456,30,"21.4%","55.1%"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",5,"ELA","ELL","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",5,"ELA","Non-ELL","*",2446,2460,14,"19.2%","40.5%"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",5,"Math","ELL","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",5,"Math","Non-ELL","*",2395,2441,46,"48.0%","75.2%"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",6,"ELA","ELL","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",6,"ELA","Non-ELL","*",2505,2550,44,"63.3%","77.5%"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",6,"Math","ELL","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",6,"Math","Non-ELL","*",2461,2521,60,"75.9%","93.1%"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",7,"ELA","Non-ELL",32,2551,2573,22,"31.3%","57.4%"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",7,"Math","Non-ELL",31,2515,2544,29,"45.2%","65.0%"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",8,"ELA","Non-ELL",35,2552,2562,9,"34.3%","49.6%"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",8,"Math","Non-ELL",35,2532,2529,-3,"25.7%","37.1%"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",6,"ELA","ELL",6,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",6,"ELA","Non-ELL",83,2490,2489,-1,"24.1%","36.2%"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",6,"Math","ELL",6,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",6,"Math","Non-ELL",83,2467,2438,-29,"6.0%","15.6%"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",7,"ELA","ELL",9,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",7,"ELA","Non-ELL",75,2481,2515,34,"41.3%","59.3%"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",7,"Math","ELL",9,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",7,"Math","Non-ELL",74,2467,2484,18,"28.4%","49.3%"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",8,"ELA","ELL",11,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",8,"ELA","Non-ELL",70,2525,2548,23,"31.4%","46.4%"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",8,"Math","ELL",10,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",8,"Math","Non-ELL",70,2496,2488,-8,"21.4%","32.6%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",4,"ELA","Non-ELL",59,2378,2440,62,"49.2%","73.8%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",4,"Math","Non-ELL",59,2386,2446,60,"49.2%","79.3%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",5,"ELA","Non-ELL",66,2442,2463,21,"21.2%","40.2%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",5,"Math","Non-ELL",66,2436,2446,9,"15.2%","40.5%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",6,"ELA","Non-ELL",50,2486,2521,35,"38.0%","60.1%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",6,"Math","Non-ELL",50,2448,2484,36,"50.0%","66.5%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",7,"ELA","Non-ELL",70,2489,2519,31,"34.3%","52.3%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",7,"Math","Non-ELL",70,2483,2490,8,"28.6%","43.8%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",8,"ELA","Non-ELL",80,2526,2545,18,"33.8%","50.5%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",8,"Math","Non-ELL",81,2481,2500,20,"38.3%","54.4%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",4,"ELA","Non-ELL",25,2459,2528,69,"68.0%","89.0%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",4,"Math","Non-ELL",25,2443,2508,65,"64.0%","88.0%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",5,"ELA","Non-ELL",24,2537,2589,52,"58.3%","72.5%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",5,"Math","Non-ELL",24,2513,2569,56,"58.3%","83.2%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",6,"ELA","ELL","*","*","*","*","*","*"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",6,"ELA","Non-ELL","*",2564,2601,38,"54.8%","71.3%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",6,"Math","ELL","*","*","*","*","*","*"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",6,"Math","Non-ELL","*",2544,2602,58,"80.6%","91.4%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",7,"ELA","Non-ELL",26,2586,2593,7,"26.9%","37.6%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",7,"Math","Non-ELL",26,2554,2564,10,"26.9%","41.9%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",8,"ELA","Non-ELL",19,"*","*","*","*","*"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",8,"Math","Non-ELL",19,"*","*","*","*","*"
"=""0690011""","Killingly School District","=""0695211""","Killingly Intermediate School",5,"ELA","ELL","*","*","*","*","*","*"
"=""0690011""","Killingly School District","=""0695211""","Killingly Intermediate School",5,"ELA","Non-ELL","*",2473,2522,49,"43.3%","70.4%"
