"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0830011""","Middletown School District","=""0830111""","Spencer School",5,"Eligible for Free Lunch",16,"*","*","*","*","*"
"=""0830011""","Middletown School District","=""0830111""","Spencer School",5,"Not Eligible for Free/Reduced Lunch",23,2517,2547,29,"43.5%","63.1%"
"=""0830011""","Middletown School District","=""0830111""","Spencer School",5,"Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0830011""","Middletown School District","=""0831411""","Wesley School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0830011""","Middletown School District","=""0831411""","Wesley School",4,"Not Eligible for Free/Reduced Lunch",28,2510,2553,43,"46.4%","67.0%"
"=""0830011""","Middletown School District","=""0831411""","Wesley School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0830011""","Middletown School District","=""0831411""","Wesley School",5,"Eligible for Free Lunch",18,"*","*","*","*","*"
"=""0830011""","Middletown School District","=""0831411""","Wesley School",5,"Not Eligible for Free/Reduced Lunch",21,2501,2547,46,"38.1%","71.0%"
"=""0830011""","Middletown School District","=""0835411""","Woodrow Wilson Middle School",7,"Eligible for Free Lunch",124,2481,2499,18,"35.5%","50.4%"
"=""0830011""","Middletown School District","=""0835411""","Woodrow Wilson Middle School",7,"Not Eligible for Free/Reduced Lunch",198,2564,2584,20,"42.9%","56.4%"
"=""0830011""","Middletown School District","=""0835411""","Woodrow Wilson Middle School",7,"Eligible for Reduced Lunch",21,2531,2525,-6,"19.0%","42.9%"
"=""0830011""","Middletown School District","=""0835411""","Woodrow Wilson Middle School",8,"Eligible for Free Lunch",100,2506,2534,29,"39.0%","59.8%"
"=""0830011""","Middletown School District","=""0835411""","Woodrow Wilson Middle School",8,"Not Eligible for Free/Reduced Lunch",168,2566,2588,22,"38.1%","56.5%"
"=""0830011""","Middletown School District","=""0835411""","Woodrow Wilson Middle School",8,"Eligible for Reduced Lunch",20,2483,2514,31,"25.0%","63.0%"
"=""0840011""","Milford School District","=""0840111""","Calf Pen Meadow School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0840111""","Calf Pen Meadow School",4,"Not Eligible for Free/Reduced Lunch",33,2443,2514,71,"66.7%","84.2%"
"=""0840011""","Milford School District","=""0840111""","Calf Pen Meadow School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0840111""","Calf Pen Meadow School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0840111""","Calf Pen Meadow School",5,"Not Eligible for Free/Reduced Lunch",36,2490,2539,49,"47.2%","67.8%"
"=""0840011""","Milford School District","=""0840111""","Calf Pen Meadow School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0845111""","East Shore Middle School",6,"Eligible for Free Lunch",22,2457,2496,39,"54.5%","72.9%"
"=""0840011""","Milford School District","=""0845111""","East Shore Middle School",6,"Not Eligible for Free/Reduced Lunch",95,2524,2574,49,"61.1%","78.0%"
"=""0840011""","Milford School District","=""0845111""","East Shore Middle School",6,"Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0840011""","Milford School District","=""0845111""","East Shore Middle School",7,"Eligible for Free Lunch",27,2490,2503,13,"22.2%","42.8%"
"=""0840011""","Milford School District","=""0845111""","East Shore Middle School",7,"Not Eligible for Free/Reduced Lunch",116,2554,2582,28,"42.2%","58.0%"
"=""0840011""","Milford School District","=""0845111""","East Shore Middle School",7,"Eligible for Reduced Lunch",13,"*","*","*","*","*"
"=""0840011""","Milford School District","=""0845111""","East Shore Middle School",8,"Eligible for Free Lunch",23,2540,2583,43,"52.2%","75.1%"
"=""0840011""","Milford School District","=""0845111""","East Shore Middle School",8,"Not Eligible for Free/Reduced Lunch",127,2575,2614,39,"54.3%","69.3%"
"=""0840011""","Milford School District","=""0845111""","East Shore Middle School",8,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0840011""","Milford School District","=""0845211""","Harborside Middle School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0845211""","Harborside Middle School",6,"Not Eligible for Free/Reduced Lunch",135,2534,2584,50,"60.0%","76.9%"
"=""0840011""","Milford School District","=""0845211""","Harborside Middle School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0845211""","Harborside Middle School",7,"Eligible for Free Lunch",11,"*","*","*","*","*"
"=""0840011""","Milford School District","=""0845211""","Harborside Middle School",7,"Not Eligible for Free/Reduced Lunch",157,2586,2617,31,"55.4%","69.6%"
"=""0840011""","Milford School District","=""0845211""","Harborside Middle School",7,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""0840011""","Milford School District","=""0845211""","Harborside Middle School",8,"Eligible for Free Lunch",20,2544,2532,-12,"15.0%","35.3%"
"=""0840011""","Milford School District","=""0845211""","Harborside Middle School",8,"Not Eligible for Free/Reduced Lunch",130,2608,2613,5,"33.1%","49.5%"
"=""0840011""","Milford School District","=""0845211""","Harborside Middle School",8,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0840011""","Milford School District","=""0841911""","J. F. Kennedy School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0841911""","J. F. Kennedy School",4,"Not Eligible for Free/Reduced Lunch",35,2412,2484,72,"51.4%","80.2%"
"=""0840011""","Milford School District","=""0841911""","J. F. Kennedy School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0841911""","J. F. Kennedy School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0841911""","J. F. Kennedy School",5,"Not Eligible for Free/Reduced Lunch",49,2466,2538,73,"57.1%","78.2%"
"=""0840011""","Milford School District","=""0841911""","J. F. Kennedy School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0841611""","Live Oaks School",4,"Eligible for Free Lunch",9,"*","*","*","*","*"
"=""0840011""","Milford School District","=""0841611""","Live Oaks School",4,"Not Eligible for Free/Reduced Lunch",33,2470,2525,55,"51.5%","76.4%"
"=""0840011""","Milford School District","=""0841611""","Live Oaks School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0841611""","Live Oaks School",5,"Not Eligible for Free/Reduced Lunch",34,2514,2550,36,"38.2%","59.0%"
"=""0840011""","Milford School District","=""0841611""","Live Oaks School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0841711""","Mathewson School",4,"Eligible for Free Lunch",6,"*","*","*","*","*"
"=""0840011""","Milford School District","=""0841711""","Mathewson School",4,"Not Eligible for Free/Reduced Lunch",54,2458,2514,56,"44.4%","72.6%"
"=""0840011""","Milford School District","=""0841711""","Mathewson School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0841711""","Mathewson School",5,"Not Eligible for Free/Reduced Lunch",56,2507,2543,36,"48.2%","65.5%"
"=""0840011""","Milford School District","=""0841711""","Mathewson School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0840711""","Meadowside School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0840711""","Meadowside School",4,"Not Eligible for Free/Reduced Lunch",30,2440,2481,41,"36.7%","63.1%"
"=""0840011""","Milford School District","=""0840711""","Meadowside School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0840711""","Meadowside School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0840711""","Meadowside School",5,"Not Eligible for Free/Reduced Lunch",33,2483,2538,55,"48.5%","74.0%"
"=""0840011""","Milford School District","=""0840711""","Meadowside School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0840811""","Orange Avenue School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0840811""","Orange Avenue School",4,"Not Eligible for Free/Reduced Lunch",50,2436,2508,72,"60.0%","82.1%"
"=""0840011""","Milford School District","=""0840811""","Orange Avenue School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0840811""","Orange Avenue School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0840811""","Orange Avenue School",5,"Not Eligible for Free/Reduced Lunch",54,2508,2556,48,"50.0%","76.8%"
"=""0840011""","Milford School District","=""0840811""","Orange Avenue School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0841811""","Orchard Hills School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0841811""","Orchard Hills School",4,"Not Eligible for Free/Reduced Lunch",35,2442,2529,88,"71.4%","92.3%"
"=""0840011""","Milford School District","=""0841811""","Orchard Hills School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0841811""","Orchard Hills School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0841811""","Orchard Hills School",5,"Not Eligible for Free/Reduced Lunch",55,2525,2567,43,"45.5%","65.3%"
"=""0840011""","Milford School District","=""0841811""","Orchard Hills School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0841011""","Pumpkin Delight School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0841011""","Pumpkin Delight School",4,"Not Eligible for Free/Reduced Lunch",25,2439,2520,80,"60.0%","87.0%"
"=""0840011""","Milford School District","=""0841011""","Pumpkin Delight School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0841011""","Pumpkin Delight School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0841011""","Pumpkin Delight School",5,"Not Eligible for Free/Reduced Lunch",24,2473,2566,93,"79.2%","97.8%"
"=""0840011""","Milford School District","=""0841011""","Pumpkin Delight School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0840011""","Milford School District","=""0845311""","West Shore Middle School",6,"Eligible for Free Lunch",37,2474,2506,32,"35.1%","57.4%"
"=""0840011""","Milford School District","=""0845311""","West Shore Middle School",6,"Not Eligible for Free/Reduced Lunch",92,2512,2557,45,"54.3%","74.7%"
"=""0840011""","Milford School District","=""0845311""","West Shore Middle School",6,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0840011""","Milford School District","=""0845311""","West Shore Middle School",7,"Eligible for Free Lunch",33,2515,2553,38,"45.5%","59.5%"
"=""0840011""","Milford School District","=""0845311""","West Shore Middle School",7,"Not Eligible for Free/Reduced Lunch",95,2556,2586,30,"44.2%","59.7%"
"=""0840011""","Milford School District","=""0845311""","West Shore Middle School",7,"Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""0840011""","Milford School District","=""0845311""","West Shore Middle School",8,"Eligible for Free Lunch",40,2513,2554,41,"42.5%","65.5%"
"=""0840011""","Milford School District","=""0845311""","West Shore Middle School",8,"Not Eligible for Free/Reduced Lunch",101,2549,2581,32,"39.6%","59.9%"
"=""0840011""","Milford School District","=""0845311""","West Shore Middle School",8,"Eligible for Reduced Lunch",12,"*","*","*","*","*"
"=""0850011""","Monroe School District","=""0850511""","Fawn Hollow Elementary School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District","=""0850511""","Fawn Hollow Elementary School",4,"Not Eligible for Free/Reduced Lunch",81,2511,2544,33,"50.6%","69.0%"
"=""0850011""","Monroe School District","=""0850511""","Fawn Hollow Elementary School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District","=""0850511""","Fawn Hollow Elementary School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District","=""0850511""","Fawn Hollow Elementary School",5,"Not Eligible for Free/Reduced Lunch",79,2531,2581,50,"54.4%","77.4%"
"=""0850011""","Monroe School District","=""0850511""","Fawn Hollow Elementary School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District","=""0855211""","Jockey Hollow School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District","=""0855211""","Jockey Hollow School",6,"Not Eligible for Free/Reduced Lunch",251,2581,2580,-1,"39.4%","49.8%"
"=""0850011""","Monroe School District","=""0855211""","Jockey Hollow School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District","=""0855211""","Jockey Hollow School",7,"Eligible for Free Lunch",18,"*","*","*","*","*"
"=""0850011""","Monroe School District","=""0855211""","Jockey Hollow School",7,"Not Eligible for Free/Reduced Lunch",222,2587,2623,35,"51.4%","69.5%"
"=""0850011""","Monroe School District","=""0855211""","Jockey Hollow School",7,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0850011""","Monroe School District","=""0855211""","Jockey Hollow School",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District","=""0855211""","Jockey Hollow School",8,"Not Eligible for Free/Reduced Lunch",226,2604,2626,22,"45.1%","61.5%"
"=""0850011""","Monroe School District","=""0855211""","Jockey Hollow School",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District","=""0850111""","Monroe Elementary School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District","=""0850111""","Monroe Elementary School",4,"Not Eligible for Free/Reduced Lunch",48,2523,2579,56,"75.0%","87.1%"
"=""0850011""","Monroe School District","=""0850111""","Monroe Elementary School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District","=""0850111""","Monroe Elementary School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District","=""0850111""","Monroe Elementary School",5,"Not Eligible for Free/Reduced Lunch",44,2561,2594,33,"52.3%","67.8%"
"=""0850011""","Monroe School District","=""0850111""","Monroe Elementary School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District","=""0850311""","Stepney Elementary School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District","=""0850311""","Stepney Elementary School",4,"Not Eligible for Free/Reduced Lunch",63,2495,2533,38,"44.4%","63.0%"
"=""0850011""","Monroe School District","=""0850311""","Stepney Elementary School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District","=""0850311""","Stepney Elementary School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District","=""0850311""","Stepney Elementary School",5,"Not Eligible for Free/Reduced Lunch",74,2550,2591,41,"63.5%","77.6%"
"=""0850011""","Monroe School District","=""0850311""","Stepney Elementary School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0860011""","Montville School District","=""0860711""","Dr. Charles E. Murphy School",4,"Eligible for Free Lunch",15,"*","*","*","*","*"
"=""0860011""","Montville School District","=""0860711""","Dr. Charles E. Murphy School",4,"Not Eligible for Free/Reduced Lunch",27,2471,2524,53,"55.6%","77.7%"
"=""0860011""","Montville School District","=""0860711""","Dr. Charles E. Murphy School",4,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0860011""","Montville School District","=""0860711""","Dr. Charles E. Murphy School",5,"Eligible for Free Lunch",18,"*","*","*","*","*"
"=""0860011""","Montville School District","=""0860711""","Dr. Charles E. Murphy School",5,"Not Eligible for Free/Reduced Lunch",34,2478,2522,44,"44.1%","69.5%"
"=""0860011""","Montville School District","=""0860711""","Dr. Charles E. Murphy School",5,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0860011""","Montville School District","=""0865111""","Leonard J. Tyl Middle School",6,"Eligible for Free Lunch",56,2483,2510,27,"32.1%","60.4%"
"=""0860011""","Montville School District","=""0865111""","Leonard J. Tyl Middle School",6,"Not Eligible for Free/Reduced Lunch",104,2546,2568,22,"40.4%","60.0%"
"=""0860011""","Montville School District","=""0865111""","Leonard J. Tyl Middle School",6,"Eligible for Reduced Lunch",18,"*","*","*","*","*"
"=""0860011""","Montville School District","=""0865111""","Leonard J. Tyl Middle School",7,"Eligible for Free Lunch",43,2508,2549,41,"51.2%","66.8%"
"=""0860011""","Montville School District","=""0865111""","Leonard J. Tyl Middle School",7,"Not Eligible for Free/Reduced Lunch",99,2544,2577,33,"40.4%","59.6%"
"=""0860011""","Montville School District","=""0865111""","Leonard J. Tyl Middle School",7,"Eligible for Reduced Lunch",19,"*","*","*","*","*"
"=""0860011""","Montville School District","=""0865111""","Leonard J. Tyl Middle School",8,"Eligible for Free Lunch",53,2530,2549,19,"32.1%","48.3%"
"=""0860011""","Montville School District","=""0865111""","Leonard J. Tyl Middle School",8,"Not Eligible for Free/Reduced Lunch",110,2561,2586,25,"40.0%","57.1%"
"=""0860011""","Montville School District","=""0865111""","Leonard J. Tyl Middle School",8,"Eligible for Reduced Lunch",13,"*","*","*","*","*"
"=""0860011""","Montville School District","=""0860111""","Mohegan School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0860011""","Montville School District","=""0860111""","Mohegan School",4,"Not Eligible for Free/Reduced Lunch",21,2421,2470,50,"33.3%","65.5%"
"=""0860011""","Montville School District","=""0860111""","Mohegan School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0860011""","Montville School District","=""0860111""","Mohegan School",5,"Eligible for Free Lunch",21,2465,2510,46,"38.1%","70.6%"
"=""0860011""","Montville School District","=""0860111""","Mohegan School",5,"Not Eligible for Free/Reduced Lunch",33,2491,2543,52,"54.5%","67.5%"
"=""0860011""","Montville School District","=""0860111""","Mohegan School",5,"Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""0860011""","Montville School District","=""0860511""","Oakdale School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0860011""","Montville School District","=""0860511""","Oakdale School",4,"Not Eligible for Free/Reduced Lunch",40,2495,2574,79,"80.0%","97.0%"
"=""0860011""","Montville School District","=""0860511""","Oakdale School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0860011""","Montville School District","=""0860511""","Oakdale School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0860011""","Montville School District","=""0860511""","Oakdale School",5,"Not Eligible for Free/Reduced Lunch",39,2512,2570,58,"61.5%","85.2%"
"=""0860011""","Montville School District","=""0860511""","Oakdale School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0880011""","Naugatuck School District","=""0880811""","Andrew Avenue School",4,"Eligible for Free Lunch",25,2427,2431,4,"12.0%","32.4%"
"=""0880011""","Naugatuck School District","=""0880811""","Andrew Avenue School",4,"Not Eligible for Free/Reduced Lunch",11,"*","*","*","*","*"
"=""0880011""","Naugatuck School District","=""0880811""","Andrew Avenue School",4,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""0880011""","Naugatuck School District","=""0885111""","City Hill Middle School",7,"Eligible for Free Lunch",119,2488,2523,35,"32.8%","55.8%"
"=""0880011""","Naugatuck School District","=""0885111""","City Hill Middle School",7,"Not Eligible for Free/Reduced Lunch",170,2552,2577,25,"44.1%","63.2%"
"=""0880011""","Naugatuck School District","=""0885111""","City Hill Middle School",7,"Eligible for Reduced Lunch",30,2496,2535,39,"43.3%","64.6%"
"=""0880011""","Naugatuck School District","=""0885111""","City Hill Middle School",8,"Eligible for Free Lunch",118,2494,2520,27,"32.2%","54.0%"
"=""0880011""","Naugatuck School District","=""0885111""","City Hill Middle School",8,"Not Eligible for Free/Reduced Lunch",159,2551,2571,20,"37.1%","54.4%"
"=""0880011""","Naugatuck School District","=""0885111""","City Hill Middle School",8,"Eligible for Reduced Lunch",38,2529,2548,19,"36.8%","51.6%"
"=""0880011""","Naugatuck School District","=""0880211""","Cross Street Intermediate School",5,"Eligible for Free Lunch",50,2423,2483,59,"48.0%","71.8%"
"=""0880011""","Naugatuck School District","=""0880211""","Cross Street Intermediate School",5,"Not Eligible for Free/Reduced Lunch",81,2481,2529,48,"43.2%","71.3%"
"=""0880011""","Naugatuck School District","=""0880211""","Cross Street Intermediate School",5,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0880011""","Naugatuck School District","=""0880211""","Cross Street Intermediate School",6,"Eligible for Free Lunch",46,2467,2537,71,"56.5%","85.9%"
"=""0880011""","Naugatuck School District","=""0880211""","Cross Street Intermediate School",6,"Not Eligible for Free/Reduced Lunch",90,2502,2551,49,"58.9%","77.9%"
"=""0880011""","Naugatuck School District","=""0880211""","Cross Street Intermediate School",6,"Eligible for Reduced Lunch",17,"*","*","*","*","*"
"=""0880011""","Naugatuck School District","=""0880411""","Hillside Intermediate School",5,"Eligible for Free Lunch",64,2424,2465,41,"34.4%","61.3%"
"=""0880011""","Naugatuck School District","=""0880411""","Hillside Intermediate School",5,"Not Eligible for Free/Reduced Lunch",65,2488,2537,49,"44.6%","74.5%"
"=""0880011""","Naugatuck School District","=""0880411""","Hillside Intermediate School",5,"Eligible for Reduced Lunch",15,"*","*","*","*","*"
"=""0880011""","Naugatuck School District","=""0880411""","Hillside Intermediate School",6,"Eligible for Free Lunch",73,2450,2490,40,"46.6%","66.9%"
"=""0880011""","Naugatuck School District","=""0880411""","Hillside Intermediate School",6,"Not Eligible for Free/Reduced Lunch",64,2500,2546,45,"50.0%","71.4%"
"=""0880011""","Naugatuck School District","=""0880411""","Hillside Intermediate School",6,"Eligible for Reduced Lunch",16,"*","*","*","*","*"
"=""0880011""","Naugatuck School District","=""0880511""","Hop Brook Elementary School",4,"Eligible for Free Lunch",26,2428,2465,37,"30.8%","54.6%"
"=""0880011""","Naugatuck School District","=""0880511""","Hop Brook Elementary School",4,"Not Eligible for Free/Reduced Lunch","*",2411,2471,60,"43.5%","70.1%"
"=""0880011""","Naugatuck School District","=""0880511""","Hop Brook Elementary School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0880011""","Naugatuck School District","=""0880311""","Maple Hill School",4,"Eligible for Free Lunch",27,2410,2462,53,"29.6%","65.7%"
"=""0880011""","Naugatuck School District","=""0880311""","Maple Hill School",4,"Not Eligible for Free/Reduced Lunch",67,2420,2469,49,"38.8%","64.3%"
"=""0880011""","Naugatuck School District","=""0880311""","Maple Hill School",4,"Eligible for Reduced Lunch",12,"*","*","*","*","*"
"=""0880011""","Naugatuck School District","=""0880611""","Salem School",4,"Eligible for Free Lunch",26,2391,2450,60,"26.9%","67.5%"
"=""0880011""","Naugatuck School District","=""0880611""","Salem School",4,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0880011""","Naugatuck School District","=""0880611""","Salem School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0880011""","Naugatuck School District","=""0880711""","Western School",4,"Eligible for Free Lunch",23,2402,2451,49,"43.5%","62.3%"
"=""0880011""","Naugatuck School District","=""0880711""","Western School",4,"Not Eligible for Free/Reduced Lunch",35,2421,2496,75,"65.7%","84.6%"
"=""2800013""","New Beginnings Inc Family Academy District","=""2800113""","New Beginnings Inc., Family Academy",4,"Eligible for Free Lunch",25,2374,2421,47,"36.0%","54.3%"
"=""2800013""","New Beginnings Inc Family Academy District","=""2800113""","New Beginnings Inc., Family Academy",4,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District","=""2800113""","New Beginnings Inc., Family Academy",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District","=""2800113""","New Beginnings Inc., Family Academy",5,"Eligible for Free Lunch",30,2434,2446,13,"13.3%","35.7%"
"=""2800013""","New Beginnings Inc Family Academy District","=""2800113""","New Beginnings Inc., Family Academy",5,"Not Eligible for Free/Reduced Lunch",6,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District","=""2800113""","New Beginnings Inc., Family Academy",5,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District","=""2800113""","New Beginnings Inc., Family Academy",6,"Eligible for Free Lunch",28,2484,2528,44,"50.0%","67.9%"
"=""2800013""","New Beginnings Inc Family Academy District","=""2800113""","New Beginnings Inc., Family Academy",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District","=""2800113""","New Beginnings Inc., Family Academy",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District","=""2800113""","New Beginnings Inc., Family Academy",7,"Eligible for Free Lunch",21,2481,2531,50,"38.1%","66.8%"
"=""2800013""","New Beginnings Inc Family Academy District","=""2800113""","New Beginnings Inc., Family Academy",7,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District","=""2800113""","New Beginnings Inc., Family Academy",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District","=""2800113""","New Beginnings Inc., Family Academy",8,"Eligible for Free Lunch",23,2514,2548,34,"47.8%","68.9%"
"=""2800013""","New Beginnings Inc Family Academy District","=""2800113""","New Beginnings Inc., Family Academy",8,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0899111""","Alternative Center School",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0899111""","Alternative Center School",8,"Eligible for Free Lunch",6,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891011""","Behavior Support",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891011""","Behavior Support",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890311""","Chamberlain  Elementary School",4,"Eligible for Free Lunch",47,2376,2399,23,"10.6%","43.0%"
"=""0890011""","New Britain School District","=""0890311""","Chamberlain  Elementary School",4,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890311""","Chamberlain  Elementary School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890311""","Chamberlain  Elementary School",5,"Eligible for Free Lunch",49,2380,2434,53,"40.8%","65.0%"
"=""0890011""","New Britain School District","=""0890311""","Chamberlain  Elementary School",5,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890311""","Chamberlain  Elementary School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",4,"Eligible for Free Lunch",75,2365,2395,29,"25.3%","44.8%"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",4,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",5,"Eligible for Free Lunch",54,2375,2429,54,"37.0%","70.6%"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",5,"Not Eligible for Free/Reduced Lunch",8,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",5,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
