"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",6,"High Needs",26,2421,2442,20,"34.6%","49.0%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",6,"Non-High Needs",18,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",7,"High Needs",25,2442,2490,48,"56.0%","80.9%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",7,"Non-High Needs",20,2507,2557,50,"70.0%","83.9%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",8,"High Needs",26,2449,2476,27,"50.0%","64.2%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",8,"Non-High Needs",17,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",4,"High Needs",21,2374,2433,59,"47.6%","73.4%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",4,"Non-High Needs",26,2428,2495,67,"65.4%","85.7%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",5,"High Needs",24,2419,2419,0,"8.3%","34.7%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",5,"Non-High Needs",23,2457,2483,26,"34.8%","64.2%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",6,"High Needs",14,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",6,"Non-High Needs",37,2505,2535,30,"35.1%","61.6%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",7,"High Needs",14,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",7,"Non-High Needs",25,2517,2550,33,"44.0%","65.6%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",8,"High Needs",17,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",8,"Non-High Needs",29,2521,2550,29,"48.3%","60.1%"
"=""0930011""","New Haven School District","=""0933511""","Quinnipiac Real World Math STEM School",4,"High Needs",33,2358,2407,49,"33.3%","68.5%"
"=""0930011""","New Haven School District","=""0933511""","Quinnipiac Real World Math STEM School",4,"Non-High Needs",6,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",4,"High Needs",43,2362,2386,24,"9.3%","41.3%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",4,"Non-High Needs",23,2394,2420,26,"8.7%","42.5%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",5,"High Needs",37,2394,2412,18,"32.4%","49.5%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",5,"Non-High Needs",28,2438,2454,17,"17.9%","43.5%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",6,"High Needs",37,2422,2423,1,"21.6%","32.5%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",6,"Non-High Needs",25,2455,2478,23,"40.0%","55.8%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",7,"High Needs",39,2450,2444,-7,"17.9%","32.4%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",7,"Non-High Needs",24,2487,2502,14,"16.7%","47.6%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",8,"High Needs",34,2426,2435,9,"20.6%","39.6%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",8,"Non-High Needs",28,2475,2499,24,"35.7%","50.4%"
"=""0930011""","New Haven School District","=""0932811""","Strong 21st Century Communications Magnet and SCSU Lab School",4,"High Needs",63,2361,2414,53,"33.3%","69.2%"
"=""0930011""","New Haven School District","=""0932811""","Strong 21st Century Communications Magnet and SCSU Lab School",4,"Non-High Needs",10,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932911""","Truman School",4,"High Needs","*",2369,2429,60,"41.5%","75.8%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",4,"Non-High Needs","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932911""","Truman School",5,"High Needs","*",2365,2436,72,"71.1%","89.5%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",5,"Non-High Needs","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932911""","Truman School",6,"High Needs",38,2409,2470,60,"55.3%","79.9%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",6,"Non-High Needs",6,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932911""","Truman School",7,"High Needs","*",2428,2453,25,"30.3%","58.9%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",7,"Non-High Needs","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932911""","Truman School",8,"High Needs",36,2427,2476,49,"55.6%","68.1%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",8,"Non-High Needs",9,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934911""","West Rock Authors Academy",4,"High Needs","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934911""","West Rock Authors Academy",4,"Non-High Needs","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",4,"High Needs",31,2375,2406,31,"19.4%","55.1%"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",4,"Non-High Needs",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",5,"High Needs","*",2389,2401,13,"21.2%","39.2%"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",5,"Non-High Needs","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",6,"High Needs","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",6,"Non-High Needs","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",7,"High Needs",23,2422,2431,9,"26.1%","43.0%"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",7,"Non-High Needs",7,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",8,"High Needs",14,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",8,"Non-High Needs",7,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",4,"High Needs",7,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",4,"Non-High Needs",25,2501,2538,37,"40.0%","70.8%"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",5,"High Needs","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",5,"Non-High Needs","*",2537,2583,46,"67.6%","84.4%"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",6,"High Needs",14,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",6,"Non-High Needs",24,2582,2631,50,"83.3%","98.5%"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",7,"High Needs",12,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",7,"Non-High Needs",25,2579,2619,40,"68.0%","85.6%"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",8,"High Needs",13,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",8,"Non-High Needs",16,"*","*","*","*","*"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",5,"High Needs","*","*","*","*","*","*"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",5,"Non-High Needs","*","*","*","*","*","*"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",6,"High Needs",171,2441,2451,10,"24.6%","45.9%"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",6,"Non-High Needs",16,"*","*","*","*","*"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",7,"High Needs",148,2445,2475,30,"39.9%","60.4%"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",7,"Non-High Needs",19,"*","*","*","*","*"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",8,"High Needs",132,2465,2468,3,"25.0%","42.4%"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",8,"Non-High Needs",15,"*","*","*","*","*"
"=""0950011""","New London School District","=""0950311""","Jennings School",4,"High Needs",72,2382,2410,28,"13.9%","45.8%"
"=""0950011""","New London School District","=""0950311""","Jennings School",4,"Non-High Needs",8,"*","*","*","*","*"
"=""0950011""","New London School District","=""0950311""","Jennings School",5,"High Needs",66,2412,2422,10,"19.7%","40.0%"
"=""0950011""","New London School District","=""0950311""","Jennings School",5,"Non-High Needs",7,"*","*","*","*","*"
"=""0950011""","New London School District","=""0950911""","Nathan Hale Arts Magnet School",4,"High Needs",71,2405,2422,17,"14.1%","37.9%"
"=""0950011""","New London School District","=""0950911""","Nathan Hale Arts Magnet School",4,"Non-High Needs",13,"*","*","*","*","*"
"=""0950011""","New London School District","=""0950911""","Nathan Hale Arts Magnet School",5,"High Needs",81,2430,2450,20,"27.2%","52.7%"
"=""0950011""","New London School District","=""0950911""","Nathan Hale Arts Magnet School",5,"Non-High Needs",7,"*","*","*","*","*"
"=""0950011""","New London School District","=""0950811""","Winthrop STEM Elementary Magnet School",4,"High Needs",64,2389,2430,41,"31.3%","58.1%"
"=""0950011""","New London School District","=""0950811""","Winthrop STEM Elementary Magnet School",4,"Non-High Needs",18,"*","*","*","*","*"
"=""0950011""","New London School District","=""0950811""","Winthrop STEM Elementary Magnet School",5,"High Needs",57,2404,2448,44,"52.6%","75.7%"
"=""0950011""","New London School District","=""0950811""","Winthrop STEM Elementary Magnet School",5,"Non-High Needs",9,"*","*","*","*","*"
"=""0960011""","New Milford School District","=""0960911""","Sarah Noble Intermediate School",4,"High Needs",93,2396,2447,51,"40.9%","69.3%"
"=""0960011""","New Milford School District","=""0960911""","Sarah Noble Intermediate School",4,"Non-High Needs",196,2456,2507,50,"46.9%","75.9%"
"=""0960011""","New Milford School District","=""0960911""","Sarah Noble Intermediate School",5,"High Needs",90,2432,2474,42,"51.1%","73.1%"
"=""0960011""","New Milford School District","=""0960911""","Sarah Noble Intermediate School",5,"Non-High Needs",207,2483,2540,57,"64.7%","87.1%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",6,"High Needs",100,2457,2465,9,"32.0%","45.5%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",6,"Non-High Needs",196,2518,2547,29,"39.8%","61.3%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",7,"High Needs",75,2453,2488,35,"40.0%","63.5%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",7,"Non-High Needs",208,2555,2590,35,"54.8%","73.4%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",8,"High Needs",90,2493,2476,-17,"22.2%","35.0%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",8,"Non-High Needs",183,2567,2563,-4,"28.4%","40.1%"
"=""0940011""","Newington School District","=""0940611""","Anna Reynolds School",4,"High Needs",16,"*","*","*","*","*"
"=""0940011""","Newington School District","=""0940611""","Anna Reynolds School",4,"Non-High Needs",69,2481,2533,52,"56.5%","82.6%"
"=""0940011""","Newington School District","=""0940211""","Elizabeth Green School",4,"High Needs",21,2405,2456,51,"33.3%","72.7%"
"=""0940011""","Newington School District","=""0940211""","Elizabeth Green School",4,"Non-High Needs",38,2490,2523,34,"36.8%","62.6%"
"=""0940011""","Newington School District","=""0940811""","John Paterson School",4,"High Needs",23,2426,2465,38,"30.4%","61.3%"
"=""0940011""","Newington School District","=""0940811""","John Paterson School",4,"Non-High Needs",54,2476,2518,42,"38.9%","70.3%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",5,"High Needs",47,2436,2448,12,"21.3%","40.7%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",5,"Non-High Needs",108,2495,2521,26,"40.7%","59.0%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",6,"High Needs",36,2478,2498,20,"41.7%","56.0%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",6,"Non-High Needs",123,2535,2572,37,"52.8%","73.3%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",7,"High Needs",38,2507,2485,-22,"13.2%","27.4%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",7,"Non-High Needs",127,2567,2576,9,"37.8%","50.6%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",8,"High Needs",46,2513,2531,18,"39.1%","57.1%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",8,"Non-High Needs",108,2570,2584,14,"40.7%","55.9%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",5,"High Needs",50,2464,2463,-1,"14.0%","32.6%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",5,"Non-High Needs",91,2518,2528,10,"30.8%","48.2%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",6,"High Needs",52,2460,2485,25,"44.2%","62.7%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",6,"Non-High Needs",94,2531,2566,35,"51.1%","66.6%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",7,"High Needs",52,2519,2543,25,"42.3%","66.9%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",7,"Non-High Needs",101,2571,2585,14,"30.7%","52.5%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",8,"High Needs",45,2532,2531,-1,"28.9%","40.0%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",8,"Non-High Needs",109,2584,2581,-2,"36.7%","45.9%"
"=""0940011""","Newington School District","=""0940711""","Ruth Chaffee School",4,"High Needs",24,2452,2464,12,"12.5%","28.1%"
"=""0940011""","Newington School District","=""0940711""","Ruth Chaffee School",4,"Non-High Needs",46,2479,2500,22,"26.1%","50.5%"
"=""0970011""","Newtown School District","=""0970111""","Hawley Elementary School",4,"High Needs",10,"*","*","*","*","*"
"=""0970011""","Newtown School District","=""0970111""","Hawley Elementary School",4,"Non-High Needs",59,2460,2526,67,"62.7%","89.8%"
"=""0970011""","Newtown School District","=""0970411""","Head O'Meadow Elementary School",4,"High Needs",8,"*","*","*","*","*"
"=""0970011""","Newtown School District","=""0970411""","Head O'Meadow Elementary School",4,"Non-High Needs",63,2475,2544,69,"69.8%","94.4%"
"=""0970011""","Newtown School District","=""0970311""","Middle Gate Elementary School",4,"High Needs",15,"*","*","*","*","*"
"=""0970011""","Newtown School District","=""0970311""","Middle Gate Elementary School",4,"Non-High Needs",63,2471,2511,40,"38.1%","61.9%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School",7,"High Needs",50,2516,2534,18,"42.0%","59.1%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School",7,"Non-High Needs",319,2600,2631,30,"59.6%","75.8%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School",8,"High Needs",48,2547,2573,26,"41.7%","56.7%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School",8,"Non-High Needs",346,2621,2643,22,"50.6%","65.7%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School",5,"High Needs",57,2443,2477,34,"45.6%","72.1%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School",5,"Non-High Needs",266,2509,2568,58,"69.2%","90.1%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School",6,"High Needs",59,2461,2503,42,"52.5%","69.2%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School",6,"Non-High Needs",272,2539,2608,69,"79.0%","94.7%"
"=""0970011""","Newtown School District","=""0970211""","Sandy Hook Elementary School",4,"High Needs",10,"*","*","*","*","*"
"=""0970011""","Newtown School District","=""0970211""","Sandy Hook Elementary School",4,"Non-High Needs",57,2453,2503,51,"43.9%","74.6%"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",4,"High Needs",7,"*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",4,"Non-High Needs",9,"*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",5,"High Needs","*","*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",5,"Non-High Needs","*","*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",6,"High Needs","*","*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",6,"Non-High Needs","*","*","*","*","*","*"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",6,"High Needs",39,2469,2501,32,"48.7%","66.9%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",6,"Non-High Needs",99,2529,2559,30,"44.4%","65.3%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",7,"High Needs",51,2489,2513,24,"47.1%","62.7%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",7,"Non-High Needs",98,2549,2556,7,"26.5%","46.9%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",8,"High Needs",40,2474,2489,15,"32.5%","49.2%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",8,"Non-High Needs",111,2549,2583,34,"52.3%","67.2%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School",4,"High Needs",37,2407,2451,45,"35.1%","64.0%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School",4,"Non-High Needs",88,2459,2502,43,"36.4%","66.4%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School",5,"High Needs",37,2432,2476,45,"62.2%","78.0%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School",5,"Non-High Needs",103,2484,2545,60,"66.0%","88.7%"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",4,"High Needs",8,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",4,"Non-High Needs",11,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",5,"High Needs",6,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",5,"Non-High Needs",13,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",6,"High Needs",9,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",6,"Non-High Needs",21,2516,2553,37,"52.4%","71.4%"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",7,"High Needs",9,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",7,"Non-High Needs",15,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",8,"High Needs","*","*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",8,"Non-High Needs","*","*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School",4,"High Needs",7,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School",4,"Non-High Needs",38,2464,2541,76,"65.8%","94.3%"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School",5,"High Needs",14,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School",5,"Non-High Needs",40,2465,2512,48,"55.0%","83.6%"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School",4,"High Needs",14,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School",4,"Non-High Needs",30,2452,2523,70,"76.7%","95.0%"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School",5,"High Needs",16,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School",5,"Non-High Needs",40,2520,2573,53,"60.0%","88.9%"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School",4,"High Needs",13,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School",4,"Non-High Needs",34,2453,2516,62,"50.0%","87.8%"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School",5,"High Needs",10,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School",5,"Non-High Needs",43,2508,2555,46,"58.1%","82.8%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",6,"High Needs",61,2460,2503,43,"50.8%","73.7%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",6,"Non-High Needs",191,2510,2572,62,"69.1%","90.9%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",7,"High Needs",44,2464,2537,74,"77.3%","93.5%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",7,"Non-High Needs",168,2520,2603,82,"89.3%","100.0%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",8,"High Needs",55,2501,2548,47,"54.5%","73.5%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",8,"Non-High Needs",188,2542,2625,84,"84.0%","97.6%"
"=""1010011""","North Haven School District","=""1010311""","Ridge Road Elementary School",4,"High Needs",15,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010311""","Ridge Road Elementary School",4,"Non-High Needs",51,2458,2529,71,"64.7%","93.9%"
"=""1010011""","North Haven School District","=""1010311""","Ridge Road Elementary School",5,"High Needs",12,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010311""","Ridge Road Elementary School",5,"Non-High Needs",43,2502,2561,59,"69.8%","89.7%"
"=""1020011""","North Stonington School District","=""1020111""","North Stonington Elementary School",4,"High Needs","*","*","*","*","*","*"
"=""1020011""","North Stonington School District","=""1020111""","North Stonington Elementary School",4,"Non-High Needs","*",2525,2575,50,"60.0%","77.6%"
"=""1020011""","North Stonington School District","=""1020111""","North Stonington Elementary School",5,"High Needs",6,"*","*","*","*","*"
"=""1020011""","North Stonington School District","=""1020111""","North Stonington Elementary School",5,"Non-High Needs",50,2547,2606,58,"76.0%","94.9%"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",6,"High Needs",13,"*","*","*","*","*"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",6,"Non-High Needs",44,2553,2552,-1,"15.9%","27.5%"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",7,"High Needs",11,"*","*","*","*","*"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",7,"Non-High Needs",47,2531,2575,43,"55.3%","77.0%"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",8,"High Needs",13,"*","*","*","*","*"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",8,"Non-High Needs",36,2571,2608,37,"50.0%","73.2%"
"=""1030011""","Norwalk School District","=""1030211""","Brookside Elementary School",4,"High Needs",47,2391,2450,59,"46.8%","77.0%"
"=""1030011""","Norwalk School District","=""1030211""","Brookside Elementary School",4,"Non-High Needs",29,2466,2514,47,"51.7%","76.5%"
"=""1030011""","Norwalk School District","=""1030211""","Brookside Elementary School",5,"High Needs",45,2431,2448,16,"28.9%","41.8%"
"=""1030011""","Norwalk School District","=""1030211""","Brookside Elementary School",5,"Non-High Needs",13,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1030311""","Columbus Magnet School",4,"High Needs",18,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1030311""","Columbus Magnet School",4,"Non-High Needs",24,2446,2516,71,"58.3%","91.3%"
"=""1030011""","Norwalk School District","=""1030311""","Columbus Magnet School",5,"High Needs",15,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1030311""","Columbus Magnet School",5,"Non-High Needs",25,2514,2549,35,"36.0%","67.4%"
"=""1030011""","Norwalk School District","=""1030411""","Cranbury Elementary School",4,"High Needs",31,2408,2452,45,"22.6%","64.0%"
"=""1030011""","Norwalk School District","=""1030411""","Cranbury Elementary School",4,"Non-High Needs",36,2476,2526,50,"44.4%","72.4%"
"=""1030011""","Norwalk School District","=""1030411""","Cranbury Elementary School",5,"High Needs",31,2434,2437,3,"19.4%","40.7%"
"=""1030011""","Norwalk School District","=""1030411""","Cranbury Elementary School",5,"Non-High Needs",33,2508,2527,20,"21.2%","52.0%"
"=""1030011""","Norwalk School District","=""1032011""","Fox Run Elementary School",4,"High Needs",32,2387,2431,44,"25.0%","62.6%"
"=""1030011""","Norwalk School District","=""1032011""","Fox Run Elementary School",4,"Non-High Needs",36,2470,2522,53,"52.8%","84.1%"
"=""1030011""","Norwalk School District","=""1032011""","Fox Run Elementary School",5,"High Needs",26,2446,2448,2,"19.2%","44.6%"
"=""1030011""","Norwalk School District","=""1032011""","Fox Run Elementary School",5,"Non-High Needs",33,2504,2539,34,"45.5%","67.8%"
"=""1030011""","Norwalk School District","=""1030711""","Jefferson Magnet School",4,"High Needs",72,2411,2468,57,"44.4%","75.2%"
"=""1030011""","Norwalk School District","=""1030711""","Jefferson Magnet School",4,"Non-High Needs",25,2425,2493,68,"48.0%","91.4%"
"=""1030011""","Norwalk School District","=""1030711""","Jefferson Magnet School",5,"High Needs",73,2437,2464,27,"43.8%","61.1%"
"=""1030011""","Norwalk School District","=""1030711""","Jefferson Magnet School",5,"Non-High Needs",24,2467,2511,44,"54.2%","74.7%"
"=""1030011""","Norwalk School District","=""1030811""","Kendall Elementary School",4,"High Needs",73,2397,2442,46,"28.8%","64.1%"
"=""1030011""","Norwalk School District","=""1030811""","Kendall Elementary School",4,"Non-High Needs",11,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1030811""","Kendall Elementary School",5,"High Needs",68,2453,2460,7,"27.9%","38.7%"
"=""1030011""","Norwalk School District","=""1030811""","Kendall Elementary School",5,"Non-High Needs",14,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1032211""","Marvin Elementary School",4,"High Needs",54,2395,2453,58,"46.3%","77.0%"
"=""1030011""","Norwalk School District","=""1032211""","Marvin Elementary School",4,"Non-High Needs",31,2455,2509,54,"35.5%","75.3%"
"=""1030011""","Norwalk School District","=""1032211""","Marvin Elementary School",5,"High Needs",33,2433,2457,24,"21.2%","54.3%"
"=""1030011""","Norwalk School District","=""1032211""","Marvin Elementary School",5,"Non-High Needs",31,2506,2528,22,"32.3%","51.4%"
"=""1030011""","Norwalk School District","=""1032111""","Naramake Elementary School",4,"High Needs",42,2392,2435,43,"38.1%","65.2%"
"=""1030011""","Norwalk School District","=""1032111""","Naramake Elementary School",4,"Non-High Needs",33,2447,2503,56,"48.5%","86.3%"
"=""1030011""","Norwalk School District","=""1032111""","Naramake Elementary School",5,"High Needs",28,2426,2450,24,"32.1%","50.0%"
"=""1030011""","Norwalk School District","=""1032111""","Naramake Elementary School",5,"Non-High Needs",29,2493,2518,25,"34.5%","58.1%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School",6,"High Needs",127,2452,2462,9,"26.0%","44.6%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School",6,"Non-High Needs",100,2531,2542,11,"28.0%","47.1%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School",7,"High Needs",107,2469,2490,20,"30.8%","54.0%"
