"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0950011""","New London School District","=""0950311""","Jennings School",4,"Non-High Needs",8,"*","*","*","*","*"
"=""0950011""","New London School District","=""0950311""","Jennings School",5,"High Needs",65,2374,2441,66,"41.5%","72.2%"
"=""0950011""","New London School District","=""0950311""","Jennings School",5,"Non-High Needs",7,"*","*","*","*","*"
"=""0950011""","New London School District","=""0950911""","Nathan Hale Arts Magnet School",4,"High Needs",71,2384,2428,44,"33.8%","56.4%"
"=""0950011""","New London School District","=""0950911""","Nathan Hale Arts Magnet School",4,"Non-High Needs",13,"*","*","*","*","*"
"=""0950011""","New London School District","=""0950911""","Nathan Hale Arts Magnet School",5,"High Needs",81,2420,2479,58,"42.0%","68.3%"
"=""0950011""","New London School District","=""0950911""","Nathan Hale Arts Magnet School",5,"Non-High Needs",7,"*","*","*","*","*"
"=""0950011""","New London School District","=""0950811""","Winthrop STEM Elementary Magnet School",4,"High Needs",64,2376,2436,61,"46.9%","73.1%"
"=""0950011""","New London School District","=""0950811""","Winthrop STEM Elementary Magnet School",4,"Non-High Needs",18,"*","*","*","*","*"
"=""0950011""","New London School District","=""0950811""","Winthrop STEM Elementary Magnet School",5,"High Needs",56,2424,2469,45,"33.9%","58.0%"
"=""0950011""","New London School District","=""0950811""","Winthrop STEM Elementary Magnet School",5,"Non-High Needs",9,"*","*","*","*","*"
"=""0960011""","New Milford School District","=""0960911""","Sarah Noble Intermediate School",4,"High Needs",93,2399,2430,31,"28.0%","51.4%"
"=""0960011""","New Milford School District","=""0960911""","Sarah Noble Intermediate School",4,"Non-High Needs",198,2466,2497,31,"32.3%","57.4%"
"=""0960011""","New Milford School District","=""0960911""","Sarah Noble Intermediate School",5,"High Needs",90,2423,2472,49,"44.4%","66.6%"
"=""0960011""","New Milford School District","=""0960911""","Sarah Noble Intermediate School",5,"Non-High Needs",207,2492,2541,50,"47.8%","71.5%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",6,"High Needs",102,2460,2499,40,"43.1%","61.7%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",6,"Non-High Needs",204,2536,2559,23,"38.2%","57.0%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",7,"High Needs",78,2468,2515,47,"39.7%","59.8%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",7,"Non-High Needs",214,2550,2595,45,"52.3%","71.5%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",8,"High Needs",91,2490,2510,20,"26.4%","48.1%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",8,"Non-High Needs",190,2551,2570,19,"38.4%","54.4%"
"=""0940011""","Newington School District","=""0940611""","Anna Reynolds School",4,"High Needs",16,"*","*","*","*","*"
"=""0940011""","Newington School District","=""0940611""","Anna Reynolds School",4,"Non-High Needs",69,2474,2543,70,"63.8%","87.6%"
"=""0940011""","Newington School District","=""0940211""","Elizabeth Green School",4,"High Needs",21,2396,2423,27,"19.0%","46.7%"
"=""0940011""","Newington School District","=""0940211""","Elizabeth Green School",4,"Non-High Needs",38,2469,2521,52,"55.3%","80.4%"
"=""0940011""","Newington School District","=""0940811""","John Paterson School",4,"High Needs",23,2419,2446,27,"30.4%","46.1%"
"=""0940011""","Newington School District","=""0940811""","John Paterson School",4,"Non-High Needs",54,2483,2513,30,"35.2%","62.1%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",5,"High Needs",48,2431,2459,28,"27.1%","49.2%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",5,"Non-High Needs",107,2497,2527,30,"36.4%","58.1%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",6,"High Needs",37,2459,2504,45,"43.2%","69.6%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",6,"Non-High Needs",124,2532,2570,38,"46.8%","70.4%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",7,"High Needs",38,2496,2523,27,"28.9%","51.2%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",7,"Non-High Needs",127,2550,2589,39,"53.5%","68.8%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",8,"High Needs",45,2526,2532,6,"28.9%","44.1%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",8,"Non-High Needs",108,2579,2598,20,"33.3%","53.8%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",5,"High Needs",49,2456,2476,21,"26.5%","46.6%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",5,"Non-High Needs",91,2512,2527,16,"27.5%","45.1%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",6,"High Needs",51,2455,2473,18,"25.5%","48.3%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",6,"Non-High Needs",94,2538,2557,19,"33.0%","56.6%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",7,"High Needs",51,2497,2521,23,"29.4%","53.2%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",7,"Non-High Needs",101,2537,2571,34,"37.6%","61.9%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",8,"High Needs",45,2520,2529,9,"22.2%","36.9%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",8,"Non-High Needs",109,2569,2577,8,"34.9%","46.1%"
"=""0940011""","Newington School District","=""0940711""","Ruth Chaffee School",4,"High Needs",24,2429,2460,31,"20.8%","60.7%"
"=""0940011""","Newington School District","=""0940711""","Ruth Chaffee School",4,"Non-High Needs",47,2474,2514,40,"38.3%","60.9%"
"=""0970011""","Newtown School District","=""0970111""","Hawley Elementary School",4,"High Needs",10,"*","*","*","*","*"
"=""0970011""","Newtown School District","=""0970111""","Hawley Elementary School",4,"Non-High Needs",59,2461,2526,65,"54.2%","84.3%"
"=""0970011""","Newtown School District","=""0970411""","Head O'Meadow Elementary School",4,"High Needs",8,"*","*","*","*","*"
"=""0970011""","Newtown School District","=""0970411""","Head O'Meadow Elementary School",4,"Non-High Needs",63,2504,2563,60,"69.8%","85.4%"
"=""0970011""","Newtown School District","=""0970311""","Middle Gate Elementary School",4,"High Needs",15,"*","*","*","*","*"
"=""0970011""","Newtown School District","=""0970311""","Middle Gate Elementary School",4,"Non-High Needs",63,2467,2501,35,"33.3%","59.3%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School",7,"High Needs",50,2508,2530,22,"20.0%","46.9%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School",7,"Non-High Needs",320,2587,2611,24,"44.7%","59.9%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School",8,"High Needs",49,2540,2570,30,"36.7%","61.2%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School",8,"Non-High Needs",347,2617,2637,20,"49.6%","61.5%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School",5,"High Needs",57,2453,2486,33,"31.6%","50.8%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School",5,"Non-High Needs",266,2530,2570,41,"52.6%","70.3%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School",6,"High Needs",58,2469,2503,34,"39.7%","55.9%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School",6,"Non-High Needs",272,2559,2585,26,"40.8%","61.5%"
"=""0970011""","Newtown School District","=""0970211""","Sandy Hook Elementary School",4,"High Needs",9,"*","*","*","*","*"
"=""0970011""","Newtown School District","=""0970211""","Sandy Hook Elementary School",4,"Non-High Needs",57,2471,2525,54,"52.6%","75.2%"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",4,"High Needs",7,"*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",4,"Non-High Needs",9,"*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",5,"High Needs","*","*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",5,"Non-High Needs","*","*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",6,"High Needs","*","*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",6,"Non-High Needs","*","*","*","*","*","*"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",6,"High Needs",39,2486,2509,23,"33.3%","56.1%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",6,"Non-High Needs",99,2550,2569,19,"45.5%","59.1%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",7,"High Needs",50,2470,2514,44,"40.0%","61.4%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",7,"Non-High Needs",98,2545,2588,43,"48.0%","68.8%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",8,"High Needs",40,2476,2509,33,"37.5%","62.8%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",8,"Non-High Needs",112,2565,2596,32,"47.3%","68.8%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School",4,"High Needs",37,2421,2465,44,"27.0%","58.4%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School",4,"Non-High Needs",88,2465,2510,45,"43.2%","67.0%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School",5,"High Needs",37,2431,2472,40,"27.0%","53.0%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School",5,"Non-High Needs",103,2508,2555,47,"52.4%","70.6%"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",4,"High Needs",8,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",4,"Non-High Needs",11,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",5,"High Needs",6,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",5,"Non-High Needs",13,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",6,"High Needs",9,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",6,"Non-High Needs",21,2524,2565,41,"57.1%","75.8%"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",7,"High Needs",9,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",7,"Non-High Needs",15,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",8,"High Needs","*","*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",8,"Non-High Needs","*","*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School",4,"High Needs",7,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School",4,"Non-High Needs",38,2476,2537,61,"55.3%","78.0%"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School",5,"High Needs",14,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School",5,"Non-High Needs",40,2481,2536,56,"52.5%","79.8%"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School",4,"High Needs",14,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School",4,"Non-High Needs",30,2475,2565,90,"80.0%","99.1%"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School",5,"High Needs",16,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School",5,"Non-High Needs",39,2529,2586,56,"53.8%","80.2%"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School",4,"High Needs",13,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School",4,"Non-High Needs",34,2477,2549,71,"67.6%","85.6%"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School",5,"High Needs",10,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School",5,"Non-High Needs",43,2515,2577,62,"60.5%","86.3%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",6,"High Needs",60,2460,2506,46,"48.3%","72.3%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",6,"Non-High Needs",192,2526,2579,52,"59.9%","80.6%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",7,"High Needs",44,2459,2538,79,"63.6%","87.4%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",7,"Non-High Needs",167,2526,2606,79,"76.6%","92.6%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",8,"High Needs",55,2485,2570,86,"69.1%","93.7%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",8,"Non-High Needs",188,2533,2635,101,"86.2%","99.0%"
"=""1010011""","North Haven School District","=""1010311""","Ridge Road Elementary School",4,"High Needs",15,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010311""","Ridge Road Elementary School",4,"Non-High Needs",51,2475,2563,88,"84.3%","99.5%"
"=""1010011""","North Haven School District","=""1010311""","Ridge Road Elementary School",5,"High Needs",12,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010311""","Ridge Road Elementary School",5,"Non-High Needs",43,2500,2575,74,"72.1%","92.2%"
"=""1020011""","North Stonington School District","=""1020111""","North Stonington Elementary School",4,"High Needs","*","*","*","*","*","*"
"=""1020011""","North Stonington School District","=""1020111""","North Stonington Elementary School",4,"Non-High Needs","*",2501,2547,46,"50.0%","73.5%"
"=""1020011""","North Stonington School District","=""1020111""","North Stonington Elementary School",5,"High Needs",6,"*","*","*","*","*"
"=""1020011""","North Stonington School District","=""1020111""","North Stonington Elementary School",5,"Non-High Needs",50,2546,2606,60,"72.0%","89.0%"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",6,"High Needs",13,"*","*","*","*","*"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",6,"Non-High Needs",44,2558,2552,-7,"25.0%","40.5%"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",7,"High Needs",11,"*","*","*","*","*"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",7,"Non-High Needs",47,2546,2601,55,"66.0%","81.1%"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",8,"High Needs",13,"*","*","*","*","*"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",8,"Non-High Needs",36,2608,2617,9,"27.8%","45.8%"
"=""1030011""","Norwalk School District","=""1030211""","Brookside Elementary School",4,"High Needs",44,2395,2437,42,"38.6%","59.4%"
"=""1030011""","Norwalk School District","=""1030211""","Brookside Elementary School",4,"Non-High Needs",29,2452,2501,49,"41.4%","67.2%"
"=""1030011""","Norwalk School District","=""1030211""","Brookside Elementary School",5,"High Needs",44,2429,2467,38,"36.4%","60.0%"
"=""1030011""","Norwalk School District","=""1030211""","Brookside Elementary School",5,"Non-High Needs",13,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1030311""","Columbus Magnet School",4,"High Needs",17,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1030311""","Columbus Magnet School",4,"Non-High Needs",24,2494,2548,54,"54.2%","75.6%"
"=""1030011""","Norwalk School District","=""1030311""","Columbus Magnet School",5,"High Needs",15,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1030311""","Columbus Magnet School",5,"Non-High Needs",25,2539,2570,31,"32.0%","63.7%"
"=""1030011""","Norwalk School District","=""1030411""","Cranbury Elementary School",4,"High Needs",29,2423,2460,38,"24.1%","50.3%"
"=""1030011""","Norwalk School District","=""1030411""","Cranbury Elementary School",4,"Non-High Needs",36,2513,2549,36,"50.0%","69.7%"
"=""1030011""","Norwalk School District","=""1030411""","Cranbury Elementary School",5,"High Needs",29,2463,2484,21,"27.6%","51.8%"
"=""1030011""","Norwalk School District","=""1030411""","Cranbury Elementary School",5,"Non-High Needs",33,2525,2553,28,"36.4%","55.5%"
"=""1030011""","Norwalk School District","=""1032011""","Fox Run Elementary School",4,"High Needs",32,2398,2416,18,"9.4%","39.0%"
"=""1030011""","Norwalk School District","=""1032011""","Fox Run Elementary School",4,"Non-High Needs",36,2478,2518,40,"36.1%","61.8%"
"=""1030011""","Norwalk School District","=""1032011""","Fox Run Elementary School",5,"High Needs",25,2433,2460,27,"24.0%","48.4%"
"=""1030011""","Norwalk School District","=""1032011""","Fox Run Elementary School",5,"Non-High Needs",33,2514,2551,37,"39.4%","61.7%"
"=""1030011""","Norwalk School District","=""1030711""","Jefferson Magnet School",4,"High Needs",67,2403,2473,70,"49.3%","75.6%"
"=""1030011""","Norwalk School District","=""1030711""","Jefferson Magnet School",4,"Non-High Needs",25,2426,2489,63,"44.0%","75.1%"
"=""1030011""","Norwalk School District","=""1030711""","Jefferson Magnet School",5,"High Needs",70,2450,2474,24,"28.6%","46.4%"
"=""1030011""","Norwalk School District","=""1030711""","Jefferson Magnet School",5,"Non-High Needs",24,2523,2535,11,"25.0%","45.5%"
"=""1030011""","Norwalk School District","=""1030811""","Kendall Elementary School",4,"High Needs",73,2373,2439,65,"47.9%","72.1%"
"=""1030011""","Norwalk School District","=""1030811""","Kendall Elementary School",4,"Non-High Needs",11,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1030811""","Kendall Elementary School",5,"High Needs",67,2431,2470,39,"31.3%","56.8%"
"=""1030011""","Norwalk School District","=""1030811""","Kendall Elementary School",5,"Non-High Needs",14,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1032211""","Marvin Elementary School",4,"High Needs",53,2389,2448,59,"41.5%","70.4%"
"=""1030011""","Norwalk School District","=""1032211""","Marvin Elementary School",4,"Non-High Needs",31,2483,2534,51,"48.4%","70.6%"
"=""1030011""","Norwalk School District","=""1032211""","Marvin Elementary School",5,"High Needs",33,2431,2460,29,"21.2%","48.5%"
"=""1030011""","Norwalk School District","=""1032211""","Marvin Elementary School",5,"Non-High Needs",31,2520,2539,19,"22.6%","49.2%"
"=""1030011""","Norwalk School District","=""1032111""","Naramake Elementary School",4,"High Needs",41,2388,2438,51,"41.5%","60.4%"
"=""1030011""","Norwalk School District","=""1032111""","Naramake Elementary School",4,"Non-High Needs",33,2472,2518,46,"45.5%","69.0%"
"=""1030011""","Norwalk School District","=""1032111""","Naramake Elementary School",5,"High Needs",28,2439,2468,29,"14.3%","45.9%"
"=""1030011""","Norwalk School District","=""1032111""","Naramake Elementary School",5,"Non-High Needs",29,2502,2539,37,"48.3%","64.6%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School",6,"High Needs",124,2468,2481,13,"23.4%","44.9%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School",6,"Non-High Needs",101,2544,2555,11,"28.7%","45.2%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School",7,"High Needs",104,2511,2536,25,"32.7%","50.5%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School",7,"Non-High Needs",97,2574,2603,29,"42.3%","62.8%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School",8,"High Needs",93,2498,2518,19,"33.3%","50.9%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School",8,"Non-High Needs",90,2567,2595,29,"45.6%","62.0%"
"=""1030011""","Norwalk School District","=""1035311""","Ponus Ridge Middle School",6,"High Needs",128,2457,2483,26,"32.8%","54.3%"
"=""1030011""","Norwalk School District","=""1035311""","Ponus Ridge Middle School",6,"Non-High Needs",62,2499,2527,27,"30.6%","59.4%"
"=""1030011""","Norwalk School District","=""1035311""","Ponus Ridge Middle School",7,"High Needs",153,2491,2526,35,"34.6%","58.3%"
"=""1030011""","Norwalk School District","=""1035311""","Ponus Ridge Middle School",7,"Non-High Needs",59,2562,2601,39,"52.5%","74.3%"
"=""1030011""","Norwalk School District","=""1035311""","Ponus Ridge Middle School",8,"High Needs",145,2506,2514,9,"19.3%","39.0%"
"=""1030011""","Norwalk School District","=""1035311""","Ponus Ridge Middle School",8,"Non-High Needs",61,2565,2584,20,"37.7%","54.0%"
"=""1030011""","Norwalk School District","=""1035511""","Roton Middle School",6,"High Needs",70,2473,2499,26,"27.1%","52.7%"
"=""1030011""","Norwalk School District","=""1035511""","Roton Middle School",6,"Non-High Needs",69,2587,2598,12,"39.1%","52.7%"
"=""1030011""","Norwalk School District","=""1035511""","Roton Middle School",7,"High Needs",93,2493,2515,22,"32.3%","49.4%"
"=""1030011""","Norwalk School District","=""1035511""","Roton Middle School",7,"Non-High Needs",65,2571,2603,33,"50.8%","68.8%"
"=""1030011""","Norwalk School District","=""1035511""","Roton Middle School",8,"High Needs",79,2498,2516,17,"31.6%","51.6%"
"=""1030011""","Norwalk School District","=""1035511""","Roton Middle School",8,"Non-High Needs",62,2595,2623,28,"56.5%","71.5%"
"=""1030011""","Norwalk School District","=""1031311""","Rowayton School",4,"High Needs",16,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1031311""","Rowayton School",4,"Non-High Needs",33,2497,2559,62,"72.7%","87.4%"
"=""1030011""","Norwalk School District","=""1031311""","Rowayton School",5,"High Needs",24,2452,2507,55,"29.2%","69.8%"
"=""1030011""","Norwalk School District","=""1031311""","Rowayton School",5,"Non-High Needs",42,2545,2596,51,"54.8%","83.9%"
"=""1030011""","Norwalk School District","=""1032311""","Silvermine Elementary School",4,"High Needs",58,2382,2428,46,"27.6%","53.9%"
"=""1030011""","Norwalk School District","=""1032311""","Silvermine Elementary School",4,"Non-High Needs",18,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1032311""","Silvermine Elementary School",5,"High Needs",54,2434,2479,46,"25.9%","59.4%"
"=""1030011""","Norwalk School District","=""1032311""","Silvermine Elementary School",5,"Non-High Needs",14,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1031411""","Tracey School",4,"High Needs",40,2380,2435,55,"32.5%","64.4%"
"=""1030011""","Norwalk School District","=""1031411""","Tracey School",4,"Non-High Needs",14,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1031411""","Tracey School",5,"High Needs",35,2439,2471,32,"22.9%","46.8%"
"=""1030011""","Norwalk School District","=""1031411""","Tracey School",5,"Non-High Needs",22,2522,2551,30,"40.9%","69.3%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",6,"High Needs",142,2479,2485,6,"26.8%","42.5%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",6,"Non-High Needs",89,2550,2551,1,"24.7%","38.0%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",7,"High Needs",131,2462,2503,41,"41.2%","63.1%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",7,"Non-High Needs",70,2552,2598,46,"52.9%","69.6%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",8,"High Needs",111,2485,2509,24,"27.9%","52.7%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",8,"Non-High Needs",77,2580,2606,26,"40.3%","56.8%"
"=""1030011""","Norwalk School District","=""1032411""","Wolfpit School",4,"High Needs",20,2370,2444,74,"55.0%","76.4%"
"=""1030011""","Norwalk School District","=""1032411""","Wolfpit School",4,"Non-High Needs",25,2476,2535,59,"56.0%","80.7%"
"=""1030011""","Norwalk School District","=""1032411""","Wolfpit School",5,"High Needs",25,2445,2484,40,"16.0%","60.7%"
"=""1030011""","Norwalk School District","=""1032411""","Wolfpit School",5,"Non-High Needs",16,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1040711""","IRS Program at Uncas",4,"High Needs","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1040711""","IRS Program at Uncas",5,"High Needs","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041411""","John B. Stanton Network School",4,"High Needs","*",2352,2429,78,"52.5%","77.1%"
"=""1040011""","Norwich School District","=""1041411""","John B. Stanton Network School",4,"Non-High Needs","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041411""","John B. Stanton Network School",5,"High Needs","*",2420,2457,37,"31.4%","56.9%"
"=""1040011""","Norwich School District","=""1041411""","John B. Stanton Network School",5,"Non-High Needs","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1045111""","Kelly Middle School",7,"High Needs",272,2465,2500,35,"36.8%","60.1%"
"=""1040011""","Norwich School District","=""1045111""","Kelly Middle School",7,"Non-High Needs",56,2521,2544,22,"39.3%","57.2%"
"=""1040011""","Norwich School District","=""1045111""","Kelly Middle School",8,"High Needs",268,2490,2514,24,"34.0%","52.5%"
"=""1040011""","Norwich School District","=""1045111""","Kelly Middle School",8,"Non-High Needs",74,2529,2560,31,"35.1%","55.5%"
"=""1040011""","Norwich School District","=""1042011""","Moriarty Magnet School",4,"High Needs",49,2383,2432,50,"32.7%","62.4%"
"=""1040011""","Norwich School District","=""1042011""","Moriarty Magnet School",4,"Non-High Needs",15,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1042011""","Moriarty Magnet School",5,"High Needs",52,2400,2468,68,"44.2%","73.1%"
"=""1040011""","Norwich School District","=""1042011""","Moriarty Magnet School",5,"Non-High Needs",9,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1040811""","Samuel Huntington School",4,"High Needs",38,2360,2432,73,"50.0%","76.8%"
"=""1040011""","Norwich School District","=""1040811""","Samuel Huntington School",4,"Non-High Needs",20,2409,2496,88,"55.0%","89.0%"
"=""1040011""","Norwich School District","=""1040811""","Samuel Huntington School",5,"High Needs",23,2417,2488,72,"47.8%","75.5%"
"=""1040011""","Norwich School District","=""1040811""","Samuel Huntington School",5,"Non-High Needs",24,2477,2552,76,"66.7%","86.3%"
"=""1040011""","Norwich School District","=""1045211""","Teachers' Memorial Middle School",6,"High Needs",233,2441,2466,24,"28.3%","50.7%"
"=""1040011""","Norwich School District","=""1045211""","Teachers' Memorial Middle School",6,"Non-High Needs",70,2510,2547,37,"44.3%","63.8%"
"=""1040011""","Norwich School District","=""1041711""","Thomas W. Mahan School",4,"High Needs",37,2359,2437,78,"56.8%","75.1%"
"=""1040011""","Norwich School District","=""1041711""","Thomas W. Mahan School",4,"Non-High Needs",9,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041711""","Thomas W. Mahan School",5,"High Needs",24,2434,2507,74,"58.3%","82.1%"
"=""1040011""","Norwich School District","=""1041711""","Thomas W. Mahan School",5,"Non-High Needs",10,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041911""","Uncas Network School",4,"High Needs","*",2353,2377,24,"21.7%","44.0%"
"=""1040011""","Norwich School District","=""1041911""","Uncas Network School",4,"Non-High Needs","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041911""","Uncas Network School",5,"High Needs","*",2379,2398,19,"19.4%","40.0%"
"=""1040011""","Norwich School District","=""1041911""","Uncas Network School",5,"Non-High Needs","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041811""","Veterans' Memorial School",4,"High Needs","*",2366,2401,35,"23.7%","50.5%"
"=""1040011""","Norwich School District","=""1041811""","Veterans' Memorial School",4,"Non-High Needs","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041811""","Veterans' Memorial School",5,"High Needs",43,2410,2457,48,"32.6%","58.8%"
"=""1040011""","Norwich School District","=""1041811""","Veterans' Memorial School",5,"Non-High Needs",7,"*","*","*","*","*"
