"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",8,"Male",25,2425,2463,39,"32.0%","56.5%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",4,"Female",21,2390,2404,14,"4.8%","39.0%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",4,"Male",28,2349,2383,34,"21.4%","47.5%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",5,"Female",27,2399,2440,41,"29.6%","64.5%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",5,"Male",21,2403,2436,33,"19.0%","51.1%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",6,"Female",26,2437,2473,36,"34.6%","61.8%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",6,"Male",18,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",7,"Female",24,2472,2502,30,"33.3%","52.2%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",7,"Male",24,2464,2501,36,"41.7%","59.6%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",8,"Female",20,2482,2513,31,"45.0%","61.1%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",8,"Male",24,2474,2508,35,"33.3%","60.8%"
"=""0930011""","New Haven School District","=""0931311""","John C. Daniels",4,"Female",19,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931311""","John C. Daniels",4,"Male",25,2397,2443,46,"36.0%","64.4%"
"=""0930011""","New Haven School District","=""0931311""","John C. Daniels",5,"Female",20,2432,2510,78,"60.0%","92.5%"
"=""0930011""","New Haven School District","=""0931311""","John C. Daniels",5,"Male",28,2402,2467,65,"46.4%","80.5%"
"=""0930011""","New Haven School District","=""0931311""","John C. Daniels",6,"Female",20,2483,2524,41,"45.0%","67.2%"
"=""0930011""","New Haven School District","=""0931311""","John C. Daniels",6,"Male",21,2465,2506,41,"38.1%","64.5%"
"=""0930011""","New Haven School District","=""0931311""","John C. Daniels",7,"Female",22,2491,2536,45,"36.4%","61.0%"
"=""0930011""","New Haven School District","=""0931311""","John C. Daniels",7,"Male",22,2456,2499,43,"40.9%","62.8%"
"=""0930011""","New Haven School District","=""0931311""","John C. Daniels",8,"Female",18,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931311""","John C. Daniels",8,"Male",22,2489,2522,33,"36.4%","53.6%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",4,"Female",30,2348,2417,68,"50.0%","74.7%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",4,"Male",43,2356,2402,46,"32.6%","60.7%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",5,"Female",22,2367,2420,53,"36.4%","62.5%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",5,"Male",31,2358,2418,60,"41.9%","70.1%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",6,"Female",17,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",6,"Male",30,2423,2486,63,"50.0%","87.3%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",7,"Female",25,2477,2533,56,"44.0%","72.3%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",7,"Male",27,2442,2496,54,"48.1%","66.1%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",8,"Female",24,2485,2551,66,"62.5%","79.8%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",8,"Male",28,2464,2500,36,"32.1%","56.2%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",4,"Female",16,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",4,"Male",24,2405,2445,39,"25.0%","60.9%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",5,"Female",17,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",5,"Male",28,2414,2451,37,"28.6%","54.1%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",6,"Female",26,2443,2490,47,"38.5%","63.2%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",6,"Male",21,2417,2446,28,"33.3%","49.0%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",7,"Female",20,2492,2521,29,"35.0%","60.1%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",7,"Male",28,2439,2470,30,"28.6%","53.3%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",8,"Female",27,2524,2567,42,"48.1%","71.2%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",8,"Male",25,2493,2509,16,"36.0%","56.0%"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",4,"Female",26,2351,2433,83,"53.8%","86.2%"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",4,"Male",13,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",5,"Female",15,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",5,"Male",9,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",6,"Female",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",6,"Male",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",4,"Female",27,2445,2478,33,"18.5%","53.5%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",4,"Male",25,2392,2427,35,"20.0%","52.2%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",5,"Female",21,2463,2507,44,"57.1%","68.1%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",5,"Male",21,2432,2515,83,"66.7%","84.6%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",6,"Female",16,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",6,"Male",28,2462,2465,3,"28.6%","46.5%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",7,"Female",19,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",7,"Male",27,2505,2584,79,"63.0%","88.0%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",8,"Female",22,2555,2612,58,"59.1%","76.2%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",8,"Male",21,2465,2518,52,"57.1%","76.5%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",4,"Female",18,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",4,"Male",29,2412,2477,65,"62.1%","80.1%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",5,"Female",22,2449,2505,56,"40.9%","72.5%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",5,"Male",25,2429,2446,17,"12.0%","37.6%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",6,"Female",23,2515,2557,42,"56.5%","72.3%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",6,"Male",28,2498,2518,20,"25.0%","50.5%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",7,"Female",15,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",7,"Male",24,2495,2562,67,"62.5%","78.2%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",8,"Female",26,2518,2559,41,"34.6%","66.1%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",8,"Male",20,2522,2536,14,"25.0%","39.5%"
"=""0930011""","New Haven School District","=""0933511""","Quinnipiac Real World Math STEM School",4,"Female",22,2333,2406,73,"45.5%","72.5%"
"=""0930011""","New Haven School District","=""0933511""","Quinnipiac Real World Math STEM School",4,"Male",17,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",4,"Female",34,2394,2430,36,"17.6%","53.1%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",4,"Male",32,2356,2398,42,"28.1%","57.1%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",5,"Female",30,2430,2479,49,"43.3%","64.4%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",5,"Male",35,2390,2421,31,"22.9%","48.4%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",6,"Female",34,2480,2494,15,"17.6%","42.1%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",6,"Male",28,2449,2486,37,"39.3%","65.8%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",7,"Female",33,2494,2539,45,"48.5%","70.7%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",7,"Male",30,2508,2516,9,"16.7%","39.5%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",8,"Female",41,2513,2536,24,"29.3%","49.0%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",8,"Male",21,2490,2504,14,"28.6%","44.9%"
"=""0930011""","New Haven School District","=""0932811""","Strong 21st Century Communications Magnet and SCSU Lab School",4,"Female",35,2380,2443,63,"48.6%","74.3%"
"=""0930011""","New Haven School District","=""0932811""","Strong 21st Century Communications Magnet and SCSU Lab School",4,"Male",37,2356,2408,52,"37.8%","62.8%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",4,"Female",18,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932911""","Truman School",4,"Male",23,2398,2464,66,"39.1%","74.4%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",5,"Female",27,2371,2446,75,"55.6%","86.3%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",5,"Male",21,2354,2433,78,"52.4%","77.6%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",6,"Female",21,2441,2476,35,"28.6%","56.3%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",6,"Male",23,2401,2443,42,"30.4%","60.0%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",7,"Female",16,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932911""","Truman School",7,"Male",18,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932911""","Truman School",8,"Female",24,2478,2502,25,"37.5%","51.2%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",8,"Male",22,2432,2454,22,"13.6%","44.2%"
"=""0930011""","New Haven School District","=""0934911""","West Rock Authors Academy",4,"Female",8,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934911""","West Rock Authors Academy",4,"Male",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",4,"Female",17,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",4,"Male",25,2351,2389,38,"28.0%","55.8%"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",5,"Female",20,2418,2459,40,"30.0%","55.6%"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",5,"Male",18,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",6,"Female",12,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",6,"Male",12,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",7,"Female",13,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",7,"Male",17,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",8,"Female","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",8,"Male","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",4,"Female",17,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",4,"Male",15,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",5,"Female",21,2550,2598,48,"42.9%","68.4%"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",5,"Male",18,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",6,"Female",22,2533,2579,47,"72.7%","83.7%"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",6,"Male",16,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",7,"Female",18,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",7,"Male",18,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",8,"Female",12,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",8,"Male",15,"*","*","*","*","*"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",5,"Female",9,"*","*","*","*","*"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",5,"Male",10,"*","*","*","*","*"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",6,"Female",92,2486,2484,-2,"19.6%","35.6%"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",6,"Male",92,2452,2444,-8,"14.1%","29.6%"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",7,"Female",72,2491,2502,12,"23.6%","43.1%"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",7,"Male",92,2449,2467,17,"29.3%","48.1%"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",8,"Female",63,2507,2530,23,"31.7%","49.2%"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",8,"Male",79,2492,2504,12,"26.6%","46.4%"
"=""0950011""","New London School District","=""0950311""","Jennings School",4,"Female",41,2378,2438,60,"43.9%","73.9%"
"=""0950011""","New London School District","=""0950311""","Jennings School",4,"Male",34,2347,2414,66,"38.2%","75.3%"
"=""0950011""","New London School District","=""0950311""","Jennings School",5,"Female",38,2388,2467,79,"52.6%","81.6%"
"=""0950011""","New London School District","=""0950311""","Jennings School",5,"Male",34,2370,2412,42,"26.5%","54.8%"
"=""0950011""","New London School District","=""0950911""","Nathan Hale Arts Magnet School",4,"Female",51,2404,2448,44,"29.4%","56.3%"
"=""0950011""","New London School District","=""0950911""","Nathan Hale Arts Magnet School",4,"Male",33,2382,2425,43,"36.4%","55.5%"
"=""0950011""","New London School District","=""0950911""","Nathan Hale Arts Magnet School",5,"Female",44,2453,2507,54,"40.9%","66.6%"
"=""0950011""","New London School District","=""0950911""","Nathan Hale Arts Magnet School",5,"Male",44,2402,2462,60,"43.2%","69.1%"
"=""0950011""","New London School District","=""0950811""","Winthrop STEM Elementary Magnet School",4,"Female",33,2424,2490,65,"57.6%","82.9%"
"=""0950011""","New London School District","=""0950811""","Winthrop STEM Elementary Magnet School",4,"Male",49,2367,2424,57,"40.8%","68.1%"
"=""0950011""","New London School District","=""0950811""","Winthrop STEM Elementary Magnet School",5,"Female",30,2457,2503,46,"36.7%","65.9%"
"=""0950011""","New London School District","=""0950811""","Winthrop STEM Elementary Magnet School",5,"Male",35,2421,2469,48,"40.0%","60.1%"
"=""0960011""","New Milford School District","=""0960911""","Sarah Noble Intermediate School",4,"Female",126,2461,2491,29,"31.0%","58.5%"
"=""0960011""","New Milford School District","=""0960911""","Sarah Noble Intermediate School",4,"Male",165,2432,2464,32,"30.9%","53.2%"
"=""0960011""","New Milford School District","=""0960911""","Sarah Noble Intermediate School",5,"Female",141,2482,2541,59,"56.0%","79.5%"
"=""0960011""","New Milford School District","=""0960911""","Sarah Noble Intermediate School",5,"Male",156,2460,2501,41,"38.5%","61.5%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",6,"Female",140,2533,2558,26,"40.0%","56.7%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",6,"Male",166,2491,2523,31,"39.8%","60.2%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",7,"Female",147,2541,2583,42,"43.5%","65.8%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",7,"Male",145,2514,2564,50,"54.5%","71.0%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",8,"Female",114,2543,2568,24,"43.9%","61.4%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",8,"Male",167,2523,2538,15,"28.1%","46.2%"
"=""0940011""","Newington School District","=""0940611""","Anna Reynolds School",4,"Female",46,2478,2549,71,"69.6%","92.1%"
"=""0940011""","Newington School District","=""0940611""","Anna Reynolds School",4,"Male",39,2439,2510,71,"61.5%","82.6%"
"=""0940011""","Newington School District","=""0940211""","Elizabeth Green School",4,"Female",34,2449,2489,41,"38.2%","69.5%"
"=""0940011""","Newington School District","=""0940211""","Elizabeth Green School",4,"Male",25,2435,2482,47,"48.0%","66.8%"
"=""0940011""","Newington School District","=""0940811""","John Paterson School",4,"Female",41,2465,2494,29,"26.8%","54.9%"
"=""0940011""","Newington School District","=""0940811""","John Paterson School",4,"Male",36,2463,2493,29,"41.7%","60.1%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",5,"Female",64,2492,2532,39,"37.5%","64.4%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",5,"Male",91,2466,2488,22,"30.8%","49.0%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",6,"Female",78,2536,2575,39,"44.9%","69.6%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",6,"Male",83,2497,2536,40,"47.0%","70.8%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",7,"Female",65,2543,2590,46,"55.4%","73.7%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",7,"Male",100,2534,2563,30,"43.0%","58.9%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",8,"Female",83,2562,2585,23,"38.6%","57.9%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",8,"Male",70,2565,2571,6,"24.3%","42.8%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",5,"Female",72,2496,2519,23,"33.3%","51.1%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",5,"Male",68,2488,2500,12,"20.6%","39.9%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",6,"Female",66,2534,2552,18,"30.3%","56.4%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",6,"Male",79,2487,2508,20,"30.4%","51.5%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",7,"Female",76,2537,2575,38,"39.5%","64.1%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",7,"Male",76,2510,2533,23,"30.3%","53.9%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",8,"Female",74,2557,2562,5,"29.7%","42.6%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",8,"Male",80,2553,2564,11,"32.5%","44.1%"
"=""0940011""","Newington School District","=""0940711""","Ruth Chaffee School",4,"Female",36,2463,2513,49,"44.4%","74.9%"
"=""0940011""","Newington School District","=""0940711""","Ruth Chaffee School",4,"Male",35,2455,2478,24,"20.0%","46.2%"
"=""0970011""","Newtown School District","=""0970111""","Hawley Elementary School",4,"Female",35,2449,2518,69,"62.9%","86.5%"
"=""0970011""","Newtown School District","=""0970111""","Hawley Elementary School",4,"Male",34,2462,2527,65,"44.1%","81.9%"
"=""0970011""","Newtown School District","=""0970411""","Head O'Meadow Elementary School",4,"Female",32,2506,2553,47,"62.5%","78.7%"
"=""0970011""","Newtown School District","=""0970411""","Head O'Meadow Elementary School",4,"Male",39,2487,2555,68,"69.2%","85.8%"
"=""0970011""","Newtown School District","=""0970311""","Middle Gate Elementary School",4,"Female",39,2463,2504,41,"35.9%","66.8%"
"=""0970011""","Newtown School District","=""0970311""","Middle Gate Elementary School",4,"Male",39,2451,2494,43,"38.5%","60.3%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School",7,"Female",167,2579,2609,29,"45.5%","63.1%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School",7,"Male",203,2574,2593,19,"37.9%","54.1%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School",8,"Female",194,2617,2638,22,"50.0%","63.2%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School",8,"Male",202,2599,2620,20,"46.0%","59.9%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School",5,"Female",170,2524,2561,37,"48.8%","67.0%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School",5,"Male",153,2508,2550,42,"49.0%","66.7%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School",6,"Female",158,2556,2586,30,"42.4%","63.9%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School",6,"Male",172,2532,2557,25,"39.0%","57.3%"
"=""0970011""","Newtown School District","=""0970211""","Sandy Hook Elementary School",4,"Female",32,2461,2522,61,"59.4%","77.5%"
"=""0970011""","Newtown School District","=""0970211""","Sandy Hook Elementary School",4,"Male",34,2468,2509,41,"38.2%","68.4%"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",4,"Female",8,"*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",4,"Male",8,"*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",5,"Female","*","*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",5,"Male","*","*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",6,"Female",12,"*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",6,"Male",6,"*","*","*","*","*"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",6,"Female",85,2536,2559,23,"44.7%","59.4%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",6,"Male",53,2527,2541,15,"37.7%","56.4%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",7,"Female",76,2539,2583,44,"46.1%","66.9%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",7,"Male",72,2499,2543,43,"44.4%","65.5%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",8,"Female",79,2576,2610,33,"51.9%","70.4%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",8,"Male",73,2503,2533,30,"37.0%","63.9%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School",4,"Female",57,2464,2499,35,"40.4%","62.0%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School",4,"Male",68,2441,2494,53,"36.8%","66.5%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School",5,"Female",63,2513,2560,48,"52.4%","72.9%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School",5,"Male",77,2467,2510,43,"40.3%","60.2%"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",4,"Female",11,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",4,"Male",8,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",5,"Female",11,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",5,"Male",8,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",6,"Female",13,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",6,"Male",17,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",7,"Female",11,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",7,"Male",13,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",8,"Female",8,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",8,"Male",10,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School",4,"Female",17,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School",4,"Male",28,2463,2526,63,"53.6%","80.3%"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School",5,"Female",22,2508,2566,58,"54.5%","87.1%"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School",5,"Male",32,2444,2496,52,"46.9%","68.1%"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School",4,"Female",22,2486,2564,78,"68.2%","94.3%"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School",4,"Male",22,2425,2510,86,"72.7%","92.5%"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School",5,"Female",27,2524,2576,52,"55.6%","81.1%"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School",5,"Male",28,2486,2539,53,"50.0%","73.7%"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School",4,"Female",23,2445,2520,75,"65.2%","85.7%"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School",4,"Male",24,2433,2497,64,"62.5%","80.2%"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School",5,"Female",23,2503,2571,68,"47.8%","84.8%"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School",5,"Male",30,2494,2547,53,"53.3%","78.7%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",6,"Female",122,2518,2571,53,"61.5%","84.2%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",6,"Male",130,2503,2552,48,"53.1%","73.4%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",7,"Female",111,2526,2612,86,"80.2%","96.1%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",7,"Male",100,2497,2569,72,"67.0%","86.5%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",8,"Female",115,2544,2643,100,"87.0%","100.0%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",8,"Male",128,2503,2599,96,"78.1%","94.5%"
"=""1010011""","North Haven School District","=""1010311""","Ridge Road Elementary School",4,"Female",30,2454,2528,74,"76.7%","89.6%"
"=""1010011""","North Haven School District","=""1010311""","Ridge Road Elementary School",4,"Male",36,2456,2541,85,"72.2%","93.4%"
"=""1010011""","North Haven School District","=""1010311""","Ridge Road Elementary School",5,"Female",27,2467,2537,70,"51.9%","81.5%"
"=""1010011""","North Haven School District","=""1010311""","Ridge Road Elementary School",5,"Male",28,2485,2559,75,"78.6%","98.9%"
"=""1020011""","North Stonington School District","=""1020111""","North Stonington Elementary School",4,"Female",18,"*","*","*","*","*"
"=""1020011""","North Stonington School District","=""1020111""","North Stonington Elementary School",4,"Male",26,2504,2541,37,"50.0%","65.4%"
"=""1020011""","North Stonington School District","=""1020111""","North Stonington Elementary School",5,"Female",33,2550,2615,65,"75.8%","92.7%"
"=""1020011""","North Stonington School District","=""1020111""","North Stonington Elementary School",5,"Male",23,2537,2591,54,"69.6%","87.4%"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",6,"Female",32,2553,2538,-16,"21.9%","32.7%"
