"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2860013""","Highville Charter School District","=""2860113""","Highville Charter School",8,"Eligible For Lunch",23,2526,2547,21,"26.1%","46.8%"
"=""2860013""","Highville Charter School District","=""2860113""","Highville Charter School",8,"Not Eligible For Lunch",14,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",4,"Eligible For Lunch",10,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",4,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",5,"Eligible For Lunch",12,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",5,"Not Eligible For Lunch",18,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",6,"Eligible For Lunch",11,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",6,"Not Eligible For Lunch",20,2500,2542,42,"60.0%","77.4%"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",7,"Eligible For Lunch",12,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",7,"Not Eligible For Lunch",20,2558,2586,28,"30.0%","61.9%"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",8,"Eligible For Lunch",9,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District","=""2640113""","Integrated Day Charter School",8,"Not Eligible For Lunch",26,2556,2569,13,"38.5%","55.9%"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",6,"Eligible For Lunch",61,2470,2472,2,"16.4%","30.5%"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",6,"Not Eligible For Lunch",28,2511,2509,-3,"39.3%","49.3%"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",7,"Eligible For Lunch",64,2466,2503,37,"45.3%","59.9%"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",7,"Not Eligible For Lunch",20,2489,2531,42,"40.0%","64.8%"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",8,"Eligible For Lunch",54,2487,2516,28,"31.5%","45.5%"
"=""2650013""","Interdistrict School for Arts and Comm District","=""2655113""","Interdistrict School For Arts And Communication",8,"Not Eligible For Lunch",27,2558,2572,14,"29.6%","45.7%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",4,"Eligible For Lunch",40,2370,2425,55,"45.0%","68.1%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",4,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",5,"Eligible For Lunch",47,2426,2450,24,"19.1%","40.2%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",5,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",6,"Eligible For Lunch",33,2465,2498,33,"36.4%","58.7%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",6,"Not Eligible For Lunch",17,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",7,"Eligible For Lunch",51,2485,2515,30,"33.3%","50.3%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",7,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",8,"Eligible For Lunch",52,2516,2529,14,"30.8%","47.2%"
"=""2610013""","Jumoke Academy District","=""2610113""","Jumoke Academy",8,"Not Eligible For Lunch",28,2547,2573,26,"39.3%","56.5%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",4,"Not Eligible For Lunch","*",2462,2539,77,"76.2%","97.1%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",5,"Not Eligible For Lunch",24,2537,2589,52,"58.3%","72.5%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",6,"Not Eligible For Lunch","*",2569,2604,35,"51.9%","69.6%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",7,"Not Eligible For Lunch","*",2604,2613,9,"28.6%","38.8%"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""0680011""","Kent School District","=""0680111""","Kent Center School",8,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0690011""","Killingly School District","=""0695211""","Killingly Intermediate School",5,"Eligible For Lunch",66,2450,2494,44,"39.4%","63.4%"
"=""0690011""","Killingly School District","=""0695211""","Killingly Intermediate School",5,"Not Eligible For Lunch",80,2490,2543,53,"46.3%","76.2%"
"=""0690011""","Killingly School District","=""0695211""","Killingly Intermediate School",6,"Eligible For Lunch",67,2495,2557,62,"67.2%","86.9%"
"=""0690011""","Killingly School District","=""0695211""","Killingly Intermediate School",6,"Not Eligible For Lunch",87,2522,2570,48,"56.3%","74.1%"
"=""0690011""","Killingly School District","=""0695211""","Killingly Intermediate School",7,"Eligible For Lunch",68,2532,2568,37,"41.2%","62.9%"
"=""0690011""","Killingly School District","=""0695211""","Killingly Intermediate School",7,"Not Eligible For Lunch",93,2561,2592,32,"43.0%","62.1%"
"=""0690011""","Killingly School District","=""0695211""","Killingly Intermediate School",8,"Eligible For Lunch",72,2548,2573,25,"43.1%","59.2%"
"=""0690011""","Killingly School District","=""0695211""","Killingly Intermediate School",8,"Not Eligible For Lunch",86,2566,2606,39,"55.8%","74.0%"
"=""0690011""","Killingly School District","=""0690311""","Killingly Memorial School",4,"Eligible For Lunch",76,2405,2465,60,"50.0%","73.4%"
"=""0690011""","Killingly School District","=""0690311""","Killingly Memorial School",4,"Not Eligible For Lunch",76,2433,2482,50,"44.7%","68.9%"
"=""2450014""","Learn","=""2455014""","Dual Language & Arts Magnet Middle School",6,"Eligible For Lunch",23,2483,2507,23,"21.7%","52.2%"
"=""2450014""","Learn","=""2455014""","Dual Language & Arts Magnet Middle School",6,"Not Eligible For Lunch",12,"*","*","*","*","*"
"=""2450014""","Learn","=""2455014""","Dual Language & Arts Magnet Middle School",7,"Eligible For Lunch",21,2479,2546,68,"57.1%","75.3%"
"=""2450014""","Learn","=""2455014""","Dual Language & Arts Magnet Middle School",7,"Not Eligible For Lunch",25,2529,2592,63,"56.0%","75.0%"
"=""2450014""","Learn","=""2455014""","Dual Language & Arts Magnet Middle School",8,"Eligible For Lunch",29,2503,2528,25,"27.6%","46.7%"
"=""2450014""","Learn","=""2455014""","Dual Language & Arts Magnet Middle School",8,"Not Eligible For Lunch",18,"*","*","*","*","*"
"=""2450014""","Learn","=""2451014""","LEARN SAILS Program at Salem",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""2450014""","Learn","=""2451014""","LEARN SAILS Program at Salem",5,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""2450014""","Learn","=""2450814""","Learn SAILS Middle School Program",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""2450014""","Learn","=""2450814""","Learn SAILS Middle School Program",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""2450014""","Learn","=""2450114""","Regional Multicultural Magnet School",4,"Eligible For Lunch",39,2377,2429,52,"30.8%","65.6%"
"=""2450014""","Learn","=""2450114""","Regional Multicultural Magnet School",4,"Not Eligible For Lunch",41,2434,2513,79,"63.4%","92.3%"
"=""2450014""","Learn","=""2450114""","Regional Multicultural Magnet School",5,"Eligible For Lunch",45,2474,2539,64,"51.1%","79.6%"
"=""2450014""","Learn","=""2450114""","Regional Multicultural Magnet School",5,"Not Eligible For Lunch",36,2521,2584,63,"61.1%","82.0%"
"=""0710011""","Lebanon School District","=""0710111""","Lebanon Elementary School",4,"Eligible For Lunch",13,"*","*","*","*","*"
"=""0710011""","Lebanon School District","=""0710111""","Lebanon Elementary School",4,"Not Eligible For Lunch",52,2447,2512,64,"55.8%","78.8%"
"=""0710011""","Lebanon School District","=""0715111""","Lebanon Middle School",5,"Eligible For Lunch",15,"*","*","*","*","*"
"=""0710011""","Lebanon School District","=""0715111""","Lebanon Middle School",5,"Not Eligible For Lunch",43,2487,2567,80,"72.1%","84.5%"
"=""0710011""","Lebanon School District","=""0715111""","Lebanon Middle School",6,"Eligible For Lunch",13,"*","*","*","*","*"
"=""0710011""","Lebanon School District","=""0715111""","Lebanon Middle School",6,"Not Eligible For Lunch",58,2567,2578,12,"43.1%","55.1%"
"=""0710011""","Lebanon School District","=""0715111""","Lebanon Middle School",7,"Eligible For Lunch",12,"*","*","*","*","*"
"=""0710011""","Lebanon School District","=""0715111""","Lebanon Middle School",7,"Not Eligible For Lunch",53,2553,2595,42,"56.6%","69.0%"
"=""0710011""","Lebanon School District","=""0715111""","Lebanon Middle School",8,"Eligible For Lunch",14,"*","*","*","*","*"
"=""0710011""","Lebanon School District","=""0715111""","Lebanon Middle School",8,"Not Eligible For Lunch",63,2576,2597,21,"38.1%","54.5%"
"=""0720011""","Ledyard School District","=""0720411""","Gallup Hill School",4,"Eligible For Lunch",9,"*","*","*","*","*"
"=""0720011""","Ledyard School District","=""0720411""","Gallup Hill School",4,"Not Eligible For Lunch",27,2418,2498,80,"66.7%","83.7%"
"=""0720011""","Ledyard School District","=""0720411""","Gallup Hill School",5,"Eligible For Lunch",18,"*","*","*","*","*"
"=""0720011""","Ledyard School District","=""0720411""","Gallup Hill School",5,"Not Eligible For Lunch",16,"*","*","*","*","*"
"=""0720011""","Ledyard School District","=""0720411""","Gallup Hill School",6,"Eligible For Lunch",16,"*","*","*","*","*"
"=""0720011""","Ledyard School District","=""0720411""","Gallup Hill School",6,"Not Eligible For Lunch",23,2531,2550,19,"34.8%","52.0%"
"=""0720011""","Ledyard School District","=""0720311""","Juliet W. Long School",4,"Eligible For Lunch",9,"*","*","*","*","*"
"=""0720011""","Ledyard School District","=""0720311""","Juliet W. Long School",4,"Not Eligible For Lunch",60,2440,2509,69,"60.0%","80.1%"
"=""0720011""","Ledyard School District","=""0720311""","Juliet W. Long School",5,"Eligible For Lunch",9,"*","*","*","*","*"
"=""0720011""","Ledyard School District","=""0720311""","Juliet W. Long School",5,"Not Eligible For Lunch",55,2490,2516,26,"34.5%","52.1%"
"=""0720011""","Ledyard School District","=""0720311""","Juliet W. Long School",6,"Eligible For Lunch",10,"*","*","*","*","*"
"=""0720011""","Ledyard School District","=""0720311""","Juliet W. Long School",6,"Not Eligible For Lunch",55,2536,2576,40,"47.3%","70.1%"
"=""0720011""","Ledyard School District","=""0720111""","Ledyard Center School",4,"Eligible For Lunch",15,"*","*","*","*","*"
"=""0720011""","Ledyard School District","=""0720111""","Ledyard Center School",4,"Not Eligible For Lunch",46,2446,2493,48,"41.3%","65.8%"
"=""0720011""","Ledyard School District","=""0720111""","Ledyard Center School",5,"Eligible For Lunch",8,"*","*","*","*","*"
"=""0720011""","Ledyard School District","=""0720111""","Ledyard Center School",5,"Not Eligible For Lunch",50,2520,2541,21,"32.0%","52.8%"
"=""0720011""","Ledyard School District","=""0720111""","Ledyard Center School",6,"Eligible For Lunch",14,"*","*","*","*","*"
"=""0720011""","Ledyard School District","=""0720111""","Ledyard Center School",6,"Not Eligible For Lunch",39,2518,2554,36,"46.2%","62.2%"
"=""0720011""","Ledyard School District","=""0725111""","Ledyard Middle School",7,"Eligible For Lunch",26,2511,2515,4,"7.7%","26.9%"
"=""0720011""","Ledyard School District","=""0725111""","Ledyard Middle School",7,"Not Eligible For Lunch",119,2550,2576,26,"41.2%","58.9%"
"=""0720011""","Ledyard School District","=""0725111""","Ledyard Middle School",8,"Eligible For Lunch",25,2506,2554,48,"52.0%","76.3%"
"=""0720011""","Ledyard School District","=""0725111""","Ledyard Middle School",8,"Not Eligible For Lunch",124,2558,2591,33,"51.6%","70.8%"
"=""0730011""","Lisbon School District","=""0730111""","Lisbon Central School",4,"Eligible For Lunch",12,"*","*","*","*","*"
"=""0730011""","Lisbon School District","=""0730111""","Lisbon Central School",4,"Not Eligible For Lunch",23,2445,2499,54,"43.5%","72.8%"
"=""0730011""","Lisbon School District","=""0730111""","Lisbon Central School",5,"Eligible For Lunch",11,"*","*","*","*","*"
"=""0730011""","Lisbon School District","=""0730111""","Lisbon Central School",5,"Not Eligible For Lunch",31,2473,2529,55,"38.7%","64.6%"
"=""0730011""","Lisbon School District","=""0730111""","Lisbon Central School",6,"Eligible For Lunch",11,"*","*","*","*","*"
"=""0730011""","Lisbon School District","=""0730111""","Lisbon Central School",6,"Not Eligible For Lunch",28,2552,2552,0,"28.6%","42.3%"
"=""0730011""","Lisbon School District","=""0730111""","Lisbon Central School",7,"Eligible For Lunch",11,"*","*","*","*","*"
"=""0730011""","Lisbon School District","=""0730111""","Lisbon Central School",7,"Not Eligible For Lunch",38,2578,2608,30,"34.2%","53.1%"
"=""0730011""","Lisbon School District","=""0730111""","Lisbon Central School",8,"Eligible For Lunch",7,"*","*","*","*","*"
"=""0730011""","Lisbon School District","=""0730111""","Lisbon Central School",8,"Not Eligible For Lunch",31,2551,2584,33,"45.2%","62.2%"
"=""0740011""","Litchfield School District","=""0740311""","Litchfield Intermediate School",4,"Eligible For Lunch",9,"*","*","*","*","*"
"=""0740011""","Litchfield School District","=""0740311""","Litchfield Intermediate School",4,"Not Eligible For Lunch",61,2478,2547,69,"65.6%","89.6%"
"=""0740011""","Litchfield School District","=""0740311""","Litchfield Intermediate School",5,"Eligible For Lunch",13,"*","*","*","*","*"
"=""0740011""","Litchfield School District","=""0740311""","Litchfield Intermediate School",5,"Not Eligible For Lunch",54,2511,2579,67,"68.5%","87.0%"
"=""0740011""","Litchfield School District","=""0740311""","Litchfield Intermediate School",6,"Eligible For Lunch",10,"*","*","*","*","*"
"=""0740011""","Litchfield School District","=""0740311""","Litchfield Intermediate School",6,"Not Eligible For Lunch",63,2571,2608,37,"63.5%","73.2%"
"=""0740011""","Litchfield School District","=""0746011""","Litchfield Middle School",7,"Eligible For Lunch",11,"*","*","*","*","*"
"=""0740011""","Litchfield School District","=""0746011""","Litchfield Middle School",7,"Not Eligible For Lunch",67,2569,2597,27,"38.8%","58.2%"
"=""0740011""","Litchfield School District","=""0746011""","Litchfield Middle School",8,"Eligible For Lunch",9,"*","*","*","*","*"
"=""0740011""","Litchfield School District","=""0746011""","Litchfield Middle School",8,"Not Eligible For Lunch",74,2591,2625,35,"55.4%","73.0%"
"=""0760011""","Madison School District","=""0760611""","Dr. Robert H. Brown Middle School",5,"Eligible For Lunch",7,"*","*","*","*","*"
"=""0760011""","Madison School District","=""0760611""","Dr. Robert H. Brown Middle School",5,"Not Eligible For Lunch",144,2534,2545,11,"31.9%","49.7%"
"=""0760011""","Madison School District","=""0760611""","Dr. Robert H. Brown Middle School",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""0760011""","Madison School District","=""0760611""","Dr. Robert H. Brown Middle School",6,"Not Eligible For Lunch","*",2552,2572,20,"40.5%","59.4%"
"=""0760011""","Madison School District","=""0760211""","Island Avenue Elementary School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""0760011""","Madison School District","=""0760211""","Island Avenue Elementary School",4,"Not Eligible For Lunch","*",2501,2538,37,"51.0%","68.4%"
"=""0760011""","Madison School District","=""0760111""","J. Milton Jeffrey Elementary School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""0760011""","Madison School District","=""0760111""","J. Milton Jeffrey Elementary School",4,"Not Eligible For Lunch","*",2470,2519,49,"50.0%","71.3%"
"=""0760011""","Madison School District","=""0760311""","Kathleen H. Ryerson Elementary School",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""0760011""","Madison School District","=""0760311""","Kathleen H. Ryerson Elementary School",4,"Not Eligible For Lunch","*",2482,2535,53,"57.8%","75.3%"
"=""0760011""","Madison School District","=""0765211""","Walter C. Polson Upper Middle School",7,"Eligible For Lunch",6,"*","*","*","*","*"
"=""0760011""","Madison School District","=""0765211""","Walter C. Polson Upper Middle School",7,"Not Eligible For Lunch",207,2569,2583,15,"35.3%","51.3%"
"=""0760011""","Madison School District","=""0765211""","Walter C. Polson Upper Middle School",8,"Eligible For Lunch",11,"*","*","*","*","*"
"=""0760011""","Madison School District","=""0765211""","Walter C. Polson Upper Middle School",8,"Not Eligible For Lunch",228,2602,2605,3,"29.8%","45.1%"
"=""0770011""","Manchester School District","=""0770111""","Bowers School",4,"Eligible For Lunch",19,"*","*","*","*","*"
"=""0770011""","Manchester School District","=""0770111""","Bowers School",4,"Not Eligible For Lunch",35,2446,2503,56,"54.3%","78.8%"
"=""0770011""","Manchester School District","=""0770111""","Bowers School",5,"Eligible For Lunch",37,2397,2437,40,"32.4%","50.1%"
"=""0770011""","Manchester School District","=""0770111""","Bowers School",5,"Not Eligible For Lunch",28,2481,2524,43,"28.6%","60.2%"
"=""0770011""","Manchester School District","=""0770311""","Buckley School",4,"Eligible For Lunch",13,"*","*","*","*","*"
"=""0770011""","Manchester School District","=""0770311""","Buckley School",4,"Not Eligible For Lunch",29,2435,2479,44,"44.8%","71.9%"
"=""0770011""","Manchester School District","=""0770311""","Buckley School",5,"Eligible For Lunch",25,2436,2486,50,"44.0%","66.0%"
"=""0770011""","Manchester School District","=""0770311""","Buckley School",5,"Not Eligible For Lunch",36,2477,2551,74,"69.4%","88.1%"
"=""0770011""","Manchester School District","=""0771711""","Elisabeth M. Bennet Academy",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""0770011""","Manchester School District","=""0771711""","Elisabeth M. Bennet Academy",5,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0770011""","Manchester School District","=""0771711""","Elisabeth M. Bennet Academy",6,"Eligible For Lunch",224,2439,2467,28,"32.6%","53.5%"
"=""0770011""","Manchester School District","=""0771711""","Elisabeth M. Bennet Academy",6,"Not Eligible For Lunch",163,2510,2530,20,"35.6%","52.7%"
"=""0770011""","Manchester School District","=""0770411""","Highland Park School",4,"Eligible For Lunch",18,"*","*","*","*","*"
"=""0770011""","Manchester School District","=""0770411""","Highland Park School",4,"Not Eligible For Lunch",30,2453,2486,34,"26.7%","56.5%"
"=""0770011""","Manchester School District","=""0770411""","Highland Park School",5,"Eligible For Lunch",18,"*","*","*","*","*"
"=""0770011""","Manchester School District","=""0770411""","Highland Park School",5,"Not Eligible For Lunch",24,2514,2553,39,"41.7%","74.7%"
"=""0770011""","Manchester School District","=""0775311""","Illing Middle School",7,"Eligible For Lunch",214,2463,2494,31,"31.8%","54.0%"
"=""0770011""","Manchester School District","=""0775311""","Illing Middle School",7,"Not Eligible For Lunch",162,2543,2572,29,"43.2%","62.1%"
"=""0770011""","Manchester School District","=""0775311""","Illing Middle School",8,"Eligible For Lunch",205,2494,2515,21,"29.3%","48.5%"
"=""0770011""","Manchester School District","=""0775311""","Illing Middle School",8,"Not Eligible For Lunch",118,2567,2592,24,"40.7%","56.7%"
"=""0770011""","Manchester School District","=""0770611""","Keeney School",4,"Eligible For Lunch",16,"*","*","*","*","*"
"=""0770011""","Manchester School District","=""0770611""","Keeney School",4,"Not Eligible For Lunch",28,2462,2514,52,"46.4%","71.1%"
"=""0770011""","Manchester School District","=""0770611""","Keeney School",5,"Eligible For Lunch",18,"*","*","*","*","*"
"=""0770011""","Manchester School District","=""0770611""","Keeney School",5,"Not Eligible For Lunch",29,2454,2488,34,"24.1%","56.7%"
"=""0770011""","Manchester School District","=""0779011""","Manchester Regional Academy",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""0770011""","Manchester School District","=""0779011""","Manchester Regional Academy",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""0770011""","Manchester School District","=""0771611""","Martin School",4,"Eligible For Lunch",19,"*","*","*","*","*"
"=""0770011""","Manchester School District","=""0771611""","Martin School",4,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""0770011""","Manchester School District","=""0771611""","Martin School",5,"Eligible For Lunch",23,2411,2438,28,"26.1%","46.3%"
"=""0770011""","Manchester School District","=""0771611""","Martin School",5,"Not Eligible For Lunch",12,"*","*","*","*","*"
"=""0770011""","Manchester School District","=""0771011""","Robertson School",4,"Eligible For Lunch",27,2400,2441,41,"33.3%","54.5%"
"=""0770011""","Manchester School District","=""0771011""","Robertson School",4,"Not Eligible For Lunch",7,"*","*","*","*","*"
"=""0770011""","Manchester School District","=""0771011""","Robertson School",5,"Eligible For Lunch",27,2424,2456,32,"22.2%","49.6%"
"=""0770011""","Manchester School District","=""0771011""","Robertson School",5,"Not Eligible For Lunch",15,"*","*","*","*","*"
"=""0770011""","Manchester School District","=""0771211""","Verplanck School",4,"Eligible For Lunch","*",2354,2392,38,"30.0%","51.7%"
"=""0770011""","Manchester School District","=""0771211""","Verplanck School",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0770011""","Manchester School District","=""0771211""","Verplanck School",5,"Eligible For Lunch",46,2414,2479,65,"47.8%","75.6%"
"=""0770011""","Manchester School District","=""0771211""","Verplanck School",5,"Not Eligible For Lunch",8,"*","*","*","*","*"
"=""0770011""","Manchester School District","=""0771311""","Waddell School",4,"Eligible For Lunch",31,2413,2433,20,"19.4%","40.3%"
"=""0770011""","Manchester School District","=""0771311""","Waddell School",4,"Not Eligible For Lunch",13,"*","*","*","*","*"
"=""0770011""","Manchester School District","=""0771311""","Waddell School",5,"Eligible For Lunch",26,2425,2492,67,"50.0%","79.4%"
"=""0770011""","Manchester School District","=""0771311""","Waddell School",5,"Not Eligible For Lunch",17,"*","*","*","*","*"
"=""0770011""","Manchester School District","=""0771411""","Washington School",4,"Eligible For Lunch",50,2363,2406,43,"26.0%","60.2%"
"=""0770011""","Manchester School District","=""0771411""","Washington School",4,"Not Eligible For Lunch",7,"*","*","*","*","*"
"=""0770011""","Manchester School District","=""0771411""","Washington School",5,"Eligible For Lunch",38,2395,2419,24,"15.8%","42.5%"
"=""0770011""","Manchester School District","=""0771411""","Washington School",5,"Not Eligible For Lunch",6,"*","*","*","*","*"
"=""0780011""","Mansfield School District","=""0780411""","Annie E. Vinton School",4,"Eligible For Lunch",15,"*","*","*","*","*"
"=""0780011""","Mansfield School District","=""0780411""","Annie E. Vinton School",4,"Not Eligible For Lunch",32,2503,2563,60,"78.1%","93.4%"
"=""0780011""","Mansfield School District","=""0780211""","Dorothy C. Goodwin School",4,"Eligible For Lunch",6,"*","*","*","*","*"
"=""0780011""","Mansfield School District","=""0780211""","Dorothy C. Goodwin School",4,"Not Eligible For Lunch",13,"*","*","*","*","*"
"=""0780011""","Mansfield School District","=""0785111""","Mansfield Middle School School",5,"Eligible For Lunch",25,2498,2529,31,"32.0%","60.8%"
"=""0780011""","Mansfield School District","=""0785111""","Mansfield Middle School School",5,"Not Eligible For Lunch",85,2558,2587,29,"51.8%","66.5%"
"=""0780011""","Mansfield School District","=""0785111""","Mansfield Middle School School",6,"Eligible For Lunch",30,2515,2536,21,"36.7%","50.1%"
"=""0780011""","Mansfield School District","=""0785111""","Mansfield Middle School School",6,"Not Eligible For Lunch",79,2592,2611,19,"46.8%","62.7%"
"=""0780011""","Mansfield School District","=""0785111""","Mansfield Middle School School",7,"Eligible For Lunch",20,2544,2593,49,"60.0%","78.6%"
"=""0780011""","Mansfield School District","=""0785111""","Mansfield Middle School School",7,"Not Eligible For Lunch",86,2571,2611,40,"52.3%","70.0%"
"=""0780011""","Mansfield School District","=""0785111""","Mansfield Middle School School",8,"Eligible For Lunch",19,"*","*","*","*","*"
"=""0780011""","Mansfield School District","=""0785111""","Mansfield Middle School School",8,"Not Eligible For Lunch",78,2645,2662,17,"52.6%","66.0%"
"=""0780011""","Mansfield School District","=""0780511""","Southeast Elementary School",4,"Eligible For Lunch",17,"*","*","*","*","*"
"=""0780011""","Mansfield School District","=""0780511""","Southeast Elementary School",4,"Not Eligible For Lunch",29,2491,2536,46,"48.3%","73.5%"
"=""0790011""","Marlborough School District","=""0790111""","Elmer Thienes-Mary Hall Elementary School",4,"Eligible For Lunch",6,"*","*","*","*","*"
"=""0790011""","Marlborough School District","=""0790111""","Elmer Thienes-Mary Hall Elementary School",4,"Not Eligible For Lunch",87,2471,2513,43,"46.0%","71.9%"
"=""0790011""","Marlborough School District","=""0790111""","Elmer Thienes-Mary Hall Elementary School",5,"Eligible For Lunch",11,"*","*","*","*","*"
"=""0790011""","Marlborough School District","=""0790111""","Elmer Thienes-Mary Hall Elementary School",5,"Not Eligible For Lunch",80,2518,2569,52,"65.0%","82.7%"
"=""0790011""","Marlborough School District","=""0790111""","Elmer Thienes-Mary Hall Elementary School",6,"Eligible For Lunch",9,"*","*","*","*","*"
"=""0790011""","Marlborough School District","=""0790111""","Elmer Thienes-Mary Hall Elementary School",6,"Not Eligible For Lunch",60,2569,2612,44,"63.3%","80.4%"
"=""0800011""","Meriden School District","=""0800111""","Benjamin Franklin School",4,"Eligible For Lunch",30,2398,2444,46,"36.7%","67.6%"
"=""0800011""","Meriden School District","=""0800111""","Benjamin Franklin School",4,"Not Eligible For Lunch",17,"*","*","*","*","*"
"=""0800011""","Meriden School District","=""0800111""","Benjamin Franklin School",5,"Eligible For Lunch",41,2448,2472,24,"26.8%","47.9%"
"=""0800011""","Meriden School District","=""0800111""","Benjamin Franklin School",5,"Not Eligible For Lunch",20,2506,2529,23,"35.0%","52.5%"
"=""0800011""","Meriden School District","=""0801111""","Casimir Pulaski School",4,"Eligible For Lunch",83,2386,2461,74,"55.4%","80.8%"
"=""0800011""","Meriden School District","=""0801111""","Casimir Pulaski School",4,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""0800011""","Meriden School District","=""0801111""","Casimir Pulaski School",5,"Eligible For Lunch",83,2437,2477,40,"25.3%","59.1%"
"=""0800011""","Meriden School District","=""0801111""","Casimir Pulaski School",5,"Not Eligible For Lunch",23,2491,2521,30,"30.4%","62.2%"
"=""0800011""","Meriden School District","=""0800311""","Hanover School",4,"Eligible For Lunch",33,2382,2411,29,"18.2%","48.2%"
"=""0800011""","Meriden School District","=""0800311""","Hanover School",4,"Not Eligible For Lunch",32,2451,2490,39,"40.6%","63.0%"
"=""0800011""","Meriden School District","=""0800311""","Hanover School",5,"Eligible For Lunch",34,2388,2447,59,"38.2%","72.9%"
"=""0800011""","Meriden School District","=""0800311""","Hanover School",5,"Not Eligible For Lunch",31,2481,2537,56,"51.6%","75.4%"
"=""0800011""","Meriden School District","=""0800411""","Israel Putnam School",4,"Eligible For Lunch",56,2398,2432,34,"26.8%","51.0%"
"=""0800011""","Meriden School District","=""0800411""","Israel Putnam School",4,"Not Eligible For Lunch",27,2461,2475,14,"11.1%","38.7%"
"=""0800011""","Meriden School District","=""0800411""","Israel Putnam School",5,"Eligible For Lunch",60,2416,2464,48,"40.0%","60.7%"
"=""0800011""","Meriden School District","=""0800411""","Israel Putnam School",5,"Not Eligible For Lunch",27,2476,2501,24,"22.2%","46.0%"
"=""0800011""","Meriden School District","=""0800511""","John Barry School",4,"Eligible For Lunch",77,2349,2411,63,"46.8%","69.4%"
"=""0800011""","Meriden School District","=""0800511""","John Barry School",4,"Not Eligible For Lunch",7,"*","*","*","*","*"
