"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0850011""","Monroe School District",7,"ELA","Non-Special Education",224,2597,2632,34,"53.6%","70.5%"
"=""0850011""","Monroe School District",7,"Math","Special Education",23,2413,2452,39,"52.2%","72.2%"
"=""0850011""","Monroe School District",7,"Math","Non-Special Education",224,2560,2596,35,"57.6%","76.1%"
"=""0850011""","Monroe School District",8,"ELA","Special Education",22,2467,2506,38,"40.9%","61.1%"
"=""0850011""","Monroe School District",8,"ELA","Non-Special Education",223,2614,2636,22,"46.2%","61.8%"
"=""0850011""","Monroe School District",8,"Math","Special Education",22,2431,2444,13,"36.4%","50.5%"
"=""0850011""","Monroe School District",8,"Math","Non-Special Education",222,2584,2604,20,"39.6%","57.6%"
"=""0860011""","Montville School District",4,"ELA","Special Education",22,2386,2434,48,"36.4%","66.2%"
"=""0860011""","Montville School District",4,"ELA","Non-Special Education",117,2463,2526,63,"59.0%","79.6%"
"=""0860011""","Montville School District",4,"Math","Special Education",22,2372,2433,62,"45.5%","74.7%"
"=""0860011""","Montville School District",4,"Math","Non-Special Education",118,2452,2508,57,"52.5%","81.8%"
"=""0860011""","Montville School District",5,"ELA","Special Education",26,2397,2458,62,"42.3%","73.8%"
"=""0860011""","Montville School District",5,"ELA","Non-Special Education",151,2495,2546,51,"52.3%","74.4%"
"=""0860011""","Montville School District",5,"Math","Special Education",26,2392,2440,48,"53.8%","76.8%"
"=""0860011""","Montville School District",5,"Math","Non-Special Education",151,2475,2538,63,"70.9%","91.6%"
"=""0860011""","Montville School District",6,"ELA","Special Education",16,"*","*","*","*","*"
"=""0860011""","Montville School District",6,"ELA","Non-Special Education",162,2532,2554,22,"37.7%","60.7%"
"=""0860011""","Montville School District",6,"Math","Special Education",16,"*","*","*","*","*"
"=""0860011""","Montville School District",6,"Math","Non-Special Education",162,2506,2531,25,"33.3%","55.9%"
"=""0860011""","Montville School District",7,"ELA","Special Education",21,2430,2443,13,"19.0%","41.8%"
"=""0860011""","Montville School District",7,"ELA","Non-Special Education",140,2552,2588,36,"45.7%","62.8%"
"=""0860011""","Montville School District",7,"Math","Special Education",21,2396,2400,4,"19.0%","39.0%"
"=""0860011""","Montville School District",7,"Math","Non-Special Education",140,2540,2558,19,"32.9%","55.5%"
"=""0860011""","Montville School District",8,"ELA","Special Education",26,2446,2465,18,"19.2%","43.8%"
"=""0860011""","Montville School District",8,"ELA","Non-Special Education",151,2568,2593,25,"42.4%","57.6%"
"=""0860011""","Montville School District",8,"Math","Special Education",26,2414,2444,30,"38.5%","59.0%"
"=""0860011""","Montville School District",8,"Math","Non-Special Education",151,2545,2572,27,"45.7%","62.6%"
"=""0880011""","Naugatuck School District",4,"ELA","Special Education",37,2316,2382,66,"35.1%","64.1%"
"=""0880011""","Naugatuck School District",4,"ELA","Non-Special Education",274,2432,2479,47,"39.1%","64.6%"
"=""0880011""","Naugatuck School District",4,"Math","Special Education",37,2343,2403,61,"35.1%","74.0%"
"=""0880011""","Naugatuck School District",4,"Math","Non-Special Education",275,2432,2479,47,"36.7%","70.8%"
"=""0880011""","Naugatuck School District",5,"ELA","Special Education",42,2354,2402,47,"26.2%","62.1%"
"=""0880011""","Naugatuck School District",5,"ELA","Non-Special Education",240,2475,2525,49,"45.4%","71.1%"
"=""0880011""","Naugatuck School District",5,"Math","Special Education",41,2392,2396,5,"17.1%","37.9%"
"=""0880011""","Naugatuck School District",5,"Math","Non-Special Education",246,2469,2488,18,"29.7%","52.3%"
"=""0880011""","Naugatuck School District",6,"ELA","Special Education",63,2385,2434,49,"33.3%","64.6%"
"=""0880011""","Naugatuck School District",6,"ELA","Non-Special Education",243,2506,2555,49,"58.4%","77.3%"
"=""0880011""","Naugatuck School District",6,"Math","Special Education",63,2388,2395,8,"27.0%","45.6%"
"=""0880011""","Naugatuck School District",6,"Math","Non-Special Education",244,2486,2534,48,"56.6%","77.1%"
"=""0880011""","Naugatuck School District",7,"ELA","Special Education",50,2413,2438,26,"30.0%","50.8%"
"=""0880011""","Naugatuck School District",7,"ELA","Non-Special Education",269,2543,2574,31,"41.6%","62.4%"
"=""0880011""","Naugatuck School District",7,"Math","Special Education",50,2368,2381,12,"20.0%","39.0%"
"=""0880011""","Naugatuck School District",7,"Math","Non-Special Education",269,2518,2531,13,"28.3%","47.2%"
"=""0880011""","Naugatuck School District",8,"ELA","Special Education",51,2419,2451,32,"31.4%","51.5%"
"=""0880011""","Naugatuck School District",8,"ELA","Non-Special Education",264,2548,2568,20,"36.0%","54.4%"
"=""0880011""","Naugatuck School District",8,"Math","Special Education",49,2392,2399,7,"26.5%","38.1%"
"=""0880011""","Naugatuck School District",8,"Math","Non-Special Education",264,2521,2513,-7,"23.1%","35.2%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"ELA","Special Education","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",4,"ELA","Non-Special Education","*",2385,2427,42,"31.3%","53.9%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Math","Special Education","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Math","Non-Special Education","*",2391,2422,31,"12.5%","49.8%"
"=""2800013""","New Beginnings Inc Family Academy District",5,"ELA","Special Education","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",5,"ELA","Non-Special Education","*",2462,2469,7,"7.5%","32.6%"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Math","Special Education","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Math","Non-Special Education","*",2438,2461,23,"30.0%","45.6%"
"=""2800013""","New Beginnings Inc Family Academy District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",6,"ELA","Non-Special Education","*",2493,2540,48,"54.8%","72.0%"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Math","Special Education","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Math","Non-Special Education","*",2460,2515,55,"58.1%","85.0%"
"=""2800013""","New Beginnings Inc Family Academy District",7,"ELA","Special Education","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",7,"ELA","Non-Special Education","*",2499,2545,46,"42.3%","65.6%"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Math","Special Education","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Math","Non-Special Education","*",2496,2509,12,"30.8%","42.9%"
"=""2800013""","New Beginnings Inc Family Academy District",8,"ELA","Special Education",6,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",8,"ELA","Non-Special Education",23,2538,2572,35,"47.8%","69.5%"
"=""2800013""","New Beginnings Inc Family Academy District",8,"Math","Special Education",6,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",8,"Math","Non-Special Education",23,2522,2526,4,"21.7%","44.7%"
"=""0890011""","New Britain School District",4,"ELA","Special Education",114,2294,2339,45,"21.1%","56.6%"
"=""0890011""","New Britain School District",4,"ELA","Non-Special Education",585,2386,2427,41,"30.3%","56.8%"
"=""0890011""","New Britain School District",4,"Math","Special Education",113,2302,2353,51,"32.7%","62.1%"
"=""0890011""","New Britain School District",4,"Math","Non-Special Education",587,2394,2423,29,"19.3%","48.8%"
"=""0890011""","New Britain School District",5,"ELA","Special Education",116,2323,2358,35,"25.9%","52.2%"
"=""0890011""","New Britain School District",5,"ELA","Non-Special Education",580,2417,2452,35,"29.1%","54.2%"
"=""0890011""","New Britain School District",5,"Math","Special Education",117,2342,2361,19,"30.8%","50.2%"
"=""0890011""","New Britain School District",5,"Math","Non-Special Education",588,2426,2430,4,"19.4%","36.6%"
"=""0890011""","New Britain School District",6,"ELA","Special Education",99,2374,2389,15,"22.2%","43.3%"
"=""0890011""","New Britain School District",6,"ELA","Non-Special Education",521,2451,2466,15,"27.1%","45.5%"
"=""0890011""","New Britain School District",6,"Math","Special Education",105,2361,2348,-14,"16.2%","30.3%"
"=""0890011""","New Britain School District",6,"Math","Non-Special Education",525,2441,2447,5,"23.2%","40.2%"
"=""0890011""","New Britain School District",7,"ELA","Special Education",87,2365,2398,33,"29.9%","50.9%"
"=""0890011""","New Britain School District",7,"ELA","Non-Special Education",470,2464,2492,28,"31.9%","52.5%"
"=""0890011""","New Britain School District",7,"Math","Special Education",86,2328,2355,27,"38.4%","53.9%"
"=""0890011""","New Britain School District",7,"Math","Non-Special Education",468,2450,2468,18,"34.8%","53.9%"
"=""0890011""","New Britain School District",8,"ELA","Special Education",84,2393,2407,14,"17.9%","41.0%"
"=""0890011""","New Britain School District",8,"ELA","Non-Special Education",462,2483,2506,23,"31.8%","50.3%"
"=""0890011""","New Britain School District",8,"Math","Special Education",83,2357,2367,11,"24.1%","42.5%"
"=""0890011""","New Britain School District",8,"Math","Non-Special Education",471,2469,2474,5,"26.8%","42.2%"
"=""0900011""","New Canaan School District",4,"ELA","Special Education",33,2409,2481,73,"57.6%","82.4%"
"=""0900011""","New Canaan School District",4,"ELA","Non-Special Education",278,2517,2575,58,"73.4%","89.3%"
"=""0900011""","New Canaan School District",4,"Math","Special Education",33,2427,2494,67,"54.5%","85.5%"
"=""0900011""","New Canaan School District",4,"Math","Non-Special Education",278,2507,2576,69,"80.2%","96.7%"
"=""0900011""","New Canaan School District",5,"ELA","Special Education",28,2444,2481,37,"32.1%","53.4%"
"=""0900011""","New Canaan School District",5,"ELA","Non-Special Education",286,2563,2594,31,"53.1%","68.9%"
"=""0900011""","New Canaan School District",5,"Math","Special Education",28,2439,2472,32,"32.1%","56.2%"
"=""0900011""","New Canaan School District",5,"Math","Non-Special Education",288,2554,2580,26,"48.3%","70.3%"
"=""0900011""","New Canaan School District",6,"ELA","Special Education",28,2497,2516,18,"53.6%","60.5%"
"=""0900011""","New Canaan School District",6,"ELA","Non-Special Education",261,2589,2601,12,"42.5%","56.0%"
"=""0900011""","New Canaan School District",6,"Math","Special Education",28,2482,2493,11,"25.0%","48.7%"
"=""0900011""","New Canaan School District",6,"Math","Non-Special Education",262,2581,2613,32,"56.5%","74.3%"
"=""0900011""","New Canaan School District",7,"ELA","Special Education",37,2495,2516,21,"27.0%","48.7%"
"=""0900011""","New Canaan School District",7,"ELA","Non-Special Education",308,2591,2621,31,"51.0%","67.3%"
"=""0900011""","New Canaan School District",7,"Math","Special Education",36,2487,2526,40,"52.8%","70.0%"
"=""0900011""","New Canaan School District",7,"Math","Non-Special Education",307,2599,2630,31,"59.6%","76.6%"
"=""0900011""","New Canaan School District",8,"ELA","Special Education",34,2516,2553,37,"41.2%","66.7%"
"=""0900011""","New Canaan School District",8,"ELA","Non-Special Education",263,2628,2651,23,"49.8%","64.7%"
"=""0900011""","New Canaan School District",8,"Math","Special Education",34,2505,2547,43,"52.9%","70.6%"
"=""0900011""","New Canaan School District",8,"Math","Non-Special Education",264,2634,2665,30,"62.1%","76.9%"
"=""0910011""","New Fairfield School District",4,"ELA","Special Education",14,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",4,"ELA","Non-Special Education",140,2468,2521,53,"53.6%","75.9%"
"=""0910011""","New Fairfield School District",4,"Math","Special Education",11,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",4,"Math","Non-Special Education",138,2466,2521,55,"52.2%","80.2%"
"=""0910011""","New Fairfield School District",5,"ELA","Special Education",7,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",5,"ELA","Non-Special Education",129,2502,2559,57,"53.5%","76.0%"
"=""0910011""","New Fairfield School District",5,"Math","Special Education",7,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",5,"Math","Non-Special Education",128,2492,2535,43,"53.1%","78.9%"
"=""0910011""","New Fairfield School District",6,"ELA","Special Education",9,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",6,"ELA","Non-Special Education",157,2550,2580,30,"45.9%","65.3%"
"=""0910011""","New Fairfield School District",6,"Math","Special Education",9,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",6,"Math","Non-Special Education",155,2539,2572,33,"49.7%","68.7%"
"=""0910011""","New Fairfield School District",7,"ELA","Special Education",18,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",7,"ELA","Non-Special Education",158,2546,2609,63,"58.2%","79.8%"
"=""0910011""","New Fairfield School District",7,"Math","Special Education",18,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",7,"Math","Non-Special Education",155,2521,2576,55,"66.5%","88.3%"
"=""0910011""","New Fairfield School District",8,"ELA","Special Education",13,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",8,"ELA","Non-Special Education",150,2609,2628,19,"46.7%","61.8%"
"=""0910011""","New Fairfield School District",8,"Math","Special Education",12,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",8,"Math","Non-Special Education",146,2569,2623,54,"73.3%","87.3%"
"=""0920011""","New Hartford School District",4,"ELA","Special Education",8,"*","*","*","*","*"
"=""0920011""","New Hartford School District",4,"ELA","Non-Special Education",56,2467,2528,61,"55.4%","79.7%"
"=""0920011""","New Hartford School District",4,"Math","Special Education",8,"*","*","*","*","*"
"=""0920011""","New Hartford School District",4,"Math","Non-Special Education",56,2453,2500,47,"42.9%","75.0%"
"=""0920011""","New Hartford School District",5,"ELA","Special Education",6,"*","*","*","*","*"
"=""0920011""","New Hartford School District",5,"ELA","Non-Special Education",56,2531,2571,40,"48.2%","68.7%"
"=""0920011""","New Hartford School District",5,"Math","Special Education",6,"*","*","*","*","*"
"=""0920011""","New Hartford School District",5,"Math","Non-Special Education",56,2514,2545,30,"41.1%","66.7%"
"=""0920011""","New Hartford School District",6,"ELA","Special Education",7,"*","*","*","*","*"
"=""0920011""","New Hartford School District",6,"ELA","Non-Special Education",64,2572,2583,10,"32.8%","53.7%"
"=""0920011""","New Hartford School District",6,"Math","Special Education",7,"*","*","*","*","*"
"=""0920011""","New Hartford School District",6,"Math","Non-Special Education",63,2545,2541,-4,"14.3%","28.7%"
"=""0930011""","New Haven School District",4,"ELA","Special Education",183,2302,2341,39,"26.2%","53.0%"
"=""0930011""","New Haven School District",4,"ELA","Non-Special Education",1253,2383,2440,57,"40.0%","69.2%"
"=""0930011""","New Haven School District",4,"Math","Special Education",179,2304,2357,54,"34.6%","67.8%"
"=""0930011""","New Haven School District",4,"Math","Non-Special Education",1272,2380,2433,53,"37.2%","70.6%"
"=""0930011""","New Haven School District",5,"ELA","Special Education",184,2329,2379,50,"33.2%","60.3%"
"=""0930011""","New Haven School District",5,"ELA","Non-Special Education",1153,2419,2475,57,"42.7%","70.3%"
"=""0930011""","New Haven School District",5,"Math","Special Education",183,2339,2377,38,"42.6%","64.3%"
"=""0930011""","New Haven School District",5,"Math","Non-Special Education",1158,2414,2452,38,"47.6%","69.4%"
"=""0930011""","New Haven School District",6,"ELA","Special Education",185,2370,2404,34,"29.2%","54.7%"
"=""0930011""","New Haven School District",6,"ELA","Non-Special Education",1154,2470,2507,37,"41.3%","63.4%"
"=""0930011""","New Haven School District",6,"Math","Special Education",185,2377,2378,1,"23.2%","38.8%"
"=""0930011""","New Haven School District",6,"Math","Non-Special Education",1177,2449,2480,31,"41.9%","62.9%"
"=""0930011""","New Haven School District",7,"ELA","Special Education",184,2394,2420,25,"26.1%","47.9%"
"=""0930011""","New Haven School District",7,"ELA","Non-Special Education",1153,2498,2531,33,"36.9%","59.0%"
"=""0930011""","New Haven School District",7,"Math","Special Education",184,2357,2386,29,"41.8%","58.5%"
"=""0930011""","New Haven School District",7,"Math","Non-Special Education",1167,2472,2497,24,"37.4%","58.2%"
"=""0930011""","New Haven School District",8,"ELA","Special Education",185,2422,2447,25,"24.3%","50.1%"
"=""0930011""","New Haven School District",8,"ELA","Non-Special Education",1091,2511,2545,34,"42.4%","62.3%"
"=""0930011""","New Haven School District",8,"Math","Special Education",187,2382,2405,23,"33.2%","52.2%"
"=""0930011""","New Haven School District",8,"Math","Non-Special Education",1104,2474,2504,30,"45.7%","61.4%"
"=""0950011""","New London School District",4,"ELA","Special Education",32,2318,2389,71,"40.6%","73.1%"
"=""0950011""","New London School District",4,"ELA","Non-Special Education",212,2393,2447,54,"40.6%","67.5%"
"=""0950011""","New London School District",4,"Math","Special Education",34,2339,2379,40,"26.5%","53.4%"
"=""0950011""","New London School District",4,"Math","Non-Special Education",217,2406,2435,28,"19.8%","47.8%"
"=""0950011""","New London School District",5,"ELA","Special Education",50,2346,2395,49,"26.0%","57.2%"
"=""0950011""","New London School District",5,"ELA","Non-Special Education",200,2441,2493,53,"43.0%","67.1%"
"=""0950011""","New London School District",5,"Math","Special Education",50,2370,2394,24,"26.0%","51.4%"
"=""0950011""","New London School District",5,"Math","Non-Special Education",201,2443,2464,21,"31.8%","53.7%"
"=""0950011""","New London School District",6,"ELA","Special Education",29,2383,2405,22,"24.1%","41.7%"
"=""0950011""","New London School District",6,"ELA","Non-Special Education",156,2484,2474,-10,"15.4%","30.7%"
"=""0950011""","New London School District",6,"Math","Special Education",28,2377,2373,-4,"21.4%","41.7%"
"=""0950011""","New London School District",6,"Math","Non-Special Education",160,2460,2472,12,"25.0%","46.0%"
"=""0950011""","New London School District",7,"ELA","Special Education",21,2379,2402,23,"33.3%","53.3%"
"=""0950011""","New London School District",7,"ELA","Non-Special Education",144,2479,2493,14,"26.4%","45.2%"
"=""0950011""","New London School District",7,"Math","Special Education",21,2356,2396,40,"57.1%","62.9%"
"=""0950011""","New London School District",7,"Math","Non-Special Education",147,2467,2494,26,"35.4%","58.4%"
"=""0950011""","New London School District",8,"ELA","Special Education",24,2400,2424,24,"25.0%","43.2%"
"=""0950011""","New London School District",8,"ELA","Non-Special Education",125,2514,2529,15,"28.8%","47.7%"
"=""0950011""","New London School District",8,"Math","Special Education",23,2357,2376,19,"26.1%","40.9%"
"=""0950011""","New London School District",8,"Math","Non-Special Education",131,2488,2485,-4,"22.1%","39.4%"
"=""0960011""","New Milford School District",4,"ELA","Special Education",32,2346,2395,49,"31.3%","57.5%"
"=""0960011""","New Milford School District",4,"ELA","Non-Special Education",259,2457,2485,29,"30.9%","55.3%"
"=""0960011""","New Milford School District",4,"Math","Special Education",31,2364,2411,47,"35.5%","62.7%"
"=""0960011""","New Milford School District",4,"Math","Non-Special Education",258,2446,2497,51,"46.1%","75.1%"
"=""0960011""","New Milford School District",5,"ELA","Special Education",33,2374,2431,57,"42.4%","65.3%"
"=""0960011""","New Milford School District",5,"ELA","Non-Special Education",264,2483,2531,49,"47.3%","70.6%"
"=""0960011""","New Milford School District",5,"Math","Special Education",33,2400,2423,23,"36.4%","60.5%"
"=""0960011""","New Milford School District",5,"Math","Non-Special Education",264,2476,2532,56,"63.6%","85.6%"
"=""0960011""","New Milford School District",6,"ELA","Special Education",46,2400,2452,52,"45.7%","69.1%"
"=""0960011""","New Milford School District",6,"ELA","Non-Special Education",260,2530,2554,25,"38.8%","56.7%"
"=""0960011""","New Milford School District",6,"Math","Special Education",44,2409,2407,-1,"29.5%","39.9%"
"=""0960011""","New Milford School District",6,"Math","Non-Special Education",252,2513,2539,26,"38.5%","58.7%"
"=""0960011""","New Milford School District",7,"ELA","Special Education",29,2403,2455,52,"41.4%","54.9%"
"=""0960011""","New Milford School District",7,"ELA","Non-Special Education",263,2542,2587,45,"49.8%","69.9%"
"=""0960011""","New Milford School District",7,"Math","Special Education",27,2378,2424,46,"44.4%","61.1%"
"=""0960011""","New Milford School District",7,"Math","Non-Special Education",256,2544,2578,34,"51.6%","71.8%"
"=""0960011""","New Milford School District",8,"ELA","Special Education",42,2450,2468,17,"21.4%","41.4%"
"=""0960011""","New Milford School District",8,"ELA","Non-Special Education",241,2545,2565,20,"36.9%","54.7%"
"=""0960011""","New Milford School District",8,"Math","Special Education",43,2447,2432,-16,"25.6%","37.2%"
"=""0960011""","New Milford School District",8,"Math","Non-Special Education",232,2560,2552,-7,"26.3%","38.3%"
"=""0940011""","Newington School District",4,"ELA","Special Education",27,2377,2421,43,"37.0%","60.2%"
"=""0940011""","Newington School District",4,"ELA","Non-Special Education",266,2466,2512,46,"45.1%","70.3%"
"=""0940011""","Newington School District",4,"Math","Special Education",27,2401,2440,39,"25.9%","57.6%"
"=""0940011""","Newington School District",4,"Math","Non-Special Education",265,2472,2511,39,"39.2%","66.0%"
"=""0940011""","Newington School District",5,"ELA","Special Education",39,2403,2424,21,"17.9%","42.8%"
"=""0940011""","Newington School District",5,"ELA","Non-Special Education",256,2496,2520,24,"32.4%","51.9%"
"=""0940011""","Newington School District",5,"Math","Special Education",39,2418,2414,-4,"12.8%","27.2%"
"=""0940011""","Newington School District",5,"Math","Non-Special Education",257,2498,2515,17,"32.7%","51.5%"
"=""0940011""","Newington School District",6,"ELA","Special Education",37,2386,2418,32,"32.4%","54.2%"
"=""0940011""","Newington School District",6,"ELA","Non-Special Education",270,2530,2559,29,"39.3%","63.3%"
"=""0940011""","Newington School District",6,"Math","Special Education",37,2420,2414,-6,"27.0%","38.7%"
"=""0940011""","Newington School District",6,"Math","Non-Special Education",269,2527,2564,37,"52.4%","71.1%"
"=""0940011""","Newington School District",7,"ELA","Special Education",28,2461,2471,10,"10.7%","34.2%"
"=""0940011""","Newington School District",7,"ELA","Non-Special Education",290,2537,2573,35,"44.5%","64.5%"
"=""0940011""","Newington School District",7,"Math","Special Education",28,2481,2458,-23,"10.7%","33.3%"
"=""0940011""","Newington School District",7,"Math","Non-Special Education",291,2560,2573,13,"35.7%","53.0%"
"=""0940011""","Newington School District",8,"ELA","Special Education",29,2490,2491,0,"24.1%","31.0%"
"=""0940011""","Newington School District",8,"ELA","Non-Special Education",279,2566,2579,13,"32.3%","48.7%"
"=""0940011""","Newington School District",8,"Math","Special Education",29,2470,2484,15,"34.5%","52.4%"
"=""0940011""","Newington School District",8,"Math","Non-Special Education",280,2570,2575,5,"37.5%","49.8%"
"=""0970011""","Newtown School District",4,"ELA","Special Education",28,2406,2467,62,"42.9%","70.7%"
"=""0970011""","Newtown School District",4,"ELA","Non-Special Education",256,2475,2528,53,"52.0%","76.0%"
"=""0970011""","Newtown School District",4,"Math","Special Education",29,2411,2469,58,"34.5%","72.0%"
"=""0970011""","Newtown School District",4,"Math","Non-Special Education",256,2464,2520,56,"52.3%","78.9%"
"=""0970011""","Newtown School District",5,"ELA","Special Education",40,2431,2470,39,"27.5%","50.3%"
"=""0970011""","Newtown School District",5,"ELA","Non-Special Education",284,2528,2567,39,"52.1%","69.3%"
"=""0970011""","Newtown School District",5,"Math","Special Education",40,2427,2460,33,"40.0%","69.2%"
"=""0970011""","Newtown School District",5,"Math","Non-Special Education",284,2507,2564,57,"68.7%","89.5%"
"=""0970011""","Newtown School District",6,"ELA","Special Education",36,2452,2483,30,"41.7%","53.3%"
"=""0970011""","Newtown School District",6,"ELA","Non-Special Education",294,2555,2582,27,"40.5%","61.4%"
"=""0970011""","Newtown School District",6,"Math","Special Education",36,2443,2471,28,"41.7%","55.9%"
"=""0970011""","Newtown School District",6,"Math","Non-Special Education",295,2535,2604,69,"78.3%","94.3%"
"=""0970011""","Newtown School District",7,"ELA","Special Education",25,2476,2495,19,"20.0%","44.7%"
"=""0970011""","Newtown School District",7,"ELA","Non-Special Education",345,2584,2608,24,"42.9%","59.1%"
"=""0970011""","Newtown School District",7,"Math","Special Education",25,2472,2485,13,"28.0%","48.3%"
"=""0970011""","Newtown School District",7,"Math","Non-Special Education",344,2598,2627,30,"59.3%","75.4%"
"=""0970011""","Newtown School District",8,"ELA","Special Education",21,2503,2535,32,"38.1%","59.4%"
"=""0970011""","Newtown School District",8,"ELA","Non-Special Education",375,2614,2634,20,"48.5%","61.6%"
"=""0970011""","Newtown School District",8,"Math","Special Education",20,2514,2536,22,"40.0%","51.0%"
"=""0970011""","Newtown School District",8,"Math","Non-Special Education",374,2618,2640,22,"50.0%","65.3%"
"=""0980011""","Norfolk School District",4,"ELA","Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",4,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",4,"Math","Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",4,"Math","Non-Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"ELA","Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Math","Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Math","Non-Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Math","Special Education","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Math","Non-Special Education","*","*","*","*","*","*"
"=""0990011""","North Branford School District",4,"ELA","Special Education",18,"*","*","*","*","*"
"=""0990011""","North Branford School District",4,"ELA","Non-Special Education",107,2463,2508,45,"41.1%","66.6%"
"=""0990011""","North Branford School District",4,"Math","Special Education",18,"*","*","*","*","*"
"=""0990011""","North Branford School District",4,"Math","Non-Special Education",107,2455,2499,44,"36.4%","66.7%"
"=""0990011""","North Branford School District",5,"ELA","Special Education",21,2370,2406,36,"19.0%","47.6%"
"=""0990011""","North Branford School District",5,"ELA","Non-Special Education",119,2508,2555,47,"50.4%","69.1%"
"=""0990011""","North Branford School District",5,"Math","Special Education",21,2392,2425,33,"52.4%","66.8%"
"=""0990011""","North Branford School District",5,"Math","Non-Special Education",119,2484,2544,60,"67.2%","89.2%"
"=""0990011""","North Branford School District",6,"ELA","Special Education",17,"*","*","*","*","*"
"=""0990011""","North Branford School District",6,"ELA","Non-Special Education",122,2543,2564,21,"45.1%","60.0%"
"=""0990011""","North Branford School District",6,"Math","Special Education",17,"*","*","*","*","*"
"=""0990011""","North Branford School District",6,"Math","Non-Special Education",122,2520,2554,34,"47.5%","68.4%"
"=""0990011""","North Branford School District",7,"ELA","Special Education",24,2439,2476,37,"33.3%","58.2%"
"=""0990011""","North Branford School District",7,"ELA","Non-Special Education",124,2535,2580,45,"47.6%","67.8%"
"=""0990011""","North Branford School District",7,"Math","Special Education",24,2455,2480,25,"45.8%","65.4%"
"=""0990011""","North Branford School District",7,"Math","Non-Special Education",125,2542,2553,11,"31.2%","49.8%"
"=""0990011""","North Branford School District",8,"ELA","Special Education",22,2408,2449,41,"31.8%","61.9%"
"=""0990011""","North Branford School District",8,"ELA","Non-Special Education",131,2563,2593,30,"46.6%","67.9%"
"=""0990011""","North Branford School District",8,"Math","Special Education",22,2416,2431,15,"22.7%","42.7%"
"=""0990011""","North Branford School District",8,"Math","Non-Special Education",130,2547,2579,32,"51.5%","66.1%"
"=""1000011""","North Canaan School District",4,"ELA","Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"Math","Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"ELA","Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Math","Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"ELA","Non-Special Education","*",2525,2561,37,"48.1%","72.4%"
"=""1000011""","North Canaan School District",6,"Math","Special Education","*","*","*","*","*","*"
