"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0650011""","Hartland School District",7,"Special Education","*","*","*","*","*","*"
"=""0650011""","Hartland School District",7,"Non-Special Education","*","*","*","*","*","*"
"=""0650011""","Hartland School District",8,"Special Education","*","*","*","*","*","*"
"=""0650011""","Hartland School District",8,"Non-Special Education","*","*","*","*","*","*"
"=""0670011""","Hebron School District",4,"Special Education",16,"*","*","*","*","*"
"=""0670011""","Hebron School District",4,"Non-Special Education",101,2430,2504,74,"58.4%","90.3%"
"=""0670011""","Hebron School District",5,"Special Education",15,"*","*","*","*","*"
"=""0670011""","Hebron School District",5,"Non-Special Education",91,2496,2538,42,"49.5%","75.6%"
"=""0670011""","Hebron School District",6,"Special Education",11,"*","*","*","*","*"
"=""0670011""","Hebron School District",6,"Non-Special Education",108,2521,2575,54,"65.7%","85.0%"
"=""2860013""","Highville Charter School District",4,"Special Education","*","*","*","*","*","*"
"=""2860013""","Highville Charter School District",4,"Non-Special Education","*",2367,2434,67,"50.0%","82.0%"
"=""2860013""","Highville Charter School District",5,"Special Education","*","*","*","*","*","*"
"=""2860013""","Highville Charter School District",5,"Non-Special Education","*",2438,2451,14,"28.6%","45.5%"
"=""2860013""","Highville Charter School District",6,"Special Education",7,"*","*","*","*","*"
"=""2860013""","Highville Charter School District",6,"Non-Special Education",29,2448,2483,35,"48.3%","69.9%"
"=""2860013""","Highville Charter School District",7,"Special Education","*","*","*","*","*","*"
"=""2860013""","Highville Charter School District",7,"Non-Special Education","*",2480,2512,32,"51.7%","72.1%"
"=""2860013""","Highville Charter School District",8,"Special Education","*","*","*","*","*","*"
"=""2860013""","Highville Charter School District",8,"Non-Special Education","*",2470,2543,73,"69.4%","87.0%"
"=""2640013""","Integrated Day Charter School District",4,"Special Education","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",4,"Non-Special Education","*",2426,2456,29,"22.2%","54.3%"
"=""2640013""","Integrated Day Charter School District",5,"Special Education","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",5,"Non-Special Education","*",2388,2438,49,"48.1%","79.6%"
"=""2640013""","Integrated Day Charter School District",6,"Special Education","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",6,"Non-Special Education","*",2463,2527,63,"81.5%","96.5%"
"=""2640013""","Integrated Day Charter School District",7,"Special Education","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",7,"Non-Special Education","*",2528,2560,32,"50.0%","68.3%"
"=""2640013""","Integrated Day Charter School District",8,"Special Education","*","*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",8,"Non-Special Education","*",2546,2547,1,"25.8%","38.4%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"Special Education",20,2417,2370,-47,"10.0%","13.2%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"Non-Special Education",69,2477,2451,-26,"4.3%","16.7%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"Special Education","*","*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"Non-Special Education","*",2460,2477,17,"25.6%","48.4%"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"Special Education",17,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"Non-Special Education",63,2504,2496,-8,"22.2%","33.2%"
"=""2610013""","Jumoke Academy District",4,"Special Education","*","*","*","*","*","*"
"=""2610013""","Jumoke Academy District",4,"Non-Special Education","*",2390,2449,60,"50.0%","78.6%"
"=""2610013""","Jumoke Academy District",5,"Special Education","*","*","*","*","*","*"
"=""2610013""","Jumoke Academy District",5,"Non-Special Education","*",2440,2446,6,"12.5%","38.3%"
"=""2610013""","Jumoke Academy District",6,"Special Education","*","*","*","*","*","*"
"=""2610013""","Jumoke Academy District",6,"Non-Special Education","*",2453,2492,39,"53.3%","68.5%"
"=""2610013""","Jumoke Academy District",7,"Special Education",10,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District",7,"Non-Special Education",60,2497,2503,7,"28.3%","44.0%"
"=""2610013""","Jumoke Academy District",8,"Special Education","*","*","*","*","*","*"
"=""2610013""","Jumoke Academy District",8,"Non-Special Education","*",2489,2508,19,"36.8%","53.7%"
"=""0680011""","Kent School District",4,"Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",4,"Non-Special Education","*",2458,2518,60,"61.9%","86.4%"
"=""0680011""","Kent School District",5,"Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",5,"Non-Special Education","*",2513,2571,58,"60.9%","84.9%"
"=""0680011""","Kent School District",6,"Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",6,"Non-Special Education","*",2547,2607,60,"83.3%","94.7%"
"=""0680011""","Kent School District",7,"Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",7,"Non-Special Education","*",2573,2587,13,"30.4%","45.6%"
"=""0680011""","Kent School District",8,"Special Education","*","*","*","*","*","*"
"=""0680011""","Kent School District",8,"Non-Special Education","*","*","*","*","*","*"
"=""0690011""","Killingly School District",4,"Special Education",22,2348,2409,61,"31.8%","76.9%"
"=""0690011""","Killingly School District",4,"Non-Special Education",131,2433,2482,49,"37.4%","70.3%"
"=""0690011""","Killingly School District",5,"Special Education",20,2407,2420,13,"10.0%","37.8%"
"=""0690011""","Killingly School District",5,"Non-Special Education",126,2466,2497,31,"41.3%","61.5%"
"=""0690011""","Killingly School District",6,"Special Education",20,2406,2474,68,"65.0%","88.6%"
"=""0690011""","Killingly School District",6,"Non-Special Education",133,2490,2545,56,"63.2%","84.7%"
"=""0690011""","Killingly School District",7,"Special Education",17,"*","*","*","*","*"
"=""0690011""","Killingly School District",7,"Non-Special Education",143,2539,2554,15,"34.3%","50.1%"
"=""0690011""","Killingly School District",8,"Special Education",13,"*","*","*","*","*"
"=""0690011""","Killingly School District",8,"Non-Special Education",146,2523,2539,16,"32.2%","53.7%"
"=""2450014""","Learn",4,"Special Education",11,"*","*","*","*","*"
"=""2450014""","Learn",4,"Non-Special Education",72,2408,2477,69,"56.9%","87.3%"
"=""2450014""","Learn",5,"Special Education",11,"*","*","*","*","*"
"=""2450014""","Learn",5,"Non-Special Education",71,2486,2517,30,"39.4%","66.4%"
"=""2450014""","Learn",6,"Special Education",7,"*","*","*","*","*"
"=""2450014""","Learn",6,"Non-Special Education",31,2485,2480,-5,"12.9%","30.0%"
"=""2450014""","Learn",7,"Special Education",12,"*","*","*","*","*"
"=""2450014""","Learn",7,"Non-Special Education",36,2506,2540,35,"44.4%","64.0%"
"=""2450014""","Learn",8,"Special Education",13,"*","*","*","*","*"
"=""2450014""","Learn",8,"Non-Special Education",36,2492,2491,-1,"22.2%","42.4%"
"=""0710011""","Lebanon School District",4,"Special Education",14,"*","*","*","*","*"
"=""0710011""","Lebanon School District",4,"Non-Special Education",51,2459,2532,73,"64.7%","88.9%"
"=""0710011""","Lebanon School District",5,"Special Education",10,"*","*","*","*","*"
"=""0710011""","Lebanon School District",5,"Non-Special Education",46,2503,2557,54,"56.5%","86.1%"
"=""0710011""","Lebanon School District",6,"Special Education",11,"*","*","*","*","*"
"=""0710011""","Lebanon School District",6,"Non-Special Education",61,2549,2581,32,"39.3%","69.0%"
"=""0710011""","Lebanon School District",7,"Special Education",8,"*","*","*","*","*"
"=""0710011""","Lebanon School District",7,"Non-Special Education",56,2565,2561,-4,"14.3%","34.1%"
"=""0710011""","Lebanon School District",8,"Special Education",8,"*","*","*","*","*"
"=""0710011""","Lebanon School District",8,"Non-Special Education",68,2570,2598,28,"50.0%","65.9%"
"=""0720011""","Ledyard School District",4,"Special Education",22,2358,2433,75,"59.1%","86.3%"
"=""0720011""","Ledyard School District",4,"Non-Special Education",145,2431,2495,64,"51.0%","82.9%"
"=""0720011""","Ledyard School District",5,"Special Education",18,"*","*","*","*","*"
"=""0720011""","Ledyard School District",5,"Non-Special Education",138,2480,2523,43,"52.2%","72.4%"
"=""0720011""","Ledyard School District",6,"Special Education",22,2430,2435,5,"22.7%","40.1%"
"=""0720011""","Ledyard School District",6,"Non-Special Education",135,2521,2562,41,"50.4%","74.2%"
"=""0720011""","Ledyard School District",7,"Special Education",20,2421,2428,7,"25.0%","48.3%"
"=""0720011""","Ledyard School District",7,"Non-Special Education",129,2549,2571,22,"39.5%","57.9%"
"=""0720011""","Ledyard School District",8,"Special Education",22,2429,2448,20,"27.3%","51.3%"
"=""0720011""","Ledyard School District",8,"Non-Special Education",127,2567,2604,37,"58.3%","73.0%"
"=""0730011""","Lisbon School District",4,"Special Education","*","*","*","*","*","*"
"=""0730011""","Lisbon School District",4,"Non-Special Education","*",2427,2469,43,"29.0%","58.4%"
"=""0730011""","Lisbon School District",5,"Special Education",9,"*","*","*","*","*"
"=""0730011""","Lisbon School District",5,"Non-Special Education",33,2466,2484,17,"24.2%","45.0%"
"=""0730011""","Lisbon School District",6,"Special Education","*","*","*","*","*","*"
"=""0730011""","Lisbon School District",6,"Non-Special Education","*",2476,2512,35,"41.7%","71.1%"
"=""0730011""","Lisbon School District",7,"Special Education","*","*","*","*","*","*"
"=""0730011""","Lisbon School District",7,"Non-Special Education","*",2524,2562,38,"47.9%","72.2%"
"=""0730011""","Lisbon School District",8,"Special Education","*","*","*","*","*","*"
"=""0730011""","Lisbon School District",8,"Non-Special Education","*",2502,2569,67,"73.0%","91.7%"
"=""0740011""","Litchfield School District",4,"Special Education",12,"*","*","*","*","*"
"=""0740011""","Litchfield School District",4,"Non-Special Education",58,2482,2549,67,"72.4%","93.9%"
"=""0740011""","Litchfield School District",5,"Special Education",9,"*","*","*","*","*"
"=""0740011""","Litchfield School District",5,"Non-Special Education",59,2520,2581,61,"78.0%","96.3%"
"=""0740011""","Litchfield School District",6,"Special Education",11,"*","*","*","*","*"
"=""0740011""","Litchfield School District",6,"Non-Special Education",62,2555,2598,43,"62.9%","80.4%"
"=""0740011""","Litchfield School District",7,"Special Education",12,"*","*","*","*","*"
"=""0740011""","Litchfield School District",7,"Non-Special Education",66,2583,2605,22,"53.0%","68.6%"
"=""0740011""","Litchfield School District",8,"Special Education",12,"*","*","*","*","*"
"=""0740011""","Litchfield School District",8,"Non-Special Education",71,2605,2618,13,"40.8%","53.4%"
"=""0760011""","Madison School District",4,"Special Education",23,2412,2446,35,"30.4%","60.0%"
"=""0760011""","Madison School District",4,"Non-Special Education",147,2498,2539,41,"46.9%","74.5%"
"=""0760011""","Madison School District",5,"Special Education",22,2470,2481,11,"18.2%","44.0%"
"=""0760011""","Madison School District",5,"Non-Special Education",127,2540,2555,15,"29.9%","50.4%"
"=""0760011""","Madison School District",6,"Special Education",23,2458,2451,-8,"13.0%","20.6%"
"=""0760011""","Madison School District",6,"Non-Special Education",168,2552,2557,5,"23.8%","36.5%"
"=""0760011""","Madison School District",7,"Special Education",27,2416,2448,32,"29.6%","54.9%"
"=""0760011""","Madison School District",7,"Non-Special Education",184,2552,2593,41,"63.6%","81.7%"
"=""0760011""","Madison School District",8,"Special Education",23,2479,2472,-7,"21.7%","43.7%"
"=""0760011""","Madison School District",8,"Non-Special Education",218,2612,2627,15,"48.2%","61.3%"
"=""0770011""","Manchester School District",4,"Special Education",37,2304,2354,49,"21.6%","57.9%"
"=""0770011""","Manchester School District",4,"Non-Special Education",385,2417,2453,36,"27.5%","57.1%"
"=""0770011""","Manchester School District",5,"Special Education",60,2371,2377,7,"25.0%","43.7%"
"=""0770011""","Manchester School District",5,"Non-Special Education",386,2459,2486,27,"34.7%","58.6%"
"=""0770011""","Manchester School District",6,"Special Education",43,2355,2344,-11,"20.9%","37.6%"
"=""0770011""","Manchester School District",6,"Non-Special Education",344,2480,2524,44,"54.4%","75.0%"
"=""0770011""","Manchester School District",7,"Special Education",63,2360,2371,11,"30.2%","48.7%"
"=""0770011""","Manchester School District",7,"Non-Special Education",320,2516,2520,4,"26.3%","42.8%"
"=""0770011""","Manchester School District",8,"Special Education",35,2361,2385,24,"22.9%","50.0%"
"=""0770011""","Manchester School District",8,"Non-Special Education",291,2518,2516,-2,"24.1%","40.4%"
"=""0780011""","Mansfield School District",4,"Special Education",14,"*","*","*","*","*"
"=""0780011""","Mansfield School District",4,"Non-Special Education",98,2495,2552,57,"65.3%","86.1%"
"=""0780011""","Mansfield School District",5,"Special Education",11,"*","*","*","*","*"
"=""0780011""","Mansfield School District",5,"Non-Special Education",101,2550,2565,14,"43.6%","56.0%"
"=""0780011""","Mansfield School District",6,"Special Education",15,"*","*","*","*","*"
"=""0780011""","Mansfield School District",6,"Non-Special Education",95,2573,2601,28,"47.4%","64.2%"
"=""0780011""","Mansfield School District",7,"Special Education",16,"*","*","*","*","*"
"=""0780011""","Mansfield School District",7,"Non-Special Education",91,2571,2619,48,"68.1%","85.7%"
"=""0780011""","Mansfield School District",8,"Special Education",10,"*","*","*","*","*"
"=""0780011""","Mansfield School District",8,"Non-Special Education",90,2652,2672,20,"58.9%","73.1%"
"=""0790011""","Marlborough School District",4,"Special Education","*","*","*","*","*","*"
"=""0790011""","Marlborough School District",4,"Non-Special Education","*",2482,2525,43,"42.0%","72.7%"
"=""0790011""","Marlborough School District",5,"Special Education",9,"*","*","*","*","*"
"=""0790011""","Marlborough School District",5,"Non-Special Education",81,2536,2585,49,"64.2%","88.3%"
"=""0790011""","Marlborough School District",6,"Special Education","*","*","*","*","*","*"
"=""0790011""","Marlborough School District",6,"Non-Special Education","*",2548,2622,74,"84.6%","99.0%"
"=""0800011""","Meriden School District",4,"Special Education",112,2320,2373,54,"40.2%","69.2%"
"=""0800011""","Meriden School District",4,"Non-Special Education",499,2410,2464,55,"41.1%","72.2%"
"=""0800011""","Meriden School District",5,"Special Education",90,2363,2406,43,"42.2%","64.3%"
"=""0800011""","Meriden School District",5,"Non-Special Education",508,2445,2481,36,"42.3%","69.6%"
"=""0800011""","Meriden School District",6,"Special Education",69,2377,2356,-20,"20.3%","27.0%"
"=""0800011""","Meriden School District",6,"Non-Special Education",319,2462,2489,27,"37.0%","59.0%"
"=""0800011""","Meriden School District",7,"Special Education",70,2352,2380,28,"34.3%","58.6%"
"=""0800011""","Meriden School District",7,"Non-Special Education",357,2478,2520,42,"50.7%","70.9%"
"=""0800011""","Meriden School District",8,"Special Education",58,2362,2380,17,"29.3%","45.6%"
"=""0800011""","Meriden School District",8,"Non-Special Education",367,2478,2494,15,"35.4%","52.2%"
"=""0830011""","Middletown School District",4,"Special Education",32,2322,2380,58,"34.4%","68.6%"
"=""0830011""","Middletown School District",4,"Non-Special Education",308,2444,2490,46,"43.5%","71.1%"
"=""0830011""","Middletown School District",5,"Special Education",42,2367,2390,23,"26.2%","48.7%"
"=""0830011""","Middletown School District",5,"Non-Special Education",292,2472,2502,30,"40.8%","62.4%"
"=""0830011""","Middletown School District",6,"Special Education",35,2377,2381,3,"28.6%","43.9%"
"=""0830011""","Middletown School District",6,"Non-Special Education",260,2511,2538,27,"41.9%","61.8%"
"=""0830011""","Middletown School District",7,"Special Education",35,2375,2384,10,"25.7%","41.3%"
"=""0830011""","Middletown School District",7,"Non-Special Education",309,2528,2539,11,"33.3%","49.4%"
"=""0830011""","Middletown School District",8,"Special Education",33,2389,2394,5,"15.2%","33.3%"
"=""0830011""","Middletown School District",8,"Non-Special Education",261,2538,2547,9,"34.9%","47.2%"
"=""0840011""","Milford School District",4,"Special Education",36,2336,2401,65,"47.2%","81.6%"
"=""0840011""","Milford School District",4,"Non-Special Education",356,2452,2511,58,"51.7%","82.7%"
"=""0840011""","Milford School District",5,"Special Education",42,2407,2438,31,"40.5%","62.6%"
"=""0840011""","Milford School District",5,"Non-Special Education",390,2490,2529,39,"48.2%","71.5%"
"=""0840011""","Milford School District",6,"Special Education",42,2409,2430,21,"42.9%","55.3%"
"=""0840011""","Milford School District",6,"Non-Special Education",381,2518,2564,46,"55.9%","76.6%"
"=""0840011""","Milford School District",7,"Special Education",47,2434,2460,26,"42.6%","57.4%"
"=""0840011""","Milford School District",7,"Non-Special Education",426,2561,2580,19,"42.0%","60.1%"
"=""0840011""","Milford School District",8,"Special Education",60,2453,2472,19,"30.0%","51.1%"
"=""0840011""","Milford School District",8,"Non-Special Education",404,2568,2580,12,"37.6%","50.8%"
"=""0850011""","Monroe School District",4,"Special Education",28,2418,2456,38,"35.7%","62.1%"
"=""0850011""","Monroe School District",4,"Non-Special Education",179,2501,2543,42,"49.7%","75.0%"
"=""0850011""","Monroe School District",5,"Special Education",25,2421,2467,46,"60.0%","76.0%"
"=""0850011""","Monroe School District",5,"Non-Special Education",192,2525,2572,48,"61.5%","84.2%"
"=""0850011""","Monroe School District",6,"Special Education",34,2456,2464,9,"29.4%","55.7%"
"=""0850011""","Monroe School District",6,"Non-Special Education",232,2541,2571,30,"46.1%","68.4%"
"=""0850011""","Monroe School District",7,"Special Education",23,2413,2452,39,"52.2%","72.2%"
"=""0850011""","Monroe School District",7,"Non-Special Education",224,2560,2596,35,"57.6%","76.1%"
"=""0850011""","Monroe School District",8,"Special Education",22,2431,2444,13,"36.4%","50.5%"
"=""0850011""","Monroe School District",8,"Non-Special Education",222,2584,2604,20,"39.6%","57.6%"
"=""0860011""","Montville School District",4,"Special Education",22,2372,2433,62,"45.5%","74.7%"
"=""0860011""","Montville School District",4,"Non-Special Education",118,2452,2508,57,"52.5%","81.8%"
"=""0860011""","Montville School District",5,"Special Education",26,2392,2440,48,"53.8%","76.8%"
"=""0860011""","Montville School District",5,"Non-Special Education",151,2475,2538,63,"70.9%","91.6%"
"=""0860011""","Montville School District",6,"Special Education",16,"*","*","*","*","*"
"=""0860011""","Montville School District",6,"Non-Special Education",162,2506,2531,25,"33.3%","55.9%"
"=""0860011""","Montville School District",7,"Special Education",21,2396,2400,4,"19.0%","39.0%"
"=""0860011""","Montville School District",7,"Non-Special Education",140,2540,2558,19,"32.9%","55.5%"
"=""0860011""","Montville School District",8,"Special Education",26,2414,2444,30,"38.5%","59.0%"
"=""0860011""","Montville School District",8,"Non-Special Education",151,2545,2572,27,"45.7%","62.6%"
"=""0880011""","Naugatuck School District",4,"Special Education",37,2343,2403,61,"35.1%","74.0%"
"=""0880011""","Naugatuck School District",4,"Non-Special Education",275,2432,2479,47,"36.7%","70.8%"
"=""0880011""","Naugatuck School District",5,"Special Education",41,2392,2396,5,"17.1%","37.9%"
"=""0880011""","Naugatuck School District",5,"Non-Special Education",246,2469,2488,18,"29.7%","52.3%"
"=""0880011""","Naugatuck School District",6,"Special Education",63,2388,2395,8,"27.0%","45.6%"
"=""0880011""","Naugatuck School District",6,"Non-Special Education",244,2486,2534,48,"56.6%","77.1%"
"=""0880011""","Naugatuck School District",7,"Special Education",50,2368,2381,12,"20.0%","39.0%"
"=""0880011""","Naugatuck School District",7,"Non-Special Education",269,2518,2531,13,"28.3%","47.2%"
"=""0880011""","Naugatuck School District",8,"Special Education",49,2392,2399,7,"26.5%","38.1%"
"=""0880011""","Naugatuck School District",8,"Non-Special Education",264,2521,2513,-7,"23.1%","35.2%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Special Education","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Non-Special Education","*",2391,2422,31,"12.5%","49.8%"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Special Education","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Non-Special Education","*",2438,2461,23,"30.0%","45.6%"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Special Education","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Non-Special Education","*",2460,2515,55,"58.1%","85.0%"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Special Education","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Non-Special Education","*",2496,2509,12,"30.8%","42.9%"
"=""2800013""","New Beginnings Inc Family Academy District",8,"Special Education",6,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",8,"Non-Special Education",23,2522,2526,4,"21.7%","44.7%"
"=""0890011""","New Britain School District",4,"Special Education",113,2302,2353,51,"32.7%","62.1%"
"=""0890011""","New Britain School District",4,"Non-Special Education",587,2394,2423,29,"19.3%","48.8%"
"=""0890011""","New Britain School District",5,"Special Education",117,2342,2361,19,"30.8%","50.2%"
"=""0890011""","New Britain School District",5,"Non-Special Education",588,2426,2430,4,"19.4%","36.6%"
"=""0890011""","New Britain School District",6,"Special Education",105,2361,2348,-14,"16.2%","30.3%"
"=""0890011""","New Britain School District",6,"Non-Special Education",525,2441,2447,5,"23.2%","40.2%"
"=""0890011""","New Britain School District",7,"Special Education",86,2328,2355,27,"38.4%","53.9%"
"=""0890011""","New Britain School District",7,"Non-Special Education",468,2450,2468,18,"34.8%","53.9%"
"=""0890011""","New Britain School District",8,"Special Education",83,2357,2367,11,"24.1%","42.5%"
"=""0890011""","New Britain School District",8,"Non-Special Education",471,2469,2474,5,"26.8%","42.2%"
"=""0900011""","New Canaan School District",4,"Special Education",33,2427,2494,67,"54.5%","85.5%"
"=""0900011""","New Canaan School District",4,"Non-Special Education",278,2507,2576,69,"80.2%","96.7%"
"=""0900011""","New Canaan School District",5,"Special Education",28,2439,2472,32,"32.1%","56.2%"
"=""0900011""","New Canaan School District",5,"Non-Special Education",288,2554,2580,26,"48.3%","70.3%"
"=""0900011""","New Canaan School District",6,"Special Education",28,2482,2493,11,"25.0%","48.7%"
"=""0900011""","New Canaan School District",6,"Non-Special Education",262,2581,2613,32,"56.5%","74.3%"
"=""0900011""","New Canaan School District",7,"Special Education",36,2487,2526,40,"52.8%","70.0%"
"=""0900011""","New Canaan School District",7,"Non-Special Education",307,2599,2630,31,"59.6%","76.6%"
"=""0900011""","New Canaan School District",8,"Special Education",34,2505,2547,43,"52.9%","70.6%"
"=""0900011""","New Canaan School District",8,"Non-Special Education",264,2634,2665,30,"62.1%","76.9%"
"=""0910011""","New Fairfield School District",4,"Special Education",11,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",4,"Non-Special Education",138,2466,2521,55,"52.2%","80.2%"
"=""0910011""","New Fairfield School District",5,"Special Education",7,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",5,"Non-Special Education",128,2492,2535,43,"53.1%","78.9%"
"=""0910011""","New Fairfield School District",6,"Special Education",9,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",6,"Non-Special Education",155,2539,2572,33,"49.7%","68.7%"
"=""0910011""","New Fairfield School District",7,"Special Education",18,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",7,"Non-Special Education",155,2521,2576,55,"66.5%","88.3%"
"=""0910011""","New Fairfield School District",8,"Special Education",12,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",8,"Non-Special Education",146,2569,2623,54,"73.3%","87.3%"
"=""0920011""","New Hartford School District",4,"Special Education",8,"*","*","*","*","*"
"=""0920011""","New Hartford School District",4,"Non-Special Education",56,2453,2500,47,"42.9%","75.0%"
"=""0920011""","New Hartford School District",5,"Special Education",6,"*","*","*","*","*"
"=""0920011""","New Hartford School District",5,"Non-Special Education",56,2514,2545,30,"41.1%","66.7%"
"=""0920011""","New Hartford School District",6,"Special Education",7,"*","*","*","*","*"
"=""0920011""","New Hartford School District",6,"Non-Special Education",63,2545,2541,-4,"14.3%","28.7%"
"=""0930011""","New Haven School District",4,"Special Education",179,2304,2357,54,"34.6%","67.8%"
"=""0930011""","New Haven School District",4,"Non-Special Education",1272,2380,2433,53,"37.2%","70.6%"
"=""0930011""","New Haven School District",5,"Special Education",183,2339,2377,38,"42.6%","64.3%"
"=""0930011""","New Haven School District",5,"Non-Special Education",1158,2414,2452,38,"47.6%","69.4%"
"=""0930011""","New Haven School District",6,"Special Education",185,2377,2378,1,"23.2%","38.8%"
"=""0930011""","New Haven School District",6,"Non-Special Education",1177,2449,2480,31,"41.9%","62.9%"
"=""0930011""","New Haven School District",7,"Special Education",184,2357,2386,29,"41.8%","58.5%"
"=""0930011""","New Haven School District",7,"Non-Special Education",1167,2472,2497,24,"37.4%","58.2%"
"=""0930011""","New Haven School District",8,"Special Education",187,2382,2405,23,"33.2%","52.2%"
"=""0930011""","New Haven School District",8,"Non-Special Education",1104,2474,2504,30,"45.7%","61.4%"
"=""0950011""","New London School District",4,"Special Education",34,2339,2379,40,"26.5%","53.4%"
"=""0950011""","New London School District",4,"Non-Special Education",217,2406,2435,28,"19.8%","47.8%"
"=""0950011""","New London School District",5,"Special Education",50,2370,2394,24,"26.0%","51.4%"
"=""0950011""","New London School District",5,"Non-Special Education",201,2443,2464,21,"31.8%","53.7%"
"=""0950011""","New London School District",6,"Special Education",28,2377,2373,-4,"21.4%","41.7%"
"=""0950011""","New London School District",6,"Non-Special Education",160,2460,2472,12,"25.0%","46.0%"
"=""0950011""","New London School District",7,"Special Education",21,2356,2396,40,"57.1%","62.9%"
"=""0950011""","New London School District",7,"Non-Special Education",147,2467,2494,26,"35.4%","58.4%"
"=""0950011""","New London School District",8,"Special Education",23,2357,2376,19,"26.1%","40.9%"
"=""0950011""","New London School District",8,"Non-Special Education",131,2488,2485,-4,"22.1%","39.4%"
"=""0960011""","New Milford School District",4,"Special Education",31,2364,2411,47,"35.5%","62.7%"
"=""0960011""","New Milford School District",4,"Non-Special Education",258,2446,2497,51,"46.1%","75.1%"
"=""0960011""","New Milford School District",5,"Special Education",33,2400,2423,23,"36.4%","60.5%"
"=""0960011""","New Milford School District",5,"Non-Special Education",264,2476,2532,56,"63.6%","85.6%"
"=""0960011""","New Milford School District",6,"Special Education",44,2409,2407,-1,"29.5%","39.9%"
"=""0960011""","New Milford School District",6,"Non-Special Education",252,2513,2539,26,"38.5%","58.7%"
"=""0960011""","New Milford School District",7,"Special Education",27,2378,2424,46,"44.4%","61.1%"
"=""0960011""","New Milford School District",7,"Non-Special Education",256,2544,2578,34,"51.6%","71.8%"
"=""0960011""","New Milford School District",8,"Special Education",43,2447,2432,-16,"25.6%","37.2%"
"=""0960011""","New Milford School District",8,"Non-Special Education",232,2560,2552,-7,"26.3%","38.3%"
"=""0940011""","Newington School District",4,"Special Education",27,2401,2440,39,"25.9%","57.6%"
"=""0940011""","Newington School District",4,"Non-Special Education",265,2472,2511,39,"39.2%","66.0%"
"=""0940011""","Newington School District",5,"Special Education",39,2418,2414,-4,"12.8%","27.2%"
"=""0940011""","Newington School District",5,"Non-Special Education",257,2498,2515,17,"32.7%","51.5%"
"=""0940011""","Newington School District",6,"Special Education",37,2420,2414,-6,"27.0%","38.7%"
"=""0940011""","Newington School District",6,"Non-Special Education",269,2527,2564,37,"52.4%","71.1%"
"=""0940011""","Newington School District",7,"Special Education",28,2481,2458,-23,"10.7%","33.3%"
"=""0940011""","Newington School District",7,"Non-Special Education",291,2560,2573,13,"35.7%","53.0%"
"=""0940011""","Newington School District",8,"Special Education",29,2470,2484,15,"34.5%","52.4%"
"=""0940011""","Newington School District",8,"Non-Special Education",280,2570,2575,5,"37.5%","49.8%"
"=""0970011""","Newtown School District",4,"Special Education",29,2411,2469,58,"34.5%","72.0%"
"=""0970011""","Newtown School District",4,"Non-Special Education",256,2464,2520,56,"52.3%","78.9%"
"=""0970011""","Newtown School District",5,"Special Education",40,2427,2460,33,"40.0%","69.2%"
"=""0970011""","Newtown School District",5,"Non-Special Education",284,2507,2564,57,"68.7%","89.5%"
"=""0970011""","Newtown School District",6,"Special Education",36,2443,2471,28,"41.7%","55.9%"
"=""0970011""","Newtown School District",6,"Non-Special Education",295,2535,2604,69,"78.3%","94.3%"
"=""0970011""","Newtown School District",7,"Special Education",25,2472,2485,13,"28.0%","48.3%"
"=""0970011""","Newtown School District",7,"Non-Special Education",344,2598,2627,30,"59.3%","75.4%"
"=""0970011""","Newtown School District",8,"Special Education",20,2514,2536,22,"40.0%","51.0%"
