"Smarter Balanced Growth Report, 2015-16"
"All Districts, All Students"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0650011""","Hartland School District",5,"Math",22,2448,2503,55,"68.2%","85.7%"
"=""0650011""","Hartland School District",6,"ELA",32,2514,2551,36,"46.9%","67.0%"
"=""0650011""","Hartland School District",6,"Math",31,2498,2553,55,"64.5%","85.2%"
"=""0650011""","Hartland School District",7,"ELA",24,2526,2585,59,"54.2%","74.9%"
"=""0650011""","Hartland School District",7,"Math",24,2519,2566,46,"54.2%","75.9%"
"=""0650011""","Hartland School District",8,"ELA",15,"*","*","*","*","*"
"=""0650011""","Hartland School District",8,"Math",15,"*","*","*","*","*"
"=""0670011""","Hebron School District",4,"ELA",117,2439,2482,42,"35.9%","65.1%"
"=""0670011""","Hebron School District",4,"Math",117,2419,2494,75,"59.8%","90.3%"
"=""0670011""","Hebron School District",5,"ELA",105,2485,2532,47,"42.9%","69.8%"
"=""0670011""","Hebron School District",5,"Math",106,2480,2521,41,"46.2%","73.9%"
"=""0670011""","Hebron School District",6,"ELA",119,2521,2566,44,"55.5%","72.1%"
"=""0670011""","Hebron School District",6,"Math",119,2511,2562,51,"63.0%","81.6%"
"=""2860013""","Highville Charter School District",4,"ELA",40,2390,2428,39,"27.5%","51.4%"
"=""2860013""","Highville Charter School District",4,"Math",40,2364,2429,66,"47.5%","80.4%"
"=""2860013""","Highville Charter School District",5,"ELA",37,2427,2476,49,"37.8%","67.2%"
"=""2860013""","Highville Charter School District",5,"Math",37,2435,2447,12,"27.0%","43.4%"
"=""2860013""","Highville Charter School District",6,"ELA",36,2467,2489,22,"30.6%","53.7%"
"=""2860013""","Highville Charter School District",6,"Math",36,2437,2459,22,"41.7%","59.4%"
"=""2860013""","Highville Charter School District",7,"ELA",31,2510,2536,26,"45.2%","56.8%"
"=""2860013""","Highville Charter School District",7,"Math",31,2478,2507,29,"48.4%","67.4%"
"=""2860013""","Highville Charter School District",8,"ELA",37,2528,2547,20,"24.3%","45.6%"
"=""2860013""","Highville Charter School District",8,"Math",37,2467,2544,77,"70.3%","87.6%"
"=""2640013""","Integrated Day Charter School District",4,"ELA",29,2431,2452,21,"13.8%","38.3%"
"=""2640013""","Integrated Day Charter School District",4,"Math",29,2419,2451,32,"24.1%","57.0%"
"=""2640013""","Integrated Day Charter School District",5,"ELA",30,2436,2450,14,"16.7%","37.8%"
"=""2640013""","Integrated Day Charter School District",5,"Math",29,2390,2439,48,"48.3%","79.0%"
"=""2640013""","Integrated Day Charter School District",6,"ELA",31,2503,2548,44,"61.3%","77.8%"
"=""2640013""","Integrated Day Charter School District",6,"Math",30,2459,2518,59,"73.3%","90.8%"
"=""2640013""","Integrated Day Charter School District",7,"ELA",32,2551,2573,22,"31.3%","57.4%"
"=""2640013""","Integrated Day Charter School District",7,"Math",31,2515,2544,29,"45.2%","65.0%"
"=""2640013""","Integrated Day Charter School District",8,"ELA",35,2552,2562,9,"34.3%","49.6%"
"=""2640013""","Integrated Day Charter School District",8,"Math",35,2532,2529,-3,"25.7%","37.1%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"ELA",89,2483,2483,0,"23.6%","36.4%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"Math",89,2464,2433,-31,"5.6%","15.9%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"ELA",84,2472,2509,38,"44.0%","61.1%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"Math",83,2456,2475,18,"26.5%","49.0%"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"ELA",81,2511,2535,24,"30.9%","45.6%"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"Math",80,2480,2477,-3,"25.0%","35.4%"
"=""2610013""","Jumoke Academy District",4,"ELA",59,2378,2440,62,"49.2%","73.8%"
"=""2610013""","Jumoke Academy District",4,"Math",59,2386,2446,60,"49.2%","79.3%"
"=""2610013""","Jumoke Academy District",5,"ELA",66,2442,2463,21,"21.2%","40.2%"
"=""2610013""","Jumoke Academy District",5,"Math",66,2436,2446,9,"15.2%","40.5%"
"=""2610013""","Jumoke Academy District",6,"ELA",50,2486,2521,35,"38.0%","60.1%"
"=""2610013""","Jumoke Academy District",6,"Math",50,2448,2484,36,"50.0%","66.5%"
"=""2610013""","Jumoke Academy District",7,"ELA",70,2489,2519,31,"34.3%","52.3%"
"=""2610013""","Jumoke Academy District",7,"Math",70,2483,2490,8,"28.6%","43.8%"
"=""2610013""","Jumoke Academy District",8,"ELA",80,2526,2545,18,"33.8%","50.5%"
"=""2610013""","Jumoke Academy District",8,"Math",81,2481,2500,20,"38.3%","54.4%"
"=""0680011""","Kent School District",4,"ELA",25,2459,2528,69,"68.0%","89.0%"
"=""0680011""","Kent School District",4,"Math",25,2443,2508,65,"64.0%","88.0%"
"=""0680011""","Kent School District",5,"ELA",24,2537,2589,52,"58.3%","72.5%"
"=""0680011""","Kent School District",5,"Math",24,2513,2569,56,"58.3%","83.2%"
"=""0680011""","Kent School District",6,"ELA",32,2558,2596,37,"53.1%","70.2%"
"=""0680011""","Kent School District",6,"Math",32,2542,2598,56,"78.1%","88.9%"
"=""0680011""","Kent School District",7,"ELA",26,2586,2593,7,"26.9%","37.6%"
"=""0680011""","Kent School District",7,"Math",26,2554,2564,10,"26.9%","41.9%"
"=""0680011""","Kent School District",8,"ELA",19,"*","*","*","*","*"
"=""0680011""","Kent School District",8,"Math",19,"*","*","*","*","*"
"=""0690011""","Killingly School District",4,"ELA",153,2418,2473,55,"47.1%","71.1%"
"=""0690011""","Killingly School District",4,"Math",153,2421,2472,51,"36.6%","71.3%"
"=""0690011""","Killingly School District",5,"ELA",146,2472,2521,49,"43.2%","70.4%"
"=""0690011""","Killingly School District",5,"Math",146,2458,2486,29,"37.0%","58.2%"
"=""0690011""","Killingly School District",6,"ELA",154,2510,2565,54,"61.0%","79.7%"
"=""0690011""","Killingly School District",6,"Math",153,2479,2536,57,"63.4%","85.2%"
"=""0690011""","Killingly School District",7,"ELA",161,2548,2582,34,"42.2%","62.4%"
"=""0690011""","Killingly School District",7,"Math",160,2527,2544,16,"34.4%","51.4%"
"=""0690011""","Killingly School District",8,"ELA",159,2558,2591,33,"49.7%","67.2%"
"=""0690011""","Killingly School District",8,"Math",159,2516,2531,15,"31.4%","53.0%"
"=""2450014""","Learn",4,"ELA",82,2404,2469,65,"46.3%","78.0%"
"=""2450014""","Learn",4,"Math",83,2394,2464,70,"57.8%","87.1%"
"=""2450014""","Learn",5,"ELA",82,2492,2557,64,"56.1%","81.0%"
"=""2450014""","Learn",5,"Math",82,2474,2507,32,"40.2%","67.6%"
"=""2450014""","Learn",6,"ELA",35,2493,2513,20,"22.9%","49.3%"
"=""2450014""","Learn",6,"Math",38,2469,2467,-2,"15.8%","34.8%"
"=""2450014""","Learn",7,"ELA",48,2498,2563,65,"56.3%","75.4%"
"=""2450014""","Learn",7,"Math",48,2470,2505,35,"45.8%","65.2%"
"=""2450014""","Learn",8,"ELA",49,2514,2539,25,"30.6%","53.1%"
"=""2450014""","Learn",8,"Math",49,2464,2477,12,"30.6%","48.8%"
"=""0710011""","Lebanon School District",4,"ELA",65,2442,2509,67,"56.9%","79.4%"
"=""0710011""","Lebanon School District",4,"Math",65,2440,2509,69,"56.9%","85.3%"
"=""0710011""","Lebanon School District",5,"ELA",58,2487,2571,84,"74.1%","88.8%"
"=""0710011""","Lebanon School District",5,"Math",56,2489,2539,51,"55.4%","82.4%"
"=""0710011""","Lebanon School District",6,"ELA",72,2556,2567,11,"38.9%","52.3%"
"=""0710011""","Lebanon School District",6,"Math",72,2538,2563,25,"33.3%","63.8%"
"=""0710011""","Lebanon School District",7,"ELA",65,2540,2583,43,"55.4%","69.4%"
"=""0710011""","Lebanon School District",7,"Math",64,2554,2547,-7,"12.5%","30.4%"
"=""0710011""","Lebanon School District",8,"ELA",77,2564,2584,19,"33.8%","52.2%"
"=""0710011""","Lebanon School District",8,"Math",76,2550,2582,32,"51.3%","67.0%"
"=""0720011""","Ledyard School District",4,"ELA",166,2430,2494,64,"53.0%","75.8%"
"=""0720011""","Ledyard School District",4,"Math",167,2421,2487,66,"52.1%","83.4%"
"=""0720011""","Ledyard School District",5,"ELA",156,2494,2515,22,"28.8%","49.0%"
"=""0720011""","Ledyard School District",5,"Math",156,2474,2513,39,"49.4%","69.8%"
"=""0720011""","Ledyard School District",6,"ELA",157,2523,2555,32,"41.4%","59.4%"
"=""0720011""","Ledyard School District",6,"Math",157,2508,2544,36,"46.5%","69.4%"
"=""0720011""","Ledyard School District",7,"ELA",148,2539,2561,23,"35.1%","53.4%"
"=""0720011""","Ledyard School District",7,"Math",149,2532,2551,20,"37.6%","56.6%"
"=""0720011""","Ledyard School District",8,"ELA",149,2549,2585,36,"51.7%","71.7%"
"=""0720011""","Ledyard School District",8,"Math",149,2547,2581,34,"53.7%","69.8%"
"=""0730011""","Lisbon School District",4,"ELA",35,2458,2504,46,"45.7%","68.1%"
"=""0730011""","Lisbon School District",4,"Math",35,2417,2459,43,"25.7%","59.0%"
"=""0730011""","Lisbon School District",5,"ELA",42,2472,2521,49,"38.1%","64.6%"
"=""0730011""","Lisbon School District",5,"Math",42,2446,2466,21,"26.2%","48.7%"
"=""0730011""","Lisbon School District",6,"ELA",39,2542,2542,-0,"23.1%","38.5%"
"=""0730011""","Lisbon School District",6,"Math",39,2471,2505,34,"41.0%","69.6%"
"=""0730011""","Lisbon School District",7,"ELA",49,2573,2607,34,"36.7%","57.6%"
"=""0730011""","Lisbon School District",7,"Math",49,2523,2562,39,"49.0%","73.0%"
"=""0730011""","Lisbon School District",8,"ELA",38,2542,2571,29,"42.1%","57.5%"
"=""0730011""","Lisbon School District",8,"Math",38,2499,2565,66,"71.1%","90.4%"
"=""0740011""","Litchfield School District",4,"ELA",70,2471,2544,73,"67.1%","91.3%"
"=""0740011""","Litchfield School District",4,"Math",70,2474,2543,68,"71.4%","93.6%"
"=""0740011""","Litchfield School District",5,"ELA",68,2504,2571,67,"66.2%","86.6%"
"=""0740011""","Litchfield School District",5,"Math",68,2507,2568,61,"77.9%","96.0%"
"=""0740011""","Litchfield School District",6,"ELA",73,2564,2602,38,"61.6%","74.0%"
"=""0740011""","Litchfield School District",6,"Math",73,2543,2579,36,"54.8%","72.9%"
"=""0740011""","Litchfield School District",7,"ELA",78,2566,2590,24,"37.2%","54.8%"
"=""0740011""","Litchfield School District",7,"Math",78,2564,2585,21,"48.7%","65.1%"
"=""0740011""","Litchfield School District",8,"ELA",83,2580,2616,36,"54.2%","73.6%"
"=""0740011""","Litchfield School District",8,"Math",83,2584,2595,11,"38.6%","52.0%"
"=""0760011""","Madison School District",4,"ELA",170,2481,2528,47,"52.9%","72.1%"
"=""0760011""","Madison School District",4,"Math",170,2487,2526,40,"44.7%","72.6%"
"=""0760011""","Madison School District",5,"ELA",151,2533,2545,11,"31.8%","50.0%"
"=""0760011""","Madison School District",5,"Math",149,2529,2544,14,"28.2%","49.4%"
"=""0760011""","Madison School District",6,"ELA",191,2548,2568,20,"39.3%","58.9%"
"=""0760011""","Madison School District",6,"Math",191,2541,2544,3,"22.5%","34.5%"
"=""0760011""","Madison School District",7,"ELA",213,2567,2582,15,"35.2%","51.0%"
"=""0760011""","Madison School District",7,"Math",211,2534,2574,40,"59.2%","78.3%"
"=""0760011""","Madison School District",8,"ELA",239,2602,2603,1,"29.7%","44.6%"
"=""0760011""","Madison School District",8,"Math",241,2600,2612,13,"45.6%","59.6%"
"=""0770011""","Manchester School District",4,"ELA",421,2406,2444,38,"31.6%","57.0%"
"=""0770011""","Manchester School District",4,"Math",422,2407,2444,37,"27.0%","57.1%"
"=""0770011""","Manchester School District",5,"ELA",443,2434,2483,50,"38.8%","65.3%"
"=""0770011""","Manchester School District",5,"Math",446,2447,2472,24,"33.4%","56.6%"
"=""0770011""","Manchester School District",6,"ELA",390,2468,2493,25,"34.1%","53.3%"
"=""0770011""","Manchester School District",6,"Math",387,2466,2504,38,"50.6%","70.8%"
"=""0770011""","Manchester School District",7,"ELA",382,2495,2525,30,"36.6%","57.6%"
"=""0770011""","Manchester School District",7,"Math",383,2490,2496,5,"26.9%","43.8%"
"=""0770011""","Manchester School District",8,"ELA",326,2520,2541,22,"33.1%","51.0%"
"=""0770011""","Manchester School District",8,"Math",326,2501,2501,0,"23.9%","41.4%"
"=""0780011""","Mansfield School District",4,"ELA",112,2479,2533,54,"56.3%","78.5%"
"=""0780011""","Mansfield School District",4,"Math",112,2477,2536,59,"63.4%","84.8%"
"=""0780011""","Mansfield School District",5,"ELA",110,2545,2574,29,"47.3%","65.2%"
"=""0780011""","Mansfield School District",5,"Math",112,2539,2554,15,"40.2%","54.6%"
"=""0780011""","Mansfield School District",6,"ELA",109,2571,2590,19,"44.0%","59.2%"
"=""0780011""","Mansfield School District",6,"Math",110,2557,2586,29,"46.4%","63.3%"
"=""0780011""","Mansfield School District",7,"ELA",106,2566,2608,41,"53.8%","71.6%"
"=""0780011""","Mansfield School District",7,"Math",107,2558,2603,45,"64.5%","82.6%"
"=""0780011""","Mansfield School District",8,"ELA",100,2634,2653,19,"54.0%","66.6%"
"=""0780011""","Mansfield School District",8,"Math",100,2640,2655,15,"55.0%","69.0%"
"=""0790011""","Marlborough School District",4,"ELA",93,2465,2508,43,"45.2%","71.8%"
"=""0790011""","Marlborough School District",4,"Math",93,2475,2519,44,"41.9%","73.0%"
"=""0790011""","Marlborough School District",5,"ELA",91,2513,2563,50,"61.5%","80.0%"
"=""0790011""","Marlborough School District",5,"Math",90,2527,2576,49,"63.3%","87.2%"
"=""0790011""","Marlborough School District",6,"ELA",69,2557,2605,48,"63.8%","81.5%"
"=""0790011""","Marlborough School District",6,"Math",69,2540,2607,67,"81.2%","94.9%"
"=""0800011""","Meriden School District",4,"ELA",602,2398,2447,48,"38.4%","63.6%"
"=""0800011""","Meriden School District",4,"Math",611,2393,2448,55,"40.9%","71.6%"
"=""0800011""","Meriden School District",5,"ELA",603,2438,2484,46,"37.8%","64.1%"
"=""0800011""","Meriden School District",5,"Math",598,2433,2470,37,"42.3%","68.8%"
"=""0800011""","Meriden School District",6,"ELA",390,2470,2504,35,"40.8%","60.7%"
"=""0800011""","Meriden School District",6,"Math",388,2447,2466,19,"34.0%","53.3%"
"=""0800011""","Meriden School District",7,"ELA",426,2492,2531,39,"43.7%","63.8%"
"=""0800011""","Meriden School District",7,"Math",427,2457,2497,40,"48.0%","68.9%"
"=""0800011""","Meriden School District",8,"ELA",429,2513,2539,26,"36.8%","54.9%"
"=""0800011""","Meriden School District",8,"Math",425,2463,2478,16,"34.6%","51.3%"
"=""0830011""","Middletown School District",4,"ELA",340,2438,2478,39,"36.5%","60.9%"
"=""0830011""","Middletown School District",4,"Math",340,2433,2480,47,"42.6%","70.8%"
"=""0830011""","Middletown School District",5,"ELA",334,2463,2500,38,"35.9%","61.0%"
"=""0830011""","Middletown School District",5,"Math",334,2459,2488,30,"38.9%","60.7%"
"=""0830011""","Middletown School District",6,"ELA",295,2500,2531,31,"42.4%","60.4%"
"=""0830011""","Middletown School District",6,"Math",295,2495,2520,25,"40.3%","59.7%"
"=""0830011""","Middletown School District",7,"ELA",344,2532,2550,17,"38.7%","53.3%"
"=""0830011""","Middletown School District",7,"Math",344,2513,2523,11,"32.6%","48.5%"
"=""0830011""","Middletown School District",8,"ELA",293,2537,2561,24,"37.2%","57.6%"
"=""0830011""","Middletown School District",8,"Math",294,2522,2530,8,"32.7%","45.7%"
"=""0840011""","Milford School District",4,"ELA",392,2432,2498,66,"51.5%","77.6%"
"=""0840011""","Milford School District",4,"Math",392,2442,2501,59,"51.3%","82.6%"
"=""0840011""","Milford School District",5,"ELA",436,2486,2539,53,"47.9%","71.6%"
"=""0840011""","Milford School District",5,"Math",432,2482,2520,38,"47.5%","70.6%"
"=""0840011""","Milford School District",6,"ELA",424,2512,2558,46,"55.4%","73.8%"
"=""0840011""","Milford School District",6,"Math",423,2507,2550,43,"54.6%","74.5%"
"=""0840011""","Milford School District",7,"ELA",473,2556,2586,30,"45.9%","61.7%"
"=""0840011""","Milford School District",7,"Math",473,2548,2568,20,"42.1%","59.9%"
"=""0840011""","Milford School District",8,"ELA",466,2567,2592,25,"41.2%","59.1%"
"=""0840011""","Milford School District",8,"Math",464,2553,2566,13,"36.6%","50.9%"
"=""0850011""","Monroe School District",4,"ELA",207,2505,2544,39,"53.6%","70.4%"
"=""0850011""","Monroe School District",4,"Math",207,2489,2531,42,"47.8%","73.2%"
"=""0850011""","Monroe School District",5,"ELA",217,2540,2586,45,"58.5%","76.6%"
"=""0850011""","Monroe School District",5,"Math",217,2513,2560,47,"61.3%","83.2%"
"=""0850011""","Monroe School District",6,"ELA",266,2579,2579,-0,"38.7%","49.2%"
"=""0850011""","Monroe School District",6,"Math",266,2530,2557,28,"44.0%","66.8%"
"=""0850011""","Monroe School District",7,"ELA",247,2586,2619,33,"51.4%","68.8%"
"=""0850011""","Monroe School District",7,"Math",247,2547,2582,36,"57.1%","75.7%"
"=""0850011""","Monroe School District",8,"ELA",245,2601,2624,23,"45.7%","61.7%"
"=""0850011""","Monroe School District",8,"Math",244,2570,2589,19,"39.3%","56.9%"
"=""0860011""","Montville School District",4,"ELA",139,2451,2511,61,"55.4%","77.5%"
"=""0860011""","Montville School District",4,"Math",140,2439,2496,57,"51.4%","80.7%"
"=""0860011""","Montville School District",5,"ELA",177,2480,2533,53,"50.8%","74.3%"
"=""0860011""","Montville School District",5,"Math",177,2463,2524,61,"68.4%","89.5%"
"=""0860011""","Montville School District",6,"ELA",178,2521,2545,24,"37.6%","61.0%"
"=""0860011""","Montville School District",6,"Math",178,2498,2523,25,"33.7%","56.2%"
"=""0860011""","Montville School District",7,"ELA",161,2536,2569,33,"42.2%","60.1%"
"=""0860011""","Montville School District",7,"Math",161,2521,2538,17,"31.1%","53.4%"
"=""0860011""","Montville School District",8,"ELA",177,2550,2574,24,"39.0%","55.5%"
"=""0860011""","Montville School District",8,"Math",177,2526,2553,27,"44.6%","62.1%"
"=""0880011""","Naugatuck School District",4,"ELA",311,2418,2467,49,"38.6%","64.5%"
"=""0880011""","Naugatuck School District",4,"Math",312,2421,2470,49,"36.5%","71.1%"
"=""0880011""","Naugatuck School District",5,"ELA",282,2457,2506,49,"42.6%","69.8%"
"=""0880011""","Naugatuck School District",5,"Math",287,2458,2475,16,"27.9%","50.2%"
"=""0880011""","Naugatuck School District",6,"ELA",306,2481,2530,49,"53.3%","74.7%"
"=""0880011""","Naugatuck School District",6,"Math",307,2466,2505,40,"50.5%","70.6%"
"=""0880011""","Naugatuck School District",7,"ELA",319,2523,2553,30,"39.8%","60.6%"
"=""0880011""","Naugatuck School District",7,"Math",319,2495,2507,13,"27.0%","45.9%"
"=""0880011""","Naugatuck School District",8,"ELA",315,2527,2549,22,"35.2%","53.9%"
"=""0880011""","Naugatuck School District",8,"Math",313,2501,2496,-5,"23.6%","35.7%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"ELA",36,2375,2416,42,"30.6%","52.5%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Math",36,2380,2407,27,"11.1%","48.3%"
"=""2800013""","New Beginnings Inc Family Academy District",5,"ELA",43,2452,2461,9,"9.3%","33.0%"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Math",43,2432,2456,24,"32.6%","48.7%"
"=""2800013""","New Beginnings Inc Family Academy District",6,"ELA",33,2484,2535,51,"57.6%","74.3%"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Math",33,2453,2507,54,"57.6%","83.2%"
"=""2800013""","New Beginnings Inc Family Academy District",7,"ELA",28,2491,2536,45,"39.3%","64.3%"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Math",28,2489,2499,10,"28.6%","42.9%"
"=""2800013""","New Beginnings Inc Family Academy District",8,"ELA",29,2512,2548,36,"44.8%","70.1%"
"=""2800013""","New Beginnings Inc Family Academy District",8,"Math",29,2486,2498,12,"27.6%","48.1%"
"=""0890011""","New Britain School District",4,"ELA",699,2371,2413,42,"28.8%","56.8%"
"=""0890011""","New Britain School District",4,"Math",700,2379,2411,33,"21.4%","51.0%"
"=""0890011""","New Britain School District",5,"ELA",696,2402,2437,35,"28.6%","53.9%"
"=""0890011""","New Britain School District",5,"Math",705,2412,2419,6,"21.3%","38.9%"
"=""0890011""","New Britain School District",6,"ELA",620,2439,2453,15,"26.3%","45.1%"
"=""0890011""","New Britain School District",6,"Math",630,2428,2430,2,"22.1%","38.5%"
"=""0890011""","New Britain School District",7,"ELA",557,2449,2478,29,"31.6%","52.2%"
"=""0890011""","New Britain School District",7,"Math",554,2431,2450,19,"35.4%","53.9%"
"=""0890011""","New Britain School District",8,"ELA",546,2469,2491,22,"29.7%","48.9%"
"=""0890011""","New Britain School District",8,"Math",554,2452,2458,6,"26.4%","42.3%"
"=""0900011""","New Canaan School District",4,"ELA",311,2506,2565,60,"71.7%","88.5%"
"=""0900011""","New Canaan School District",4,"Math",311,2498,2567,69,"77.5%","95.5%"
"=""0900011""","New Canaan School District",5,"ELA",314,2552,2584,32,"51.3%","67.6%"
"=""0900011""","New Canaan School District",5,"Math",316,2544,2571,27,"46.8%","69.0%"
"=""0900011""","New Canaan School District",6,"ELA",289,2580,2593,13,"43.6%","56.4%"
"=""0900011""","New Canaan School District",6,"Math",290,2572,2602,30,"53.4%","71.9%"
"=""0900011""","New Canaan School District",7,"ELA",345,2580,2610,30,"48.4%","65.4%"
"=""0900011""","New Canaan School District",7,"Math",343,2588,2619,32,"58.9%","75.9%"
"=""0900011""","New Canaan School District",8,"ELA",297,2615,2640,25,"48.8%","64.9%"
"=""0900011""","New Canaan School District",8,"Math",298,2619,2651,32,"61.1%","76.2%"
"=""0910011""","New Fairfield School District",4,"ELA",154,2458,2510,52,"51.3%","74.0%"
"=""0910011""","New Fairfield School District",4,"Math",149,2461,2514,53,"50.3%","77.5%"
"=""0910011""","New Fairfield School District",5,"ELA",136,2497,2553,56,"52.2%","75.1%"
"=""0910011""","New Fairfield School District",5,"Math",135,2487,2531,44,"54.1%","79.4%"
"=""0910011""","New Fairfield School District",6,"ELA",166,2544,2575,31,"45.8%","65.1%"
"=""0910011""","New Fairfield School District",6,"Math",164,2534,2566,32,"49.4%","68.0%"
"=""0910011""","New Fairfield School District",7,"ELA",176,2533,2598,65,"58.5%","79.1%"
"=""0910011""","New Fairfield School District",7,"Math",173,2507,2564,57,"65.9%","87.5%"
"=""0910011""","New Fairfield School District",8,"ELA",163,2596,2619,23,"46.6%","62.6%"
"=""0910011""","New Fairfield School District",8,"Math",158,2557,2609,52,"70.9%","84.2%"
"=""0920011""","New Hartford School District",4,"ELA",64,2452,2512,60,"51.6%","78.1%"
"=""0920011""","New Hartford School District",4,"Math",64,2437,2487,50,"43.8%","75.4%"
"=""0920011""","New Hartford School District",5,"ELA",62,2524,2563,39,"46.8%","66.5%"
"=""0920011""","New Hartford School District",5,"Math",62,2505,2536,31,"41.9%","66.9%"
"=""0920011""","New Hartford School District",6,"ELA",71,2560,2575,15,"32.4%","55.9%"
"=""0920011""","New Hartford School District",6,"Math",70,2539,2536,-3,"12.9%","30.9%"
"=""0930011""","New Haven School District",4,"ELA",1436,2373,2427,55,"38.2%","67.1%"
"=""0930011""","New Haven School District",4,"Math",1451,2370,2424,53,"36.9%","70.2%"
"=""0930011""","New Haven School District",5,"ELA",1337,2407,2462,56,"41.4%","68.9%"
"=""0930011""","New Haven School District",5,"Math",1341,2404,2442,38,"46.9%","68.7%"
"=""0930011""","New Haven School District",6,"ELA",1339,2456,2492,36,"39.7%","62.2%"
"=""0930011""","New Haven School District",6,"Math",1362,2439,2466,27,"39.4%","59.6%"
"=""0930011""","New Haven School District",7,"ELA",1337,2484,2516,32,"35.4%","57.5%"
"=""0930011""","New Haven School District",7,"Math",1351,2457,2482,25,"38.0%","58.3%"
"=""0930011""","New Haven School District",8,"ELA",1276,2498,2531,33,"39.8%","60.6%"
"=""0930011""","New Haven School District",8,"Math",1291,2461,2490,29,"43.9%","60.0%"
"=""0950011""","New London School District",4,"ELA",244,2384,2439,56,"40.6%","68.2%"
"=""0950011""","New London School District",4,"Math",251,2397,2427,30,"20.7%","48.5%"
"=""0950011""","New London School District",5,"ELA",250,2422,2474,52,"39.6%","65.1%"
"=""0950011""","New London School District",5,"Math",251,2428,2450,21,"30.7%","53.3%"
"=""0950011""","New London School District",6,"ELA",185,2468,2463,-5,"16.8%","32.4%"
"=""0950011""","New London School District",6,"Math",188,2447,2457,10,"24.5%","45.3%"
"=""0950011""","New London School District",7,"ELA",165,2466,2482,15,"27.3%","46.3%"
"=""0950011""","New London School District",7,"Math",168,2453,2481,28,"38.1%","58.9%"
"=""0950011""","New London School District",8,"ELA",149,2496,2512,16,"28.2%","47.0%"
"=""0950011""","New London School District",8,"Math",154,2469,2468,-0,"22.7%","39.6%"
"=""0960011""","New Milford School District",4,"ELA",291,2445,2476,31,"30.9%","55.5%"
"=""0960011""","New Milford School District",4,"Math",289,2437,2488,51,"45.0%","73.8%"
"=""0960011""","New Milford School District",5,"ELA",297,2471,2520,49,"46.8%","70.0%"
"=""0960011""","New Milford School District",5,"Math",297,2468,2520,52,"60.6%","82.8%"
"=""0960011""","New Milford School District",6,"ELA",306,2510,2539,29,"39.9%","58.6%"
"=""0960011""","New Milford School District",6,"Math",296,2497,2519,22,"37.2%","55.9%"
"=""0960011""","New Milford School District",7,"ELA",292,2528,2574,46,"49.0%","68.4%"
"=""0960011""","New Milford School District",7,"Math",283,2528,2563,35,"50.9%","70.8%"
"=""0960011""","New Milford School District",8,"ELA",283,2531,2550,19,"34.6%","52.7%"
"=""0960011""","New Milford School District",8,"Math",275,2542,2534,-9,"26.2%","38.1%"
"=""0940011""","Newington School District",4,"ELA",293,2458,2504,46,"44.4%","69.3%"
"=""0940011""","Newington School District",4,"Math",292,2465,2505,39,"38.0%","65.3%"
"=""0940011""","Newington School District",5,"ELA",295,2484,2508,24,"30.5%","50.7%"
"=""0940011""","Newington School District",5,"Math",296,2487,2502,14,"30.1%","48.3%"
"=""0940011""","Newington School District",6,"ELA",307,2512,2542,29,"38.4%","62.2%"
"=""0940011""","Newington School District",6,"Math",306,2514,2546,32,"49.3%","67.2%"
"=""0940011""","Newington School District",7,"ELA",318,2531,2564,33,"41.5%","61.8%"
"=""0940011""","Newington School District",7,"Math",319,2553,2563,10,"33.5%","51.3%"
"=""0940011""","Newington School District",8,"ELA",308,2559,2571,12,"31.5%","47.0%"
"=""0940011""","Newington School District",8,"Math",309,2560,2567,6,"37.2%","50.1%"
"=""0970011""","Newtown School District",4,"ELA",284,2468,2522,54,"51.1%","75.5%"
"=""0970011""","Newtown School District",4,"Math",285,2459,2515,56,"50.5%","78.2%"
"=""0970011""","Newtown School District",5,"ELA",324,2516,2555,39,"49.1%","67.0%"
"=""0970011""","Newtown School District",5,"Math",324,2497,2552,54,"65.1%","87.0%"
"=""0970011""","Newtown School District",6,"ELA",330,2544,2571,27,"40.6%","60.5%"
"=""0970011""","Newtown School District",6,"Math",331,2525,2590,64,"74.3%","90.2%"
"=""0970011""","Newtown School District",7,"ELA",370,2576,2600,24,"41.4%","58.2%"
"=""0970011""","Newtown School District",7,"Math",369,2589,2618,28,"57.2%","73.6%"
"=""0970011""","Newtown School District",8,"ELA",396,2608,2629,21,"48.0%","61.5%"
"=""0970011""","Newtown School District",8,"Math",394,2612,2634,22,"49.5%","64.6%"
"=""0980011""","Norfolk School District",4,"ELA",16,"*","*","*","*","*"
"=""0980011""","Norfolk School District",4,"Math",16,"*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"ELA",10,"*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Math",10,"*","*","*","*","*"
