"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0840011""","Milford School District",6,"ELL","*","*","*","*","*","*"
"=""0840011""","Milford School District",6,"Non-ELL","*",2512,2559,46,"55.5%","73.8%"
"=""0840011""","Milford School District",7,"ELL","*","*","*","*","*","*"
"=""0840011""","Milford School District",7,"Non-ELL","*",2556,2586,30,"45.9%","61.7%"
"=""0840011""","Milford School District",8,"ELL","*","*","*","*","*","*"
"=""0840011""","Milford School District",8,"Non-ELL","*",2569,2594,25,"41.6%","59.3%"
"=""0850011""","Monroe School District",4,"Non-ELL",207,2505,2544,39,"53.6%","70.4%"
"=""0850011""","Monroe School District",5,"ELL","*","*","*","*","*","*"
"=""0850011""","Monroe School District",5,"Non-ELL","*",2541,2586,45,"58.3%","76.5%"
"=""0850011""","Monroe School District",6,"ELL","*","*","*","*","*","*"
"=""0850011""","Monroe School District",6,"Non-ELL","*",2580,2579,-1,"38.3%","48.8%"
"=""0850011""","Monroe School District",7,"Non-ELL",247,2586,2619,33,"51.4%","68.8%"
"=""0850011""","Monroe School District",8,"ELL","*","*","*","*","*","*"
"=""0850011""","Monroe School District",8,"Non-ELL","*",2602,2626,23,"45.7%","61.6%"
"=""0860011""","Montville School District",4,"ELL",7,"*","*","*","*","*"
"=""0860011""","Montville School District",4,"Non-ELL",132,2454,2514,60,"55.3%","78.0%"
"=""0860011""","Montville School District",5,"ELL","*","*","*","*","*","*"
"=""0860011""","Montville School District",5,"Non-ELL","*",2481,2534,53,"51.7%","74.8%"
"=""0860011""","Montville School District",6,"ELL","*","*","*","*","*","*"
"=""0860011""","Montville School District",6,"Non-ELL","*",2522,2546,24,"37.9%","61.3%"
"=""0860011""","Montville School District",7,"ELL","*","*","*","*","*","*"
"=""0860011""","Montville School District",7,"Non-ELL","*",2538,2569,32,"41.5%","59.5%"
"=""0860011""","Montville School District",8,"ELL","*","*","*","*","*","*"
"=""0860011""","Montville School District",8,"Non-ELL","*",2550,2574,24,"38.9%","55.5%"
"=""0880011""","Naugatuck School District",4,"ELL",17,"*","*","*","*","*"
"=""0880011""","Naugatuck School District",4,"Non-ELL",294,2421,2469,48,"37.8%","63.9%"
"=""0880011""","Naugatuck School District",5,"ELL",9,"*","*","*","*","*"
"=""0880011""","Naugatuck School District",5,"Non-ELL",273,2460,2509,49,"42.9%","69.8%"
"=""0880011""","Naugatuck School District",6,"ELL",10,"*","*","*","*","*"
"=""0880011""","Naugatuck School District",6,"Non-ELL",296,2484,2534,49,"54.4%","75.7%"
"=""0880011""","Naugatuck School District",7,"ELL",7,"*","*","*","*","*"
"=""0880011""","Naugatuck School District",7,"Non-ELL",312,2526,2556,30,"40.1%","61.1%"
"=""0880011""","Naugatuck School District",8,"ELL",6,"*","*","*","*","*"
"=""0880011""","Naugatuck School District",8,"Non-ELL",309,2529,2551,22,"35.6%","54.1%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Non-ELL",36,2375,2416,42,"30.6%","52.5%"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Non-ELL",43,2452,2461,9,"9.3%","33.0%"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Non-ELL",33,2484,2535,51,"57.6%","74.3%"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Non-ELL",28,2491,2536,45,"39.3%","64.3%"
"=""2800013""","New Beginnings Inc Family Academy District",8,"Non-ELL",29,2512,2548,36,"44.8%","70.1%"
"=""0890011""","New Britain School District",4,"ELL",93,2319,2369,50,"28.0%","58.8%"
"=""0890011""","New Britain School District",4,"Non-ELL",606,2379,2419,40,"28.9%","56.4%"
"=""0890011""","New Britain School District",5,"ELL",96,2338,2389,52,"27.1%","63.2%"
"=""0890011""","New Britain School District",5,"Non-ELL",600,2412,2444,32,"28.8%","52.4%"
"=""0890011""","New Britain School District",6,"ELL",80,2364,2394,30,"32.5%","51.7%"
"=""0890011""","New Britain School District",6,"Non-ELL",540,2450,2462,12,"25.4%","44.1%"
"=""0890011""","New Britain School District",7,"ELL",85,2379,2399,20,"24.7%","42.4%"
"=""0890011""","New Britain School District",7,"Non-ELL",472,2461,2492,30,"32.8%","54.0%"
"=""0890011""","New Britain School District",8,"ELL",76,2393,2414,21,"19.7%","43.2%"
"=""0890011""","New Britain School District",8,"Non-ELL",470,2481,2503,22,"31.3%","49.8%"
"=""0900011""","New Canaan School District",4,"ELL","*","*","*","*","*","*"
"=""0900011""","New Canaan School District",4,"Non-ELL","*",2507,2566,59,"72.1%","88.6%"
"=""0900011""","New Canaan School District",5,"ELL","*","*","*","*","*","*"
"=""0900011""","New Canaan School District",5,"Non-ELL","*",2553,2584,32,"51.4%","67.6%"
"=""0900011""","New Canaan School District",6,"ELL","*","*","*","*","*","*"
"=""0900011""","New Canaan School District",6,"Non-ELL","*",2581,2593,13,"43.8%","56.3%"
"=""0900011""","New Canaan School District",7,"ELL","*","*","*","*","*","*"
"=""0900011""","New Canaan School District",7,"Non-ELL","*",2581,2611,30,"48.7%","65.6%"
"=""0900011""","New Canaan School District",8,"ELL","*","*","*","*","*","*"
"=""0900011""","New Canaan School District",8,"Non-ELL","*",2615,2640,25,"49.0%","65.1%"
"=""0910011""","New Fairfield School District",4,"ELL","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",4,"Non-ELL","*",2458,2510,52,"52.0%","74.1%"
"=""0910011""","New Fairfield School District",5,"ELL","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",5,"Non-ELL","*",2500,2555,55,"51.5%","74.3%"
"=""0910011""","New Fairfield School District",6,"ELL","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",6,"Non-ELL","*",2545,2577,32,"46.3%","65.9%"
"=""0910011""","New Fairfield School District",7,"ELL","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",7,"Non-ELL","*",2534,2599,65,"58.9%","79.3%"
"=""0910011""","New Fairfield School District",8,"ELL","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",8,"Non-ELL","*",2599,2620,22,"46.6%","62.3%"
"=""0920011""","New Hartford School District",4,"Non-ELL",64,2452,2512,60,"51.6%","78.1%"
"=""0920011""","New Hartford School District",5,"Non-ELL",62,2524,2563,39,"46.8%","66.5%"
"=""0920011""","New Hartford School District",6,"Non-ELL",71,2560,2575,15,"32.4%","55.9%"
"=""0930011""","New Haven School District",4,"ELL",269,2336,2392,56,"36.1%","66.4%"
"=""0930011""","New Haven School District",4,"Non-ELL",1167,2381,2435,54,"38.7%","67.3%"
"=""0930011""","New Haven School District",5,"ELL",256,2355,2415,60,"39.8%","70.1%"
"=""0930011""","New Haven School District",5,"Non-ELL",1081,2419,2473,55,"41.7%","68.6%"
"=""0930011""","New Haven School District",6,"ELL",159,2386,2429,42,"34.0%","60.5%"
"=""0930011""","New Haven School District",6,"Non-ELL",1180,2465,2501,36,"40.4%","62.4%"
"=""0930011""","New Haven School District",7,"ELL",158,2405,2445,40,"33.5%","56.0%"
"=""0930011""","New Haven School District",7,"Non-ELL",1179,2494,2525,31,"35.6%","57.7%"
"=""0930011""","New Haven School District",8,"ELL",129,2408,2448,40,"35.7%","54.2%"
"=""0930011""","New Haven School District",8,"Non-ELL",1147,2509,2541,32,"40.3%","61.3%"
"=""0950011""","New London School District",4,"ELL",65,2346,2408,62,"36.9%","71.5%"
"=""0950011""","New London School District",4,"Non-ELL",179,2397,2451,54,"41.9%","67.1%"
"=""0950011""","New London School District",5,"ELL",47,2344,2395,51,"31.9%","55.1%"
"=""0950011""","New London School District",5,"Non-ELL",203,2440,2492,52,"41.4%","67.4%"
"=""0950011""","New London School District",6,"ELL",36,2385,2401,16,"16.7%","36.3%"
"=""0950011""","New London School District",6,"Non-ELL",149,2488,2478,-10,"16.8%","31.4%"
"=""0950011""","New London School District",7,"ELL",28,2401,2413,12,"17.9%","41.0%"
"=""0950011""","New London School District",7,"Non-ELL",137,2480,2496,16,"29.2%","47.3%"
"=""0950011""","New London School District",8,"ELL",23,2423,2442,18,"17.4%","37.7%"
"=""0950011""","New London School District",8,"Non-ELL",126,2509,2525,16,"30.2%","48.7%"
"=""0960011""","New Milford School District",4,"ELL","*","*","*","*","*","*"
"=""0960011""","New Milford School District",4,"Non-ELL","*",2446,2477,31,"31.1%","56.1%"
"=""0960011""","New Milford School District",5,"ELL",15,"*","*","*","*","*"
"=""0960011""","New Milford School District",5,"Non-ELL",282,2475,2523,48,"46.1%","69.3%"
"=""0960011""","New Milford School District",6,"ELL",8,"*","*","*","*","*"
"=""0960011""","New Milford School District",6,"Non-ELL",298,2514,2541,27,"38.9%","57.6%"
"=""0960011""","New Milford School District",7,"ELL",7,"*","*","*","*","*"
"=""0960011""","New Milford School District",7,"Non-ELL",285,2530,2577,46,"49.8%","69.3%"
"=""0960011""","New Milford School District",8,"ELL","*","*","*","*","*","*"
"=""0960011""","New Milford School District",8,"Non-ELL","*",2532,2551,19,"34.9%","52.9%"
"=""0940011""","Newington School District",4,"ELL",13,"*","*","*","*","*"
"=""0940011""","Newington School District",4,"Non-ELL",280,2461,2508,47,"45.0%","70.6%"
"=""0940011""","Newington School District",5,"ELL",7,"*","*","*","*","*"
"=""0940011""","Newington School District",5,"Non-ELL",288,2486,2510,24,"30.9%","50.9%"
"=""0940011""","Newington School District",6,"ELL","*","*","*","*","*","*"
"=""0940011""","Newington School District",6,"Non-ELL","*",2513,2542,29,"38.2%","62.0%"
"=""0940011""","Newington School District",7,"ELL","*","*","*","*","*","*"
"=""0940011""","Newington School District",7,"Non-ELL","*",2531,2564,33,"41.8%","61.6%"
"=""0940011""","Newington School District",8,"ELL","*","*","*","*","*","*"
"=""0940011""","Newington School District",8,"Non-ELL","*",2559,2571,12,"31.6%","47.2%"
"=""0970011""","Newtown School District",4,"Non-ELL",284,2468,2522,54,"51.1%","75.5%"
"=""0970011""","Newtown School District",5,"ELL","*","*","*","*","*","*"
"=""0970011""","Newtown School District",5,"Non-ELL","*",2516,2555,40,"49.2%","67.2%"
"=""0970011""","Newtown School District",6,"ELL","*","*","*","*","*","*"
"=""0970011""","Newtown School District",6,"Non-ELL","*",2544,2571,27,"40.7%","60.6%"
"=""0970011""","Newtown School District",7,"Non-ELL",370,2576,2600,24,"41.4%","58.2%"
"=""0970011""","Newtown School District",8,"Non-ELL",396,2608,2629,21,"48.0%","61.5%"
"=""0980011""","Norfolk School District",4,"Non-ELL",16,"*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Non-ELL",10,"*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Non-ELL",18,"*","*","*","*","*"
"=""0990011""","North Branford School District",4,"ELL","*","*","*","*","*","*"
"=""0990011""","North Branford School District",4,"Non-ELL","*",2452,2497,45,"38.7%","65.0%"
"=""0990011""","North Branford School District",5,"ELL","*","*","*","*","*","*"
"=""0990011""","North Branford School District",5,"Non-ELL","*",2488,2533,45,"46.0%","65.7%"
"=""0990011""","North Branford School District",6,"ELL","*","*","*","*","*","*"
"=""0990011""","North Branford School District",6,"Non-ELL","*",2535,2554,18,"41.2%","57.0%"
"=""0990011""","North Branford School District",7,"ELL","*","*","*","*","*","*"
"=""0990011""","North Branford School District",7,"Non-ELL","*",2521,2564,43,"44.9%","66.0%"
"=""0990011""","North Branford School District",8,"Non-ELL",153,2540,2572,32,"44.4%","67.1%"
"=""1000011""","North Canaan School District",4,"ELL","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"Non-ELL","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Non-ELL",19,"*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Non-ELL",30,2518,2548,30,"43.3%","66.6%"
"=""1000011""","North Canaan School District",7,"Non-ELL",24,2533,2602,70,"79.2%","93.6%"
"=""1000011""","North Canaan School District",8,"Non-ELL",18,"*","*","*","*","*"
"=""1010011""","North Haven School District",4,"ELL","*","*","*","*","*","*"
"=""1010011""","North Haven School District",4,"Non-ELL","*",2455,2530,75,"66.5%","87.6%"
"=""1010011""","North Haven School District",5,"ELL","*","*","*","*","*","*"
"=""1010011""","North Haven School District",5,"Non-ELL","*",2488,2548,60,"55.1%","81.3%"
"=""1010011""","North Haven School District",6,"ELL","*","*","*","*","*","*"
"=""1010011""","North Haven School District",6,"Non-ELL","*",2510,2562,51,"57.5%","79.1%"
"=""1010011""","North Haven School District",7,"ELL","*","*","*","*","*","*"
"=""1010011""","North Haven School District",7,"Non-ELL","*",2513,2593,80,"75.4%","92.2%"
"=""1010011""","North Haven School District",8,"Non-ELL",243,2522,2620,98,"82.3%","97.8%"
"=""1020011""","North Stonington School District",4,"Non-ELL",44,2500,2544,44,"52.3%","74.0%"
"=""1020011""","North Stonington School District",5,"Non-ELL",56,2544,2605,60,"73.2%","90.5%"
"=""1020011""","North Stonington School District",6,"Non-ELL",57,2546,2536,-9,"21.1%","34.7%"
"=""1020011""","North Stonington School District",7,"Non-ELL",58,2534,2586,52,"63.8%","77.5%"
"=""1020011""","North Stonington School District",8,"Non-ELL",49,2585,2602,17,"34.7%","53.8%"
"=""1030011""","Norwalk School District",4,"ELL",124,2344,2397,53,"33.1%","61.9%"
"=""1030011""","Norwalk School District",4,"Non-ELL",689,2435,2487,52,"43.5%","67.8%"
"=""1030011""","Norwalk School District",5,"ELL",111,2382,2415,33,"18.9%","48.3%"
"=""1030011""","Norwalk School District",5,"Non-ELL",641,2488,2522,34,"34.6%","59.2%"
"=""1030011""","Norwalk School District",6,"ELL",70,2392,2416,24,"28.6%","51.4%"
"=""1030011""","Norwalk School District",6,"Non-ELL",718,2511,2525,13,"28.7%","47.4%"
"=""1030011""","Norwalk School District",7,"ELL",78,2407,2445,38,"26.9%","56.7%"
"=""1030011""","Norwalk School District",7,"Non-ELL",697,2529,2562,33,"42.0%","61.2%"
"=""1030011""","Norwalk School District",8,"ELL",52,2418,2452,34,"25.0%","52.5%"
"=""1030011""","Norwalk School District",8,"Non-ELL",669,2537,2557,19,"35.0%","53.0%"
"=""1040011""","Norwich School District",4,"ELL",41,2333,2393,60,"39.0%","69.4%"
"=""1040011""","Norwich School District",4,"Non-ELL",282,2377,2438,61,"43.3%","68.0%"
"=""1040011""","Norwich School District",5,"ELL",35,2352,2404,52,"37.1%","63.4%"
"=""1040011""","Norwich School District",5,"Non-ELL",288,2429,2485,57,"44.4%","68.0%"
"=""1040011""","Norwich School District",6,"ELL",40,2392,2423,31,"30.0%","55.8%"
"=""1040011""","Norwich School District",6,"Non-ELL",268,2466,2493,27,"31.7%","53.1%"
"=""1040011""","Norwich School District",7,"ELL",38,2391,2449,58,"47.4%","70.9%"
"=""1040011""","Norwich School District",7,"Non-ELL",293,2484,2514,30,"35.8%","58.3%"
"=""1040011""","Norwich School District",8,"ELL",22,2406,2429,23,"22.7%","42.6%"
"=""1040011""","Norwich School District",8,"Non-ELL",322,2504,2529,25,"35.1%","53.9%"
"=""2630013""","Odyssey Community School District",4,"ELL","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",4,"Non-ELL","*",2427,2483,56,"48.6%","74.9%"
"=""2630013""","Odyssey Community School District",5,"ELL","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"Non-ELL","*",2474,2504,30,"26.5%","53.0%"
"=""2630013""","Odyssey Community School District",6,"Non-ELL",33,2494,2541,47,"48.5%","72.4%"
"=""2630013""","Odyssey Community School District",7,"Non-ELL",31,2511,2559,48,"41.9%","70.3%"
"=""2630013""","Odyssey Community School District",8,"Non-ELL",37,2574,2581,7,"18.9%","41.3%"
"=""1060011""","Old Saybrook School District",4,"ELL","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",4,"Non-ELL","*",2457,2502,46,"38.1%","68.1%"
"=""1060011""","Old Saybrook School District",5,"ELL","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",5,"Non-ELL","*",2515,2551,36,"42.7%","61.1%"
"=""1060011""","Old Saybrook School District",6,"ELL","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",6,"Non-ELL","*",2534,2562,28,"46.9%","63.8%"
"=""1060011""","Old Saybrook School District",7,"Non-ELL",104,2577,2595,18,"39.4%","56.5%"
"=""1060011""","Old Saybrook School District",8,"ELL","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",8,"Non-ELL","*",2581,2620,39,"56.9%","74.4%"
"=""1070011""","Orange School District",4,"ELL","*","*","*","*","*","*"
"=""1070011""","Orange School District",4,"Non-ELL","*",2464,2527,63,"58.6%","82.8%"
"=""1070011""","Orange School District",5,"ELL","*","*","*","*","*","*"
"=""1070011""","Orange School District",5,"Non-ELL","*",2520,2566,46,"50.0%","71.6%"
"=""1070011""","Orange School District",6,"Non-ELL",192,2570,2603,34,"53.1%","68.6%"
"=""1080011""","Oxford School District",4,"ELL",6,"*","*","*","*","*"
"=""1080011""","Oxford School District",4,"Non-ELL",141,2469,2504,35,"41.1%","62.3%"
"=""1080011""","Oxford School District",5,"ELL","*","*","*","*","*","*"
"=""1080011""","Oxford School District",5,"Non-ELL","*",2509,2550,41,"43.3%","65.1%"
"=""1080011""","Oxford School District",6,"ELL","*","*","*","*","*","*"
"=""1080011""","Oxford School District",6,"Non-ELL","*",2550,2549,-1,"23.6%","36.4%"
"=""1080011""","Oxford School District",7,"Non-ELL",157,2554,2584,30,"48.4%","65.4%"
"=""1080011""","Oxford School District",8,"Non-ELL",159,2567,2589,22,"39.6%","55.7%"
"=""2830013""","Park City Prep Charter School District",5,"ELL","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",5,"Non-ELL","*",2405,2469,64,"47.1%","72.6%"
"=""2830013""","Park City Prep Charter School District",6,"ELL","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",6,"Non-ELL","*",2422,2461,39,"36.0%","59.7%"
"=""2830013""","Park City Prep Charter School District",7,"ELL","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",7,"Non-ELL","*",2483,2551,68,"59.5%","81.1%"
"=""2830013""","Park City Prep Charter School District",8,"Non-ELL",81,2531,2578,47,"43.2%","69.7%"
"=""1090011""","Plainfield School District",4,"Non-ELL",158,2437,2482,45,"38.6%","64.3%"
"=""1090011""","Plainfield School District",5,"Non-ELL",150,2465,2504,39,"36.0%","60.1%"
"=""1090011""","Plainfield School District",6,"ELL","*","*","*","*","*","*"
"=""1090011""","Plainfield School District",6,"Non-ELL","*",2497,2565,68,"63.8%","87.7%"
"=""1090011""","Plainfield School District",7,"ELL","*","*","*","*","*","*"
"=""1090011""","Plainfield School District",7,"Non-ELL","*",2508,2555,46,"50.3%","70.5%"
"=""1090011""","Plainfield School District",8,"ELL","*","*","*","*","*","*"
"=""1090011""","Plainfield School District",8,"Non-ELL","*",2533,2578,45,"50.0%","71.1%"
"=""1100011""","Plainville School District",4,"ELL",15,"*","*","*","*","*"
"=""1100011""","Plainville School District",4,"Non-ELL",152,2443,2488,44,"38.8%","65.2%"
"=""1100011""","Plainville School District",5,"ELL",7,"*","*","*","*","*"
"=""1100011""","Plainville School District",5,"Non-ELL",154,2475,2522,47,"38.3%","65.5%"
"=""1100011""","Plainville School District",6,"ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District",6,"Non-ELL","*",2519,2545,25,"39.7%","60.0%"
"=""1100011""","Plainville School District",7,"ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District",7,"Non-ELL","*",2518,2564,46,"51.7%","70.9%"
"=""1100011""","Plainville School District",8,"ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District",8,"Non-ELL","*",2536,2572,35,"46.6%","67.7%"
"=""1110011""","Plymouth School District",4,"ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District",4,"Non-ELL","*",2440,2484,44,"44.4%","64.9%"
"=""1110011""","Plymouth School District",5,"ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District",5,"Non-ELL","*",2499,2558,59,"59.0%","82.7%"
"=""1110011""","Plymouth School District",6,"Non-ELL",108,2507,2516,9,"26.9%","44.1%"
"=""1110011""","Plymouth School District",7,"ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District",7,"Non-ELL","*",2511,2546,36,"45.4%","63.8%"
"=""1110011""","Plymouth School District",8,"Non-ELL",98,2510,2555,44,"44.9%","66.2%"
"=""1120011""","Pomfret School District",4,"Non-ELL",35,2458,2508,50,"42.9%","73.2%"
"=""1120011""","Pomfret School District",5,"ELL","*","*","*","*","*","*"
"=""1120011""","Pomfret School District",5,"Non-ELL","*",2502,2552,50,"51.1%","73.6%"
"=""1120011""","Pomfret School District",6,"Non-ELL",46,2550,2568,18,"41.3%","58.8%"
"=""1120011""","Pomfret School District",7,"Non-ELL",44,2546,2591,45,"61.4%","74.6%"
"=""1120011""","Pomfret School District",8,"Non-ELL",48,2596,2624,28,"58.3%","71.4%"
"=""1130011""","Portland School District",4,"ELL","*","*","*","*","*","*"
"=""1130011""","Portland School District",4,"Non-ELL","*",2483,2526,44,"41.6%","69.5%"
"=""1130011""","Portland School District",5,"ELL","*","*","*","*","*","*"
"=""1130011""","Portland School District",5,"Non-ELL","*",2522,2565,44,"53.8%","73.3%"
"=""1130011""","Portland School District",6,"Non-ELL",103,2572,2600,28,"54.4%","68.5%"
"=""1130011""","Portland School District",7,"Non-ELL",104,2589,2620,30,"50.0%","65.7%"
"=""1130011""","Portland School District",8,"Non-ELL",105,2586,2607,21,"43.8%","63.1%"
"=""1140011""","Preston School District",4,"ELL","*","*","*","*","*","*"
"=""1140011""","Preston School District",4,"Non-ELL","*",2443,2523,80,"68.6%","85.6%"
"=""1140011""","Preston School District",5,"Non-ELL",40,2501,2545,44,"40.0%","68.8%"
"=""1140011""","Preston School District",6,"Non-ELL",38,2560,2569,9,"36.8%","60.4%"
"=""1140011""","Preston School District",7,"Non-ELL",57,2562,2555,-7,"17.5%","29.6%"
"=""1140011""","Preston School District",8,"ELL","*","*","*","*","*","*"
"=""1140011""","Preston School District",8,"Non-ELL","*",2588,2593,5,"33.3%","47.9%"
"=""1160011""","Putnam School District",4,"ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",4,"Non-ELL","*",2427,2480,53,"50.0%","72.6%"
"=""1160011""","Putnam School District",5,"ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",5,"Non-ELL","*",2460,2487,27,"25.9%","47.0%"
"=""1160011""","Putnam School District",6,"ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",6,"Non-ELL","*",2488,2532,44,"45.3%","67.1%"
"=""1160011""","Putnam School District",7,"ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",7,"Non-ELL","*",2489,2564,74,"67.1%","85.1%"
"=""1160011""","Putnam School District",8,"ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",8,"Non-ELL","*",2535,2554,19,"32.5%","49.9%"
"=""1170011""","Redding School District",4,"Non-ELL",85,2492,2551,59,"63.5%","86.4%"
"=""1170011""","Redding School District",5,"Non-ELL",94,2556,2568,12,"33.0%","49.5%"
"=""1170011""","Redding School District",6,"Non-ELL",119,2552,2579,26,"47.1%","64.5%"
"=""1170011""","Redding School District",7,"ELL","*","*","*","*","*","*"
"=""1170011""","Redding School District",7,"Non-ELL","*",2565,2618,54,"64.8%","82.6%"
"=""1170011""","Redding School District",8,"ELL","*","*","*","*","*","*"
"=""1170011""","Redding School District",8,"Non-ELL","*",2582,2603,21,"50.5%","63.7%"
"=""2010012""","Regional School District 01",4,"Non-ELL","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",7,"Non-ELL","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",8,"Non-ELL","*","*","*","*","*","*"
"=""2040012""","Regional School District 04",7,"Non-ELL",145,2570,2577,7,"31.0%","46.7%"
"=""2040012""","Regional School District 04",8,"Non-ELL",155,2585,2616,31,"53.5%","67.7%"
"=""2050012""","Regional School District 05",7,"Non-ELL",357,2591,2625,35,"52.7%","69.3%"
"=""2050012""","Regional School District 05",8,"ELL","*","*","*","*","*","*"
"=""2050012""","Regional School District 05",8,"Non-ELL","*",2587,2620,33,"48.9%","69.2%"
"=""2060012""","Regional School District 06",4,"Non-ELL",33,2480,2538,57,"57.6%","80.6%"
"=""2060012""","Regional School District 06",5,"Non-ELL",51,2528,2567,39,"47.1%","68.9%"
"=""2060012""","Regional School District 06",6,"Non-ELL",44,2537,2571,34,"52.3%","68.1%"
"=""2060012""","Regional School District 06",7,"Non-ELL",48,2548,2564,16,"39.6%","53.3%"
"=""2060012""","Regional School District 06",8,"ELL","*","*","*","*","*","*"
"=""2060012""","Regional School District 06",8,"Non-ELL","*",2548,2569,21,"38.8%","55.1%"
"=""2070012""","Regional School District 07",7,"Non-ELL",163,2571,2587,16,"38.7%","54.3%"
"=""2070012""","Regional School District 07",8,"Non-ELL",126,2569,2613,43,"57.9%","76.0%"
"=""2080012""","Regional School District 08",7,"Non-ELL",277,2570,2592,22,"40.1%","56.3%"
"=""2080012""","Regional School District 08",8,"Non-ELL",272,2594,2605,12,"33.5%","51.2%"
"=""2100012""","Regional School District 10",4,"ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",4,"Non-ELL","*",2480,2528,48,"50.0%","73.8%"
"=""2100012""","Regional School District 10",5,"ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",5,"Non-ELL","*",2493,2524,31,"34.7%","55.0%"
"=""2100012""","Regional School District 10",6,"ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",6,"Non-ELL","*",2533,2561,28,"43.6%","59.8%"
"=""2100012""","Regional School District 10",7,"ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",7,"Non-ELL","*",2564,2602,38,"48.6%","70.3%"
"=""2100012""","Regional School District 10",8,"ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",8,"Non-ELL","*",2587,2605,18,"36.6%","56.0%"
"=""2110012""","Regional School District 11",7,"Non-ELL",42,2555,2583,29,"40.5%","58.9%"
"=""2110012""","Regional School District 11",8,"Non-ELL",40,2539,2582,43,"55.0%","72.1%"
"=""2120012""","Regional School District 12",4,"Non-ELL",53,2456,2529,73,"56.6%","83.1%"
"=""2120012""","Regional School District 12",5,"Non-ELL",36,2479,2545,66,"52.8%","83.1%"
"=""2120012""","Regional School District 12",6,"Non-ELL",47,2566,2596,31,"53.2%","74.2%"
"=""2120012""","Regional School District 12",7,"ELL","*","*","*","*","*","*"
"=""2120012""","Regional School District 12",7,"Non-ELL","*",2554,2589,35,"53.3%","67.8%"
"=""2120012""","Regional School District 12",8,"ELL","*","*","*","*","*","*"
"=""2120012""","Regional School District 12",8,"Non-ELL","*",2585,2613,28,"54.4%","73.4%"
"=""2130012""","Regional School District 13",4,"Non-ELL",109,2451,2511,61,"53.2%","78.5%"
"=""2130012""","Regional School District 13",5,"Non-ELL",133,2498,2550,52,"50.4%","71.6%"
"=""2130012""","Regional School District 13",6,"Non-ELL",116,2538,2577,39,"56.0%","77.4%"
"=""2130012""","Regional School District 13",7,"Non-ELL",160,2540,2567,27,"35.0%","57.4%"
"=""2130012""","Regional School District 13",8,"Non-ELL",152,2568,2600,32,"46.7%","67.1%"
"=""2140012""","Regional School District 14",4,"Non-ELL",99,2460,2521,61,"51.5%","79.4%"
"=""2140012""","Regional School District 14",5,"ELL","*","*","*","*","*","*"
"=""2140012""","Regional School District 14",5,"Non-ELL","*",2508,2551,43,"49.6%","69.7%"
"=""2140012""","Regional School District 14",6,"ELL","*","*","*","*","*","*"
"=""2140012""","Regional School District 14",6,"Non-ELL","*",2534,2556,22,"37.9%","56.9%"
"=""2140012""","Regional School District 14",7,"Non-ELL",111,2536,2546,11,"22.5%","43.3%"
"=""2140012""","Regional School District 14",8,"Non-ELL",101,2562,2581,18,"33.7%","52.6%"
