"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0580011""","Griswold School District",6,"Eligible For Lunch",54,2483,2512,29,"33.3%","54.2%"
"=""0580011""","Griswold School District",6,"Not Eligible For Lunch",70,2544,2576,31,"47.1%","67.3%"
"=""0580011""","Griswold School District",7,"Eligible For Lunch",59,2493,2529,36,"39.0%","57.7%"
"=""0580011""","Griswold School District",7,"Not Eligible For Lunch",78,2555,2596,41,"47.4%","68.9%"
"=""0580011""","Griswold School District",8,"Eligible For Lunch",48,2538,2563,25,"39.6%","57.6%"
"=""0580011""","Griswold School District",8,"Not Eligible For Lunch",76,2575,2611,36,"50.0%","70.0%"
"=""0590011""","Groton School District",4,"Eligible For Lunch",135,2416,2465,49,"40.0%","66.3%"
"=""0590011""","Groton School District",4,"Not Eligible For Lunch",168,2460,2523,62,"52.4%","78.9%"
"=""0590011""","Groton School District",5,"Eligible For Lunch",139,2442,2496,54,"46.8%","68.0%"
"=""0590011""","Groton School District",5,"Not Eligible For Lunch",134,2496,2547,51,"48.5%","69.7%"
"=""0590011""","Groton School District",6,"Eligible For Lunch",116,2501,2513,12,"27.6%","44.1%"
"=""0590011""","Groton School District",6,"Not Eligible For Lunch",167,2539,2552,13,"33.5%","48.7%"
"=""0590011""","Groton School District",7,"Eligible For Lunch",136,2482,2501,19,"30.1%","46.3%"
"=""0590011""","Groton School District",7,"Not Eligible For Lunch",161,2531,2567,36,"46.6%","64.3%"
"=""0590011""","Groton School District",8,"Eligible For Lunch",104,2493,2525,32,"40.4%","60.6%"
"=""0590011""","Groton School District",8,"Not Eligible For Lunch",143,2567,2596,28,"40.6%","59.9%"
"=""0600011""","Guilford School District",4,"Eligible For Lunch",22,2451,2501,49,"40.9%","67.6%"
"=""0600011""","Guilford School District",4,"Not Eligible For Lunch",227,2487,2544,57,"60.8%","82.3%"
"=""0600011""","Guilford School District",5,"Eligible For Lunch",23,2432,2483,51,"43.5%","62.5%"
"=""0600011""","Guilford School District",5,"Not Eligible For Lunch",255,2535,2570,35,"47.1%","67.7%"
"=""0600011""","Guilford School District",6,"Eligible For Lunch",22,2531,2578,47,"63.6%","77.2%"
"=""0600011""","Guilford School District",6,"Not Eligible For Lunch",227,2564,2596,32,"53.3%","69.9%"
"=""0600011""","Guilford School District",7,"Eligible For Lunch",22,2529,2583,54,"59.1%","71.7%"
"=""0600011""","Guilford School District",7,"Not Eligible For Lunch",230,2592,2632,40,"56.1%","72.6%"
"=""0600011""","Guilford School District",8,"Eligible For Lunch",26,2583,2599,16,"38.5%","48.2%"
"=""0600011""","Guilford School District",8,"Not Eligible For Lunch",249,2625,2653,27,"56.6%","73.0%"
"=""0620011""","Hamden School District",4,"Eligible For Lunch",148,2394,2446,52,"41.2%","67.6%"
"=""0620011""","Hamden School District",4,"Not Eligible For Lunch",212,2464,2508,44,"49.1%","71.6%"
"=""0620011""","Hamden School District",5,"Eligible For Lunch",152,2430,2455,26,"19.7%","44.6%"
"=""0620011""","Hamden School District",5,"Not Eligible For Lunch",233,2502,2534,32,"41.2%","61.4%"
"=""0620011""","Hamden School District",6,"Eligible For Lunch",153,2453,2505,52,"51.6%","75.3%"
"=""0620011""","Hamden School District",6,"Not Eligible For Lunch",207,2530,2566,36,"50.2%","66.8%"
"=""0620011""","Hamden School District",7,"Eligible For Lunch",142,2501,2508,7,"28.2%","43.1%"
"=""0620011""","Hamden School District",7,"Not Eligible For Lunch",205,2563,2573,10,"30.2%","47.3%"
"=""0620011""","Hamden School District",8,"Eligible For Lunch",171,2507,2516,9,"25.1%","44.9%"
"=""0620011""","Hamden School District",8,"Not Eligible For Lunch",212,2576,2585,9,"30.7%","47.3%"
"=""0630011""","Hampton School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""0630011""","Hampton School District",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0630011""","Hampton School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""0630011""","Hampton School District",5,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0630011""","Hampton School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""0630011""","Hampton School District",6,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0640011""","Hartford School District",4,"Eligible For Lunch",1304,2366,2402,36,"24.6%","52.2%"
"=""0640011""","Hartford School District",4,"Not Eligible For Lunch",147,2439,2480,41,"40.8%","64.2%"
"=""0640011""","Hartford School District",5,"Eligible For Lunch",1137,2396,2445,49,"36.7%","63.0%"
"=""0640011""","Hartford School District",5,"Not Eligible For Lunch",149,2472,2531,59,"57.0%","76.4%"
"=""0640011""","Hartford School District",6,"Eligible For Lunch",1047,2436,2461,25,"31.2%","52.5%"
"=""0640011""","Hartford School District",6,"Not Eligible For Lunch",268,2506,2535,29,"41.0%","60.5%"
"=""0640011""","Hartford School District",7,"Eligible For Lunch",1191,2458,2478,20,"28.0%","48.0%"
"=""0640011""","Hartford School District",7,"Not Eligible For Lunch",253,2534,2553,19,"32.8%","50.3%"
"=""0640011""","Hartford School District",8,"Eligible For Lunch",1084,2476,2501,25,"34.0%","52.6%"
"=""0640011""","Hartford School District",8,"Not Eligible For Lunch",228,2562,2581,19,"37.7%","51.6%"
"=""0650011""","Hartland School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""0650011""","Hartland School District",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0650011""","Hartland School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""0650011""","Hartland School District",5,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0650011""","Hartland School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""0650011""","Hartland School District",6,"Not Eligible For Lunch","*",2527,2565,38,"48.3%","69.8%"
"=""0650011""","Hartland School District",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""0650011""","Hartland School District",7,"Not Eligible For Lunch","*",2529,2593,64,"59.1%","79.4%"
"=""0650011""","Hartland School District",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""0650011""","Hartland School District",8,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0670011""","Hebron School District",4,"Eligible For Lunch",15,"*","*","*","*","*"
"=""0670011""","Hebron School District",4,"Not Eligible For Lunch",102,2445,2486,41,"37.3%","63.8%"
"=""0670011""","Hebron School District",5,"Eligible For Lunch",12,"*","*","*","*","*"
"=""0670011""","Hebron School District",5,"Not Eligible For Lunch",93,2489,2539,50,"45.2%","72.2%"
"=""0670011""","Hebron School District",6,"Eligible For Lunch",9,"*","*","*","*","*"
"=""0670011""","Hebron School District",6,"Not Eligible For Lunch",110,2531,2574,43,"57.3%","72.0%"
"=""2860013""","Highville Charter School District",4,"Eligible For Lunch",27,2389,2440,51,"37.0%","62.0%"
"=""2860013""","Highville Charter School District",4,"Not Eligible For Lunch",13,"*","*","*","*","*"
"=""2860013""","Highville Charter School District",5,"Eligible For Lunch",24,2422,2484,62,"45.8%","74.7%"
"=""2860013""","Highville Charter School District",5,"Not Eligible For Lunch",13,"*","*","*","*","*"
"=""2860013""","Highville Charter School District",6,"Eligible For Lunch",22,2459,2499,40,"45.5%","68.0%"
"=""2860013""","Highville Charter School District",6,"Not Eligible For Lunch",14,"*","*","*","*","*"
"=""2860013""","Highville Charter School District",7,"Eligible For Lunch",20,2493,2531,37,"55.0%","65.9%"
"=""2860013""","Highville Charter School District",7,"Not Eligible For Lunch",11,"*","*","*","*","*"
"=""2860013""","Highville Charter School District",8,"Eligible For Lunch",23,2526,2547,21,"26.1%","46.8%"
"=""2860013""","Highville Charter School District",8,"Not Eligible For Lunch",14,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",4,"Eligible For Lunch",10,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",4,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",5,"Eligible For Lunch",12,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",5,"Not Eligible For Lunch",18,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",6,"Eligible For Lunch",11,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",6,"Not Eligible For Lunch",20,2500,2542,42,"60.0%","77.4%"
"=""2640013""","Integrated Day Charter School District",7,"Eligible For Lunch",12,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",7,"Not Eligible For Lunch",20,2558,2586,28,"30.0%","61.9%"
"=""2640013""","Integrated Day Charter School District",8,"Eligible For Lunch",9,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",8,"Not Eligible For Lunch",26,2556,2569,13,"38.5%","55.9%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"Eligible For Lunch",61,2470,2472,2,"16.4%","30.5%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"Not Eligible For Lunch",28,2511,2509,-3,"39.3%","49.3%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"Eligible For Lunch",64,2466,2503,37,"45.3%","59.9%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"Not Eligible For Lunch",20,2489,2531,42,"40.0%","64.8%"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"Eligible For Lunch",54,2487,2516,28,"31.5%","45.5%"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"Not Eligible For Lunch",27,2558,2572,14,"29.6%","45.7%"
"=""2610013""","Jumoke Academy District",4,"Eligible For Lunch",40,2370,2425,55,"45.0%","68.1%"
"=""2610013""","Jumoke Academy District",4,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District",5,"Eligible For Lunch",47,2426,2450,24,"19.1%","40.2%"
"=""2610013""","Jumoke Academy District",5,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District",6,"Eligible For Lunch",33,2465,2498,33,"36.4%","58.7%"
"=""2610013""","Jumoke Academy District",6,"Not Eligible For Lunch",17,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District",7,"Eligible For Lunch",51,2485,2515,30,"33.3%","50.3%"
"=""2610013""","Jumoke Academy District",7,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District",8,"Eligible For Lunch",52,2516,2529,14,"30.8%","47.2%"
"=""2610013""","Jumoke Academy District",8,"Not Eligible For Lunch",28,2547,2573,26,"39.3%","56.5%"
"=""0680011""","Kent School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""0680011""","Kent School District",4,"Not Eligible For Lunch","*",2462,2539,77,"76.2%","97.1%"
"=""0680011""","Kent School District",5,"Not Eligible For Lunch",24,2537,2589,52,"58.3%","72.5%"
"=""0680011""","Kent School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""0680011""","Kent School District",6,"Not Eligible For Lunch","*",2569,2604,35,"51.9%","69.6%"
"=""0680011""","Kent School District",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""0680011""","Kent School District",7,"Not Eligible For Lunch","*",2604,2613,9,"28.6%","38.8%"
"=""0680011""","Kent School District",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""0680011""","Kent School District",8,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0690011""","Killingly School District",4,"Eligible For Lunch",77,2405,2464,60,"49.4%","73.3%"
"=""0690011""","Killingly School District",4,"Not Eligible For Lunch",76,2433,2482,50,"44.7%","68.9%"
"=""0690011""","Killingly School District",5,"Eligible For Lunch",66,2450,2494,44,"39.4%","63.4%"
"=""0690011""","Killingly School District",5,"Not Eligible For Lunch",80,2490,2543,53,"46.3%","76.2%"
"=""0690011""","Killingly School District",6,"Eligible For Lunch",67,2495,2557,62,"67.2%","86.9%"
"=""0690011""","Killingly School District",6,"Not Eligible For Lunch",87,2522,2570,48,"56.3%","74.1%"
"=""0690011""","Killingly School District",7,"Eligible For Lunch",68,2532,2568,37,"41.2%","62.9%"
"=""0690011""","Killingly School District",7,"Not Eligible For Lunch",93,2561,2592,32,"43.0%","62.1%"
"=""0690011""","Killingly School District",8,"Eligible For Lunch",72,2548,2573,25,"43.1%","59.2%"
"=""0690011""","Killingly School District",8,"Not Eligible For Lunch",87,2566,2605,39,"55.2%","73.9%"
"=""2450014""","Learn",4,"Eligible For Lunch",41,2374,2425,50,"29.3%","63.7%"
"=""2450014""","Learn",4,"Not Eligible For Lunch",41,2434,2513,79,"63.4%","92.3%"
"=""2450014""","Learn",5,"Eligible For Lunch",45,2474,2539,64,"51.1%","79.6%"
"=""2450014""","Learn",5,"Not Eligible For Lunch",37,2514,2579,65,"62.2%","82.8%"
"=""2450014""","Learn",6,"Eligible For Lunch",23,2483,2507,23,"21.7%","52.2%"
"=""2450014""","Learn",6,"Not Eligible For Lunch",12,"*","*","*","*","*"
"=""2450014""","Learn",7,"Eligible For Lunch",23,2465,2532,68,"56.5%","75.8%"
"=""2450014""","Learn",7,"Not Eligible For Lunch",25,2529,2592,63,"56.0%","75.0%"
"=""2450014""","Learn",8,"Eligible For Lunch",31,2500,2523,23,"29.0%","47.1%"
"=""2450014""","Learn",8,"Not Eligible For Lunch",18,"*","*","*","*","*"
"=""0710011""","Lebanon School District",4,"Eligible For Lunch",13,"*","*","*","*","*"
"=""0710011""","Lebanon School District",4,"Not Eligible For Lunch",52,2447,2512,64,"55.8%","78.8%"
"=""0710011""","Lebanon School District",5,"Eligible For Lunch",15,"*","*","*","*","*"
"=""0710011""","Lebanon School District",5,"Not Eligible For Lunch",43,2487,2567,80,"72.1%","84.5%"
"=""0710011""","Lebanon School District",6,"Eligible For Lunch",13,"*","*","*","*","*"
"=""0710011""","Lebanon School District",6,"Not Eligible For Lunch",59,2565,2576,11,"42.4%","54.2%"
"=""0710011""","Lebanon School District",7,"Eligible For Lunch",12,"*","*","*","*","*"
"=""0710011""","Lebanon School District",7,"Not Eligible For Lunch",53,2553,2595,42,"56.6%","69.0%"
"=""0710011""","Lebanon School District",8,"Eligible For Lunch",14,"*","*","*","*","*"
"=""0710011""","Lebanon School District",8,"Not Eligible For Lunch",63,2576,2597,21,"38.1%","54.5%"
"=""0720011""","Ledyard School District",4,"Eligible For Lunch",33,2399,2465,66,"45.5%","75.6%"
"=""0720011""","Ledyard School District",4,"Not Eligible For Lunch",133,2438,2502,64,"54.9%","75.9%"
"=""0720011""","Ledyard School District",5,"Eligible For Lunch",35,2456,2473,17,"17.1%","39.3%"
"=""0720011""","Ledyard School District",5,"Not Eligible For Lunch",121,2505,2527,23,"32.2%","51.9%"
"=""0720011""","Ledyard School District",6,"Eligible For Lunch",40,2505,2529,25,"32.5%","46.2%"
"=""0720011""","Ledyard School District",6,"Not Eligible For Lunch",117,2529,2563,34,"44.4%","63.9%"
"=""0720011""","Ledyard School District",7,"Eligible For Lunch",26,2511,2515,4,"7.7%","26.9%"
"=""0720011""","Ledyard School District",7,"Not Eligible For Lunch",122,2544,2571,27,"41.0%","59.0%"
"=""0720011""","Ledyard School District",8,"Eligible For Lunch",25,2506,2554,48,"52.0%","76.3%"
"=""0720011""","Ledyard School District",8,"Not Eligible For Lunch",124,2558,2591,33,"51.6%","70.8%"
"=""0730011""","Lisbon School District",4,"Eligible For Lunch",12,"*","*","*","*","*"
"=""0730011""","Lisbon School District",4,"Not Eligible For Lunch",23,2445,2499,54,"43.5%","72.8%"
"=""0730011""","Lisbon School District",5,"Eligible For Lunch",11,"*","*","*","*","*"
"=""0730011""","Lisbon School District",5,"Not Eligible For Lunch",31,2473,2529,55,"38.7%","64.6%"
"=""0730011""","Lisbon School District",6,"Eligible For Lunch",11,"*","*","*","*","*"
"=""0730011""","Lisbon School District",6,"Not Eligible For Lunch",28,2552,2552,0,"28.6%","42.3%"
"=""0730011""","Lisbon School District",7,"Eligible For Lunch",11,"*","*","*","*","*"
"=""0730011""","Lisbon School District",7,"Not Eligible For Lunch",38,2578,2608,30,"34.2%","53.1%"
"=""0730011""","Lisbon School District",8,"Eligible For Lunch",7,"*","*","*","*","*"
"=""0730011""","Lisbon School District",8,"Not Eligible For Lunch",31,2551,2584,33,"45.2%","62.2%"
"=""0740011""","Litchfield School District",4,"Eligible For Lunch",9,"*","*","*","*","*"
"=""0740011""","Litchfield School District",4,"Not Eligible For Lunch",61,2478,2547,69,"65.6%","89.6%"
"=""0740011""","Litchfield School District",5,"Eligible For Lunch",13,"*","*","*","*","*"
"=""0740011""","Litchfield School District",5,"Not Eligible For Lunch",55,2507,2574,67,"67.3%","86.4%"
"=""0740011""","Litchfield School District",6,"Eligible For Lunch",10,"*","*","*","*","*"
"=""0740011""","Litchfield School District",6,"Not Eligible For Lunch",63,2571,2608,37,"63.5%","73.2%"
"=""0740011""","Litchfield School District",7,"Eligible For Lunch",11,"*","*","*","*","*"
"=""0740011""","Litchfield School District",7,"Not Eligible For Lunch",67,2569,2597,27,"38.8%","58.2%"
"=""0740011""","Litchfield School District",8,"Eligible For Lunch",9,"*","*","*","*","*"
"=""0740011""","Litchfield School District",8,"Not Eligible For Lunch",74,2591,2625,35,"55.4%","73.0%"
"=""0760011""","Madison School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""0760011""","Madison School District",4,"Not Eligible For Lunch","*",2481,2528,47,"52.7%","71.7%"
"=""0760011""","Madison School District",5,"Eligible For Lunch",7,"*","*","*","*","*"
"=""0760011""","Madison School District",5,"Not Eligible For Lunch",144,2534,2545,11,"31.9%","49.7%"
"=""0760011""","Madison School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""0760011""","Madison School District",6,"Not Eligible For Lunch","*",2550,2571,20,"40.3%","59.1%"
"=""0760011""","Madison School District",7,"Eligible For Lunch",6,"*","*","*","*","*"
"=""0760011""","Madison School District",7,"Not Eligible For Lunch",207,2569,2583,15,"35.3%","51.3%"
"=""0760011""","Madison School District",8,"Eligible For Lunch",11,"*","*","*","*","*"
"=""0760011""","Madison School District",8,"Not Eligible For Lunch",228,2602,2605,3,"29.8%","45.1%"
"=""0770011""","Manchester School District",4,"Eligible For Lunch",249,2382,2416,34,"24.9%","50.7%"
"=""0770011""","Manchester School District",4,"Not Eligible For Lunch",172,2441,2485,44,"41.3%","66.2%"
"=""0770011""","Manchester School District",5,"Eligible For Lunch",267,2408,2456,48,"36.3%","61.5%"
"=""0770011""","Manchester School District",5,"Not Eligible For Lunch",176,2472,2525,53,"42.6%","71.0%"
"=""0770011""","Manchester School District",6,"Eligible For Lunch",227,2437,2466,29,"33.0%","53.8%"
"=""0770011""","Manchester School District",6,"Not Eligible For Lunch",163,2510,2530,20,"35.6%","52.7%"
"=""0770011""","Manchester School District",7,"Eligible For Lunch",219,2460,2492,31,"31.5%","54.1%"
"=""0770011""","Manchester School District",7,"Not Eligible For Lunch",163,2542,2571,29,"43.6%","62.4%"
"=""0770011""","Manchester School District",8,"Eligible For Lunch",208,2493,2513,20,"28.8%","47.8%"
"=""0770011""","Manchester School District",8,"Not Eligible For Lunch",118,2567,2592,24,"40.7%","56.7%"
"=""0780011""","Mansfield School District",4,"Eligible For Lunch",38,2446,2498,51,"44.7%","71.2%"
"=""0780011""","Mansfield School District",4,"Not Eligible For Lunch",74,2497,2551,55,"62.2%","82.2%"
"=""0780011""","Mansfield School District",5,"Eligible For Lunch",25,2498,2529,31,"32.0%","60.8%"
"=""0780011""","Mansfield School District",5,"Not Eligible For Lunch",85,2558,2587,29,"51.8%","66.5%"
"=""0780011""","Mansfield School District",6,"Eligible For Lunch",30,2515,2536,21,"36.7%","50.1%"
"=""0780011""","Mansfield School District",6,"Not Eligible For Lunch",79,2592,2611,19,"46.8%","62.7%"
"=""0780011""","Mansfield School District",7,"Eligible For Lunch",20,2544,2593,49,"60.0%","78.6%"
"=""0780011""","Mansfield School District",7,"Not Eligible For Lunch",86,2571,2611,40,"52.3%","70.0%"
"=""0780011""","Mansfield School District",8,"Eligible For Lunch",20,2601,2629,28,"60.0%","70.3%"
"=""0780011""","Mansfield School District",8,"Not Eligible For Lunch",80,2642,2659,17,"52.5%","65.7%"
"=""0790011""","Marlborough School District",4,"Eligible For Lunch",6,"*","*","*","*","*"
"=""0790011""","Marlborough School District",4,"Not Eligible For Lunch",87,2471,2513,43,"46.0%","71.9%"
"=""0790011""","Marlborough School District",5,"Eligible For Lunch",11,"*","*","*","*","*"
"=""0790011""","Marlborough School District",5,"Not Eligible For Lunch",80,2518,2569,52,"65.0%","82.7%"
"=""0790011""","Marlborough School District",6,"Eligible For Lunch",9,"*","*","*","*","*"
"=""0790011""","Marlborough School District",6,"Not Eligible For Lunch",60,2569,2612,44,"63.3%","80.4%"
"=""0800011""","Meriden School District",4,"Eligible For Lunch",419,2380,2432,52,"39.4%","64.8%"
"=""0800011""","Meriden School District",4,"Not Eligible For Lunch",183,2439,2480,41,"36.1%","61.0%"
"=""0800011""","Meriden School District",5,"Eligible For Lunch",414,2416,2464,48,"36.0%","62.8%"
"=""0800011""","Meriden School District",5,"Not Eligible For Lunch",189,2488,2530,42,"41.8%","66.9%"
"=""0800011""","Meriden School District",6,"Eligible For Lunch",265,2445,2481,35,"37.4%","59.9%"
"=""0800011""","Meriden School District",6,"Not Eligible For Lunch",125,2521,2553,33,"48.0%","62.6%"
"=""0800011""","Meriden School District",7,"Eligible For Lunch",279,2474,2511,37,"40.1%","61.3%"
"=""0800011""","Meriden School District",7,"Not Eligible For Lunch",147,2527,2570,42,"50.3%","68.5%"
"=""0800011""","Meriden School District",8,"Eligible For Lunch",288,2498,2523,26,"34.4%","53.3%"
"=""0800011""","Meriden School District",8,"Not Eligible For Lunch",141,2545,2572,28,"41.8%","58.1%"
"=""0830011""","Middletown School District",4,"Eligible For Lunch",162,2399,2441,42,"33.3%","59.1%"
"=""0830011""","Middletown School District",4,"Not Eligible For Lunch",178,2475,2512,37,"39.3%","62.6%"
"=""0830011""","Middletown School District",5,"Eligible For Lunch",157,2420,2456,37,"29.3%","56.1%"
"=""0830011""","Middletown School District",5,"Not Eligible For Lunch",177,2501,2540,39,"41.8%","65.3%"
"=""0830011""","Middletown School District",6,"Eligible For Lunch",118,2454,2492,39,"40.7%","61.3%"
"=""0830011""","Middletown School District",6,"Not Eligible For Lunch",177,2531,2557,26,"43.5%","59.9%"
"=""0830011""","Middletown School District",7,"Eligible For Lunch",145,2488,2503,15,"33.1%","49.3%"
"=""0830011""","Middletown School District",7,"Not Eligible For Lunch",199,2564,2583,19,"42.7%","56.1%"
"=""0830011""","Middletown School District",8,"Eligible For Lunch",124,2499,2524,26,"35.5%","58.7%"
"=""0830011""","Middletown School District",8,"Not Eligible For Lunch",169,2565,2588,22,"38.5%","56.8%"
"=""0840011""","Milford School District",4,"Eligible For Lunch",97,2399,2462,63,"41.2%","72.1%"
"=""0840011""","Milford School District",4,"Not Eligible For Lunch",295,2443,2510,67,"54.9%","79.4%"
"=""0840011""","Milford School District",5,"Eligible For Lunch",95,2443,2502,59,"38.9%","71.1%"
"=""0840011""","Milford School District",5,"Not Eligible For Lunch",341,2498,2550,51,"50.4%","71.8%"
"=""0840011""","Milford School District",6,"Eligible For Lunch",99,2472,2513,41,"45.5%","65.6%"
"=""0840011""","Milford School District",6,"Not Eligible For Lunch",325,2524,2572,48,"58.5%","76.3%"
"=""0840011""","Milford School District",7,"Eligible For Lunch",104,2515,2543,28,"36.5%","55.3%"
"=""0840011""","Milford School District",7,"Not Eligible For Lunch",369,2568,2598,30,"48.5%","63.5%"
"=""0840011""","Milford School District",8,"Eligible For Lunch",107,2527,2553,26,"37.4%","58.3%"
"=""0840011""","Milford School District",8,"Not Eligible For Lunch",359,2579,2603,25,"42.3%","59.3%"
"=""0850011""","Monroe School District",4,"Eligible For Lunch",15,"*","*","*","*","*"
"=""0850011""","Monroe School District",4,"Not Eligible For Lunch",192,2509,2549,40,"54.7%","71.6%"
"=""0850011""","Monroe School District",5,"Eligible For Lunch",20,2497,2569,72,"70.0%","88.9%"
"=""0850011""","Monroe School District",5,"Not Eligible For Lunch",197,2545,2587,43,"57.4%","75.3%"
"=""0850011""","Monroe School District",6,"Eligible For Lunch",15,"*","*","*","*","*"
"=""0850011""","Monroe School District",6,"Not Eligible For Lunch",251,2581,2580,-1,"39.4%","49.8%"
"=""0850011""","Monroe School District",7,"Eligible For Lunch",25,2571,2586,15,"52.0%","62.8%"
"=""0850011""","Monroe School District",7,"Not Eligible For Lunch",222,2587,2623,35,"51.4%","69.5%"
"=""0850011""","Monroe School District",8,"Eligible For Lunch",18,"*","*","*","*","*"
"=""0850011""","Monroe School District",8,"Not Eligible For Lunch",227,2603,2625,22,"45.4%","61.6%"
"=""0860011""","Montville School District",4,"Eligible For Lunch",51,2417,2473,56,"45.1%","67.0%"
"=""0860011""","Montville School District",4,"Not Eligible For Lunch",88,2470,2534,64,"61.4%","83.6%"
"=""0860011""","Montville School District",5,"Eligible For Lunch",70,2458,2513,55,"47.1%","74.1%"
"=""0860011""","Montville School District",5,"Not Eligible For Lunch",107,2495,2546,51,"53.3%","74.5%"
"=""0860011""","Montville School District",6,"Eligible For Lunch",74,2485,2513,27,"33.8%","62.4%"
"=""0860011""","Montville School District",6,"Not Eligible For Lunch",104,2546,2568,22,"40.4%","60.0%"
"=""0860011""","Montville School District",7,"Eligible For Lunch",62,2524,2558,34,"45.2%","60.9%"
"=""0860011""","Montville School District",7,"Not Eligible For Lunch",99,2544,2577,33,"40.4%","59.6%"
"=""0860011""","Montville School District",8,"Eligible For Lunch",67,2532,2554,23,"37.3%","52.9%"
"=""0860011""","Montville School District",8,"Not Eligible For Lunch",110,2561,2586,25,"40.0%","57.1%"
"=""0880011""","Naugatuck School District",4,"Eligible For Lunch",158,2409,2451,42,"29.1%","57.1%"
"=""0880011""","Naugatuck School District",4,"Not Eligible For Lunch",153,2427,2484,57,"48.4%","72.2%"
"=""0880011""","Naugatuck School District",5,"Eligible For Lunch",136,2429,2478,50,"41.2%","66.6%"
"=""0880011""","Naugatuck School District",5,"Not Eligible For Lunch",146,2484,2533,48,"43.8%","72.7%"
"=""0880011""","Naugatuck School District",6,"Eligible For Lunch",152,2461,2511,50,"51.3%","74.2%"
"=""0880011""","Naugatuck School District",6,"Not Eligible For Lunch",154,2501,2549,48,"55.2%","75.2%"
"=""0880011""","Naugatuck School District",7,"Eligible For Lunch",149,2490,2525,35,"34.9%","57.6%"
"=""0880011""","Naugatuck School District",7,"Not Eligible For Lunch",170,2552,2577,25,"44.1%","63.2%"
"=""0880011""","Naugatuck School District",8,"Eligible For Lunch",156,2502,2527,25,"33.3%","53.4%"
"=""0880011""","Naugatuck School District",8,"Not Eligible For Lunch",159,2551,2571,20,"37.1%","54.4%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Eligible For Lunch","*",2369,2412,44,"29.0%","51.5%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Eligible For Lunch",37,2449,2459,10,"10.8%","32.3%"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Not Eligible For Lunch",6,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Eligible For Lunch","*",2481,2530,49,"54.8%","72.0%"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Eligible For Lunch","*",2484,2529,45,"36.0%","62.8%"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",8,"Eligible For Lunch",29,2512,2548,36,"44.8%","70.1%"
"=""0890011""","New Britain School District",4,"Eligible For Lunch",601,2367,2407,40,"28.1%","55.0%"
