"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0830011""","Middletown School District",6,"Non-ELL","*",2497,2522,25,"40.7%","59.9%"
"=""0830011""","Middletown School District",7,"ELL",10,"*","*","*","*","*"
"=""0830011""","Middletown School District",7,"Non-ELL",334,2516,2526,10,"32.0%","48.1%"
"=""0830011""","Middletown School District",8,"ELL","*","*","*","*","*","*"
"=""0830011""","Middletown School District",8,"Non-ELL","*",2523,2531,7,"32.4%","45.5%"
"=""0840011""","Milford School District",4,"ELL",11,"*","*","*","*","*"
"=""0840011""","Milford School District",4,"Non-ELL",381,2443,2502,58,"50.4%","82.1%"
"=""0840011""","Milford School District",5,"ELL",6,"*","*","*","*","*"
"=""0840011""","Milford School District",5,"Non-ELL",426,2483,2521,38,"47.4%","70.7%"
"=""0840011""","Milford School District",6,"ELL","*","*","*","*","*","*"
"=""0840011""","Milford School District",6,"Non-ELL","*",2508,2551,43,"54.6%","74.5%"
"=""0840011""","Milford School District",7,"ELL","*","*","*","*","*","*"
"=""0840011""","Milford School District",7,"Non-ELL","*",2549,2569,20,"42.1%","59.9%"
"=""0840011""","Milford School District",8,"ELL","*","*","*","*","*","*"
"=""0840011""","Milford School District",8,"Non-ELL","*",2555,2567,12,"36.4%","50.6%"
"=""0850011""","Monroe School District",4,"Non-ELL",207,2489,2531,42,"47.8%","73.2%"
"=""0850011""","Monroe School District",5,"ELL","*","*","*","*","*","*"
"=""0850011""","Monroe School District",5,"Non-ELL","*",2514,2561,48,"61.6%","83.6%"
"=""0850011""","Monroe School District",6,"ELL","*","*","*","*","*","*"
"=""0850011""","Monroe School District",6,"Non-ELL","*",2531,2558,27,"43.6%","66.5%"
"=""0850011""","Monroe School District",7,"Non-ELL",247,2547,2582,36,"57.1%","75.7%"
"=""0850011""","Monroe School District",8,"ELL","*","*","*","*","*","*"
"=""0850011""","Monroe School District",8,"Non-ELL","*",2571,2590,19,"39.7%","57.0%"
"=""0860011""","Montville School District",4,"ELL",8,"*","*","*","*","*"
"=""0860011""","Montville School District",4,"Non-ELL",132,2441,2498,57,"52.3%","81.0%"
"=""0860011""","Montville School District",5,"ELL","*","*","*","*","*","*"
"=""0860011""","Montville School District",5,"Non-ELL","*",2463,2524,61,"67.8%","89.1%"
"=""0860011""","Montville School District",6,"ELL","*","*","*","*","*","*"
"=""0860011""","Montville School District",6,"Non-ELL","*",2499,2524,25,"33.9%","56.4%"
"=""0860011""","Montville School District",7,"ELL","*","*","*","*","*","*"
"=""0860011""","Montville School District",7,"Non-ELL","*",2522,2539,16,"30.8%","52.9%"
"=""0860011""","Montville School District",8,"ELL","*","*","*","*","*","*"
"=""0860011""","Montville School District",8,"Non-ELL","*",2526,2554,27,"44.6%","62.2%"
"=""0880011""","Naugatuck School District",4,"ELL",19,"*","*","*","*","*"
"=""0880011""","Naugatuck School District",4,"Non-ELL",293,2424,2471,47,"34.5%","69.5%"
"=""0880011""","Naugatuck School District",5,"ELL",15,"*","*","*","*","*"
"=""0880011""","Naugatuck School District",5,"Non-ELL",272,2461,2478,17,"27.9%","50.3%"
"=""0880011""","Naugatuck School District",6,"ELL",10,"*","*","*","*","*"
"=""0880011""","Naugatuck School District",6,"Non-ELL",297,2468,2507,40,"50.2%","70.5%"
"=""0880011""","Naugatuck School District",7,"ELL",7,"*","*","*","*","*"
"=""0880011""","Naugatuck School District",7,"Non-ELL",312,2497,2509,12,"27.2%","45.9%"
"=""0880011""","Naugatuck School District",8,"ELL",6,"*","*","*","*","*"
"=""0880011""","Naugatuck School District",8,"Non-ELL",307,2501,2496,-5,"23.5%","35.4%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Non-ELL",36,2380,2407,27,"11.1%","48.3%"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Non-ELL",43,2432,2456,24,"32.6%","48.7%"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Non-ELL",33,2453,2507,54,"57.6%","83.2%"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Non-ELL",28,2489,2499,10,"28.6%","42.9%"
"=""2800013""","New Beginnings Inc Family Academy District",8,"Non-ELL",29,2486,2498,12,"27.6%","48.1%"
"=""0890011""","New Britain School District",4,"ELL",100,2337,2368,32,"19.0%","49.5%"
"=""0890011""","New Britain School District",4,"Non-ELL",600,2386,2419,33,"21.8%","51.2%"
"=""0890011""","New Britain School District",5,"ELL",107,2364,2383,19,"29.9%","49.4%"
"=""0890011""","New Britain School District",5,"Non-ELL",598,2421,2425,4,"19.7%","37.0%"
"=""0890011""","New Britain School District",6,"ELL",91,2367,2378,11,"20.9%","41.5%"
"=""0890011""","New Britain School District",6,"Non-ELL",539,2438,2439,1,"22.3%","38.0%"
"=""0890011""","New Britain School District",7,"ELL",86,2349,2373,24,"40.7%","58.6%"
"=""0890011""","New Britain School District",7,"Non-ELL",468,2446,2465,18,"34.4%","53.0%"
"=""0890011""","New Britain School District",8,"ELL",85,2376,2386,9,"28.2%","47.1%"
"=""0890011""","New Britain School District",8,"Non-ELL",469,2466,2471,5,"26.0%","41.4%"
"=""0900011""","New Canaan School District",4,"ELL","*","*","*","*","*","*"
"=""0900011""","New Canaan School District",4,"Non-ELL","*",2499,2568,69,"77.3%","95.4%"
"=""0900011""","New Canaan School District",5,"ELL","*","*","*","*","*","*"
"=""0900011""","New Canaan School District",5,"Non-ELL","*",2544,2571,27,"47.1%","68.9%"
"=""0900011""","New Canaan School District",6,"ELL","*","*","*","*","*","*"
"=""0900011""","New Canaan School District",6,"Non-ELL","*",2573,2602,30,"53.5%","71.7%"
"=""0900011""","New Canaan School District",7,"ELL","*","*","*","*","*","*"
"=""0900011""","New Canaan School District",7,"Non-ELL","*",2589,2620,32,"58.9%","76.0%"
"=""0900011""","New Canaan School District",8,"ELL","*","*","*","*","*","*"
"=""0900011""","New Canaan School District",8,"Non-ELL","*",2620,2652,32,"61.5%","76.4%"
"=""0910011""","New Fairfield School District",4,"ELL","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",4,"Non-ELL","*",2462,2515,53,"50.3%","77.3%"
"=""0910011""","New Fairfield School District",5,"ELL","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",5,"Non-ELL","*",2490,2533,43,"54.2%","79.1%"
"=""0910011""","New Fairfield School District",6,"ELL","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",6,"Non-ELL","*",2535,2568,33,"50.0%","68.7%"
"=""0910011""","New Fairfield School District",7,"ELL","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",7,"Non-ELL","*",2508,2565,57,"66.3%","87.9%"
"=""0910011""","New Fairfield School District",8,"ELL","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",8,"Non-ELL","*",2558,2610,53,"71.3%","84.8%"
"=""0920011""","New Hartford School District",4,"Non-ELL",64,2437,2487,50,"43.8%","75.4%"
"=""0920011""","New Hartford School District",5,"Non-ELL",62,2505,2536,31,"41.9%","66.9%"
"=""0920011""","New Hartford School District",6,"Non-ELL",70,2539,2536,-3,"12.9%","30.9%"
"=""0930011""","New Haven School District",4,"ELL",290,2340,2402,62,"39.0%","74.7%"
"=""0930011""","New Haven School District",4,"Non-ELL",1161,2378,2429,51,"36.3%","69.1%"
"=""0930011""","New Haven School District",5,"ELL",268,2370,2410,40,"47.4%","67.9%"
"=""0930011""","New Haven School District",5,"Non-ELL",1073,2412,2450,37,"46.8%","68.9%"
"=""0930011""","New Haven School District",6,"ELL",182,2392,2416,24,"36.3%","55.7%"
"=""0930011""","New Haven School District",6,"Non-ELL",1180,2447,2474,27,"39.8%","60.2%"
"=""0930011""","New Haven School District",7,"ELL",172,2387,2424,37,"44.8%","61.2%"
"=""0930011""","New Haven School District",7,"Non-ELL",1179,2467,2490,23,"37.0%","57.8%"
"=""0930011""","New Haven School District",8,"ELL",147,2378,2425,46,"49.0%","65.5%"
"=""0930011""","New Haven School District",8,"Non-ELL",1144,2471,2498,27,"43.3%","59.3%"
"=""0950011""","New London School District",4,"ELL",70,2361,2396,36,"20.0%","53.2%"
"=""0950011""","New London School District",4,"Non-ELL",181,2411,2439,27,"21.0%","46.8%"
"=""0950011""","New London School District",5,"ELL",48,2375,2389,14,"20.8%","44.5%"
"=""0950011""","New London School District",5,"Non-ELL",203,2441,2464,23,"33.0%","55.3%"
"=""0950011""","New London School District",6,"ELL",39,2405,2406,1,"17.9%","34.7%"
"=""0950011""","New London School District",6,"Non-ELL",149,2458,2471,12,"26.2%","48.1%"
"=""0950011""","New London School District",7,"ELL",29,2386,2424,37,"48.3%","65.6%"
"=""0950011""","New London School District",7,"Non-ELL",139,2468,2493,26,"36.0%","57.6%"
"=""0950011""","New London School District",8,"ELL",29,2389,2397,8,"31.0%","43.6%"
"=""0950011""","New London School District",8,"Non-ELL",125,2487,2485,-2,"20.8%","38.7%"
"=""0960011""","New Milford School District",4,"ELL",6,"*","*","*","*","*"
"=""0960011""","New Milford School District",4,"Non-ELL",283,2437,2489,51,"45.6%","74.2%"
"=""0960011""","New Milford School District",5,"ELL",15,"*","*","*","*","*"
"=""0960011""","New Milford School District",5,"Non-ELL",282,2471,2523,52,"61.0%","83.2%"
"=""0960011""","New Milford School District",6,"ELL",8,"*","*","*","*","*"
"=""0960011""","New Milford School District",6,"Non-ELL",288,2500,2522,22,"36.8%","55.8%"
"=""0960011""","New Milford School District",7,"ELL",7,"*","*","*","*","*"
"=""0960011""","New Milford School District",7,"Non-ELL",276,2531,2566,36,"51.8%","71.4%"
"=""0960011""","New Milford School District",8,"ELL","*","*","*","*","*","*"
"=""0960011""","New Milford School District",8,"Non-ELL","*",2543,2535,-9,"26.0%","38.0%"
"=""0940011""","Newington School District",4,"ELL",13,"*","*","*","*","*"
"=""0940011""","Newington School District",4,"Non-ELL",279,2469,2508,39,"38.0%","65.4%"
"=""0940011""","Newington School District",5,"ELL",8,"*","*","*","*","*"
"=""0940011""","Newington School District",5,"Non-ELL",288,2490,2504,15,"30.9%","49.1%"
"=""0940011""","Newington School District",6,"ELL","*","*","*","*","*","*"
"=""0940011""","Newington School District",6,"Non-ELL","*",2514,2546,32,"49.3%","67.3%"
"=""0940011""","Newington School District",7,"ELL","*","*","*","*","*","*"
"=""0940011""","Newington School District",7,"Non-ELL","*",2554,2563,9,"32.9%","50.7%"
"=""0940011""","Newington School District",8,"ELL","*","*","*","*","*","*"
"=""0940011""","Newington School District",8,"Non-ELL","*",2561,2567,6,"37.1%","50.0%"
"=""0970011""","Newtown School District",4,"ELL","*","*","*","*","*","*"
"=""0970011""","Newtown School District",4,"Non-ELL","*",2459,2516,56,"50.7%","78.4%"
"=""0970011""","Newtown School District",5,"ELL","*","*","*","*","*","*"
"=""0970011""","Newtown School District",5,"Non-ELL","*",2497,2552,54,"65.0%","86.9%"
"=""0970011""","Newtown School District",6,"ELL","*","*","*","*","*","*"
"=""0970011""","Newtown School District",6,"Non-ELL","*",2526,2590,64,"74.2%","90.0%"
"=""0970011""","Newtown School District",7,"Non-ELL",369,2589,2618,28,"57.2%","73.6%"
"=""0970011""","Newtown School District",8,"Non-ELL",394,2612,2634,22,"49.5%","64.6%"
"=""0980011""","Norfolk School District",4,"Non-ELL",16,"*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Non-ELL",10,"*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Non-ELL",18,"*","*","*","*","*"
"=""0990011""","North Branford School District",4,"ELL","*","*","*","*","*","*"
"=""0990011""","North Branford School District",4,"Non-ELL","*",2445,2488,43,"36.3%","65.6%"
"=""0990011""","North Branford School District",5,"ELL","*","*","*","*","*","*"
"=""0990011""","North Branford School District",5,"Non-ELL","*",2471,2528,57,"65.5%","86.4%"
"=""0990011""","North Branford School District",6,"ELL","*","*","*","*","*","*"
"=""0990011""","North Branford School District",6,"Non-ELL","*",2514,2543,29,"44.9%","65.1%"
"=""0990011""","North Branford School District",7,"ELL","*","*","*","*","*","*"
"=""0990011""","North Branford School District",7,"Non-ELL","*",2529,2542,13,"33.8%","52.2%"
"=""0990011""","North Branford School District",8,"Non-ELL",152,2528,2557,30,"47.4%","62.8%"
"=""1000011""","North Canaan School District",4,"ELL","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"Non-ELL","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Non-ELL",19,"*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Non-ELL",30,2508,2542,34,"46.7%","72.5%"
"=""1000011""","North Canaan School District",7,"Non-ELL",24,2554,2598,44,"58.3%","79.8%"
"=""1000011""","North Canaan School District",8,"Non-ELL",18,"*","*","*","*","*"
"=""1010011""","North Haven School District",4,"ELL","*","*","*","*","*","*"
"=""1010011""","North Haven School District",4,"Non-ELL","*",2441,2509,68,"61.4%","89.9%"
"=""1010011""","North Haven School District",5,"ELL","*","*","*","*","*","*"
"=""1010011""","North Haven School District",5,"Non-ELL","*",2483,2534,51,"58.5%","84.7%"
"=""1010011""","North Haven School District",6,"ELL","*","*","*","*","*","*"
"=""1010011""","North Haven School District",6,"Non-ELL","*",2497,2556,58,"64.9%","87.1%"
"=""1010011""","North Haven School District",7,"ELL","*","*","*","*","*","*"
"=""1010011""","North Haven School District",7,"Non-ELL","*",2509,2590,81,"86.5%","100.0%"
"=""1010011""","North Haven School District",8,"Non-ELL",243,2532,2608,75,"77.4%","92.2%"
"=""1020011""","North Stonington School District",4,"Non-ELL",44,2526,2572,46,"56.8%","74.6%"
"=""1020011""","North Stonington School District",5,"Non-ELL",56,2547,2605,58,"76.8%","94.9%"
"=""1020011""","North Stonington School District",6,"Non-ELL",57,2537,2535,-2,"15.8%","29.3%"
"=""1020011""","North Stonington School District",7,"Non-ELL",58,2525,2560,35,"48.3%","70.4%"
"=""1020011""","North Stonington School District",8,"Non-ELL",49,2562,2596,34,"51.0%","70.9%"
"=""1030011""","Norwalk School District",4,"ELL",138,2374,2417,43,"29.7%","63.2%"
"=""1030011""","Norwalk School District",4,"Non-ELL",690,2429,2484,55,"45.8%","76.9%"
"=""1030011""","Norwalk School District",5,"ELL",126,2403,2420,17,"33.3%","50.9%"
"=""1030011""","Norwalk School District",5,"Non-ELL",640,2476,2501,25,"37.0%","58.1%"
"=""1030011""","Norwalk School District",6,"ELL",81,2387,2391,5,"25.9%","40.4%"
"=""1030011""","Norwalk School District",6,"Non-ELL",716,2492,2499,8,"25.6%","43.5%"
"=""1030011""","Norwalk School District",7,"ELL",88,2379,2412,32,"40.9%","59.2%"
"=""1030011""","Norwalk School District",7,"Non-ELL",695,2499,2528,29,"45.2%","64.9%"
"=""1030011""","Norwalk School District",8,"ELL",71,2393,2427,34,"46.5%","60.0%"
"=""1030011""","Norwalk School District",8,"Non-ELL",670,2501,2517,16,"34.8%","52.4%"
"=""1040011""","Norwich School District",4,"ELL",48,2352,2409,57,"37.5%","72.1%"
"=""1040011""","Norwich School District",4,"Non-ELL",283,2380,2437,56,"42.4%","72.1%"
"=""1040011""","Norwich School District",5,"ELL",39,2372,2407,35,"43.6%","59.0%"
"=""1040011""","Norwich School District",5,"Non-ELL",289,2432,2462,31,"37.0%","61.8%"
"=""1040011""","Norwich School District",6,"ELL",40,2382,2384,2,"30.0%","45.7%"
"=""1040011""","Norwich School District",6,"Non-ELL",268,2453,2477,23,"38.8%","58.0%"
"=""1040011""","Norwich School District",7,"ELL",42,2396,2427,31,"45.2%","65.7%"
"=""1040011""","Norwich School District",7,"Non-ELL",294,2467,2489,22,"36.7%","56.7%"
"=""1040011""","Norwich School District",8,"ELL",23,2372,2433,61,"47.8%","61.9%"
"=""1040011""","Norwich School District",8,"Non-ELL",317,2486,2501,15,"32.5%","49.9%"
"=""2630013""","Odyssey Community School District",4,"ELL","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",4,"Non-ELL","*",2419,2469,49,"29.7%","70.9%"
"=""2630013""","Odyssey Community School District",5,"ELL","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"Non-ELL","*",2487,2461,-26,"0.0%","12.2%"
"=""2630013""","Odyssey Community School District",6,"Non-ELL",33,2474,2505,31,"48.5%","62.1%"
"=""2630013""","Odyssey Community School District",7,"Non-ELL",31,2490,2550,60,"67.7%","92.4%"
"=""2630013""","Odyssey Community School District",8,"Non-ELL",37,2551,2548,-2,"27.0%","39.5%"
"=""1060011""","Old Saybrook School District",4,"ELL","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",4,"Non-ELL","*",2442,2523,81,"72.9%","100.0%"
"=""1060011""","Old Saybrook School District",5,"ELL","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",5,"Non-ELL","*",2514,2556,42,"54.7%","80.8%"
"=""1060011""","Old Saybrook School District",6,"ELL","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",6,"Non-ELL","*",2517,2531,14,"28.1%","48.4%"
"=""1060011""","Old Saybrook School District",7,"Non-ELL",105,2528,2579,50,"64.8%","86.4%"
"=""1060011""","Old Saybrook School District",8,"ELL","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",8,"Non-ELL","*",2571,2574,4,"28.9%","42.7%"
"=""1070011""","Orange School District",4,"ELL","*","*","*","*","*","*"
"=""1070011""","Orange School District",4,"Non-ELL","*",2460,2508,48,"40.4%","72.6%"
"=""1070011""","Orange School District",5,"ELL","*","*","*","*","*","*"
"=""1070011""","Orange School District",5,"Non-ELL","*",2517,2550,34,"49.7%","71.4%"
"=""1070011""","Orange School District",6,"ELL","*","*","*","*","*","*"
"=""1070011""","Orange School District",6,"Non-ELL","*",2553,2593,40,"58.5%","77.9%"
"=""1080011""","Oxford School District",4,"ELL",6,"*","*","*","*","*"
"=""1080011""","Oxford School District",4,"Non-ELL",141,2464,2512,48,"40.4%","70.7%"
"=""1080011""","Oxford School District",5,"ELL","*","*","*","*","*","*"
"=""1080011""","Oxford School District",5,"Non-ELL","*",2501,2533,32,"44.8%","68.4%"
"=""1080011""","Oxford School District",6,"ELL","*","*","*","*","*","*"
"=""1080011""","Oxford School District",6,"Non-ELL","*",2511,2545,34,"40.3%","67.6%"
"=""1080011""","Oxford School District",7,"Non-ELL",157,2512,2562,50,"69.4%","87.4%"
"=""1080011""","Oxford School District",8,"Non-ELL",159,2535,2555,20,"43.4%","58.6%"
"=""2830013""","Park City Prep Charter School District",5,"ELL","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",5,"Non-ELL","*",2396,2453,57,"64.4%","85.8%"
"=""2830013""","Park City Prep Charter School District",6,"ELL","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",6,"Non-ELL","*",2406,2444,38,"50.6%","72.4%"
"=""2830013""","Park City Prep Charter School District",7,"ELL","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",7,"Non-ELL","*",2474,2514,40,"48.1%","69.6%"
"=""2830013""","Park City Prep Charter School District",8,"Non-ELL",81,2517,2573,56,"67.9%","80.7%"
"=""1090011""","Plainfield School District",4,"Non-ELL",158,2431,2478,47,"37.3%","71.4%"
"=""1090011""","Plainfield School District",5,"Non-ELL",151,2460,2493,34,"39.7%","65.8%"
"=""1090011""","Plainfield School District",6,"ELL","*","*","*","*","*","*"
"=""1090011""","Plainfield School District",6,"Non-ELL","*",2472,2540,68,"72.5%","93.5%"
"=""1090011""","Plainfield School District",7,"ELL","*","*","*","*","*","*"
"=""1090011""","Plainfield School District",7,"Non-ELL","*",2491,2535,43,"56.0%","76.7%"
"=""1090011""","Plainfield School District",8,"ELL","*","*","*","*","*","*"
"=""1090011""","Plainfield School District",8,"Non-ELL","*",2487,2559,72,"74.9%","90.7%"
"=""1100011""","Plainville School District",4,"ELL",15,"*","*","*","*","*"
"=""1100011""","Plainville School District",4,"Non-ELL",152,2452,2491,39,"28.9%","61.9%"
"=""1100011""","Plainville School District",5,"ELL",7,"*","*","*","*","*"
"=""1100011""","Plainville School District",5,"Non-ELL",152,2481,2508,27,"34.2%","59.9%"
"=""1100011""","Plainville School District",6,"ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District",6,"Non-ELL","*",2509,2532,23,"37.0%","57.5%"
"=""1100011""","Plainville School District",7,"ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District",7,"Non-ELL","*",2499,2526,27,"38.1%","60.5%"
"=""1100011""","Plainville School District",8,"ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District",8,"Non-ELL","*",2490,2546,56,"63.4%","81.3%"
"=""1110011""","Plymouth School District",4,"ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District",4,"Non-ELL","*",2432,2483,52,"37.6%","76.5%"
"=""1110011""","Plymouth School District",5,"ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District",5,"Non-ELL","*",2480,2534,54,"61.0%","82.9%"
"=""1110011""","Plymouth School District",6,"Non-ELL",108,2489,2513,25,"40.7%","62.2%"
"=""1110011""","Plymouth School District",7,"ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District",7,"Non-ELL","*",2489,2533,44,"52.3%","70.9%"
"=""1110011""","Plymouth School District",8,"Non-ELL",98,2510,2565,55,"60.2%","77.6%"
"=""1120011""","Pomfret School District",4,"Non-ELL",35,2461,2514,53,"57.1%","83.1%"
"=""1120011""","Pomfret School District",5,"ELL","*","*","*","*","*","*"
"=""1120011""","Pomfret School District",5,"Non-ELL","*",2517,2552,35,"51.1%","73.7%"
"=""1120011""","Pomfret School District",6,"Non-ELL",46,2554,2585,31,"54.3%","73.4%"
"=""1120011""","Pomfret School District",7,"Non-ELL",44,2555,2581,25,"50.0%","68.7%"
"=""1120011""","Pomfret School District",8,"Non-ELL",48,2581,2588,7,"35.4%","47.2%"
"=""1130011""","Portland School District",4,"ELL","*","*","*","*","*","*"
"=""1130011""","Portland School District",4,"Non-ELL","*",2460,2502,42,"32.6%","68.1%"
"=""1130011""","Portland School District",5,"ELL","*","*","*","*","*","*"
"=""1130011""","Portland School District",5,"Non-ELL","*",2493,2542,50,"63.5%","85.9%"
"=""1130011""","Portland School District",6,"Non-ELL",103,2554,2597,43,"61.2%","80.1%"
"=""1130011""","Portland School District",7,"Non-ELL",104,2579,2599,20,"44.2%","62.3%"
"=""1130011""","Portland School District",8,"Non-ELL",105,2576,2588,12,"34.3%","55.9%"
"=""1140011""","Preston School District",4,"ELL","*","*","*","*","*","*"
"=""1140011""","Preston School District",4,"Non-ELL","*",2449,2501,53,"54.3%","80.3%"
"=""1140011""","Preston School District",5,"Non-ELL",40,2498,2517,19,"32.5%","49.0%"
"=""1140011""","Preston School District",6,"Non-ELL",37,2526,2562,37,"40.5%","70.1%"
"=""1140011""","Preston School District",7,"Non-ELL",57,2551,2574,23,"42.1%","58.9%"
"=""1140011""","Preston School District",8,"ELL","*","*","*","*","*","*"
"=""1140011""","Preston School District",8,"Non-ELL","*",2582,2592,10,"42.9%","57.3%"
"=""1160011""","Putnam School District",4,"ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",4,"Non-ELL","*",2409,2506,96,"78.6%","99.3%"
"=""1160011""","Putnam School District",5,"ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",5,"Non-ELL","*",2462,2494,32,"44.2%","64.5%"
"=""1160011""","Putnam School District",6,"ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",6,"Non-ELL","*",2483,2512,29,"35.1%","61.7%"
"=""1160011""","Putnam School District",7,"ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",7,"Non-ELL","*",2477,2513,35,"43.0%","66.8%"
"=""1160011""","Putnam School District",8,"ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",8,"Non-ELL","*",2492,2515,23,"43.6%","60.0%"
"=""1170011""","Redding School District",4,"Non-ELL",85,2486,2554,68,"65.9%","92.5%"
"=""1170011""","Redding School District",5,"Non-ELL",94,2535,2550,15,"34.0%","52.7%"
"=""1170011""","Redding School District",6,"ELL","*","*","*","*","*","*"
"=""1170011""","Redding School District",6,"Non-ELL","*",2547,2578,31,"47.9%","67.3%"
"=""1170011""","Redding School District",7,"ELL","*","*","*","*","*","*"
"=""1170011""","Redding School District",7,"Non-ELL","*",2585,2621,36,"62.0%","81.0%"
"=""1170011""","Redding School District",8,"ELL","*","*","*","*","*","*"
"=""1170011""","Redding School District",8,"Non-ELL","*",2567,2621,55,"71.3%","84.5%"
"=""2010012""","Regional School District 01",4,"Non-ELL","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",7,"Non-ELL","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",8,"Non-ELL","*","*","*","*","*","*"
"=""2040012""","Regional School District 04",7,"ELL","*","*","*","*","*","*"
"=""2040012""","Regional School District 04",7,"Non-ELL","*",2549,2559,10,"31.3%","48.3%"
"=""2040012""","Regional School District 04",8,"Non-ELL",155,2567,2598,31,"51.0%","69.0%"
"=""2050012""","Regional School District 05",7,"Non-ELL",357,2587,2618,31,"54.1%","71.4%"
"=""2050012""","Regional School District 05",8,"ELL","*","*","*","*","*","*"
"=""2050012""","Regional School District 05",8,"Non-ELL","*",2583,2618,35,"62.1%","76.7%"
"=""2060012""","Regional School District 06",4,"Non-ELL",33,2476,2518,42,"42.4%","68.8%"
"=""2060012""","Regional School District 06",5,"Non-ELL",51,2497,2527,30,"39.2%","65.5%"
"=""2060012""","Regional School District 06",6,"Non-ELL",44,2501,2542,42,"61.4%","78.6%"
"=""2060012""","Regional School District 06",7,"Non-ELL",48,2521,2548,27,"45.8%","61.0%"
"=""2060012""","Regional School District 06",8,"ELL","*","*","*","*","*","*"
"=""2060012""","Regional School District 06",8,"Non-ELL","*",2549,2541,-8,"23.1%","37.6%"
"=""2070012""","Regional School District 07",7,"Non-ELL",162,2546,2583,37,"54.9%","71.5%"
"=""2070012""","Regional School District 07",8,"Non-ELL",124,2574,2625,52,"65.3%","82.8%"
"=""2080012""","Regional School District 08",7,"Non-ELL",277,2562,2579,17,"37.9%","55.8%"
"=""2080012""","Regional School District 08",8,"Non-ELL",272,2586,2610,23,"47.1%","63.2%"
"=""2100012""","Regional School District 10",4,"ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",4,"Non-ELL","*",2481,2542,60,"61.4%","87.4%"
"=""2100012""","Regional School District 10",5,"ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",5,"Non-ELL","*",2504,2518,14,"29.5%","50.1%"
"=""2100012""","Regional School District 10",6,"ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",6,"Non-ELL","*",2527,2542,15,"30.8%","48.4%"
"=""2100012""","Regional School District 10",7,"ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",7,"Non-ELL","*",2555,2583,28,"48.1%","67.3%"
"=""2100012""","Regional School District 10",8,"ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",8,"Non-ELL","*",2573,2582,9,"32.9%","48.9%"
"=""2110012""","Regional School District 11",7,"Non-ELL",40,2533,2549,16,"42.5%","58.5%"
"=""2110012""","Regional School District 11",8,"Non-ELL",40,2507,2539,32,"52.5%","75.8%"
"=""2120012""","Regional School District 12",4,"Non-ELL",53,2466,2527,60,"64.2%","87.1%"
"=""2120012""","Regional School District 12",5,"Non-ELL",36,2487,2544,57,"75.0%","94.2%"
"=""2120012""","Regional School District 12",6,"Non-ELL",47,2560,2587,27,"42.6%","65.2%"
"=""2120012""","Regional School District 12",7,"ELL","*","*","*","*","*","*"
"=""2120012""","Regional School District 12",7,"Non-ELL","*",2533,2585,52,"66.1%","88.8%"
"=""2120012""","Regional School District 12",8,"ELL","*","*","*","*","*","*"
"=""2120012""","Regional School District 12",8,"Non-ELL","*",2553,2596,43,"66.7%","82.8%"
