"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0640011""","Hartford School District",8,"High Needs",1111,2475,2500,25,"34.0%","52.4%"
"=""0640011""","Hartford School District",8,"Non-High Needs",201,2577,2595,19,"38.3%","52.6%"
"=""0650011""","Hartland School District",4,"High Needs","*","*","*","*","*","*"
"=""0650011""","Hartland School District",4,"Non-High Needs","*","*","*","*","*","*"
"=""0650011""","Hartland School District",5,"High Needs","*","*","*","*","*","*"
"=""0650011""","Hartland School District",5,"Non-High Needs","*","*","*","*","*","*"
"=""0650011""","Hartland School District",6,"High Needs",9,"*","*","*","*","*"
"=""0650011""","Hartland School District",6,"Non-High Needs",23,2540,2590,49,"52.2%","73.9%"
"=""0650011""","Hartland School District",7,"High Needs","*","*","*","*","*","*"
"=""0650011""","Hartland School District",7,"Non-High Needs","*","*","*","*","*","*"
"=""0650011""","Hartland School District",8,"High Needs","*","*","*","*","*","*"
"=""0650011""","Hartland School District",8,"Non-High Needs","*","*","*","*","*","*"
"=""0670011""","Hebron School District",4,"High Needs",26,2390,2433,43,"19.2%","63.3%"
"=""0670011""","Hebron School District",4,"Non-High Needs",91,2454,2496,42,"40.7%","65.6%"
"=""0670011""","Hebron School District",5,"High Needs",21,2421,2451,29,"28.6%","53.7%"
"=""0670011""","Hebron School District",5,"Non-High Needs",84,2501,2552,52,"46.4%","73.9%"
"=""0670011""","Hebron School District",6,"High Needs",18,"*","*","*","*","*"
"=""0670011""","Hebron School District",6,"Non-High Needs",101,2541,2583,43,"58.4%","73.7%"
"=""2860013""","Highville Charter School District",4,"High Needs",27,2389,2440,51,"37.0%","62.0%"
"=""2860013""","Highville Charter School District",4,"Non-High Needs",13,"*","*","*","*","*"
"=""2860013""","Highville Charter School District",5,"High Needs",26,2414,2472,57,"42.3%","71.6%"
"=""2860013""","Highville Charter School District",5,"Non-High Needs",11,"*","*","*","*","*"
"=""2860013""","Highville Charter School District",6,"High Needs",25,2450,2491,41,"44.0%","68.4%"
"=""2860013""","Highville Charter School District",6,"Non-High Needs",11,"*","*","*","*","*"
"=""2860013""","Highville Charter School District",7,"High Needs",22,2489,2526,38,"54.5%","64.9%"
"=""2860013""","Highville Charter School District",7,"Non-High Needs",9,"*","*","*","*","*"
"=""2860013""","Highville Charter School District",8,"High Needs",23,2526,2547,21,"26.1%","46.8%"
"=""2860013""","Highville Charter School District",8,"Non-High Needs",14,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",4,"High Needs",12,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",4,"Non-High Needs",17,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",5,"High Needs",15,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",5,"Non-High Needs",15,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",6,"High Needs",12,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",6,"Non-High Needs",19,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",7,"High Needs",15,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",7,"Non-High Needs",17,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",8,"High Needs",10,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",8,"Non-High Needs",25,2568,2577,9,"36.0%","53.7%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"High Needs",69,2471,2472,0,"18.8%","31.7%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"Non-High Needs",20,2523,2523,0,"40.0%","52.5%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"High Needs",65,2465,2502,37,"44.6%","59.9%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"Non-High Needs",19,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"High Needs",58,2485,2516,31,"32.8%","48.0%"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"Non-High Needs",23,2577,2582,5,"26.1%","39.3%"
"=""2610013""","Jumoke Academy District",4,"High Needs",41,2370,2422,52,"43.9%","66.5%"
"=""2610013""","Jumoke Academy District",4,"Non-High Needs",18,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District",5,"High Needs",47,2426,2450,24,"19.1%","40.2%"
"=""2610013""","Jumoke Academy District",5,"Non-High Needs",19,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District",6,"High Needs",34,2461,2494,32,"35.3%","56.9%"
"=""2610013""","Jumoke Academy District",6,"Non-High Needs",16,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District",7,"High Needs",53,2482,2514,32,"34.0%","52.3%"
"=""2610013""","Jumoke Academy District",7,"Non-High Needs",17,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District",8,"High Needs",53,2514,2530,15,"32.1%","48.4%"
"=""2610013""","Jumoke Academy District",8,"Non-High Needs",27,2550,2574,24,"37.0%","54.6%"
"=""0680011""","Kent School District",4,"High Needs",7,"*","*","*","*","*"
"=""0680011""","Kent School District",4,"Non-High Needs",18,"*","*","*","*","*"
"=""0680011""","Kent School District",5,"High Needs","*","*","*","*","*","*"
"=""0680011""","Kent School District",5,"Non-High Needs","*",2541,2597,55,"60.9%","75.7%"
"=""0680011""","Kent School District",6,"High Needs","*","*","*","*","*","*"
"=""0680011""","Kent School District",6,"Non-High Needs","*",2569,2604,35,"51.9%","69.6%"
"=""0680011""","Kent School District",7,"High Needs",7,"*","*","*","*","*"
"=""0680011""","Kent School District",7,"Non-High Needs",19,"*","*","*","*","*"
"=""0680011""","Kent School District",8,"High Needs",6,"*","*","*","*","*"
"=""0680011""","Kent School District",8,"Non-High Needs",13,"*","*","*","*","*"
"=""0690011""","Killingly School District",4,"High Needs",86,2399,2457,59,"47.7%","71.6%"
"=""0690011""","Killingly School District",4,"Non-High Needs",67,2444,2494,50,"46.3%","70.5%"
"=""0690011""","Killingly School District",5,"High Needs",77,2443,2491,48,"40.3%","64.3%"
"=""0690011""","Killingly School District",5,"Non-High Needs",69,2504,2555,50,"46.4%","77.3%"
"=""0690011""","Killingly School District",6,"High Needs",77,2491,2547,57,"61.0%","81.3%"
"=""0690011""","Killingly School District",6,"Non-High Needs",77,2530,2582,52,"61.0%","78.1%"
"=""0690011""","Killingly School District",7,"High Needs",76,2520,2561,40,"42.1%","64.5%"
"=""0690011""","Killingly School District",7,"Non-High Needs",85,2574,2602,28,"42.4%","60.6%"
"=""0690011""","Killingly School District",8,"High Needs",79,2545,2570,25,"41.8%","60.5%"
"=""0690011""","Killingly School District",8,"Non-High Needs",80,2571,2611,40,"57.5%","73.9%"
"=""2450014""","Learn",4,"High Needs",44,2375,2428,53,"31.8%","66.5%"
"=""2450014""","Learn",4,"Non-High Needs",38,2437,2516,79,"63.2%","91.2%"
"=""2450014""","Learn",5,"High Needs",48,2474,2541,68,"54.2%","81.5%"
"=""2450014""","Learn",5,"Non-High Needs",34,2519,2579,60,"58.8%","80.4%"
"=""2450014""","Learn",6,"High Needs",24,2479,2500,21,"20.8%","50.0%"
"=""2450014""","Learn",6,"Non-High Needs",11,"*","*","*","*","*"
"=""2450014""","Learn",7,"High Needs",26,2459,2524,65,"53.8%","71.3%"
"=""2450014""","Learn",7,"Non-High Needs",22,2545,2610,65,"59.1%","80.2%"
"=""2450014""","Learn",8,"High Needs",34,2491,2518,27,"29.4%","48.8%"
"=""2450014""","Learn",8,"Non-High Needs",15,"*","*","*","*","*"
"=""0710011""","Lebanon School District",4,"High Needs",23,2395,2473,78,"65.2%","86.8%"
"=""0710011""","Lebanon School District",4,"Non-High Needs",42,2467,2529,62,"52.4%","75.4%"
"=""0710011""","Lebanon School District",5,"High Needs",23,2457,2548,91,"78.3%","94.4%"
"=""0710011""","Lebanon School District",5,"Non-High Needs",35,2507,2586,79,"71.4%","85.1%"
"=""0710011""","Lebanon School District",6,"High Needs",20,2505,2520,16,"30.0%","46.5%"
"=""0710011""","Lebanon School District",6,"Non-High Needs",52,2576,2585,9,"42.3%","54.5%"
"=""0710011""","Lebanon School District",7,"High Needs",16,"*","*","*","*","*"
"=""0710011""","Lebanon School District",7,"Non-High Needs",49,2558,2603,45,"59.2%","72.4%"
"=""0710011""","Lebanon School District",8,"High Needs",21,2477,2501,23,"19.0%","45.0%"
"=""0710011""","Lebanon School District",8,"Non-High Needs",56,2597,2615,18,"39.3%","54.9%"
"=""0720011""","Ledyard School District",4,"High Needs",53,2381,2449,68,"49.1%","72.7%"
"=""0720011""","Ledyard School District",4,"Non-High Needs",113,2453,2515,63,"54.9%","77.3%"
"=""0720011""","Ledyard School District",5,"High Needs",49,2449,2461,12,"14.3%","35.0%"
"=""0720011""","Ledyard School District",5,"Non-High Needs",107,2514,2540,26,"35.5%","55.4%"
"=""0720011""","Ledyard School District",6,"High Needs",56,2485,2512,27,"35.7%","48.0%"
"=""0720011""","Ledyard School District",6,"Non-High Needs",101,2544,2578,34,"44.6%","65.7%"
"=""0720011""","Ledyard School District",7,"High Needs",43,2477,2492,15,"23.3%","40.9%"
"=""0720011""","Ledyard School District",7,"Non-High Needs",105,2564,2590,26,"40.0%","58.5%"
"=""0720011""","Ledyard School District",8,"High Needs",41,2485,2526,41,"43.9%","69.2%"
"=""0720011""","Ledyard School District",8,"Non-High Needs",108,2573,2607,34,"54.6%","72.6%"
"=""0730011""","Lisbon School District",4,"High Needs",15,"*","*","*","*","*"
"=""0730011""","Lisbon School District",4,"Non-High Needs",20,2458,2514,56,"50.0%","74.4%"
"=""0730011""","Lisbon School District",5,"High Needs",17,"*","*","*","*","*"
"=""0730011""","Lisbon School District",5,"Non-High Needs",25,2495,2548,52,"40.0%","64.0%"
"=""0730011""","Lisbon School District",6,"High Needs",13,"*","*","*","*","*"
"=""0730011""","Lisbon School District",6,"Non-High Needs",26,2564,2560,-4,"26.9%","39.4%"
"=""0730011""","Lisbon School District",7,"High Needs",12,"*","*","*","*","*"
"=""0730011""","Lisbon School District",7,"Non-High Needs",37,2580,2610,30,"35.1%","52.4%"
"=""0730011""","Lisbon School District",8,"High Needs",7,"*","*","*","*","*"
"=""0730011""","Lisbon School District",8,"Non-High Needs",31,2551,2584,33,"45.2%","62.2%"
"=""0740011""","Litchfield School District",4,"High Needs",19,"*","*","*","*","*"
"=""0740011""","Litchfield School District",4,"Non-High Needs",51,2485,2557,73,"72.5%","92.6%"
"=""0740011""","Litchfield School District",5,"High Needs",20,2468,2532,63,"55.0%","81.4%"
"=""0740011""","Litchfield School District",5,"Non-High Needs",48,2519,2588,69,"70.8%","88.8%"
"=""0740011""","Litchfield School District",6,"High Needs",17,"*","*","*","*","*"
"=""0740011""","Litchfield School District",6,"Non-High Needs",56,2585,2622,37,"66.1%","75.8%"
"=""0740011""","Litchfield School District",7,"High Needs",20,2507,2525,18,"30.0%","40.2%"
"=""0740011""","Litchfield School District",7,"Non-High Needs",58,2587,2613,25,"39.7%","59.8%"
"=""0740011""","Litchfield School District",8,"High Needs",16,"*","*","*","*","*"
"=""0740011""","Litchfield School District",8,"Non-High Needs",67,2609,2641,32,"58.2%","74.4%"
"=""0760011""","Madison School District",4,"High Needs",28,2417,2468,51,"39.3%","68.7%"
"=""0760011""","Madison School District",4,"Non-High Needs",142,2494,2540,46,"55.6%","72.7%"
"=""0760011""","Madison School District",5,"High Needs",26,2457,2481,24,"19.2%","45.6%"
"=""0760011""","Madison School District",5,"Non-High Needs",125,2549,2558,9,"34.4%","50.9%"
"=""0760011""","Madison School District",6,"High Needs",26,2465,2480,15,"23.1%","51.1%"
"=""0760011""","Madison School District",6,"Non-High Needs",165,2561,2582,21,"41.8%","60.1%"
"=""0760011""","Madison School District",7,"High Needs",33,2475,2494,19,"24.2%","44.7%"
"=""0760011""","Madison School District",7,"Non-High Needs",180,2584,2598,14,"37.2%","52.2%"
"=""0760011""","Madison School District",8,"High Needs",33,2546,2523,-23,"18.2%","28.5%"
"=""0760011""","Madison School District",8,"Non-High Needs",206,2610,2616,5,"31.6%","47.2%"
"=""0770011""","Manchester School District",4,"High Needs",256,2381,2415,34,"25.0%","50.8%"
"=""0770011""","Manchester School District",4,"Non-High Needs",165,2445,2489,44,"41.8%","66.7%"
"=""0770011""","Manchester School District",5,"High Needs",280,2406,2454,47,"34.6%","61.1%"
"=""0770011""","Manchester School District",5,"Non-High Needs",163,2481,2534,54,"46.0%","72.4%"
"=""0770011""","Manchester School District",6,"High Needs",237,2434,2462,28,"32.9%","53.3%"
"=""0770011""","Manchester School District",6,"Non-High Needs",153,2520,2541,21,"35.9%","53.3%"
"=""0770011""","Manchester School District",7,"High Needs",234,2456,2488,31,"32.5%","54.5%"
"=""0770011""","Manchester School District",7,"Non-High Needs",148,2556,2585,29,"43.2%","62.6%"
"=""0770011""","Manchester School District",8,"High Needs",213,2492,2512,20,"29.1%","47.8%"
"=""0770011""","Manchester School District",8,"Non-High Needs",113,2572,2597,25,"40.7%","57.1%"
"=""0780011""","Mansfield School District",4,"High Needs",42,2436,2490,53,"45.2%","72.0%"
"=""0780011""","Mansfield School District",4,"Non-High Needs",70,2505,2559,54,"62.9%","82.4%"
"=""0780011""","Mansfield School District",5,"High Needs",30,2495,2527,32,"30.0%","59.4%"
"=""0780011""","Mansfield School District",5,"Non-High Needs",80,2563,2592,29,"53.8%","67.4%"
"=""0780011""","Mansfield School District",6,"High Needs",39,2506,2531,25,"35.9%","52.1%"
"=""0780011""","Mansfield School District",6,"Non-High Needs",70,2607,2624,16,"48.6%","63.2%"
"=""0780011""","Mansfield School District",7,"High Needs",33,2517,2569,52,"57.6%","75.4%"
"=""0780011""","Mansfield School District",7,"Non-High Needs",73,2588,2625,37,"52.1%","69.9%"
"=""0780011""","Mansfield School District",8,"High Needs",29,2582,2606,24,"51.7%","63.9%"
"=""0780011""","Mansfield School District",8,"Non-High Needs",71,2655,2672,18,"54.9%","67.8%"
"=""0790011""","Marlborough School District",4,"High Needs",10,"*","*","*","*","*"
"=""0790011""","Marlborough School District",4,"Non-High Needs",83,2478,2521,42,"47.0%","72.7%"
"=""0790011""","Marlborough School District",5,"High Needs",17,"*","*","*","*","*"
"=""0790011""","Marlborough School District",5,"Non-High Needs",74,2528,2577,49,"64.9%","82.6%"
"=""0790011""","Marlborough School District",6,"High Needs",10,"*","*","*","*","*"
"=""0790011""","Marlborough School District",6,"Non-High Needs",59,2573,2615,42,"62.7%","79.9%"
"=""0800011""","Meriden School District",4,"High Needs",446,2379,2430,51,"38.8%","64.4%"
"=""0800011""","Meriden School District",4,"Non-High Needs",156,2454,2496,42,"37.2%","61.5%"
"=""0800011""","Meriden School District",5,"High Needs",433,2416,2463,47,"35.3%","62.8%"
"=""0800011""","Meriden School District",5,"Non-High Needs",170,2495,2538,42,"44.1%","67.5%"
"=""0800011""","Meriden School District",6,"High Needs",283,2444,2479,36,"37.1%","59.3%"
"=""0800011""","Meriden School District",6,"Non-High Needs",107,2538,2569,32,"50.5%","64.4%"
"=""0800011""","Meriden School District",7,"High Needs",295,2470,2506,36,"39.0%","60.3%"
"=""0800011""","Meriden School District",7,"Non-High Needs",131,2543,2587,45,"54.2%","71.5%"
"=""0800011""","Meriden School District",8,"High Needs",304,2494,2521,26,"33.9%","53.5%"
"=""0800011""","Meriden School District",8,"Non-High Needs",125,2558,2585,27,"44.0%","58.3%"
"=""0830011""","Middletown School District",4,"High Needs",167,2397,2439,42,"32.9%","58.9%"
"=""0830011""","Middletown School District",4,"Non-High Needs",173,2479,2516,37,"39.9%","62.9%"
"=""0830011""","Middletown School District",5,"High Needs",169,2416,2456,40,"30.2%","57.3%"
"=""0830011""","Middletown School District",5,"Non-High Needs",165,2510,2546,36,"41.8%","64.7%"
"=""0830011""","Middletown School District",6,"High Needs",135,2445,2481,36,"40.0%","59.3%"
"=""0830011""","Middletown School District",6,"Non-High Needs",160,2547,2573,26,"44.4%","61.4%"
"=""0830011""","Middletown School District",7,"High Needs",158,2485,2497,13,"32.3%","48.1%"
"=""0830011""","Middletown School District",7,"Non-High Needs",186,2572,2594,22,"44.1%","57.6%"
"=""0830011""","Middletown School District",8,"High Needs",133,2494,2520,26,"35.3%","58.2%"
"=""0830011""","Middletown School District",8,"Non-High Needs",160,2573,2594,22,"38.8%","57.1%"
"=""0840011""","Milford School District",4,"High Needs",123,2389,2448,59,"39.0%","68.1%"
"=""0840011""","Milford School District",4,"Non-High Needs",269,2452,2521,69,"57.2%","82.0%"
"=""0840011""","Milford School District",5,"High Needs",123,2435,2490,55,"35.8%","66.7%"
"=""0840011""","Milford School District",5,"Non-High Needs",313,2506,2559,52,"52.7%","73.5%"
"=""0840011""","Milford School District",6,"High Needs",124,2461,2506,45,"46.0%","68.2%"
"=""0840011""","Milford School District",6,"Non-High Needs",300,2533,2580,47,"59.3%","76.1%"
"=""0840011""","Milford School District",7,"High Needs",128,2507,2540,33,"38.3%","58.8%"
"=""0840011""","Milford School District",7,"Non-High Needs",345,2574,2603,29,"48.7%","62.8%"
"=""0840011""","Milford School District",8,"High Needs",150,2515,2546,31,"42.0%","61.0%"
"=""0840011""","Milford School District",8,"Non-High Needs",316,2592,2614,22,"40.8%","58.2%"
"=""0850011""","Monroe School District",4,"High Needs",39,2460,2467,7,"23.1%","37.9%"
"=""0850011""","Monroe School District",4,"Non-High Needs",168,2516,2562,47,"60.7%","77.9%"
"=""0850011""","Monroe School District",5,"High Needs",41,2474,2518,44,"46.3%","64.6%"
"=""0850011""","Monroe School District",5,"Non-High Needs",176,2556,2602,46,"61.4%","79.4%"
"=""0850011""","Monroe School District",6,"High Needs",49,2527,2515,-12,"20.4%","28.3%"
"=""0850011""","Monroe School District",6,"Non-High Needs",217,2591,2593,2,"42.9%","54.0%"
"=""0850011""","Monroe School District",7,"High Needs",41,2523,2544,21,"41.5%","60.2%"
"=""0850011""","Monroe School District",7,"Non-High Needs",206,2598,2634,36,"53.4%","70.5%"
"=""0850011""","Monroe School District",8,"High Needs",37,2525,2559,34,"43.2%","60.1%"
"=""0850011""","Monroe School District",8,"Non-High Needs",208,2614,2636,22,"46.2%","62.0%"
"=""0860011""","Montville School District",4,"High Needs",61,2412,2467,55,"45.9%","68.0%"
"=""0860011""","Montville School District",4,"Non-High Needs",78,2481,2547,66,"62.8%","84.9%"
"=""0860011""","Montville School District",5,"High Needs",87,2443,2499,57,"44.8%","73.4%"
"=""0860011""","Montville School District",5,"Non-High Needs",90,2517,2566,49,"56.7%","75.2%"
"=""0860011""","Montville School District",6,"High Needs",79,2482,2509,27,"32.9%","60.8%"
"=""0860011""","Montville School District",6,"Non-High Needs",99,2551,2573,22,"41.4%","61.2%"
"=""0860011""","Montville School District",7,"High Needs",77,2507,2541,34,"44.2%","59.3%"
"=""0860011""","Montville School District",7,"Non-High Needs",84,2563,2595,32,"40.5%","60.8%"
"=""0860011""","Montville School District",8,"High Needs",81,2518,2539,21,"33.3%","51.0%"
"=""0860011""","Montville School District",8,"Non-High Needs",96,2577,2603,27,"43.8%","59.4%"
"=""0880011""","Naugatuck School District",4,"High Needs",177,2400,2446,46,"31.6%","59.2%"
"=""0880011""","Naugatuck School District",4,"Non-High Needs",134,2442,2496,54,"47.8%","71.6%"
"=""0880011""","Naugatuck School District",5,"High Needs",153,2422,2471,48,"37.3%","65.3%"
"=""0880011""","Naugatuck School District",5,"Non-High Needs",129,2499,2549,50,"48.8%","75.1%"
"=""0880011""","Naugatuck School District",6,"High Needs",177,2454,2503,49,"47.5%","72.0%"
"=""0880011""","Naugatuck School District",6,"Non-High Needs",129,2519,2567,49,"61.2%","78.4%"
"=""0880011""","Naugatuck School District",7,"High Needs",171,2484,2519,35,"35.7%","57.9%"
"=""0880011""","Naugatuck School District",7,"Non-High Needs",148,2568,2592,24,"44.6%","63.6%"
"=""0880011""","Naugatuck School District",8,"High Needs",173,2495,2521,27,"32.9%","53.9%"
"=""0880011""","Naugatuck School District",8,"Non-High Needs",142,2566,2583,17,"38.0%","54.0%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"High Needs","*",2369,2412,44,"29.0%","51.5%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Non-High Needs","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",5,"High Needs",37,2449,2459,10,"10.8%","32.3%"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Non-High Needs",6,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",6,"High Needs","*",2481,2530,49,"54.8%","72.0%"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Non-High Needs","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",7,"High Needs","*",2484,2529,45,"36.0%","62.8%"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Non-High Needs","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",8,"High Needs",29,2512,2548,36,"44.8%","70.1%"
"=""0890011""","New Britain School District",4,"High Needs",618,2365,2406,41,"28.3%","55.6%"
"=""0890011""","New Britain School District",4,"Non-High Needs",81,2418,2465,47,"32.1%","65.6%"
"=""0890011""","New Britain School District",5,"High Needs",594,2391,2425,34,"26.6%","52.4%"
"=""0890011""","New Britain School District",5,"Non-High Needs",102,2467,2506,39,"40.2%","62.4%"
"=""0890011""","New Britain School District",6,"High Needs",541,2426,2443,16,"25.5%","45.4%"
"=""0890011""","New Britain School District",6,"Non-High Needs",79,2523,2526,3,"31.6%","42.9%"
"=""0890011""","New Britain School District",7,"High Needs",487,2439,2467,28,"30.2%","50.9%"
"=""0890011""","New Britain School District",7,"Non-High Needs",70,2517,2555,38,"41.4%","61.5%"
"=""0890011""","New Britain School District",8,"High Needs",463,2460,2481,21,"28.7%","47.6%"
"=""0890011""","New Britain School District",8,"Non-High Needs",83,2519,2546,27,"34.9%","55.9%"
"=""0900011""","New Canaan School District",4,"High Needs",36,2407,2481,74,"55.6%","82.4%"
"=""0900011""","New Canaan School District",4,"Non-High Needs",275,2519,2576,58,"73.8%","89.3%"
"=""0900011""","New Canaan School District",5,"High Needs",29,2444,2481,37,"31.0%","53.5%"
"=""0900011""","New Canaan School District",5,"Non-High Needs",285,2564,2595,31,"53.3%","69.0%"
"=""0900011""","New Canaan School District",6,"High Needs",29,2496,2515,19,"51.7%","61.8%"
"=""0900011""","New Canaan School District",6,"Non-High Needs",260,2589,2602,12,"42.7%","55.8%"
"=""0900011""","New Canaan School District",7,"High Needs",37,2495,2516,21,"27.0%","48.7%"
"=""0900011""","New Canaan School District",7,"Non-High Needs",308,2591,2621,31,"51.0%","67.3%"
"=""0900011""","New Canaan School District",8,"High Needs",35,2515,2551,36,"40.0%","64.8%"
"=""0900011""","New Canaan School District",8,"Non-High Needs",262,2628,2652,23,"50.0%","64.9%"
"=""0910011""","New Fairfield School District",4,"High Needs",29,2406,2447,42,"31.0%","60.6%"
"=""0910011""","New Fairfield School District",4,"Non-High Needs",125,2470,2525,54,"56.0%","77.1%"
"=""0910011""","New Fairfield School District",5,"High Needs",24,2438,2501,62,"41.7%","67.1%"
"=""0910011""","New Fairfield School District",5,"Non-High Needs",112,2510,2565,55,"54.5%","76.8%"
"=""0910011""","New Fairfield School District",6,"High Needs",25,2475,2510,35,"40.0%","65.3%"
"=""0910011""","New Fairfield School District",6,"Non-High Needs",141,2556,2586,30,"46.8%","65.1%"
"=""0910011""","New Fairfield School District",7,"High Needs",35,2491,2542,51,"48.6%","66.1%"
"=""0910011""","New Fairfield School District",7,"Non-High Needs",141,2544,2612,68,"61.0%","82.3%"
"=""0910011""","New Fairfield School District",8,"High Needs",24,2501,2545,44,"33.3%","59.0%"
"=""0910011""","New Fairfield School District",8,"Non-High Needs",139,2613,2632,19,"48.9%","63.3%"
"=""0920011""","New Hartford School District",4,"High Needs",12,"*","*","*","*","*"
"=""0920011""","New Hartford School District",4,"Non-High Needs",52,2468,2527,59,"53.8%","78.8%"
"=""0920011""","New Hartford School District",5,"High Needs",12,"*","*","*","*","*"
"=""0920011""","New Hartford School District",5,"Non-High Needs",50,2533,2576,43,"52.0%","71.7%"
"=""0920011""","New Hartford School District",6,"High Needs",12,"*","*","*","*","*"
"=""0920011""","New Hartford School District",6,"Non-High Needs",59,2574,2584,10,"33.9%","54.0%"
"=""0930011""","New Haven School District",4,"High Needs",1042,2355,2408,54,"34.7%","64.9%"
"=""0930011""","New Haven School District",4,"Non-High Needs",394,2419,2477,58,"47.5%","73.1%"
"=""0930011""","New Haven School District",5,"High Needs",967,2384,2440,56,"38.2%","67.2%"
"=""0930011""","New Haven School District",5,"Non-High Needs",370,2466,2521,55,"49.7%","73.3%"
"=""0930011""","New Haven School District",6,"High Needs",904,2430,2466,37,"36.0%","59.6%"
"=""0930011""","New Haven School District",6,"Non-High Needs",435,2511,2547,36,"47.4%","67.6%"
"=""0930011""","New Haven School District",7,"High Needs",889,2461,2492,31,"31.5%","54.7%"
"=""0930011""","New Haven School District",7,"Non-High Needs",448,2528,2563,35,"43.1%","63.0%"
"=""0930011""","New Haven School District",8,"High Needs",852,2475,2510,35,"38.3%","60.1%"
"=""0930011""","New Haven School District",8,"Non-High Needs",424,2545,2573,28,"42.9%","61.5%"
"=""0950011""","New London School District",4,"High Needs",205,2375,2431,56,"40.5%","68.2%"
"=""0950011""","New London School District",4,"Non-High Needs",39,2428,2486,57,"41.0%","68.7%"
"=""0950011""","New London School District",5,"High Needs",223,2413,2467,54,"39.0%","65.6%"
"=""0950011""","New London School District",5,"Non-High Needs",27,2497,2531,34,"44.4%","61.2%"
"=""0950011""","New London School District",6,"High Needs",169,2459,2455,-5,"16.6%","32.0%"
"=""0950011""","New London School District",6,"Non-High Needs",16,"*","*","*","*","*"
"=""0950011""","New London School District",7,"High Needs",148,2460,2475,16,"27.7%","45.8%"
"=""0950011""","New London School District",7,"Non-High Needs",17,"*","*","*","*","*"
"=""0950011""","New London School District",8,"High Needs",133,2489,2506,16,"28.6%","46.2%"
"=""0950011""","New London School District",8,"Non-High Needs",16,"*","*","*","*","*"
"=""0960011""","New Milford School District",4,"High Needs",93,2399,2430,31,"28.0%","51.4%"
"=""0960011""","New Milford School District",4,"Non-High Needs",198,2466,2497,31,"32.3%","57.4%"
"=""0960011""","New Milford School District",5,"High Needs",90,2423,2472,49,"44.4%","66.6%"
"=""0960011""","New Milford School District",5,"Non-High Needs",207,2492,2541,50,"47.8%","71.5%"
"=""0960011""","New Milford School District",6,"High Needs",102,2460,2499,40,"43.1%","61.7%"
"=""0960011""","New Milford School District",6,"Non-High Needs",204,2536,2559,23,"38.2%","57.0%"
"=""0960011""","New Milford School District",7,"High Needs",78,2468,2515,47,"39.7%","59.8%"
"=""0960011""","New Milford School District",7,"Non-High Needs",214,2550,2595,45,"52.3%","71.5%"
"=""0960011""","New Milford School District",8,"High Needs",93,2490,2511,20,"26.9%","49.3%"
"=""0960011""","New Milford School District",8,"Non-High Needs",190,2551,2570,19,"38.4%","54.4%"
"=""0940011""","Newington School District",4,"High Needs",84,2413,2451,38,"33.3%","58.4%"
"=""0940011""","Newington School District",4,"Non-High Needs",209,2476,2525,49,"48.8%","73.7%"
"=""0940011""","Newington School District",5,"High Needs",97,2444,2468,24,"26.8%","47.9%"
"=""0940011""","Newington School District",5,"Non-High Needs",198,2504,2527,23,"32.3%","52.1%"
"=""0940011""","Newington School District",6,"High Needs",89,2457,2485,28,"32.6%","56.6%"
"=""0940011""","Newington School District",6,"Non-High Needs",218,2535,2565,30,"40.8%","64.5%"
"=""0940011""","Newington School District",7,"High Needs",90,2497,2521,24,"28.9%","51.8%"
"=""0940011""","Newington School District",7,"Non-High Needs",228,2544,2581,37,"46.5%","65.8%"
"=""0940011""","Newington School District",8,"High Needs",91,2523,2530,7,"25.3%","40.1%"
