"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2640013""","Integrated Day Charter School District",4,"Male",15,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",5,"Female",17,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",5,"Male",13,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",6,"Female",19,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",6,"Male",12,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",7,"Female",15,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",7,"Male",17,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",8,"Female",12,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",8,"Male",23,2539,2552,14,"39.1%","52.8%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"Female",44,2506,2504,-2,"22.7%","37.3%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"Male",45,2460,2463,3,"24.4%","35.5%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"Female",39,2477,2515,39,"43.6%","60.5%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"Male",45,2467,2504,37,"44.4%","61.5%"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"Female",42,2536,2553,17,"31.0%","43.5%"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"Male",39,2484,2515,31,"30.8%","47.7%"
"=""2610013""","Jumoke Academy District",4,"Female",30,2390,2466,76,"56.7%","83.9%"
"=""2610013""","Jumoke Academy District",4,"Male",29,2366,2414,48,"41.4%","63.4%"
"=""2610013""","Jumoke Academy District",5,"Female",37,2465,2492,27,"27.0%","47.3%"
"=""2610013""","Jumoke Academy District",5,"Male",29,2412,2426,14,"13.8%","31.1%"
"=""2610013""","Jumoke Academy District",6,"Female",27,2483,2526,43,"51.9%","73.1%"
"=""2610013""","Jumoke Academy District",6,"Male",23,2488,2515,27,"21.7%","44.8%"
"=""2610013""","Jumoke Academy District",7,"Female",39,2493,2526,33,"30.8%","54.5%"
"=""2610013""","Jumoke Academy District",7,"Male",31,2483,2511,28,"38.7%","49.6%"
"=""2610013""","Jumoke Academy District",8,"Female",48,2540,2564,24,"37.5%","52.3%"
"=""2610013""","Jumoke Academy District",8,"Male",32,2506,2516,9,"28.1%","47.7%"
"=""0680011""","Kent School District",4,"Female",14,"*","*","*","*","*"
"=""0680011""","Kent School District",4,"Male",11,"*","*","*","*","*"
"=""0680011""","Kent School District",5,"Female",11,"*","*","*","*","*"
"=""0680011""","Kent School District",5,"Male",13,"*","*","*","*","*"
"=""0680011""","Kent School District",6,"Female",12,"*","*","*","*","*"
"=""0680011""","Kent School District",6,"Male",20,2555,2589,34,"50.0%","65.4%"
"=""0680011""","Kent School District",7,"Female",10,"*","*","*","*","*"
"=""0680011""","Kent School District",7,"Male",16,"*","*","*","*","*"
"=""0680011""","Kent School District",8,"Female",8,"*","*","*","*","*"
"=""0680011""","Kent School District",8,"Male",11,"*","*","*","*","*"
"=""0690011""","Killingly School District",4,"Female",90,2430,2485,55,"52.2%","70.2%"
"=""0690011""","Killingly School District",4,"Male",63,2402,2457,55,"39.7%","72.4%"
"=""0690011""","Killingly School District",5,"Female",65,2472,2520,48,"46.2%","71.4%"
"=""0690011""","Killingly School District",5,"Male",81,2472,2522,50,"40.7%","69.6%"
"=""0690011""","Killingly School District",6,"Female",77,2530,2580,51,"61.0%","80.4%"
"=""0690011""","Killingly School District",6,"Male",77,2491,2549,58,"61.0%","79.0%"
"=""0690011""","Killingly School District",7,"Female",82,2561,2593,31,"42.7%","63.0%"
"=""0690011""","Killingly School District",7,"Male",79,2535,2571,36,"41.8%","61.9%"
"=""0690011""","Killingly School District",8,"Female",79,2563,2596,32,"45.6%","64.5%"
"=""0690011""","Killingly School District",8,"Male",80,2552,2586,33,"53.8%","69.9%"
"=""2450014""","Learn",4,"Female",44,2406,2473,67,"50.0%","80.5%"
"=""2450014""","Learn",4,"Male",38,2401,2464,62,"42.1%","75.1%"
"=""2450014""","Learn",5,"Female",43,2506,2567,62,"53.5%","80.8%"
"=""2450014""","Learn",5,"Male",39,2478,2545,67,"59.0%","81.3%"
"=""2450014""","Learn",6,"Female",16,"*","*","*","*","*"
"=""2450014""","Learn",6,"Male",19,"*","*","*","*","*"
"=""2450014""","Learn",7,"Female",21,2517,2588,70,"61.9%","81.1%"
"=""2450014""","Learn",7,"Male",27,2483,2544,61,"51.9%","70.9%"
"=""2450014""","Learn",8,"Female",29,2527,2553,26,"27.6%","56.1%"
"=""2450014""","Learn",8,"Male",20,2495,2519,24,"35.0%","48.8%"
"=""0710011""","Lebanon School District",4,"Female",31,2475,2532,57,"54.8%","77.4%"
"=""0710011""","Lebanon School District",4,"Male",34,2412,2488,76,"58.8%","81.3%"
"=""0710011""","Lebanon School District",5,"Female",31,2498,2577,80,"74.2%","88.2%"
"=""0710011""","Lebanon School District",5,"Male",27,2475,2564,89,"74.1%","89.5%"
"=""0710011""","Lebanon School District",6,"Female",30,2570,2590,20,"46.7%","62.1%"
"=""0710011""","Lebanon School District",6,"Male",42,2547,2551,4,"33.3%","45.3%"
"=""0710011""","Lebanon School District",7,"Female",31,2532,2587,55,"61.3%","75.3%"
"=""0710011""","Lebanon School District",7,"Male",34,2547,2580,32,"50.0%","64.0%"
"=""0710011""","Lebanon School District",8,"Female",39,2576,2593,18,"41.0%","56.0%"
"=""0710011""","Lebanon School District",8,"Male",38,2553,2574,21,"26.3%","48.3%"
"=""0720011""","Ledyard School District",4,"Female",79,2437,2498,61,"53.2%","75.1%"
"=""0720011""","Ledyard School District",4,"Male",87,2423,2491,68,"52.9%","76.5%"
"=""0720011""","Ledyard School District",5,"Female",67,2508,2535,27,"31.3%","52.5%"
"=""0720011""","Ledyard School District",5,"Male",89,2483,2501,18,"27.0%","46.4%"
"=""0720011""","Ledyard School District",6,"Female",77,2535,2571,35,"45.5%","63.2%"
"=""0720011""","Ledyard School District",6,"Male",80,2511,2539,28,"37.5%","55.8%"
"=""0720011""","Ledyard School District",7,"Female",70,2549,2583,34,"38.6%","61.6%"
"=""0720011""","Ledyard School District",7,"Male",78,2529,2542,13,"32.1%","46.0%"
"=""0720011""","Ledyard School District",8,"Female",61,2556,2599,43,"59.0%","74.5%"
"=""0720011""","Ledyard School District",8,"Male",88,2544,2575,31,"46.6%","69.8%"
"=""0730011""","Lisbon School District",4,"Female",20,2483,2525,42,"55.0%","68.6%"
"=""0730011""","Lisbon School District",4,"Male",15,"*","*","*","*","*"
"=""0730011""","Lisbon School District",5,"Female",20,2486,2534,48,"45.0%","67.6%"
"=""0730011""","Lisbon School District",5,"Male",22,2459,2509,50,"31.8%","61.9%"
"=""0730011""","Lisbon School District",6,"Female",22,2542,2532,-10,"13.6%","23.9%"
"=""0730011""","Lisbon School District",6,"Male",17,"*","*","*","*","*"
"=""0730011""","Lisbon School District",7,"Female",28,2576,2615,39,"35.7%","56.7%"
"=""0730011""","Lisbon School District",7,"Male",21,2569,2597,28,"38.1%","58.7%"
"=""0730011""","Lisbon School District",8,"Female",10,"*","*","*","*","*"
"=""0730011""","Lisbon School District",8,"Male",28,2546,2569,24,"39.3%","52.4%"
"=""0740011""","Litchfield School District",4,"Female",32,2492,2564,71,"75.0%","92.2%"
"=""0740011""","Litchfield School District",4,"Male",38,2453,2528,75,"60.5%","90.6%"
"=""0740011""","Litchfield School District",5,"Female",27,2500,2567,67,"59.3%","85.2%"
"=""0740011""","Litchfield School District",5,"Male",41,2507,2574,67,"70.7%","87.6%"
"=""0740011""","Litchfield School District",6,"Female",41,2562,2593,30,"51.2%","65.8%"
"=""0740011""","Litchfield School District",6,"Male",32,2567,2614,47,"75.0%","84.4%"
"=""0740011""","Litchfield School District",7,"Female",39,2565,2585,21,"28.2%","47.0%"
"=""0740011""","Litchfield School District",7,"Male",39,2568,2595,27,"46.2%","62.5%"
"=""0740011""","Litchfield School District",8,"Female",44,2611,2641,30,"56.8%","75.3%"
"=""0740011""","Litchfield School District",8,"Male",39,2545,2588,43,"51.3%","71.6%"
"=""0760011""","Madison School District",4,"Female",76,2495,2537,42,"51.3%","70.6%"
"=""0760011""","Madison School District",4,"Male",94,2471,2522,51,"54.3%","73.3%"
"=""0760011""","Madison School District",5,"Female",73,2546,2565,19,"43.8%","60.6%"
"=""0760011""","Madison School District",5,"Male",78,2521,2526,5,"20.5%","40.1%"
"=""0760011""","Madison School District",6,"Female",76,2558,2576,18,"40.8%","59.2%"
"=""0760011""","Madison School District",6,"Male",115,2542,2564,22,"38.3%","58.6%"
"=""0760011""","Madison School District",7,"Female",87,2574,2596,23,"40.2%","55.9%"
"=""0760011""","Madison School District",7,"Male",126,2562,2572,9,"31.7%","47.7%"
"=""0760011""","Madison School District",8,"Female",132,2609,2616,7,"32.6%","49.0%"
"=""0760011""","Madison School District",8,"Male",107,2592,2587,-5,"26.2%","39.3%"
"=""0770011""","Manchester School District",4,"Female",197,2413,2455,42,"35.5%","61.5%"
"=""0770011""","Manchester School District",4,"Male",224,2400,2435,35,"28.1%","53.1%"
"=""0770011""","Manchester School District",5,"Female",202,2449,2507,58,"49.5%","74.1%"
"=""0770011""","Manchester School District",5,"Male",241,2421,2464,43,"29.9%","57.9%"
"=""0770011""","Manchester School District",6,"Female",201,2484,2512,28,"37.3%","56.5%"
"=""0770011""","Manchester School District",6,"Male",189,2450,2472,22,"30.7%","49.9%"
"=""0770011""","Manchester School District",7,"Female",189,2517,2547,30,"37.0%","59.6%"
"=""0770011""","Manchester School District",7,"Male",193,2473,2504,31,"36.3%","55.8%"
"=""0770011""","Manchester School District",8,"Female",162,2526,2549,23,"37.0%","52.9%"
"=""0770011""","Manchester School District",8,"Male",164,2514,2534,20,"29.3%","49.2%"
"=""0780011""","Mansfield School District",4,"Female",55,2469,2528,59,"60.0%","82.0%"
"=""0780011""","Mansfield School District",4,"Male",57,2490,2539,49,"52.6%","75.1%"
"=""0780011""","Mansfield School District",5,"Female",53,2559,2591,32,"52.8%","71.7%"
"=""0780011""","Mansfield School District",5,"Male",57,2532,2558,27,"42.1%","59.2%"
"=""0780011""","Mansfield School District",6,"Female",47,2579,2602,23,"53.2%","67.1%"
"=""0780011""","Mansfield School District",6,"Male",62,2565,2581,17,"37.1%","53.3%"
"=""0780011""","Mansfield School District",7,"Female",47,2586,2626,40,"55.3%","73.4%"
"=""0780011""","Mansfield School District",7,"Male",59,2551,2593,43,"52.5%","70.3%"
"=""0780011""","Mansfield School District",8,"Female",44,2641,2664,23,"61.4%","73.9%"
"=""0780011""","Mansfield School District",8,"Male",56,2628,2645,17,"48.2%","60.9%"
"=""0790011""","Marlborough School District",4,"Female",40,2490,2528,38,"45.0%","66.3%"
"=""0790011""","Marlborough School District",4,"Male",53,2446,2494,47,"45.3%","75.9%"
"=""0790011""","Marlborough School District",5,"Female",46,2521,2574,53,"69.6%","87.9%"
"=""0790011""","Marlborough School District",5,"Male",45,2505,2551,47,"53.3%","72.0%"
"=""0790011""","Marlborough School District",6,"Female",30,2584,2629,45,"80.0%","92.1%"
"=""0790011""","Marlborough School District",6,"Male",39,2536,2586,50,"51.3%","73.2%"
"=""0800011""","Meriden School District",4,"Female",306,2412,2465,53,"40.5%","68.8%"
"=""0800011""","Meriden School District",4,"Male",296,2384,2428,44,"36.1%","58.3%"
"=""0800011""","Meriden School District",5,"Female",306,2457,2504,46,"40.2%","66.7%"
"=""0800011""","Meriden School District",5,"Male",297,2419,2465,46,"35.4%","61.3%"
"=""0800011""","Meriden School District",6,"Female",189,2476,2512,36,"40.7%","60.8%"
"=""0800011""","Meriden School District",6,"Male",201,2464,2496,33,"40.8%","60.7%"
"=""0800011""","Meriden School District",7,"Female",222,2501,2541,40,"43.2%","63.3%"
"=""0800011""","Meriden School District",7,"Male",204,2483,2520,37,"44.1%","64.3%"
"=""0800011""","Meriden School District",8,"Female",214,2530,2559,30,"41.6%","59.4%"
"=""0800011""","Meriden School District",8,"Male",215,2497,2519,23,"32.1%","50.4%"
"=""0830011""","Middletown School District",4,"Female",173,2451,2491,40,"40.5%","62.4%"
"=""0830011""","Middletown School District",4,"Male",167,2426,2465,39,"32.3%","59.4%"
"=""0830011""","Middletown School District",5,"Female",159,2476,2517,40,"42.1%","65.7%"
"=""0830011""","Middletown School District",5,"Male",175,2450,2486,36,"30.3%","56.7%"
"=""0830011""","Middletown School District",6,"Female",132,2508,2543,35,"48.5%","65.5%"
"=""0830011""","Middletown School District",6,"Male",163,2494,2521,27,"37.4%","56.4%"
"=""0830011""","Middletown School District",7,"Female",173,2548,2574,25,"41.0%","58.1%"
"=""0830011""","Middletown School District",7,"Male",171,2515,2525,10,"36.3%","48.3%"
"=""0830011""","Middletown School District",8,"Female",158,2540,2562,22,"35.4%","57.9%"
"=""0830011""","Middletown School District",8,"Male",135,2533,2559,26,"39.3%","57.3%"
"=""0840011""","Milford School District",4,"Female",190,2437,2500,62,"50.0%","76.2%"
"=""0840011""","Milford School District",4,"Male",202,2427,2496,69,"53.0%","78.9%"
"=""0840011""","Milford School District",5,"Female",199,2502,2561,59,"54.8%","77.1%"
"=""0840011""","Milford School District",5,"Male",237,2473,2521,48,"42.2%","67.1%"
"=""0840011""","Milford School District",6,"Female",209,2527,2569,42,"53.6%","73.0%"
"=""0840011""","Milford School District",6,"Male",215,2497,2548,50,"57.2%","74.6%"
"=""0840011""","Milford School District",7,"Female",231,2566,2597,31,"47.2%","60.9%"
"=""0840011""","Milford School District",7,"Male",242,2546,2575,29,"44.6%","62.5%"
"=""0840011""","Milford School District",8,"Female",199,2582,2610,28,"46.7%","62.0%"
"=""0840011""","Milford School District",8,"Male",267,2556,2579,22,"37.1%","56.9%"
"=""0850011""","Monroe School District",4,"Female",104,2508,2556,48,"62.5%","77.8%"
"=""0850011""","Monroe School District",4,"Male",103,2502,2533,31,"44.7%","62.9%"
"=""0850011""","Monroe School District",5,"Female",116,2546,2598,52,"62.9%","82.1%"
"=""0850011""","Monroe School District",5,"Male",101,2534,2572,38,"53.5%","70.3%"
"=""0850011""","Monroe School District",6,"Female",125,2578,2588,10,"44.8%","54.8%"
"=""0850011""","Monroe School District",6,"Male",141,2580,2570,-10,"33.3%","44.3%"
"=""0850011""","Monroe School District",7,"Female",124,2594,2627,34,"52.4%","70.8%"
"=""0850011""","Monroe School District",7,"Male",123,2578,2611,33,"50.4%","66.8%"
"=""0850011""","Monroe School District",8,"Female",118,2618,2644,26,"51.7%","67.8%"
"=""0850011""","Monroe School District",8,"Male",127,2585,2606,21,"40.2%","56.1%"
"=""0860011""","Montville School District",4,"Female",73,2455,2513,58,"52.1%","76.6%"
"=""0860011""","Montville School District",4,"Male",66,2446,2510,64,"59.1%","78.5%"
"=""0860011""","Montville School District",5,"Female",94,2496,2544,48,"52.1%","73.7%"
"=""0860011""","Montville School District",5,"Male",83,2463,2521,58,"49.4%","75.0%"
"=""0860011""","Montville School District",6,"Female",90,2531,2555,24,"40.0%","64.3%"
"=""0860011""","Montville School District",6,"Male",88,2510,2534,24,"35.2%","57.6%"
"=""0860011""","Montville School District",7,"Female",86,2545,2581,36,"46.5%","62.6%"
"=""0860011""","Montville School District",7,"Male",75,2526,2555,29,"37.3%","57.2%"
"=""0860011""","Montville School District",8,"Female",77,2563,2581,19,"39.0%","52.0%"
"=""0860011""","Montville School District",8,"Male",100,2540,2568,28,"39.0%","58.2%"
"=""0880011""","Naugatuck School District",4,"Female",143,2430,2478,48,"41.3%","66.5%"
"=""0880011""","Naugatuck School District",4,"Male",168,2408,2458,50,"36.3%","62.8%"
"=""0880011""","Naugatuck School District",5,"Female",143,2455,2509,53,"46.2%","71.4%"
"=""0880011""","Naugatuck School District",5,"Male",139,2459,2504,45,"38.8%","68.1%"
"=""0880011""","Naugatuck School District",6,"Female",136,2500,2549,49,"59.6%","79.6%"
"=""0880011""","Naugatuck School District",6,"Male",170,2466,2515,49,"48.2%","70.8%"
"=""0880011""","Naugatuck School District",7,"Female",151,2534,2562,29,"41.1%","59.4%"
"=""0880011""","Naugatuck School District",7,"Male",168,2513,2544,31,"38.7%","61.6%"
"=""0880011""","Naugatuck School District",8,"Female",125,2548,2570,23,"36.8%","54.5%"
"=""0880011""","Naugatuck School District",8,"Male",190,2513,2535,22,"34.2%","53.6%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Female",17,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Male",19,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Female",25,2466,2474,8,"12.0%","38.1%"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Male",18,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Female",18,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Male",15,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Female",16,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Male",12,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",8,"Female",11,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",8,"Male",18,"*","*","*","*","*"
"=""0890011""","New Britain School District",4,"Female",344,2384,2424,40,"30.8%","56.0%"
"=""0890011""","New Britain School District",4,"Male",355,2358,2401,43,"26.8%","57.4%"
"=""0890011""","New Britain School District",5,"Female",328,2409,2446,37,"28.4%","55.1%"
"=""0890011""","New Britain School District",5,"Male",368,2395,2428,33,"28.8%","52.8%"
"=""0890011""","New Britain School District",6,"Female",282,2452,2461,8,"21.6%","40.5%"
"=""0890011""","New Britain School District",6,"Male",338,2427,2447,20,"30.2%","49.0%"
"=""0890011""","New Britain School District",7,"Female",262,2462,2487,25,"30.2%","51.3%"
"=""0890011""","New Britain School District",7,"Male",295,2437,2469,32,"32.9%","53.1%"
"=""0890011""","New Britain School District",8,"Female",232,2481,2507,26,"30.6%","50.7%"
"=""0890011""","New Britain School District",8,"Male",314,2460,2479,19,"29.0%","47.6%"
"=""0900011""","New Canaan School District",4,"Female",137,2519,2574,56,"71.5%","87.8%"
"=""0900011""","New Canaan School District",4,"Male",174,2495,2558,63,"71.8%","89.1%"
"=""0900011""","New Canaan School District",5,"Female",154,2560,2595,35,"55.8%","71.7%"
"=""0900011""","New Canaan School District",5,"Male",160,2545,2573,28,"46.9%","63.6%"
"=""0900011""","New Canaan School District",6,"Female",151,2596,2609,13,"47.0%","59.6%"
"=""0900011""","New Canaan School District",6,"Male",138,2563,2576,13,"39.9%","52.9%"
"=""0900011""","New Canaan School District",7,"Female",167,2586,2619,34,"53.3%","69.0%"
"=""0900011""","New Canaan School District",7,"Male",178,2575,2601,26,"43.8%","61.9%"
"=""0900011""","New Canaan School District",8,"Female",137,2630,2657,27,"54.7%","67.7%"
"=""0900011""","New Canaan School District",8,"Male",160,2602,2625,23,"43.8%","62.5%"
"=""0910011""","New Fairfield School District",4,"Female",75,2463,2515,52,"54.7%","73.7%"
"=""0910011""","New Fairfield School District",4,"Male",79,2453,2505,52,"48.1%","74.2%"
"=""0910011""","New Fairfield School District",5,"Female",64,2508,2561,53,"50.0%","72.9%"
"=""0910011""","New Fairfield School District",5,"Male",72,2487,2546,59,"54.2%","77.1%"
"=""0910011""","New Fairfield School District",6,"Female",81,2562,2595,33,"44.4%","65.3%"
"=""0910011""","New Fairfield School District",6,"Male",85,2527,2556,29,"47.1%","65.0%"
"=""0910011""","New Fairfield School District",7,"Female",72,2540,2619,79,"68.1%","90.8%"
"=""0910011""","New Fairfield School District",7,"Male",104,2529,2583,54,"51.9%","71.0%"
"=""0910011""","New Fairfield School District",8,"Female",94,2600,2625,25,"52.1%","67.2%"
"=""0910011""","New Fairfield School District",8,"Male",69,2591,2611,20,"39.1%","56.5%"
"=""0920011""","New Hartford School District",4,"Female",30,2495,2559,64,"63.3%","88.4%"
"=""0920011""","New Hartford School District",4,"Male",34,2414,2470,57,"41.2%","69.0%"
"=""0920011""","New Hartford School District",5,"Female",38,2531,2575,44,"52.6%","69.8%"
"=""0920011""","New Hartford School District",5,"Male",24,2512,2543,31,"37.5%","61.4%"
"=""0920011""","New Hartford School District",6,"Female",37,2574,2583,9,"27.0%","51.5%"
"=""0920011""","New Hartford School District",6,"Male",34,2545,2566,21,"38.2%","60.6%"
"=""0930011""","New Haven School District",4,"Female",698,2382,2437,55,"38.3%","67.2%"
"=""0930011""","New Haven School District",4,"Male",738,2363,2418,55,"38.2%","67.0%"
"=""0930011""","New Haven School District",5,"Female",675,2422,2477,55,"43.4%","70.6%"
"=""0930011""","New Haven School District",5,"Male",662,2391,2447,56,"39.3%","67.2%"
"=""0930011""","New Haven School District",6,"Female",677,2468,2506,37,"42.2%","63.6%"
"=""0930011""","New Haven School District",6,"Male",662,2444,2479,36,"37.0%","60.7%"
"=""0930011""","New Haven School District",7,"Female",630,2497,2530,33,"37.8%","60.0%"
"=""0930011""","New Haven School District",7,"Male",707,2472,2504,31,"33.2%","55.2%"
"=""0930011""","New Haven School District",8,"Female",645,2511,2549,38,"45.7%","65.5%"
"=""0930011""","New Haven School District",8,"Male",631,2485,2513,27,"33.8%","55.5%"
"=""0950011""","New London School District",4,"Female",127,2400,2455,55,"41.7%","69.4%"
"=""0950011""","New London School District",4,"Male",117,2365,2422,57,"39.3%","67.0%"
"=""0950011""","New London School District",5,"Female",122,2438,2496,59,"45.1%","71.7%"
"=""0950011""","New London School District",5,"Male",128,2407,2452,45,"34.4%","58.8%"
"=""0950011""","New London School District",6,"Female",92,2486,2484,-2,"19.6%","35.6%"
"=""0950011""","New London School District",6,"Male",93,2451,2443,-8,"14.0%","29.2%"
"=""0950011""","New London School District",7,"Female",73,2488,2501,13,"24.7%","44.0%"
"=""0950011""","New London School District",7,"Male",92,2449,2467,17,"29.3%","48.1%"
"=""0950011""","New London School District",8,"Female",65,2505,2527,22,"32.3%","49.3%"
"=""0950011""","New London School District",8,"Male",84,2488,2500,12,"25.0%","45.2%"
"=""0960011""","New Milford School District",4,"Female",126,2461,2491,29,"31.0%","58.5%"
"=""0960011""","New Milford School District",4,"Male",165,2432,2464,32,"30.9%","53.2%"
"=""0960011""","New Milford School District",5,"Female",141,2482,2541,59,"56.0%","79.5%"
"=""0960011""","New Milford School District",5,"Male",156,2460,2501,41,"38.5%","61.5%"
"=""0960011""","New Milford School District",6,"Female",140,2533,2558,26,"40.0%","56.7%"
"=""0960011""","New Milford School District",6,"Male",166,2491,2523,31,"39.8%","60.2%"
"=""0960011""","New Milford School District",7,"Female",147,2541,2583,42,"43.5%","65.8%"
"=""0960011""","New Milford School District",7,"Male",145,2514,2564,50,"54.5%","71.0%"
"=""0960011""","New Milford School District",8,"Female",114,2543,2568,24,"43.9%","61.4%"
"=""0960011""","New Milford School District",8,"Male",169,2523,2538,16,"28.4%","46.9%"
"=""0940011""","Newington School District",4,"Female",157,2465,2513,49,"45.9%","73.5%"
"=""0940011""","Newington School District",4,"Male",136,2449,2493,43,"42.6%","64.5%"
"=""0940011""","Newington School District",5,"Female",136,2494,2525,31,"35.3%","57.4%"
"=""0940011""","Newington School District",5,"Male",159,2475,2493,18,"26.4%","45.1%"
"=""0940011""","Newington School District",6,"Female",144,2535,2564,29,"38.2%","63.5%"
"=""0940011""","Newington School District",6,"Male",163,2492,2522,29,"38.7%","61.0%"
"=""0940011""","Newington School District",7,"Female",142,2539,2580,41,"46.5%","68.1%"
"=""0940011""","Newington School District",7,"Male",176,2524,2550,27,"37.5%","56.7%"
"=""0940011""","Newington School District",8,"Female",158,2559,2574,15,"34.2%","50.4%"
"=""0940011""","Newington School District",8,"Male",150,2558,2567,9,"28.7%","43.5%"
"=""0970011""","Newtown School District",4,"Female",138,2469,2523,54,"54.3%","77.0%"
"=""0970011""","Newtown School District",4,"Male",146,2467,2522,54,"47.9%","74.0%"
"=""0970011""","Newtown School District",5,"Female",170,2524,2561,37,"48.8%","67.0%"
"=""0970011""","Newtown School District",5,"Male",154,2508,2550,42,"49.4%","66.9%"
"=""0970011""","Newtown School District",6,"Female",158,2556,2586,30,"42.4%","63.9%"
"=""0970011""","Newtown School District",6,"Male",172,2532,2557,25,"39.0%","57.3%"
"=""0970011""","Newtown School District",7,"Female",167,2579,2609,29,"45.5%","63.1%"
"=""0970011""","Newtown School District",7,"Male",203,2574,2593,19,"37.9%","54.1%"
"=""0970011""","Newtown School District",8,"Female",194,2617,2638,22,"50.0%","63.2%"
"=""0970011""","Newtown School District",8,"Male",202,2599,2620,20,"46.0%","59.9%"
"=""0980011""","Norfolk School District",4,"Female",8,"*","*","*","*","*"
"=""0980011""","Norfolk School District",4,"Male",8,"*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Female","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Male","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Female",12,"*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Male",6,"*","*","*","*","*"
"=""0990011""","North Branford School District",4,"Female",57,2464,2499,35,"40.4%","62.0%"
"=""0990011""","North Branford School District",4,"Male",68,2441,2494,53,"36.8%","66.5%"
"=""0990011""","North Branford School District",5,"Female",63,2513,2560,48,"52.4%","72.9%"
"=""0990011""","North Branford School District",5,"Male",77,2467,2510,43,"40.3%","60.2%"
"=""0990011""","North Branford School District",6,"Female",85,2536,2559,23,"44.7%","59.4%"
"=""0990011""","North Branford School District",6,"Male",54,2526,2540,14,"37.0%","55.3%"
"=""0990011""","North Branford School District",7,"Female",76,2539,2583,44,"46.1%","66.9%"
"=""0990011""","North Branford School District",7,"Male",72,2499,2543,43,"44.4%","65.5%"
"=""0990011""","North Branford School District",8,"Female",79,2576,2610,33,"51.9%","70.4%"
"=""0990011""","North Branford School District",8,"Male",74,2502,2532,30,"36.5%","63.5%"
"=""1000011""","North Canaan School District",4,"Female",11,"*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"Male",8,"*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Female",11,"*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Male",8,"*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Female",13,"*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Male",17,"*","*","*","*","*"
"=""1000011""","North Canaan School District",7,"Female",11,"*","*","*","*","*"
"=""1000011""","North Canaan School District",7,"Male",13,"*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Female",8,"*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Male",10,"*","*","*","*","*"
"=""1010011""","North Haven School District",4,"Female",92,2463,2536,74,"66.3%","87.9%"
"=""1010011""","North Haven School District",4,"Male",110,2446,2521,75,"65.5%","87.0%"
"=""1010011""","North Haven School District",5,"Female",99,2500,2562,62,"52.5%","83.4%"
"=""1010011""","North Haven School District",5,"Male",119,2475,2533,58,"57.1%","79.7%"
"=""1010011""","North Haven School District",6,"Female",122,2518,2571,53,"61.5%","84.2%"
"=""1010011""","North Haven School District",6,"Male",131,2502,2551,49,"53.4%","73.7%"
"=""1010011""","North Haven School District",7,"Female",111,2526,2612,86,"80.2%","96.1%"
"=""1010011""","North Haven School District",7,"Male",101,2496,2568,72,"67.3%","86.7%"
"=""1010011""","North Haven School District",8,"Female",115,2544,2643,100,"87.0%","100.0%"
"=""1010011""","North Haven School District",8,"Male",128,2503,2599,96,"78.1%","94.5%"
"=""1020011""","North Stonington School District",4,"Female",18,"*","*","*","*","*"
"=""1020011""","North Stonington School District",4,"Male",26,2504,2541,37,"50.0%","65.4%"
"=""1020011""","North Stonington School District",5,"Female",33,2550,2615,65,"75.8%","92.7%"
"=""1020011""","North Stonington School District",5,"Male",23,2537,2591,54,"69.6%","87.4%"
