"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2640013""","Integrated Day Charter School District",4,"Female",14,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",4,"Male",15,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",5,"Female",16,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",5,"Male",13,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",6,"Female",19,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",6,"Male",11,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",7,"Female",14,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",7,"Male",17,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",8,"Female",12,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",8,"Male",23,2529,2533,4,"34.8%","43.8%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"Female",44,2470,2441,-29,"2.3%","14.5%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"Male",45,2457,2425,-32,"8.9%","17.2%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"Female",38,2460,2476,16,"28.9%","48.1%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"Male",45,2453,2473,20,"24.4%","49.7%"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"Female",42,2497,2499,2,"31.0%","44.8%"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"Male",38,2461,2452,-9,"18.4%","25.0%"
"=""2610013""","Jumoke Academy District",4,"Female",30,2394,2451,57,"46.7%","78.3%"
"=""2610013""","Jumoke Academy District",4,"Male",29,2378,2441,63,"51.7%","80.3%"
"=""2610013""","Jumoke Academy District",5,"Female",37,2445,2452,8,"16.2%","35.0%"
"=""2610013""","Jumoke Academy District",5,"Male",29,2425,2437,12,"13.8%","47.5%"
"=""2610013""","Jumoke Academy District",6,"Female",27,2452,2487,35,"55.6%","70.0%"
"=""2610013""","Jumoke Academy District",6,"Male",23,2443,2481,38,"43.5%","62.3%"
"=""2610013""","Jumoke Academy District",7,"Female",39,2483,2487,4,"28.2%","43.8%"
"=""2610013""","Jumoke Academy District",7,"Male",31,2482,2495,13,"29.0%","43.7%"
"=""2610013""","Jumoke Academy District",8,"Female",48,2491,2519,29,"47.9%","61.7%"
"=""2610013""","Jumoke Academy District",8,"Male",33,2466,2472,6,"24.2%","43.9%"
"=""0680011""","Kent School District",4,"Female",14,"*","*","*","*","*"
"=""0680011""","Kent School District",4,"Male",11,"*","*","*","*","*"
"=""0680011""","Kent School District",5,"Female",11,"*","*","*","*","*"
"=""0680011""","Kent School District",5,"Male",13,"*","*","*","*","*"
"=""0680011""","Kent School District",6,"Female",12,"*","*","*","*","*"
"=""0680011""","Kent School District",6,"Male",20,2549,2610,60,"80.0%","89.6%"
"=""0680011""","Kent School District",7,"Female",10,"*","*","*","*","*"
"=""0680011""","Kent School District",7,"Male",16,"*","*","*","*","*"
"=""0680011""","Kent School District",8,"Female",8,"*","*","*","*","*"
"=""0680011""","Kent School District",8,"Male",11,"*","*","*","*","*"
"=""0690011""","Killingly School District",4,"Female",90,2424,2476,52,"38.9%","72.8%"
"=""0690011""","Killingly School District",4,"Male",63,2416,2465,50,"33.3%","69.1%"
"=""0690011""","Killingly School District",5,"Female",65,2450,2475,26,"35.4%","57.8%"
"=""0690011""","Killingly School District",5,"Male",81,2464,2495,31,"38.3%","58.5%"
"=""0690011""","Killingly School District",6,"Female",76,2480,2541,61,"68.4%","88.3%"
"=""0690011""","Killingly School District",6,"Male",77,2477,2531,53,"58.4%","82.1%"
"=""0690011""","Killingly School District",7,"Female",81,2531,2545,13,"33.3%","48.4%"
"=""0690011""","Killingly School District",7,"Male",79,2523,2543,20,"35.4%","54.5%"
"=""0690011""","Killingly School District",8,"Female",79,2512,2525,13,"32.9%","53.2%"
"=""0690011""","Killingly School District",8,"Male",80,2520,2536,16,"30.0%","52.8%"
"=""2450014""","Learn",4,"Female",44,2385,2459,74,"61.4%","92.6%"
"=""2450014""","Learn",4,"Male",39,2404,2468,65,"53.8%","80.9%"
"=""2450014""","Learn",5,"Female",43,2469,2501,32,"34.9%","66.1%"
"=""2450014""","Learn",5,"Male",39,2480,2513,33,"46.2%","69.3%"
"=""2450014""","Learn",6,"Female",17,"*","*","*","*","*"
"=""2450014""","Learn",6,"Male",21,2459,2460,1,"14.3%","34.2%"
"=""2450014""","Learn",7,"Female",21,2487,2510,23,"38.1%","58.0%"
"=""2450014""","Learn",7,"Male",27,2456,2502,46,"51.9%","70.9%"
"=""2450014""","Learn",8,"Female",29,2475,2473,-1,"24.1%","41.6%"
"=""2450014""","Learn",8,"Male",20,2449,2481,32,"40.0%","59.3%"
"=""0710011""","Lebanon School District",4,"Female",31,2451,2525,74,"67.7%","91.9%"
"=""0710011""","Lebanon School District",4,"Male",34,2430,2494,64,"47.1%","79.3%"
"=""0710011""","Lebanon School District",5,"Female",30,2488,2535,48,"56.7%","85.4%"
"=""0710011""","Lebanon School District",5,"Male",26,2490,2544,54,"53.8%","79.0%"
"=""0710011""","Lebanon School District",6,"Female",30,2537,2577,40,"40.0%","76.2%"
"=""0710011""","Lebanon School District",6,"Male",42,2539,2553,14,"28.6%","54.9%"
"=""0710011""","Lebanon School District",7,"Female",30,2547,2544,-3,"10.0%","28.3%"
"=""0710011""","Lebanon School District",7,"Male",34,2560,2550,-10,"14.7%","32.2%"
"=""0710011""","Lebanon School District",8,"Female",38,2548,2582,34,"44.7%","66.5%"
"=""0710011""","Lebanon School District",8,"Male",38,2552,2583,30,"57.9%","67.5%"
"=""0720011""","Ledyard School District",4,"Female",79,2416,2475,59,"44.3%","80.3%"
"=""0720011""","Ledyard School District",4,"Male",88,2426,2497,72,"59.1%","86.2%"
"=""0720011""","Ledyard School District",5,"Female",67,2472,2516,44,"55.2%","77.0%"
"=""0720011""","Ledyard School District",5,"Male",89,2476,2512,36,"44.9%","64.3%"
"=""0720011""","Ledyard School District",6,"Female",77,2501,2543,42,"46.8%","75.6%"
"=""0720011""","Ledyard School District",6,"Male",80,2515,2545,30,"46.3%","63.4%"
"=""0720011""","Ledyard School District",7,"Female",71,2539,2558,19,"36.6%","53.5%"
"=""0720011""","Ledyard School District",7,"Male",78,2524,2545,21,"38.5%","59.5%"
"=""0720011""","Ledyard School District",8,"Female",61,2541,2594,52,"65.6%","82.7%"
"=""0720011""","Ledyard School District",8,"Male",88,2550,2572,22,"45.5%","60.8%"
"=""0730011""","Lisbon School District",4,"Female",20,2426,2469,43,"30.0%","57.0%"
"=""0730011""","Lisbon School District",4,"Male",15,"*","*","*","*","*"
"=""0730011""","Lisbon School District",5,"Female",20,2446,2465,19,"20.0%","48.2%"
"=""0730011""","Lisbon School District",5,"Male",22,2445,2467,22,"31.8%","49.1%"
"=""0730011""","Lisbon School District",6,"Female",22,2454,2496,42,"50.0%","76.6%"
"=""0730011""","Lisbon School District",6,"Male",17,"*","*","*","*","*"
"=""0730011""","Lisbon School District",7,"Female",28,2524,2556,32,"42.9%","65.0%"
"=""0730011""","Lisbon School District",7,"Male",21,2522,2570,48,"57.1%","83.6%"
"=""0730011""","Lisbon School District",8,"Female",10,"*","*","*","*","*"
"=""0730011""","Lisbon School District",8,"Male",28,2509,2575,66,"67.9%","86.9%"
"=""0740011""","Litchfield School District",4,"Female",32,2480,2544,64,"65.6%","91.2%"
"=""0740011""","Litchfield School District",4,"Male",38,2470,2542,71,"76.3%","95.6%"
"=""0740011""","Litchfield School District",5,"Female",27,2491,2548,57,"77.8%","92.7%"
"=""0740011""","Litchfield School District",5,"Male",41,2517,2581,63,"78.0%","98.2%"
"=""0740011""","Litchfield School District",6,"Female",41,2527,2567,40,"51.2%","71.3%"
"=""0740011""","Litchfield School District",6,"Male",32,2564,2596,32,"59.4%","74.9%"
"=""0740011""","Litchfield School District",7,"Female",39,2562,2574,12,"43.6%","59.7%"
"=""0740011""","Litchfield School District",7,"Male",39,2566,2597,31,"53.8%","70.5%"
"=""0740011""","Litchfield School District",8,"Female",44,2595,2613,18,"45.5%","56.6%"
"=""0740011""","Litchfield School District",8,"Male",39,2573,2575,2,"30.8%","46.7%"
"=""0760011""","Madison School District",4,"Female",76,2481,2520,39,"40.8%","70.5%"
"=""0760011""","Madison School District",4,"Male",94,2491,2531,40,"47.9%","74.2%"
"=""0760011""","Madison School District",5,"Female",73,2528,2540,12,"30.1%","48.1%"
"=""0760011""","Madison School District",5,"Male",76,2531,2547,17,"26.3%","50.7%"
"=""0760011""","Madison School District",6,"Female",76,2535,2536,1,"21.1%","30.0%"
"=""0760011""","Madison School District",6,"Male",115,2545,2550,5,"23.5%","37.5%"
"=""0760011""","Madison School District",7,"Female",87,2530,2576,45,"58.6%","80.4%"
"=""0760011""","Madison School District",7,"Male",124,2537,2573,36,"59.7%","76.8%"
"=""0760011""","Madison School District",8,"Female",133,2595,2616,21,"51.1%","65.6%"
"=""0760011""","Madison School District",8,"Male",108,2606,2608,2,"38.9%","52.2%"
"=""0770011""","Manchester School District",4,"Female",198,2407,2442,35,"26.8%","56.5%"
"=""0770011""","Manchester School District",4,"Male",224,2407,2446,39,"27.2%","57.6%"
"=""0770011""","Manchester School District",5,"Female",204,2452,2474,22,"31.4%","53.4%"
"=""0770011""","Manchester School District",5,"Male",242,2443,2470,27,"35.1%","59.3%"
"=""0770011""","Manchester School District",6,"Female",200,2473,2517,44,"56.0%","75.8%"
"=""0770011""","Manchester School District",6,"Male",187,2459,2491,31,"44.9%","65.5%"
"=""0770011""","Manchester School District",7,"Female",189,2502,2509,7,"26.5%","43.8%"
"=""0770011""","Manchester School District",7,"Male",194,2479,2483,4,"27.3%","43.8%"
"=""0770011""","Manchester School District",8,"Female",161,2500,2495,-5,"23.0%","38.5%"
"=""0770011""","Manchester School District",8,"Male",165,2502,2507,6,"24.8%","44.2%"
"=""0780011""","Mansfield School District",4,"Female",55,2462,2522,59,"60.0%","82.9%"
"=""0780011""","Mansfield School District",4,"Male",57,2491,2549,58,"66.7%","86.6%"
"=""0780011""","Mansfield School District",5,"Female",53,2537,2552,15,"37.7%","50.6%"
"=""0780011""","Mansfield School District",5,"Male",59,2541,2556,15,"42.4%","58.1%"
"=""0780011""","Mansfield School District",6,"Female",47,2554,2581,27,"48.9%","64.5%"
"=""0780011""","Mansfield School District",6,"Male",63,2560,2590,30,"44.4%","62.3%"
"=""0780011""","Mansfield School District",7,"Female",47,2558,2595,37,"53.2%","73.9%"
"=""0780011""","Mansfield School District",7,"Male",60,2559,2609,50,"73.3%","89.5%"
"=""0780011""","Mansfield School District",8,"Female",44,2629,2653,24,"56.8%","76.3%"
"=""0780011""","Mansfield School District",8,"Male",56,2649,2657,8,"53.6%","63.3%"
"=""0790011""","Marlborough School District",4,"Female",40,2473,2519,46,"40.0%","74.9%"
"=""0790011""","Marlborough School District",4,"Male",53,2477,2519,42,"43.4%","71.6%"
"=""0790011""","Marlborough School District",5,"Female",45,2519,2569,50,"62.2%","89.0%"
"=""0790011""","Marlborough School District",5,"Male",45,2534,2582,48,"64.4%","85.4%"
"=""0790011""","Marlborough School District",6,"Female",30,2532,2606,75,"86.7%","99.0%"
"=""0790011""","Marlborough School District",6,"Male",39,2546,2608,62,"76.9%","91.8%"
"=""0800011""","Meriden School District",4,"Female",313,2396,2449,53,"39.3%","70.8%"
"=""0800011""","Meriden School District",4,"Male",298,2390,2446,56,"42.6%","72.6%"
"=""0800011""","Meriden School District",5,"Female",304,2438,2475,37,"46.1%","72.3%"
"=""0800011""","Meriden School District",5,"Male",294,2428,2465,37,"38.4%","65.1%"
"=""0800011""","Meriden School District",6,"Female",189,2447,2462,16,"32.8%","51.9%"
"=""0800011""","Meriden School District",6,"Male",199,2447,2469,22,"35.2%","54.6%"
"=""0800011""","Meriden School District",7,"Female",223,2462,2499,38,"45.7%","65.5%"
"=""0800011""","Meriden School District",7,"Male",204,2453,2494,41,"50.5%","72.5%"
"=""0800011""","Meriden School District",8,"Female",209,2473,2497,24,"40.2%","58.3%"
"=""0800011""","Meriden School District",8,"Male",216,2452,2460,7,"29.2%","44.5%"
"=""0830011""","Middletown School District",4,"Female",174,2434,2484,49,"41.4%","73.2%"
"=""0830011""","Middletown School District",4,"Male",166,2432,2476,44,"44.0%","68.4%"
"=""0830011""","Middletown School District",5,"Female",159,2463,2497,34,"44.0%","65.4%"
"=""0830011""","Middletown School District",5,"Male",175,2454,2480,26,"34.3%","56.4%"
"=""0830011""","Middletown School District",6,"Female",132,2499,2520,21,"37.9%","55.9%"
"=""0830011""","Middletown School District",6,"Male",163,2491,2519,28,"42.3%","62.7%"
"=""0830011""","Middletown School District",7,"Female",173,2525,2538,13,"33.5%","49.6%"
"=""0830011""","Middletown School District",7,"Male",171,2501,2508,8,"31.6%","47.4%"
"=""0830011""","Middletown School District",8,"Female",159,2515,2524,9,"35.2%","48.3%"
"=""0830011""","Middletown School District",8,"Male",135,2529,2536,7,"29.6%","42.6%"
"=""0840011""","Milford School District",4,"Female",190,2437,2492,55,"46.3%","79.0%"
"=""0840011""","Milford School District",4,"Male",202,2447,2509,62,"55.9%","86.1%"
"=""0840011""","Milford School District",5,"Female",198,2485,2523,38,"50.5%","70.5%"
"=""0840011""","Milford School District",5,"Male",234,2479,2517,38,"44.9%","70.8%"
"=""0840011""","Milford School District",6,"Female",208,2507,2552,45,"55.8%","73.6%"
"=""0840011""","Milford School District",6,"Male",215,2507,2549,42,"53.5%","75.4%"
"=""0840011""","Milford School District",7,"Female",231,2554,2566,12,"36.4%","53.8%"
"=""0840011""","Milford School District",7,"Male",242,2543,2570,27,"47.5%","65.6%"
"=""0840011""","Milford School District",8,"Female",197,2557,2574,17,"39.1%","54.8%"
"=""0840011""","Milford School District",8,"Male",267,2551,2560,10,"34.8%","47.9%"
"=""0850011""","Monroe School District",4,"Female",104,2489,2530,41,"48.1%","72.4%"
"=""0850011""","Monroe School District",4,"Male",103,2490,2532,42,"47.6%","74.1%"
"=""0850011""","Monroe School District",5,"Female",116,2502,2554,52,"62.9%","87.8%"
"=""0850011""","Monroe School District",5,"Male",101,2525,2567,42,"59.4%","77.9%"
"=""0850011""","Monroe School District",6,"Female",125,2519,2555,36,"45.6%","71.9%"
"=""0850011""","Monroe School District",6,"Male",141,2539,2560,20,"42.6%","62.3%"
"=""0850011""","Monroe School District",7,"Female",124,2547,2579,31,"53.2%","71.0%"
"=""0850011""","Monroe School District",7,"Male",123,2546,2586,40,"61.0%","80.5%"
"=""0850011""","Monroe School District",8,"Female",117,2579,2601,22,"42.7%","61.9%"
"=""0850011""","Monroe School District",8,"Male",127,2562,2578,17,"36.2%","52.3%"
"=""0860011""","Montville School District",4,"Female",73,2430,2488,58,"56.2%","81.9%"
"=""0860011""","Montville School District",4,"Male",67,2449,2505,56,"46.3%","79.3%"
"=""0860011""","Montville School District",5,"Female",94,2462,2524,62,"70.2%","91.6%"
"=""0860011""","Montville School District",5,"Male",83,2464,2524,60,"66.3%","87.0%"
"=""0860011""","Montville School District",6,"Female",90,2499,2527,28,"35.6%","57.3%"
"=""0860011""","Montville School District",6,"Male",88,2498,2519,21,"31.8%","55.0%"
"=""0860011""","Montville School District",7,"Female",86,2520,2537,17,"25.6%","51.1%"
"=""0860011""","Montville School District",7,"Male",75,2522,2539,16,"37.3%","56.0%"
"=""0860011""","Montville School District",8,"Female",77,2528,2550,22,"39.0%","56.3%"
"=""0860011""","Montville School District",8,"Male",100,2524,2556,31,"49.0%","66.6%"
"=""0880011""","Naugatuck School District",4,"Female",145,2419,2466,47,"33.8%","68.8%"
"=""0880011""","Naugatuck School District",4,"Male",167,2423,2473,50,"38.9%","73.2%"
"=""0880011""","Naugatuck School District",5,"Female",145,2452,2469,17,"29.0%","50.7%"
"=""0880011""","Naugatuck School District",5,"Male",142,2465,2480,15,"26.8%","49.7%"
"=""0880011""","Naugatuck School District",6,"Female",136,2470,2519,49,"58.8%","77.8%"
"=""0880011""","Naugatuck School District",6,"Male",171,2463,2495,32,"43.9%","64.9%"
"=""0880011""","Naugatuck School District",7,"Female",151,2498,2506,7,"22.5%","40.4%"
"=""0880011""","Naugatuck School District",7,"Male",168,2492,2509,17,"31.0%","50.9%"
"=""0880011""","Naugatuck School District",8,"Female",125,2505,2501,-4,"22.4%","33.6%"
"=""0880011""","Naugatuck School District",8,"Male",188,2498,2492,-6,"24.5%","37.0%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Female",17,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Male",19,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Female",25,2435,2465,30,"40.0%","53.3%"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Male",18,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Female",18,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Male",15,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Female",16,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Male",12,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",8,"Female",11,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",8,"Male",18,"*","*","*","*","*"
"=""0890011""","New Britain School District",4,"Female",345,2380,2411,31,"18.0%","49.4%"
"=""0890011""","New Britain School District",4,"Male",355,2378,2412,34,"24.8%","52.5%"
"=""0890011""","New Britain School District",5,"Female",333,2413,2419,6,"20.1%","38.1%"
"=""0890011""","New Britain School District",5,"Male",372,2412,2419,7,"22.3%","39.6%"
"=""0890011""","New Britain School District",6,"Female",286,2427,2432,6,"24.5%","40.6%"
"=""0890011""","New Britain School District",6,"Male",344,2429,2428,-1,"20.1%","36.8%"
"=""0890011""","New Britain School District",7,"Female",260,2438,2453,15,"31.9%","52.2%"
"=""0890011""","New Britain School District",7,"Male",294,2425,2448,23,"38.4%","55.4%"
"=""0890011""","New Britain School District",8,"Female",235,2452,2461,9,"25.5%","43.5%"
"=""0890011""","New Britain School District",8,"Male",319,2453,2455,3,"27.0%","41.3%"
"=""0900011""","New Canaan School District",4,"Female",137,2490,2562,71,"80.3%","97.5%"
"=""0900011""","New Canaan School District",4,"Male",174,2505,2572,67,"75.3%","93.9%"
"=""0900011""","New Canaan School District",5,"Female",156,2537,2568,31,"46.8%","70.6%"
"=""0900011""","New Canaan School District",5,"Male",160,2550,2573,23,"46.9%","67.5%"
"=""0900011""","New Canaan School District",6,"Female",152,2567,2600,34,"56.6%","75.8%"
"=""0900011""","New Canaan School District",6,"Male",138,2578,2604,26,"50.0%","67.6%"
"=""0900011""","New Canaan School District",7,"Female",166,2579,2608,29,"56.0%","73.3%"
"=""0900011""","New Canaan School District",7,"Male",177,2596,2630,34,"61.6%","78.4%"
"=""0900011""","New Canaan School District",8,"Female",137,2625,2659,34,"64.2%","80.0%"
"=""0900011""","New Canaan School District",8,"Male",161,2615,2644,30,"58.4%","72.9%"
"=""0910011""","New Fairfield School District",4,"Female",73,2457,2508,51,"41.1%","75.8%"
"=""0910011""","New Fairfield School District",4,"Male",76,2466,2521,55,"59.2%","79.0%"
"=""0910011""","New Fairfield School District",5,"Female",63,2480,2521,41,"47.6%","74.3%"
"=""0910011""","New Fairfield School District",5,"Male",72,2494,2540,46,"59.7%","84.0%"
"=""0910011""","New Fairfield School District",6,"Female",79,2534,2566,33,"44.3%","65.2%"
"=""0910011""","New Fairfield School District",6,"Male",85,2534,2566,32,"54.1%","70.7%"
"=""0910011""","New Fairfield School District",7,"Female",70,2504,2562,58,"67.1%","91.3%"
"=""0910011""","New Fairfield School District",7,"Male",103,2509,2565,56,"65.0%","84.9%"
"=""0910011""","New Fairfield School District",8,"Female",91,2547,2603,55,"71.4%","85.6%"
"=""0910011""","New Fairfield School District",8,"Male",67,2569,2617,48,"70.1%","82.4%"
"=""0920011""","New Hartford School District",4,"Female",30,2460,2506,46,"43.3%","72.2%"
"=""0920011""","New Hartford School District",4,"Male",34,2417,2470,53,"44.1%","78.2%"
"=""0920011""","New Hartford School District",5,"Female",38,2499,2534,35,"44.7%","70.3%"
"=""0920011""","New Hartford School District",5,"Male",24,2514,2538,24,"37.5%","61.4%"
"=""0920011""","New Hartford School District",6,"Female",37,2537,2532,-5,"10.8%","23.8%"
"=""0920011""","New Hartford School District",6,"Male",33,2540,2540,-0,"15.2%","38.9%"
"=""0930011""","New Haven School District",4,"Female",702,2373,2424,52,"35.5%","69.3%"
"=""0930011""","New Haven School District",4,"Male",749,2368,2423,55,"38.2%","71.1%"
"=""0930011""","New Haven School District",5,"Female",681,2407,2447,39,"48.5%","70.8%"
"=""0930011""","New Haven School District",5,"Male",660,2400,2436,36,"45.3%","66.5%"
"=""0930011""","New Haven School District",6,"Female",687,2442,2474,32,"42.4%","65.1%"
"=""0930011""","New Haven School District",6,"Male",675,2437,2459,22,"36.3%","54.0%"
"=""0930011""","New Haven School District",7,"Female",636,2461,2487,26,"37.9%","58.7%"
"=""0930011""","New Haven School District",7,"Male",715,2453,2477,24,"38.0%","57.9%"
"=""0930011""","New Haven School District",8,"Female",654,2464,2496,32,"46.0%","62.2%"
"=""0930011""","New Haven School District",8,"Male",637,2457,2483,26,"41.8%","57.9%"
"=""0950011""","New London School District",4,"Female",129,2403,2426,23,"16.3%","43.6%"
"=""0950011""","New London School District",4,"Male",122,2391,2428,37,"25.4%","53.8%"
"=""0950011""","New London School District",5,"Female",122,2432,2459,26,"35.2%","56.1%"
"=""0950011""","New London School District",5,"Male",129,2425,2442,17,"26.4%","50.6%"
"=""0950011""","New London School District",6,"Female",92,2460,2478,18,"29.3%","51.3%"
"=""0950011""","New London School District",6,"Male",96,2435,2437,2,"19.8%","39.6%"
"=""0950011""","New London School District",7,"Female",75,2460,2486,26,"34.7%","57.2%"
"=""0950011""","New London School District",7,"Male",93,2448,2477,29,"40.9%","60.3%"
"=""0950011""","New London School District",8,"Female",69,2457,2466,9,"29.0%","46.1%"
"=""0950011""","New London School District",8,"Male",85,2479,2471,-8,"17.6%","34.3%"
"=""0960011""","New Milford School District",4,"Female",125,2434,2483,49,"41.6%","71.2%"
"=""0960011""","New Milford School District",4,"Male",164,2439,2491,52,"47.6%","75.8%"
"=""0960011""","New Milford School District",5,"Female",140,2469,2521,53,"59.3%","79.7%"
"=""0960011""","New Milford School District",5,"Male",157,2467,2519,52,"61.8%","85.6%"
"=""0960011""","New Milford School District",6,"Female",133,2497,2525,28,"39.8%","60.2%"
"=""0960011""","New Milford School District",6,"Male",163,2498,2514,17,"35.0%","52.5%"
"=""0960011""","New Milford School District",7,"Female",143,2530,2562,32,"44.8%","65.1%"
"=""0960011""","New Milford School District",7,"Male",140,2526,2564,38,"57.1%","76.5%"
"=""0960011""","New Milford School District",8,"Female",110,2543,2541,-3,"25.5%","37.7%"
"=""0960011""","New Milford School District",8,"Male",165,2541,2529,-12,"26.7%","38.5%"
"=""0940011""","Newington School District",4,"Female",156,2461,2506,46,"46.8%","73.2%"
"=""0940011""","Newington School District",4,"Male",136,2471,2503,32,"27.9%","56.1%"
"=""0940011""","Newington School District",5,"Female",136,2483,2498,15,"28.7%","48.4%"
"=""0940011""","Newington School District",5,"Male",160,2491,2505,14,"31.3%","48.2%"
"=""0940011""","Newington School District",6,"Female",143,2515,2551,36,"50.3%","70.4%"
"=""0940011""","Newington School District",6,"Male",163,2513,2541,28,"48.5%","64.3%"
"=""0940011""","Newington School District",7,"Female",143,2547,2561,14,"36.4%","53.8%"
"=""0940011""","Newington School District",7,"Male",176,2558,2564,6,"31.3%","49.2%"
"=""0940011""","Newington School District",8,"Female",159,2549,2562,13,"39.6%","56.0%"
"=""0940011""","Newington School District",8,"Male",150,2573,2572,-1,"34.7%","43.8%"
"=""0970011""","Newtown School District",4,"Female",139,2448,2504,56,"47.5%","77.6%"
"=""0970011""","Newtown School District",4,"Male",146,2469,2525,56,"53.4%","78.7%"
"=""0970011""","Newtown School District",5,"Female",170,2488,2539,51,"64.7%","84.7%"
"=""0970011""","Newtown School District",5,"Male",154,2507,2565,58,"65.6%","89.4%"
"=""0970011""","Newtown School District",6,"Female",159,2519,2589,70,"76.7%","92.7%"
"=""0970011""","Newtown School District",6,"Male",172,2531,2590,59,"72.1%","87.9%"
"=""0970011""","Newtown School District",7,"Female",166,2580,2611,31,"60.8%","76.2%"
"=""0970011""","Newtown School District",7,"Male",203,2596,2623,27,"54.2%","71.5%"
"=""0970011""","Newtown School District",8,"Female",193,2606,2629,23,"48.2%","64.4%"
"=""0970011""","Newtown School District",8,"Male",201,2618,2640,22,"50.7%","64.8%"
"=""0980011""","Norfolk School District",4,"Female",8,"*","*","*","*","*"
"=""0980011""","Norfolk School District",4,"Male",8,"*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Female","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Male","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Female",12,"*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Male",6,"*","*","*","*","*"
"=""0990011""","North Branford School District",4,"Female",57,2437,2477,40,"33.3%","62.3%"
"=""0990011""","North Branford School District",4,"Male",68,2449,2495,46,"38.2%","68.5%"
"=""0990011""","North Branford School District",5,"Female",63,2471,2530,59,"69.8%","89.2%"
"=""0990011""","North Branford School District",5,"Male",77,2470,2524,54,"61.0%","83.1%"
"=""0990011""","North Branford School District",6,"Female",85,2506,2539,32,"45.9%","66.0%"
"=""0990011""","North Branford School District",6,"Male",54,2519,2545,25,"44.4%","64.3%"
"=""0990011""","North Branford School District",7,"Female",77,2535,2547,12,"29.9%","47.2%"
"=""0990011""","North Branford School District",7,"Male",72,2521,2535,14,"37.5%","57.7%"
"=""0990011""","North Branford School District",8,"Female",78,2543,2585,42,"60.3%","75.9%"
"=""0990011""","North Branford School District",8,"Male",74,2511,2527,16,"33.8%","48.9%"
"=""1000011""","North Canaan School District",4,"Female",11,"*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"Male",8,"*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Female",11,"*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Male",8,"*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Female",13,"*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Male",17,"*","*","*","*","*"
"=""1000011""","North Canaan School District",7,"Female",11,"*","*","*","*","*"
"=""1000011""","North Canaan School District",7,"Male",13,"*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Female",8,"*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Male",10,"*","*","*","*","*"
"=""1010011""","North Haven School District",4,"Female",92,2436,2509,73,"62.0%","91.2%"
"=""1010011""","North Haven School District",4,"Male",110,2442,2507,65,"60.9%","89.2%"
"=""1010011""","North Haven School District",5,"Female",99,2478,2526,49,"58.6%","83.5%"
"=""1010011""","North Haven School District",5,"Male",120,2485,2537,52,"58.3%","85.8%"
"=""1010011""","North Haven School District",6,"Female",123,2492,2550,58,"66.7%","88.8%"
"=""1010011""","North Haven School District",6,"Male",130,2502,2560,57,"63.1%","84.9%"
"=""1010011""","North Haven School District",7,"Female",110,2513,2597,84,"90.0%","100.0%"
"=""1010011""","North Haven School District",7,"Male",103,2502,2579,77,"82.5%","97.7%"
"=""1010011""","North Haven School District",8,"Female",115,2529,2616,87,"86.1%","98.2%"
"=""1010011""","North Haven School District",8,"Male",128,2536,2600,65,"69.5%","86.8%"
"=""1020011""","North Stonington School District",4,"Female",18,"*","*","*","*","*"
"=""1020011""","North Stonington School District",4,"Male",26,2542,2587,45,"61.5%","72.2%"
