"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0640011""","Hartford School District",8,"High Needs",1158,2441,2452,11,"30.1%","47.0%"
"=""0640011""","Hartford School District",8,"Non-High Needs",203,2554,2568,14,"40.9%","55.9%"
"=""0650011""","Hartland School District",4,"High Needs","*","*","*","*","*","*"
"=""0650011""","Hartland School District",4,"Non-High Needs","*","*","*","*","*","*"
"=""0650011""","Hartland School District",5,"High Needs","*","*","*","*","*","*"
"=""0650011""","Hartland School District",5,"Non-High Needs","*","*","*","*","*","*"
"=""0650011""","Hartland School District",6,"High Needs",8,"*","*","*","*","*"
"=""0650011""","Hartland School District",6,"Non-High Needs",23,2526,2586,60,"69.6%","92.9%"
"=""0650011""","Hartland School District",7,"High Needs","*","*","*","*","*","*"
"=""0650011""","Hartland School District",7,"Non-High Needs","*","*","*","*","*","*"
"=""0650011""","Hartland School District",8,"High Needs","*","*","*","*","*","*"
"=""0650011""","Hartland School District",8,"Non-High Needs","*","*","*","*","*","*"
"=""0670011""","Hebron School District",4,"High Needs",26,2371,2454,83,"61.5%","91.0%"
"=""0670011""","Hebron School District",4,"Non-High Needs",91,2433,2506,73,"59.3%","90.1%"
"=""0670011""","Hebron School District",5,"High Needs",22,2418,2453,35,"31.8%","70.4%"
"=""0670011""","Hebron School District",5,"Non-High Needs",84,2497,2539,42,"50.0%","74.8%"
"=""0670011""","Hebron School District",6,"High Needs",18,"*","*","*","*","*"
"=""0670011""","Hebron School District",6,"Non-High Needs",101,2526,2580,54,"64.4%","84.4%"
"=""2860013""","Highville Charter School District",4,"High Needs",27,2363,2430,67,"40.7%","81.4%"
"=""2860013""","Highville Charter School District",4,"Non-High Needs",13,"*","*","*","*","*"
"=""2860013""","Highville Charter School District",5,"High Needs",26,2433,2443,9,"23.1%","40.9%"
"=""2860013""","Highville Charter School District",5,"Non-High Needs",11,"*","*","*","*","*"
"=""2860013""","Highville Charter School District",6,"High Needs",25,2432,2453,21,"44.0%","60.9%"
"=""2860013""","Highville Charter School District",6,"Non-High Needs",11,"*","*","*","*","*"
"=""2860013""","Highville Charter School District",7,"High Needs",22,2467,2497,30,"50.0%","69.5%"
"=""2860013""","Highville Charter School District",7,"Non-High Needs",9,"*","*","*","*","*"
"=""2860013""","Highville Charter School District",8,"High Needs",23,2468,2554,85,"69.6%","89.5%"
"=""2860013""","Highville Charter School District",8,"Non-High Needs",14,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",4,"High Needs",12,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",4,"Non-High Needs",17,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",5,"High Needs",15,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",5,"Non-High Needs",14,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",6,"High Needs",11,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",6,"Non-High Needs",19,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",7,"High Needs",14,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",7,"Non-High Needs",17,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",8,"High Needs",10,"*","*","*","*","*"
"=""2640013""","Integrated Day Charter School District",8,"Non-High Needs",25,2548,2554,6,"28.0%","43.2%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"High Needs",69,2452,2420,-33,"5.8%","16.3%"
"=""2650013""","Interdistrict School for Arts and Comm District",6,"Non-High Needs",20,2503,2480,-24,"5.0%","14.6%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"High Needs",64,2448,2466,18,"28.1%","50.0%"
"=""2650013""","Interdistrict School for Arts and Comm District",7,"Non-High Needs",19,"*","*","*","*","*"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"High Needs",57,2453,2445,-8,"19.3%","27.6%"
"=""2650013""","Interdistrict School for Arts and Comm District",8,"Non-High Needs",23,2547,2556,9,"39.1%","54.7%"
"=""2610013""","Jumoke Academy District",4,"High Needs",41,2378,2437,59,"43.9%","79.0%"
"=""2610013""","Jumoke Academy District",4,"Non-High Needs",18,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District",5,"High Needs",47,2423,2436,14,"17.0%","43.5%"
"=""2610013""","Jumoke Academy District",5,"Non-High Needs",19,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District",6,"High Needs",34,2427,2454,28,"41.2%","61.2%"
"=""2610013""","Jumoke Academy District",6,"Non-High Needs",16,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District",7,"High Needs",53,2471,2482,11,"30.2%","46.7%"
"=""2610013""","Jumoke Academy District",7,"Non-High Needs",17,"*","*","*","*","*"
"=""2610013""","Jumoke Academy District",8,"High Needs",54,2476,2485,10,"31.5%","47.2%"
"=""2610013""","Jumoke Academy District",8,"Non-High Needs",27,2490,2530,39,"51.9%","68.9%"
"=""0680011""","Kent School District",4,"High Needs",7,"*","*","*","*","*"
"=""0680011""","Kent School District",4,"Non-High Needs",18,"*","*","*","*","*"
"=""0680011""","Kent School District",5,"High Needs","*","*","*","*","*","*"
"=""0680011""","Kent School District",5,"Non-High Needs","*",2513,2571,58,"60.9%","84.9%"
"=""0680011""","Kent School District",6,"High Needs","*","*","*","*","*","*"
"=""0680011""","Kent School District",6,"Non-High Needs","*",2549,2611,62,"85.2%","96.6%"
"=""0680011""","Kent School District",7,"High Needs",7,"*","*","*","*","*"
"=""0680011""","Kent School District",7,"Non-High Needs",19,"*","*","*","*","*"
"=""0680011""","Kent School District",8,"High Needs",6,"*","*","*","*","*"
"=""0680011""","Kent School District",8,"Non-High Needs",13,"*","*","*","*","*"
"=""0690011""","Killingly School District",4,"High Needs",86,2404,2456,52,"37.2%","73.0%"
"=""0690011""","Killingly School District",4,"Non-High Needs",67,2442,2492,50,"35.8%","69.0%"
"=""0690011""","Killingly School District",5,"High Needs",77,2438,2460,22,"29.9%","52.3%"
"=""0690011""","Killingly School District",5,"Non-High Needs",69,2479,2516,36,"44.9%","64.9%"
"=""0690011""","Killingly School District",6,"High Needs",77,2462,2520,57,"62.3%","83.4%"
"=""0690011""","Killingly School District",6,"Non-High Needs",76,2495,2552,57,"64.5%","87.0%"
"=""0690011""","Killingly School District",7,"High Needs",76,2503,2522,20,"35.5%","54.5%"
"=""0690011""","Killingly School District",7,"Non-High Needs",84,2550,2563,13,"33.3%","48.6%"
"=""0690011""","Killingly School District",8,"High Needs",79,2498,2508,10,"29.1%","53.9%"
"=""0690011""","Killingly School District",8,"Non-High Needs",80,2534,2553,19,"33.8%","52.2%"
"=""2450014""","Learn",4,"High Needs",44,2366,2434,69,"56.8%","85.6%"
"=""2450014""","Learn",4,"Non-High Needs",39,2425,2496,71,"59.0%","88.8%"
"=""2450014""","Learn",5,"High Needs",48,2460,2496,36,"39.6%","66.5%"
"=""2450014""","Learn",5,"Non-High Needs",34,2495,2522,27,"41.2%","69.2%"
"=""2450014""","Learn",6,"High Needs",27,2466,2459,-7,"11.1%","31.1%"
"=""2450014""","Learn",6,"Non-High Needs",11,"*","*","*","*","*"
"=""2450014""","Learn",7,"High Needs",26,2431,2460,30,"38.5%","57.4%"
"=""2450014""","Learn",7,"Non-High Needs",22,2516,2559,42,"54.5%","74.6%"
"=""2450014""","Learn",8,"High Needs",34,2438,2458,20,"38.2%","55.4%"
"=""2450014""","Learn",8,"Non-High Needs",15,"*","*","*","*","*"
"=""0710011""","Lebanon School District",4,"High Needs",23,2399,2468,69,"43.5%","81.5%"
"=""0710011""","Lebanon School District",4,"Non-High Needs",42,2463,2531,69,"64.3%","87.4%"
"=""0710011""","Lebanon School District",5,"High Needs",21,2473,2505,32,"47.6%","65.9%"
"=""0710011""","Lebanon School District",5,"Non-High Needs",35,2498,2560,62,"60.0%","92.4%"
"=""0710011""","Lebanon School District",6,"High Needs",20,2489,2498,9,"20.0%","55.8%"
"=""0710011""","Lebanon School District",6,"Non-High Needs",52,2557,2588,31,"38.5%","66.8%"
"=""0710011""","Lebanon School District",7,"High Needs",15,"*","*","*","*","*"
"=""0710011""","Lebanon School District",7,"Non-High Needs",49,2570,2566,-4,"14.3%","33.3%"
"=""0710011""","Lebanon School District",8,"High Needs",21,2456,2492,36,"57.1%","67.7%"
"=""0710011""","Lebanon School District",8,"Non-High Needs",55,2586,2617,30,"49.1%","66.7%"
"=""0720011""","Ledyard School District",4,"High Needs",53,2386,2458,72,"54.7%","84.7%"
"=""0720011""","Ledyard School District",4,"Non-High Needs",114,2437,2500,63,"50.9%","82.8%"
"=""0720011""","Ledyard School District",5,"High Needs",49,2437,2474,36,"40.8%","63.6%"
"=""0720011""","Ledyard School District",5,"Non-High Needs",107,2491,2532,41,"53.3%","72.6%"
"=""0720011""","Ledyard School District",6,"High Needs",56,2475,2496,21,"35.7%","56.0%"
"=""0720011""","Ledyard School District",6,"Non-High Needs",101,2526,2571,45,"52.5%","76.8%"
"=""0720011""","Ledyard School District",7,"High Needs",44,2476,2492,16,"34.1%","54.4%"
"=""0720011""","Ledyard School District",7,"Non-High Needs",105,2555,2577,22,"39.0%","57.5%"
"=""0720011""","Ledyard School District",8,"High Needs",41,2478,2506,28,"39.0%","58.2%"
"=""0720011""","Ledyard School District",8,"Non-High Needs",108,2573,2609,36,"59.3%","74.2%"
"=""0730011""","Lisbon School District",4,"High Needs",15,"*","*","*","*","*"
"=""0730011""","Lisbon School District",4,"Non-High Needs",20,2418,2466,48,"40.0%","66.7%"
"=""0730011""","Lisbon School District",5,"High Needs",17,"*","*","*","*","*"
"=""0730011""","Lisbon School District",5,"Non-High Needs",25,2470,2495,25,"28.0%","53.4%"
"=""0730011""","Lisbon School District",6,"High Needs",13,"*","*","*","*","*"
"=""0730011""","Lisbon School District",6,"Non-High Needs",26,2484,2519,35,"38.5%","69.5%"
"=""0730011""","Lisbon School District",7,"High Needs",12,"*","*","*","*","*"
"=""0730011""","Lisbon School District",7,"Non-High Needs",37,2530,2571,41,"51.4%","78.5%"
"=""0730011""","Lisbon School District",8,"High Needs",7,"*","*","*","*","*"
"=""0730011""","Lisbon School District",8,"Non-High Needs",31,2508,2579,72,"74.2%","92.6%"
"=""0740011""","Litchfield School District",4,"High Needs",19,"*","*","*","*","*"
"=""0740011""","Litchfield School District",4,"Non-High Needs",51,2480,2549,69,"76.5%","95.8%"
"=""0740011""","Litchfield School District",5,"High Needs",20,2476,2532,55,"75.0%","89.6%"
"=""0740011""","Litchfield School District",5,"Non-High Needs",48,2520,2583,63,"79.2%","98.7%"
"=""0740011""","Litchfield School District",6,"High Needs",17,"*","*","*","*","*"
"=""0740011""","Litchfield School District",6,"Non-High Needs",56,2559,2599,40,"62.5%","79.8%"
"=""0740011""","Litchfield School District",7,"High Needs",20,2488,2523,35,"50.0%","69.2%"
"=""0740011""","Litchfield School District",7,"Non-High Needs",58,2590,2607,17,"48.3%","63.7%"
"=""0740011""","Litchfield School District",8,"High Needs",16,"*","*","*","*","*"
"=""0740011""","Litchfield School District",8,"Non-High Needs",67,2609,2622,14,"41.8%","54.1%"
"=""0760011""","Madison School District",4,"High Needs",28,2426,2464,38,"32.1%","65.4%"
"=""0760011""","Madison School District",4,"Non-High Needs",142,2499,2539,40,"47.2%","74.0%"
"=""0760011""","Madison School District",5,"High Needs",26,2486,2498,12,"19.2%","46.5%"
"=""0760011""","Madison School District",5,"Non-High Needs",123,2539,2554,15,"30.1%","50.1%"
"=""0760011""","Madison School District",6,"High Needs",26,2464,2461,-3,"15.4%","26.3%"
"=""0760011""","Madison School District",6,"Non-High Needs",165,2553,2558,4,"23.6%","35.8%"
"=""0760011""","Madison School District",7,"High Needs",32,2430,2471,41,"37.5%","61.7%"
"=""0760011""","Madison School District",7,"Non-High Needs",179,2553,2592,40,"63.1%","81.3%"
"=""0760011""","Madison School District",8,"High Needs",34,2511,2504,-8,"23.5%","40.7%"
"=""0760011""","Madison School District",8,"Non-High Needs",207,2614,2630,16,"49.3%","62.7%"
"=""0770011""","Manchester School District",4,"High Needs",257,2383,2419,36,"23.3%","54.6%"
"=""0770011""","Manchester School District",4,"Non-High Needs",165,2445,2484,39,"32.7%","61.1%"
"=""0770011""","Manchester School District",5,"High Needs",283,2423,2440,17,"27.9%","49.0%"
"=""0770011""","Manchester School District",5,"Non-High Needs",163,2489,2527,38,"42.9%","69.9%"
"=""0770011""","Manchester School District",6,"High Needs",234,2434,2470,36,"49.6%","69.4%"
"=""0770011""","Manchester School District",6,"Non-High Needs",153,2515,2557,41,"52.3%","73.0%"
"=""0770011""","Manchester School District",7,"High Needs",235,2449,2453,4,"24.3%","41.9%"
"=""0770011""","Manchester School District",7,"Non-High Needs",148,2555,2563,7,"31.1%","46.7%"
"=""0770011""","Manchester School District",8,"High Needs",213,2471,2472,0,"23.5%","39.3%"
"=""0770011""","Manchester School District",8,"Non-High Needs",113,2557,2558,1,"24.8%","45.3%"
"=""0780011""","Mansfield School District",4,"High Needs",42,2434,2494,60,"54.8%","78.4%"
"=""0780011""","Mansfield School District",4,"Non-High Needs",70,2503,2561,58,"68.6%","88.6%"
"=""0780011""","Mansfield School District",5,"High Needs",32,2488,2505,17,"25.0%","46.3%"
"=""0780011""","Mansfield School District",5,"Non-High Needs",80,2560,2574,14,"46.3%","57.9%"
"=""0780011""","Mansfield School District",6,"High Needs",40,2502,2524,23,"40.0%","57.5%"
"=""0780011""","Mansfield School District",6,"Non-High Needs",70,2589,2621,32,"50.0%","66.6%"
"=""0780011""","Mansfield School District",7,"High Needs",34,2521,2568,47,"64.7%","80.6%"
"=""0780011""","Mansfield School District",7,"Non-High Needs",73,2576,2619,44,"64.4%","83.6%"
"=""0780011""","Mansfield School District",8,"High Needs",29,2582,2581,-1,"37.9%","47.8%"
"=""0780011""","Mansfield School District",8,"Non-High Needs",71,2664,2685,22,"62.0%","77.6%"
"=""0790011""","Marlborough School District",4,"High Needs",10,"*","*","*","*","*"
"=""0790011""","Marlborough School District",4,"Non-High Needs",83,2486,2529,43,"42.2%","73.3%"
"=""0790011""","Marlborough School District",5,"High Needs",17,"*","*","*","*","*"
"=""0790011""","Marlborough School District",5,"Non-High Needs",73,2538,2587,48,"64.4%","88.2%"
"=""0790011""","Marlborough School District",6,"High Needs",10,"*","*","*","*","*"
"=""0790011""","Marlborough School District",6,"Non-High Needs",59,2551,2624,73,"86.4%","100.0%"
"=""0800011""","Meriden School District",4,"High Needs",455,2377,2435,58,"42.9%","72.7%"
"=""0800011""","Meriden School District",4,"Non-High Needs",156,2439,2485,46,"35.3%","68.5%"
"=""0800011""","Meriden School District",5,"High Needs",428,2416,2452,36,"39.0%","65.3%"
"=""0800011""","Meriden School District",5,"Non-High Needs",170,2474,2516,42,"50.6%","77.5%"
"=""0800011""","Meriden School District",6,"High Needs",282,2427,2440,13,"30.1%","48.4%"
"=""0800011""","Meriden School District",6,"Non-High Needs",106,2499,2533,34,"44.3%","66.3%"
"=""0800011""","Meriden School District",7,"High Needs",298,2433,2469,36,"43.6%","64.9%"
"=""0800011""","Meriden School District",7,"Non-High Needs",129,2513,2561,48,"58.1%","78.0%"
"=""0800011""","Meriden School District",8,"High Needs",304,2444,2458,14,"31.6%","48.2%"
"=""0800011""","Meriden School District",8,"Non-High Needs",121,2508,2529,21,"42.1%","58.9%"
"=""0830011""","Middletown School District",4,"High Needs",167,2391,2440,49,"35.9%","69.2%"
"=""0830011""","Middletown School District",4,"Non-High Needs",173,2473,2518,45,"49.1%","72.4%"
"=""0830011""","Middletown School District",5,"High Needs",169,2424,2441,18,"27.2%","48.3%"
"=""0830011""","Middletown School District",5,"Non-High Needs",165,2495,2536,42,"50.9%","73.4%"
"=""0830011""","Middletown School District",6,"High Needs",135,2440,2466,26,"39.3%","60.7%"
"=""0830011""","Middletown School District",6,"Non-High Needs",160,2541,2564,24,"41.3%","58.9%"
"=""0830011""","Middletown School District",7,"High Needs",158,2459,2469,10,"31.6%","47.3%"
"=""0830011""","Middletown School District",7,"Non-High Needs",186,2559,2570,11,"33.3%","49.6%"
"=""0830011""","Middletown School District",8,"High Needs",134,2477,2485,8,"26.9%","40.0%"
"=""0830011""","Middletown School District",8,"Non-High Needs",160,2559,2567,9,"37.5%","50.4%"
"=""0840011""","Milford School District",4,"High Needs",123,2397,2459,62,"48.8%","82.5%"
"=""0840011""","Milford School District",4,"Non-High Needs",269,2462,2520,58,"52.4%","82.7%"
"=""0840011""","Milford School District",5,"High Needs",122,2441,2476,35,"44.3%","66.7%"
"=""0840011""","Milford School District",5,"Non-High Needs",310,2498,2537,39,"48.7%","72.2%"
"=""0840011""","Milford School District",6,"High Needs",123,2460,2486,26,"39.8%","59.2%"
"=""0840011""","Milford School District",6,"Non-High Needs",300,2527,2577,50,"60.7%","80.8%"
"=""0840011""","Milford School District",7,"High Needs",129,2488,2512,24,"40.3%","57.2%"
"=""0840011""","Milford School District",7,"Non-High Needs",344,2571,2589,18,"42.7%","60.9%"
"=""0840011""","Milford School District",8,"High Needs",150,2502,2511,9,"30.0%","48.1%"
"=""0840011""","Milford School District",8,"Non-High Needs",314,2578,2592,14,"39.8%","52.2%"
"=""0850011""","Monroe School District",4,"High Needs",39,2433,2475,42,"43.6%","70.3%"
"=""0850011""","Monroe School District",4,"Non-High Needs",168,2503,2544,42,"48.8%","73.9%"
"=""0850011""","Monroe School District",5,"High Needs",41,2450,2498,47,"61.0%","77.3%"
"=""0850011""","Monroe School District",5,"Non-High Needs",176,2527,2574,47,"61.4%","84.6%"
"=""0850011""","Monroe School District",6,"High Needs",49,2468,2485,18,"36.7%","61.7%"
"=""0850011""","Monroe School District",6,"Non-High Needs",217,2544,2574,30,"45.6%","68.0%"
"=""0850011""","Monroe School District",7,"High Needs",41,2474,2512,38,"56.1%","73.7%"
"=""0850011""","Monroe School District",7,"Non-High Needs",206,2561,2596,35,"57.3%","76.1%"
"=""0850011""","Monroe School District",8,"High Needs",37,2494,2510,16,"43.2%","57.5%"
"=""0850011""","Monroe School District",8,"Non-High Needs",207,2584,2603,20,"38.6%","56.8%"
"=""0860011""","Montville School District",4,"High Needs",62,2413,2464,52,"43.5%","72.8%"
"=""0860011""","Montville School District",4,"Non-High Needs",78,2460,2522,62,"57.7%","87.0%"
"=""0860011""","Montville School District",5,"High Needs",87,2428,2485,57,"62.1%","85.9%"
"=""0860011""","Montville School District",5,"Non-High Needs",90,2496,2561,65,"74.4%","92.9%"
"=""0860011""","Montville School District",6,"High Needs",79,2470,2493,23,"29.1%","52.1%"
"=""0860011""","Montville School District",6,"Non-High Needs",99,2521,2547,26,"37.4%","59.4%"
"=""0860011""","Montville School District",7,"High Needs",77,2486,2502,16,"33.8%","52.2%"
"=""0860011""","Montville School District",7,"Non-High Needs",84,2553,2570,17,"28.6%","54.5%"
"=""0860011""","Montville School District",8,"High Needs",81,2498,2519,21,"38.3%","55.7%"
"=""0860011""","Montville School District",8,"Non-High Needs",96,2549,2582,32,"50.0%","67.5%"
"=""0880011""","Naugatuck School District",4,"High Needs",179,2405,2453,48,"34.6%","69.2%"
"=""0880011""","Naugatuck School District",4,"Non-High Needs",133,2443,2492,49,"39.1%","73.7%"
"=""0880011""","Naugatuck School District",5,"High Needs",158,2436,2445,10,"20.3%","43.1%"
"=""0880011""","Naugatuck School District",5,"Non-High Needs",129,2486,2511,24,"37.2%","58.9%"
"=""0880011""","Naugatuck School District",6,"High Needs",177,2443,2474,31,"44.6%","64.4%"
"=""0880011""","Naugatuck School District",6,"Non-High Needs",130,2497,2548,51,"58.5%","79.1%"
"=""0880011""","Naugatuck School District",7,"High Needs",171,2452,2469,18,"27.5%","46.4%"
"=""0880011""","Naugatuck School District",7,"Non-High Needs",148,2545,2551,7,"26.4%","45.4%"
"=""0880011""","Naugatuck School District",8,"High Needs",171,2466,2467,1,"25.1%","39.2%"
"=""0880011""","Naugatuck School District",8,"Non-High Needs",142,2543,2530,-12,"21.8%","31.4%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"High Needs","*",2375,2404,29,"12.9%","49.6%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Non-High Needs","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",5,"High Needs",37,2428,2451,23,"32.4%","48.5%"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Non-High Needs",6,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",6,"High Needs","*",2451,2504,53,"58.1%","82.9%"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Non-High Needs","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",7,"High Needs","*",2484,2492,8,"28.0%","41.9%"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Non-High Needs","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",8,"High Needs",29,2486,2498,12,"27.6%","48.1%"
"=""0890011""","New Britain School District",4,"High Needs",621,2373,2407,34,"21.6%","52.1%"
"=""0890011""","New Britain School District",4,"Non-High Needs",79,2426,2447,21,"20.3%","42.1%"
"=""0890011""","New Britain School District",5,"High Needs",603,2404,2410,6,"20.9%","38.7%"
"=""0890011""","New Britain School District",5,"Non-High Needs",102,2463,2470,7,"23.5%","39.9%"
"=""0890011""","New Britain School District",6,"High Needs",551,2417,2417,0,"21.8%","37.2%"
"=""0890011""","New Britain School District",6,"Non-High Needs",79,2502,2519,17,"24.1%","47.9%"
"=""0890011""","New Britain School District",7,"High Needs",484,2419,2438,20,"37.0%","54.4%"
"=""0890011""","New Britain School District",7,"Non-High Needs",70,2516,2534,18,"24.3%","50.5%"
"=""0890011""","New Britain School District",8,"High Needs",471,2442,2448,7,"26.8%","42.6%"
"=""0890011""","New Britain School District",8,"Non-High Needs",83,2513,2511,-2,"24.1%","40.3%"
"=""0900011""","New Canaan School District",4,"High Needs",36,2428,2497,69,"58.3%","87.5%"
"=""0900011""","New Canaan School District",4,"Non-High Needs",275,2507,2576,69,"80.0%","96.6%"
"=""0900011""","New Canaan School District",5,"High Needs",30,2442,2475,33,"30.0%","58.1%"
"=""0900011""","New Canaan School District",5,"Non-High Needs",286,2555,2581,26,"48.6%","70.2%"
"=""0900011""","New Canaan School District",6,"High Needs",30,2481,2494,14,"26.7%","51.6%"
"=""0900011""","New Canaan School District",6,"Non-High Needs",260,2582,2614,32,"56.5%","74.2%"
"=""0900011""","New Canaan School District",7,"High Needs",36,2487,2526,40,"52.8%","70.0%"
"=""0900011""","New Canaan School District",7,"Non-High Needs",307,2599,2630,31,"59.6%","76.6%"
"=""0900011""","New Canaan School District",8,"High Needs",36,2504,2545,41,"50.0%","69.1%"
"=""0900011""","New Canaan School District",8,"Non-High Needs",262,2635,2666,31,"62.6%","77.1%"
"=""0910011""","New Fairfield School District",4,"High Needs",26,2424,2466,42,"30.8%","60.8%"
"=""0910011""","New Fairfield School District",4,"Non-High Needs",123,2469,2525,55,"54.5%","81.0%"
"=""0910011""","New Fairfield School District",5,"High Needs",24,2444,2499,55,"54.2%","86.4%"
"=""0910011""","New Fairfield School District",5,"Non-High Needs",111,2497,2538,41,"54.1%","77.9%"
"=""0910011""","New Fairfield School District",6,"High Needs",24,2473,2506,32,"45.8%","65.2%"
"=""0910011""","New Fairfield School District",6,"Non-High Needs",140,2544,2577,32,"50.0%","68.5%"
"=""0910011""","New Fairfield School District",7,"High Needs",35,2450,2502,52,"57.1%","78.1%"
"=""0910011""","New Fairfield School District",7,"Non-High Needs",138,2522,2580,58,"68.1%","89.9%"
"=""0910011""","New Fairfield School District",8,"High Needs",23,2459,2500,41,"60.9%","66.9%"
"=""0910011""","New Fairfield School District",8,"Non-High Needs",135,2573,2627,54,"72.6%","87.2%"
"=""0920011""","New Hartford School District",4,"High Needs",12,"*","*","*","*","*"
"=""0920011""","New Hartford School District",4,"Non-High Needs",52,2452,2499,47,"44.2%","75.6%"
"=""0920011""","New Hartford School District",5,"High Needs",12,"*","*","*","*","*"
"=""0920011""","New Hartford School District",5,"Non-High Needs",50,2516,2551,35,"44.0%","71.8%"
"=""0920011""","New Hartford School District",6,"High Needs",12,"*","*","*","*","*"
"=""0920011""","New Hartford School District",6,"Non-High Needs",58,2546,2541,-5,"15.5%","28.8%"
"=""0930011""","New Haven School District",4,"High Needs",1058,2355,2409,55,"36.4%","70.3%"
"=""0930011""","New Haven School District",4,"Non-High Needs",393,2413,2463,50,"38.2%","70.0%"
"=""0930011""","New Haven School District",5,"High Needs",974,2385,2424,39,"46.8%","68.7%"
"=""0930011""","New Haven School District",5,"Non-High Needs",367,2454,2490,36,"47.1%","68.6%"
"=""0930011""","New Haven School District",6,"High Needs",929,2419,2440,22,"35.2%","54.4%"
"=""0930011""","New Haven School District",6,"Non-High Needs",433,2484,2521,38,"48.3%","70.8%"
"=""0930011""","New Haven School District",7,"High Needs",903,2434,2460,25,"37.4%","57.4%"
"=""0930011""","New Haven School District",7,"Non-High Needs",448,2502,2526,24,"39.1%","60.0%"
"=""0930011""","New Haven School District",8,"High Needs",869,2439,2467,29,"42.2%","58.3%"
"=""0930011""","New Haven School District",8,"Non-High Needs",422,2506,2535,29,"47.4%","63.6%"
"=""0950011""","New London School District",4,"High Needs",212,2391,2420,29,"19.8%","47.6%"
"=""0950011""","New London School District",4,"Non-High Needs",39,2434,2466,32,"25.6%","53.4%"
"=""0950011""","New London School District",5,"High Needs",224,2422,2442,20,"29.9%","52.7%"
"=""0950011""","New London School District",5,"Non-High Needs",27,2481,2511,30,"37.0%","58.0%"
"=""0950011""","New London School District",6,"High Needs",172,2440,2450,10,"24.4%","45.7%"
"=""0950011""","New London School District",6,"Non-High Needs",16,"*","*","*","*","*"
"=""0950011""","New London School District",7,"High Needs",149,2444,2473,29,"39.6%","59.9%"
"=""0950011""","New London School District",7,"Non-High Needs",19,"*","*","*","*","*"
"=""0950011""","New London School District",8,"High Needs",138,2461,2463,2,"24.6%","42.1%"
"=""0950011""","New London School District",8,"Non-High Needs",16,"*","*","*","*","*"
"=""0960011""","New Milford School District",4,"High Needs",93,2396,2447,51,"40.9%","69.3%"
"=""0960011""","New Milford School District",4,"Non-High Needs",196,2456,2507,50,"46.9%","75.9%"
"=""0960011""","New Milford School District",5,"High Needs",90,2432,2474,42,"51.1%","73.1%"
"=""0960011""","New Milford School District",5,"Non-High Needs",207,2483,2540,57,"64.7%","87.1%"
"=""0960011""","New Milford School District",6,"High Needs",100,2457,2465,9,"32.0%","45.5%"
"=""0960011""","New Milford School District",6,"Non-High Needs",196,2518,2547,29,"39.8%","61.3%"
"=""0960011""","New Milford School District",7,"High Needs",75,2453,2488,35,"40.0%","63.5%"
"=""0960011""","New Milford School District",7,"Non-High Needs",208,2555,2590,35,"54.8%","73.4%"
"=""0960011""","New Milford School District",8,"High Needs",92,2493,2475,-18,"21.7%","34.3%"
"=""0960011""","New Milford School District",8,"Non-High Needs",183,2567,2563,-4,"28.4%","40.1%"
"=""0940011""","Newington School District",4,"High Needs",84,2427,2467,40,"29.8%","57.8%"
"=""0940011""","Newington School District",4,"Non-High Needs",208,2481,2520,39,"41.3%","68.3%"
"=""0940011""","Newington School District",5,"High Needs",97,2450,2456,5,"17.5%","36.5%"
"=""0940011""","Newington School District",5,"Non-High Needs",199,2506,2524,19,"36.2%","54.1%"
"=""0940011""","Newington School District",6,"High Needs",89,2467,2489,22,"42.7%","59.3%"
"=""0940011""","Newington School District",6,"Non-High Needs",217,2533,2569,36,"52.1%","70.4%"
"=""0940011""","Newington School District",7,"High Needs",91,2513,2518,6,"30.8%","50.9%"
"=""0940011""","Newington School District",7,"Non-High Needs",228,2569,2580,11,"34.6%","51.4%"
"=""0940011""","Newington School District",8,"High Needs",92,2522,2529,7,"33.7%","48.1%"
