"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0840011""","Milford School District",8,"Eligible for Reduced Lunch",25,2500,2525,25,"36.0%","51.8%"
"=""0850011""","Monroe School District",4,"Eligible for Free Lunch",8,"*","*","*","*","*"
"=""0850011""","Monroe School District",4,"Not Eligible for Free/Reduced Lunch",192,2492,2534,41,"47.4%","72.5%"
"=""0850011""","Monroe School District",4,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0850011""","Monroe School District",5,"Eligible for Free Lunch",13,"*","*","*","*","*"
"=""0850011""","Monroe School District",5,"Not Eligible for Free/Reduced Lunch",197,2516,2563,47,"61.4%","83.8%"
"=""0850011""","Monroe School District",5,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0850011""","Monroe School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District",6,"Not Eligible for Free/Reduced Lunch",251,2532,2559,27,"43.4%","66.3%"
"=""0850011""","Monroe School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District",7,"Eligible for Free Lunch",18,"*","*","*","*","*"
"=""0850011""","Monroe School District",7,"Not Eligible for Free/Reduced Lunch",222,2549,2585,36,"57.2%","76.4%"
"=""0850011""","Monroe School District",7,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0850011""","Monroe School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0850011""","Monroe School District",8,"Not Eligible for Free/Reduced Lunch",226,2572,2591,19,"38.1%","56.0%"
"=""0850011""","Monroe School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0860011""","Montville School District",4,"Eligible for Free Lunch",37,2413,2461,48,"37.8%","67.3%"
"=""0860011""","Montville School District",4,"Not Eligible for Free/Reduced Lunch",88,2450,2511,61,"55.7%","84.5%"
"=""0860011""","Montville School District",4,"Eligible for Reduced Lunch",15,"*","*","*","*","*"
"=""0860011""","Montville School District",5,"Eligible for Free Lunch",49,2445,2495,50,"53.1%","79.8%"
"=""0860011""","Montville School District",5,"Not Eligible for Free/Reduced Lunch",107,2477,2541,64,"72.9%","91.7%"
"=""0860011""","Montville School District",5,"Eligible for Reduced Lunch",21,2430,2505,75,"81.0%","100.0%"
"=""0860011""","Montville School District",6,"Eligible for Free Lunch",56,2472,2496,24,"28.6%","52.0%"
"=""0860011""","Montville School District",6,"Not Eligible for Free/Reduced Lunch",104,2515,2541,26,"35.6%","58.3%"
"=""0860011""","Montville School District",6,"Eligible for Reduced Lunch",18,"*","*","*","*","*"
"=""0860011""","Montville School District",7,"Eligible for Free Lunch",43,2504,2522,19,"32.6%","50.6%"
"=""0860011""","Montville School District",7,"Not Eligible for Free/Reduced Lunch",99,2529,2545,15,"27.3%","52.8%"
"=""0860011""","Montville School District",7,"Eligible for Reduced Lunch",19,"*","*","*","*","*"
"=""0860011""","Montville School District",8,"Eligible for Free Lunch",54,2510,2525,14,"33.3%","51.9%"
"=""0860011""","Montville School District",8,"Not Eligible for Free/Reduced Lunch",110,2534,2566,32,"48.2%","65.9%"
"=""0860011""","Montville School District",8,"Eligible for Reduced Lunch",13,"*","*","*","*","*"
"=""0880011""","Naugatuck School District",4,"Eligible for Free Lunch",132,2409,2457,48,"33.3%","69.4%"
"=""0880011""","Naugatuck School District",4,"Not Eligible for Free/Reduced Lunch",153,2433,2484,51,"41.2%","75.3%"
"=""0880011""","Naugatuck School District",4,"Eligible for Reduced Lunch",27,2414,2449,35,"25.9%","56.1%"
"=""0880011""","Naugatuck School District",5,"Eligible for Free Lunch",119,2436,2445,9,"17.6%","41.9%"
"=""0880011""","Naugatuck School District",5,"Not Eligible for Free/Reduced Lunch",147,2476,2499,23,"36.1%","57.3%"
"=""0880011""","Naugatuck School District",5,"Eligible for Reduced Lunch",21,2461,2476,14,"28.6%","47.9%"
"=""0880011""","Naugatuck School District",6,"Eligible for Free Lunch",119,2443,2475,31,"44.5%","63.9%"
"=""0880011""","Naugatuck School District",6,"Not Eligible for Free/Reduced Lunch",155,2484,2532,48,"55.5%","76.3%"
"=""0880011""","Naugatuck School District",6,"Eligible for Reduced Lunch",33,2462,2492,30,"48.5%","68.3%"
"=""0880011""","Naugatuck School District",7,"Eligible for Free Lunch",119,2459,2477,18,"27.7%","45.6%"
"=""0880011""","Naugatuck School District",7,"Not Eligible for Free/Reduced Lunch",169,2524,2531,7,"25.4%","44.9%"
"=""0880011""","Naugatuck School District",7,"Eligible for Reduced Lunch",31,2473,2493,20,"32.3%","53.1%"
"=""0880011""","Naugatuck School District",8,"Eligible for Free Lunch",116,2465,2468,3,"28.4%","42.1%"
"=""0880011""","Naugatuck School District",8,"Not Eligible for Free/Reduced Lunch",159,2527,2517,-10,"22.6%","32.9%"
"=""0880011""","Naugatuck School District",8,"Eligible for Reduced Lunch",38,2499,2490,-10,"13.2%","27.5%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Eligible for Free Lunch",25,2382,2417,35,"16.0%","51.9%"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Eligible for Free Lunch",30,2421,2435,14,"26.7%","42.9%"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Not Eligible for Free/Reduced Lunch",6,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",5,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Eligible for Free Lunch",28,2453,2505,52,"57.1%","80.5%"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Eligible for Free Lunch",21,2487,2495,8,"28.6%","40.5%"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2800013""","New Beginnings Inc Family Academy District",8,"Eligible for Free Lunch",23,2487,2493,6,"21.7%","42.8%"
"=""2800013""","New Beginnings Inc Family Academy District",8,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0890011""","New Britain School District",4,"Eligible for Free Lunch",565,2372,2406,34,"20.5%","51.3%"
"=""0890011""","New Britain School District",4,"Not Eligible for Free/Reduced Lunch",96,2411,2436,25,"22.9%","45.9%"
"=""0890011""","New Britain School District",4,"Eligible for Reduced Lunch",39,2399,2436,37,"30.8%","59.4%"
"=""0890011""","New Britain School District",5,"Eligible for Free Lunch",549,2403,2410,6,"20.9%","38.8%"
"=""0890011""","New Britain School District",5,"Not Eligible for Free/Reduced Lunch",119,2449,2455,5,"21.8%","39.1%"
"=""0890011""","New Britain School District",5,"Eligible for Reduced Lunch",37,2431,2440,9,"24.3%","39.4%"
"=""0890011""","New Britain School District",6,"Eligible for Free Lunch",495,2415,2415,-0,"21.6%","36.9%"
"=""0890011""","New Britain School District",6,"Not Eligible for Free/Reduced Lunch",98,2481,2495,14,"24.5%","45.5%"
"=""0890011""","New Britain School District",6,"Eligible for Reduced Lunch",37,2456,2457,1,"21.6%","41.6%"
"=""0890011""","New Britain School District",7,"Eligible for Free Lunch",444,2416,2435,20,"36.5%","54.1%"
"=""0890011""","New Britain School District",7,"Not Eligible for Free/Reduced Lunch",75,2510,2526,15,"24.0%","49.1%"
"=""0890011""","New Britain School District",7,"Eligible for Reduced Lunch",35,2454,2479,24,"45.7%","61.9%"
"=""0890011""","New Britain School District",8,"Eligible for Free Lunch",425,2437,2444,7,"26.1%","42.6%"
"=""0890011""","New Britain School District",8,"Not Eligible for Free/Reduced Lunch",91,2505,2506,1,"27.5%","43.1%"
"=""0890011""","New Britain School District",8,"Eligible for Reduced Lunch",38,2502,2498,-4,"26.3%","36.7%"
"=""0900011""","New Canaan School District",4,"Not Eligible for Free/Reduced Lunch",311,2498,2567,69,"77.5%","95.5%"
"=""0900011""","New Canaan School District",5,"Not Eligible for Free/Reduced Lunch",316,2544,2571,27,"46.8%","69.0%"
"=""0900011""","New Canaan School District",6,"Not Eligible for Free/Reduced Lunch",290,2572,2602,30,"53.4%","71.9%"
"=""0900011""","New Canaan School District",7,"Not Eligible for Free/Reduced Lunch",343,2588,2619,32,"58.9%","75.9%"
"=""0900011""","New Canaan School District",8,"Not Eligible for Free/Reduced Lunch",298,2619,2651,32,"61.1%","76.2%"
"=""0910011""","New Fairfield School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",4,"Not Eligible for Free/Reduced Lunch",134,2463,2517,53,"52.2%","77.9%"
"=""0910011""","New Fairfield School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",5,"Not Eligible for Free/Reduced Lunch",119,2491,2533,42,"54.6%","78.5%"
"=""0910011""","New Fairfield School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",6,"Eligible for Free Lunch",8,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",6,"Not Eligible for Free/Reduced Lunch",150,2537,2569,31,"49.3%","67.6%"
"=""0910011""","New Fairfield School District",6,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",7,"Not Eligible for Free/Reduced Lunch",156,2506,2566,60,"67.3%","88.9%"
"=""0910011""","New Fairfield School District",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0910011""","New Fairfield School District",8,"Eligible for Free Lunch",15,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",8,"Not Eligible for Free/Reduced Lunch",143,2565,2617,52,"70.6%","84.7%"
"=""0920011""","New Hartford School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0920011""","New Hartford School District",4,"Not Eligible for Free/Reduced Lunch",59,2436,2486,50,"45.8%","76.1%"
"=""0920011""","New Hartford School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0920011""","New Hartford School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0920011""","New Hartford School District",5,"Not Eligible for Free/Reduced Lunch",56,2505,2540,35,"44.6%","71.5%"
"=""0920011""","New Hartford School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0920011""","New Hartford School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0920011""","New Hartford School District",6,"Not Eligible for Free/Reduced Lunch",65,2539,2536,-3,"13.8%","31.2%"
"=""0920011""","New Hartford School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District",4,"Eligible for Free Lunch",931,2355,2410,55,"36.3%","70.1%"
"=""0930011""","New Haven School District",4,"Not Eligible for Free/Reduced Lunch",499,2398,2449,50,"37.3%","69.9%"
"=""0930011""","New Haven School District",4,"Eligible for Reduced Lunch",21,2391,2450,59,"52.4%","83.8%"
"=""0930011""","New Haven School District",5,"Eligible for Free Lunch",816,2386,2425,39,"47.3%","69.2%"
"=""0930011""","New Haven School District",5,"Not Eligible for Free/Reduced Lunch",498,2431,2467,36,"46.0%","67.6%"
"=""0930011""","New Haven School District",5,"Eligible for Reduced Lunch",27,2440,2475,35,"51.9%","75.2%"
"=""0930011""","New Haven School District",6,"Eligible for Free Lunch",796,2420,2442,22,"35.6%","54.9%"
"=""0930011""","New Haven School District",6,"Not Eligible for Free/Reduced Lunch",537,2467,2500,33,"44.5%","65.9%"
"=""0930011""","New Haven School District",6,"Eligible for Reduced Lunch",29,2461,2506,45,"48.3%","72.7%"
"=""0930011""","New Haven School District",7,"Eligible for Free Lunch",764,2439,2463,24,"36.6%","56.4%"
"=""0930011""","New Haven School District",7,"Not Eligible for Free/Reduced Lunch",562,2479,2505,26,"39.0%","59.9%"
"=""0930011""","New Haven School District",7,"Eligible for Reduced Lunch",25,2488,2526,39,"56.0%","78.9%"
"=""0930011""","New Haven School District",8,"Eligible for Free Lunch",755,2442,2471,29,"42.6%","58.5%"
"=""0930011""","New Haven School District",8,"Not Eligible for Free/Reduced Lunch",510,2487,2517,30,"45.7%","62.3%"
"=""0930011""","New Haven School District",8,"Eligible for Reduced Lunch",26,2468,2491,23,"46.2%","62.1%"
"=""0950011""","New London School District",4,"Eligible for Free Lunch",195,2390,2419,29,"19.5%","47.0%"
"=""0950011""","New London School District",4,"Not Eligible for Free/Reduced Lunch",49,2419,2454,35,"26.5%","55.8%"
"=""0950011""","New London School District",4,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0950011""","New London School District",5,"Eligible for Free Lunch",208,2424,2445,21,"30.8%","53.3%"
"=""0950011""","New London School District",5,"Not Eligible for Free/Reduced Lunch",36,2459,2487,28,"30.6%","55.6%"
"=""0950011""","New London School District",5,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0950011""","New London School District",6,"Eligible for Free Lunch",164,2442,2452,10,"23.8%","45.6%"
"=""0950011""","New London School District",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0950011""","New London School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0950011""","New London School District",7,"Eligible for Free Lunch",138,2444,2473,29,"37.7%","59.2%"
"=""0950011""","New London School District",7,"Not Eligible for Free/Reduced Lunch",24,2497,2521,24,"33.3%","54.4%"
"=""0950011""","New London School District",7,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0950011""","New London School District",8,"Eligible for Free Lunch",124,2465,2468,3,"24.2%","41.9%"
"=""0950011""","New London School District",8,"Not Eligible for Free/Reduced Lunch",23,2481,2465,-17,"8.7%","22.3%"
"=""0950011""","New London School District",8,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0960011""","New Milford School District",4,"Eligible for Free Lunch",55,2402,2460,57,"49.1%","75.5%"
"=""0960011""","New Milford School District",4,"Not Eligible for Free/Reduced Lunch",218,2448,2498,49,"45.0%","74.2%"
"=""0960011""","New Milford School District",4,"Eligible for Reduced Lunch",16,"*","*","*","*","*"
"=""0960011""","New Milford School District",5,"Eligible for Free Lunch",50,2444,2483,39,"54.0%","72.4%"
"=""0960011""","New Milford School District",5,"Not Eligible for Free/Reduced Lunch",230,2475,2531,56,"62.6%","85.6%"
"=""0960011""","New Milford School District",5,"Eligible for Reduced Lunch",17,"*","*","*","*","*"
"=""0960011""","New Milford School District",6,"Eligible for Free Lunch",54,2457,2470,13,"31.5%","49.6%"
"=""0960011""","New Milford School District",6,"Not Eligible for Free/Reduced Lunch",223,2508,2532,24,"37.7%","57.5%"
"=""0960011""","New Milford School District",6,"Eligible for Reduced Lunch",19,"*","*","*","*","*"
"=""0960011""","New Milford School District",7,"Eligible for Free Lunch",41,2463,2496,33,"36.6%","62.7%"
"=""0960011""","New Milford School District",7,"Not Eligible for Free/Reduced Lunch",229,2542,2577,35,"53.7%","72.4%"
"=""0960011""","New Milford School District",7,"Eligible for Reduced Lunch",13,"*","*","*","*","*"
"=""0960011""","New Milford School District",8,"Eligible for Free Lunch",44,2513,2497,-16,"25.0%","39.1%"
"=""0960011""","New Milford School District",8,"Not Eligible for Free/Reduced Lunch",215,2551,2544,-6,"27.9%","39.7%"
"=""0960011""","New Milford School District",8,"Eligible for Reduced Lunch",16,"*","*","*","*","*"
"=""0940011""","Newington School District",4,"Eligible for Free Lunch",48,2421,2467,46,"35.4%","60.3%"
"=""0940011""","Newington School District",4,"Not Eligible for Free/Reduced Lunch",229,2475,2514,38,"39.3%","66.8%"
"=""0940011""","Newington School District",4,"Eligible for Reduced Lunch",15,"*","*","*","*","*"
"=""0940011""","Newington School District",5,"Eligible for Free Lunch",48,2469,2477,8,"12.5%","38.6%"
"=""0940011""","Newington School District",5,"Not Eligible for Free/Reduced Lunch",233,2493,2508,16,"33.0%","50.3%"
"=""0940011""","Newington School District",5,"Eligible for Reduced Lunch",15,"*","*","*","*","*"
"=""0940011""","Newington School District",6,"Eligible for Free Lunch",57,2473,2492,19,"45.6%","60.6%"
"=""0940011""","Newington School District",6,"Not Eligible for Free/Reduced Lunch",240,2523,2557,34,"50.0%","68.3%"
"=""0940011""","Newington School District",6,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""0940011""","Newington School District",7,"Eligible for Free Lunch",54,2519,2538,20,"40.7%","60.0%"
"=""0940011""","Newington School District",7,"Not Eligible for Free/Reduced Lunch",249,2561,2570,8,"32.9%","50.3%"
"=""0940011""","Newington School District",7,"Eligible for Reduced Lunch",16,"*","*","*","*","*"
"=""0940011""","Newington School District",8,"Eligible for Free Lunch",48,2524,2527,3,"25.0%","40.7%"
"=""0940011""","Newington School District",8,"Not Eligible for Free/Reduced Lunch",239,2569,2575,5,"38.1%","50.2%"
"=""0940011""","Newington School District",8,"Eligible for Reduced Lunch",22,2545,2566,21,"54.5%","68.9%"
"=""0970011""","Newtown School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0970011""","Newtown School District",4,"Not Eligible for Free/Reduced Lunch",267,2461,2518,57,"52.1%","79.8%"
"=""0970011""","Newtown School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0970011""","Newtown School District",5,"Eligible for Free Lunch",18,"*","*","*","*","*"
"=""0970011""","Newtown School District",5,"Not Eligible for Free/Reduced Lunch",300,2500,2555,55,"66.0%","87.6%"
"=""0970011""","Newtown School District",5,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0970011""","Newtown School District",6,"Eligible for Free Lunch",17,"*","*","*","*","*"
"=""0970011""","Newtown School District",6,"Not Eligible for Free/Reduced Lunch",303,2530,2596,65,"75.9%","91.3%"
"=""0970011""","Newtown School District",6,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0970011""","Newtown School District",7,"Eligible for Free Lunch",19,"*","*","*","*","*"
"=""0970011""","Newtown School District",7,"Not Eligible for Free/Reduced Lunch",340,2593,2621,29,"57.4%","73.8%"
"=""0970011""","Newtown School District",7,"Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""0970011""","Newtown School District",8,"Eligible for Free Lunch",22,2579,2601,22,"40.9%","54.6%"
"=""0970011""","Newtown School District",8,"Not Eligible for Free/Reduced Lunch",364,2616,2638,21,"50.0%","64.9%"
"=""0970011""","Newtown School District",8,"Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0980011""","Norfolk School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",4,"Not Eligible for Free/Reduced Lunch",12,"*","*","*","*","*"
"=""0980011""","Norfolk School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0990011""","North Branford School District",4,"Eligible for Free Lunch",15,"*","*","*","*","*"
"=""0990011""","North Branford School District",4,"Not Eligible for Free/Reduced Lunch",103,2448,2491,43,"36.9%","65.7%"
"=""0990011""","North Branford School District",4,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0990011""","North Branford School District",5,"Eligible for Free Lunch",17,"*","*","*","*","*"
"=""0990011""","North Branford School District",5,"Not Eligible for Free/Reduced Lunch",116,2475,2533,58,"65.5%","87.0%"
"=""0990011""","North Branford School District",5,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0990011""","North Branford School District",6,"Eligible for Free Lunch","*",2478,2521,43,"56.5%","76.3%"
"=""0990011""","North Branford School District",6,"Not Eligible for Free/Reduced Lunch",112,2521,2546,26,"42.0%","62.3%"
"=""0990011""","North Branford School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0990011""","North Branford School District",7,"Eligible for Free Lunch",21,2530,2548,18,"38.1%","53.6%"
"=""0990011""","North Branford School District",7,"Not Eligible for Free/Reduced Lunch",121,2530,2541,11,"30.6%","50.6%"
"=""0990011""","North Branford School District",7,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0990011""","North Branford School District",8,"Eligible for Free Lunch",19,"*","*","*","*","*"
"=""0990011""","North Branford School District",8,"Not Eligible for Free/Reduced Lunch",125,2538,2569,31,"48.8%","64.5%"
"=""0990011""","North Branford School District",8,"Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"Not Eligible for Free/Reduced Lunch",14,"*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Eligible for Free Lunch",6,"*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Not Eligible for Free/Reduced Lunch",13,"*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Not Eligible for Free/Reduced Lunch",23,2508,2546,38,"52.2%","72.1%"
"=""1000011""","North Canaan School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",7,"Not Eligible for Free/Reduced Lunch",17,"*","*","*","*","*"
"=""1000011""","North Canaan School District",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Not Eligible for Free/Reduced Lunch",15,"*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1010011""","North Haven School District",4,"Eligible for Free Lunch",13,"*","*","*","*","*"
"=""1010011""","North Haven School District",4,"Not Eligible for Free/Reduced Lunch",179,2444,2513,69,"62.6%","90.9%"
"=""1010011""","North Haven School District",4,"Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""1010011""","North Haven School District",5,"Eligible for Free Lunch",28,2435,2486,51,"57.1%","87.3%"
"=""1010011""","North Haven School District",5,"Not Eligible for Free/Reduced Lunch",182,2490,2542,52,"61.0%","85.8%"
"=""1010011""","North Haven School District",5,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""1010011""","North Haven School District",6,"Eligible for Free Lunch",28,2475,2531,56,"64.3%","85.4%"
"=""1010011""","North Haven School District",6,"Not Eligible for Free/Reduced Lunch",210,2503,2563,60,"68.1%","88.8%"
"=""1010011""","North Haven School District",6,"Eligible for Reduced Lunch",15,"*","*","*","*","*"
"=""1010011""","North Haven School District",7,"Eligible for Free Lunch",26,2470,2545,75,"80.8%","98.5%"
"=""1010011""","North Haven School District",7,"Not Eligible for Free/Reduced Lunch",178,2516,2597,81,"87.6%","100.0%"
"=""1010011""","North Haven School District",7,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""1010011""","North Haven School District",8,"Eligible for Free Lunch",31,2504,2560,55,"58.1%","77.7%"
"=""1010011""","North Haven School District",8,"Not Eligible for Free/Reduced Lunch",200,2537,2617,80,"81.0%","95.1%"
"=""1010011""","North Haven School District",8,"Eligible for Reduced Lunch",12,"*","*","*","*","*"
"=""1020011""","North Stonington School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",4,"Not Eligible for Free/Reduced Lunch",40,2525,2575,50,"60.0%","77.6%"
"=""1020011""","North Stonington School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",5,"Not Eligible for Free/Reduced Lunch","*",2546,2604,58,"76.5%","95.2%"
"=""1020011""","North Stonington School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",6,"Not Eligible for Free/Reduced Lunch",46,2548,2546,-2,"17.4%","28.6%"
"=""1020011""","North Stonington School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",7,"Eligible for Free Lunch",10,"*","*","*","*","*"
"=""1020011""","North Stonington School District",7,"Not Eligible for Free/Reduced Lunch",48,2530,2574,44,"56.3%","77.7%"
"=""1020011""","North Stonington School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",8,"Not Eligible for Free/Reduced Lunch",39,2565,2600,35,"48.7%","70.3%"
"=""1020011""","North Stonington School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1030011""","Norwalk School District",4,"Eligible for Free Lunch",397,2394,2442,49,"36.8%","68.1%"
"=""1030011""","Norwalk School District",4,"Not Eligible for Free/Reduced Lunch",356,2450,2508,58,"50.6%","82.2%"
"=""1030011""","Norwalk School District",4,"Eligible for Reduced Lunch",75,2411,2464,53,"41.3%","73.2%"
"=""1030011""","Norwalk School District",5,"Eligible for Free Lunch",357,2434,2452,18,"31.1%","50.3%"
"=""1030011""","Norwalk School District",5,"Not Eligible for Free/Reduced Lunch",343,2494,2525,31,"41.7%","64.1%"
"=""1030011""","Norwalk School District",5,"Eligible for Reduced Lunch",66,2467,2487,20,"37.9%","54.9%"
"=""1030011""","Norwalk School District",6,"Eligible for Free Lunch",370,2446,2450,4,"23.2%","39.8%"
"=""1030011""","Norwalk School District",6,"Not Eligible for Free/Reduced Lunch",351,2517,2528,11,"29.3%","47.7%"
"=""1030011""","Norwalk School District",6,"Eligible for Reduced Lunch",76,2489,2492,3,"19.7%","39.2%"
"=""1030011""","Norwalk School District",7,"Eligible for Free Lunch",358,2451,2479,28,"39.9%","60.7%"
"=""1030011""","Norwalk School District",7,"Not Eligible for Free/Reduced Lunch",344,2525,2554,30,"49.4%","66.8%"
"=""1030011""","Norwalk School District",7,"Eligible for Reduced Lunch",81,2466,2506,40,"45.7%","68.9%"
"=""1030011""","Norwalk School District",8,"Eligible for Free Lunch",346,2451,2468,17,"33.8%","49.8%"
"=""1030011""","Norwalk School District",8,"Not Eligible for Free/Reduced Lunch",324,2534,2553,19,"38.3%","56.0%"
"=""1030011""","Norwalk School District",8,"Eligible for Reduced Lunch",71,2480,2498,18,"35.2%","56.1%"
"=""1040011""","Norwich School District",4,"Eligible for Free Lunch",226,2361,2416,55,"39.4%","69.5%"
"=""1040011""","Norwich School District",4,"Not Eligible for Free/Reduced Lunch",76,2406,2466,60,"50.0%","79.2%"
"=""1040011""","Norwich School District",4,"Eligible for Reduced Lunch",29,2418,2474,56,"37.9%","73.1%"
"=""1040011""","Norwich School District",5,"Eligible for Free Lunch",229,2411,2441,30,"37.1%","59.4%"
"=""1040011""","Norwich School District",5,"Not Eligible for Free/Reduced Lunch",66,2465,2504,39,"47.0%","71.6%"
"=""1040011""","Norwich School District",5,"Eligible for Reduced Lunch",33,2436,2465,29,"24.2%","55.6%"
"=""1040011""","Norwich School District",6,"Eligible for Free Lunch",204,2432,2447,15,"35.3%","53.6%"
"=""1040011""","Norwich School District",6,"Not Eligible for Free/Reduced Lunch",82,2479,2507,28,"43.9%","61.4%"
