"Five-Year Graduation Rates, 2010-11"
"All Districts, Gender"

"",,,"Graduates",,"Non-Graduates",,,
"Lebanon School District","Non-Special Education",143,135,94.4,"*","*",8,5.6
"Lebanon School District","Not Eligible For Lunch",141,134,95.0,"*","*",6,4.3
"Lebanon School District","Special Education",17,14,82.4,"*","*","*","*"
"Lebanon School District","White",156,146,93.6,"*","*",9,5.8
"Ledyard School District","All Students",232,212,91.4,"*","*",15,6.5
"Ledyard School District","Black",10,7,70.0,"*","*","*","*"
"Ledyard School District","Eligible For Free Lunch",20,15,75.0,"*","*","*","*"
"Ledyard School District","Eligible For Lunch",35,30,85.7,"*","*","*","*"
"Ledyard School District","Eligible For Reduced Lunch",15,15,100.0,"*","*","*","*"
"Ledyard School District","Female",118,109,92.4,"*","*",6,5.1
"Ledyard School District","High Needs",55,46,83.6,"*","*","*","*"
"Ledyard School District","Hispanic",19,16,84.2,"*","*","*","*"
"Ledyard School District","Male",114,103,90.4,"*","*",9,7.9
"Ledyard School District","Non-ELL",228,208,91.2,"*","*",15,6.6
"Ledyard School District","Non-High Needs",177,166,93.8,"*","*",11,6.2
"Ledyard School District","Non-Hispanic",213,196,92.0,"*","*",13,6.1
"Ledyard School District","Non-Special Education",207,193,93.2,"*","*",14,6.8
"Ledyard School District","Not Eligible For Lunch",197,182,92.4,"*","*",12,6.1
"Ledyard School District","Asian",13,13,100.0,"*","*","*","*"
"Ledyard School District","ELL","*","*","*","*","*","*","*"
"Ledyard School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Ledyard School District","Special Education",25,19,76.0,"*","*","*","*"
"Ledyard School District","White",183,170,92.9,"*","*",10,5.5
"Lisbon School District","All Students","*","*","*","*","*","*","*"
"Lisbon School District","Female","*","*","*","*","*","*","*"
"Lisbon School District","High Needs","*","*","*","*","*","*","*"
"Lisbon School District","Non-ELL","*","*","*","*","*","*","*"
"Lisbon School District","Non-Hispanic","*","*","*","*","*","*","*"
"Lisbon School District","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Lisbon School District","Special Education","*","*","*","*","*","*","*"
"Lisbon School District","White","*","*","*","*","*","*","*"
"Litchfield School District","All Students",95,90,94.7,"*","*","*","*"
"Litchfield School District","Black","*","*","*","*","*","*","*"
"Litchfield School District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Litchfield School District","Eligible For Lunch",7,6,85.7,"*","*","*","*"
"Litchfield School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Litchfield School District","Female",51,48,94.1,"*","*","*","*"
"Litchfield School District","High Needs",13,10,76.9,"*","*","*","*"
"Litchfield School District","Hispanic","*","*","*","*","*","*","*"
"Litchfield School District","Male",44,42,95.5,"*","*","*","*"
"Litchfield School District","Non-ELL",93,88,94.6,"*","*","*","*"
"Litchfield School District","Non-High Needs",82,80,97.6,"*","*","*","*"
"Litchfield School District","Non-Hispanic",94,89,94.7,"*","*","*","*"
"Litchfield School District","Non-Special Education",88,85,96.6,"*","*","*","*"
"Litchfield School District","Not Eligible For Lunch",88,84,95.5,"*","*","*","*"
"Litchfield School District","ELL","*","*","*","*","*","*","*"
"Litchfield School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Litchfield School District","Special Education",7,"*","*","*","*","*","*"
"Litchfield School District","White",90,85,94.4,"*","*","*","*"
"Madison School District","All Students",317,308,97.2,"*","*",8,2.5
"Madison School District","Black","*","*","*","*","*","*","*"
"Madison School District","Eligible For Free Lunch",9,8,88.9,"*","*","*","*"
"Madison School District","Eligible For Lunch",9,8,88.9,"*","*","*","*"
"Madison School District","Female",159,155,97.5,"*","*","*","*"
"Madison School District","High Needs",37,31,83.8,"*","*","*","*"
"Madison School District","Hispanic","*","*","*","*","*","*","*"
"Madison School District","Male",158,153,96.8,"*","*","*","*"
"Madison School District","Non-ELL",317,308,97.2,"*","*",8,2.5
"Madison School District","Non-High Needs",280,277,98.9,"*","*","*","*"
"Madison School District","Non-Hispanic",312,303,97.1,"*","*",8,2.6
"Madison School District","Non-Special Education",287,283,98.6,"*","*","*","*"
"Madison School District","Not Eligible For Lunch",308,300,97.4,"*","*",7,2.3
"Madison School District","Asian",14,14,100.0,"*","*","*","*"
"Madison School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Madison School District","Special Education",30,25,83.3,"*","*","*","*"
"Madison School District","White",291,282,96.9,"*","*",8,2.7
"Manchester School District","All Students",532,404,75.9,14,2.6,114,21.4
"Manchester School District","Black",98,75,76.5,"*","*",19,19.4
"Manchester School District","Eligible For Free Lunch",158,94,59.5,"*","*",59,37.3
"Manchester School District","Eligible For Lunch",195,120,61.5,6,3.1,69,35.4
"Manchester School District","Eligible For Reduced Lunch",37,26,70.3,"*","*",10,27.0
"Manchester School District","Female",274,212,77.4,"*","*",58,21.2
"Manchester School District","High Needs",246,151,61.4,12,4.9,83,33.7
"Manchester School District","Hispanic",115,73,63.5,"*","*",39,33.9
"Manchester School District","Male",258,192,74.4,10,3.9,56,21.7
"Manchester School District","Non-ELL",503,382,75.9,14,2.8,107,21.3
"Manchester School District","Non-High Needs",286,253,88.5,"*","*",31,10.8
"Manchester School District","Non-Hispanic",417,331,79.4,11,2.6,75,18.0
"Manchester School District","Non-Special Education",454,357,78.6,"*","*",93,20.5
"Manchester School District","Not Eligible For Lunch",337,284,84.3,8,2.4,45,13.4
"Manchester School District","Asian",34,32,94.1,"*","*","*","*"
"Manchester School District","ELL",29,22,75.9,"*","*","*","*"
"Manchester School District","Special Education",78,47,60.3,10,12.8,21,26.9
"Manchester School District","White",285,224,78.6,7,2.5,54,18.9
"Meriden School District","All Students",619,464,75.0,13,2.1,142,22.9
"Meriden School District","Black",85,63,74.1,"*","*",20,23.5
"Meriden School District","Eligible For Free Lunch",326,215,66.0,"*","*",107,32.8
"Meriden School District","Eligible For Lunch",339,224,66.1,"*","*",110,32.4
"Meriden School District","Eligible For Reduced Lunch",13,9,69.2,"*","*","*","*"
"Meriden School District","Female",329,256,77.8,"*","*",70,21.3
"Meriden School District","High Needs",373,244,65.4,13,3.5,116,31.1
"Meriden School District","Hispanic",243,159,65.4,"*","*",82,33.7
"Meriden School District","Male",290,208,71.7,10,3.4,72,24.8
"Meriden School District","Non-ELL",581,444,76.4,13,2.2,124,21.3
"Meriden School District","Non-High Needs",246,220,89.4,"*","*",26,10.6
"Meriden School District","Non-Hispanic",376,305,81.1,11,2.9,60,16.0
"Meriden School District","Non-Special Education",528,410,77.7,"*","*",117,22.2
"Meriden School District","Not Eligible For Lunch",280,240,85.7,8,2.9,32,11.4
"Meriden School District","Asian","*","*","*","*","*","*","*"
"Meriden School District","ELL",38,20,52.6,"*","*",18,47.4
"Meriden School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Meriden School District","Special Education",91,54,59.3,12,13.2,25,27.5
"Meriden School District","White",282,235,83.3,9,3.2,38,13.5
"Middletown School District","All Students",348,278,79.9,19,5.5,51,14.7
"Middletown School District","Black",85,62,72.9,7,8.2,16,18.8
"Middletown School District","Eligible For Free Lunch",85,53,62.4,8,9.4,24,28.2
"Middletown School District","Eligible For Lunch",109,70,64.2,10,9.2,29,26.6
"Middletown School District","Eligible For Reduced Lunch",24,17,70.8,"*","*","*","*"
"Middletown School District","Female",181,153,84.5,8,4.4,20,11.0
"Middletown School District","High Needs",138,90,65.2,12,8.7,36,26.1
"Middletown School District","Hispanic",28,20,71.4,"*","*",7,25.0
"Middletown School District","Male",167,125,74.9,11,6.6,31,18.6
"Middletown School District","Non-ELL",345,275,79.7,19,5.5,51,14.8
"Middletown School District","Non-High Needs",210,188,89.5,7,3.3,15,7.1
"Middletown School District","Non-Hispanic",320,258,80.6,18,5.6,44,13.8
"Middletown School District","Non-Special Education",294,245,83.3,16,5.4,33,11.2
"Middletown School District","Not Eligible For Lunch",239,208,87.0,9,3.8,22,9.2
"Middletown School District","Asian",15,14,93.3,"*","*","*","*"
"Middletown School District","ELL","*","*","*","*","*","*","*"
"Middletown School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Middletown School District","Special Education",54,33,61.1,"*","*",18,33.3
"Middletown School District","White",218,182,83.5,10,4.6,26,11.9
"Milford School District","All Students",493,449,91.1,17,3.4,27,5.5
"Milford School District","Black",17,16,94.1,"*","*","*","*"
"Milford School District","Eligible For Free Lunch",54,42,77.8,"*","*",9,16.7
"Milford School District","Eligible For Lunch",75,59,78.7,"*","*",11,14.7
"Milford School District","Eligible For Reduced Lunch",21,17,81.0,"*","*","*","*"
"Milford School District","Female",265,241,90.9,9,3.4,15,5.7
"Milford School District","High Needs",129,103,79.8,12,9.3,14,10.9
"Milford School District","Hispanic",30,26,86.7,"*","*","*","*"
"Milford School District","Male",228,208,91.2,8,3.5,12,5.3
"Milford School District","Non-ELL",484,441,91.1,17,3.5,26,5.4
"Milford School District","Non-High Needs",364,346,95.1,"*","*",13,3.6
"Milford School District","Non-Hispanic",463,423,91.4,17,3.7,23,5.0
"Milford School District","Non-Special Education",419,390,93.1,7,1.7,22,5.3
"Milford School District","Not Eligible For Lunch",418,390,93.3,12,2.9,16,3.8
"Milford School District","Asian",11,11,100.0,"*","*","*","*"
"Milford School District","ELL","*","*","*","*","*","*","*"
"Milford School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Milford School District","Special Education",74,59,79.7,10,13.5,"*","*"
"Milford School District","White",433,394,91.0,16,3.7,23,5.3
"Monroe School District","All Students",367,358,97.5,6,1.6,"*","*"
"Monroe School District","Black",12,12,100.0,"*","*","*","*"
"Monroe School District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Monroe School District","Eligible For Lunch",13,11,84.6,"*","*","*","*"
"Monroe School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Monroe School District","Female",198,195,98.5,"*","*","*","*"
"Monroe School District","High Needs",37,29,78.4,6,16.2,"*","*"
"Monroe School District","Hispanic",17,17,100.0,"*","*","*","*"
"Monroe School District","Male",169,163,96.4,"*","*","*","*"
"Monroe School District","Non-ELL",367,358,97.5,6,1.6,"*","*"
"Monroe School District","Non-High Needs",330,329,99.7,"*","*","*","*"
"Monroe School District","Non-Hispanic",350,341,97.4,6,1.7,"*","*"
"Monroe School District","Non-Special Education",341,340,99.7,"*","*","*","*"
"Monroe School District","Not Eligible For Lunch",354,347,98.0,"*","*","*","*"
"Monroe School District","Asian",15,15,100.0,"*","*","*","*"
"Monroe School District","Special Education",26,18,69.2,6,23.1,"*","*"
"Monroe School District","White",323,314,97.2,6,1.9,"*","*"
"Montville School District","All Students",204,177,86.8,"*","*",24,11.8
"Montville School District","Black",13,13,100.0,"*","*","*","*"
"Montville School District","Eligible For Free Lunch",28,23,82.1,"*","*","*","*"
"Montville School District","Eligible For Lunch",36,31,86.1,"*","*","*","*"
"Montville School District","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Montville School District","Female",92,79,85.9,"*","*",13,14.1
"Montville School District","High Needs",56,46,82.1,"*","*",7,12.5
"Montville School District","Hispanic",17,13,76.5,"*","*","*","*"
"Montville School District","Male",112,98,87.5,"*","*",11,9.8
"Montville School District","Non-ELL",199,173,86.9,"*","*",23,11.6
"Montville School District","Non-High Needs",148,131,88.5,"*","*",17,11.5
"Montville School District","Non-Hispanic",187,164,87.7,"*","*",20,10.7
"Montville School District","Non-Special Education",180,159,88.3,"*","*",21,11.7
"Montville School District","Not Eligible For Lunch",168,146,86.9,"*","*",19,11.3
"Montville School District","Asian",14,13,92.9,"*","*","*","*"
"Montville School District","ELL","*","*","*","*","*","*","*"
"Montville School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Montville School District","Special Education",24,18,75.0,"*","*","*","*"
"Montville School District","White",156,134,85.9,"*","*",19,12.2
"Naugatuck School District","All Students",369,313,84.8,6,1.6,50,13.6
"Naugatuck School District","Black",37,31,83.8,"*","*","*","*"
"Naugatuck School District","Eligible For Free Lunch",88,67,76.1,"*","*",20,22.7
"Naugatuck School District","Eligible For Lunch",120,92,76.7,"*","*",26,21.7
"Naugatuck School District","Eligible For Reduced Lunch",32,25,78.1,"*","*",6,18.8
"Naugatuck School District","Female",183,155,84.7,"*","*",26,14.2
"Naugatuck School District","High Needs",149,111,74.5,"*","*",34,22.8
"Naugatuck School District","Hispanic",34,26,76.5,"*","*",7,20.6
"Naugatuck School District","Male",186,158,84.9,"*","*",24,12.9
"Naugatuck School District","Non-ELL",347,298,85.9,6,1.7,43,12.4
"Naugatuck School District","Non-High Needs",220,202,91.8,"*","*",16,7.3
"Naugatuck School District","Non-Hispanic",335,287,85.7,"*","*",43,12.8
"Naugatuck School District","Non-Special Education",322,279,86.6,"*","*",41,12.7
"Naugatuck School District","Not Eligible For Lunch",249,221,88.8,"*","*",24,9.6
"Naugatuck School District","Asian",11,11,100.0,"*","*","*","*"
"Naugatuck School District","ELL",22,15,68.2,"*","*",7,31.8
"Naugatuck School District","Special Education",47,34,72.3,"*","*",9,19.1
"Naugatuck School District","White",287,245,85.4,"*","*",38,13.2
"New Britain School District","All Students",752,445,59.2,23,3.1,284,37.8
"New Britain School District","Black",132,90,68.2,"*","*",39,29.5
"New Britain School District","Eligible For Free Lunch",431,225,52.2,18,4.2,188,43.6
"New Britain School District","Eligible For Lunch",503,274,54.5,19,3.8,210,41.7
"New Britain School District","Eligible For Reduced Lunch",72,49,68.1,"*","*",22,30.6
"New Britain School District","Female",385,228,59.2,8,2.1,149,38.7
"New Britain School District","High Needs",551,300,54.4,22,4.0,229,41.6
"New Britain School District","Hispanic",417,214,51.3,15,3.6,188,45.1
"New Britain School District","Male",367,217,59.1,15,4.1,135,36.8
"New Britain School District","Non-ELL",624,390,62.5,16,2.6,218,34.9
"New Britain School District","Non-High Needs",201,145,72.1,"*","*",55,27.4
"New Britain School District","Non-Hispanic",335,231,69.0,8,2.4,96,28.7
"New Britain School District","Non-Special Education",635,389,61.3,7,1.1,239,37.6
"New Britain School District","Not Eligible For Lunch",249,171,68.7,"*","*",74,29.7
"New Britain School District","Asian","*","*","*","*","*","*","*"
"New Britain School District","ELL",128,55,43.0,7,5.5,66,51.6
"New Britain School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"New Britain School District","Special Education",117,56,47.9,16,13.7,45,38.5
"New Britain School District","White",183,126,68.9,"*","*",52,28.4
"New Canaan School District","All Students",311,305,98.1,"*","*","*","*"
"New Canaan School District","Black",6,6,100.0,"*","*","*","*"
"New Canaan School District","Eligible For Lunch","*","*","*","*","*","*","*"
"New Canaan School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Canaan School District","Female",151,149,98.7,"*","*","*","*"
"New Canaan School District","High Needs",33,30,90.9,"*","*","*","*"
"New Canaan School District","Hispanic","*","*","*","*","*","*","*"
"New Canaan School District","Male",160,156,97.5,"*","*","*","*"
"New Canaan School District","Non-ELL",310,304,98.1,"*","*","*","*"
"New Canaan School District","Non-High Needs",278,275,98.9,"*","*","*","*"
"New Canaan School District","Non-Hispanic",306,300,98.0,"*","*","*","*"
"New Canaan School District","Non-Special Education",280,277,98.9,"*","*","*","*"
"New Canaan School District","Not Eligible For Lunch",310,304,98.1,"*","*","*","*"
"New Canaan School District","Asian",8,7,87.5,"*","*","*","*"
"New Canaan School District","ELL","*","*","*","*","*","*","*"
"New Canaan School District","Special Education",31,28,90.3,"*","*","*","*"
"New Canaan School District","White",292,287,98.3,"*","*","*","*"
"New Fairfield School District","All Students",240,226,94.2,"*","*",12,5.0
"New Fairfield School District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"New Fairfield School District","Eligible For Lunch",10,6,60.0,"*","*","*","*"
"New Fairfield School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Fairfield School District","Female",120,116,96.7,"*","*","*","*"
"New Fairfield School District","High Needs",32,26,81.3,"*","*","*","*"
"New Fairfield School District","Hispanic",9,7,77.8,"*","*","*","*"
"New Fairfield School District","Male",120,110,91.7,"*","*",8,6.7
"New Fairfield School District","Non-ELL",240,226,94.2,"*","*",12,5.0
"New Fairfield School District","Non-High Needs",208,200,96.2,"*","*",7,3.4
"New Fairfield School District","Non-Hispanic",231,219,94.8,"*","*",10,4.3
"New Fairfield School District","Non-Special Education",216,205,94.9,"*","*",10,4.6
"New Fairfield School District","Not Eligible For Lunch",230,220,95.7,"*","*",9,3.9
"New Fairfield School District","Asian",6,6,100.0,"*","*","*","*"
"New Fairfield School District","Special Education",24,21,87.5,"*","*","*","*"
"New Fairfield School District","White",225,213,94.7,"*","*",10,4.4
"New Haven School District","All Students",1436,989,68.9,36,2.5,411,28.6
"New Haven School District","Black",743,538,72.4,21,2.8,184,24.8
"New Haven School District","Eligible For Free Lunch",939,606,64.5,25,2.7,308,32.8
"New Haven School District","Eligible For Lunch",1012,666,65.8,27,2.7,319,31.5
"New Haven School District","Eligible For Reduced Lunch",73,60,82.2,"*","*",11,15.1
"New Haven School District","Female",748,532,71.1,11,1.5,205,27.4
"New Haven School District","High Needs",1080,710,65.7,34,3.1,336,31.1
"New Haven School District","Hispanic",486,271,55.8,13,2.7,202,41.6
"New Haven School District","Male",688,457,66.4,25,3.6,206,29.9
"New Haven School District","Non-ELL",1290,921,71.4,31,2.4,338,26.2
"New Haven School District","Non-High Needs",356,279,78.4,"*","*",75,21.1
"New Haven School District","Non-Hispanic",950,718,75.6,23,2.4,209,22.0
"New Haven School District","Non-Special Education",1284,902,70.2,15,1.2,367,28.6
"New Haven School District","Not Eligible For Lunch",424,323,76.2,9,2.1,92,21.7
"New Haven School District","Asian","*","*","*","*","*","*","*"
"New Haven School District","ELL",146,68,46.6,"*","*",73,50.0
"New Haven School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"New Haven School District","Special Education",152,87,57.2,21,13.8,44,28.9
"New Haven School District","White",193,168,87.0,"*","*",24,12.4
"New London School District","All Students",266,181,68.0,15,5.6,70,26.3
"New London School District","Black",87,61,70.1,6,6.9,20,23.0
"New London School District","Eligible For Free Lunch",142,90,63.4,10,7.0,42,29.6
"New London School District","Eligible For Lunch",173,111,64.2,13,7.5,49,28.3
"New London School District","Eligible For Reduced Lunch",31,21,67.7,"*","*",7,22.6
"New London School District","Female",118,77,65.3,"*","*",36,30.5
"New London School District","High Needs",192,122,63.5,14,7.3,56,29.2
"New London School District","Hispanic",103,65,63.1,7,6.8,31,30.1
"New London School District","Male",148,104,70.3,10,6.8,34,23.0
"New London School District","Non-ELL",218,149,68.3,13,6.0,56,25.7
"New London School District","Non-High Needs",74,59,79.7,"*","*",14,18.9
"New London School District","Non-Hispanic",163,116,71.2,8,4.9,39,23.9
"New London School District","Non-Special Education",217,162,74.7,"*","*",50,23.0
"New London School District","Not Eligible For Lunch",93,70,75.3,"*","*",21,22.6
"New London School District","Asian","*","*","*","*","*","*","*"
"New London School District","ELL",48,32,66.7,"*","*",14,29.2
"New London School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"New London School District","Special Education",49,19,38.8,10,20.4,20,40.8
"New London School District","White",66,47,71.2,"*","*",17,25.8
"New Milford School District","All Students",402,355,88.3,6,1.5,41,10.2
"New Milford School District","Black",7,"*","*","*","*","*","*"
"New Milford School District","Eligible For Free Lunch",25,17,68.0,"*","*",7,28.0
"New Milford School District","Eligible For Lunch",38,27,71.1,"*","*",10,26.3
"New Milford School District","Eligible For Reduced Lunch",13,10,76.9,"*","*","*","*"
"New Milford School District","Female",187,171,91.4,"*","*",14,7.5
"New Milford School District","High Needs",87,61,70.1,6,6.9,20,23.0
"New Milford School District","Hispanic",21,17,81.0,"*","*","*","*"
"New Milford School District","Male",215,184,85.6,"*","*",27,12.6
"New Milford School District","Non-ELL",396,352,88.9,"*","*",39,9.8
"New Milford School District","Non-High Needs",315,294,93.3,"*","*",21,6.7
"New Milford School District","Non-Hispanic",381,338,88.7,6,1.6,37,9.7
"New Milford School District","Non-Special Education",347,321,92.5,"*","*",25,7.2
"New Milford School District","Not Eligible For Lunch",364,328,90.1,"*","*",31,8.5
"New Milford School District","Asian",17,14,82.4,"*","*","*","*"
"New Milford School District","ELL",6,"*","*","*","*","*","*"
"New Milford School District","Special Education",55,34,61.8,"*","*",16,29.1
"New Milford School District","White",357,318,89.1,"*","*",34,9.5
"Newington School District","All Students",412,367,89.1,13,3.2,32,7.8
"Newington School District","Black",27,25,92.6,"*","*","*","*"
"Newington School District","Eligible For Free Lunch",47,34,72.3,"*","*",9,19.1
"Newington School District","Eligible For Lunch",66,52,78.8,"*","*",10,15.2
"Newington School District","Eligible For Reduced Lunch",19,"*","*","*","*","*","*"
"Newington School District","Female",205,188,91.7,"*","*",13,6.3
"Newington School District","High Needs",96,72,75.0,10,10.4,14,14.6
"Newington School District","Hispanic",30,24,80.0,"*","*","*","*"
"Newington School District","Male",207,179,86.5,9,4.3,19,9.2
"Newington School District","Non-ELL",406,363,89.4,13,3.2,30,7.4
"Newington School District","Non-High Needs",316,295,93.4,"*","*",18,5.7
"Newington School District","Non-Hispanic",382,343,89.8,11,2.9,28,7.3
"Newington School District","Non-Special Education",373,344,92.2,"*","*",26,7.0
"Newington School District","Not Eligible For Lunch",346,315,91.0,9,2.6,22,6.4
"Newington School District","Asian",26,24,92.3,"*","*","*","*"
"Newington School District","ELL",6,"*","*","*","*","*","*"
"Newington School District","Special Education",39,23,59.0,10,25.6,6,15.4
"Newington School District","White",329,294,89.4,10,3.0,25,7.6
"Newtown School District","All Students",444,427,96.2,"*","*",16,3.6
"Newtown School District","Black","*","*","*","*","*","*","*"
"Newtown School District","Eligible For Free Lunch",11,10,90.9,"*","*","*","*"
"Newtown School District","Eligible For Lunch",12,11,91.7,"*","*","*","*"
"Newtown School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Newtown School District","Female",244,234,95.9,"*","*",9,3.7
"Newtown School District","High Needs",56,51,91.1,"*","*","*","*"
"Newtown School District","Hispanic",16,16,100.0,"*","*","*","*"
"Newtown School District","Male",200,193,96.5,"*","*",7,3.5
"Newtown School District","Non-ELL",443,426,96.2,"*","*",16,3.6
"Newtown School District","Non-High Needs",388,376,96.9,"*","*",12,3.1
"Newtown School District","Non-Hispanic",428,411,96.0,"*","*",16,3.7
"Newtown School District","Non-Special Education",396,383,96.7,"*","*",13,3.3
"Newtown School District","Not Eligible For Lunch",432,416,96.3,"*","*",15,3.5
"Newtown School District","Asian",12,12,100.0,"*","*","*","*"
"Newtown School District","ELL","*","*","*","*","*","*","*"
"Newtown School District","Special Education",48,44,91.7,"*","*","*","*"
"Newtown School District","White",411,395,96.1,"*","*",15,3.6
"North Branford School District","All Students",197,185,93.9,"*","*",11,5.6
"North Branford School District","Black","*","*","*","*","*","*","*"
"North Branford School District","Eligible For Free Lunch",13,8,61.5,"*","*","*","*"
"North Branford School District","Eligible For Lunch",19,13,68.4,"*","*",6,31.6
"North Branford School District","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"North Branford School District","Female",95,92,96.8,"*","*","*","*"
"North Branford School District","High Needs",43,34,79.1,"*","*",8,18.6
"North Branford School District","Hispanic","*","*","*","*","*","*","*"
"North Branford School District","Male",102,93,91.2,"*","*",8,7.8
"North Branford School District","Non-ELL",196,184,93.9,"*","*",11,5.6
"North Branford School District","Non-High Needs",154,151,98.1,"*","*","*","*"
"North Branford School District","Non-Hispanic",194,182,93.8,"*","*",11,5.7
"North Branford School District","Non-Special Education",166,161,97.0,"*","*","*","*"
"North Branford School District","Not Eligible For Lunch",178,172,96.6,"*","*","*","*"
"North Branford School District","Asian","*","*","*","*","*","*","*"
"North Branford School District","ELL","*","*","*","*","*","*","*"
"North Branford School District","Special Education",31,24,77.4,"*","*",6,19.4
"North Branford School District","White",188,177,94.1,"*","*",10,5.3
"North Haven School District","All Students",307,270,87.9,"*","*",32,10.4
"North Haven School District","Black",27,22,81.5,"*","*","*","*"
"North Haven School District","Eligible For Free Lunch",30,25,83.3,"*","*","*","*"
"North Haven School District","Eligible For Lunch",39,34,87.2,"*","*","*","*"
"North Haven School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"North Haven School District","Female",166,152,91.6,"*","*",12,7.2
"North Haven School District","High Needs",62,51,82.3,"*","*",7,11.3
"North Haven School District","Hispanic",14,11,78.6,"*","*","*","*"
"North Haven School District","Male",141,118,83.7,"*","*",20,14.2
"North Haven School District","Non-ELL",305,269,88.2,"*","*",31,10.2
"North Haven School District","Non-High Needs",245,219,89.4,"*","*",25,10.2
"North Haven School District","Non-Hispanic",293,259,88.4,"*","*",29,9.9
"North Haven School District","Non-Special Education",278,249,89.6,"*","*",28,10.1
"North Haven School District","Not Eligible For Lunch",268,236,88.1,"*","*",28,10.4
"North Haven School District","Asian",11,10,90.9,"*","*","*","*"
"North Haven School District","ELL","*","*","*","*","*","*","*"
"North Haven School District","Special Education",29,21,72.4,"*","*","*","*"
"North Haven School District","White",255,227,89.0,"*","*",24,9.4
"North Stonington School District","All Students",67,61,91.0,"*","*",6,9.0
"North Stonington School District","Eligible For Free Lunch",6,"*","*","*","*","*","*"
"North Stonington School District","Eligible For Lunch",12,9,75.0,"*","*","*","*"
"North Stonington School District","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"North Stonington School District","Female",31,28,90.3,"*","*","*","*"
"North Stonington School District","High Needs",18,15,83.3,"*","*","*","*"
"North Stonington School District","Hispanic","*","*","*","*","*","*","*"
"North Stonington School District","Male",36,33,91.7,"*","*","*","*"
"North Stonington School District","Non-ELL",66,60,90.9,"*","*",6,9.1
"North Stonington School District","Non-High Needs",49,46,93.9,"*","*","*","*"
"North Stonington School District","Non-Hispanic",65,59,90.8,"*","*",6,9.2
"North Stonington School District","Non-Special Education",61,55,90.2,"*","*",6,9.8
"North Stonington School District","Not Eligible For Lunch",55,52,94.5,"*","*","*","*"
"North Stonington School District","Asian","*","*","*","*","*","*","*"
"North Stonington School District","ELL","*","*","*","*","*","*","*"
"North Stonington School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"North Stonington School District","Special Education",6,6,100.0,"*","*","*","*"
"North Stonington School District","White",60,55,91.7,"*","*","*","*"
"Norwalk School District","All Students",892,777,87.1,11,1.2,104,11.7
"Norwalk School District","Black",258,221,85.7,6,2.3,31,12.0
"Norwalk School District","Eligible For Free Lunch",212,161,75.9,"*","*",46,21.7
"Norwalk School District","Eligible For Lunch",264,212,80.3,"*","*",47,17.8
"Norwalk School District","Eligible For Reduced Lunch",52,51,98.1,"*","*","*","*"
"Norwalk School District","Female",439,387,88.2,"*","*",48,10.9
"Norwalk School District","High Needs",370,299,80.8,9,2.4,62,16.8
"Norwalk School District","Hispanic",262,214,81.7,"*","*",46,17.6
"Norwalk School District","Male",453,390,86.1,7,1.5,56,12.4
"Norwalk School District","Non-ELL",793,697,87.9,11,1.4,85,10.7
"Norwalk School District","Non-High Needs",522,478,91.6,"*","*",42,8.0
"Norwalk School District","Non-Hispanic",630,563,89.4,9,1.4,58,9.2
"Norwalk School District","Non-Special Education",776,682,87.9,6,0.8,88,11.3
"Norwalk School District","Not Eligible For Lunch",628,565,90.0,6,1.0,57,9.1
"Norwalk School District","Asian","*","*","*","*","*","*","*"
"Norwalk School District","ELL",99,80,80.8,"*","*",19,19.2
"Norwalk School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Norwalk School District","Special Education",116,95,81.9,"*","*",16,13.8
"Norwalk School District","White",335,306,91.3,"*","*",26,7.8
"Norwich Free Academy District","All Students",628,520,82.8,12,1.9,93,14.8
"Norwich Free Academy District","Black",90,67,74.4,"*","*",19,21.1
"Norwich Free Academy District","Eligible For Free Lunch",119,84,70.6,"*","*",32,26.9
"Norwich Free Academy District","Eligible For Lunch",159,119,74.8,"*","*",35,22.0
"Norwich Free Academy District","Eligible For Reduced Lunch",40,35,87.5,"*","*","*","*"
"Norwich Free Academy District","Female",313,263,84.0,6,1.9,42,13.4
