"Incident Counts, 2012-13"
"All Districts, All Schools"

"",,,,"Incident Type",,,,,,,,,
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","*",0,"*",6,"*",12,0,0,"*",7
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",0,"*",10,0,"*",14,0,7,0,11
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",0,0,"*","*",11,7,0,"*",0,16
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",0,0,"*",0,0,"*",0,0,0,"*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",0,0,"*",0,"*",6,0,"*",0,25
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",0,"*",12,0,11,21,"*",0,0,19
"New Haven School District","=""0930011""","Sound School","=""0936711""",0,0,"*",0,"*","*",0,0,"*",14
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",0,0,"*","*",6,10,0,"*",0,10
"New Haven School District","=""0930011""","Truman School","=""0932911""",0,"*","*",0,17,14,0,"*",0,19
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","*","*","*",0,17,17,0,"*",0,"*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",0,0,"*",0,9,36,"*","*",0,6
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",0,"*",14,6,76,36,"*","*",8,431
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",0,0,"*","*",10,0,0,0,0,10
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","*","*",49,13,100,25,"*","*",0,482
"New London School District","=""0950011""","Jennings School","=""0950311""","*",0,10,"*",22,22,"*",0,0,30
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",6,0,17,"*",86,90,"*",0,0,75
"New London School District","=""0950011""","New London High School","=""0956111""",0,"*",43,7,43,42,"*","*",9,507
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","*",0,"*","*",59,9,"*",0,0,40
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",0,9,15,9,13,17,12,"*",26,749
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",0,"*",11,"*","*",7,"*",0,0,"*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",0,"*",8,"*",6,10,"*",0,"*",79
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",0,"*","*",0,"*","*",0,0,0,6
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","*",0,0,0,"*",0,0,0,0,"*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""",0,0,"*",0,0,"*",0,0,0,"*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","*",0,7,"*","*",26,7,"*",0,50
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",0,"*",20,9,"*",10,"*",0,0,62
"Newington School District","=""0940011""","Newington High School","=""0946111""","*",0,9,6,21,"*","*","*",6,452
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""",0,0,0,0,0,"*",0,0,0,0
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",0,0,"*",0,0,"*",0,"*",0,"*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","*","*",7,"*",7,20,0,"*",26,56
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","*","*","*","*",14,"*","*","*",0,15
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",0,0,8,0,"*",9,0,"*",0,"*"
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",0,0,"*",0,"*","*",0,0,0,"*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","*","*",16,"*",12,0,"*",0,16,347
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",0,"*",12,"*",12,6,0,0,"*",42
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",0,0,"*",0,"*",14,0,0,0,"*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","*","*","*","*",0,17,0,0,0,"*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",0,0,"*",0,0,0,0,0,0,0
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",0,"*",8,"*",16,"*","*",0,11,162
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",0,"*",11,"*",12,8,"*",0,0,35
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",0,0,0,0,0,"*",0,"*",0,0
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",0,"*","*","*",0,"*",0,"*",6,15
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",0,0,"*",0,0,0,0,0,0,"*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",18,"*",20,15,31,24,"*",8,45,264
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",0,0,0,0,0,0,0,0,0,"*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",0,0,"*",0,"*",7,0,"*",0,"*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",0,0,"*",0,0,6,0,0,0,"*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",0,0,0,0,"*","*",0,0,0,"*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",0,0,0,"*","*","*",0,0,0,"*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",0,0,0,0,"*","*",0,"*",0,"*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",0,0,0,"*","*","*",0,0,0,"*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",0,0,0,0,0,0,0,"*",0,0
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","*",0,15,9,13,16,"*","*","*",79
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",16,"*",33,17,30,55,"*",12,35,448
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",0,0,"*",0,"*",6,0,0,8,36
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",22,"*",19,"*",26,17,0,6,"*",103
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","*",6,6,0,7,"*","*","*",0,20
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",0,0,"*",0,0,"*",0,0,0,"*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","*","*","*",0,"*","*",0,0,0,"*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",0,0,"*",0,"*",0,0,0,0,8
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",35,"*",24,13,"*",17,0,0,"*",133
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",0,0,"*","*","*",0,0,0,0,0
"Norwich Free Academy District","=""9010022""","Alternative Pathways to Success","=""9010322""",0,0,0,0,0,0,0,0,0,8
"Norwich Free Academy District","=""9010022""","LEAD (Life Skills, Education and Adult Development)","=""9010122""",0,0,0,"*",0,0,0,0,0,"*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""",0,0,0,0,0,0,0,0,0,11
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",0,"*",56,21,25,20,0,"*",44,808
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",0,"*",8,0,9,"*","*",0,"*",14
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",0,0,0,0,0,"*",0,0,0,0
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","*","*",9,"*",0,14,0,0,0,18
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",0,6,22,13,"*",114,"*",11,"*",78
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",0,"*","*","*",8,"*","*",6,0,6
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","*",0,0,0,"*","*","*","*",0,8
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",0,0,11,8,37,12,"*","*",0,165
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",0,0,17,"*",0,13,0,0,0,54
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",0,0,0,"*",0,0,0,"*",0,"*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",0,0,"*",0,0,25,0,0,0,9
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","*","*",0,0,"*","*",0,0,0,"*"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",0,0,"*",0,7,0,"*","*","*",17
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",0,0,14,"*",12,10,"*",0,6,77
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",0,0,0,0,0,"*",0,0,0,0
"Orange School District","=""1070011""","Peck Place School","=""1070511""",0,0,0,0,0,"*",0,0,0,"*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",0,0,0,0,0,0,0,0,0,"*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",0,0,0,"*",0,0,0,0,0,"*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","*",0,"*",0,"*",6,"*","*","*",6
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",0,0,"*",0,0,0,0,0,0,0
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",0,"*",7,0,"*","*","*",0,"*",24
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",0,0,"*","*",22,11,0,0,0,7
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",0,"*",12,"*",14,"*","*","*","*",112
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","*",9,32,"*",29,14,6,"*",23,212
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",0,0,13,"*","*","*","*",0,0,17
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",0,0,"*",0,"*",0,0,"*",0,"*"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",0,0,"*",0,0,"*",0,0,0,0
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",0,0,"*","*","*","*",0,0,0,0
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","*","*",10,"*",7,13,"*","*",0,14
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",0,"*","*","*","*",11,0,0,"*",162
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","*","*","*","*",19,"*","*",0,6,38
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",0,0,0,0,"*",0,0,0,0,0
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",0,"*","*","*","*",6,"*","*",10,30
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","*",0,"*","*","*",0,0,"*",0,"*"
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",0,0,"*",0,"*","*",0,0,0,"*"
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",0,0,"*",0,0,0,0,"*",0,0
"Portland School District","=""1130011""","Portland High School","=""1136111""",0,0,"*",0,0,9,"*",0,"*",41
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",0,"*","*",0,"*",0,0,"*","*",6
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",0,0,"*",0,0,"*",0,0,0,"*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",0,0,"*",0,0,7,0,0,0,"*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",0,0,6,7,26,65,"*",0,0,23
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","*","*",9,"*",0,15,"*","*","*",110
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","*",0,20,"*",23,11,"*",0,0,70
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","*",0,7,0,14,10,0,0,0,9
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",0,0,0,0,"*","*",0,"*",0,"*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",0,0,"*","*",0,15,0,0,"*",77
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",0,"*",0,0,"*","*","*",0,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",0,"*",7,"*","*",0,"*",0,8,66
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",0,0,0,0,"*",0,0,0,0,7
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",0,"*",0,0,"*",0,0,0,0,"*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",0,"*","*","*",6,6,"*",0,20,53
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",0,0,"*",0,0,"*",0,0,0,0
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",0,0,"*",0,0,0,0,0,0,"*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","*",6,12,"*",21,8,9,"*",8,42
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",0,0,0,0,"*",0,0,0,0,0
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",0,"*","*","*",8,11,"*","*",10,24
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",0,0,"*","*","*","*",0,0,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","*",0,6,6,"*",7,"*",0,11,143
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","*",9,22,9,"*",9,0,"*","*",19
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","*","*","*",0,"*","*",0,"*",7,"*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","*",0,15,"*",21,6,"*","*","*",22
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",0,0,0,0,0,0,0,0,0,"*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",0,0,"*",6,12,"*","*",0,"*",55
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",0,"*",9,0,"*","*",0,"*","*",43
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",0,0,0,0,0,0,0,0,0,"*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",0,0,"*","*","*",0,"*",0,11,17
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",0,"*","*",0,"*",0,0,0,0,0
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",0,0,"*",0,0,0,0,0,0,0
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",0,0,"*","*","*","*","*",0,"*",13
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","*","*",6,0,0,0,0,0,"*",8
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",0,0,"*",0,"*",0,0,"*",0,"*"
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",0,0,0,0,0,0,0,0,0,"*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",0,"*",7,0,"*",8,"*","*","*",41
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",0,"*","*",0,"*","*",0,0,0,"*"
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""","*",0,0,0,0,"*",0,"*",0,0
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",0,"*","*",0,"*","*",0,0,0,"*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",0,0,"*","*","*",11,0,0,7,201
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",0,0,0,0,0,0,0,0,0,"*"
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",0,0,0,0,"*",0,0,0,0,0
"Regional School District 16","=""2160012""","Community School","=""2160212""",0,"*","*","*",0,0,0,"*",0,0
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",0,0,"*",0,0,0,0,0,0,0
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","*","*",6,0,0,8,0,"*","*",30
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""",0,0,"*",0,"*",0,0,0,0,7
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",0,0,6,"*","*","*",0,0,27,88
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","*",0,13,0,"*",9,7,"*",13,37
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",0,"*",13,"*",62,"*","*",0,"*",20
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",0,0,0,0,0,"*",0,0,0,0
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",0,"*","*",0,"*","*",0,0,"*",12
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",0,0,"*",0,0,0,0,"*",0,"*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",0,"*",12,14,"*",16,"*",6,21,60
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",0,0,"*",0,8,"*","*",0,0,"*"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",0,0,0,0,"*","*",0,0,0,"*"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",0,0,"*",0,0,0,0,0,0,11
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",0,0,0,0,8,0,0,"*",0,"*"
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",0,0,0,0,9,0,0,0,0,0
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","*",0,7,"*","*","*",0,"*",13,22
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",0,0,6,"*","*","*",0,0,0,"*"
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",0,0,"*",0,"*",0,0,0,0,"*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",0,0,"*",0,"*","*","*",0,0,6
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""",0,0,0,"*","*","*",0,0,0,6
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","*",0,"*","*","*",13,"*",0,12,92
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",0,0,"*",0,0,"*",0,"*",0,6
"Salisbury School District","=""1220011""","SELC","=""1220211""",0,0,0,0,"*",0,0,0,0,0
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",0,0,"*","*","*","*",0,0,0,0
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",0,0,0,0,0,"*",0,0,0,"*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""",0,0,"*",0,0,"*",0,0,0,"*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",0,0,"*",0,0,"*",0,0,0,6
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",0,8,17,13,"*",13,"*","*",14,152
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","*",9,16,0,6,45,"*",0,0,41
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",0,0,0,0,0,"*",0,0,0,"*"
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","*","*",16,"*",24,11,7,"*",0,35
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",0,0,"*",0,0,"*",0,0,0,"*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,0,"*",0,0,0,0,0,0,0
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",0,"*",8,0,"*",8,0,"*",0,6
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","*","*",22,7,23,14,6,"*",66,534
"Sherman School District","=""1270011""","Sherman School","=""1270111""",0,0,0,0,0,0,0,0,0,"*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",0,0,"*","*","*","*",0,"*",0,"*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",0,0,"*",0,"*","*",0,0,0,7
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",0,0,"*",0,"*","*",0,0,0,0
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","*",0,"*","*","*",11,"*","*",9,117
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",0,0,"*",0,"*","*",0,"*",0,"*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",0,"*",0,0,"*","*",0,0,0,0
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",0,0,"*",0,0,0,0,0,0,0
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",0,0,"*",0,0,"*",0,0,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""",0,"*","*",0,12,7,"*",0,9,146
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",0,0,"*",0,"*",0,0,0,0,0
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",0,0,"*",0,0,0,0,0,0,0
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",0,0,"*","*","*",0,0,0,0,0
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",0,"*",10,15,10,12,"*",0,33,124
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","*","*",41,"*",48,7,8,0,"*",65
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",0,0,"*",0,0,"*",0,0,0,"*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",0,0,"*","*","*",0,0,0,0,0
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",0,0,0,"*","*","*",0,0,0,0
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",0,0,0,0,"*","*",0,0,0,"*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",0,"*",6,0,"*","*",0,0,0,10
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",0,"*",16,"*",9,7,0,"*",0,49
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",0,0,0,"*","*",0,0,0,0,"*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",0,0,0,"*",0,0,0,0,0,0
"Southington School District","=""1310011""","Southington High School","=""1316211""",0,"*","*",9,32,34,7,6,35,190
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",0,0,"*",0,0,0,0,0,0,0
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",0,"*",0,0,0,0,0,0,0,0
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",0,0,0,0,0,"*",0,0,0,"*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",0,"*",13,"*",76,"*",6,0,0,19
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",0,"*","*",0,"*","*",0,"*",0,"*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","*","*",11,0,6,7,"*",0,12,163
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",0,0,8,6,0,12,"*",0,0,51
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",0,0,"*","*",15,"*","*","*",8,28
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",0,0,"*",0,"*",8,0,0,"*",6
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",0,0,0,0,0,"*",0,"*",0,"*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""","*","*","*",0,8,"*","*",0,0,8
"Stamford School District","=""1350011""","Hart School","=""1352211""",0,0,"*",0,0,0,0,0,0,0
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",0,0,"*",0,0,0,0,0,0,"*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",0,0,0,0,0,"*",0,0,0,"*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",0,0,"*","*",22,"*",0,0,"*","*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","*","*",10,0,8,27,"*",7,"*",33
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",0,"*",0,0,"*","*","*","*",0,"*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",0,0,0,0,"*","*",0,0,0,"*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",0,0,0,0,0,"*",0,0,0,0
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","*","*",12,7,16,43,"*",10,30,66
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",0,0,0,0,"*","*",0,0,0,"*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",0,0,0,0,0,"*",0,0,"*",0
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",0,0,0,0,0,0,0,0,0,"*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",0,0,"*",0,0,"*",0,0,0,"*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","*",0,"*","*",16,31,"*",7,28,151
"Stamford School District","=""1350011""","Westover School","=""1351411""",0,0,0,"*","*","*",0,"*",0,"*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",0,0,6,"*",14,"*","*",0,0,29
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",0,0,"*","*",0,"*",0,0,"*",8
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",0,"*",0,0,18,6,0,0,"*",11
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",0,0,6,"*","*","*",0,0,0,11
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",0,0,"*",0,"*",14,0,"*",11,232
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",0,0,0,0,0,"*",0,0,0,"*"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",0,0,0,0,"*","*",0,0,0,6
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","*",6,10,7,26,19,"*","*",6,189
"Stratford School District","=""1380011""","Chapel School","=""1380311""",0,"*","*","*",8,7,0,0,0,12
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","*","*",10,"*",12,29,"*",0,0,117
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,"*",9,"*",13,"*",0,"*",0,"*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""",0,0,"*","*",6,9,"*","*",0,8
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",0,0,8,0,8,20,"*","*","*",39
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",0,0,"*",0,0,"*",0,0,0,"*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""",0,0,"*",0,"*",16,"*",0,0,15
"Stratford School District","=""1380011""","Nichols School","=""1380911""",0,0,6,0,"*",18,0,0,"*",12
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",0,0,7,0,9,"*",0,"*",0,15
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""","*",0,9,0,"*",15,0,"*","*",27
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",0,0,"*",0,"*","*",0,0,0,26
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",0,"*",19,"*",31,27,0,"*","*",317
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",0,"*",6,0,0,"*",0,"*",0,14
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",0,0,"*",0,"*",8,0,0,0,"*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","*","*","*","*",7,"*","*",0,10,130
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",0,"*","*","*","*",9,"*","*",0,"*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","*","*",20,"*",31,32,"*","*","*",51
