"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Race"

"",,,,"Graduates",,"Non-Graduates",,,
"New Canaan School District","New Canaan High School","Non-High Needs",279,276,98.9,"*","*","*","*"
"New Canaan School District","New Canaan High School","Non-Hispanic",314,307,97.8,7,2.2,"*","*"
"New Canaan School District","New Canaan High School","Non-Special Education",283,280,98.9,"*","*","*","*"
"New Canaan School District","New Canaan High School","Not Eligible For Lunch",324,317,97.8,7,2.2,"*","*"
"New Canaan School District","New Canaan High School","Asian",8,8,100.0,"*","*","*","*"
"New Canaan School District","New Canaan High School","ELL","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Special Education",43,39,90.7,"*","*","*","*"
"New Canaan School District","New Canaan High School","White",294,287,97.6,7,2.4,"*","*"
"New Canaan School District","New Canaan High School","Two or More Races","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Indian or Alaska Native",6,6,100.0,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","All Students",231,226,97.8,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Black","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Free Lunch",16,16,100.0,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Lunch",33,31,93.9,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Reduced Lunch",17,15,88.2,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Female",129,126,97.7,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","High Needs",54,49,90.7,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Hispanic",12,12,100.0,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Male",102,100,98.0,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Non-ELL",230,225,97.8,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Non-High Needs",177,177,100.0,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Non-Hispanic",219,214,97.7,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Non-Special Education",209,208,99.5,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Not Eligible For Lunch",198,195,98.5,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Asian","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","ELL","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","Special Education",22,18,81.8,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","White",212,207,97.6,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Two or More Races","*","*","*","*","*","*","*"
"New Haven School District","Cooperative High School","All Students",136,123,90.4,"*","*",9,6.6
"New Haven School District","Cooperative High School","Black",74,69,93.2,"*","*","*","*"
"New Haven School District","Cooperative High School","Eligible For Free Lunch",85,77,90.6,"*","*",6,7.1
"New Haven School District","Cooperative High School","Eligible For Lunch",111,102,91.9,"*","*",6,5.4
"New Haven School District","Cooperative High School","Eligible For Reduced Lunch",26,25,96.2,"*","*","*","*"
"New Haven School District","Cooperative High School","Female",103,94,91.3,"*","*",7,6.8
"New Haven School District","Cooperative High School","High Needs",116,107,92.2,"*","*",6,5.2
"New Haven School District","Cooperative High School","Hispanic",30,25,83.3,"*","*","*","*"
"New Haven School District","Cooperative High School","Male",33,29,87.9,"*","*","*","*"
"New Haven School District","Cooperative High School","Non-ELL",132,120,90.9,"*","*",8,6.1
"New Haven School District","Cooperative High School","Non-High Needs",20,16,80.0,"*","*","*","*"
"New Haven School District","Cooperative High School","Non-Hispanic",106,98,92.5,"*","*",6,5.7
"New Haven School District","Cooperative High School","Non-Special Education",127,114,89.8,"*","*",9,7.1
"New Haven School District","Cooperative High School","Not Eligible For Lunch",25,21,84.0,"*","*","*","*"
"New Haven School District","Cooperative High School","Asian","*","*","*","*","*","*","*"
"New Haven School District","Cooperative High School","ELL","*","*","*","*","*","*","*"
"New Haven School District","Cooperative High School","Special Education",9,9,100.0,"*","*","*","*"
"New Haven School District","Cooperative High School","White",30,27,90.0,"*","*","*","*"
"New Haven School District","High School In The Community","All Students",76,41,53.9,12,15.8,23,30.3
"New Haven School District","High School In The Community","Black",36,15,41.7,7,19.4,14,38.9
"New Haven School District","High School In The Community","Eligible For Free Lunch",55,27,49.1,10,18.2,18,32.7
"New Haven School District","High School In The Community","Eligible For Lunch",67,35,52.2,11,16.4,21,31.3
"New Haven School District","High School In The Community","Eligible For Reduced Lunch",12,8,66.7,"*","*","*","*"
"New Haven School District","High School In The Community","Female",41,26,63.4,"*","*",10,24.4
"New Haven School District","High School In The Community","High Needs",71,37,52.1,12,16.9,22,31.0
"New Haven School District","High School In The Community","Hispanic",25,14,56.0,"*","*",6,24.0
"New Haven School District","High School In The Community","Male",35,15,42.9,7,20.0,13,37.1
"New Haven School District","High School In The Community","Non-ELL",69,37,53.6,11,15.9,21,30.4
"New Haven School District","High School In The Community","Non-High Needs","*","*","*","*","*","*","*"
"New Haven School District","High School In The Community","Non-Hispanic",51,27,52.9,7,13.7,17,33.3
"New Haven School District","High School In The Community","Non-Special Education",62,35,56.5,10,16.1,17,27.4
"New Haven School District","High School In The Community","Not Eligible For Lunch",9,6,66.7,"*","*","*","*"
"New Haven School District","High School In The Community","Asian","*","*","*","*","*","*","*"
"New Haven School District","High School In The Community","ELL",7,"*","*","*","*","*","*"
"New Haven School District","High School In The Community","Special Education",14,6,42.9,"*","*",6,42.9
"New Haven School District","High School In The Community","White",14,11,78.6,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","All Students",156,138,88.5,"*","*",14,9.0
"New Haven School District","Hill Regional Career High School","Black",79,71,89.9,"*","*",7,8.9
"New Haven School District","Hill Regional Career High School","Eligible For Free Lunch",94,78,83.0,"*","*",12,12.8
"New Haven School District","Hill Regional Career High School","Eligible For Lunch",135,118,87.4,"*","*",13,9.6
"New Haven School District","Hill Regional Career High School","Eligible For Reduced Lunch",41,40,97.6,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Female",86,77,89.5,"*","*",9,10.5
"New Haven School District","Hill Regional Career High School","High Needs",136,119,87.5,"*","*",13,9.6
"New Haven School District","Hill Regional Career High School","Hispanic",40,31,77.5,"*","*",7,17.5
"New Haven School District","Hill Regional Career High School","Male",70,61,87.1,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Non-ELL",147,133,90.5,"*","*",12,8.2
"New Haven School District","Hill Regional Career High School","Non-High Needs",20,19,95.0,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Non-Hispanic",116,107,92.2,"*","*",7,6.0
"New Haven School District","Hill Regional Career High School","Non-Special Education",149,135,90.6,"*","*",13,8.7
"New Haven School District","Hill Regional Career High School","Not Eligible For Lunch",21,20,95.2,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Asian",7,7,100.0,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","ELL",9,"*","*","*","*","*","*"
"New Haven School District","Hill Regional Career High School","Special Education",7,"*","*","*","*","*","*"
"New Haven School District","Hill Regional Career High School","White",30,29,96.7,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","All Students",48,38,79.2,"*","*",6,12.5
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Black",35,30,85.7,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Free Lunch",23,16,69.6,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Lunch",41,32,78.0,"*","*",6,14.6
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Reduced Lunch",18,16,88.9,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Female",15,12,80.0,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","High Needs",45,35,77.8,"*","*",6,13.3
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Hispanic",10,"*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Male",33,26,78.8,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-ELL",44,34,77.3,"*","*",6,13.6
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-High Needs","*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-Hispanic",38,33,86.8,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-Special Education",39,32,82.1,"*","*",6,15.4
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Not Eligible For Lunch",7,6,85.7,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Asian","*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","ELL","*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Special Education",9,6,66.7,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","White","*","*","*","*","*","*","*"
"New Haven School District","James Hillhouse High School","All Students",246,135,54.9,31,12.6,80,32.5
"New Haven School District","James Hillhouse High School","Black",182,113,62.1,20,11.0,49,26.9
"New Haven School District","James Hillhouse High School","Eligible For Free Lunch",187,105,56.1,20,10.7,62,33.2
"New Haven School District","James Hillhouse High School","Eligible For Lunch",215,123,57.2,23,10.7,69,32.1
"New Haven School District","James Hillhouse High School","Eligible For Reduced Lunch",28,18,64.3,"*","*",7,25.0
"New Haven School District","James Hillhouse High School","Female",141,89,63.1,15,10.6,37,26.2
"New Haven School District","James Hillhouse High School","High Needs",229,126,55.0,30,13.1,73,31.9
"New Haven School District","James Hillhouse High School","Hispanic",56,20,35.7,10,17.9,26,46.4
"New Haven School District","James Hillhouse High School","Male",105,46,43.8,16,15.2,43,41.0
"New Haven School District","James Hillhouse High School","Non-ELL",220,123,55.9,28,12.7,69,31.4
"New Haven School District","James Hillhouse High School","Non-High Needs",17,9,52.9,"*","*",7,41.2
"New Haven School District","James Hillhouse High School","Non-Hispanic",190,115,60.5,21,11.1,54,28.4
"New Haven School District","James Hillhouse High School","Non-Special Education",217,122,56.2,19,8.8,76,35.0
"New Haven School District","James Hillhouse High School","Not Eligible For Lunch",31,12,38.7,8,25.8,11,35.5
"New Haven School District","James Hillhouse High School","Asian","*","*","*","*","*","*","*"
"New Haven School District","James Hillhouse High School","ELL",26,12,46.2,"*","*",11,42.3
"New Haven School District","James Hillhouse High School","Special Education",29,13,44.8,12,41.4,"*","*"
"New Haven School District","James Hillhouse High School","White",6,"*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","All Students",44,36,81.8,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Black",24,18,75.0,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Eligible For Free Lunch",32,25,78.1,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Eligible For Lunch",40,32,80.0,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Female",27,25,92.6,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","High Needs",42,34,81.0,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Hispanic",18,16,88.9,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Male",17,11,64.7,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Non-ELL",39,32,82.1,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Non-High Needs","*","*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Non-Hispanic",26,20,76.9,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Non-Special Education",40,32,80.0,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","ELL","*","*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Special Education","*","*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","White","*","*","*","*","*","*","*"
"New Haven School District","New Haven Academy","All Students",44,30,68.2,6,13.6,8,18.2
"New Haven School District","New Haven Academy","Black",25,14,56.0,"*","*",6,24.0
"New Haven School District","New Haven Academy","Eligible For Free Lunch",26,15,57.7,"*","*",6,23.1
"New Haven School District","New Haven Academy","Eligible For Lunch",37,24,64.9,6,16.2,7,18.9
"New Haven School District","New Haven Academy","Eligible For Reduced Lunch",11,9,81.8,"*","*","*","*"
"New Haven School District","New Haven Academy","Female",27,19,70.4,"*","*","*","*"
"New Haven School District","New Haven Academy","High Needs",38,25,65.8,6,15.8,7,18.4
"New Haven School District","New Haven Academy","Hispanic",8,7,87.5,"*","*","*","*"
"New Haven School District","New Haven Academy","Male",17,11,64.7,"*","*","*","*"
"New Haven School District","New Haven Academy","Non-ELL",42,28,66.7,6,14.3,8,19.0
"New Haven School District","New Haven Academy","Non-High Needs",6,"*","*","*","*","*","*"
"New Haven School District","New Haven Academy","Non-Hispanic",36,23,63.9,"*","*",8,22.2
"New Haven School District","New Haven Academy","Non-Special Education",39,26,66.7,"*","*",8,20.5
"New Haven School District","New Haven Academy","Not Eligible For Lunch",7,6,85.7,"*","*","*","*"
"New Haven School District","New Haven Academy","ELL","*","*","*","*","*","*","*"
"New Haven School District","New Haven Academy","Special Education","*","*","*","*","*","*","*"
"New Haven School District","New Haven Academy","White",11,9,81.8,"*","*","*","*"
"New Haven School District","Sound School","All Students",84,78,92.9,"*","*",6,7.1
"New Haven School District","Sound School","Black","*","*","*","*","*","*","*"
"New Haven School District","Sound School","Eligible For Free Lunch",40,35,87.5,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Lunch",56,51,91.1,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Reduced Lunch",16,16,100.0,"*","*","*","*"
"New Haven School District","Sound School","Female",46,43,93.5,"*","*","*","*"
"New Haven School District","Sound School","High Needs",65,60,92.3,"*","*","*","*"
"New Haven School District","Sound School","Hispanic",21,18,85.7,"*","*","*","*"
"New Haven School District","Sound School","Male",38,35,92.1,"*","*","*","*"
"New Haven School District","Sound School","Non-ELL",81,75,92.6,"*","*",6,7.4
"New Haven School District","Sound School","Non-High Needs",19,18,94.7,"*","*","*","*"
"New Haven School District","Sound School","Non-Hispanic",63,60,95.2,"*","*","*","*"
"New Haven School District","Sound School","Non-Special Education",73,67,91.8,"*","*",6,8.2
"New Haven School District","Sound School","Not Eligible For Lunch",28,27,96.4,"*","*","*","*"
"New Haven School District","Sound School","Asian","*","*","*","*","*","*","*"
"New Haven School District","Sound School","ELL","*","*","*","*","*","*","*"
"New Haven School District","Sound School","Special Education",11,11,100.0,"*","*","*","*"
"New Haven School District","Sound School","White",59,56,94.9,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","All Students",413,285,69.0,29,7.0,99,24.0
"New Haven School District","Wilbur Cross High School","Black",159,106,66.7,18,11.3,35,22.0
"New Haven School District","Wilbur Cross High School","Eligible For Free Lunch",308,206,66.9,25,8.1,77,25.0
"New Haven School District","Wilbur Cross High School","Eligible For Lunch",362,249,68.8,26,7.2,87,24.0
"New Haven School District","Wilbur Cross High School","Eligible For Reduced Lunch",54,43,79.6,"*","*",10,18.5
"New Haven School District","Wilbur Cross High School","Female",202,154,76.2,8,4.0,40,19.8
"New Haven School District","Wilbur Cross High School","High Needs",387,267,69.0,28,7.2,92,23.8
"New Haven School District","Wilbur Cross High School","Hispanic",191,128,67.0,10,5.2,53,27.7
"New Haven School District","Wilbur Cross High School","Male",211,131,62.1,21,10.0,59,28.0
"New Haven School District","Wilbur Cross High School","Non-ELL",334,233,69.8,27,8.1,74,22.2
"New Haven School District","Wilbur Cross High School","Non-High Needs",26,18,69.2,"*","*",7,26.9
"New Haven School District","Wilbur Cross High School","Non-Hispanic",222,157,70.7,19,8.6,46,20.7
"New Haven School District","Wilbur Cross High School","Non-Special Education",363,261,71.9,15,4.1,87,24.0
"New Haven School District","Wilbur Cross High School","Not Eligible For Lunch",51,36,70.6,"*","*",12,23.5
"New Haven School District","Wilbur Cross High School","Asian",8,7,87.5,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","ELL",79,52,65.8,"*","*",25,31.6
"New Haven School District","Wilbur Cross High School","Special Education",50,24,48.0,14,28.0,12,24.0
"New Haven School District","Wilbur Cross High School","White",51,41,80.4,"*","*",9,17.6
"New Haven School District","Wilbur Cross High School","Two or More Races","*","*","*","*","*","*","*"
"New Haven School District","Wilbur Cross High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"New London School District","New London High School","All Students",225,146,64.9,29,12.9,50,22.2
"New London School District","New London High School","Black",68,46,67.6,10,14.7,12,17.6
"New London School District","New London High School","Eligible For Free Lunch",184,123,66.8,21,11.4,40,21.7
"New London School District","New London High School","Eligible For Lunch",208,138,66.3,26,12.5,44,21.2
"New London School District","New London High School","Eligible For Reduced Lunch",24,15,62.5,"*","*","*","*"
"New London School District","New London High School","Female",101,67,66.3,14,13.9,20,19.8
"New London School District","New London High School","High Needs",222,146,65.8,29,13.1,47,21.2
"New London School District","New London High School","Hispanic",97,58,59.8,14,14.4,25,25.8
"New London School District","New London High School","Male",124,79,63.7,15,12.1,30,24.2
"New London School District","New London High School","Non-ELL",173,114,65.9,22,12.7,37,21.4
"New London School District","New London High School","Non-High Needs","*","*","*","*","*","*","*"
"New London School District","New London High School","Non-Hispanic",128,88,68.8,15,11.7,25,19.5
"New London School District","New London High School","Non-Special Education",182,124,68.1,17,9.3,41,22.5
"New London School District","New London High School","Not Eligible For Lunch",17,8,47.1,"*","*",6,35.3
"New London School District","New London High School","Asian","*","*","*","*","*","*","*"
"New London School District","New London High School","ELL",52,32,61.5,7,13.5,13,25.0
"New London School District","New London High School","Special Education",43,22,51.2,12,27.9,9,20.9
"New London School District","New London High School","White",46,31,67.4,"*","*",11,23.9
"New London School District","New London High School","Two or More Races","*","*","*","*","*","*","*"
"New London School District","New London High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"New Milford School District","New Milford High School","All Students",381,351,92.1,8,2.1,22,5.8
"New Milford School District","New Milford High School","Black",8,8,100.0,"*","*","*","*"
"New Milford School District","New Milford High School","Eligible For Free Lunch",35,27,77.1,"*","*","*","*"
"New Milford School District","New Milford High School","Eligible For Lunch",56,47,83.9,"*","*","*","*"
"New Milford School District","New Milford High School","Eligible For Reduced Lunch",21,20,95.2,"*","*","*","*"
"New Milford School District","New Milford High School","Female",181,171,94.5,"*","*",9,5.0
"New Milford School District","New Milford High School","High Needs",99,83,83.8,6,6.1,10,10.1
"New Milford School District","New Milford High School","Hispanic",26,23,88.5,"*","*","*","*"
"New Milford School District","New Milford High School","Male",200,180,90.0,7,3.5,13,6.5
"New Milford School District","New Milford High School","Non-ELL",377,349,92.6,6,1.6,22,5.8
"New Milford School District","New Milford High School","Non-High Needs",282,268,95.0,"*","*",12,4.3
"New Milford School District","New Milford High School","Non-Hispanic",355,328,92.4,6,1.7,21,5.9
"New Milford School District","New Milford High School","Non-Special Education",332,312,94.0,"*","*",16,4.8
"New Milford School District","New Milford High School","Not Eligible For Lunch",325,304,93.5,"*","*",17,5.2
"New Milford School District","New Milford High School","Asian",17,17,100.0,"*","*","*","*"
"New Milford School District","New Milford High School","ELL","*","*","*","*","*","*","*"
"New Milford School District","New Milford High School","Special Education",49,39,79.6,"*","*",6,12.2
"New Milford School District","New Milford High School","White",327,300,91.7,6,1.8,21,6.4
"New Milford School District","New Milford High School","Two or More Races","*","*","*","*","*","*","*"
"Newington School District","Newington High School","All Students",331,299,90.3,12,3.6,20,6.0
"Newington School District","Newington High School","Black",8,7,87.5,"*","*","*","*"
"Newington School District","Newington High School","Eligible For Free Lunch",36,28,77.8,"*","*",8,22.2
"Newington School District","Newington High School","Eligible For Lunch",65,52,80.0,"*","*",9,13.8
"Newington School District","Newington High School","Eligible For Reduced Lunch",29,24,82.8,"*","*","*","*"
"Newington School District","Newington High School","Female",156,149,95.5,"*","*","*","*"
"Newington School District","Newington High School","High Needs",101,79,78.2,11,10.9,11,10.9
"Newington School District","Newington High School","Hispanic",32,26,81.3,"*","*","*","*"
"Newington School District","Newington High School","Male",175,150,85.7,7,4.0,18,10.3
"Newington School District","Newington High School","Non-ELL",322,291,90.4,12,3.7,19,5.9
"Newington School District","Newington High School","Non-High Needs",230,220,95.7,"*","*",9,3.9
"Newington School District","Newington High School","Non-Hispanic",299,273,91.3,10,3.3,16,5.4
"Newington School District","Newington High School","Non-Special Education",293,274,93.5,"*","*",15,5.1
"Newington School District","Newington High School","Not Eligible For Lunch",266,247,92.9,8,3.0,11,4.1
"Newington School District","Newington High School","Asian",21,19,90.5,"*","*","*","*"
"Newington School District","Newington High School","ELL",9,8,88.9,"*","*","*","*"
"Newington School District","Newington High School","Special Education",38,25,65.8,8,21.1,"*","*"
"Newington School District","Newington High School","White",259,236,91.1,10,3.9,13,5.0
"Newington School District","Newington High School","Two or More Races",11,11,100.0,"*","*","*","*"
"Newtown School District","Newtown High School","All Students",405,385,95.1,9,2.2,11,2.7
"Newtown School District","Newtown High School","Black","*","*","*","*","*","*","*"
"Newtown School District","Newtown High School","Eligible For Free Lunch",15,12,80.0,"*","*","*","*"
"Newtown School District","Newtown High School","Eligible For Lunch",23,20,87.0,"*","*","*","*"
"Newtown School District","Newtown High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Newtown School District","Newtown High School","Female",200,190,95.0,"*","*",6,3.0
"Newtown School District","Newtown High School","High Needs",59,50,84.7,7,11.9,"*","*"
"Newtown School District","Newtown High School","Hispanic",10,10,100.0,"*","*","*","*"
"Newtown School District","Newtown High School","Male",205,195,95.1,"*","*","*","*"
"Newtown School District","Newtown High School","Non-ELL",403,383,95.0,9,2.2,11,2.7
"Newtown School District","Newtown High School","Non-High Needs",346,335,96.8,"*","*",9,2.6
"Newtown School District","Newtown High School","Non-Hispanic",395,375,94.9,9,2.3,11,2.8
"Newtown School District","Newtown High School","Non-Special Education",368,355,96.5,"*","*",10,2.7
"Newtown School District","Newtown High School","Not Eligible For Lunch",382,365,95.5,7,1.8,10,2.6
"Newtown School District","Newtown High School","Asian",20,18,90.0,"*","*","*","*"
"Newtown School District","Newtown High School","ELL","*","*","*","*","*","*","*"
"Newtown School District","Newtown High School","Special Education",37,30,81.1,6,16.2,"*","*"
"Newtown School District","Newtown High School","White",372,354,95.2,8,2.2,10,2.7
"North Branford School District","North Branford High School","All Students",157,148,94.3,"*","*",9,5.7
"North Branford School District","North Branford High School","Black",6,"*","*","*","*","*","*"
"North Branford School District","North Branford High School","Eligible For Free Lunch",9,8,88.9,"*","*","*","*"
"North Branford School District","North Branford High School","Eligible For Lunch",18,15,83.3,"*","*","*","*"
"North Branford School District","North Branford High School","Eligible For Reduced Lunch",9,7,77.8,"*","*","*","*"
"North Branford School District","North Branford High School","Female",85,81,95.3,"*","*","*","*"
"North Branford School District","North Branford High School","High Needs",28,24,85.7,"*","*","*","*"
"North Branford School District","North Branford High School","Hispanic","*","*","*","*","*","*","*"
"North Branford School District","North Branford High School","Male",72,67,93.1,"*","*","*","*"
"North Branford School District","North Branford High School","Non-ELL",156,147,94.2,"*","*",9,5.8
"North Branford School District","North Branford High School","Non-High Needs",129,124,96.1,"*","*","*","*"
"North Branford School District","North Branford High School","Non-Hispanic",154,145,94.2,"*","*",9,5.8
"North Branford School District","North Branford High School","Non-Special Education",146,139,95.2,"*","*",7,4.8
"North Branford School District","North Branford High School","Not Eligible For Lunch",139,133,95.7,"*","*",6,4.3
"North Branford School District","North Branford High School","Asian","*","*","*","*","*","*","*"
"North Branford School District","North Branford High School","ELL","*","*","*","*","*","*","*"
"North Branford School District","North Branford High School","Special Education",11,9,81.8,"*","*","*","*"
"North Branford School District","North Branford High School","White",143,135,94.4,"*","*",8,5.6
"North Haven School District","North Haven High School","All Students",281,268,95.4,"*","*",11,3.9
"North Haven School District","North Haven High School","Black",10,9,90.0,"*","*","*","*"
"North Haven School District","North Haven High School","Eligible For Free Lunch",28,20,71.4,"*","*",6,21.4
"North Haven School District","North Haven High School","Eligible For Lunch",43,33,76.7,"*","*",8,18.6
"North Haven School District","North Haven High School","Eligible For Reduced Lunch",15,13,86.7,"*","*","*","*"
"North Haven School District","North Haven High School","Female",144,137,95.1,"*","*",6,4.2
"North Haven School District","North Haven High School","High Needs",60,49,81.7,"*","*",9,15.0
"North Haven School District","North Haven High School","Hispanic",21,16,76.2,"*","*","*","*"
"North Haven School District","North Haven High School","Male",137,131,95.6,"*","*","*","*"
"North Haven School District","North Haven High School","Non-ELL",276,263,95.3,"*","*",11,4.0
"North Haven School District","North Haven High School","Non-High Needs",221,219,99.1,"*","*","*","*"
"North Haven School District","North Haven High School","Non-Hispanic",260,252,96.9,"*","*",7,2.7
"North Haven School District","North Haven High School","Non-Special Education",261,252,96.6,"*","*",8,3.1
"North Haven School District","North Haven High School","Not Eligible For Lunch",238,235,98.7,"*","*","*","*"
"North Haven School District","North Haven High School","Asian",23,22,95.7,"*","*","*","*"
"North Haven School District","North Haven High School","ELL","*","*","*","*","*","*","*"
"North Haven School District","North Haven High School","Special Education",20,16,80.0,"*","*","*","*"
"North Haven School District","North Haven High School","White",220,214,97.3,"*","*",6,2.7
"North Haven School District","North Haven High School","Two or More Races","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","All Students",54,47,87.0,"*","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Lunch",9,7,77.8,"*","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Female",19,19,100.0,"*","*","*","*"
"North Stonington School District","Wheeler High School","High Needs",15,10,66.7,"*","*","*","*"
"North Stonington School District","Wheeler High School","Male",35,28,80.0,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-ELL",54,47,87.0,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-High Needs",39,37,94.9,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-Hispanic",54,47,87.0,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-Special Education",48,44,91.7,"*","*","*","*"
"North Stonington School District","Wheeler High School","Not Eligible For Lunch",45,40,88.9,"*","*","*","*"
"North Stonington School District","Wheeler High School","Special Education",6,"*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","White",52,46,88.5,"*","*","*","*"
"North Stonington School District","Wheeler High School","Two or More Races","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Norwalk School District","Brien McMahon High School","All Students",448,398,88.8,11,2.5,39,8.7
"Norwalk School District","Brien McMahon High School","Black",125,115,92.0,"*","*",9,7.2
"Norwalk School District","Brien McMahon High School","Eligible For Free Lunch",142,120,84.5,7,4.9,15,10.6
"Norwalk School District","Brien McMahon High School","Eligible For Lunch",197,168,85.3,9,4.6,20,10.2
"Norwalk School District","Brien McMahon High School","Eligible For Reduced Lunch",55,48,87.3,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Female",229,212,92.6,"*","*",15,6.6
"Norwalk School District","Brien McMahon High School","High Needs",222,188,84.7,10,4.5,24,10.8
"Norwalk School District","Brien McMahon High School","Hispanic",153,128,83.7,7,4.6,18,11.8
"Norwalk School District","Brien McMahon High School","Male",219,186,84.9,9,4.1,24,11.0
"Norwalk School District","Brien McMahon High School","Non-ELL",410,372,90.7,"*","*",34,8.3
"Norwalk School District","Brien McMahon High School","Non-High Needs",226,210,92.9,"*","*",15,6.6
"Norwalk School District","Brien McMahon High School","Non-Hispanic",295,270,91.5,"*","*",21,7.1
