"Four-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",,"Non-Graduates",,,
"Weston School District","Weston High School","Not Eligible For Lunch",200,199,99.5,"*","*","*","*"
"Westport School District","Staples High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Westport School District","Staples High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Westport School District","Staples High School","Not Eligible For Lunch",453,451,99.6,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Eligible For Free Lunch",32,23,71.9,"*","*",6,18.8
"Wethersfield School District","Wethersfield High School","Eligible For Reduced Lunch",17,15,88.2,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Not Eligible For Lunch",215,204,94.9,8,3.7,"*","*"
"Wilton School District","Wilton High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Wilton School District","Wilton High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Wilton School District","Wilton High School","Not Eligible For Lunch",305,298,97.7,"*","*","*","*"
"Windham School District","Windham High School","Eligible For Free Lunch",94,63,67.0,10,10.6,21,22.3
"Windham School District","Windham High School","Eligible For Reduced Lunch",32,26,81.3,"*","*","*","*"
"Windham School District","Windham High School","Not Eligible For Lunch",67,58,86.6,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Eligible For Free Lunch",33,27,81.8,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Eligible For Reduced Lunch",18,18,100.0,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Not Eligible For Lunch",85,82,96.5,"*","*","*","*"
"Windsor School District","Windsor High School","Eligible For Free Lunch",87,54,62.1,16,18.4,17,19.5
"Windsor School District","Windsor High School","Eligible For Reduced Lunch",47,41,87.2,"*","*","*","*"
"Windsor School District","Windsor High School","Not Eligible For Lunch",219,194,88.6,"*","*","*","*"
"Wolcott School District","Wolcott High School","Eligible For Free Lunch",23,16,69.6,"*","*","*","*"
"Wolcott School District","Wolcott High School","Eligible For Reduced Lunch",19,18,94.7,"*","*","*","*"
"Wolcott School District","Wolcott High School","Not Eligible For Lunch",178,173,97.2,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Not Eligible For Lunch",255,248,97.3,"*","*",6,2.4

