"Four-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Lunch"

"",,,,"Graduates",,"Non-Graduates",,,
"New Haven School District","James Hillhouse High School","Non-Hispanic",212,127,59.9,21,9.9,64,30.2
"New Haven School District","James Hillhouse High School","Non-Special Education",228,137,60.1,14,6.1,77,33.8
"New Haven School District","James Hillhouse High School","Not Eligible For Lunch",32,17,53.1,"*","*",13,40.6
"New Haven School District","James Hillhouse High School","Special Education",32,13,40.6,10,31.3,9,28.1
"New Haven School District","James Hillhouse High School","White",8,"*","*","*","*","*","*"
"New Haven School District","James Hillhouse High School","Two or More Races","*","*","*","*","*","*","*"
"New Haven School District","James Hillhouse High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","All Students",95,77,81.1,"*","*",16,16.8
"New Haven School District","Metropolitan Business Academy","Black",45,41,91.1,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","ELL",8,"*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Eligible For Free Lunch",65,51,78.5,"*","*",12,18.5
"New Haven School District","Metropolitan Business Academy","Eligible For Lunch",82,68,82.9,"*","*",12,14.6
"New Haven School District","Metropolitan Business Academy","Eligible For Reduced Lunch",17,17,100.0,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Female",42,34,81.0,"*","*",8,19.0
"New Haven School District","Metropolitan Business Academy","High Needs",85,71,83.5,"*","*",12,14.1
"New Haven School District","Metropolitan Business Academy","Hispanic",38,27,71.1,"*","*",10,26.3
"New Haven School District","Metropolitan Business Academy","Male",53,43,81.1,"*","*",8,15.1
"New Haven School District","Metropolitan Business Academy","Non-ELL",87,74,85.1,"*","*",11,12.6
"New Haven School District","Metropolitan Business Academy","Non-High Needs",10,6,60.0,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Non-Hispanic",57,50,87.7,"*","*",6,10.5
"New Haven School District","Metropolitan Business Academy","Non-Special Education",90,72,80.0,"*","*",16,17.8
"New Haven School District","Metropolitan Business Academy","Not Eligible For Lunch",13,9,69.2,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Special Education","*","*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Asian","*","*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","White",9,6,66.7,"*","*","*","*"
"New Haven School District","New Haven Academy","All Students",75,50,66.7,7,9.3,18,24.0
"New Haven School District","New Haven Academy","Black",46,33,71.7,"*","*",10,21.7
"New Haven School District","New Haven Academy","ELL","*","*","*","*","*","*","*"
"New Haven School District","New Haven Academy","Eligible For Free Lunch",47,29,61.7,"*","*",14,29.8
"New Haven School District","New Haven Academy","Eligible For Lunch",65,43,66.2,6,9.2,16,24.6
"New Haven School District","New Haven Academy","Eligible For Reduced Lunch",18,14,77.8,"*","*","*","*"
"New Haven School District","New Haven Academy","Female",43,32,74.4,"*","*",10,23.3
"New Haven School District","New Haven Academy","High Needs",67,44,65.7,7,10.4,16,23.9
"New Haven School District","New Haven Academy","Hispanic",19,10,52.6,"*","*",6,31.6
"New Haven School District","New Haven Academy","Male",32,18,56.3,6,18.8,8,25.0
"New Haven School District","New Haven Academy","Non-ELL",70,50,71.4,6,8.6,14,20.0
"New Haven School District","New Haven Academy","Non-High Needs",8,6,75.0,"*","*","*","*"
"New Haven School District","New Haven Academy","Non-Hispanic",56,40,71.4,"*","*",12,21.4
"New Haven School District","New Haven Academy","Non-Special Education",72,47,65.3,7,9.7,18,25.0
"New Haven School District","New Haven Academy","Not Eligible For Lunch",10,7,70.0,"*","*","*","*"
"New Haven School District","New Haven Academy","Special Education","*","*","*","*","*","*","*"
"New Haven School District","New Haven Academy","Asian","*","*","*","*","*","*","*"
"New Haven School District","New Haven Academy","White",8,"*","*","*","*","*","*"
"New Haven School District","Sound School","All Students",80,74,92.5,"*","*","*","*"
"New Haven School District","Sound School","Black","*","*","*","*","*","*","*"
"New Haven School District","Sound School","ELL","*","*","*","*","*","*","*"
"New Haven School District","Sound School","Eligible For Free Lunch",33,30,90.9,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Lunch",50,45,90.0,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Reduced Lunch",17,15,88.2,"*","*","*","*"
"New Haven School District","Sound School","Female",38,35,92.1,"*","*","*","*"
"New Haven School District","Sound School","High Needs",59,54,91.5,"*","*","*","*"
"New Haven School District","Sound School","Hispanic",19,15,78.9,"*","*","*","*"
"New Haven School District","Sound School","Male",42,39,92.9,"*","*","*","*"
"New Haven School District","Sound School","Non-ELL",76,70,92.1,"*","*","*","*"
"New Haven School District","Sound School","Non-High Needs",21,20,95.2,"*","*","*","*"
"New Haven School District","Sound School","Non-Hispanic",61,59,96.7,"*","*","*","*"
"New Haven School District","Sound School","Non-Special Education",68,63,92.6,"*","*","*","*"
"New Haven School District","Sound School","Not Eligible For Lunch",30,29,96.7,"*","*","*","*"
"New Haven School District","Sound School","Special Education",12,11,91.7,"*","*","*","*"
"New Haven School District","Sound School","Asian","*","*","*","*","*","*","*"
"New Haven School District","Sound School","White",55,53,96.4,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","All Students",305,196,64.3,34,11.1,75,24.6
"New Haven School District","Wilbur Cross High School","Black",114,76,66.7,12,10.5,26,22.8
"New Haven School District","Wilbur Cross High School","ELL",62,36,58.1,8,12.9,18,29.0
"New Haven School District","Wilbur Cross High School","Eligible For Free Lunch",229,139,60.7,23,10.0,67,29.3
"New Haven School District","Wilbur Cross High School","Eligible For Lunch",261,164,62.8,28,10.7,69,26.4
"New Haven School District","Wilbur Cross High School","Eligible For Reduced Lunch",32,25,78.1,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Female",150,114,76.0,12,8.0,24,16.0
"New Haven School District","Wilbur Cross High School","High Needs",284,181,63.7,31,10.9,72,25.4
"New Haven School District","Wilbur Cross High School","Hispanic",139,76,54.7,19,13.7,44,31.7
"New Haven School District","Wilbur Cross High School","Male",155,82,52.9,22,14.2,51,32.9
"New Haven School District","Wilbur Cross High School","Non-ELL",243,160,65.8,26,10.7,57,23.5
"New Haven School District","Wilbur Cross High School","Non-High Needs",21,15,71.4,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Non-Hispanic",166,120,72.3,15,9.0,31,18.7
"New Haven School District","Wilbur Cross High School","Non-Special Education",266,180,67.7,23,8.6,63,23.7
"New Haven School District","Wilbur Cross High School","Not Eligible For Lunch",44,32,72.7,6,13.6,6,13.6
"New Haven School District","Wilbur Cross High School","Special Education",39,16,41.0,11,28.2,12,30.8
"New Haven School District","Wilbur Cross High School","Asian",10,8,80.0,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","White",42,36,85.7,"*","*","*","*"
"New London School District","New London High School","All Students",253,164,64.8,24,9.5,65,25.7
"New London School District","New London High School","Black",67,44,65.7,6,9.0,17,25.4
"New London School District","New London High School","ELL",58,38,65.5,"*","*",15,25.9
"New London School District","New London High School","Eligible For Free Lunch",244,161,66.0,23,9.4,60,24.6
"New London School District","New London High School","Eligible For Lunch",245,162,66.1,23,9.4,60,24.5
"New London School District","New London High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New London School District","New London High School","Female",120,82,68.3,9,7.5,29,24.2
"New London School District","New London High School","High Needs",251,163,64.9,24,9.6,64,25.5
"New London School District","New London High School","Hispanic",115,68,59.1,11,9.6,36,31.3
"New London School District","New London High School","Male",133,82,61.7,15,11.3,36,27.1
"New London School District","New London High School","Non-ELL",195,126,64.6,19,9.7,50,25.6
"New London School District","New London High School","Non-High Needs","*","*","*","*","*","*","*"
"New London School District","New London High School","Non-Hispanic",138,96,69.6,13,9.4,29,21.0
"New London School District","New London High School","Non-Special Education",220,150,68.2,19,8.6,51,23.2
"New London School District","New London High School","Not Eligible For Lunch",8,"*","*","*","*","*","*"
"New London School District","New London High School","Special Education",33,14,42.4,"*","*",14,42.4
"New London School District","New London High School","Asian","*","*","*","*","*","*","*"
"New London School District","New London High School","White",56,43,76.8,6,10.7,7,12.5
"New London School District","New London High School","Two or More Races","*","*","*","*","*","*","*"
"New London School District","New London High School","Indian or Alaska Native",6,"*","*","*","*","*","*"
"New Milford School District","New Milford High School","All Students",381,340,89.2,8,2.1,33,8.7
"New Milford School District","New Milford High School","Black","*","*","*","*","*","*","*"
"New Milford School District","New Milford High School","ELL",6,"*","*","*","*","*","*"
"New Milford School District","New Milford High School","Eligible For Free Lunch",38,29,76.3,"*","*","*","*"
"New Milford School District","New Milford High School","Eligible For Lunch",62,49,79.0,"*","*",8,12.9
"New Milford School District","New Milford High School","Eligible For Reduced Lunch",24,20,83.3,"*","*","*","*"
"New Milford School District","New Milford High School","Female",192,175,91.1,"*","*",16,8.3
"New Milford School District","New Milford High School","High Needs",100,75,75.0,8,8.0,17,17.0
"New Milford School District","New Milford High School","Hispanic",26,21,80.8,"*","*","*","*"
"New Milford School District","New Milford High School","Male",189,165,87.3,7,3.7,17,9.0
"New Milford School District","New Milford High School","Non-ELL",375,336,89.6,7,1.9,32,8.5
"New Milford School District","New Milford High School","Non-High Needs",281,265,94.3,"*","*",16,5.7
"New Milford School District","New Milford High School","Non-Hispanic",355,319,89.9,6,1.7,30,8.5
"New Milford School District","New Milford High School","Non-Special Education",337,309,91.7,"*","*",23,6.8
"New Milford School District","New Milford High School","Not Eligible For Lunch",319,291,91.2,"*","*",25,7.8
"New Milford School District","New Milford High School","Special Education",44,31,70.5,"*","*",10,22.7
"New Milford School District","New Milford High School","Asian",19,19,100.0,"*","*","*","*"
"New Milford School District","New Milford High School","White",328,293,89.3,6,1.8,29,8.8
"New Milford School District","New Milford High School","Two or More Races","*","*","*","*","*","*","*"
"Newington School District","Newington High School","All Students",373,338,90.6,14,3.8,21,5.6
"Newington School District","Newington High School","Black",18,14,77.8,"*","*","*","*"
"Newington School District","Newington High School","ELL","*","*","*","*","*","*","*"
"Newington School District","Newington High School","Eligible For Free Lunch",60,47,78.3,"*","*",8,13.3
"Newington School District","Newington High School","Eligible For Lunch",93,79,84.9,"*","*",9,9.7
"Newington School District","Newington High School","Eligible For Reduced Lunch",33,32,97.0,"*","*","*","*"
"Newington School District","Newington High School","Female",189,176,93.1,7,3.7,6,3.2
"Newington School District","Newington High School","High Needs",125,99,79.2,11,8.8,15,12.0
"Newington School District","Newington High School","Hispanic",50,43,86.0,"*","*","*","*"
"Newington School District","Newington High School","Male",184,162,88.0,7,3.8,15,8.2
"Newington School District","Newington High School","Non-ELL",358,326,91.1,14,3.9,18,5.0
"Newington School District","Newington High School","Non-High Needs",248,239,96.4,"*","*",6,2.4
"Newington School District","Newington High School","Non-Hispanic",323,295,91.3,11,3.4,17,5.3
"Newington School District","Newington High School","Non-Special Education",337,316,93.8,6,1.8,15,4.5
"Newington School District","Newington High School","Not Eligible For Lunch",280,259,92.5,9,3.2,12,4.3
"Newington School District","Newington High School","Special Education",36,22,61.1,8,22.2,6,16.7
"Newington School District","Newington High School","Asian",40,39,97.5,"*","*","*","*"
"Newington School District","Newington High School","White",261,238,91.2,10,3.8,13,5.0
"Newington School District","Newington High School","Two or More Races","*","*","*","*","*","*","*"
"Newtown School District","Newtown High School","All Students",468,442,94.4,22,4.7,"*","*"
"Newtown School District","Newtown High School","Black","*","*","*","*","*","*","*"
"Newtown School District","Newtown High School","Eligible For Free Lunch",21,20,95.2,"*","*","*","*"
"Newtown School District","Newtown High School","Eligible For Lunch",35,33,94.3,"*","*","*","*"
"Newtown School District","Newtown High School","Eligible For Reduced Lunch",14,13,92.9,"*","*","*","*"
"Newtown School District","Newtown High School","Female",227,215,94.7,8,3.5,"*","*"
"Newtown School District","Newtown High School","High Needs",72,57,79.2,14,19.4,"*","*"
"Newtown School District","Newtown High School","Hispanic",18,16,88.9,"*","*","*","*"
"Newtown School District","Newtown High School","Male",241,227,94.2,14,5.8,"*","*"
"Newtown School District","Newtown High School","Non-ELL",468,442,94.4,22,4.7,"*","*"
"Newtown School District","Newtown High School","Non-High Needs",396,385,97.2,8,2.0,"*","*"
"Newtown School District","Newtown High School","Non-Hispanic",450,426,94.7,21,4.7,"*","*"
"Newtown School District","Newtown High School","Non-Special Education",428,415,97.0,10,2.3,"*","*"
"Newtown School District","Newtown High School","Not Eligible For Lunch",433,409,94.5,20,4.6,"*","*"
"Newtown School District","Newtown High School","Special Education",40,27,67.5,12,30.0,"*","*"
"Newtown School District","Newtown High School","Asian",17,14,82.4,"*","*","*","*"
"Newtown School District","Newtown High School","White",422,402,95.3,18,4.3,"*","*"
"Newtown School District","Newtown High School","Two or More Races","*","*","*","*","*","*","*"
"North Branford School District","North Branford High School","All Students",170,163,95.9,"*","*","*","*"
"North Branford School District","North Branford High School","Black","*","*","*","*","*","*","*"
"North Branford School District","North Branford High School","ELL","*","*","*","*","*","*","*"
"North Branford School District","North Branford High School","Eligible For Free Lunch",20,17,85.0,"*","*","*","*"
"North Branford School District","North Branford High School","Eligible For Lunch",32,26,81.3,"*","*","*","*"
"North Branford School District","North Branford High School","Eligible For Reduced Lunch",12,9,75.0,"*","*","*","*"
"North Branford School District","North Branford High School","Female",92,88,95.7,"*","*","*","*"
"North Branford School District","North Branford High School","High Needs",50,43,86.0,"*","*","*","*"
"North Branford School District","North Branford High School","Hispanic",12,11,91.7,"*","*","*","*"
"North Branford School District","North Branford High School","Male",78,75,96.2,"*","*","*","*"
"North Branford School District","North Branford High School","Non-ELL",168,161,95.8,"*","*","*","*"
"North Branford School District","North Branford High School","Non-High Needs",120,120,100.0,"*","*","*","*"
"North Branford School District","North Branford High School","Non-Hispanic",158,152,96.2,"*","*","*","*"
"North Branford School District","North Branford High School","Non-Special Education",149,144,96.6,"*","*","*","*"
"North Branford School District","North Branford High School","Not Eligible For Lunch",138,137,99.3,"*","*","*","*"
"North Branford School District","North Branford High School","Special Education",21,19,90.5,"*","*","*","*"
"North Branford School District","North Branford High School","Asian","*","*","*","*","*","*","*"
"North Branford School District","North Branford High School","White",149,145,97.3,"*","*","*","*"
"North Haven School District","North Haven High School","All Students",309,273,88.3,15,4.9,21,6.8
"North Haven School District","North Haven High School","Black",25,18,72.0,"*","*","*","*"
"North Haven School District","North Haven High School","ELL","*","*","*","*","*","*","*"
"North Haven School District","North Haven High School","Eligible For Free Lunch",50,32,64.0,7,14.0,11,22.0
"North Haven School District","North Haven High School","Eligible For Lunch",67,49,73.1,7,10.4,11,16.4
"North Haven School District","North Haven High School","Eligible For Reduced Lunch",17,17,100.0,"*","*","*","*"
"North Haven School District","North Haven High School","Female",150,142,94.7,"*","*",6,4.0
"North Haven School District","North Haven High School","High Needs",95,68,71.6,13,13.7,14,14.7
"North Haven School District","North Haven High School","Hispanic",31,23,74.2,"*","*",7,22.6
"North Haven School District","North Haven High School","Male",159,131,82.4,13,8.2,15,9.4
"North Haven School District","North Haven High School","Non-ELL",306,270,88.2,15,4.9,21,6.9
"North Haven School District","North Haven High School","Non-High Needs",214,205,95.8,"*","*",7,3.3
"North Haven School District","North Haven High School","Non-Hispanic",278,250,89.9,14,5.0,14,5.0
"North Haven School District","North Haven High School","Non-Special Education",274,252,92.0,"*","*",17,6.2
"North Haven School District","North Haven High School","Not Eligible For Lunch",242,224,92.6,8,3.3,10,4.1
"North Haven School District","North Haven High School","Special Education",35,21,60.0,10,28.6,"*","*"
"North Haven School District","North Haven High School","Asian",21,21,100.0,"*","*","*","*"
"North Haven School District","North Haven High School","White",230,210,91.3,10,4.3,10,4.3
"North Haven School District","North Haven High School","Two or More Races","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","All Students",48,46,95.8,"*","*","*","*"
"North Stonington School District","Wheeler High School","Black","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Free Lunch",7,6,85.7,"*","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Lunch",11,10,90.9,"*","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Female",30,29,96.7,"*","*","*","*"
"North Stonington School District","Wheeler High School","High Needs",13,12,92.3,"*","*","*","*"
"North Stonington School District","Wheeler High School","Male",18,17,94.4,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-ELL",48,46,95.8,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-High Needs",35,34,97.1,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-Hispanic",48,46,95.8,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-Special Education",44,42,95.5,"*","*","*","*"
"North Stonington School District","Wheeler High School","Not Eligible For Lunch",37,36,97.3,"*","*","*","*"
"North Stonington School District","Wheeler High School","Special Education","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Asian","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","White",44,42,95.5,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","All Students",385,342,88.8,7,1.8,36,9.4
"Norwalk School District","Brien McMahon High School","Black",103,92,89.3,"*","*",10,9.7
"Norwalk School District","Brien McMahon High School","ELL",44,33,75.0,"*","*",9,20.5
"Norwalk School District","Brien McMahon High School","Eligible For Free Lunch",152,123,80.9,7,4.6,22,14.5
"Norwalk School District","Brien McMahon High School","Eligible For Lunch",194,163,84.0,7,3.6,24,12.4
"Norwalk School District","Brien McMahon High School","Eligible For Reduced Lunch",42,40,95.2,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Female",202,182,90.1,"*","*",19,9.4
"Norwalk School District","Brien McMahon High School","High Needs",221,187,84.6,7,3.2,27,12.2
"Norwalk School District","Brien McMahon High School","Hispanic",139,115,82.7,"*","*",19,13.7
"Norwalk School District","Brien McMahon High School","Male",183,160,87.4,6,3.3,17,9.3
"Norwalk School District","Brien McMahon High School","Non-ELL",341,309,90.6,"*","*",27,7.9
"Norwalk School District","Brien McMahon High School","Non-High Needs",164,155,94.5,"*","*",9,5.5
"Norwalk School District","Brien McMahon High School","Non-Hispanic",246,227,92.3,"*","*",17,6.9
"Norwalk School District","Brien McMahon High School","Non-Special Education",349,310,88.8,"*","*",34,9.7
"Norwalk School District","Brien McMahon High School","Not Eligible For Lunch",191,179,93.7,"*","*",12,6.3
"Norwalk School District","Brien McMahon High School","Special Education",36,32,88.9,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Asian",25,24,96.0,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","White",116,109,94.0,"*","*",6,5.2
"Norwalk School District","Brien McMahon High School","Two or More Races","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk High School","All Students",348,311,89.4,10,2.9,27,7.8
"Norwalk School District","Norwalk High School","Black",59,51,86.4,"*","*",7,11.9
"Norwalk School District","Norwalk High School","ELL",31,19,61.3,"*","*",8,25.8
"Norwalk School District","Norwalk High School","Eligible For Free Lunch",91,74,81.3,6,6.6,11,12.1
"Norwalk School District","Norwalk High School","Eligible For Lunch",128,106,82.8,7,5.5,15,11.7
"Norwalk School District","Norwalk High School","Eligible For Reduced Lunch",37,32,86.5,"*","*","*","*"
"Norwalk School District","Norwalk High School","Female",178,163,91.6,"*","*",14,7.9
"Norwalk School District","Norwalk High School","High Needs",151,123,81.5,9,6.0,19,12.6
"Norwalk School District","Norwalk High School","Hispanic",119,98,82.4,7,5.9,14,11.8
"Norwalk School District","Norwalk High School","Male",170,148,87.1,9,5.3,13,7.6
"Norwalk School District","Norwalk High School","Non-ELL",317,292,92.1,6,1.9,19,6.0
"Norwalk School District","Norwalk High School","Non-High Needs",197,188,95.4,"*","*",8,4.1
"Norwalk School District","Norwalk High School","Non-Hispanic",229,213,93.0,"*","*",13,5.7
"Norwalk School District","Norwalk High School","Non-Special Education",317,286,90.2,7,2.2,24,7.6
"Norwalk School District","Norwalk High School","Not Eligible For Lunch",220,205,93.2,"*","*",12,5.5
"Norwalk School District","Norwalk High School","Special Education",31,25,80.6,"*","*","*","*"
"Norwalk School District","Norwalk High School","Asian",11,11,100.0,"*","*","*","*"
"Norwalk School District","Norwalk High School","White",157,149,94.9,"*","*",6,3.8
"Norwalk School District","Norwalk High School","Two or More Races","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","All Students",38,6,15.8,13,34.2,19,50.0
"Norwalk School District","Norwalk Pathways Academy at Briggs","Black",13,"*","*","*","*",6,46.2
"Norwalk School District","Norwalk Pathways Academy at Briggs","ELL","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Free Lunch",24,"*","*",7,29.2,14,58.3
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Lunch",31,"*","*",10,32.3,17,54.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Female",18,"*","*","*","*",10,55.6
"Norwalk School District","Norwalk Pathways Academy at Briggs","High Needs",34,"*","*",11,32.4,18,52.9
"Norwalk School District","Norwalk Pathways Academy at Briggs","Hispanic",21,"*","*",7,33.3,12,57.1
"Norwalk School District","Norwalk Pathways Academy at Briggs","Male",20,"*","*",9,45.0,9,45.0
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-ELL",33,6,18.2,12,36.4,15,45.5
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-High Needs","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-Hispanic",17,"*","*",6,35.3,7,41.2
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-Special Education",30,"*","*",9,30.0,16,53.3
"Norwalk School District","Norwalk Pathways Academy at Briggs","Not Eligible For Lunch",7,"*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Special Education",8,"*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","White","*","*","*","*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","All Students",573,490,85.5,24,4.2,59,10.3
"Norwich Free Academy District","Norwich Free Academy","Black",79,62,78.5,6,7.6,11,13.9
"Norwich Free Academy District","Norwich Free Academy","ELL",32,28,87.5,"*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Eligible For Free Lunch",170,120,70.6,15,8.8,35,20.6
"Norwich Free Academy District","Norwich Free Academy","Eligible For Lunch",211,156,73.9,17,8.1,38,18.0
"Norwich Free Academy District","Norwich Free Academy","Eligible For Reduced Lunch",41,36,87.8,"*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Female",317,276,87.1,7,2.2,34,10.7
"Norwich Free Academy District","Norwich Free Academy","High Needs",268,201,75.0,21,7.8,46,17.2
"Norwich Free Academy District","Norwich Free Academy","Hispanic",89,64,71.9,9,10.1,16,18.0
"Norwich Free Academy District","Norwich Free Academy","Male",256,214,83.6,17,6.6,25,9.8
"Norwich Free Academy District","Norwich Free Academy","Non-ELL",541,462,85.4,24,4.4,55,10.2
"Norwich Free Academy District","Norwich Free Academy","Non-High Needs",305,289,94.8,"*","*",13,4.3
"Norwich Free Academy District","Norwich Free Academy","Non-Hispanic",484,426,88.0,15,3.1,43,8.9
"Norwich Free Academy District","Norwich Free Academy","Non-Special Education",506,446,88.1,14,2.8,46,9.1
"Norwich Free Academy District","Norwich Free Academy","Not Eligible For Lunch",362,334,92.3,7,1.9,21,5.8
"Norwich Free Academy District","Norwich Free Academy","Special Education",67,44,65.7,10,14.9,13,19.4
"Norwich Free Academy District","Norwich Free Academy","Asian",33,32,97.0,"*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Hawaiian or Pacific Islander",44,38,86.4,"*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","White",283,253,89.4,"*","*",26,9.2
"Norwich Free Academy District","Norwich Free Academy","Two or More Races",34,33,97.1,"*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Indian or Alaska Native",11,8,72.7,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","All Students",136,129,94.9,"*","*",7,5.1
"Old Saybrook School District","Old Saybrook Senior High School","Black","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","ELL","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Free Lunch",14,11,78.6,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Lunch",22,19,86.4,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Female",63,62,98.4,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","High Needs",29,26,89.7,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Hispanic","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Male",73,67,91.8,"*","*",6,8.2
"Old Saybrook School District","Old Saybrook Senior High School","Non-ELL",131,125,95.4,"*","*",6,4.6
"Old Saybrook School District","Old Saybrook Senior High School","Non-High Needs",107,103,96.3,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Non-Hispanic",131,125,95.4,"*","*",6,4.6
"Old Saybrook School District","Old Saybrook Senior High School","Non-Special Education",129,123,95.3,"*","*",6,4.7
"Old Saybrook School District","Old Saybrook Senior High School","Not Eligible For Lunch",114,110,96.5,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Special Education",7,6,85.7,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Asian",14,13,92.9,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","White",113,108,95.6,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Two or More Races","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","All Students",153,150,98.0,"*","*","*","*"
"Oxford School District","Oxford High School","Black","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","ELL","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Eligible For Free Lunch",8,8,100.0,"*","*","*","*"
"Oxford School District","Oxford High School","Eligible For Lunch",13,13,100.0,"*","*","*","*"
"Oxford School District","Oxford High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Female",79,79,100.0,"*","*","*","*"
"Oxford School District","Oxford High School","High Needs",22,21,95.5,"*","*","*","*"
"Oxford School District","Oxford High School","Hispanic","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Male",74,71,95.9,"*","*","*","*"
"Oxford School District","Oxford High School","Non-ELL",150,147,98.0,"*","*","*","*"
"Oxford School District","Oxford High School","Non-High Needs",131,129,98.5,"*","*","*","*"
"Oxford School District","Oxford High School","Non-Hispanic",148,145,98.0,"*","*","*","*"
"Oxford School District","Oxford High School","Non-Special Education",146,144,98.6,"*","*","*","*"
"Oxford School District","Oxford High School","Not Eligible For Lunch",140,137,97.9,"*","*","*","*"
"Oxford School District","Oxford High School","Special Education",7,6,85.7,"*","*","*","*"
"Oxford School District","Oxford High School","Asian","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","White",140,137,97.9,"*","*","*","*"
"Oxford School District","Oxford High School","Two or More Races","*","*","*","*","*","*","*"
"Plainfield School District","Plainfield High School","All Students",202,171,84.7,19,9.4,12,5.9
"Plainfield School District","Plainfield High School","Black","*","*","*","*","*","*","*"
"Plainfield School District","Plainfield High School","ELL","*","*","*","*","*","*","*"
"Plainfield School District","Plainfield High School","Eligible For Free Lunch",51,38,74.5,6,11.8,7,13.7
"Plainfield School District","Plainfield High School","Eligible For Lunch",75,58,77.3,10,13.3,7,9.3
"Plainfield School District","Plainfield High School","Eligible For Reduced Lunch",24,20,83.3,"*","*","*","*"
"Plainfield School District","Plainfield High School","Female",99,89,89.9,"*","*",6,6.1
