"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",,"Non-Graduates",,,
"Wethersfield School District","Wethersfield High School","Not Eligible For Lunch",239,228,95.4,8,3.3,"*","*"
"Wilton School District","Wilton High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Wilton School District","Wilton High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Wilton School District","Wilton High School","Not Eligible For Lunch",290,286,98.6,"*","*","*","*"
"Windham School District","Windham High School","Eligible For Free Lunch",101,62,61.4,6,5.9,33,32.7
"Windham School District","Windham High School","Eligible For Reduced Lunch",26,25,96.2,"*","*","*","*"
"Windham School District","Windham High School","Not Eligible For Lunch",54,47,87.0,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Eligible For Free Lunch",30,27,90.0,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Eligible For Reduced Lunch",14,14,100.0,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Not Eligible For Lunch",85,85,100.0,"*","*","*","*"
"Windsor School District","Windsor High School","Eligible For Free Lunch",70,60,85.7,"*","*","*","*"
"Windsor School District","Windsor High School","Eligible For Reduced Lunch",35,30,85.7,"*","*","*","*"
"Windsor School District","Windsor High School","Not Eligible For Lunch",188,176,93.6,9,4.8,"*","*"
"Wolcott School District","Wolcott High School","Eligible For Free Lunch",54,47,87.0,"*","*","*","*"
"Wolcott School District","Wolcott High School","Eligible For Reduced Lunch",25,25,100.0,"*","*","*","*"
"Wolcott School District","Wolcott High School","Not Eligible For Lunch",163,160,98.2,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Not Eligible For Lunch",252,244,96.8,"*","*","*","*"

