"District","District Code","School","School Code","Grade","Count","%"
"Learn","=""2450014""","Learn Ledyard RICHES Program","=""2450714""",12,"N/A","*"
"Learn","=""2450014""","Learn Pathways Program","=""2450514""",10,"N/A","*"
"Learn","=""2450014""","Learn Pathways Program","=""2450514""",11,"N/A","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""",05,"N/A","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""",06,"N/A","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""",07,"N/A","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""",08,"N/A","*"
"Learn","=""2450014""","Learn SAILS Program at Salem","=""2451014""",01,"N/A","*"
"Learn","=""2450014""","Learn SAILS Program at Salem","=""2451014""",02,"N/A","*"
"Learn","=""2450014""","Learn SAILS Program at Salem","=""2451014""",04,"N/A","*"
"Learn","=""2450014""","Learn SAILS Program at Salem","=""2451014""",05,"N/A","*"
"Learn","=""2450014""","Learn STS 18-21 Year Old Program","=""2450414""",12,"N/A","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""",09,"*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""",10,"*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""",11,8,11.8
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""",12,8,11.4
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","K","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",01,"*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",02,"*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",03,"*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",04,"*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",05,"*","*"
"Learn","=""2450014""","Riverside Magnet School at Goodwin College","=""2450314""","K","N/A","N/A"
"Learn","=""2450014""","Riverside Magnet School at Goodwin College","=""2450314""",01,"N/A","N/A"
"Learn","=""2450014""","Riverside Magnet School at Goodwin College","=""2450314""",02,"N/A","N/A"
"Learn","=""2450014""","The Friendship School","=""2450214""","K","N/A","N/A"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""",11,"*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""",12,"*","*"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""","K","N/A","N/A"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",01,"N/A","N/A"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",02,"N/A","N/A"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",03,"N/A","N/A"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",04,"N/A","N/A"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",05,"N/A","N/A"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",06,"*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",07,"N/A","N/A"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",08,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",09,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",10,10,10.4
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",11,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",12,9,8.9
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""","K","N/A","N/A"
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""",01,"N/A","N/A"
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""",02,"N/A","N/A"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","K","*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",01,"*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",02,"N/A","N/A"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",03,"*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",04,"N/A","N/A"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",05,"*","*"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",06,"*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",03,"N/A","N/A"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",04,"N/A","N/A"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",05,"*","*"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",06,"*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","K","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",01,"*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",02,"*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",03,"*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",04,"N/A","N/A"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",05,"N/A","N/A"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",06,"N/A","N/A"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",09,23,11.6
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",10,12,6.1
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",11,14,6.7
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",12,16,6.9
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",07,9,5.6
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",08,9,5.6
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","K","N/A","N/A"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",01,"*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",02,"*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",03,"N/A","N/A"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",04,"*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",05,"*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",06,"N/A","N/A"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",07,"*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",08,"*","*"
"Litchfield School District","=""0740011""","Center School","=""0740211""","K","N/A","N/A"
"Litchfield School District","=""0740011""","Center School","=""0740211""",01,"N/A","N/A"
"Litchfield School District","=""0740011""","Center School","=""0740211""",02,"N/A","N/A"
"Litchfield School District","=""0740011""","Center School","=""0740211""",03,"N/A","N/A"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",09,7,9.9
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",10,7,10.8
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",11,8,10.3
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",12,7,8.3
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",04,"*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",05,"*","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",06,"*","*"
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""",07,"*","*"
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""",08,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",09,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",10,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",11,11,3.7
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",12,16,5.3
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",05,"*","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",06,"*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","K","N/A","N/A"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",01,"N/A","N/A"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",02,"N/A","N/A"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",03,"N/A","N/A"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",04,"N/A","N/A"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","K","N/A","N/A"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",01,"N/A","N/A"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",02,"N/A","N/A"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",03,"*","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",04,"*","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","K","N/A","N/A"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",01,"N/A","N/A"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",02,"N/A","N/A"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",03,"N/A","N/A"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",04,"N/A","N/A"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",07,"*","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",08,"*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",07,"*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",08,8,"*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",09,7,"*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",10,"*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",11,8,"*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",12,"*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","K","N/A","N/A"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",01,"N/A","N/A"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",02,"N/A","N/A"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",03,"N/A","N/A"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",04,"N/A","N/A"
"Manchester School District","=""0770011""","Bowers School","=""0770111""",05,"N/A","N/A"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","K","N/A","N/A"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",01,"N/A","N/A"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",02,"N/A","N/A"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",03,"N/A","N/A"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",04,"N/A","N/A"
"Manchester School District","=""0770011""","Buckley School","=""0770311""",05,"N/A","N/A"
"Manchester School District","=""0770011""","Elementary Site 2","=""0771111""",01,"N/A","*"
"Manchester School District","=""0770011""","Elementary Site 2","=""0771111""",02,"N/A","*"
"Manchester School District","=""0770011""","Elementary Site 2","=""0771111""",03,"N/A","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",05,"*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",06,"*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","K","N/A","N/A"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",01,"N/A","N/A"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",02,"*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",03,"N/A","N/A"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",04,"*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",05,"N/A","N/A"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",06,"*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",07,51,12.3
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",08,"*","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","K","N/A","N/A"
"Manchester School District","=""0770011""","Keeney School","=""0770611""",01,"N/A","N/A"
"Manchester School District","=""0770011""","Keeney School","=""0770611""",02,"*","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""",03,"*","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""",04,"*","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""",05,"N/A","N/A"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",09,80,17.8
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",10,67,17.9
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",11,45,11.9
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",12,49,14.4
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",07,"*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",08,"*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",09,17,73.9
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",10,14,"*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",11,16,80.0
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",12,10,"*"
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""",12,"N/A","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","K","N/A","N/A"
"Manchester School District","=""0770011""","Martin School","=""0771611""",01,"N/A","N/A"
"Manchester School District","=""0770011""","Martin School","=""0771611""",02,"*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""",03,"*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""",04,"*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""",05,"*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""",07,"N/A","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""",08,"*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""",09,"N/A","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""",10,"N/A","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""",11,"N/A","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""",12,"N/A","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""","K","N/A","N/A"
"Manchester School District","=""0770011""","Robertson School","=""0771011""",01,"*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""",02,"N/A","N/A"
"Manchester School District","=""0770011""","Robertson School","=""0771011""",03,"N/A","N/A"
"Manchester School District","=""0770011""","Robertson School","=""0771011""",04,"*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""",05,"*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","K","N/A","N/A"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",01,"*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",02,"N/A","N/A"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",03,"N/A","N/A"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",04,"*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",05,"*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""","K","*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""",01,"N/A","N/A"
"Manchester School District","=""0770011""","Waddell School","=""0771311""",02,"*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""",03,"*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""",04,"*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""",05,10,18.9
"Manchester School District","=""0770011""","Washington School","=""0771411""","K","N/A","N/A"
"Manchester School District","=""0770011""","Washington School","=""0771411""",01,"*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""",02,"*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""",03,10,13.9
"Manchester School District","=""0770011""","Washington School","=""0771411""",04,18,27.7
"Manchester School District","=""0770011""","Washington School","=""0771411""",05,6,11.3
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","K","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",01,"N/A","N/A"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",02,"N/A","N/A"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",03,"*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",04,"N/A","N/A"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","K","N/A","N/A"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",01,"N/A","N/A"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",02,"N/A","N/A"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",03,"N/A","N/A"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",04,"N/A","N/A"
"Mansfield School District","=""0780011""","Mansfield Middle School","=""0785111""",05,"*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School","=""0785111""",06,"*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School","=""0785111""",07,9,6.9
"Mansfield School District","=""0780011""","Mansfield Middle School","=""0785111""",08,14,10.3
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","K","N/A","N/A"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",01,"N/A","N/A"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",02,"N/A","N/A"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",03,"N/A","N/A"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",04,"N/A","N/A"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","K","*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",01,"N/A","N/A"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",02,"*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",03,"N/A","N/A"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",04,"N/A","N/A"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",05,"N/A","N/A"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",06,"N/A","N/A"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","K","N/A","N/A"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",01,"N/A","N/A"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",02,"*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",03,"*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",04,"*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",05,"*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",01,"N/A","N/A"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",02,"N/A","N/A"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",03,"*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",04,"*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",05,"*","*"
"Meriden School District","=""0800011""","Community Classroom Collaborative-Meriden School District","=""0800211""",12,"N/A","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",09,77,21.8
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",10,44,13.8
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",11,23,9.1
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",12,26,11.0
"Meriden School District","=""0800011""","Hanover School","=""0800311""","K","N/A","N/A"
"Meriden School District","=""0800011""","Hanover School","=""0800311""",01,"N/A","N/A"
"Meriden School District","=""0800011""","Hanover School","=""0800311""",02,"*","*"
"Meriden School District","=""0800011""","Hanover School","=""0800311""",03,"*","*"
"Meriden School District","=""0800011""","Hanover School","=""0800311""",04,"*","*"
"Meriden School District","=""0800011""","Hanover School","=""0800311""",05,"N/A","N/A"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","K","N/A","N/A"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",01,"N/A","N/A"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",02,"N/A","N/A"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",03,"N/A","N/A"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",04,"*","*"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",05,"N/A","N/A"
"Meriden School District","=""0800011""","John Barry School","=""0800511""","K","N/A","N/A"
"Meriden School District","=""0800011""","John Barry School","=""0800511""",01,"*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""",02,"N/A","N/A"
"Meriden School District","=""0800011""","John Barry School","=""0800511""",03,"*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""",04,"*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""",05,"*","*"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",06,25,11.3
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",07,36,13.7
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",08,26,10.2
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","K","*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",01,"*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",02,"*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",03,"*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",04,"*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",05,"*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",09,83,28.0
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",10,31,12.9
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",11,37,16.3
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",12,14,6.2
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","K","N/A","N/A"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",01,7,8.8
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",02,"*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",03,"*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",04,"*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",05,"*","*"
"Meriden School District","=""0800011""","STARS-Meriden School District","=""0800611""","K","N/A","*"
"Meriden School District","=""0800011""","STARS-Meriden School District","=""0800611""",01,"N/A","*"
"Meriden School District","=""0800011""","STARS-Meriden School District","=""0800611""",02,"N/A","*"
"Meriden School District","=""0800011""","STARS-Meriden School District","=""0800611""",03,"N/A","*"
"Meriden School District","=""0800011""","STARS-Meriden School District","=""0800611""",04,"N/A","*"
"Meriden School District","=""0800011""","STARS-Meriden School District","=""0800611""",05,"N/A","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""","K","N/A","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",01,"N/A","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",02,"*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",03,"*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",04,"N/A","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""",05,"N/A","*"
"Meriden School District","=""0800011""","Steps-Meriden School District","=""0801211""",06,"*","*"
"Meriden School District","=""0800011""","Steps-Meriden School District","=""0801211""",07,"*","*"
"Meriden School District","=""0800011""","Steps-Meriden School District","=""0801211""",08,7,"*"
"Meriden School District","=""0800011""","Success Academy","=""0801411""",09,"N/A","*"
"Meriden School District","=""0800011""","Success Academy","=""0801411""",10,"N/A","*"
"Meriden School District","=""0800011""","Success Academy","=""0801411""",11,"N/A","*"
"Meriden School District","=""0800011""","Success Academy","=""0801411""",12,"N/A","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","K","N/A","N/A"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",01,"*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",02,"N/A","N/A"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",03,"*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",04,"N/A","N/A"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",05,"N/A","N/A"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""",08,"*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""",09,17,68.0
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""",10,8,"*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""",11,"*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""",12,"*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",06,36,15.7
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",07,34,15.6
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",08,25,11.0
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","K","N/A","N/A"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",01,"*","*"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",02,"N/A","N/A"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",03,9,16.7
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",04,"*","*"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",05,"*","*"
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""",10,"N/A","*"
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""",11,"N/A","*"
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""",12,"*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","K","N/A","N/A"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",01,"*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",02,"*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",03,"*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",04,9,16.7
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",05,8,13.8
"Middletown School District","=""0830011""","ICM - Farm Hill","=""0830611""","K","N/A","*"
"Middletown School District","=""0830011""","ICM - Farm Hill","=""0830611""",01,"N/A","*"
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""",02,"N/A","*"
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""",05,"N/A","*"
"Middletown School District","=""0830011""","ICM - Spencer","=""0832011""",03,"N/A","*"
"Middletown School District","=""0830011""","ICM - Spencer","=""0832011""",04,"N/A","*"
"Middletown School District","=""0830011""","ICM - Spencer","=""0832011""",05,"N/A","*"
"Middletown School District","=""0830011""","ICM - Wesley","=""0830811""",01,"N/A","*"
"Middletown School District","=""0830011""","ICM - Wesley","=""0830811""",02,"N/A","*"
"Middletown School District","=""0830011""","ICM - Wesley","=""0830811""",03,"N/A","*"
"Middletown School District","=""0830011""","ICM - Wesley","=""0830811""",04,"N/A","*"
