"District","District Code","School","School Code","Grade","Count","%"
"Meriden School District","=""0800011""","John Barry School","=""0800511""",02,"*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""",03,11,15.1
"Meriden School District","=""0800011""","John Barry School","=""0800511""",05,16,17.8
"Meriden School District","=""0800011""","John Barry School","=""0800511""",04,6,7.4
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",06,51,23.1
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",07,87,34.9
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",08,111,40.5
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","K","N/A","N/A"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",01,"N/A","N/A"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",02,"N/A","N/A"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",03,"*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",05,"*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",04,"N/A","N/A"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",09,134,37.3
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",10,87,35.4
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",11,79,33.3
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",12,64,26.7
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","K","*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",01,"*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",02,"*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",03,"*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",05,10,13.0
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",04,7,9.2
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","K","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",01,"*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",02,"N/A","N/A"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",03,"*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",05,"*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",04,"N/A","N/A"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",06,80,28.1
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",07,109,35.6
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",08,105,32.3
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","K","N/A","N/A"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",01,"N/A","N/A"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",02,"N/A","N/A"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",03,"N/A","N/A"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",05,"N/A","N/A"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",04,"N/A","N/A"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","K","N/A","N/A"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",01,"*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",02,"*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",03,"*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",05,"*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",04,6,8.8
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",06,55,14.9
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","K","N/A","N/A"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",01,"N/A","N/A"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",02,"N/A","N/A"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",03,"N/A","N/A"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",05,"*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",04,"*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","K","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",01,"N/A","N/A"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",02,"*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",03,"*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",05,"*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",04,"*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",09,108,28.3
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",10,53,15.5
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",11,70,22.5
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",12,40,13.2
"Middletown School District","=""0830011""","Moody School","=""0831211""","K","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""",01,"*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""",02,"*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""",03,"*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""",05,"*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""",04,"*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","K","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""",01,"N/A","N/A"
"Middletown School District","=""0830011""","Snow School","=""0831111""",02,"N/A","N/A"
"Middletown School District","=""0830011""","Snow School","=""0831111""",03,"*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""",05,"*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""",04,"*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","K","N/A","N/A"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",01,"N/A","N/A"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",02,"N/A","N/A"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",03,"N/A","N/A"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",05,"*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",04,"*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","K","N/A","N/A"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",01,"N/A","N/A"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",02,"N/A","N/A"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",03,"N/A","N/A"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",05,"N/A","N/A"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",04,"N/A","N/A"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",07,36,9.8
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",08,56,15.4
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",03,"*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",05,"*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",04,"*","*"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",06,"*","*"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",07,6,3.6
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",08,"*","*"
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",06,9,4.2
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",07,7,3.6
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",08,8,4.1
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","K","N/A","N/A"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",01,"N/A","N/A"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",02,"N/A","N/A"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",09,33,11.2
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",10,23,9.5
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",11,17,7.0
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",12,14,6.5
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",09,10,4.2
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",10,12,4.7
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",11,17,6.9
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",12,19,7.5
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","K","*","*"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",01,"N/A","N/A"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",02,"N/A","N/A"
"Milford School District","=""0840011""","Mathewson School","=""0841711""","K","N/A","N/A"
"Milford School District","=""0840011""","Mathewson School","=""0841711""",01,"N/A","N/A"
"Milford School District","=""0840011""","Mathewson School","=""0841711""",02,"N/A","N/A"
"Milford School District","=""0840011""","Meadowside School","=""0840711""",03,"N/A","N/A"
"Milford School District","=""0840011""","Meadowside School","=""0840711""",05,"*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""",04,"*","*"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""","K","N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",01,"N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",02,"N/A","N/A"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",03,"N/A","N/A"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",05,"*","*"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",04,"N/A","N/A"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",03,"N/A","N/A"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",05,"*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",04,"*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",06,"*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",07,"*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",08,15,8.1
"Monroe School District","=""0850011""","Chalk Hill School","=""0850611""",06,"*","*"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","K","N/A","N/A"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",01,"N/A","N/A"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",02,"N/A","N/A"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",03,"N/A","N/A"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",05,"*","*"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",04,"N/A","N/A"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",07,6,2.0
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",08,10,3.0
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",09,11,3.6
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",10,22,7.3
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",11,18,5.4
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",12,14,3.8
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","K","N/A","N/A"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",01,"N/A","N/A"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",02,"N/A","N/A"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",03,"N/A","N/A"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",05,"N/A","N/A"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",04,"N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","K","N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",01,"N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",02,"*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",03,"N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",05,"N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",04,"N/A","N/A"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","K","N/A","N/A"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",01,"N/A","N/A"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",02,"N/A","N/A"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",03,"*","*"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",05,"*","*"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",04,"*","*"
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",06,20,9.5
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",07,21,9.3
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",08,17,7.7
"Montville School District","=""0860011""","Mohegan School","=""0860111""","K","N/A","N/A"
"Montville School District","=""0860011""","Mohegan School","=""0860111""",01,"*","*"
"Montville School District","=""0860011""","Mohegan School","=""0860111""",02,"N/A","N/A"
"Montville School District","=""0860011""","Mohegan School","=""0860111""",03,"*","*"
"Montville School District","=""0860011""","Mohegan School","=""0860111""",05,"*","*"
"Montville School District","=""0860011""","Mohegan School","=""0860111""",04,"N/A","N/A"
"Montville School District","=""0860011""","Montville High School","=""0866111""",09,44,21.5
"Montville School District","=""0860011""","Montville High School","=""0866111""",10,32,17.8
"Montville School District","=""0860011""","Montville High School","=""0866111""",11,27,13.2
"Montville School District","=""0860011""","Montville High School","=""0866111""",12,29,15.9
"Montville School District","=""0860011""","Oakdale School","=""0860511""","K","N/A","N/A"
"Montville School District","=""0860011""","Oakdale School","=""0860511""",01,"N/A","N/A"
"Montville School District","=""0860011""","Oakdale School","=""0860511""",02,"N/A","N/A"
"Montville School District","=""0860011""","Oakdale School","=""0860511""",03,"N/A","N/A"
"Montville School District","=""0860011""","Oakdale School","=""0860511""",05,"N/A","N/A"
"Montville School District","=""0860011""","Oakdale School","=""0860511""",04,"N/A","N/A"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",09,"*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",10,7,"*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",11,"*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",12,"*","*"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","K","N/A","N/A"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",01,"N/A","N/A"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",02,"*","*"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",03,"*","*"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",04,"*","*"
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""","K","N/A","N/A"
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""",01,"*","*"
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""",02,"*","*"
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""",03,"*","*"
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""",04,"*","*"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",07,95,25.3
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",08,116,29.7
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",05,16,11.3
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",06,15,8.1
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",05,29,13.9
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",06,26,15.7
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","K","N/A","N/A"
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",01,"N/A","N/A"
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",02,"N/A","N/A"
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",03,"N/A","N/A"
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",04,"N/A","N/A"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","K","N/A","N/A"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",01,"*","*"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",02,"*","*"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",03,"*","*"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",04,"*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",09,48,15.0
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",10,64,19.9
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",11,62,17.4
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",12,50,13.9
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","K","N/A","N/A"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",01,"*","*"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",02,"N/A","N/A"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",03,"*","*"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",04,"N/A","N/A"
"Naugatuck School District","=""0880011""","Western School","=""0880711""","K","N/A","N/A"
"Naugatuck School District","=""0880011""","Western School","=""0880711""",01,"N/A","N/A"
"Naugatuck School District","=""0880011""","Western School","=""0880711""",02,"N/A","N/A"
"Naugatuck School District","=""0880011""","Western School","=""0880711""",03,"N/A","N/A"
"Naugatuck School District","=""0880011""","Western School","=""0880711""",04,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""","K","*","*"
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",01,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",02,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",03,10,22.7
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",05,13,32.5
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",06,6,17.6
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",07,7,20.6
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",04,16,37.2
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",08,"*","*"
"New Britain School District","=""0890011""","Academic Extension Center","=""0899211""",07,"N/A","*"
"New Britain School District","=""0890011""","Academic Extension Center","=""0899211""",08,"N/A","*"
"New Britain School District","=""0890011""","Academic Extension Center","=""0899211""",09,"N/A","*"
"New Britain School District","=""0890011""","Academic Extension Center","=""0899211""",10,"*","*"
"New Britain School District","=""0890011""","Academic Extension Center","=""0899211""",11,"N/A","*"
"New Britain School District","=""0890011""","Academic Extension Center","=""0899211""",12,"N/A","*"
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",07,"*","*"
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",08,"*","*"
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",09,"*","*"
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",10,"*","*"
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",11,"N/A","*"
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",12,"N/A","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","K","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",01,"N/A","N/A"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",02,"*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",03,"*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","K","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",01,"*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",02,"*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",03,"*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",05,"*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",06,"*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",07,"N/A","N/A"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",04,"*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",08,"*","*"
"New Britain School District","=""0890011""","Gaffney Elementary School","=""0890511""","K","*","*"
"New Britain School District","=""0890011""","Gaffney Elementary School","=""0890511""",01,"*","*"
"New Britain School District","=""0890011""","Gaffney Elementary School","=""0890511""",02,"*","*"
"New Britain School District","=""0890011""","Gaffney Elementary School","=""0890511""",03,"*","*"
"New Britain School District","=""0890011""","Gaffney Elementary School","=""0890511""",05,"*","*"
"New Britain School District","=""0890011""","Gaffney Elementary School","=""0890511""",04,"*","*"
"New Britain School District","=""0890011""","Holmes Elementary School","=""0890611""","K","*","*"
"New Britain School District","=""0890011""","Holmes Elementary School","=""0890611""",01,"*","*"
"New Britain School District","=""0890011""","Holmes Elementary School","=""0890611""",02,9,14.8
"New Britain School District","=""0890011""","Holmes Elementary School","=""0890611""",03,10,16.9
"New Britain School District","=""0890011""","Holmes Elementary School","=""0890611""",05,7,11.3
"New Britain School District","=""0890011""","Holmes Elementary School","=""0890611""",04,9,11.5
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",06,"*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",07,"N/A","N/A"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",08,"*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","K","N/A","N/A"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",01,"N/A","N/A"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",02,"N/A","N/A"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",03,"N/A","N/A"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",05,"N/A","N/A"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",04,"N/A","N/A"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","K","*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",01,"*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",02,7,4.8
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",03,"*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",05,"*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",04,"*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",08,"*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",09,197,30.6
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",10,41,6.6
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",11,38,5.9
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",12,"*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","K","N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",01,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",02,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",03,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",05,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",06,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",07,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",04,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",08,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",09,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",10,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",11,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",12,"N/A","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","K","N/A","N/A"
"New Britain School District","=""0890011""","Northend School","=""0890911""",01,"*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""",02,"N/A","N/A"
"New Britain School District","=""0890011""","Northend School","=""0890911""",03,9,18.8
"New Britain School District","=""0890011""","Northend School","=""0890911""",05,9,17.6
"New Britain School District","=""0890011""","Northend School","=""0890911""",04,"*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",06,35,18.7
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",07,61,29.3
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",08,53,25.0
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",06,45,32.4
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",07,44,28.0
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",08,53,35.8
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",06,50,21.1
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",07,59,23.7
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",08,61,26.5
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","K","N/A","N/A"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",01,"*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",02,"*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",03,13,18.6
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",05,50,26.9
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",04,44,20.7
"New Britain School District","=""0890011""","Smith School","=""0891311""","K","N/A","N/A"
"New Britain School District","=""0890011""","Smith School","=""0891311""",01,"*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""",02,"*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""",03,10,13.5
"New Britain School District","=""0890011""","Smith School","=""0891311""",05,16,16.3
"New Britain School District","=""0890011""","Smith School","=""0891311""",04,17,17.9
"New Britain School District","=""0890011""","Vance School","=""0891511""","K","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""",01,"*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""",02,12,13.2
"New Britain School District","=""0890011""","Vance School","=""0891511""",03,12,13.6
"New Britain School District","=""0890011""","Vance School","=""0891511""",05,7,8.9
"New Britain School District","=""0890011""","Vance School","=""0891511""",04,9,8.7
"New Canaan School District","=""0900011""","East School","=""0900411""","K","N/A","N/A"
"New Canaan School District","=""0900011""","East School","=""0900411""",01,"N/A","N/A"
"New Canaan School District","=""0900011""","East School","=""0900411""",02,"*","*"
"New Canaan School District","=""0900011""","East School","=""0900411""",03,"*","*"
"New Canaan School District","=""0900011""","East School","=""0900411""",04,"*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",09,13,3.8
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",10,16,4.5
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",11,"*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",12,"*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",05,"N/A","N/A"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",06,"N/A","N/A"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",07,"*","*"
