"District","District Code","School","School Code","Grade","Count","%"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",06,8,2.2
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",07,21,6.6
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",08,30,8.4
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","K","*","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",01,"N/A","N/A"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",02,"N/A","N/A"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",03,"*","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",04,"*","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","K","N/A","N/A"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",01,"N/A","N/A"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",02,"N/A","N/A"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",03,"N/A","N/A"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",04,"*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","K","N/A","N/A"
"Newington School District","=""0940011""","John Paterson School","=""0940811""",01,"N/A","N/A"
"Newington School District","=""0940011""","John Paterson School","=""0940811""",02,"N/A","N/A"
"Newington School District","=""0940011""","John Paterson School","=""0940811""",03,"*","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""",04,"N/A","N/A"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",05,12,7.1
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",06,6,3.5
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",07,15,8.1
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",08,22,12.4
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",05,7,4.5
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",06,6,3.9
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",07,14,10.0
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",08,34,22.5
"Newington School District","=""0940011""","Newington High School","=""0946111""",09,35,10.4
"Newington School District","=""0940011""","Newington High School","=""0946111""",10,40,12.5
"Newington School District","=""0940011""","Newington High School","=""0946111""",11,39,11.6
"Newington School District","=""0940011""","Newington High School","=""0946111""",12,33,9.0
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","K","N/A","N/A"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""",01,"N/A","N/A"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""",02,"N/A","N/A"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""",03,"*","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""",04,"N/A","N/A"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","K","N/A","N/A"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",01,"N/A","N/A"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",02,"*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",03,"N/A","N/A"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",04,"N/A","N/A"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","K","N/A","N/A"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",01,"N/A","N/A"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",02,"N/A","N/A"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",03,"N/A","N/A"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",04,"N/A","N/A"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","K","N/A","N/A"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",01,"N/A","N/A"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",02,"N/A","N/A"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",03,"N/A","N/A"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",04,"N/A","N/A"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",09,14,3.4
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",10,21,4.9
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",11,18,4.0
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",12,13,3.2
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",07,11,2.7
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",08,15,3.4
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",05,"*","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",06,"*","*"
"Newtown School District","=""0970011""","STARR","=""0979011""",08,"N/A","*"
"Newtown School District","=""0970011""","STARR","=""0979011""",11,"N/A","*"
"Newtown School District","=""0970011""","STARR","=""0979011""",12,"N/A","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","K","N/A","N/A"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",01,"N/A","N/A"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",02,"N/A","N/A"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",03,"N/A","N/A"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",04,"N/A","N/A"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","K","N/A","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",01,"N/A","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",02,"N/A","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",03,"N/A","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",04,"N/A","N/A"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",05,"N/A","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",06,"N/A","*"
"Norfolk School District","=""0980011""","Bridges II","=""0989211""",03,"N/A","*"
"Norfolk School District","=""0980011""","Bridges II","=""0989211""",04,"N/A","*"
"Norfolk School District","=""0980011""","Bridges II","=""0989211""",05,"N/A","*"
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""","K","N/A","N/A"
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",01,"N/A","N/A"
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",02,"N/A","N/A"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",07,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",09,21,13.0
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",10,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",11,15,8.8
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",12,29,20.4
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",06,7,4.3
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",07,8,4.9
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",08,14,7.4
"North Branford School District","=""0990011""","School to Work Program","=""0999011""",12,"N/A","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",03,"*","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",04,"N/A","N/A"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",05,"*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","K","N/A","N/A"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",01,"N/A","N/A"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",02,"N/A","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",03,"N/A","N/A"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",04,"N/A","N/A"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",05,"*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",06,"*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",07,"*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",08,"*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","K","N/A","N/A"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",01,"N/A","N/A"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",02,"N/A","N/A"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",03,"N/A","N/A"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",04,"N/A","N/A"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",05,"N/A","N/A"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","K","N/A","N/A"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",01,"N/A","N/A"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",02,"N/A","N/A"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",03,"N/A","N/A"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",04,"N/A","N/A"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",05,"N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","K","N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",01,"N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",02,"N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",03,"N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",04,"N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",05,"N/A","N/A"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",09,11,4.2
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",10,17,6.3
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",11,27,9.4
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",12,11,3.7
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",06,7,2.5
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",07,13,5.0
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",08,14,5.6
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","K","N/A","N/A"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",01,"N/A","N/A"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",02,"N/A","N/A"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",03,"N/A","N/A"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",04,"N/A","N/A"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",05,"N/A","N/A"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","K","N/A","N/A"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",01,"N/A","N/A"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",02,"N/A","N/A"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",03,"N/A","N/A"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",04,"*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",05,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",09,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",10,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",11,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",12,9,14.8
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",06,"N/A","N/A"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",07,"*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",08,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",09,49,10.5
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",10,52,13.3
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",11,38,8.7
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",12,42,11.3
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","K","N/A","N/A"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",01,"N/A","N/A"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",02,"N/A","N/A"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",03,"N/A","N/A"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",04,"N/A","N/A"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",05,"N/A","N/A"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","K","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",01,"N/A","N/A"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",02,"*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",03,"*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",04,"N/A","N/A"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",05,"*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","K","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",01,"*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",02,"*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",03,"*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",04,"*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",05,"*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","K","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",01,"*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",02,"N/A","N/A"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",03,"N/A","N/A"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",04,"*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",05,"*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","K","N/A","N/A"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",01,"N/A","N/A"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",02,"N/A","N/A"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",03,"N/A","N/A"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",04,"N/A","N/A"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",05,"N/A","N/A"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","K","N/A","N/A"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",01,"N/A","N/A"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",02,"N/A","N/A"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",03,"N/A","N/A"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",04,"*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",05,"*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","K","N/A","N/A"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",01,"N/A","N/A"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",02,"N/A","N/A"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",03,"*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",04,"N/A","N/A"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",05,"*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","K","N/A","N/A"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",01,"N/A","N/A"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",02,"N/A","N/A"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",03,"*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",04,"N/A","N/A"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",05,"*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",06,"*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",07,18,9.1
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",08,"*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",09,65,15.0
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",10,49,12.5
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",11,41,11.0
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",12,30,8.4
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",09,9,"*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",10,"*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",11,9,"*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",12,"*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",06,18,7.9
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",07,9,4.5
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",08,29,14.4
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",06,8,5.6
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",07,27,19.1
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",08,11,7.6
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","K","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",01,"N/A","N/A"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",02,"*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",03,"N/A","N/A"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",04,"N/A","N/A"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",05,"N/A","N/A"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","K","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",01,"*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",02,"*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",03,"N/A","N/A"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",04,"N/A","N/A"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",05,"*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","K","N/A","N/A"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",01,"N/A","N/A"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",02,"N/A","N/A"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",03,"*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",04,"N/A","N/A"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",05,"*","*"
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",06,35,16.7
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",07,39,18.1
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",08,51,20.9
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","K","*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",01,"*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",02,"*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",03,"N/A","N/A"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",04,"*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",05,"*","*"
"Norwich Free Academy District","=""9010022""","Alternative Pathways to Success","=""9010322""",09,"*","*"
"Norwich Free Academy District","=""9010022""","Alternative Pathways to Success","=""9010322""",10,"*","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""",09,"*","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""",10,"*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",09,57,9.7
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",10,92,16.1
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",11,86,14.9
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",12,70,11.9
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",07,"*","*"
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",08,"*","*"
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",09,"*","*"
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",10,8,"*"
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",11,"*","*"
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",12,"*","*"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",01,"N/A","*"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",02,"N/A","*"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",03,"N/A","*"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",04,"*","*"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",05,"*","*"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",06,"*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","K","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",01,"N/A","N/A"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",02,"N/A","N/A"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",03,"*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",04,"*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",05,"*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",06,20,8.7
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",07,36,15.7
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",08,22,10.8
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","K",7,11.1
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",01,"*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",02,"N/A","N/A"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",03,"*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",04,"*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",05,10,12.7
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","K","N/A","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",01,"N/A","N/A"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",02,"*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",03,"*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",04,"*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",05,"*","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",06,18,11.6
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",07,29,18.4
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",08,35,22.7
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","K","*","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",01,"N/A","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",02,"N/A","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",03,"*","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",04,"*","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",05,"*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","K","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",01,"*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",02,"*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",03,"*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",04,9,20.0
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",05,"*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","K","N/A","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",01,"N/A","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",02,"*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",03,"*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",04,"*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",05,8,16.0
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""",07,"N/A","*"
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""",09,"N/A","*"
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""",10,"N/A","*"
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""",11,"N/A","*"
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""",12,"N/A","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","K","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",01,"*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",02,"*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",03,"*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",04,"N/A","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",05,"*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","K","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",01,"*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",02,"*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",03,"*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",04,"*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",05,"*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",06,"*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",07,"*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",08,"*","*"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","K","N/A","N/A"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",01,"N/A","N/A"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",02,"N/A","N/A"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",03,"N/A","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",04,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",05,"N/A","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",06,"N/A","N/A"
