"District","District Code","School","School Code","Grade","Count","%"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",01,"*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",02,"*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",03,6,7.3
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",04,"*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",05,10,12.0
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",01,"*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",02,"*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",03,"*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",04,"*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",05,8,6.9
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",09,143,35.9
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",10,54,20.1
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",11,49,18.6
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",12,52,18.3
"Meriden School District","=""0800011""","Hanover School","=""0800311""","K","*","*"
"Meriden School District","=""0800011""","Hanover School","=""0800311""",01,"N/A","N/A"
"Meriden School District","=""0800011""","Hanover School","=""0800311""",02,"N/A","N/A"
"Meriden School District","=""0800011""","Hanover School","=""0800311""",03,"N/A","N/A"
"Meriden School District","=""0800011""","Hanover School","=""0800311""",04,"*","*"
"Meriden School District","=""0800011""","Hanover School","=""0800311""",05,"N/A","N/A"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","K","*","*"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",01,"*","*"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",02,13,13.5
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",03,7,9.3
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",04,8,8.3
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",05,10,11.1
"Meriden School District","=""0800011""","John Barry School","=""0800511""","K","*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""",01,"N/A","N/A"
"Meriden School District","=""0800011""","John Barry School","=""0800511""",02,"*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""",03,"*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""",04,7,10.1
"Meriden School District","=""0800011""","John Barry School","=""0800511""",05,"*","*"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",06,48,18.3
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",07,56,21.5
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",08,55,23.4
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","K","*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",01,"*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",02,6,6.1
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",03,"*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",04,"*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",05,"*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",09,142,37.9
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",10,66,21.8
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",11,45,17.8
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",12,43,17.6
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","K",8,9.6
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",01,"*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",02,"*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",03,"*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",04,"*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",05,"*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","K","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",01,"*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",02,"*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",03,"N/A","N/A"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",04,"N/A","N/A"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",05,"*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",06,44,17.3
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",07,79,29.2
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",08,80,27.8
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","K","N/A","N/A"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",01,"N/A","N/A"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",02,"N/A","N/A"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",03,"N/A","N/A"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",04,"N/A","N/A"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",05,"N/A","N/A"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","K","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",01,"*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",02,"*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",03,"*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",04,7,13.7
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",05,"*","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",06,62,19.1
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","K","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",01,"*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",02,"*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",03,"*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",04,"N/A","N/A"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",05,"*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""",09,"*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","K","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",01,6,13.0
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",02,"*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",03,"*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",04,9,20.5
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",05,6,16.2
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",09,83,23.0
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",10,32,11.0
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",11,27,8.6
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",12,28,8.5
"Middletown School District","=""0830011""","Moody School","=""0831211""","K","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""",01,"*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""",02,"N/A","N/A"
"Middletown School District","=""0830011""","Moody School","=""0831211""",03,"*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""",04,"*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""",05,"*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","K","N/A","N/A"
"Middletown School District","=""0830011""","Snow School","=""0831111""",01,"*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""",02,"N/A","N/A"
"Middletown School District","=""0830011""","Snow School","=""0831111""",03,"N/A","N/A"
"Middletown School District","=""0830011""","Snow School","=""0831111""",04,"N/A","N/A"
"Middletown School District","=""0830011""","Snow School","=""0831111""",05,"N/A","N/A"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","K","*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",01,"N/A","N/A"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",02,"*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",03,"*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",04,"N/A","N/A"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",05,"*","*"
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""",09,"N/A","*"
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""",11,"N/A","*"
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""",12,"N/A","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","K","N/A","N/A"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",01,"N/A","N/A"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",02,"N/A","N/A"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",03,"*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",04,"*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",05,"N/A","N/A"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",07,46,14.0
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",08,55,15.9
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",03,"N/A","N/A"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",04,"*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",05,"N/A","N/A"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",06,"*","*"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",07,"*","*"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",08,8,4.5
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",06,"*","*"
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",07,10,5.2
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",08,"*","*"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","K","N/A","N/A"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",01,"N/A","N/A"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",02,"N/A","N/A"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",09,67,25.4
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",10,41,17.4
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",11,"*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",12,55,20.8
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Not Available","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",09,24,9.9
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",10,22,9.2
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",11,21,8.9
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",12,31,11.4
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","K","N/A","N/A"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",01,"N/A","N/A"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",02,"*","*"
"Milford School District","=""0840011""","Mathewson School","=""0841711""","K","N/A","N/A"
"Milford School District","=""0840011""","Mathewson School","=""0841711""",01,"N/A","N/A"
"Milford School District","=""0840011""","Mathewson School","=""0841711""",02,"N/A","N/A"
"Milford School District","=""0840011""","Meadowside School","=""0840711""",03,"N/A","N/A"
"Milford School District","=""0840011""","Meadowside School","=""0840711""",04,"*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""",05,"N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""","K","N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",01,"N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",02,"N/A","N/A"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",03,"N/A","N/A"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",04,"N/A","N/A"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",05,"N/A","N/A"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",03,"*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",04,"*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",05,"*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""",09,"*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",06,7,4.0
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",07,11,5.9
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",08,8,3.9
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","K","N/A","N/A"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",01,"N/A","N/A"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",02,"N/A","N/A"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",03,"N/A","N/A"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",04,"N/A","N/A"
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",05,"N/A","N/A"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",06,"N/A","N/A"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",07,"*","*"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",08,"*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",09,"*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",10,"*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",11,15,5.1
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",12,12,3.9
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","K","N/A","N/A"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",01,"N/A","N/A"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",02,"N/A","N/A"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",03,"N/A","N/A"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",04,"N/A","N/A"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",05,"N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","K","N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",01,"N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",02,"*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",03,"N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",04,"*","*"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",05,"*","*"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","K","N/A","N/A"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",01,"N/A","N/A"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",02,"N/A","N/A"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",03,"*","*"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",04,"*","*"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",05,"*","*"
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",06,14,7.3
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",07,10,4.8
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",08,26,13.5
"Montville School District","=""0860011""","Mohegan School","=""0860111""","K","N/A","N/A"
"Montville School District","=""0860011""","Mohegan School","=""0860111""",01,"N/A","N/A"
"Montville School District","=""0860011""","Mohegan School","=""0860111""",02,"N/A","N/A"
"Montville School District","=""0860011""","Mohegan School","=""0860111""",03,"*","*"
"Montville School District","=""0860011""","Mohegan School","=""0860111""",04,"*","*"
"Montville School District","=""0860011""","Mohegan School","=""0860111""",05,"N/A","N/A"
"Montville School District","=""0860011""","Montville High School","=""0866111""",09,31,15.6
"Montville School District","=""0860011""","Montville High School","=""0866111""",10,16,8.6
"Montville School District","=""0860011""","Montville High School","=""0866111""",11,14,8.2
"Montville School District","=""0860011""","Montville High School","=""0866111""",12,13,7.8
"Montville School District","=""0860011""","Oakdale School","=""0860511""","K","N/A","N/A"
"Montville School District","=""0860011""","Oakdale School","=""0860511""",01,"N/A","N/A"
"Montville School District","=""0860011""","Oakdale School","=""0860511""",02,"N/A","N/A"
"Montville School District","=""0860011""","Oakdale School","=""0860511""",03,"N/A","N/A"
"Montville School District","=""0860011""","Oakdale School","=""0860511""",04,"N/A","N/A"
"Montville School District","=""0860011""","Oakdale School","=""0860511""",05,"*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",09,"*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",10,"*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",11,"*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",12,"*","*"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","K","N/A","N/A"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",01,"N/A","N/A"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",02,"N/A","N/A"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",03,"N/A","N/A"
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",04,"*","*"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",07,38,11.1
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",08,49,13.6
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",05,"*","*"
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",06,"*","*"
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",05,21,9.9
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",06,14,6.8
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","K","*","*"
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",01,"*","*"
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",02,"N/A","N/A"
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",03,"*","*"
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",04,"*","*"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","K",9,8.6
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",01,7,5.4
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",02,"*","*"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",03,"*","*"
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",04,10,9.5
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",09,54,17.4
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",10,51,15.3
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",11,40,12.0
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",12,43,13.6
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","K","N/A","N/A"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",01,"*","*"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",02,"N/A","N/A"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",03,"*","*"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",04,"*","*"
"Naugatuck School District","=""0880011""","Western School","=""0880711""","K","*","*"
"Naugatuck School District","=""0880011""","Western School","=""0880711""",01,"*","*"
"Naugatuck School District","=""0880011""","Western School","=""0880711""",02,"N/A","N/A"
"Naugatuck School District","=""0880011""","Western School","=""0880711""",03,"N/A","N/A"
"Naugatuck School District","=""0880011""","Western School","=""0880711""",04,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""","K","N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",01,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",02,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",03,9,20.9
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",04,12,27.3
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",05,21,46.7
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",06,15,36.6
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",07,14,38.9
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",08,8,23.5
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",06,"N/A","*"
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",07,"*","*"
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",08,"*","*"
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",09,"*","*"
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",10,7,"*"
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",11,"N/A","*"
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",12,"*","*"
"New Britain School District","=""0890011""","CLIMB","=""0899411""",12,"N/A","N/A"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","K","N/A","N/A"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",01,9,7.0
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",02,19,16.7
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",03,20,18.3
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","K","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",01,"*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",02,6,7.4
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",03,14,15.4
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",04,"*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",05,10,11.1
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",06,7,8.4
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",07,18,20.2
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",08,28,30.1
"New Britain School District","=""0890011""","Gaffney Elementary School","=""0890511""","K","*","*"
"New Britain School District","=""0890011""","Gaffney Elementary School","=""0890511""",01,"*","*"
"New Britain School District","=""0890011""","Gaffney Elementary School","=""0890511""",02,8,10.3
"New Britain School District","=""0890011""","Gaffney Elementary School","=""0890511""",03,"*","*"
"New Britain School District","=""0890011""","Gaffney Elementary School","=""0890511""",04,"*","*"
"New Britain School District","=""0890011""","Gaffney Elementary School","=""0890511""",05,10,17.9
"New Britain School District","=""0890011""","Holmes Elementary School","=""0890611""","K","*","*"
"New Britain School District","=""0890011""","Holmes Elementary School","=""0890611""",01,"*","*"
"New Britain School District","=""0890011""","Holmes Elementary School","=""0890611""",02,"*","*"
"New Britain School District","=""0890011""","Holmes Elementary School","=""0890611""",03,"*","*"
"New Britain School District","=""0890011""","Holmes Elementary School","=""0890611""",04,"*","*"
"New Britain School District","=""0890011""","Holmes Elementary School","=""0890611""",05,8,11.8
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",06,"*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",07,"*","*"
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",08,"N/A","N/A"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""","K","N/A","N/A"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",01,"N/A","N/A"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",02,"*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",03,"*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",04,"N/A","N/A"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",05,"*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","K","*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",01,8,7.9
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",02,"*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",03,15,12.2
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",04,15,12.4
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",05,13,15.1
"New Britain School District","=""0890011""","Lincoln School","=""0890811""","Not Available","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",08,"*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",09,225,35.7
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",10,236,38.2
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",11,311,43.4
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",12,148,30.0
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Not Available","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","K","N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",01,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",02,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",03,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",04,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",05,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",06,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",07,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",08,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",09,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",10,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",11,"N/A","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",12,"N/A","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""","K","N/A","N/A"
"New Britain School District","=""0890011""","Northend School","=""0890911""",01,"*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""",02,"*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""",03,"*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""",04,"*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""",05,"*","*"
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",06,53,30.8
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",07,67,38.7
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",08,65,35.5
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",06,40,25.3
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",07,50,34.0
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",08,41,29.5
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",06,39,16.8
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",07,52,21.9
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",08,54,20.4
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""","K","*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",01,16,19.0
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",02,"*","*"
