"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Special Education Status (SWD)"

"",,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Monroe School District","=""0850011""",10,"Y",24,23,95.8,23,"*","*","*","*",9,39.1,"*","*","*","*","*","*",240
"Montville School District","=""0860011""",05,"N",159,159,100.0,159,0,0.0,11,6.9,"*","*",78,49.1,"*","*","*","*",273
"Montville School District","=""0860011""",05,"Y",25,25,100.0,25,"*","*",6,24.0,"*","*",11,44.0,"*","*","*","*",235
"Montville School District","=""0860011""",08,"N",157,156,99.4,156,"*","*",8,5.1,"*","*","*","*","*","*","*","*",274
"Montville School District","=""0860011""",08,"Y",28,27,96.4,27,"*","*",6,22.2,"*","*","*","*","*","*","*","*",211
"Montville School District","=""0860011""",10,"N",168,165,98.2,165,"*","*","*","*","*","*","*","*","*","*","*","*",279
"Montville School District","=""0860011""",10,"Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""",05,"N",257,257,100.0,257,14,5.4,38,14.8,80,31.1,"*","*","*","*","*","*",244
"Naugatuck School District","=""0880011""",05,"Y",44,44,100.0,44,23,52.3,"*","*",10,22.7,"*","*",0,0.0,"*","*",186
"Naugatuck School District","=""0880011""",08,"N",279,278,99.6,278,27,9.7,38,13.7,53,19.1,133,47.8,27,9.7,160,57.6,249
"Naugatuck School District","=""0880011""",08,"Y",55,54,98.2,54,22,40.7,17,31.5,6,11.1,9,16.7,0,0.0,9,16.7,209
"Naugatuck School District","=""0880011""",10,"N",255,246,96.5,245,"*","*",55,22.4,103,42.0,39,15.9,"*","*","*","*",242
"Naugatuck School District","=""0880011""",10,"Y",43,39,90.7,39,20,51.3,11,28.2,"*","*",0,0.0,"*","*","*","*",195
"New Beginnings Inc., Family Academy District","=""2800013""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",08,"N",23,22,95.7,22,"*","*","*","*","*","*","*","*",0,0.0,"*","*",232
"New Beginnings Inc., Family Academy District","=""2800013""",08,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""",05,"N",651,644,98.9,644,143,22.2,139,21.6,183,28.4,"*","*","*","*","*","*",221
"New Britain School District","=""0890011""",05,"Y",137,133,97.1,133,95,71.4,25,18.8,"*","*","*","*",0,0.0,"*","*",170
"New Britain School District","=""0890011""",08,"N",517,513,99.2,513,177,34.5,89,17.3,"*","*",137,26.7,"*","*","*","*",219
"New Britain School District","=""0890011""",08,"Y",101,97,96.0,97,87,89.7,"*","*","*","*",0,0.0,0,0.0,0,0.0,176
"New Britain School District","=""0890011""",10,"N",469,433,92.3,428,143,33.4,105,24.5,"*","*",44,10.3,"*","*","*","*",215
"New Britain School District","=""0890011""",10,"Y",73,65,89.0,63,50,79.4,"*","*","*","*",0,0.0,0,0.0,0,0.0,169
"New Canaan School District","=""0900011""",05,"N",312,311,99.7,311,0,0.0,"*","*",14,4.5,124,39.9,"*","*","*","*",306
"New Canaan School District","=""0900011""",05,"Y",32,30,93.8,30,"*","*","*","*",13,43.3,9,30.0,"*","*","*","*",236
"New Canaan School District","=""0900011""",08,"N",266,266,100.0,266,"*","*","*","*",11,4.1,124,46.6,"*","*","*","*",293
"New Canaan School District","=""0900011""",08,"Y",36,35,97.2,35,"*","*","*","*",9,25.7,16,45.7,"*","*","*","*",250
"New Canaan School District","=""0900011""",10,"N",273,271,99.3,271,"*","*","*","*",33,12.2,"*","*",152,56.1,"*","*",301
"New Canaan School District","=""0900011""",10,"Y",46,43,93.5,42,"*","*","*","*",24,57.1,"*","*",10,23.8,"*","*",260
"New Fairfield School District","=""0910011""",05,"N",141,139,98.6,139,"*","*","*","*","*","*","*","*","*","*","*","*",269
"New Fairfield School District","=""0910011""",05,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""",08,"N",178,175,98.3,175,"*","*","*","*","*","*","*","*","*","*","*","*",280
"New Fairfield School District","=""0910011""",08,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""",10,"N",200,199,99.5,199,"*","*","*","*","*","*","*","*","*","*","*","*",281
"New Fairfield School District","=""0910011""",10,"Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""",05,"N",59,59,100.0,59,0,0.0,"*","*","*","*","*","*","*","*","*","*",277
"New Hartford School District","=""0920011""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""",05,"N",1265,1260,99.6,1260,256,20.3,342,27.1,306,24.3,263,20.9,93,7.4,356,28.3,223
"New Haven School District","=""0930011""",05,"Y",200,199,99.5,199,133,66.8,32,16.1,26,13.1,8,4.0,0,0.0,8,4.0,180
"New Haven School District","=""0930011""",08,"N",1215,1205,99.2,1205,357,29.6,"*","*",260,21.6,316,26.2,"*","*","*","*",227
"New Haven School District","=""0930011""",08,"Y",214,210,98.1,210,146,69.5,23,11.0,28,13.3,"*","*","*","*",13,6.2,193
"New Haven School District","=""0930011""",10,"N",1262,1134,89.9,1109,227,20.5,270,24.3,358,32.3,"*","*","*","*",254,22.9,229
"New Haven School District","=""0930011""",10,"Y",228,174,76.3,167,106,63.5,40,24.0,14,8.4,"*","*","*","*",7,4.2,187
"New London School District","=""0950011""",05,"N",228,226,99.1,226,"*","*",46,20.4,50,22.1,72,31.9,"*","*","*","*",242
"New London School District","=""0950011""",05,"Y",52,51,98.1,51,23,45.1,14,27.5,7,13.7,"*","*","*","*",7,13.7,197
"New London School District","=""0950011""",08,"N",155,153,98.7,153,46,30.1,"*","*","*","*","*","*","*","*","*","*",227
"New London School District","=""0950011""",08,"Y",33,27,81.8,27,20,74.1,"*","*","*","*","*","*",0,0.0,"*","*",182
"New London School District","=""0950011""",10,"N",196,186,94.9,186,37,19.9,35,18.8,"*","*","*","*",30,16.1,"*","*",235
"New London School District","=""0950011""",10,"Y",45,34,75.6,32,19,59.4,8,25.0,"*","*","*","*",0,0.0,"*","*",184
"New Milford School District","=""0960011""",05,"N",294,292,99.3,292,"*","*",16,5.5,68,23.3,145,49.7,"*","*","*","*",267
"New Milford School District","=""0960011""",05,"Y",40,40,100.0,40,"*","*",6,15.0,8,20.0,12,30.0,"*","*","*","*",221
"New Milford School District","=""0960011""",08,"N",295,295,100.0,295,"*","*",10,3.4,41,13.9,178,60.3,"*","*","*","*",272
"New Milford School District","=""0960011""",08,"Y",61,61,100.0,60,15,25.0,16,26.7,15,25.0,"*","*","*","*",14,23.3,224
"New Milford School District","=""0960011""",10,"N",316,306,96.8,305,"*","*",14,4.6,93,30.5,"*","*","*","*","*","*",280
"New Milford School District","=""0960011""",10,"Y",45,37,82.2,37,"*","*",7,18.9,17,45.9,"*","*","*","*","*","*",227
"Newington School District","=""0940011""",05,"N",266,266,100.0,266,"*","*","*","*",61,22.9,126,47.4,57,21.4,183,68.8,267
"Newington School District","=""0940011""",05,"Y",43,42,97.7,42,"*","*","*","*",12,28.6,14,33.3,0,0.0,14,33.3,222
"Newington School District","=""0940011""",08,"N",289,288,99.7,288,8,2.8,"*","*","*","*",152,52.8,"*","*","*","*",270
"Newington School District","=""0940011""",08,"Y",31,31,100.0,31,10,32.3,"*","*","*","*",11,35.5,"*","*","*","*",229
"Newington School District","=""0940011""",10,"N",248,248,100.0,248,"*","*",18,7.3,94,37.9,"*","*","*","*","*","*",269
"Newington School District","=""0940011""",10,"Y",50,47,94.0,47,"*","*",11,23.4,14,29.8,"*","*","*","*","*","*",206
"Newtown School District","=""0970011""",05,"N",297,296,99.7,296,0,0.0,10,3.4,41,13.9,186,62.8,59,19.9,245,82.8,275
"Newtown School District","=""0970011""",05,"Y",43,43,100.0,43,6,14.0,11,25.6,12,27.9,14,32.6,0,0.0,14,32.6,228
"Newtown School District","=""0970011""",08,"N",389,387,99.5,387,"*","*",13,3.4,"*","*",219,56.6,"*","*","*","*",281
"Newtown School District","=""0970011""",08,"Y",24,23,95.8,23,"*","*",6,26.1,"*","*",8,34.8,"*","*","*","*",254
"Newtown School District","=""0970011""",10,"N",384,382,99.5,382,"*","*","*","*",58,15.2,"*","*","*","*","*","*",302
"Newtown School District","=""0970011""",10,"Y",32,30,93.8,30,"*","*","*","*",12,40.0,"*","*","*","*","*","*",243
"Norfolk School District","=""0980011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""",05,"N",122,122,100.0,122,"*","*",6,4.9,24,19.7,"*","*",19,15.6,"*","*",266
"North Branford School District","=""0990011""",05,"Y",22,21,95.5,21,"*","*",10,47.6,7,33.3,"*","*",0,0.0,"*","*",214
"North Branford School District","=""0990011""",08,"N",135,132,97.8,132,"*","*","*","*",17,12.9,"*","*",26,19.7,"*","*",270
"North Branford School District","=""0990011""",08,"Y",22,22,100.0,22,"*","*","*","*",6,27.3,"*","*",0,0.0,"*","*",209
"North Branford School District","=""0990011""",10,"N",126,124,98.4,124,"*","*","*","*",28,22.6,"*","*","*","*","*","*",292
"North Branford School District","=""0990011""",10,"Y",24,23,95.8,23,"*","*","*","*",8,34.8,"*","*","*","*","*","*",221
"North Canaan School District","=""1000011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""",05,"N",200,199,99.5,199,"*","*",12,6.0,45,22.6,"*","*","*","*","*","*",267
"North Haven School District","=""1010011""",05,"Y",29,29,100.0,29,"*","*",10,34.5,6,20.7,"*","*","*","*","*","*",207
"North Haven School District","=""1010011""",08,"N",251,250,99.6,250,9,3.6,"*","*",50,20.0,"*","*","*","*","*","*",262
"North Haven School District","=""1010011""",08,"Y",23,23,100.0,23,6,26.1,"*","*",8,34.8,"*","*","*","*","*","*",226
"North Haven School District","=""1010011""",10,"N",231,226,97.8,226,"*","*","*","*","*","*","*","*","*","*","*","*",280
"North Haven School District","=""1010011""",10,"Y",21,18,85.7,17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",05,"N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",08,"N",44,44,100.0,44,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",287
"North Stonington School District","=""1020011""",08,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""",05,"N",712,710,99.7,710,"*","*",74,10.4,167,23.5,289,40.7,"*","*","*","*",256
"Norwalk School District","=""1030011""",05,"Y",112,111,99.1,111,41,36.9,32,28.8,22,19.8,"*","*","*","*",16,14.4,200
"Norwalk School District","=""1030011""",08,"N",696,696,100.0,696,80,11.5,"*","*",129,18.5,307,44.1,"*","*","*","*",254
"Norwalk School District","=""1030011""",08,"Y",107,103,96.3,103,56,54.4,21,20.4,18,17.5,"*","*","*","*",8,7.8,201
"Norwalk School District","=""1030011""",10,"N",776,754,97.2,752,"*","*",111,14.8,271,36.0,152,20.2,"*","*","*","*",249
"Norwalk School District","=""1030011""",10,"Y",87,79,90.8,78,28,35.9,18,23.1,23,29.5,"*","*","*","*",9,11.5,211
"Norwich Free Academy District","=""9010022""",10,"N",508,496,97.6,495,"*","*",71,14.3,156,31.5,"*","*",114,23.0,"*","*",254
"Norwich Free Academy District","=""9010022""",10,"Y",50,48,96.0,47,27,57.4,12,25.5,"*","*","*","*",0,0.0,"*","*",188
"Norwich School District","=""1040011""",05,"N",297,297,100.0,297,"*","*",45,15.2,82,27.6,"*","*",31,10.4,"*","*",244
"Norwich School District","=""1040011""",05,"Y",63,56,88.9,55,33,60.0,10,18.2,"*","*","*","*",0,0.0,"*","*",181
"Norwich School District","=""1040011""",08,"N",324,324,100.0,324,64,19.8,50,15.4,80,24.7,"*","*","*","*","*","*",234
"Norwich School District","=""1040011""",08,"Y",58,55,94.8,55,38,69.1,9,16.4,"*","*","*","*",0,0.0,"*","*",191
"Norwich School District","=""1040011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",05,"N",81,81,100.0,81,0,0.0,"*","*","*","*","*","*","*","*","*","*",278
"Old Saybrook School District","=""1060011""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",08,"N",106,106,100.0,106,0,0.0,"*","*","*","*","*","*","*","*","*","*",276
"Old Saybrook School District","=""1060011""",08,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",10,"N",92,92,100.0,92,"*","*","*","*","*","*","*","*","*","*","*","*",287
"Old Saybrook School District","=""1060011""",10,"Y",18,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""",05,"N",158,157,99.4,157,"*","*","*","*","*","*","*","*","*","*","*","*",290
"Orange School District","=""1070011""",05,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",05,"N",149,149,100.0,149,"*","*","*","*",17,11.4,75,50.3,"*","*","*","*",286
"Oxford School District","=""1080011""",05,"Y",25,25,100.0,25,0,0.0,"*","*",9,36.0,7,28.0,"*","*","*","*",248
"Oxford School District","=""1080011""",08,"N",148,148,100.0,148,"*","*","*","*","*","*","*","*","*","*","*","*",272
"Oxford School District","=""1080011""",08,"Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",10,"N",125,125,100.0,124,"*","*","*","*","*","*","*","*","*","*","*","*",290
"Oxford School District","=""1080011""",10,"Y",16,16,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",08,"N",77,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",08,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""",10,"N",38,16,42.1,13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""",10,"Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",05,"N",136,135,99.3,135,"*","*",13,9.6,36,26.7,"*","*","*","*","*","*",257
"Plainfield School District","=""1090011""",05,"Y",27,27,100.0,27,"*","*",7,25.9,7,25.9,"*","*","*","*","*","*",206
"Plainfield School District","=""1090011""",08,"N",167,166,99.4,166,"*","*","*","*","*","*","*","*","*","*","*","*",257
"Plainfield School District","=""1090011""",08,"Y",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",10,"N",143,141,98.6,141,18,12.8,"*","*","*","*",23,16.3,15,10.6,38,27.0,241
"Plainfield School District","=""1090011""",10,"Y",27,22,81.5,21,13,61.9,"*","*","*","*",0,0.0,0,0.0,0,0.0,184
"Plainville School District","=""1100011""",05,"N",145,145,100.0,145,"*","*",7,4.8,"*","*","*","*",26,17.9,"*","*",268
"Plainville School District","=""1100011""",05,"Y",23,23,100.0,23,"*","*",9,39.1,"*","*","*","*",0,0.0,"*","*",212
"Plainville School District","=""1100011""",08,"N",152,150,98.7,150,7,4.7,"*","*","*","*","*","*",43,28.7,"*","*",274
"Plainville School District","=""1100011""",08,"Y",20,20,100.0,20,11,55.0,"*","*","*","*","*","*",0,0.0,"*","*",207
"Plainville School District","=""1100011""",10,"N",144,140,97.2,140,"*","*","*","*","*","*","*","*",35,25.0,"*","*",265
"Plainville School District","=""1100011""",10,"Y",25,23,92.0,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*",192
"Plymouth School District","=""1110011""",05,"N",91,91,100.0,91,"*","*","*","*","*","*","*","*","*","*","*","*",271
"Plymouth School District","=""1110011""",05,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",08,"N",93,92,98.9,92,"*","*","*","*","*","*","*","*","*","*","*","*",252
"Plymouth School District","=""1110011""",08,"Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",10,"N",111,109,98.2,109,"*","*","*","*","*","*","*","*","*","*","*","*",249
"Plymouth School District","=""1110011""",10,"Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",05,"N",47,47,100.0,47,0,0.0,"*","*","*","*","*","*","*","*","*","*",284
"Pomfret School District","=""1120011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",08,"N",46,46,100.0,46,0,0.0,"*","*","*","*","*","*","*","*","*","*",275
"Pomfret School District","=""1120011""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""",05,"N",100,99,99.0,99,"*","*","*","*","*","*","*","*","*","*","*","*",275
"Portland School District","=""1130011""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""",08,"N",97,97,100.0,97,"*","*","*","*","*","*","*","*","*","*","*","*",280
"Portland School District","=""1130011""",08,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""",05,"N",37,36,97.3,36,"*","*","*","*","*","*","*","*","*","*","*","*",271
"Preston School District","=""1140011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""",08,"N",43,43,100.0,43,"*","*",0,0.0,"*","*","*","*","*","*","*","*",278
"Preston School District","=""1140011""",08,"Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""",05,"N",84,80,95.2,80,"*","*","*","*","*","*","*","*","*","*","*","*",245
"Putnam School District","=""1160011""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""",08,"N",78,78,100.0,78,"*","*","*","*","*","*","*","*","*","*","*","*",239
"Putnam School District","=""1160011""",08,"Y",17,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""",10,"N",54,54,100.0,53,"*","*","*","*","*","*","*","*","*","*","*","*",242
"Putnam School District","=""1160011""",10,"Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""",08,"N",100,98,98.0,98,0,0.0,"*","*","*","*","*","*","*","*","*","*",287
"Redding School District","=""1170011""",08,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""",10,"N",75,73,97.3,73,"*","*","*","*","*","*","*","*","*","*","*","*",262
"Regional School District 01","=""2010012""",10,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""",08,"N",144,144,100.0,144,"*","*","*","*","*","*","*","*","*","*","*","*",285
"Regional School District 04","=""2040012""",08,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""",10,"N",136,135,99.3,135,0,0.0,"*","*","*","*","*","*","*","*","*","*",295
"Regional School District 04","=""2040012""",10,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""",08,"N",340,337,99.1,337,"*","*","*","*",32,9.5,185,54.9,108,32.0,293,86.9,282
"Regional School District 05","=""2050012""",08,"Y",41,40,97.6,40,13,32.5,"*","*",13,32.5,"*","*",0,0.0,"*","*",218
"Regional School District 05","=""2050012""",10,"N",325,324,99.7,323,"*","*","*","*",51,15.8,"*","*","*","*","*","*",301
"Regional School District 05","=""2050012""",10,"Y",35,35,100.0,35,"*","*","*","*",18,51.4,"*","*","*","*","*","*",246
"Regional School District 06","=""2060012""",05,"N",47,47,100.0,47,0,0.0,"*","*","*","*","*","*","*","*","*","*",288
"Regional School District 06","=""2060012""",05,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""",08,"N",67,65,97.0,65,"*","*","*","*","*","*","*","*","*","*","*","*",274
"Regional School District 06","=""2060012""",08,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""",10,"N",94,93,98.9,93,"*","*",9,9.7,32,34.4,"*","*","*","*","*","*",269
"Regional School District 06","=""2060012""",10,"Y",23,23,100.0,23,"*","*",7,30.4,7,30.4,"*","*","*","*","*","*",229
"Regional School District 07","=""2070012""",08,"N",127,127,100.0,127,0,0.0,"*","*","*","*","*","*","*","*","*","*",297
"Regional School District 07","=""2070012""",08,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""",10,"N",161,161,100.0,161,0,0.0,"*","*","*","*","*","*","*","*","*","*",288
"Regional School District 07","=""2070012""",10,"Y",15,15,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""",08,"N",249,249,100.0,249,"*","*","*","*",38,15.3,148,59.4,54,21.7,202,81.1,273
"Regional School District 08","=""2080012""",08,"Y",32,32,100.0,32,"*","*","*","*",8,25.0,9,28.1,0,0.0,9,28.1,227
"Regional School District 08","=""2080012""",10,"N",252,248,98.4,248,"*","*","*","*",64,25.8,"*","*","*","*","*","*",287
"Regional School District 08","=""2080012""",10,"Y",24,23,95.8,23,"*","*","*","*",7,30.4,"*","*","*","*","*","*",238
"Regional School District 09","=""2090012""",10,"N",221,218,98.6,216,0,0.0,"*","*","*","*","*","*","*","*","*","*",300
"Regional School District 09","=""2090012""",10,"Y",24,17,70.8,17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""",05,"N",169,168,99.4,168,0,0.0,"*","*","*","*","*","*","*","*","*","*",269
"Regional School District 10","=""2100012""",05,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""",08,"N",158,156,98.7,156,"*","*","*","*","*","*","*","*","*","*","*","*",271
"Regional School District 10","=""2100012""",08,"Y",18,16,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""",10,"N",179,179,100.0,179,"*","*","*","*",36,20.1,"*","*","*","*","*","*",295
"Regional School District 10","=""2100012""",10,"Y",22,22,100.0,22,"*","*","*","*",7,31.8,"*","*","*","*","*","*",217
"Regional School District 11","=""2110012""",08,"N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*","*","*",258
"Regional School District 11","=""2110012""",08,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""",10,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""",05,"N",28,28,100.0,28,0,0.0,"*","*",0,0.0,"*","*","*","*","*","*",285
"Regional School District 12","=""2120012""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""",08,"N",54,54,100.0,54,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",293
"Regional School District 12","=""2120012""",08,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""",10,"N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*","*","*",294
"Regional School District 12","=""2120012""",10,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""",05,"N",115,115,100.0,115,0,0.0,"*","*",11,9.6,61,53.0,"*","*","*","*",282
"Regional School District 13","=""2130012""",05,"Y",24,23,95.8,23,"*","*","*","*",8,34.8,6,26.1,"*","*","*","*",250
"Regional School District 13","=""2130012""",08,"N",132,131,99.2,131,"*","*","*","*",12,9.2,70,53.4,"*","*","*","*",285
"Regional School District 13","=""2130012""",08,"Y",24,24,100.0,24,"*","*","*","*",6,25.0,11,45.8,"*","*","*","*",243
"Regional School District 13","=""2130012""",10,"N",113,110,97.3,110,0,0.0,"*","*","*","*","*","*","*","*","*","*",304
"Regional School District 13","=""2130012""",10,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""",05,"N",116,116,100.0,116,"*","*","*","*","*","*","*","*","*","*","*","*",280
"Regional School District 14","=""2140012""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""",08,"N",86,86,100.0,86,0,0.0,"*","*","*","*","*","*","*","*","*","*",274
"Regional School District 14","=""2140012""",08,"Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""",10,"N",165,165,100.0,165,"*","*","*","*",51,30.9,"*","*","*","*","*","*",284
"Regional School District 14","=""2140012""",10,"Y",28,27,96.4,27,"*","*","*","*",9,33.3,"*","*","*","*","*","*",228
