"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, All Students"

"",,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Union School District","=""1450011""",08,10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""",05,237,237,100.0,237,22,9.3,33,13.9,62,26.2,95,40.1,25,10.5,120,50.6,247
"Vernon School District","=""1460011""",08,207,205,99.0,205,30,14.6,32,15.6,31,15.1,101,49.3,11,5.4,112,54.6,245
"Vernon School District","=""1460011""",10,199,196,98.5,195,22,11.3,38,19.5,66,33.8,35,17.9,34,17.4,69,35.4,245
"Voluntown School District","=""1470011""",05,"*","*","*","*","*","*",6,20.0,"*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""",08,31,31,100.0,31,"*","*","*","*","*","*",24,77.4,"*","*","*","*",263
"Voluntown School District","=""1470011""",10,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""",05,450,449,99.8,449,16,3.6,40,8.9,87,19.4,220,49.0,86,19.2,306,68.2,263
"Wallingford School District","=""1480011""",08,475,469,98.7,469,26,5.5,22,4.7,81,17.3,240,51.2,100,21.3,340,72.5,268
"Wallingford School District","=""1480011""",10,471,465,98.7,465,19,4.1,35,7.5,163,35.1,129,27.7,119,25.6,248,53.3,267
"Waterbury School District","=""1510011""",05,1420,1420,100.0,1419,354,24.9,315,22.2,349,24.6,347,24.5,54,3.8,401,28.3,218
"Waterbury School District","=""1510011""",08,1337,1318,98.6,1317,506,38.4,194,14.7,261,19.8,326,24.8,30,2.3,356,27.0,218
"Waterbury School District","=""1510011""",10,1252,1205,96.2,1191,403,33.8,291,24.4,335,28.1,98,8.2,64,5.4,162,13.6,212
"Waterford School District","=""1520011""",05,199,198,99.5,198,10,5.1,12,6.1,40,20.2,100,50.5,36,18.2,136,68.7,262
"Waterford School District","=""1520011""",08,233,233,100.0,233,18,7.7,13,5.6,34,14.6,132,56.7,36,15.5,168,72.1,263
"Waterford School District","=""1520011""",10,212,205,96.7,205,11,5.4,12,5.9,70,34.1,47,22.9,65,31.7,112,54.6,270
"Watertown School District","=""1530011""",05,211,211,100.0,211,11,5.2,15,7.1,44,20.9,100,47.4,41,19.4,141,66.8,261
"Watertown School District","=""1530011""",08,224,224,100.0,224,18,8.0,17,7.6,42,18.8,126,56.3,21,9.4,147,65.6,255
"Watertown School District","=""1530011""",10,209,200,95.7,200,6,3.0,18,9.0,73,36.5,54,27.0,49,24.5,103,51.5,265
"West Hartford School District","=""1550011""",05,750,748,99.7,748,29,3.9,44,5.9,111,14.8,358,47.9,206,27.5,564,75.4,273
"West Hartford School District","=""1550011""",08,683,675,98.8,675,45,6.7,45,6.7,89,13.2,311,46.1,185,27.4,496,73.5,271
"West Hartford School District","=""1550011""",10,734,723,98.5,723,20,2.8,29,4.0,119,16.5,147,20.3,408,56.4,555,76.8,297
"West Haven School District","=""1560011""",05,485,483,99.6,483,31,6.4,62,12.8,131,27.1,197,40.8,62,12.8,259,53.6,251
"West Haven School District","=""1560011""",08,428,424,99.1,424,103,24.3,56,13.2,90,21.2,143,33.7,32,7.5,175,41.3,236
"West Haven School District","=""1560011""",10,399,379,95.0,377,51,13.5,57,15.1,131,34.7,66,17.5,72,19.1,138,36.6,248
"Westbrook School District","=""1540011""",05,60,60,100.0,60,"*","*","*","*","*","*",30,50.0,13,21.7,43,71.7,266
"Westbrook School District","=""1540011""",08,53,53,100.0,53,"*","*","*","*","*","*",22,41.5,24,45.3,46,86.8,297
"Westbrook School District","=""1540011""",10,92,91,98.9,90,"*","*","*","*",37,41.1,24,26.7,20,22.2,44,48.9,264
"Weston School District","=""1570011""",05,183,181,98.9,181,"*","*","*","*",16,8.8,75,41.4,85,47.0,160,88.4,296
"Weston School District","=""1570011""",08,184,182,98.9,182,"*","*","*","*",21,11.5,110,60.4,45,24.7,155,85.2,277
"Weston School District","=""1570011""",10,206,201,97.6,201,"*","*","*","*",42,20.9,51,25.4,102,50.7,153,76.1,295
"Westport School District","=""1580011""",05,453,452,99.8,452,"*","*","*","*",43,9.5,231,51.1,163,36.1,394,87.2,286
"Westport School District","=""1580011""",08,455,449,98.7,449,9,2.0,9,2.0,46,10.2,232,51.7,153,34.1,385,85.7,284
"Westport School District","=""1580011""",10,477,468,98.1,468,"*","*","*","*",99,21.2,102,21.8,253,54.1,355,75.9,297
"Wethersfield School District","=""1590011""",05,258,258,100.0,258,8,3.1,14,5.4,47,18.2,119,46.1,70,27.1,189,73.3,273
"Wethersfield School District","=""1590011""",08,278,277,99.6,277,27,9.7,21,7.6,51,18.4,132,47.7,46,16.6,178,64.3,256
"Wethersfield School District","=""1590011""",10,315,301,95.6,301,11,3.7,21,7.0,98,32.6,80,26.6,91,30.2,171,56.8,269
"Willington School District","=""1600011""",05,33,33,100.0,33,"*","*","*","*",6,18.2,14,42.4,"*","*","*","*",250
"Willington School District","=""1600011""",08,53,52,98.1,52,"*","*","*","*",13,25.0,29,55.8,"*","*","*","*",258
"Wilton School District","=""1610011""",05,342,340,99.4,340,"*","*","*","*",52,15.3,183,53.8,89,26.2,272,80.0,276
"Wilton School District","=""1610011""",08,342,330,96.5,330,"*","*","*","*",25,7.6,158,47.9,135,40.9,293,88.8,287
"Wilton School District","=""1610011""",10,341,333,97.7,330,"*","*","*","*",54,16.4,89,27.0,180,54.5,269,81.5,302
"Winchester School District","=""1620011""",05,89,88,98.9,88,"*","*",17,19.3,18,20.5,37,42.0,"*","*","*","*",238
"Winchester School District","=""1620011""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""",10,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""",05,251,250,99.6,250,56,22.4,53,21.2,51,20.4,77,30.8,13,5.2,90,36.0,225
"Windham School District","=""1630011""",08,249,246,98.8,246,95,38.6,39,15.9,39,15.9,59,24.0,14,5.7,73,29.7,222
"Windham School District","=""1630011""",10,140,129,92.1,129,44,34.1,29,22.5,33,25.6,14,10.9,9,7.0,23,17.8,216
"Windsor Locks School District","=""1650011""",05,130,130,100.0,130,11,8.5,20,15.4,38,29.2,38,29.2,23,17.7,61,46.9,252
"Windsor Locks School District","=""1650011""",08,112,111,99.1,111,10,9.0,12,10.8,32,28.8,47,42.3,10,9.0,57,51.4,247
"Windsor Locks School District","=""1650011""",10,113,107,94.7,107,10,9.3,12,11.2,44,41.1,27,25.2,14,13.1,41,38.3,250
"Windsor School District","=""1640011""",05,232,231,99.6,231,31,13.4,35,15.2,51,22.1,93,40.3,21,9.1,114,49.4,242
"Windsor School District","=""1640011""",08,249,247,99.2,247,36,14.6,35,14.2,40,16.2,97,39.3,39,15.8,136,55.1,252
"Windsor School District","=""1640011""",10,302,288,95.4,288,23,8.0,47,16.3,99,34.4,53,18.4,66,22.9,119,41.3,255
"Wolcott School District","=""1660011""",05,180,180,100.0,180,"*","*","*","*",27,15.0,83,46.1,60,33.3,143,79.4,280
"Wolcott School District","=""1660011""",08,234,234,100.0,234,14,6.0,11,4.7,26,11.1,127,54.3,56,23.9,183,78.2,269
"Wolcott School District","=""1660011""",10,188,187,99.5,187,"*","*","*","*",73,39.0,44,23.5,50,26.7,94,50.3,265
"Woodbridge School District","=""1670011""",05,95,95,100.0,95,"*","*","*","*","*","*",33,34.7,56,58.9,89,93.7,307
"Woodstock Academy District","=""9030022""",10,245,244,99.6,244,11,4.5,20,8.2,65,26.6,55,22.5,93,38.1,148,60.7,276
"Woodstock School District","=""1690011""",05,113,112,99.1,112,"*","*","*","*",10,8.9,59,52.7,35,31.3,94,83.9,278
"Woodstock School District","=""1690011""",08,100,99,99.0,99,"*","*","*","*",8,8.1,58,58.6,28,28.3,86,86.9,279

