"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Griswold School District","=""0580011""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",05,"F",129,127,98.4,127,13,10.2,22,17.3,30,23.6,48,37.8,14,11.0,62,48.8,243
"Groton School District","=""0590011""",05,"N",149,148,99.3,148,"*","*","*","*","*","*",74,50.0,37,25.0,111,75.0,274
"Groton School District","=""0590011""",05,"R",32,32,100.0,32,"*","*","*","*","*","*",17,53.1,6,18.8,23,71.9,261
"Groton School District","=""0590011""",08,"F",92,90,97.8,90,"*","*",15,16.7,21,23.3,37,41.1,"*","*","*","*",235
"Groton School District","=""0590011""",08,"N",161,159,98.8,159,"*","*","*","*",18,11.3,84,52.8,39,24.5,123,77.4,271
"Groton School District","=""0590011""",08,"R",33,33,100.0,33,"*","*","*","*",6,18.2,19,57.6,"*","*","*","*",253
"Groton School District","=""0590011""",10,"F",78,63,80.8,63,10,15.9,17,27.0,23,36.5,"*","*","*","*",13,20.6,227
"Groton School District","=""0590011""",10,"N",158,152,96.2,152,"*","*","*","*",52,34.2,30,19.7,54,35.5,84,55.3,276
"Groton School District","=""0590011""",10,"R",26,25,96.2,25,"*","*","*","*",12,48.0,"*","*","*","*","*","*",252
"Guilford School District","=""0600011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",05,"N",268,267,99.6,267,"*","*","*","*",37,13.9,144,53.9,66,24.7,210,78.7,273
"Guilford School District","=""0600011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",08,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",08,"N",262,262,100.0,262,9,3.4,12,4.6,27,10.3,167,63.7,47,17.9,214,81.7,272
"Guilford School District","=""0600011""",08,"R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",10,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",10,"N",274,272,99.3,272,"*","*","*","*",55,20.2,76,27.9,130,47.8,206,75.7,292
"Guilford School District","=""0600011""",10,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""",05,"F",143,142,99.3,142,"*","*",31,21.8,44,31.0,31,21.8,"*","*","*","*",220
"Hamden School District","=""0620011""",05,"N",248,246,99.2,246,"*","*","*","*",29,11.8,130,52.8,53,21.5,183,74.4,265
"Hamden School District","=""0620011""",05,"R",25,25,100.0,25,"*","*","*","*",8,32.0,7,28.0,"*","*","*","*",226
"Hamden School District","=""0620011""",08,"F",150,147,98.0,147,47,32.0,"*","*",36,24.5,39,26.5,"*","*","*","*",222
"Hamden School District","=""0620011""",08,"N",232,228,98.3,228,24,10.5,16,7.0,43,18.9,116,50.9,29,12.7,145,63.6,256
"Hamden School District","=""0620011""",08,"R",41,41,100.0,41,"*","*",10,24.4,9,22.0,12,29.3,"*","*","*","*",230
"Hamden School District","=""0620011""",10,"F",130,113,86.9,112,35,31.3,23,20.5,38,33.9,"*","*","*","*","*","*",219
"Hamden School District","=""0620011""",10,"N",252,246,97.6,245,19,7.8,28,11.4,90,36.7,46,18.8,62,25.3,108,44.1,260
"Hamden School District","=""0620011""",10,"R",36,32,88.9,31,6,19.4,6,19.4,15,48.4,"*","*","*","*","*","*",228
"Hampton School District","=""0630011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""",05,"F",1266,1252,98.9,1252,345,27.6,282,22.5,299,23.9,277,22.1,49,3.9,326,26.0,216
"Hartford School District","=""0640011""",05,"N",186,185,99.5,185,"*","*","*","*","*","*","*","*","*","*","*","*",253
"Hartford School District","=""0640011""",05,"R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""",08,"F",1261,1241,98.4,1240,538,43.4,"*","*",245,19.8,217,17.5,"*","*","*","*",213
"Hartford School District","=""0640011""",08,"N",285,285,100.0,285,"*","*","*","*",40,14.0,120,42.1,45,15.8,165,57.9,249
"Hartford School District","=""0640011""",08,"R",27,27,100.0,27,"*","*","*","*",6,22.2,10,37.0,"*","*","*","*",243
"Hartford School District","=""0640011""",10,"F",943,806,85.5,792,309,39.0,201,25.4,187,23.6,"*","*","*","*",95,12.0,207
"Hartford School District","=""0640011""",10,"N",345,335,97.1,334,54,16.2,48,14.4,101,30.2,51,15.3,80,24.0,131,39.2,250
"Hartford School District","=""0640011""",10,"R",40,38,95.0,38,0,0.0,11,28.9,16,42.1,"*","*","*","*",11,28.9,242
"Hartland School District","=""0650011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""",05,"N",95,95,100.0,95,"*","*","*","*",17,17.9,46,48.4,26,27.4,72,75.8,272
"Hebron School District","=""0670011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",05,"F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",05,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",05,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",08,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",08,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",08,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",10,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",05,"N",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",08,"N",26,26,100.0,26,"*","*","*","*","*","*",15,57.7,"*","*","*","*",253
"Integrated Day Charter School District","=""2640013""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Interdistrict School for Arts and Comm District","=""2650013""",08,"F",48,47,97.9,47,17,36.2,12,25.5,6,12.8,"*","*","*","*","*","*",220
"Interdistrict School for Arts and Comm District","=""2650013""",08,"N",30,30,100.0,30,"*","*","*","*","*","*",16,53.3,"*","*","*","*",250
"Interdistrict School for Arts and Comm District","=""2650013""",08,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""",05,"F",41,41,100.0,41,10,24.4,11,26.8,12,29.3,"*","*","*","*",8,19.5,214
"Jumoke Academy District","=""2610013""",05,"N",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*","*","*",221
"Jumoke Academy District","=""2610013""",05,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""",08,"F",38,37,97.4,37,11,29.7,"*","*",11,29.7,"*","*","*","*","*","*",227
"Jumoke Academy District","=""2610013""",08,"N",34,34,100.0,34,"*","*","*","*","*","*",13,38.2,"*","*","*","*",237
"Jumoke Academy District","=""2610013""",08,"R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""",10,"F",14,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""",05,"N",27,27,100.0,27,0,0.0,0,0.0,"*","*",13,48.1,"*","*","*","*",298
"Kent School District","=""0680011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""",08,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""",05,"F",62,61,98.4,61,8,13.1,11,18.0,18,29.5,"*","*","*","*","*","*",231
"Killingly School District","=""0690011""",05,"N",81,80,98.8,80,"*","*","*","*","*","*",46,57.5,9,11.3,55,68.8,259
"Killingly School District","=""0690011""",05,"R",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""",08,"F",70,68,97.1,68,10,14.7,8,11.8,"*","*","*","*","*","*","*","*",247
"Killingly School District","=""0690011""",08,"N",97,94,96.9,94,"*","*","*","*",20,21.3,57,60.6,7,7.4,64,68.1,258
"Killingly School District","=""0690011""",08,"R",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""",10,"F",58,52,89.7,52,11,21.2,16,30.8,"*","*","*","*","*","*","*","*",224
"Killingly School District","=""0690011""",10,"N",124,118,95.2,118,"*","*","*","*",41,34.7,36,30.5,16,13.6,52,44.1,250
"Killingly School District","=""0690011""",10,"R",13,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""",05,"F",42,40,95.2,40,"*","*","*","*",7,17.5,23,57.5,"*","*","*","*",259
"Learn","=""2450014""",05,"N","*","*","*","*","*","*",0,0.0,"*","*","*","*",11,28.2,"*","*","*"
"Learn","=""2450014""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""",08,"F",30,29,96.7,29,10,34.5,6,20.7,9,31.0,"*","*","*","*","*","*",216
"Learn","=""2450014""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""",10,"F",82,78,95.1,77,26,33.8,21,27.3,21,27.3,"*","*","*","*","*","*",214
"Learn","=""2450014""",10,"N",83,81,97.6,81,"*","*","*","*","*","*",17,21.0,30,37.0,47,58.0,272
"Learn","=""2450014""",10,"R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""",05,"N",47,47,100.0,47,"*","*","*","*",8,17.0,27,57.4,6,12.8,33,70.2,262
"Lebanon School District","=""0710011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""",08,"N",66,66,100.0,66,"*","*","*","*",9,13.6,38,57.6,14,21.2,52,78.8,273
"Lebanon School District","=""0710011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""",10,"N",82,82,100.0,82,"*","*","*","*",24,29.3,27,32.9,20,24.4,47,57.3,266
"Lebanon School District","=""0710011""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""",05,"F",28,27,96.4,27,"*","*","*","*","*","*","*","*","*","*","*","*",253
"Ledyard School District","=""0720011""",05,"N",131,130,99.2,130,0,0.0,7,5.4,15,11.5,59,45.4,49,37.7,108,83.1,286
"Ledyard School District","=""0720011""",05,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""",08,"F",20,20,100.0,20,"*","*",0,0.0,"*","*","*","*",0,0.0,"*","*",249
"Ledyard School District","=""0720011""",08,"N",133,132,99.2,132,7,5.3,"*","*",21,15.9,77,58.3,"*","*","*","*",265
"Ledyard School District","=""0720011""",08,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""",10,"F",32,32,100.0,32,0,0.0,"*","*","*","*","*","*","*","*","*","*",262
"Ledyard School District","=""0720011""",10,"N",152,147,96.7,147,"*","*","*","*",35,23.8,34,23.1,64,43.5,98,66.7,286
"Ledyard School District","=""0720011""",10,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""",05,"N",32,32,100.0,32,"*","*","*","*",6,18.8,11,34.4,9,28.1,20,62.5,264
"Lisbon School District","=""0730011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""",08,"N",33,33,100.0,33,"*","*","*","*",6,18.2,18,54.5,"*","*","*","*",260
"Lisbon School District","=""0730011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""",05,"N",56,56,100.0,56,"*","*","*","*","*","*",19,33.9,32,57.1,51,91.1,301
"Litchfield School District","=""0740011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""",08,"N",79,79,100.0,79,"*","*","*","*",6,7.6,43,54.4,25,31.6,68,86.1,278
"Litchfield School District","=""0740011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""",05,"N",194,187,96.4,187,"*","*","*","*",35,18.7,100,53.5,42,22.5,142,75.9,273
"Madison School District","=""0760011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""",08,"N",264,254,96.2,254,"*","*","*","*",29,11.4,139,54.7,70,27.6,209,82.3,277
"Madison School District","=""0760011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""",10,"N",283,274,96.8,274,"*","*","*","*",57,20.8,80,29.2,118,43.1,198,72.3,285
"Madison School District","=""0760011""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""",05,"F",258,255,98.8,255,"*","*",61,23.9,59,23.1,68,26.7,"*","*","*","*",222
"Manchester School District","=""0770011""",05,"N",187,186,99.5,186,"*","*","*","*",40,21.5,86,46.2,33,17.7,119,64.0,259
"Manchester School District","=""0770011""",05,"R",30,29,96.7,29,"*","*","*","*",7,24.1,11,37.9,"*","*","*","*",238
"Manchester School District","=""0770011""",08,"F",217,214,98.6,214,71,33.2,"*","*",52,24.3,55,25.7,"*","*","*","*",222
"Manchester School District","=""0770011""",08,"N",131,128,97.7,128,11,8.6,"*","*","*","*",75,58.6,12,9.4,87,68.0,254
"Manchester School District","=""0770011""",08,"R",24,24,100.0,24,7,29.2,"*","*","*","*",10,41.7,"*","*","*","*",233
"Manchester School District","=""0770011""",10,"F",176,167,94.9,167,55,32.9,37,22.2,44,26.3,"*","*","*","*",31,18.6,217
"Manchester School District","=""0770011""",10,"N",184,179,97.3,179,"*","*","*","*",61,34.1,31,17.3,32,17.9,63,35.2,246
"Manchester School District","=""0770011""",10,"R",28,26,92.9,26,9,34.6,"*","*",8,30.8,"*","*","*","*","*","*",224
"Mansfield School District","=""0780011""",05,"F",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*","*","*",241
"Mansfield School District","=""0780011""",05,"N",106,103,97.2,103,"*","*","*","*",13,12.6,49,47.6,37,35.9,86,83.5,283
"Mansfield School District","=""0780011""",05,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""",08,"F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""",08,"N",113,113,100.0,113,"*","*","*","*",12,10.6,46,40.7,52,46.0,98,86.7,294
"Mansfield School District","=""0780011""",08,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""",05,"N",80,80,100.0,80,"*","*","*","*",9,11.3,34,42.5,33,41.3,67,83.8,289
"Marlborough School District","=""0790011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""",05,"F",380,377,99.2,377,83,22.0,97,25.7,111,29.4,"*","*","*","*",86,22.8,217
"Meriden School District","=""0800011""",05,"N",199,198,99.5,198,13,6.6,18,9.1,41,20.7,101,51.0,25,12.6,126,63.6,255
"Meriden School District","=""0800011""",05,"R",63,63,100.0,63,"*","*",14,22.2,15,23.8,22,34.9,"*","*","*","*",233
"Meriden School District","=""0800011""",08,"F",298,286,96.0,286,110,38.5,55,19.2,"*","*",62,21.7,"*","*","*","*",216
"Meriden School District","=""0800011""",08,"N",156,153,98.1,153,30,19.6,"*","*",29,19.0,67,43.8,"*","*","*","*",240
"Meriden School District","=""0800011""",08,"R",39,39,100.0,39,12,30.8,"*","*",10,25.6,13,33.3,"*","*","*","*",227
"Meriden School District","=""0800011""",10,"F",335,312,93.1,306,128,41.8,99,32.4,65,21.2,"*","*","*","*","*","*",199
"Meriden School District","=""0800011""",10,"N",210,203,96.7,202,35,17.3,38,18.8,80,39.6,25,12.4,24,11.9,49,24.3,236
"Meriden School District","=""0800011""",10,"R",41,36,87.8,36,12,33.3,11,30.6,8,22.2,"*","*","*","*","*","*",207
"Middletown School District","=""0830011""",05,"F",155,154,99.4,154,"*","*",39,25.3,45,29.2,33,21.4,"*","*","*","*",224
"Middletown School District","=""0830011""",05,"N",183,183,100.0,183,"*","*","*","*",30,16.4,94,51.4,31,16.9,125,68.3,262
"Middletown School District","=""0830011""",05,"R",22,22,100.0,22,"*","*","*","*",7,31.8,9,40.9,"*","*","*","*",246
"Middletown School District","=""0830011""",08,"F",115,115,100.0,115,39,33.9,19,16.5,"*","*","*","*","*","*","*","*",224
"Middletown School District","=""0830011""",08,"N",175,175,100.0,175,"*","*",18,10.3,33,18.9,94,53.7,"*","*","*","*",255
"Middletown School District","=""0830011""",08,"R",20,20,100.0,20,"*","*",6,30.0,"*","*","*","*","*","*","*","*",227
"Middletown School District","=""0830011""",10,"F",100,95,95.0,95,26,27.4,21,22.1,32,33.7,"*","*","*","*",16,16.8,221
"Middletown School District","=""0830011""",10,"N",188,187,99.5,187,"*","*","*","*",63,33.7,34,18.2,46,24.6,80,42.8,256
"Middletown School District","=""0830011""",10,"R",25,25,100.0,25,"*","*",6,24.0,11,44.0,"*","*","*","*","*","*",235
"Milford School District","=""0840011""",05,"F",74,74,100.0,74,"*","*","*","*","*","*",38,51.4,"*","*","*","*",260
"Milford School District","=""0840011""",05,"N",358,355,99.2,355,"*","*","*","*",43,12.1,183,51.5,103,29.0,286,80.6,279
"Milford School District","=""0840011""",05,"R",25,25,100.0,25,0,0.0,"*","*","*","*",15,60.0,"*","*","*","*",256
"Milford School District","=""0840011""",08,"F",90,87,96.7,87,"*","*",18,20.7,22,25.3,38,43.7,"*","*","*","*",238
"Milford School District","=""0840011""",08,"N",377,372,98.7,372,18,4.8,26,7.0,62,16.7,220,59.1,46,12.4,266,71.5,261
"Milford School District","=""0840011""",08,"R",27,27,100.0,27,"*","*",6,22.2,6,22.2,9,33.3,"*","*","*","*",234
"Milford School District","=""0840011""",10,"F",68,64,94.1,63,"*","*","*","*","*","*","*","*","*","*","*","*",230
"Milford School District","=""0840011""",10,"N",361,357,98.9,355,15,4.2,29,8.2,140,39.4,90,25.4,81,22.8,171,48.2,265
"Milford School District","=""0840011""",10,"R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""",05,"F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""",05,"N",207,207,100.0,207,"*","*","*","*",8,3.9,88,42.5,104,50.2,192,92.8,299
"Monroe School District","=""0850011""",05,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""",08,"N",236,236,100.0,236,9,3.8,10,4.2,16,6.8,140,59.3,61,25.8,201,85.2,275
"Monroe School District","=""0850011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""",10,"F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""",10,"N",276,274,99.3,272,"*","*","*","*",49,18.0,71,26.1,142,52.2,213,78.3,297
"Monroe School District","=""0850011""",10,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""",05,"F",52,52,100.0,52,0,0.0,8,15.4,"*","*",24,46.2,"*","*","*","*",253
"Montville School District","=""0860011""",05,"N",111,111,100.0,111,"*","*","*","*",17,15.3,54,48.6,32,28.8,86,77.5,277
"Montville School District","=""0860011""",05,"R",21,21,100.0,21,"*","*","*","*","*","*",11,52.4,"*","*","*","*",255
"Montville School District","=""0860011""",08,"F",59,58,98.3,58,"*","*","*","*","*","*","*","*","*","*","*","*",259
"Montville School District","=""0860011""",08,"N",112,111,99.1,111,7,6.3,7,6.3,17,15.3,52,46.8,28,25.2,80,72.1,266
"Montville School District","=""0860011""",08,"R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""",10,"F",39,38,97.4,38,"*","*","*","*","*","*","*","*","*","*","*","*",248
"Montville School District","=""0860011""",10,"N",129,125,96.9,125,6,4.8,6,4.8,33,26.4,30,24.0,50,40.0,80,64.0,281
"Montville School District","=""0860011""",10,"R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""",05,"F",128,128,100.0,128,"*","*",28,21.9,38,29.7,34,26.6,"*","*","*","*",222
"Naugatuck School District","=""0880011""",05,"N",150,150,100.0,150,"*","*",13,8.7,45,30.0,72,48.0,"*","*","*","*",249
"Naugatuck School District","=""0880011""",05,"R",23,23,100.0,23,"*","*","*","*",7,30.4,8,34.8,0,0.0,8,34.8,227
"Naugatuck School District","=""0880011""",08,"F",126,124,98.4,124,29,23.4,"*","*",26,21.0,41,33.1,"*","*","*","*",229
"Naugatuck School District","=""0880011""",08,"N",168,168,100.0,168,14,8.3,22,13.1,27,16.1,82,48.8,23,13.7,105,62.5,254
"Naugatuck School District","=""0880011""",08,"R",40,40,100.0,40,"*","*",8,20.0,6,15.0,19,47.5,"*","*","*","*",238
"Naugatuck School District","=""0880011""",10,"F",115,105,91.3,105,21,20.0,28,26.7,36,34.3,"*","*","*","*","*","*",225
"Naugatuck School District","=""0880011""",10,"N",160,157,98.1,156,"*","*",31,19.9,64,41.0,"*","*",23,14.7,"*","*",242
"Naugatuck School District","=""0880011""",10,"R",23,23,100.0,23,"*","*",7,30.4,10,43.5,"*","*","*","*","*","*",233
"New Beginnings Inc., Family Academy District","=""2800013""",05,"F",32,32,100.0,32,10,31.3,"*","*",16,50.0,"*","*",0,0.0,"*","*",208
"New Beginnings Inc., Family Academy District","=""2800013""",05,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",05,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""",08,"F",23,22,95.7,22,"*","*","*","*","*","*","*","*",0,0.0,"*","*",224
"New Beginnings Inc., Family Academy District","=""2800013""",08,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""",05,"F",606,599,98.8,599,202,33.7,133,22.2,145,24.2,103,17.2,16,2.7,119,19.9,208
"New Britain School District","=""0890011""",05,"N",144,140,97.2,140,"*","*",22,15.7,34,24.3,45,32.1,"*","*","*","*",226
"New Britain School District","=""0890011""",05,"R",38,38,100.0,38,"*","*",9,23.7,14,36.8,8,21.1,"*","*","*","*",227
"New Britain School District","=""0890011""",08,"F",471,463,98.3,463,235,50.8,"*","*",74,16.0,81,17.5,"*","*","*","*",206
"New Britain School District","=""0890011""",08,"N",109,109,100.0,109,22,20.2,21,19.3,16,14.7,43,39.4,7,6.4,50,45.9,233
"New Britain School District","=""0890011""",08,"R",38,38,100.0,38,"*","*",7,18.4,10,26.3,13,34.2,"*","*","*","*",229
"New Britain School District","=""0890011""",10,"F",391,351,89.8,345,161,46.7,83,24.1,71,20.6,"*","*","*","*","*","*",201
"New Britain School District","=""0890011""",10,"N",122,119,97.5,119,23,19.3,28,23.5,36,30.3,"*","*","*","*",32,26.9,231
"New Britain School District","=""0890011""",10,"R",29,28,96.6,27,9,33.3,6,22.2,8,29.6,"*","*","*","*","*","*",215
"New Canaan School District","=""0900011""",05,"N",344,341,99.1,341,"*","*","*","*",27,7.9,133,39.0,174,51.0,307,90.0,300
"New Canaan School District","=""0900011""",08,"N",302,301,99.7,301,"*","*","*","*",20,6.6,140,46.5,129,42.9,269,89.4,288
"New Canaan School District","=""0900011""",10,"N",319,314,98.4,313,"*","*","*","*",57,18.2,86,27.5,162,51.8,248,79.2,296
"New Fairfield School District","=""0910011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""",05,"N",134,131,97.8,131,"*","*","*","*",29,22.1,61,46.6,30,22.9,91,69.5,266
"New Fairfield School District","=""0910011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
