"Physical Fitness Tests: Students Reaching Health Standard, 2015-16"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Watertown School District","=""1530011""","All Grades","Sit and Reach",89.1
"West Hartford School District","=""1550011""","All Grades","All Tests - District",56.1
"West Hartford School District","=""1550011""","All Grades","Curl Up",86.7
"West Hartford School District","=""1550011""","All Grades","Mile Run",77.5
"West Hartford School District","=""1550011""","All Grades","Push Up",79.0
"West Hartford School District","=""1550011""","All Grades","Sit and Reach",78.2
"West Haven School District","=""1560011""","All Grades","All Tests - District",29.6
"West Haven School District","=""1560011""","All Grades","Curl Up",67.6
"West Haven School District","=""1560011""","All Grades","Mile Run",54.1
"West Haven School District","=""1560011""","All Grades","Push Up",54.6
"West Haven School District","=""1560011""","All Grades","Sit and Reach",79.0
"Westbrook School District","=""1540011""","All Grades","All Tests - District",64.7
"Westbrook School District","=""1540011""","All Grades","Curl Up",88.8
"Westbrook School District","=""1540011""","All Grades","Mile Run",89.7
"Westbrook School District","=""1540011""","All Grades","Push Up",77.7
"Westbrook School District","=""1540011""","All Grades","Sit and Reach",83.9
"Weston School District","=""1570011""","All Grades","All Tests - District",61.0
"Weston School District","=""1570011""","All Grades","Curl Up",89.1
"Weston School District","=""1570011""","All Grades","Mile Run",88.5
"Weston School District","=""1570011""","All Grades","Push Up",85.2
"Weston School District","=""1570011""","All Grades","Sit and Reach",77.9
"Westport School District","=""1580011""","All Grades","All Tests - District",54.6
"Westport School District","=""1580011""","All Grades","Curl Up",86.4
"Westport School District","=""1580011""","All Grades","Mile Run",80.7
"Westport School District","=""1580011""","All Grades","Push Up",76.7
"Westport School District","=""1580011""","All Grades","Sit and Reach",76.1
"Wethersfield School District","=""1590011""","All Grades","All Tests - District",46.7
"Wethersfield School District","=""1590011""","All Grades","Curl Up",78.4
"Wethersfield School District","=""1590011""","All Grades","Mile Run",69.9
"Wethersfield School District","=""1590011""","All Grades","Push Up",70.5
"Wethersfield School District","=""1590011""","All Grades","Sit and Reach",81.8
"Willington School District","=""1600011""","All Grades","All Tests - District",63.1
"Willington School District","=""1600011""","All Grades","Curl Up",81.2
"Willington School District","=""1600011""","All Grades","Mile Run",85.2
"Willington School District","=""1600011""","All Grades","Push Up",77.9
"Willington School District","=""1600011""","All Grades","Sit and Reach",96.0
"Wilton School District","=""1610011""","All Grades","All Tests - District",71.4
"Wilton School District","=""1610011""","All Grades","Curl Up",96.0
"Wilton School District","=""1610011""","All Grades","Mile Run",86.7
"Wilton School District","=""1610011""","All Grades","Push Up",93.0
"Wilton School District","=""1610011""","All Grades","Sit and Reach",81.6
"Winchester School District","=""1620011""","All Grades","All Tests - District",41.5
"Winchester School District","=""1620011""","All Grades","Curl Up",89.8
"Winchester School District","=""1620011""","All Grades","Mile Run",50.0
"Winchester School District","=""1620011""","All Grades","Push Up",86.4
"Winchester School District","=""1620011""","All Grades","Sit and Reach",93.2
"Windham School District","=""1630011""","All Grades","All Tests - District",36.5
"Windham School District","=""1630011""","All Grades","Curl Up",81.8
"Windham School District","=""1630011""","All Grades","Mile Run",52.0
"Windham School District","=""1630011""","All Grades","Push Up",61.4
"Windham School District","=""1630011""","All Grades","Sit and Reach",79.2
"Windsor Locks School District","=""1650011""","All Grades","All Tests - District",45.8
"Windsor Locks School District","=""1650011""","All Grades","Curl Up",87.6
"Windsor Locks School District","=""1650011""","All Grades","Mile Run",70.3
"Windsor Locks School District","=""1650011""","All Grades","Push Up",63.8
"Windsor Locks School District","=""1650011""","All Grades","Sit and Reach",85.5
"Windsor School District","=""1640011""","All Grades","All Tests - District",42.8
"Windsor School District","=""1640011""","All Grades","Curl Up",75.1
"Windsor School District","=""1640011""","All Grades","Mile Run",56.9
"Windsor School District","=""1640011""","All Grades","Push Up",61.5
"Windsor School District","=""1640011""","All Grades","Sit and Reach",71.3
"Wolcott School District","=""1660011""","All Grades","All Tests - District",62.0
"Wolcott School District","=""1660011""","All Grades","Curl Up",88.2
"Wolcott School District","=""1660011""","All Grades","Mile Run",83.6
"Wolcott School District","=""1660011""","All Grades","Push Up",83.2
"Wolcott School District","=""1660011""","All Grades","Sit and Reach",85.4
"Woodbridge School District","=""1670011""","All Grades","All Tests - District",58.0
"Woodbridge School District","=""1670011""","All Grades","Curl Up",87.5
"Woodbridge School District","=""1670011""","All Grades","Mile Run",91.5
"Woodbridge School District","=""1670011""","All Grades","Push Up",71.0
"Woodbridge School District","=""1670011""","All Grades","Sit and Reach",83.0
"Woodstock Academy District","=""9030022""","All Grades","All Tests - District",72.6
"Woodstock Academy District","=""9030022""","All Grades","Curl Up",97.0
"Woodstock Academy District","=""9030022""","All Grades","Mile Run",83.0
"Woodstock Academy District","=""9030022""","All Grades","Push Up",86.7
"Woodstock Academy District","=""9030022""","All Grades","Sit and Reach",97.8
"Woodstock School District","=""1690011""","All Grades","All Tests - District",47.7
"Woodstock School District","=""1690011""","All Grades","Curl Up",86.1
"Woodstock School District","=""1690011""","All Grades","Mile Run",75.6
"Woodstock School District","=""1690011""","All Grades","Push Up",71.8
"Woodstock School District","=""1690011""","All Grades","Sit and Reach",80.5

