"Physical Fitness Tests: Students Reaching Health Standard, 2010-11"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Westbrook School District","=""1540011""","All Grades","Sit and Reach",76.4
"Weston School District","=""1570011""","All Grades","All Tests - District",65.8
"Weston School District","=""1570011""","All Grades","Curl Up",91.3
"Weston School District","=""1570011""","All Grades","Mile Run",84.6
"Weston School District","=""1570011""","All Grades","Push Up",86.2
"Weston School District","=""1570011""","All Grades","Sit and Reach",89.0
"Westport School District","=""1580011""","All Grades","All Tests - District",63.3
"Westport School District","=""1580011""","All Grades","Curl Up",91.7
"Westport School District","=""1580011""","All Grades","Mile Run",82.9
"Westport School District","=""1580011""","All Grades","Push Up",81.6
"Westport School District","=""1580011""","All Grades","Sit and Reach",88.6
"Wethersfield School District","=""1590011""","All Grades","All Tests - District",46.8
"Wethersfield School District","=""1590011""","All Grades","Curl Up",74.2
"Wethersfield School District","=""1590011""","All Grades","Mile Run",74.8
"Wethersfield School District","=""1590011""","All Grades","Push Up",65.1
"Wethersfield School District","=""1590011""","All Grades","Sit and Reach",84.4
"Willington School District","=""1600011""","All Grades","All Tests - District",64.0
"Willington School District","=""1600011""","All Grades","Curl Up",87.4
"Willington School District","=""1600011""","All Grades","Mile Run",78.3
"Willington School District","=""1600011""","All Grades","Push Up",76.6
"Willington School District","=""1600011""","All Grades","Sit and Reach",92.6
"Wilton School District","=""1610011""","All Grades","All Tests - District",68.7
"Wilton School District","=""1610011""","All Grades","Curl Up",94.3
"Wilton School District","=""1610011""","All Grades","Mile Run",87.7
"Wilton School District","=""1610011""","All Grades","Push Up",90.5
"Wilton School District","=""1610011""","All Grades","Sit and Reach",82.1
"Winchester School District","=""1620011""","All Grades","All Tests - District",34.1
"Winchester School District","=""1620011""","All Grades","Curl Up",91.0
"Winchester School District","=""1620011""","All Grades","Mile Run",45.5
"Winchester School District","=""1620011""","All Grades","Push Up",82.4
"Winchester School District","=""1620011""","All Grades","Sit and Reach",80.2
"Windham School District","=""1630011""","All Grades","All Tests - District",45.1
"Windham School District","=""1630011""","All Grades","Curl Up",83.7
"Windham School District","=""1630011""","All Grades","Mile Run",57.1
"Windham School District","=""1630011""","All Grades","Push Up",70.1
"Windham School District","=""1630011""","All Grades","Sit and Reach",84.5
"Windsor Locks School District","=""1650011""","All Grades","All Tests - District",29.7
"Windsor Locks School District","=""1650011""","All Grades","Curl Up",67.1
"Windsor Locks School District","=""1650011""","All Grades","Mile Run",51.4
"Windsor Locks School District","=""1650011""","All Grades","Push Up",53.5
"Windsor Locks School District","=""1650011""","All Grades","Sit and Reach",65.9
"Windsor School District","=""1640011""","All Grades","All Tests - District",36.8
"Windsor School District","=""1640011""","All Grades","Curl Up",73.0
"Windsor School District","=""1640011""","All Grades","Mile Run",55.8
"Windsor School District","=""1640011""","All Grades","Push Up",62.4
"Windsor School District","=""1640011""","All Grades","Sit and Reach",73.3
"Wolcott School District","=""1660011""","All Grades","All Tests - District",70.5
"Wolcott School District","=""1660011""","All Grades","Curl Up",87.4
"Wolcott School District","=""1660011""","All Grades","Mile Run",87.1
"Wolcott School District","=""1660011""","All Grades","Push Up",84.4
"Wolcott School District","=""1660011""","All Grades","Sit and Reach",87.2
"Woodbridge School District","=""1670011""","All Grades","All Tests - District",54.2
"Woodbridge School District","=""1670011""","All Grades","Curl Up",71.1
"Woodbridge School District","=""1670011""","All Grades","Mile Run",82.6
"Woodbridge School District","=""1670011""","All Grades","Push Up",81.1
"Woodbridge School District","=""1670011""","All Grades","Sit and Reach",92.0
"Woodstock Academy District","=""9030022""","All Grades","All Tests - District",74.6
"Woodstock Academy District","=""9030022""","All Grades","Curl Up",99.6
"Woodstock Academy District","=""9030022""","All Grades","Mile Run",79.8
"Woodstock Academy District","=""9030022""","All Grades","Push Up",89.5
"Woodstock Academy District","=""9030022""","All Grades","Sit and Reach",93.0
"Woodstock School District","=""1690011""","All Grades","All Tests - District",57.4
"Woodstock School District","=""1690011""","All Grades","Curl Up",89.5
"Woodstock School District","=""1690011""","All Grades","Mile Run",77.0
"Woodstock School District","=""1690011""","All Grades","Push Up",70.3
"Woodstock School District","=""1690011""","All Grades","Sit and Reach",86.8

