"Physical Fitness Tests: Students Reaching Health Standard, 2008-09"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Westbrook School District","=""1540011""","All Grades","Curl Up",75.1
"Westbrook School District","=""1540011""","All Grades","Mile Run",50.9
"Westbrook School District","=""1540011""","All Grades","Push Up",70.4
"Westbrook School District","=""1540011""","All Grades","Sit and Reach",65.3
"Weston School District","=""1570011""","All Grades","All Tests - District",32.8
"Weston School District","=""1570011""","All Grades","Curl Up",65.8
"Weston School District","=""1570011""","All Grades","Mile Run",70.0
"Weston School District","=""1570011""","All Grades","Push Up",71.1
"Weston School District","=""1570011""","All Grades","Sit and Reach",64.9
"Westport School District","=""1580011""","All Grades","All Tests - District",46.8
"Westport School District","=""1580011""","All Grades","Curl Up",82.4
"Westport School District","=""1580011""","All Grades","Mile Run",68.8
"Westport School District","=""1580011""","All Grades","Push Up",73.0
"Westport School District","=""1580011""","All Grades","Sit and Reach",74.7
"Wethersfield School District","=""1590011""","All Grades","All Tests - District",32.8
"Wethersfield School District","=""1590011""","All Grades","Curl Up",69.2
"Wethersfield School District","=""1590011""","All Grades","Mile Run",50.9
"Wethersfield School District","=""1590011""","All Grades","Push Up",59.6
"Wethersfield School District","=""1590011""","All Grades","Sit and Reach",73.8
"Willington School District","=""1600011""","All Grades","All Tests - District",53.4
"Willington School District","=""1600011""","All Grades","Curl Up",89.9
"Willington School District","=""1600011""","All Grades","Mile Run",60.8
"Willington School District","=""1600011""","All Grades","Push Up",76.2
"Willington School District","=""1600011""","All Grades","Sit and Reach",83.6
"Wilton School District","=""1610011""","All Grades","All Tests - District",52.1
"Wilton School District","=""1610011""","All Grades","Curl Up",90.5
"Wilton School District","=""1610011""","All Grades","Mile Run",76.9
"Wilton School District","=""1610011""","All Grades","Push Up",87.4
"Wilton School District","=""1610011""","All Grades","Sit and Reach",71.9
"Winchester School District","=""1620011""","All Grades","All Tests - District",22.8
"Winchester School District","=""1620011""","All Grades","Curl Up",86.3
"Winchester School District","=""1620011""","All Grades","Mile Run",26.0
"Winchester School District","=""1620011""","All Grades","Push Up",78.2
"Winchester School District","=""1620011""","All Grades","Sit and Reach",74.7
"Windham School District","=""1630011""","All Grades","All Tests - District",27.8
"Windham School District","=""1630011""","All Grades","Curl Up",80.0
"Windham School District","=""1630011""","All Grades","Mile Run",40.0
"Windham School District","=""1630011""","All Grades","Push Up",67.3
"Windham School District","=""1630011""","All Grades","Sit and Reach",71.3
"Windsor Locks School District","=""1650011""","All Grades","All Tests - District",17.8
"Windsor Locks School District","=""1650011""","All Grades","Curl Up",56.5
"Windsor Locks School District","=""1650011""","All Grades","Mile Run",29.3
"Windsor Locks School District","=""1650011""","All Grades","Push Up",45.8
"Windsor Locks School District","=""1650011""","All Grades","Sit and Reach",66.7
"Windsor School District","=""1640011""","All Grades","All Tests - District",23.2
"Windsor School District","=""1640011""","All Grades","Curl Up",78.1
"Windsor School District","=""1640011""","All Grades","Mile Run",34.2
"Windsor School District","=""1640011""","All Grades","Push Up",61.0
"Windsor School District","=""1640011""","All Grades","Sit and Reach",70.2
"Wolcott School District","=""1660011""","All Grades","All Tests - District",53.4
"Wolcott School District","=""1660011""","All Grades","Curl Up",86.0
"Wolcott School District","=""1660011""","All Grades","Mile Run",65.8
"Wolcott School District","=""1660011""","All Grades","Push Up",79.3
"Wolcott School District","=""1660011""","All Grades","Sit and Reach",82.5
"Woodbridge School District","=""1670011""","All Grades","All Tests - District",38.6
"Woodbridge School District","=""1670011""","All Grades","Curl Up",95.5
"Woodbridge School District","=""1670011""","All Grades","Mile Run",55.4
"Woodbridge School District","=""1670011""","All Grades","Push Up",74.3
"Woodbridge School District","=""1670011""","All Grades","Sit and Reach",78.7
"Woodstock Academy District","=""9030022""","All Grades","All Tests - District",50.0
"Woodstock Academy District","=""9030022""","All Grades","Curl Up",93.1
"Woodstock Academy District","=""9030022""","All Grades","Mile Run",50.0
"Woodstock Academy District","=""9030022""","All Grades","Push Up",84.7
"Woodstock Academy District","=""9030022""","All Grades","Sit and Reach",90.3
"Woodstock School District","=""1690011""","All Grades","All Tests - District",31.2
"Woodstock School District","=""1690011""","All Grades","Curl Up",81.6
"Woodstock School District","=""1690011""","All Grades","Mile Run",47.7
"Woodstock School District","=""1690011""","All Grades","Push Up",64.8
"Woodstock School District","=""1690011""","All Grades","Sit and Reach",66.0

