"Physical Fitness Tests: Students Reaching Health Standard, 2009-10"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"West Hartford School District","=""1550011""","All Grades","Push Up",83.7
"West Hartford School District","=""1550011""","All Grades","Sit and Reach",86.2
"West Haven School District","=""1560011""","All Grades","All Tests - District",32.5
"West Haven School District","=""1560011""","All Grades","Curl Up",75.4
"West Haven School District","=""1560011""","All Grades","Mile Run",54.3
"West Haven School District","=""1560011""","All Grades","Push Up",59.7
"West Haven School District","=""1560011""","All Grades","Sit and Reach",74.5
"Westbrook School District","=""1540011""","All Grades","All Tests - District",60.5
"Westbrook School District","=""1540011""","All Grades","Curl Up",84.9
"Westbrook School District","=""1540011""","All Grades","Mile Run",81.8
"Westbrook School District","=""1540011""","All Grades","Push Up",81.4
"Westbrook School District","=""1540011""","All Grades","Sit and Reach",85.7
"Weston School District","=""1570011""","All Grades","All Tests - District",64.1
"Weston School District","=""1570011""","All Grades","Curl Up",90.5
"Weston School District","=""1570011""","All Grades","Mile Run",86.3
"Weston School District","=""1570011""","All Grades","Push Up",86.5
"Weston School District","=""1570011""","All Grades","Sit and Reach",83.7
"Westport School District","=""1580011""","All Grades","All Tests - District",62.6
"Westport School District","=""1580011""","All Grades","Curl Up",90.5
"Westport School District","=""1580011""","All Grades","Mile Run",82.7
"Westport School District","=""1580011""","All Grades","Push Up",81.6
"Westport School District","=""1580011""","All Grades","Sit and Reach",86.5
"Wethersfield School District","=""1590011""","All Grades","All Tests - District",49.1
"Wethersfield School District","=""1590011""","All Grades","Curl Up",75.9
"Wethersfield School District","=""1590011""","All Grades","Mile Run",71.4
"Wethersfield School District","=""1590011""","All Grades","Push Up",68.1
"Wethersfield School District","=""1590011""","All Grades","Sit and Reach",81.7
"Willington School District","=""1600011""","All Grades","All Tests - District",75.9
"Willington School District","=""1600011""","All Grades","Curl Up",92.5
"Willington School District","=""1600011""","All Grades","Mile Run",87.2
"Willington School District","=""1600011""","All Grades","Push Up",85.6
"Willington School District","=""1600011""","All Grades","Sit and Reach",93.6
"Wilton School District","=""1610011""","All Grades","All Tests - District",69.7
"Wilton School District","=""1610011""","All Grades","Curl Up",92.7
"Wilton School District","=""1610011""","All Grades","Mile Run",89.8
"Wilton School District","=""1610011""","All Grades","Push Up",94.0
"Wilton School District","=""1610011""","All Grades","Sit and Reach",82.1
"Winchester School District","=""1620011""","All Grades","All Tests - District",37.4
"Winchester School District","=""1620011""","All Grades","Curl Up",76.4
"Winchester School District","=""1620011""","All Grades","Mile Run",52.8
"Winchester School District","=""1620011""","All Grades","Push Up",73.4
"Winchester School District","=""1620011""","All Grades","Sit and Reach",81.6
"Windham School District","=""1630011""","All Grades","All Tests - District",39.4
"Windham School District","=""1630011""","All Grades","Curl Up",86.0
"Windham School District","=""1630011""","All Grades","Mile Run",51.8
"Windham School District","=""1630011""","All Grades","Push Up",62.5
"Windham School District","=""1630011""","All Grades","Sit and Reach",76.5
"Windsor Locks School District","=""1650011""","All Grades","All Tests - District",31.5
"Windsor Locks School District","=""1650011""","All Grades","Curl Up",75.9
"Windsor Locks School District","=""1650011""","All Grades","Mile Run",56.7
"Windsor Locks School District","=""1650011""","All Grades","Push Up",54.4
"Windsor Locks School District","=""1650011""","All Grades","Sit and Reach",66.1
"Windsor School District","=""1640011""","All Grades","All Tests - District",37.8
"Windsor School District","=""1640011""","All Grades","Curl Up",74.4
"Windsor School District","=""1640011""","All Grades","Mile Run",56.6
"Windsor School District","=""1640011""","All Grades","Push Up",66.7
"Windsor School District","=""1640011""","All Grades","Sit and Reach",76.4
"Wolcott School District","=""1660011""","All Grades","All Tests - District",66.1
"Wolcott School District","=""1660011""","All Grades","Curl Up",85.1
"Wolcott School District","=""1660011""","All Grades","Mile Run",86.0
"Wolcott School District","=""1660011""","All Grades","Push Up",83.9
"Wolcott School District","=""1660011""","All Grades","Sit and Reach",89.4
"Woodbridge School District","=""1670011""","All Grades","All Tests - District",53.5
"Woodbridge School District","=""1670011""","All Grades","Curl Up",84.5
"Woodbridge School District","=""1670011""","All Grades","Mile Run",75.7
"Woodbridge School District","=""1670011""","All Grades","Push Up",73.0
"Woodbridge School District","=""1670011""","All Grades","Sit and Reach",83.6
"Woodstock Academy District","=""9030022""","All Grades","All Tests - District",68.8
"Woodstock Academy District","=""9030022""","All Grades","Curl Up",75.0
"Woodstock Academy District","=""9030022""","All Grades","Mile Run",85.0
"Woodstock Academy District","=""9030022""","All Grades","Push Up",91.3
"Woodstock Academy District","=""9030022""","All Grades","Sit and Reach",98.8
"Woodstock School District","=""1690011""","All Grades","All Tests - District",49.5
"Woodstock School District","=""1690011""","All Grades","Curl Up",81.3
"Woodstock School District","=""1690011""","All Grades","Mile Run",70.0
"Woodstock School District","=""1690011""","All Grades","Push Up",69.6
"Woodstock School District","=""1690011""","All Grades","Sit and Reach",89.0

