"Physical Fitness Tests: Students Reaching Health Standard, 2009-10"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"New London School District","=""0950011""","Grade 6","Mile Run",68.8
"New London School District","=""0950011""","Grade 6","Push Up",68.3
"New London School District","=""0950011""","Grade 6","Sit and Reach",78.0
"New London School District","=""0950011""","Grade 8","All Tests - District",38.2
"New London School District","=""0950011""","Grade 8","Curl Up",86.9
"New London School District","=""0950011""","Grade 8","Mile Run",64.8
"New London School District","=""0950011""","Grade 8","Push Up",71.4
"New London School District","=""0950011""","Grade 8","Sit and Reach",72.4
"New London School District","=""0950011""","Grade 10","All Tests - District",31.1
"New London School District","=""0950011""","Grade 10","Curl Up",59.7
"New London School District","=""0950011""","Grade 10","Mile Run",42.9
"New London School District","=""0950011""","Grade 10","Push Up",47.1
"New London School District","=""0950011""","Grade 10","Sit and Reach",84.0
"New Milford School District","=""0960011""","Grade 4","All Tests - District",47.5
"New Milford School District","=""0960011""","Grade 4","Curl Up",83.2
"New Milford School District","=""0960011""","Grade 4","Mile Run",71.7
"New Milford School District","=""0960011""","Grade 4","Push Up",59.3
"New Milford School District","=""0960011""","Grade 4","Sit and Reach",83.5
"New Milford School District","=""0960011""","Grade 6","All Tests - District",57.3
"New Milford School District","=""0960011""","Grade 6","Curl Up",86.7
"New Milford School District","=""0960011""","Grade 6","Mile Run",79.5
"New Milford School District","=""0960011""","Grade 6","Push Up",66.0
"New Milford School District","=""0960011""","Grade 6","Sit and Reach",81.3
"New Milford School District","=""0960011""","Grade 8","All Tests - District",37.6
"New Milford School District","=""0960011""","Grade 8","Curl Up",82.9
"New Milford School District","=""0960011""","Grade 8","Mile Run",64.8
"New Milford School District","=""0960011""","Grade 8","Push Up",64.0
"New Milford School District","=""0960011""","Grade 8","Sit and Reach",69.3
"New Milford School District","=""0960011""","Grade 10","All Tests - District",53.2
"New Milford School District","=""0960011""","Grade 10","Curl Up",87.8
"New Milford School District","=""0960011""","Grade 10","Mile Run",65.1
"New Milford School District","=""0960011""","Grade 10","Push Up",88.1
"New Milford School District","=""0960011""","Grade 10","Sit and Reach",87.3
"Newington School District","=""0940011""","Grade 4","All Tests - District",53.4
"Newington School District","=""0940011""","Grade 4","Curl Up",85.8
"Newington School District","=""0940011""","Grade 4","Mile Run",82.8
"Newington School District","=""0940011""","Grade 4","Push Up",68.3
"Newington School District","=""0940011""","Grade 4","Sit and Reach",90.3
"Newington School District","=""0940011""","Grade 6","All Tests - District",55.2
"Newington School District","=""0940011""","Grade 6","Curl Up",76.7
"Newington School District","=""0940011""","Grade 6","Mile Run",92.2
"Newington School District","=""0940011""","Grade 6","Push Up",69.8
"Newington School District","=""0940011""","Grade 6","Sit and Reach",77.6
"Newington School District","=""0940011""","Grade 8","All Tests - District",48.4
"Newington School District","=""0940011""","Grade 8","Curl Up",78.0
"Newington School District","=""0940011""","Grade 8","Mile Run",66.7
"Newington School District","=""0940011""","Grade 8","Push Up",71.1
"Newington School District","=""0940011""","Grade 8","Sit and Reach",90.6
"Newington School District","=""0940011""","Grade 10","All Tests - District",59.9
"Newington School District","=""0940011""","Grade 10","Curl Up",93.2
"Newington School District","=""0940011""","Grade 10","Mile Run",72.9
"Newington School District","=""0940011""","Grade 10","Push Up",78.6
"Newington School District","=""0940011""","Grade 10","Sit and Reach",84.4
"Newtown School District","=""0970011""","Grade 4","All Tests - District",72.1
"Newtown School District","=""0970011""","Grade 4","Curl Up",95.4
"Newtown School District","=""0970011""","Grade 4","Mile Run",86.5
"Newtown School District","=""0970011""","Grade 4","Push Up",85.6
"Newtown School District","=""0970011""","Grade 4","Sit and Reach",92.9
"Newtown School District","=""0970011""","Grade 6","All Tests - District",89.2
"Newtown School District","=""0970011""","Grade 6","Curl Up",98.1
"Newtown School District","=""0970011""","Grade 6","Mile Run",94.5
"Newtown School District","=""0970011""","Grade 6","Push Up",96.4
"Newtown School District","=""0970011""","Grade 6","Sit and Reach",95.2
"Newtown School District","=""0970011""","Grade 8","All Tests - District",63.8
"Newtown School District","=""0970011""","Grade 8","Curl Up",91.8
"Newtown School District","=""0970011""","Grade 8","Mile Run",78.8
"Newtown School District","=""0970011""","Grade 8","Push Up",82.0
"Newtown School District","=""0970011""","Grade 8","Sit and Reach",85.0
"Newtown School District","=""0970011""","Grade 10","All Tests - District",59.1
"Newtown School District","=""0970011""","Grade 10","Curl Up",98.4
"Newtown School District","=""0970011""","Grade 10","Mile Run",66.4
"Newtown School District","=""0970011""","Grade 10","Push Up",91.4
"Newtown School District","=""0970011""","Grade 10","Sit and Reach",89.8
"Norfolk School District","=""0980011""","Grade 4","All Tests - District","*"
"Norfolk School District","=""0980011""","Grade 4","Curl Up","*"
"Norfolk School District","=""0980011""","Grade 4","Mile Run","*"
"Norfolk School District","=""0980011""","Grade 4","Push Up","*"
"Norfolk School District","=""0980011""","Grade 4","Sit and Reach","*"
"Norfolk School District","=""0980011""","Grade 6","All Tests - District","*"
"Norfolk School District","=""0980011""","Grade 6","Curl Up","*"
"Norfolk School District","=""0980011""","Grade 6","Mile Run","*"
"Norfolk School District","=""0980011""","Grade 6","Push Up","*"
"Norfolk School District","=""0980011""","Grade 6","Sit and Reach","*"
"Norfolk School District","=""0980011""","Grade 8","All Tests - District","N/A"
"Norfolk School District","=""0980011""","Grade 8","Curl Up","N/A"
"Norfolk School District","=""0980011""","Grade 8","Mile Run","N/A"
"Norfolk School District","=""0980011""","Grade 8","Push Up","N/A"
"Norfolk School District","=""0980011""","Grade 8","Sit and Reach","N/A"
"Norfolk School District","=""0980011""","Grade 10","All Tests - District","N/A"
"Norfolk School District","=""0980011""","Grade 10","Curl Up","N/A"
"Norfolk School District","=""0980011""","Grade 10","Mile Run","N/A"
"Norfolk School District","=""0980011""","Grade 10","Push Up","N/A"
"Norfolk School District","=""0980011""","Grade 10","Sit and Reach","N/A"
"North Branford School District","=""0990011""","Grade 4","All Tests - District",51.9
"North Branford School District","=""0990011""","Grade 4","Curl Up",96.3
"North Branford School District","=""0990011""","Grade 4","Mile Run",52.4
"North Branford School District","=""0990011""","Grade 4","Push Up",94.7
"North Branford School District","=""0990011""","Grade 4","Sit and Reach",84.7
"North Branford School District","=""0990011""","Grade 6","All Tests - District",37.5
"North Branford School District","=""0990011""","Grade 6","Curl Up",75.5
"North Branford School District","=""0990011""","Grade 6","Mile Run",62.5
"North Branford School District","=""0990011""","Grade 6","Push Up",57.1
"North Branford School District","=""0990011""","Grade 6","Sit and Reach",70.7
"North Branford School District","=""0990011""","Grade 8","All Tests - District",39.9
"North Branford School District","=""0990011""","Grade 8","Curl Up",76.0
"North Branford School District","=""0990011""","Grade 8","Mile Run",60.7
"North Branford School District","=""0990011""","Grade 8","Push Up",69.4
"North Branford School District","=""0990011""","Grade 8","Sit and Reach",80.9
"North Branford School District","=""0990011""","Grade 10","All Tests - District",58.7
"North Branford School District","=""0990011""","Grade 10","Curl Up",96.7
"North Branford School District","=""0990011""","Grade 10","Mile Run",67.4
"North Branford School District","=""0990011""","Grade 10","Push Up",80.4
"North Branford School District","=""0990011""","Grade 10","Sit and Reach",100.0
"North Canaan School District","=""1000011""","Grade 4","All Tests - District",30.3
"North Canaan School District","=""1000011""","Grade 4","Curl Up",90.9
"North Canaan School District","=""1000011""","Grade 4","Mile Run",42.4
"North Canaan School District","=""1000011""","Grade 4","Push Up",45.5
"North Canaan School District","=""1000011""","Grade 4","Sit and Reach",100.0
"North Canaan School District","=""1000011""","Grade 6","All Tests - District",23.1
"North Canaan School District","=""1000011""","Grade 6","Curl Up",92.3
"North Canaan School District","=""1000011""","Grade 6","Mile Run",64.1
"North Canaan School District","=""1000011""","Grade 6","Push Up",33.3
"North Canaan School District","=""1000011""","Grade 6","Sit and Reach",100.0
"North Canaan School District","=""1000011""","Grade 8","All Tests - District",36.8
"North Canaan School District","=""1000011""","Grade 8","Curl Up",92.1
"North Canaan School District","=""1000011""","Grade 8","Mile Run",50.0
"North Canaan School District","=""1000011""","Grade 8","Push Up",42.1
"North Canaan School District","=""1000011""","Grade 8","Sit and Reach",100.0
"North Canaan School District","=""1000011""","Grade 10","All Tests - District","N/A"
"North Canaan School District","=""1000011""","Grade 10","Curl Up","N/A"
"North Canaan School District","=""1000011""","Grade 10","Mile Run","N/A"
"North Canaan School District","=""1000011""","Grade 10","Push Up","N/A"
"North Canaan School District","=""1000011""","Grade 10","Sit and Reach","N/A"
"North Haven School District","=""1010011""","Grade 4","All Tests - District",41.4
"North Haven School District","=""1010011""","Grade 4","Curl Up",86.9
"North Haven School District","=""1010011""","Grade 4","Mile Run",72.5
"North Haven School District","=""1010011""","Grade 4","Push Up",60.2
"North Haven School District","=""1010011""","Grade 4","Sit and Reach",80.5
"North Haven School District","=""1010011""","Grade 6","All Tests - District",51.7
"North Haven School District","=""1010011""","Grade 6","Curl Up",75.3
"North Haven School District","=""1010011""","Grade 6","Mile Run",79.5
"North Haven School District","=""1010011""","Grade 6","Push Up",62.5
"North Haven School District","=""1010011""","Grade 6","Sit and Reach",86.9
"North Haven School District","=""1010011""","Grade 8","All Tests - District",62.0
"North Haven School District","=""1010011""","Grade 8","Curl Up",83.2
"North Haven School District","=""1010011""","Grade 8","Mile Run",81.2
"North Haven School District","=""1010011""","Grade 8","Push Up",71.6
"North Haven School District","=""1010011""","Grade 8","Sit and Reach",86.1
"North Haven School District","=""1010011""","Grade 10","All Tests - District",63.1
"North Haven School District","=""1010011""","Grade 10","Curl Up",95.8
"North Haven School District","=""1010011""","Grade 10","Mile Run",63.1
"North Haven School District","=""1010011""","Grade 10","Push Up",88.1
"North Haven School District","=""1010011""","Grade 10","Sit and Reach",90.3
"North Stonington School District","=""1020011""","Grade 4","All Tests - District",59.3
"North Stonington School District","=""1020011""","Grade 4","Curl Up",86.4
"North Stonington School District","=""1020011""","Grade 4","Mile Run",69.5
"North Stonington School District","=""1020011""","Grade 4","Push Up",79.7
"North Stonington School District","=""1020011""","Grade 4","Sit and Reach",93.2
"North Stonington School District","=""1020011""","Grade 6","All Tests - District",62.5
"North Stonington School District","=""1020011""","Grade 6","Curl Up",85.7
"North Stonington School District","=""1020011""","Grade 6","Mile Run",75.0
"North Stonington School District","=""1020011""","Grade 6","Push Up",85.7
"North Stonington School District","=""1020011""","Grade 6","Sit and Reach",82.1
"North Stonington School District","=""1020011""","Grade 8","All Tests - District",37.7
"North Stonington School District","=""1020011""","Grade 8","Curl Up",88.5
"North Stonington School District","=""1020011""","Grade 8","Mile Run",55.7
"North Stonington School District","=""1020011""","Grade 8","Push Up",68.9
"North Stonington School District","=""1020011""","Grade 8","Sit and Reach",68.9
"North Stonington School District","=""1020011""","Grade 10","All Tests - District",52.0
"North Stonington School District","=""1020011""","Grade 10","Curl Up",82.0
"North Stonington School District","=""1020011""","Grade 10","Mile Run",66.0
"North Stonington School District","=""1020011""","Grade 10","Push Up",62.0
"North Stonington School District","=""1020011""","Grade 10","Sit and Reach",84.0
"Norwalk School District","=""1030011""","Grade 4","All Tests - District",47.1
"Norwalk School District","=""1030011""","Grade 4","Curl Up",83.7
"Norwalk School District","=""1030011""","Grade 4","Mile Run",73.0
"Norwalk School District","=""1030011""","Grade 4","Push Up",73.7
"Norwalk School District","=""1030011""","Grade 4","Sit and Reach",77.8
"Norwalk School District","=""1030011""","Grade 6","All Tests - District",58.6
"Norwalk School District","=""1030011""","Grade 6","Curl Up",84.0
"Norwalk School District","=""1030011""","Grade 6","Mile Run",77.6
"Norwalk School District","=""1030011""","Grade 6","Push Up",76.9
"Norwalk School District","=""1030011""","Grade 6","Sit and Reach",77.9
"Norwalk School District","=""1030011""","Grade 8","All Tests - District",49.1
"Norwalk School District","=""1030011""","Grade 8","Curl Up",80.5
"Norwalk School District","=""1030011""","Grade 8","Mile Run",59.7
"Norwalk School District","=""1030011""","Grade 8","Push Up",68.4
"Norwalk School District","=""1030011""","Grade 8","Sit and Reach",76.5
"Norwalk School District","=""1030011""","Grade 10","All Tests - District",42.3
"Norwalk School District","=""1030011""","Grade 10","Curl Up",71.5
"Norwalk School District","=""1030011""","Grade 10","Mile Run",62.3
"Norwalk School District","=""1030011""","Grade 10","Push Up",70.0
"Norwalk School District","=""1030011""","Grade 10","Sit and Reach",81.0
"Norwich Free Academy District","=""9010022""","Grade 4","All Tests - District","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Curl Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Mile Run","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Push Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Sit and Reach","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","All Tests - District","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Curl Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Mile Run","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Push Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Sit and Reach","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","All Tests - District","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Curl Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Mile Run","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Push Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Sit and Reach","N/A"
"Norwich Free Academy District","=""9010022""","Grade 10","All Tests - District",43.0
"Norwich Free Academy District","=""9010022""","Grade 10","Curl Up",81.6
"Norwich Free Academy District","=""9010022""","Grade 10","Mile Run",52.5
"Norwich Free Academy District","=""9010022""","Grade 10","Push Up",77.5
"Norwich Free Academy District","=""9010022""","Grade 10","Sit and Reach",80.4
"Norwich School District","=""1040011""","Grade 4","All Tests - District",34.6
"Norwich School District","=""1040011""","Grade 4","Curl Up",84.2
"Norwich School District","=""1040011""","Grade 4","Mile Run",72.5
"Norwich School District","=""1040011""","Grade 4","Push Up",54.5
"Norwich School District","=""1040011""","Grade 4","Sit and Reach",86.6
"Norwich School District","=""1040011""","Grade 6","All Tests - District",29.9
"Norwich School District","=""1040011""","Grade 6","Curl Up",80.8
"Norwich School District","=""1040011""","Grade 6","Mile Run",50.4
"Norwich School District","=""1040011""","Grade 6","Push Up",61.1
"Norwich School District","=""1040011""","Grade 6","Sit and Reach",64.0
"Norwich School District","=""1040011""","Grade 8","All Tests - District",40.9
"Norwich School District","=""1040011""","Grade 8","Curl Up",82.4
"Norwich School District","=""1040011""","Grade 8","Mile Run",59.1
"Norwich School District","=""1040011""","Grade 8","Push Up",71.7
"Norwich School District","=""1040011""","Grade 8","Sit and Reach",79.9
"Norwich School District","=""1040011""","Grade 10","All Tests - District",0.0
"Norwich School District","=""1040011""","Grade 10","Curl Up","*"
"Norwich School District","=""1040011""","Grade 10","Mile Run",0.0
"Norwich School District","=""1040011""","Grade 10","Push Up","*"
"Norwich School District","=""1040011""","Grade 10","Sit and Reach","*"
"Odyssey Community School District","=""2630013""","Grade 4","All Tests - District",37.9
"Odyssey Community School District","=""2630013""","Grade 4","Curl Up",100.0
"Odyssey Community School District","=""2630013""","Grade 4","Mile Run",48.3
"Odyssey Community School District","=""2630013""","Grade 4","Push Up",58.6
"Odyssey Community School District","=""2630013""","Grade 4","Sit and Reach",65.5
"Odyssey Community School District","=""2630013""","Grade 6","All Tests - District","*"
"Odyssey Community School District","=""2630013""","Grade 6","Curl Up",90.6
"Odyssey Community School District","=""2630013""","Grade 6","Mile Run",28.1
"Odyssey Community School District","=""2630013""","Grade 6","Push Up",40.6
"Odyssey Community School District","=""2630013""","Grade 6","Sit and Reach",75.0
"Odyssey Community School District","=""2630013""","Grade 8","All Tests - District",35.7
"Odyssey Community School District","=""2630013""","Grade 8","Curl Up",82.1
"Odyssey Community School District","=""2630013""","Grade 8","Mile Run",39.3
"Odyssey Community School District","=""2630013""","Grade 8","Push Up",50.0
"Odyssey Community School District","=""2630013""","Grade 8","Sit and Reach",89.3
"Odyssey Community School District","=""2630013""","Grade 10","All Tests - District","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Curl Up","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Mile Run","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Push Up","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Grade 4","All Tests - District",66.1
"Old Saybrook School District","=""1060011""","Grade 4","Curl Up",90.9
"Old Saybrook School District","=""1060011""","Grade 4","Mile Run",88.4
"Old Saybrook School District","=""1060011""","Grade 4","Push Up",70.2
"Old Saybrook School District","=""1060011""","Grade 4","Sit and Reach",90.1
"Old Saybrook School District","=""1060011""","Grade 6","All Tests - District",57.6
"Old Saybrook School District","=""1060011""","Grade 6","Curl Up",89.9
"Old Saybrook School District","=""1060011""","Grade 6","Mile Run",83.5
"Old Saybrook School District","=""1060011""","Grade 6","Push Up",71.2
"Old Saybrook School District","=""1060011""","Grade 6","Sit and Reach",83.5
"Old Saybrook School District","=""1060011""","Grade 8","All Tests - District",58.4
"Old Saybrook School District","=""1060011""","Grade 8","Curl Up",90.4
"Old Saybrook School District","=""1060011""","Grade 8","Mile Run",76.8
"Old Saybrook School District","=""1060011""","Grade 8","Push Up",71.2
"Old Saybrook School District","=""1060011""","Grade 8","Sit and Reach",85.6
"Old Saybrook School District","=""1060011""","Grade 10","All Tests - District",59.3
"Old Saybrook School District","=""1060011""","Grade 10","Curl Up",72.0
"Old Saybrook School District","=""1060011""","Grade 10","Mile Run",80.0
"Old Saybrook School District","=""1060011""","Grade 10","Push Up",61.3
"Old Saybrook School District","=""1060011""","Grade 10","Sit and Reach",76.7
"Orange School District","=""1070011""","Grade 4","All Tests - District",49.2
"Orange School District","=""1070011""","Grade 4","Curl Up",69.3
"Orange School District","=""1070011""","Grade 4","Mile Run",79.9
"Orange School District","=""1070011""","Grade 4","Push Up",69.8
"Orange School District","=""1070011""","Grade 4","Sit and Reach",87.2
"Orange School District","=""1070011""","Grade 6","All Tests - District",63.0
"Orange School District","=""1070011""","Grade 6","Curl Up",82.5
"Orange School District","=""1070011""","Grade 6","Mile Run",85.5
"Orange School District","=""1070011""","Grade 6","Push Up",71.0
"Orange School District","=""1070011""","Grade 6","Sit and Reach",83.0
"Orange School District","=""1070011""","Grade 8","All Tests - District","N/A"
"Orange School District","=""1070011""","Grade 8","Curl Up","N/A"
"Orange School District","=""1070011""","Grade 8","Mile Run","N/A"
"Orange School District","=""1070011""","Grade 8","Push Up","N/A"
"Orange School District","=""1070011""","Grade 8","Sit and Reach","N/A"
"Orange School District","=""1070011""","Grade 10","All Tests - District","N/A"
"Orange School District","=""1070011""","Grade 10","Curl Up","N/A"
"Orange School District","=""1070011""","Grade 10","Mile Run","N/A"
"Orange School District","=""1070011""","Grade 10","Push Up","N/A"
"Orange School District","=""1070011""","Grade 10","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Grade 4","All Tests - District",72.5
"Oxford School District","=""1080011""","Grade 4","Curl Up",98.2
"Oxford School District","=""1080011""","Grade 4","Mile Run",86.8
"Oxford School District","=""1080011""","Grade 4","Push Up",83.2
"Oxford School District","=""1080011""","Grade 4","Sit and Reach",91.6
"Oxford School District","=""1080011""","Grade 6","All Tests - District",54.1
"Oxford School District","=""1080011""","Grade 6","Curl Up",100.0
"Oxford School District","=""1080011""","Grade 6","Mile Run",90.5
"Oxford School District","=""1080011""","Grade 6","Push Up",90.5
"Oxford School District","=""1080011""","Grade 6","Sit and Reach",68.2
"Oxford School District","=""1080011""","Grade 8","All Tests - District",41.5
"Oxford School District","=""1080011""","Grade 8","Curl Up",98.5
"Oxford School District","=""1080011""","Grade 8","Mile Run",80.0
"Oxford School District","=""1080011""","Grade 8","Push Up",85.4
"Oxford School District","=""1080011""","Grade 8","Sit and Reach",82.3
"Oxford School District","=""1080011""","Grade 10","All Tests - District",57.5
"Oxford School District","=""1080011""","Grade 10","Curl Up",93.3
"Oxford School District","=""1080011""","Grade 10","Mile Run",59.0
"Oxford School District","=""1080011""","Grade 10","Push Up",78.4
"Oxford School District","=""1080011""","Grade 10","Sit and Reach",78.4
"Park City Prep Charter School District","=""2830013""","Grade 4","All Tests - District","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Curl Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Mile Run","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Push Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Sit and Reach","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 6","All Tests - District",11.3
"Park City Prep Charter School District","=""2830013""","Grade 6","Curl Up",54.9
"Park City Prep Charter School District","=""2830013""","Grade 6","Mile Run",46.5
"Park City Prep Charter School District","=""2830013""","Grade 6","Push Up",36.6
"Park City Prep Charter School District","=""2830013""","Grade 6","Sit and Reach",52.1
"Park City Prep Charter School District","=""2830013""","Grade 8","All Tests - District",25.6
"Park City Prep Charter School District","=""2830013""","Grade 8","Curl Up",74.4
"Park City Prep Charter School District","=""2830013""","Grade 8","Mile Run",60.5
"Park City Prep Charter School District","=""2830013""","Grade 8","Push Up",41.9
"Park City Prep Charter School District","=""2830013""","Grade 8","Sit and Reach",57.0
"Park City Prep Charter School District","=""2830013""","Grade 10","All Tests - District","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Curl Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Mile Run","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Push Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Sit and Reach","N/A"
"Plainfield School District","=""1090011""","Grade 4","All Tests - District",56.4
"Plainfield School District","=""1090011""","Grade 4","Curl Up",85.6
"Plainfield School District","=""1090011""","Grade 4","Mile Run",76.6
"Plainfield School District","=""1090011""","Grade 4","Push Up",62.8
"Plainfield School District","=""1090011""","Grade 4","Sit and Reach",89.9
"Plainfield School District","=""1090011""","Grade 6","All Tests - District",53.9
"Plainfield School District","=""1090011""","Grade 6","Curl Up",86.1
"Plainfield School District","=""1090011""","Grade 6","Mile Run",69.4
"Plainfield School District","=""1090011""","Grade 6","Push Up",70.6
"Plainfield School District","=""1090011""","Grade 6","Sit and Reach",75.6
"Plainfield School District","=""1090011""","Grade 8","All Tests - District",56.5
"Plainfield School District","=""1090011""","Grade 8","Curl Up",91.5
"Plainfield School District","=""1090011""","Grade 8","Mile Run",71.8
"Plainfield School District","=""1090011""","Grade 8","Push Up",73.4
"Plainfield School District","=""1090011""","Grade 8","Sit and Reach",76.3
"Plainfield School District","=""1090011""","Grade 10","All Tests - District",41.7
"Plainfield School District","=""1090011""","Grade 10","Curl Up",100.0
"Plainfield School District","=""1090011""","Grade 10","Mile Run",41.7
"Plainfield School District","=""1090011""","Grade 10","Push Up",79.2
"Plainfield School District","=""1090011""","Grade 10","Sit and Reach",87.5
"Plainville School District","=""1100011""","Grade 4","All Tests - District",60.5
"Plainville School District","=""1100011""","Grade 4","Curl Up",92.0
"Plainville School District","=""1100011""","Grade 4","Mile Run",68.5
"Plainville School District","=""1100011""","Grade 4","Push Up",83.3
"Plainville School District","=""1100011""","Grade 4","Sit and Reach",88.9
"Plainville School District","=""1100011""","Grade 6","All Tests - District",52.5
"Plainville School District","=""1100011""","Grade 6","Curl Up",83.3
"Plainville School District","=""1100011""","Grade 6","Mile Run",85.9
"Plainville School District","=""1100011""","Grade 6","Push Up",61.1
"Plainville School District","=""1100011""","Grade 6","Sit and Reach",89.4
"Plainville School District","=""1100011""","Grade 8","All Tests - District",54.4
"Plainville School District","=""1100011""","Grade 8","Curl Up",85.8
"Plainville School District","=""1100011""","Grade 8","Mile Run",75.1
"Plainville School District","=""1100011""","Grade 8","Push Up",72.8
"Plainville School District","=""1100011""","Grade 8","Sit and Reach",85.8
"Plainville School District","=""1100011""","Grade 10","All Tests - District",41.5
"Plainville School District","=""1100011""","Grade 10","Curl Up",85.2
"Plainville School District","=""1100011""","Grade 10","Mile Run",54.5
"Plainville School District","=""1100011""","Grade 10","Push Up",68.8
"Plainville School District","=""1100011""","Grade 10","Sit and Reach",85.2
"Plymouth School District","=""1110011""","Grade 4","All Tests - District",40.4
"Plymouth School District","=""1110011""","Grade 4","Curl Up",83.0
"Plymouth School District","=""1110011""","Grade 4","Mile Run",58.9
"Plymouth School District","=""1110011""","Grade 4","Push Up",69.5
"Plymouth School District","=""1110011""","Grade 4","Sit and Reach",86.5
"Plymouth School District","=""1110011""","Grade 6","All Tests - District",48.8
"Plymouth School District","=""1110011""","Grade 6","Curl Up",87.2
"Plymouth School District","=""1110011""","Grade 6","Mile Run",82.4
"Plymouth School District","=""1110011""","Grade 6","Push Up",60.0
"Plymouth School District","=""1110011""","Grade 6","Sit and Reach",78.4
"Plymouth School District","=""1110011""","Grade 8","All Tests - District",55.1
"Plymouth School District","=""1110011""","Grade 8","Curl Up",80.2
"Plymouth School District","=""1110011""","Grade 8","Mile Run",79.6
"Plymouth School District","=""1110011""","Grade 8","Push Up",67.1
"Plymouth School District","=""1110011""","Grade 8","Sit and Reach",80.8
"Plymouth School District","=""1110011""","Grade 10","All Tests - District",93.3
"Plymouth School District","=""1110011""","Grade 10","Curl Up",100.0
"Plymouth School District","=""1110011""","Grade 10","Mile Run",93.3
"Plymouth School District","=""1110011""","Grade 10","Push Up",100.0
"Plymouth School District","=""1110011""","Grade 10","Sit and Reach",100.0
"Pomfret School District","=""1120011""","Grade 4","All Tests - District",22.8
"Pomfret School District","=""1120011""","Grade 4","Curl Up",66.7
"Pomfret School District","=""1120011""","Grade 4","Mile Run",66.7
"Pomfret School District","=""1120011""","Grade 4","Push Up",35.1
"Pomfret School District","=""1120011""","Grade 4","Sit and Reach",63.2
"Pomfret School District","=""1120011""","Grade 6","All Tests - District",43.8
"Pomfret School District","=""1120011""","Grade 6","Curl Up",77.1
"Pomfret School District","=""1120011""","Grade 6","Mile Run",85.4
"Pomfret School District","=""1120011""","Grade 6","Push Up",58.3
"Pomfret School District","=""1120011""","Grade 6","Sit and Reach",77.1
"Pomfret School District","=""1120011""","Grade 8","All Tests - District",56.5
"Pomfret School District","=""1120011""","Grade 8","Curl Up",90.3
"Pomfret School District","=""1120011""","Grade 8","Mile Run",80.6
"Pomfret School District","=""1120011""","Grade 8","Push Up",69.4
"Pomfret School District","=""1120011""","Grade 8","Sit and Reach",72.6
"Pomfret School District","=""1120011""","Grade 10","All Tests - District","N/A"
"Pomfret School District","=""1120011""","Grade 10","Curl Up","N/A"
"Pomfret School District","=""1120011""","Grade 10","Mile Run","N/A"
"Pomfret School District","=""1120011""","Grade 10","Push Up","N/A"
"Pomfret School District","=""1120011""","Grade 10","Sit and Reach","N/A"
"Portland School District","=""1130011""","Grade 4","All Tests - District",32.5
"Portland School District","=""1130011""","Grade 4","Curl Up",65.0
"Portland School District","=""1130011""","Grade 4","Mile Run",46.2
"Portland School District","=""1130011""","Grade 4","Push Up",49.6
"Portland School District","=""1130011""","Grade 4","Sit and Reach",69.2
"Portland School District","=""1130011""","Grade 6","All Tests - District",29.9
"Portland School District","=""1130011""","Grade 6","Curl Up",47.4
"Portland School District","=""1130011""","Grade 6","Mile Run",42.3
"Portland School District","=""1130011""","Grade 6","Push Up",45.4
"Portland School District","=""1130011""","Grade 6","Sit and Reach",52.6
"Portland School District","=""1130011""","Grade 8","All Tests - District",32.0
"Portland School District","=""1130011""","Grade 8","Curl Up",68.9
"Portland School District","=""1130011""","Grade 8","Mile Run",53.3
"Portland School District","=""1130011""","Grade 8","Push Up",73.8
"Portland School District","=""1130011""","Grade 8","Sit and Reach",66.4
