"Physical Fitness Tests: Students Reaching Health Standard, 2013-14"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 10","Sit and Reach","N/A"
"New Britain School District","=""0890011""","Grade 4","All Tests - District",42.0
"New Britain School District","=""0890011""","Grade 4","Curl Up",74.1
"New Britain School District","=""0890011""","Grade 4","Mile Run",70.7
"New Britain School District","=""0890011""","Grade 4","Push Up",65.0
"New Britain School District","=""0890011""","Grade 4","Sit and Reach",81.3
"New Britain School District","=""0890011""","Grade 6","All Tests - District",32.3
"New Britain School District","=""0890011""","Grade 6","Curl Up",73.1
"New Britain School District","=""0890011""","Grade 6","Mile Run",58.0
"New Britain School District","=""0890011""","Grade 6","Push Up",58.7
"New Britain School District","=""0890011""","Grade 6","Sit and Reach",67.2
"New Britain School District","=""0890011""","Grade 8","All Tests - District",28.1
"New Britain School District","=""0890011""","Grade 8","Curl Up",67.4
"New Britain School District","=""0890011""","Grade 8","Mile Run",48.9
"New Britain School District","=""0890011""","Grade 8","Push Up",54.1
"New Britain School District","=""0890011""","Grade 8","Sit and Reach",75.4
"New Britain School District","=""0890011""","Grade 10","All Tests - District",50.4
"New Britain School District","=""0890011""","Grade 10","Curl Up",84.9
"New Britain School District","=""0890011""","Grade 10","Mile Run",68.7
"New Britain School District","=""0890011""","Grade 10","Push Up",62.3
"New Britain School District","=""0890011""","Grade 10","Sit and Reach",85.3
"New Canaan School District","=""0900011""","Grade 4","All Tests - District",90.3
"New Canaan School District","=""0900011""","Grade 4","Curl Up",98.1
"New Canaan School District","=""0900011""","Grade 4","Mile Run",97.7
"New Canaan School District","=""0900011""","Grade 4","Push Up",94.8
"New Canaan School District","=""0900011""","Grade 4","Sit and Reach",96.4
"New Canaan School District","=""0900011""","Grade 6","All Tests - District",79.3
"New Canaan School District","=""0900011""","Grade 6","Curl Up",94.0
"New Canaan School District","=""0900011""","Grade 6","Mile Run",96.7
"New Canaan School District","=""0900011""","Grade 6","Push Up",91.6
"New Canaan School District","=""0900011""","Grade 6","Sit and Reach",90.3
"New Canaan School District","=""0900011""","Grade 8","All Tests - District",83.2
"New Canaan School District","=""0900011""","Grade 8","Curl Up",97.1
"New Canaan School District","=""0900011""","Grade 8","Mile Run",94.5
"New Canaan School District","=""0900011""","Grade 8","Push Up",95.8
"New Canaan School District","=""0900011""","Grade 8","Sit and Reach",91.0
"New Canaan School District","=""0900011""","Grade 10","All Tests - District",68.7
"New Canaan School District","=""0900011""","Grade 10","Curl Up",99.1
"New Canaan School District","=""0900011""","Grade 10","Mile Run",81.9
"New Canaan School District","=""0900011""","Grade 10","Push Up",88.5
"New Canaan School District","=""0900011""","Grade 10","Sit and Reach",89.4
"New Fairfield School District","=""0910011""","Grade 4","All Tests - District",39.4
"New Fairfield School District","=""0910011""","Grade 4","Curl Up",83.9
"New Fairfield School District","=""0910011""","Grade 4","Mile Run",69.4
"New Fairfield School District","=""0910011""","Grade 4","Push Up",72.5
"New Fairfield School District","=""0910011""","Grade 4","Sit and Reach",73.6
"New Fairfield School District","=""0910011""","Grade 6","All Tests - District",69.9
"New Fairfield School District","=""0910011""","Grade 6","Curl Up",96.4
"New Fairfield School District","=""0910011""","Grade 6","Mile Run",81.1
"New Fairfield School District","=""0910011""","Grade 6","Push Up",90.3
"New Fairfield School District","=""0910011""","Grade 6","Sit and Reach",88.8
"New Fairfield School District","=""0910011""","Grade 8","All Tests - District",61.2
"New Fairfield School District","=""0910011""","Grade 8","Curl Up",93.9
"New Fairfield School District","=""0910011""","Grade 8","Mile Run",71.4
"New Fairfield School District","=""0910011""","Grade 8","Push Up",89.3
"New Fairfield School District","=""0910011""","Grade 8","Sit and Reach",83.2
"New Fairfield School District","=""0910011""","Grade 10","All Tests - District",58.1
"New Fairfield School District","=""0910011""","Grade 10","Curl Up",88.1
"New Fairfield School District","=""0910011""","Grade 10","Mile Run",68.7
"New Fairfield School District","=""0910011""","Grade 10","Push Up",87.7
"New Fairfield School District","=""0910011""","Grade 10","Sit and Reach",85.9
"New Hartford School District","=""0920011""","Grade 4","All Tests - District",64.6
"New Hartford School District","=""0920011""","Grade 4","Curl Up",98.7
"New Hartford School District","=""0920011""","Grade 4","Mile Run",98.7
"New Hartford School District","=""0920011""","Grade 4","Push Up",79.7
"New Hartford School District","=""0920011""","Grade 4","Sit and Reach",84.8
"New Hartford School District","=""0920011""","Grade 6","All Tests - District",57.0
"New Hartford School District","=""0920011""","Grade 6","Curl Up",90.7
"New Hartford School District","=""0920011""","Grade 6","Mile Run",95.3
"New Hartford School District","=""0920011""","Grade 6","Push Up",70.9
"New Hartford School District","=""0920011""","Grade 6","Sit and Reach",73.3
"New Hartford School District","=""0920011""","Grade 8","All Tests - District","N/A"
"New Hartford School District","=""0920011""","Grade 8","Curl Up","N/A"
"New Hartford School District","=""0920011""","Grade 8","Mile Run","N/A"
"New Hartford School District","=""0920011""","Grade 8","Push Up","N/A"
"New Hartford School District","=""0920011""","Grade 8","Sit and Reach","N/A"
"New Hartford School District","=""0920011""","Grade 10","All Tests - District","N/A"
"New Hartford School District","=""0920011""","Grade 10","Curl Up","N/A"
"New Hartford School District","=""0920011""","Grade 10","Mile Run","N/A"
"New Hartford School District","=""0920011""","Grade 10","Push Up","N/A"
"New Hartford School District","=""0920011""","Grade 10","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Grade 4","All Tests - District",36.1
"New Haven School District","=""0930011""","Grade 4","Curl Up",81.2
"New Haven School District","=""0930011""","Grade 4","Mile Run",68.6
"New Haven School District","=""0930011""","Grade 4","Push Up",60.6
"New Haven School District","=""0930011""","Grade 4","Sit and Reach",74.8
"New Haven School District","=""0930011""","Grade 6","All Tests - District",40.4
"New Haven School District","=""0930011""","Grade 6","Curl Up",85.6
"New Haven School District","=""0930011""","Grade 6","Mile Run",70.0
"New Haven School District","=""0930011""","Grade 6","Push Up",63.2
"New Haven School District","=""0930011""","Grade 6","Sit and Reach",75.7
"New Haven School District","=""0930011""","Grade 8","All Tests - District",37.7
"New Haven School District","=""0930011""","Grade 8","Curl Up",80.5
"New Haven School District","=""0930011""","Grade 8","Mile Run",59.6
"New Haven School District","=""0930011""","Grade 8","Push Up",58.2
"New Haven School District","=""0930011""","Grade 8","Sit and Reach",74.2
"New Haven School District","=""0930011""","Grade 10","All Tests - District",28.4
"New Haven School District","=""0930011""","Grade 10","Curl Up",77.5
"New Haven School District","=""0930011""","Grade 10","Mile Run",40.7
"New Haven School District","=""0930011""","Grade 10","Push Up",56.9
"New Haven School District","=""0930011""","Grade 10","Sit and Reach",69.2
"New London School District","=""0950011""","Grade 4","All Tests - District",11.3
"New London School District","=""0950011""","Grade 4","Curl Up",50.2
"New London School District","=""0950011""","Grade 4","Mile Run",51.1
"New London School District","=""0950011""","Grade 4","Push Up",38.1
"New London School District","=""0950011""","Grade 4","Sit and Reach",59.7
"New London School District","=""0950011""","Grade 6","All Tests - District",35.9
"New London School District","=""0950011""","Grade 6","Curl Up",81.8
"New London School District","=""0950011""","Grade 6","Mile Run",69.4
"New London School District","=""0950011""","Grade 6","Push Up",68.2
"New London School District","=""0950011""","Grade 6","Sit and Reach",58.8
"New London School District","=""0950011""","Grade 8","All Tests - District",39.8
"New London School District","=""0950011""","Grade 8","Curl Up",89.2
"New London School District","=""0950011""","Grade 8","Mile Run",62.7
"New London School District","=""0950011""","Grade 8","Push Up",72.3
"New London School District","=""0950011""","Grade 8","Sit and Reach",75.9
"New London School District","=""0950011""","Grade 10","All Tests - District",45.0
"New London School District","=""0950011""","Grade 10","Curl Up",87.0
"New London School District","=""0950011""","Grade 10","Mile Run",62.0
"New London School District","=""0950011""","Grade 10","Push Up",75.0
"New London School District","=""0950011""","Grade 10","Sit and Reach",94.0
"New Milford School District","=""0960011""","Grade 4","All Tests - District",31.3
"New Milford School District","=""0960011""","Grade 4","Curl Up",71.3
"New Milford School District","=""0960011""","Grade 4","Mile Run",68.4
"New Milford School District","=""0960011""","Grade 4","Push Up",50.3
"New Milford School District","=""0960011""","Grade 4","Sit and Reach",76.6
"New Milford School District","=""0960011""","Grade 6","All Tests - District",43.7
"New Milford School District","=""0960011""","Grade 6","Curl Up",82.8
"New Milford School District","=""0960011""","Grade 6","Mile Run",73.2
"New Milford School District","=""0960011""","Grade 6","Push Up",58.3
"New Milford School District","=""0960011""","Grade 6","Sit and Reach",69.9
"New Milford School District","=""0960011""","Grade 8","All Tests - District",39.3
"New Milford School District","=""0960011""","Grade 8","Curl Up",68.5
"New Milford School District","=""0960011""","Grade 8","Mile Run",64.7
"New Milford School District","=""0960011""","Grade 8","Push Up",65.6
"New Milford School District","=""0960011""","Grade 8","Sit and Reach",72.8
"New Milford School District","=""0960011""","Grade 10","All Tests - District",53.8
"New Milford School District","=""0960011""","Grade 10","Curl Up",80.7
"New Milford School District","=""0960011""","Grade 10","Mile Run",71.7
"New Milford School District","=""0960011""","Grade 10","Push Up",74.1
"New Milford School District","=""0960011""","Grade 10","Sit and Reach",87.2
"Newington School District","=""0940011""","Grade 4","All Tests - District",68.4
"Newington School District","=""0940011""","Grade 4","Curl Up",91.1
"Newington School District","=""0940011""","Grade 4","Mile Run",91.1
"Newington School District","=""0940011""","Grade 4","Push Up",81.0
"Newington School District","=""0940011""","Grade 4","Sit and Reach",89.9
"Newington School District","=""0940011""","Grade 6","All Tests - District",43.0
"Newington School District","=""0940011""","Grade 6","Curl Up",92.7
"Newington School District","=""0940011""","Grade 6","Mile Run",81.6
"Newington School District","=""0940011""","Grade 6","Push Up",56.0
"Newington School District","=""0940011""","Grade 6","Sit and Reach",75.9
"Newington School District","=""0940011""","Grade 8","All Tests - District",41.7
"Newington School District","=""0940011""","Grade 8","Curl Up",81.9
"Newington School District","=""0940011""","Grade 8","Mile Run",74.5
"Newington School District","=""0940011""","Grade 8","Push Up",56.7
"Newington School District","=""0940011""","Grade 8","Sit and Reach",80.7
"Newington School District","=""0940011""","Grade 10","All Tests - District",55.9
"Newington School District","=""0940011""","Grade 10","Curl Up",94.4
"Newington School District","=""0940011""","Grade 10","Mile Run",70.7
"Newington School District","=""0940011""","Grade 10","Push Up",77.3
"Newington School District","=""0940011""","Grade 10","Sit and Reach",83.6
"Newtown School District","=""0970011""","Grade 4","All Tests - District",65.5
"Newtown School District","=""0970011""","Grade 4","Curl Up",92.1
"Newtown School District","=""0970011""","Grade 4","Mile Run",90.3
"Newtown School District","=""0970011""","Grade 4","Push Up",78.5
"Newtown School District","=""0970011""","Grade 4","Sit and Reach",88.8
"Newtown School District","=""0970011""","Grade 6","All Tests - District",88.7
"Newtown School District","=""0970011""","Grade 6","Curl Up",99.8
"Newtown School District","=""0970011""","Grade 6","Mile Run",95.6
"Newtown School District","=""0970011""","Grade 6","Push Up",96.1
"Newtown School District","=""0970011""","Grade 6","Sit and Reach",93.8
"Newtown School District","=""0970011""","Grade 8","All Tests - District",67.1
"Newtown School District","=""0970011""","Grade 8","Curl Up",95.6
"Newtown School District","=""0970011""","Grade 8","Mile Run",77.4
"Newtown School District","=""0970011""","Grade 8","Push Up",82.0
"Newtown School District","=""0970011""","Grade 8","Sit and Reach",88.4
"Newtown School District","=""0970011""","Grade 10","All Tests - District",65.5
"Newtown School District","=""0970011""","Grade 10","Curl Up",91.7
"Newtown School District","=""0970011""","Grade 10","Mile Run",77.9
"Newtown School District","=""0970011""","Grade 10","Push Up",88.6
"Newtown School District","=""0970011""","Grade 10","Sit and Reach",86.4
"Norfolk School District","=""0980011""","Grade 4","All Tests - District","*"
"Norfolk School District","=""0980011""","Grade 4","Curl Up","*"
"Norfolk School District","=""0980011""","Grade 4","Mile Run","*"
"Norfolk School District","=""0980011""","Grade 4","Push Up","*"
"Norfolk School District","=""0980011""","Grade 4","Sit and Reach","*"
"Norfolk School District","=""0980011""","Grade 6","All Tests - District","*"
"Norfolk School District","=""0980011""","Grade 6","Curl Up","*"
"Norfolk School District","=""0980011""","Grade 6","Mile Run","*"
"Norfolk School District","=""0980011""","Grade 6","Push Up","*"
"Norfolk School District","=""0980011""","Grade 6","Sit and Reach","*"
"Norfolk School District","=""0980011""","Grade 8","All Tests - District","N/A"
"Norfolk School District","=""0980011""","Grade 8","Curl Up","N/A"
"Norfolk School District","=""0980011""","Grade 8","Mile Run","N/A"
"Norfolk School District","=""0980011""","Grade 8","Push Up","N/A"
"Norfolk School District","=""0980011""","Grade 8","Sit and Reach","N/A"
"Norfolk School District","=""0980011""","Grade 10","All Tests - District","N/A"
"Norfolk School District","=""0980011""","Grade 10","Curl Up","N/A"
"Norfolk School District","=""0980011""","Grade 10","Mile Run","N/A"
"Norfolk School District","=""0980011""","Grade 10","Push Up","N/A"
"Norfolk School District","=""0980011""","Grade 10","Sit and Reach","N/A"
"North Branford School District","=""0990011""","Grade 4","All Tests - District",70.2
"North Branford School District","=""0990011""","Grade 4","Curl Up",98.6
"North Branford School District","=""0990011""","Grade 4","Mile Run",79.4
"North Branford School District","=""0990011""","Grade 4","Push Up",85.1
"North Branford School District","=""0990011""","Grade 4","Sit and Reach",95.0
"North Branford School District","=""0990011""","Grade 6","All Tests - District",73.5
"North Branford School District","=""0990011""","Grade 6","Curl Up",93.4
"North Branford School District","=""0990011""","Grade 6","Mile Run",87.5
"North Branford School District","=""0990011""","Grade 6","Push Up",91.9
"North Branford School District","=""0990011""","Grade 6","Sit and Reach",86.8
"North Branford School District","=""0990011""","Grade 8","All Tests - District",43.4
"North Branford School District","=""0990011""","Grade 8","Curl Up",84.3
"North Branford School District","=""0990011""","Grade 8","Mile Run",55.4
"North Branford School District","=""0990011""","Grade 8","Push Up",81.9
"North Branford School District","=""0990011""","Grade 8","Sit and Reach",75.3
"North Branford School District","=""0990011""","Grade 10","All Tests - District",65.2
"North Branford School District","=""0990011""","Grade 10","Curl Up",90.2
"North Branford School District","=""0990011""","Grade 10","Mile Run",72.3
"North Branford School District","=""0990011""","Grade 10","Push Up",80.4
"North Branford School District","=""0990011""","Grade 10","Sit and Reach",98.2
"North Canaan School District","=""1000011""","Grade 4","All Tests - District",45.2
"North Canaan School District","=""1000011""","Grade 4","Curl Up",87.1
"North Canaan School District","=""1000011""","Grade 4","Mile Run",51.6
"North Canaan School District","=""1000011""","Grade 4","Push Up",54.8
"North Canaan School District","=""1000011""","Grade 4","Sit and Reach",90.3
"North Canaan School District","=""1000011""","Grade 6","All Tests - District",27.3
"North Canaan School District","=""1000011""","Grade 6","Curl Up",90.9
"North Canaan School District","=""1000011""","Grade 6","Mile Run",63.6
"North Canaan School District","=""1000011""","Grade 6","Push Up",45.5
"North Canaan School District","=""1000011""","Grade 6","Sit and Reach",81.8
"North Canaan School District","=""1000011""","Grade 8","All Tests - District",40.0
"North Canaan School District","=""1000011""","Grade 8","Curl Up",96.7
"North Canaan School District","=""1000011""","Grade 8","Mile Run",63.3
"North Canaan School District","=""1000011""","Grade 8","Push Up",56.7
"North Canaan School District","=""1000011""","Grade 8","Sit and Reach",70.0
"North Canaan School District","=""1000011""","Grade 10","All Tests - District","N/A"
"North Canaan School District","=""1000011""","Grade 10","Curl Up","N/A"
"North Canaan School District","=""1000011""","Grade 10","Mile Run","N/A"
"North Canaan School District","=""1000011""","Grade 10","Push Up","N/A"
"North Canaan School District","=""1000011""","Grade 10","Sit and Reach","N/A"
"North Haven School District","=""1010011""","Grade 4","All Tests - District",49.8
"North Haven School District","=""1010011""","Grade 4","Curl Up",88.0
"North Haven School District","=""1010011""","Grade 4","Mile Run",73.7
"North Haven School District","=""1010011""","Grade 4","Push Up",69.3
"North Haven School District","=""1010011""","Grade 4","Sit and Reach",90.0
"North Haven School District","=""1010011""","Grade 6","All Tests - District",43.9
"North Haven School District","=""1010011""","Grade 6","Curl Up",77.0
"North Haven School District","=""1010011""","Grade 6","Mile Run",66.5
"North Haven School District","=""1010011""","Grade 6","Push Up",58.2
"North Haven School District","=""1010011""","Grade 6","Sit and Reach",90.4
"North Haven School District","=""1010011""","Grade 8","All Tests - District",58.1
"North Haven School District","=""1010011""","Grade 8","Curl Up",80.9
"North Haven School District","=""1010011""","Grade 8","Mile Run",79.7
"North Haven School District","=""1010011""","Grade 8","Push Up",74.4
"North Haven School District","=""1010011""","Grade 8","Sit and Reach",93.1
"North Haven School District","=""1010011""","Grade 10","All Tests - District",64.1
"North Haven School District","=""1010011""","Grade 10","Curl Up",99.5
"North Haven School District","=""1010011""","Grade 10","Mile Run",78.3
"North Haven School District","=""1010011""","Grade 10","Push Up",84.8
"North Haven School District","=""1010011""","Grade 10","Sit and Reach",93.4
"North Stonington School District","=""1020011""","Grade 4","All Tests - District",11.5
"North Stonington School District","=""1020011""","Grade 4","Curl Up",76.9
"North Stonington School District","=""1020011""","Grade 4","Mile Run",55.8
"North Stonington School District","=""1020011""","Grade 4","Push Up",36.5
"North Stonington School District","=""1020011""","Grade 4","Sit and Reach",76.9
"North Stonington School District","=""1020011""","Grade 6","All Tests - District",58.8
"North Stonington School District","=""1020011""","Grade 6","Curl Up",78.4
"North Stonington School District","=""1020011""","Grade 6","Mile Run",64.7
"North Stonington School District","=""1020011""","Grade 6","Push Up",80.4
"North Stonington School District","=""1020011""","Grade 6","Sit and Reach",86.3
"North Stonington School District","=""1020011""","Grade 8","All Tests - District",51.0
"North Stonington School District","=""1020011""","Grade 8","Curl Up",94.1
"North Stonington School District","=""1020011""","Grade 8","Mile Run",68.6
"North Stonington School District","=""1020011""","Grade 8","Push Up",64.7
"North Stonington School District","=""1020011""","Grade 8","Sit and Reach",76.5
"North Stonington School District","=""1020011""","Grade 10","All Tests - District",65.2
"North Stonington School District","=""1020011""","Grade 10","Curl Up",97.8
"North Stonington School District","=""1020011""","Grade 10","Mile Run",71.7
"North Stonington School District","=""1020011""","Grade 10","Push Up",78.3
"North Stonington School District","=""1020011""","Grade 10","Sit and Reach",87.0
"Norwalk School District","=""1030011""","Grade 4","All Tests - District",59.0
"Norwalk School District","=""1030011""","Grade 4","Curl Up",90.7
"Norwalk School District","=""1030011""","Grade 4","Mile Run",80.8
"Norwalk School District","=""1030011""","Grade 4","Push Up",80.4
"Norwalk School District","=""1030011""","Grade 4","Sit and Reach",80.9
"Norwalk School District","=""1030011""","Grade 6","All Tests - District",49.4
"Norwalk School District","=""1030011""","Grade 6","Curl Up",86.9
"Norwalk School District","=""1030011""","Grade 6","Mile Run",74.4
"Norwalk School District","=""1030011""","Grade 6","Push Up",71.9
"Norwalk School District","=""1030011""","Grade 6","Sit and Reach",78.2
"Norwalk School District","=""1030011""","Grade 8","All Tests - District",43.0
"Norwalk School District","=""1030011""","Grade 8","Curl Up",87.8
"Norwalk School District","=""1030011""","Grade 8","Mile Run",62.6
"Norwalk School District","=""1030011""","Grade 8","Push Up",70.8
"Norwalk School District","=""1030011""","Grade 8","Sit and Reach",85.2
"Norwalk School District","=""1030011""","Grade 10","All Tests - District",52.8
"Norwalk School District","=""1030011""","Grade 10","Curl Up",80.0
"Norwalk School District","=""1030011""","Grade 10","Mile Run",61.9
"Norwalk School District","=""1030011""","Grade 10","Push Up",72.0
"Norwalk School District","=""1030011""","Grade 10","Sit and Reach",76.9
"Norwich Free Academy District","=""9010022""","Grade 4","All Tests - District","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Curl Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Mile Run","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Push Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Sit and Reach","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","All Tests - District","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Curl Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Mile Run","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Push Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Sit and Reach","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","All Tests - District","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Curl Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Mile Run","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Push Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Sit and Reach","N/A"
"Norwich Free Academy District","=""9010022""","Grade 10","All Tests - District",42.9
"Norwich Free Academy District","=""9010022""","Grade 10","Curl Up",85.1
"Norwich Free Academy District","=""9010022""","Grade 10","Mile Run",56.5
"Norwich Free Academy District","=""9010022""","Grade 10","Push Up",66.1
"Norwich Free Academy District","=""9010022""","Grade 10","Sit and Reach",88.3
"Norwich School District","=""1040011""","Grade 4","All Tests - District",28.8
"Norwich School District","=""1040011""","Grade 4","Curl Up",58.1
"Norwich School District","=""1040011""","Grade 4","Mile Run",67.4
"Norwich School District","=""1040011""","Grade 4","Push Up",48.5
"Norwich School District","=""1040011""","Grade 4","Sit and Reach",73.3
"Norwich School District","=""1040011""","Grade 6","All Tests - District",33.5
"Norwich School District","=""1040011""","Grade 6","Curl Up",82.4
"Norwich School District","=""1040011""","Grade 6","Mile Run",50.0
"Norwich School District","=""1040011""","Grade 6","Push Up",60.4
"Norwich School District","=""1040011""","Grade 6","Sit and Reach",75.8
"Norwich School District","=""1040011""","Grade 8","All Tests - District",32.9
"Norwich School District","=""1040011""","Grade 8","Curl Up",87.2
"Norwich School District","=""1040011""","Grade 8","Mile Run",42.1
"Norwich School District","=""1040011""","Grade 8","Push Up",62.6
"Norwich School District","=""1040011""","Grade 8","Sit and Reach",86.9
"Norwich School District","=""1040011""","Grade 10","All Tests - District","N/A"
"Norwich School District","=""1040011""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Grade 10","Sit and Reach","N/A"
"Odyssey Community School District","=""2630013""","Grade 4","All Tests - District",27.0
"Odyssey Community School District","=""2630013""","Grade 4","Curl Up",75.7
"Odyssey Community School District","=""2630013""","Grade 4","Mile Run",45.9
"Odyssey Community School District","=""2630013""","Grade 4","Push Up",40.5
"Odyssey Community School District","=""2630013""","Grade 4","Sit and Reach",89.2
"Odyssey Community School District","=""2630013""","Grade 6","All Tests - District",47.2
"Odyssey Community School District","=""2630013""","Grade 6","Curl Up",97.2
"Odyssey Community School District","=""2630013""","Grade 6","Mile Run",61.1
"Odyssey Community School District","=""2630013""","Grade 6","Push Up",63.9
"Odyssey Community School District","=""2630013""","Grade 6","Sit and Reach",91.7
"Odyssey Community School District","=""2630013""","Grade 8","All Tests - District",37.5
"Odyssey Community School District","=""2630013""","Grade 8","Curl Up",81.3
"Odyssey Community School District","=""2630013""","Grade 8","Mile Run",71.9
"Odyssey Community School District","=""2630013""","Grade 8","Push Up",50.0
"Odyssey Community School District","=""2630013""","Grade 8","Sit and Reach",90.6
"Odyssey Community School District","=""2630013""","Grade 10","All Tests - District","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Curl Up","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Mile Run","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Push Up","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Grade 4","All Tests - District",55.4
"Old Saybrook School District","=""1060011""","Grade 4","Curl Up",89.1
"Old Saybrook School District","=""1060011""","Grade 4","Mile Run",86.1
"Old Saybrook School District","=""1060011""","Grade 4","Push Up",67.3
"Old Saybrook School District","=""1060011""","Grade 4","Sit and Reach",82.2
"Old Saybrook School District","=""1060011""","Grade 6","All Tests - District",56.9
"Old Saybrook School District","=""1060011""","Grade 6","Curl Up",92.7
"Old Saybrook School District","=""1060011""","Grade 6","Mile Run",81.3
"Old Saybrook School District","=""1060011""","Grade 6","Push Up",75.6
"Old Saybrook School District","=""1060011""","Grade 6","Sit and Reach",82.9
"Old Saybrook School District","=""1060011""","Grade 8","All Tests - District",64.8
"Old Saybrook School District","=""1060011""","Grade 8","Curl Up",82.8
"Old Saybrook School District","=""1060011""","Grade 8","Mile Run",86.9
"Old Saybrook School District","=""1060011""","Grade 8","Push Up",77.0
"Old Saybrook School District","=""1060011""","Grade 8","Sit and Reach",87.7
"Old Saybrook School District","=""1060011""","Grade 10","All Tests - District",73.5
"Old Saybrook School District","=""1060011""","Grade 10","Curl Up",99.1
"Old Saybrook School District","=""1060011""","Grade 10","Mile Run",76.9
"Old Saybrook School District","=""1060011""","Grade 10","Push Up",89.7
"Old Saybrook School District","=""1060011""","Grade 10","Sit and Reach",90.6
"Orange School District","=""1070011""","Grade 4","All Tests - District",52.2
"Orange School District","=""1070011""","Grade 4","Curl Up",76.9
"Orange School District","=""1070011""","Grade 4","Mile Run",80.1
"Orange School District","=""1070011""","Grade 4","Push Up",67.2
"Orange School District","=""1070011""","Grade 4","Sit and Reach",91.9
"Orange School District","=""1070011""","Grade 6","All Tests - District",57.4
"Orange School District","=""1070011""","Grade 6","Curl Up",88.8
"Orange School District","=""1070011""","Grade 6","Mile Run",79.8
"Orange School District","=""1070011""","Grade 6","Push Up",68.6
"Orange School District","=""1070011""","Grade 6","Sit and Reach",86.2
"Orange School District","=""1070011""","Grade 8","All Tests - District","N/A"
"Orange School District","=""1070011""","Grade 8","Curl Up","N/A"
"Orange School District","=""1070011""","Grade 8","Mile Run","N/A"
"Orange School District","=""1070011""","Grade 8","Push Up","N/A"
"Orange School District","=""1070011""","Grade 8","Sit and Reach","N/A"
"Orange School District","=""1070011""","Grade 10","All Tests - District","N/A"
"Orange School District","=""1070011""","Grade 10","Curl Up","N/A"
"Orange School District","=""1070011""","Grade 10","Mile Run","N/A"
"Orange School District","=""1070011""","Grade 10","Push Up","N/A"
"Orange School District","=""1070011""","Grade 10","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Grade 4","All Tests - District",50.0
"Oxford School District","=""1080011""","Grade 4","Curl Up",91.7
"Oxford School District","=""1080011""","Grade 4","Mile Run",89.3
"Oxford School District","=""1080011""","Grade 4","Push Up",66.1
"Oxford School District","=""1080011""","Grade 4","Sit and Reach",73.8
"Oxford School District","=""1080011""","Grade 6","All Tests - District",53.1
"Oxford School District","=""1080011""","Grade 6","Curl Up",93.0
"Oxford School District","=""1080011""","Grade 6","Mile Run",77.6
"Oxford School District","=""1080011""","Grade 6","Push Up",86.7
"Oxford School District","=""1080011""","Grade 6","Sit and Reach",68.5
"Oxford School District","=""1080011""","Grade 8","All Tests - District",52.7
"Oxford School District","=""1080011""","Grade 8","Curl Up",94.5
"Oxford School District","=""1080011""","Grade 8","Mile Run",59.3
"Oxford School District","=""1080011""","Grade 8","Push Up",92.3
"Oxford School District","=""1080011""","Grade 8","Sit and Reach",82.4
"Oxford School District","=""1080011""","Grade 10","All Tests - District",39.1
"Oxford School District","=""1080011""","Grade 10","Curl Up",97.1
"Oxford School District","=""1080011""","Grade 10","Mile Run",46.4
"Oxford School District","=""1080011""","Grade 10","Push Up",59.4
"Oxford School District","=""1080011""","Grade 10","Sit and Reach",92.0
"Park City Prep Charter School District","=""2830013""","Grade 4","All Tests - District","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Curl Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Mile Run","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Push Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Sit and Reach","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 6","All Tests - District",25.5
"Park City Prep Charter School District","=""2830013""","Grade 6","Curl Up",58.5
"Park City Prep Charter School District","=""2830013""","Grade 6","Mile Run",70.2
