"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 10","Mile Run","N/A"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 10","Push Up","N/A"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 10","Sit and Reach","N/A"
"New Britain School District","=""0890011""","Grade 4","All Tests - District",39.9
"New Britain School District","=""0890011""","Grade 4","Curl Up",73.9
"New Britain School District","=""0890011""","Grade 4","Mile Run",71.4
"New Britain School District","=""0890011""","Grade 4","Push Up",61.5
"New Britain School District","=""0890011""","Grade 4","Sit and Reach",82.2
"New Britain School District","=""0890011""","Grade 6","All Tests - District",24.3
"New Britain School District","=""0890011""","Grade 6","Curl Up",55.1
"New Britain School District","=""0890011""","Grade 6","Mile Run",41.6
"New Britain School District","=""0890011""","Grade 6","Push Up",50.5
"New Britain School District","=""0890011""","Grade 6","Sit and Reach",65.6
"New Britain School District","=""0890011""","Grade 8","All Tests - District",26.1
"New Britain School District","=""0890011""","Grade 8","Curl Up",52.4
"New Britain School District","=""0890011""","Grade 8","Mile Run",42.8
"New Britain School District","=""0890011""","Grade 8","Push Up",48.1
"New Britain School District","=""0890011""","Grade 8","Sit and Reach",70.6
"New Britain School District","=""0890011""","Grade 10","All Tests - District",32.4
"New Britain School District","=""0890011""","Grade 10","Curl Up",93.5
"New Britain School District","=""0890011""","Grade 10","Mile Run",36.4
"New Britain School District","=""0890011""","Grade 10","Push Up",61.8
"New Britain School District","=""0890011""","Grade 10","Sit and Reach",94.9
"New Canaan School District","=""0900011""","Grade 4","All Tests - District",86.1
"New Canaan School District","=""0900011""","Grade 4","Curl Up",97.9
"New Canaan School District","=""0900011""","Grade 4","Mile Run",93.0
"New Canaan School District","=""0900011""","Grade 4","Push Up",95.8
"New Canaan School District","=""0900011""","Grade 4","Sit and Reach",96.1
"New Canaan School District","=""0900011""","Grade 6","All Tests - District",77.2
"New Canaan School District","=""0900011""","Grade 6","Curl Up",88.8
"New Canaan School District","=""0900011""","Grade 6","Mile Run",95.8
"New Canaan School District","=""0900011""","Grade 6","Push Up",92.0
"New Canaan School District","=""0900011""","Grade 6","Sit and Reach",91.0
"New Canaan School District","=""0900011""","Grade 8","All Tests - District",79.4
"New Canaan School District","=""0900011""","Grade 8","Curl Up",94.5
"New Canaan School District","=""0900011""","Grade 8","Mile Run",90.8
"New Canaan School District","=""0900011""","Grade 8","Push Up",94.1
"New Canaan School District","=""0900011""","Grade 8","Sit and Reach",90.8
"New Canaan School District","=""0900011""","Grade 10","All Tests - District",53.1
"New Canaan School District","=""0900011""","Grade 10","Curl Up",99.0
"New Canaan School District","=""0900011""","Grade 10","Mile Run",69.8
"New Canaan School District","=""0900011""","Grade 10","Push Up",85.2
"New Canaan School District","=""0900011""","Grade 10","Sit and Reach",80.0
"New Fairfield School District","=""0910011""","Grade 4","All Tests - District",53.0
"New Fairfield School District","=""0910011""","Grade 4","Curl Up",93.4
"New Fairfield School District","=""0910011""","Grade 4","Mile Run",80.7
"New Fairfield School District","=""0910011""","Grade 4","Push Up",84.5
"New Fairfield School District","=""0910011""","Grade 4","Sit and Reach",75.1
"New Fairfield School District","=""0910011""","Grade 6","All Tests - District",58.2
"New Fairfield School District","=""0910011""","Grade 6","Curl Up",91.8
"New Fairfield School District","=""0910011""","Grade 6","Mile Run",69.4
"New Fairfield School District","=""0910011""","Grade 6","Push Up",90.8
"New Fairfield School District","=""0910011""","Grade 6","Sit and Reach",76.0
"New Fairfield School District","=""0910011""","Grade 8","All Tests - District",64.1
"New Fairfield School District","=""0910011""","Grade 8","Curl Up",95.0
"New Fairfield School District","=""0910011""","Grade 8","Mile Run",75.0
"New Fairfield School District","=""0910011""","Grade 8","Push Up",90.5
"New Fairfield School District","=""0910011""","Grade 8","Sit and Reach",86.4
"New Fairfield School District","=""0910011""","Grade 10","All Tests - District",57.1
"New Fairfield School District","=""0910011""","Grade 10","Curl Up",87.2
"New Fairfield School District","=""0910011""","Grade 10","Mile Run",77.6
"New Fairfield School District","=""0910011""","Grade 10","Push Up",91.3
"New Fairfield School District","=""0910011""","Grade 10","Sit and Reach",85.7
"New Hartford School District","=""0920011""","Grade 4","All Tests - District",55.8
"New Hartford School District","=""0920011""","Grade 4","Curl Up",98.8
"New Hartford School District","=""0920011""","Grade 4","Mile Run",93.0
"New Hartford School District","=""0920011""","Grade 4","Push Up",64.0
"New Hartford School District","=""0920011""","Grade 4","Sit and Reach",77.9
"New Hartford School District","=""0920011""","Grade 6","All Tests - District",41.1
"New Hartford School District","=""0920011""","Grade 6","Curl Up",88.9
"New Hartford School District","=""0920011""","Grade 6","Mile Run",95.6
"New Hartford School District","=""0920011""","Grade 6","Push Up",63.3
"New Hartford School District","=""0920011""","Grade 6","Sit and Reach",65.6
"New Hartford School District","=""0920011""","Grade 8","All Tests - District","N/A"
"New Hartford School District","=""0920011""","Grade 8","Curl Up","N/A"
"New Hartford School District","=""0920011""","Grade 8","Mile Run","N/A"
"New Hartford School District","=""0920011""","Grade 8","Push Up","N/A"
"New Hartford School District","=""0920011""","Grade 8","Sit and Reach","N/A"
"New Hartford School District","=""0920011""","Grade 10","All Tests - District","N/A"
"New Hartford School District","=""0920011""","Grade 10","Curl Up","N/A"
"New Hartford School District","=""0920011""","Grade 10","Mile Run","N/A"
"New Hartford School District","=""0920011""","Grade 10","Push Up","N/A"
"New Hartford School District","=""0920011""","Grade 10","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Grade 4","All Tests - District",36.4
"New Haven School District","=""0930011""","Grade 4","Curl Up",76.5
"New Haven School District","=""0930011""","Grade 4","Mile Run",68.8
"New Haven School District","=""0930011""","Grade 4","Push Up",59.1
"New Haven School District","=""0930011""","Grade 4","Sit and Reach",75.2
"New Haven School District","=""0930011""","Grade 6","All Tests - District",39.7
"New Haven School District","=""0930011""","Grade 6","Curl Up",78.0
"New Haven School District","=""0930011""","Grade 6","Mile Run",68.9
"New Haven School District","=""0930011""","Grade 6","Push Up",58.9
"New Haven School District","=""0930011""","Grade 6","Sit and Reach",76.1
"New Haven School District","=""0930011""","Grade 8","All Tests - District",38.4
"New Haven School District","=""0930011""","Grade 8","Curl Up",74.5
"New Haven School District","=""0930011""","Grade 8","Mile Run",61.1
"New Haven School District","=""0930011""","Grade 8","Push Up",59.9
"New Haven School District","=""0930011""","Grade 8","Sit and Reach",77.8
"New Haven School District","=""0930011""","Grade 10","All Tests - District",24.5
"New Haven School District","=""0930011""","Grade 10","Curl Up",64.3
"New Haven School District","=""0930011""","Grade 10","Mile Run",41.5
"New Haven School District","=""0930011""","Grade 10","Push Up",56.3
"New Haven School District","=""0930011""","Grade 10","Sit and Reach",72.9
"New London School District","=""0950011""","Grade 4","All Tests - District",12.4
"New London School District","=""0950011""","Grade 4","Curl Up",51.0
"New London School District","=""0950011""","Grade 4","Mile Run",57.2
"New London School District","=""0950011""","Grade 4","Push Up",40.7
"New London School District","=""0950011""","Grade 4","Sit and Reach",42.3
"New London School District","=""0950011""","Grade 6","All Tests - District",31.8
"New London School District","=""0950011""","Grade 6","Curl Up",75.5
"New London School District","=""0950011""","Grade 6","Mile Run",52.7
"New London School District","=""0950011""","Grade 6","Push Up",63.6
"New London School District","=""0950011""","Grade 6","Sit and Reach",61.8
"New London School District","=""0950011""","Grade 8","All Tests - District",26.1
"New London School District","=""0950011""","Grade 8","Curl Up",81.2
"New London School District","=""0950011""","Grade 8","Mile Run",52.7
"New London School District","=""0950011""","Grade 8","Push Up",63.6
"New London School District","=""0950011""","Grade 8","Sit and Reach",72.7
"New London School District","=""0950011""","Grade 10","All Tests - District",18.9
"New London School District","=""0950011""","Grade 10","Curl Up",74.7
"New London School District","=""0950011""","Grade 10","Mile Run",25.3
"New London School District","=""0950011""","Grade 10","Push Up",49.5
"New London School District","=""0950011""","Grade 10","Sit and Reach",81.1
"New Milford School District","=""0960011""","Grade 4","All Tests - District",33.1
"New Milford School District","=""0960011""","Grade 4","Curl Up",80.4
"New Milford School District","=""0960011""","Grade 4","Mile Run",62.5
"New Milford School District","=""0960011""","Grade 4","Push Up",52.2
"New Milford School District","=""0960011""","Grade 4","Sit and Reach",77.8
"New Milford School District","=""0960011""","Grade 6","All Tests - District",46.8
"New Milford School District","=""0960011""","Grade 6","Curl Up",87.9
"New Milford School District","=""0960011""","Grade 6","Mile Run",72.5
"New Milford School District","=""0960011""","Grade 6","Push Up",64.7
"New Milford School District","=""0960011""","Grade 6","Sit and Reach",77.2
"New Milford School District","=""0960011""","Grade 8","All Tests - District",43.2
"New Milford School District","=""0960011""","Grade 8","Curl Up",78.0
"New Milford School District","=""0960011""","Grade 8","Mile Run",54.8
"New Milford School District","=""0960011""","Grade 8","Push Up",69.9
"New Milford School District","=""0960011""","Grade 8","Sit and Reach",68.7
"New Milford School District","=""0960011""","Grade 10","All Tests - District",48.6
"New Milford School District","=""0960011""","Grade 10","Curl Up",78.2
"New Milford School District","=""0960011""","Grade 10","Mile Run",65.4
"New Milford School District","=""0960011""","Grade 10","Push Up",84.9
"New Milford School District","=""0960011""","Grade 10","Sit and Reach",86.0
"Newington School District","=""0940011""","Grade 4","All Tests - District",70.7
"Newington School District","=""0940011""","Grade 4","Curl Up",94.3
"Newington School District","=""0940011""","Grade 4","Mile Run",91.4
"Newington School District","=""0940011""","Grade 4","Push Up",79.3
"Newington School District","=""0940011""","Grade 4","Sit and Reach",91.1
"Newington School District","=""0940011""","Grade 6","All Tests - District",41.9
"Newington School District","=""0940011""","Grade 6","Curl Up",91.1
"Newington School District","=""0940011""","Grade 6","Mile Run",79.7
"Newington School District","=""0940011""","Grade 6","Push Up",58.1
"Newington School District","=""0940011""","Grade 6","Sit and Reach",72.1
"Newington School District","=""0940011""","Grade 8","All Tests - District",43.7
"Newington School District","=""0940011""","Grade 8","Curl Up",84.2
"Newington School District","=""0940011""","Grade 8","Mile Run",76.6
"Newington School District","=""0940011""","Grade 8","Push Up",55.4
"Newington School District","=""0940011""","Grade 8","Sit and Reach",80.4
"Newington School District","=""0940011""","Grade 10","All Tests - District",48.9
"Newington School District","=""0940011""","Grade 10","Curl Up",94.1
"Newington School District","=""0940011""","Grade 10","Mile Run",60.1
"Newington School District","=""0940011""","Grade 10","Push Up",72.9
"Newington School District","=""0940011""","Grade 10","Sit and Reach",79.8
"Newtown School District","=""0970011""","Grade 4","All Tests - District",78.6
"Newtown School District","=""0970011""","Grade 4","Curl Up",95.4
"Newtown School District","=""0970011""","Grade 4","Mile Run",91.1
"Newtown School District","=""0970011""","Grade 4","Push Up",89.5
"Newtown School District","=""0970011""","Grade 4","Sit and Reach",93.6
"Newtown School District","=""0970011""","Grade 6","All Tests - District",86.3
"Newtown School District","=""0970011""","Grade 6","Curl Up",91.8
"Newtown School District","=""0970011""","Grade 6","Mile Run",90.5
"Newtown School District","=""0970011""","Grade 6","Push Up",99.1
"Newtown School District","=""0970011""","Grade 6","Sit and Reach",93.6
"Newtown School District","=""0970011""","Grade 8","All Tests - District",62.8
"Newtown School District","=""0970011""","Grade 8","Curl Up",91.8
"Newtown School District","=""0970011""","Grade 8","Mile Run",86.2
"Newtown School District","=""0970011""","Grade 8","Push Up",83.1
"Newtown School District","=""0970011""","Grade 8","Sit and Reach",84.4
"Newtown School District","=""0970011""","Grade 10","All Tests - District",65.2
"Newtown School District","=""0970011""","Grade 10","Curl Up",84.9
"Newtown School District","=""0970011""","Grade 10","Mile Run",80.0
"Newtown School District","=""0970011""","Grade 10","Push Up",86.5
"Newtown School District","=""0970011""","Grade 10","Sit and Reach",88.6
"Norfolk School District","=""0980011""","Grade 4","All Tests - District","*"
"Norfolk School District","=""0980011""","Grade 4","Curl Up","*"
"Norfolk School District","=""0980011""","Grade 4","Mile Run","*"
"Norfolk School District","=""0980011""","Grade 4","Push Up","*"
"Norfolk School District","=""0980011""","Grade 4","Sit and Reach","*"
"Norfolk School District","=""0980011""","Grade 6","All Tests - District","*"
"Norfolk School District","=""0980011""","Grade 6","Curl Up","*"
"Norfolk School District","=""0980011""","Grade 6","Mile Run","*"
"Norfolk School District","=""0980011""","Grade 6","Push Up","*"
"Norfolk School District","=""0980011""","Grade 6","Sit and Reach","*"
"Norfolk School District","=""0980011""","Grade 8","All Tests - District","N/A"
"Norfolk School District","=""0980011""","Grade 8","Curl Up","N/A"
"Norfolk School District","=""0980011""","Grade 8","Mile Run","N/A"
"Norfolk School District","=""0980011""","Grade 8","Push Up","N/A"
"Norfolk School District","=""0980011""","Grade 8","Sit and Reach","N/A"
"Norfolk School District","=""0980011""","Grade 10","All Tests - District","N/A"
"Norfolk School District","=""0980011""","Grade 10","Curl Up","N/A"
"Norfolk School District","=""0980011""","Grade 10","Mile Run","N/A"
"Norfolk School District","=""0980011""","Grade 10","Push Up","N/A"
"Norfolk School District","=""0980011""","Grade 10","Sit and Reach","N/A"
"North Branford School District","=""0990011""","Grade 4","All Tests - District",72.3
"North Branford School District","=""0990011""","Grade 4","Curl Up",99.4
"North Branford School District","=""0990011""","Grade 4","Mile Run",72.3
"North Branford School District","=""0990011""","Grade 4","Push Up",92.5
"North Branford School District","=""0990011""","Grade 4","Sit and Reach",97.5
"North Branford School District","=""0990011""","Grade 6","All Tests - District",55.9
"North Branford School District","=""0990011""","Grade 6","Curl Up",82.8
"North Branford School District","=""0990011""","Grade 6","Mile Run",71.0
"North Branford School District","=""0990011""","Grade 6","Push Up",81.2
"North Branford School District","=""0990011""","Grade 6","Sit and Reach",79.6
"North Branford School District","=""0990011""","Grade 8","All Tests - District",43.9
"North Branford School District","=""0990011""","Grade 8","Curl Up",82.9
"North Branford School District","=""0990011""","Grade 8","Mile Run",61.6
"North Branford School District","=""0990011""","Grade 8","Push Up",78.7
"North Branford School District","=""0990011""","Grade 8","Sit and Reach",76.2
"North Branford School District","=""0990011""","Grade 10","All Tests - District",52.4
"North Branford School District","=""0990011""","Grade 10","Curl Up",96.1
"North Branford School District","=""0990011""","Grade 10","Mile Run",65.0
"North Branford School District","=""0990011""","Grade 10","Push Up",81.6
"North Branford School District","=""0990011""","Grade 10","Sit and Reach",80.6
"North Canaan School District","=""1000011""","Grade 4","All Tests - District",50.0
"North Canaan School District","=""1000011""","Grade 4","Curl Up",92.3
"North Canaan School District","=""1000011""","Grade 4","Mile Run",53.8
"North Canaan School District","=""1000011""","Grade 4","Push Up",65.4
"North Canaan School District","=""1000011""","Grade 4","Sit and Reach",88.5
"North Canaan School District","=""1000011""","Grade 6","All Tests - District",29.0
"North Canaan School District","=""1000011""","Grade 6","Curl Up",90.3
"North Canaan School District","=""1000011""","Grade 6","Mile Run",58.1
"North Canaan School District","=""1000011""","Grade 6","Push Up",48.4
"North Canaan School District","=""1000011""","Grade 6","Sit and Reach",83.9
"North Canaan School District","=""1000011""","Grade 8","All Tests - District",25.0
"North Canaan School District","=""1000011""","Grade 8","Curl Up",87.5
"North Canaan School District","=""1000011""","Grade 8","Mile Run",37.5
"North Canaan School District","=""1000011""","Grade 8","Push Up",43.8
"North Canaan School District","=""1000011""","Grade 8","Sit and Reach",100.0
"North Canaan School District","=""1000011""","Grade 10","All Tests - District","N/A"
"North Canaan School District","=""1000011""","Grade 10","Curl Up","N/A"
"North Canaan School District","=""1000011""","Grade 10","Mile Run","N/A"
"North Canaan School District","=""1000011""","Grade 10","Push Up","N/A"
"North Canaan School District","=""1000011""","Grade 10","Sit and Reach","N/A"
"North Haven School District","=""1010011""","Grade 4","All Tests - District",47.2
"North Haven School District","=""1010011""","Grade 4","Curl Up",87.0
"North Haven School District","=""1010011""","Grade 4","Mile Run",69.9
"North Haven School District","=""1010011""","Grade 4","Push Up",66.9
"North Haven School District","=""1010011""","Grade 4","Sit and Reach",85.1
"North Haven School District","=""1010011""","Grade 6","All Tests - District",46.9
"North Haven School District","=""1010011""","Grade 6","Curl Up",83.1
"North Haven School District","=""1010011""","Grade 6","Mile Run",72.4
"North Haven School District","=""1010011""","Grade 6","Push Up",69.1
"North Haven School District","=""1010011""","Grade 6","Sit and Reach",82.7
"North Haven School District","=""1010011""","Grade 8","All Tests - District",57.1
"North Haven School District","=""1010011""","Grade 8","Curl Up",87.4
"North Haven School District","=""1010011""","Grade 8","Mile Run",76.6
"North Haven School District","=""1010011""","Grade 8","Push Up",75.5
"North Haven School District","=""1010011""","Grade 8","Sit and Reach",83.5
"North Haven School District","=""1010011""","Grade 10","All Tests - District",60.7
"North Haven School District","=""1010011""","Grade 10","Curl Up",91.4
"North Haven School District","=""1010011""","Grade 10","Mile Run",65.2
"North Haven School District","=""1010011""","Grade 10","Push Up",86.5
"North Haven School District","=""1010011""","Grade 10","Sit and Reach",91.0
"North Stonington School District","=""1020011""","Grade 4","All Tests - District",29.5
"North Stonington School District","=""1020011""","Grade 4","Curl Up",90.9
"North Stonington School District","=""1020011""","Grade 4","Mile Run",45.5
"North Stonington School District","=""1020011""","Grade 4","Push Up",65.9
"North Stonington School District","=""1020011""","Grade 4","Sit and Reach",77.3
"North Stonington School District","=""1020011""","Grade 6","All Tests - District",52.8
"North Stonington School District","=""1020011""","Grade 6","Curl Up",94.3
"North Stonington School District","=""1020011""","Grade 6","Mile Run",58.5
"North Stonington School District","=""1020011""","Grade 6","Push Up",84.9
"North Stonington School District","=""1020011""","Grade 6","Sit and Reach",86.8
"North Stonington School District","=""1020011""","Grade 8","All Tests - District",64.3
"North Stonington School District","=""1020011""","Grade 8","Curl Up",94.6
"North Stonington School District","=""1020011""","Grade 8","Mile Run",69.6
"North Stonington School District","=""1020011""","Grade 8","Push Up",83.9
"North Stonington School District","=""1020011""","Grade 8","Sit and Reach",87.5
"North Stonington School District","=""1020011""","Grade 10","All Tests - District",40.0
"North Stonington School District","=""1020011""","Grade 10","Curl Up",94.0
"North Stonington School District","=""1020011""","Grade 10","Mile Run",46.0
"North Stonington School District","=""1020011""","Grade 10","Push Up",80.0
"North Stonington School District","=""1020011""","Grade 10","Sit and Reach",74.0
"Norwalk School District","=""1030011""","Grade 4","All Tests - District",58.0
"Norwalk School District","=""1030011""","Grade 4","Curl Up",86.4
"Norwalk School District","=""1030011""","Grade 4","Mile Run",76.1
"Norwalk School District","=""1030011""","Grade 4","Push Up",76.8
"Norwalk School District","=""1030011""","Grade 4","Sit and Reach",79.1
"Norwalk School District","=""1030011""","Grade 6","All Tests - District",50.2
"Norwalk School District","=""1030011""","Grade 6","Curl Up",85.8
"Norwalk School District","=""1030011""","Grade 6","Mile Run",76.0
"Norwalk School District","=""1030011""","Grade 6","Push Up",68.8
"Norwalk School District","=""1030011""","Grade 6","Sit and Reach",79.8
"Norwalk School District","=""1030011""","Grade 8","All Tests - District",45.3
"Norwalk School District","=""1030011""","Grade 8","Curl Up",85.5
"Norwalk School District","=""1030011""","Grade 8","Mile Run",69.4
"Norwalk School District","=""1030011""","Grade 8","Push Up",71.6
"Norwalk School District","=""1030011""","Grade 8","Sit and Reach",78.7
"Norwalk School District","=""1030011""","Grade 10","All Tests - District",40.2
"Norwalk School District","=""1030011""","Grade 10","Curl Up",81.3
"Norwalk School District","=""1030011""","Grade 10","Mile Run",52.5
"Norwalk School District","=""1030011""","Grade 10","Push Up",75.0
"Norwalk School District","=""1030011""","Grade 10","Sit and Reach",80.1
"Norwich Free Academy District","=""9010022""","Grade 4","All Tests - District","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Curl Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Mile Run","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Push Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Sit and Reach","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","All Tests - District","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Curl Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Mile Run","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Push Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Sit and Reach","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","All Tests - District","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Curl Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Mile Run","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Push Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Sit and Reach","N/A"
"Norwich Free Academy District","=""9010022""","Grade 10","All Tests - District",42.2
"Norwich Free Academy District","=""9010022""","Grade 10","Curl Up",79.8
"Norwich Free Academy District","=""9010022""","Grade 10","Mile Run",51.6
"Norwich Free Academy District","=""9010022""","Grade 10","Push Up",71.2
"Norwich Free Academy District","=""9010022""","Grade 10","Sit and Reach",83.7
"Norwich School District","=""1040011""","Grade 4","All Tests - District",34.1
"Norwich School District","=""1040011""","Grade 4","Curl Up",79.3
"Norwich School District","=""1040011""","Grade 4","Mile Run",68.3
"Norwich School District","=""1040011""","Grade 4","Push Up",54.0
"Norwich School District","=""1040011""","Grade 4","Sit and Reach",75.5
"Norwich School District","=""1040011""","Grade 6","All Tests - District",30.4
"Norwich School District","=""1040011""","Grade 6","Curl Up",83.4
"Norwich School District","=""1040011""","Grade 6","Mile Run",47.9
"Norwich School District","=""1040011""","Grade 6","Push Up",63.9
"Norwich School District","=""1040011""","Grade 6","Sit and Reach",74.4
"Norwich School District","=""1040011""","Grade 8","All Tests - District",41.1
"Norwich School District","=""1040011""","Grade 8","Curl Up",84.9
"Norwich School District","=""1040011""","Grade 8","Mile Run",52.7
"Norwich School District","=""1040011""","Grade 8","Push Up",68.9
"Norwich School District","=""1040011""","Grade 8","Sit and Reach",80.8
"Norwich School District","=""1040011""","Grade 10","All Tests - District","*"
"Norwich School District","=""1040011""","Grade 10","Curl Up","*"
"Norwich School District","=""1040011""","Grade 10","Mile Run","*"
"Norwich School District","=""1040011""","Grade 10","Push Up","*"
"Norwich School District","=""1040011""","Grade 10","Sit and Reach","*"
"Odyssey Community School District","=""2630013""","Grade 4","All Tests - District",23.7
"Odyssey Community School District","=""2630013""","Grade 4","Curl Up",68.4
"Odyssey Community School District","=""2630013""","Grade 4","Mile Run",39.5
"Odyssey Community School District","=""2630013""","Grade 4","Push Up",47.4
"Odyssey Community School District","=""2630013""","Grade 4","Sit and Reach",76.3
"Odyssey Community School District","=""2630013""","Grade 6","All Tests - District",17.6
"Odyssey Community School District","=""2630013""","Grade 6","Curl Up",47.1
"Odyssey Community School District","=""2630013""","Grade 6","Mile Run",35.3
"Odyssey Community School District","=""2630013""","Grade 6","Push Up",44.1
"Odyssey Community School District","=""2630013""","Grade 6","Sit and Reach",61.8
"Odyssey Community School District","=""2630013""","Grade 8","All Tests - District","*"
"Odyssey Community School District","=""2630013""","Grade 8","Curl Up",57.6
"Odyssey Community School District","=""2630013""","Grade 8","Mile Run",24.2
"Odyssey Community School District","=""2630013""","Grade 8","Push Up",48.5
"Odyssey Community School District","=""2630013""","Grade 8","Sit and Reach",69.7
"Odyssey Community School District","=""2630013""","Grade 10","All Tests - District","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Curl Up","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Mile Run","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Push Up","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Grade 4","All Tests - District",57.6
"Old Saybrook School District","=""1060011""","Grade 4","Curl Up",83.2
"Old Saybrook School District","=""1060011""","Grade 4","Mile Run",92.0
"Old Saybrook School District","=""1060011""","Grade 4","Push Up",69.6
"Old Saybrook School District","=""1060011""","Grade 4","Sit and Reach",84.0
"Old Saybrook School District","=""1060011""","Grade 6","All Tests - District",69.7
"Old Saybrook School District","=""1060011""","Grade 6","Curl Up",90.8
"Old Saybrook School District","=""1060011""","Grade 6","Mile Run",86.6
"Old Saybrook School District","=""1060011""","Grade 6","Push Up",78.2
"Old Saybrook School District","=""1060011""","Grade 6","Sit and Reach",91.6
"Old Saybrook School District","=""1060011""","Grade 8","All Tests - District",62.4
"Old Saybrook School District","=""1060011""","Grade 8","Curl Up",83.2
"Old Saybrook School District","=""1060011""","Grade 8","Mile Run",83.2
"Old Saybrook School District","=""1060011""","Grade 8","Push Up",75.2
"Old Saybrook School District","=""1060011""","Grade 8","Sit and Reach",92.8
"Old Saybrook School District","=""1060011""","Grade 10","All Tests - District",52.7
"Old Saybrook School District","=""1060011""","Grade 10","Curl Up",84.5
"Old Saybrook School District","=""1060011""","Grade 10","Mile Run",61.2
"Old Saybrook School District","=""1060011""","Grade 10","Push Up",78.3
"Old Saybrook School District","=""1060011""","Grade 10","Sit and Reach",72.9
"Orange School District","=""1070011""","Grade 4","All Tests - District",49.7
"Orange School District","=""1070011""","Grade 4","Curl Up",78.1
"Orange School District","=""1070011""","Grade 4","Mile Run",70.1
"Orange School District","=""1070011""","Grade 4","Push Up",61.0
"Orange School District","=""1070011""","Grade 4","Sit and Reach",79.7
"Orange School District","=""1070011""","Grade 6","All Tests - District",60.2
"Orange School District","=""1070011""","Grade 6","Curl Up",83.9
"Orange School District","=""1070011""","Grade 6","Mile Run",83.9
"Orange School District","=""1070011""","Grade 6","Push Up",71.0
"Orange School District","=""1070011""","Grade 6","Sit and Reach",82.3
"Orange School District","=""1070011""","Grade 8","All Tests - District","N/A"
"Orange School District","=""1070011""","Grade 8","Curl Up","N/A"
"Orange School District","=""1070011""","Grade 8","Mile Run","N/A"
"Orange School District","=""1070011""","Grade 8","Push Up","N/A"
"Orange School District","=""1070011""","Grade 8","Sit and Reach","N/A"
"Orange School District","=""1070011""","Grade 10","All Tests - District","N/A"
"Orange School District","=""1070011""","Grade 10","Curl Up","N/A"
"Orange School District","=""1070011""","Grade 10","Mile Run","N/A"
"Orange School District","=""1070011""","Grade 10","Push Up","N/A"
"Orange School District","=""1070011""","Grade 10","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Grade 4","All Tests - District",72.6
"Oxford School District","=""1080011""","Grade 4","Curl Up",91.1
"Oxford School District","=""1080011""","Grade 4","Mile Run",90.5
"Oxford School District","=""1080011""","Grade 4","Push Up",86.0
"Oxford School District","=""1080011""","Grade 4","Sit and Reach",91.1
"Oxford School District","=""1080011""","Grade 6","All Tests - District",59.5
"Oxford School District","=""1080011""","Grade 6","Curl Up",90.5
"Oxford School District","=""1080011""","Grade 6","Mile Run",82.5
"Oxford School District","=""1080011""","Grade 6","Push Up",88.9
"Oxford School District","=""1080011""","Grade 6","Sit and Reach",77.8
"Oxford School District","=""1080011""","Grade 8","All Tests - District",45.2
"Oxford School District","=""1080011""","Grade 8","Curl Up",93.0
"Oxford School District","=""1080011""","Grade 8","Mile Run",70.4
"Oxford School District","=""1080011""","Grade 8","Push Up",92.2
"Oxford School District","=""1080011""","Grade 8","Sit and Reach",59.1
"Oxford School District","=""1080011""","Grade 10","All Tests - District",48.3
"Oxford School District","=""1080011""","Grade 10","Curl Up",92.4
"Oxford School District","=""1080011""","Grade 10","Mile Run",82.0
"Oxford School District","=""1080011""","Grade 10","Push Up",67.4
"Oxford School District","=""1080011""","Grade 10","Sit and Reach",87.8
"Park City Prep Charter School District","=""2830013""","Grade 4","All Tests - District","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Curl Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Mile Run","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Push Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Sit and Reach","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 6","All Tests - District","*"
