"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"West Hartford School District","=""1550011""","All Grades","Push Up",80.7
"West Hartford School District","=""1550011""","All Grades","Sit and Reach",85.4
"West Haven School District","=""1560011""","All Grades","All Tests - District",28.2
"West Haven School District","=""1560011""","All Grades","Curl Up",69.2
"West Haven School District","=""1560011""","All Grades","Mile Run",45.7
"West Haven School District","=""1560011""","All Grades","Push Up",55.3
"West Haven School District","=""1560011""","All Grades","Sit and Reach",73.3
"Westbrook School District","=""1540011""","All Grades","All Tests - District",61.4
"Westbrook School District","=""1540011""","All Grades","Curl Up",90.0
"Westbrook School District","=""1540011""","All Grades","Mile Run",91.9
"Westbrook School District","=""1540011""","All Grades","Push Up",78.0
"Westbrook School District","=""1540011""","All Grades","Sit and Reach",78.8
"Weston School District","=""1570011""","All Grades","All Tests - District",66.0
"Weston School District","=""1570011""","All Grades","Curl Up",85.3
"Weston School District","=""1570011""","All Grades","Mile Run",90.3
"Weston School District","=""1570011""","All Grades","Push Up",85.5
"Weston School District","=""1570011""","All Grades","Sit and Reach",82.9
"Westport School District","=""1580011""","All Grades","All Tests - District",59.9
"Westport School District","=""1580011""","All Grades","Curl Up",89.4
"Westport School District","=""1580011""","All Grades","Mile Run",86.1
"Westport School District","=""1580011""","All Grades","Push Up",78.7
"Westport School District","=""1580011""","All Grades","Sit and Reach",83.9
"Wethersfield School District","=""1590011""","All Grades","All Tests - District",47.8
"Wethersfield School District","=""1590011""","All Grades","Curl Up",76.4
"Wethersfield School District","=""1590011""","All Grades","Mile Run",75.0
"Wethersfield School District","=""1590011""","All Grades","Push Up",64.5
"Wethersfield School District","=""1590011""","All Grades","Sit and Reach",84.4
"Willington School District","=""1600011""","All Grades","All Tests - District",58.2
"Willington School District","=""1600011""","All Grades","Curl Up",83.6
"Willington School District","=""1600011""","All Grades","Mile Run",78.2
"Willington School District","=""1600011""","All Grades","Push Up",76.4
"Willington School District","=""1600011""","All Grades","Sit and Reach",90.9
"Wilton School District","=""1610011""","All Grades","All Tests - District",76.7
"Wilton School District","=""1610011""","All Grades","Curl Up",96.1
"Wilton School District","=""1610011""","All Grades","Mile Run",91.2
"Wilton School District","=""1610011""","All Grades","Push Up",95.8
"Wilton School District","=""1610011""","All Grades","Sit and Reach",84.6
"Winchester School District","=""1620011""","All Grades","All Tests - District",36.9
"Winchester School District","=""1620011""","All Grades","Curl Up",79.3
"Winchester School District","=""1620011""","All Grades","Mile Run",47.5
"Winchester School District","=""1620011""","All Grades","Push Up",67.0
"Winchester School District","=""1620011""","All Grades","Sit and Reach",81.6
"Windham School District","=""1630011""","All Grades","All Tests - District",42.4
"Windham School District","=""1630011""","All Grades","Curl Up",82.5
"Windham School District","=""1630011""","All Grades","Mile Run",56.7
"Windham School District","=""1630011""","All Grades","Push Up",63.8
"Windham School District","=""1630011""","All Grades","Sit and Reach",79.5
"Windsor Locks School District","=""1650011""","All Grades","All Tests - District",31.6
"Windsor Locks School District","=""1650011""","All Grades","Curl Up",73.0
"Windsor Locks School District","=""1650011""","All Grades","Mile Run",54.2
"Windsor Locks School District","=""1650011""","All Grades","Push Up",56.4
"Windsor Locks School District","=""1650011""","All Grades","Sit and Reach",72.0
"Windsor School District","=""1640011""","All Grades","All Tests - District",34.9
"Windsor School District","=""1640011""","All Grades","Curl Up",74.9
"Windsor School District","=""1640011""","All Grades","Mile Run",55.8
"Windsor School District","=""1640011""","All Grades","Push Up",60.3
"Windsor School District","=""1640011""","All Grades","Sit and Reach",70.6
"Wolcott School District","=""1660011""","All Grades","All Tests - District",71.4
"Wolcott School District","=""1660011""","All Grades","Curl Up",90.6
"Wolcott School District","=""1660011""","All Grades","Mile Run",81.3
"Wolcott School District","=""1660011""","All Grades","Push Up",83.0
"Wolcott School District","=""1660011""","All Grades","Sit and Reach",92.8
"Woodbridge School District","=""1670011""","All Grades","All Tests - District",47.8
"Woodbridge School District","=""1670011""","All Grades","Curl Up",91.4
"Woodbridge School District","=""1670011""","All Grades","Mile Run",73.7
"Woodbridge School District","=""1670011""","All Grades","Push Up",70.8
"Woodbridge School District","=""1670011""","All Grades","Sit and Reach",78.5
"Woodstock Academy District","=""9030022""","All Grades","All Tests - District",75.9
"Woodstock Academy District","=""9030022""","All Grades","Curl Up",87.4
"Woodstock Academy District","=""9030022""","All Grades","Mile Run",86.9
"Woodstock Academy District","=""9030022""","All Grades","Push Up",89.0
"Woodstock Academy District","=""9030022""","All Grades","Sit and Reach",93.7
"Woodstock School District","=""1690011""","All Grades","All Tests - District",45.7
"Woodstock School District","=""1690011""","All Grades","Curl Up",82.0
"Woodstock School District","=""1690011""","All Grades","Mile Run",75.0
"Woodstock School District","=""1690011""","All Grades","Push Up",70.3
"Woodstock School District","=""1690011""","All Grades","Sit and Reach",82.3

