"Physical Fitness Tests: Students Reaching Health Standard, 2010-11"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Monroe School District","=""0850011""","Grade 10","Curl Up",90.7
"Monroe School District","=""0850011""","Grade 10","Mile Run",69.6
"Monroe School District","=""0850011""","Grade 10","Push Up",76.1
"Monroe School District","=""0850011""","Grade 10","Sit and Reach",79.8
"Montville School District","=""0860011""","Grade 4","All Tests - District",36.2
"Montville School District","=""0860011""","Grade 4","Curl Up",78.6
"Montville School District","=""0860011""","Grade 4","Mile Run",74.0
"Montville School District","=""0860011""","Grade 4","Push Up",51.5
"Montville School District","=""0860011""","Grade 4","Sit and Reach",82.7
"Montville School District","=""0860011""","Grade 6","All Tests - District",34.5
"Montville School District","=""0860011""","Grade 6","Curl Up",80.8
"Montville School District","=""0860011""","Grade 6","Mile Run",59.6
"Montville School District","=""0860011""","Grade 6","Push Up",70.9
"Montville School District","=""0860011""","Grade 6","Sit and Reach",81.8
"Montville School District","=""0860011""","Grade 8","All Tests - District",45.0
"Montville School District","=""0860011""","Grade 8","Curl Up",73.9
"Montville School District","=""0860011""","Grade 8","Mile Run",61.8
"Montville School District","=""0860011""","Grade 8","Push Up",68.5
"Montville School District","=""0860011""","Grade 8","Sit and Reach",81.9
"Montville School District","=""0860011""","Grade 10","All Tests - District",39.9
"Montville School District","=""0860011""","Grade 10","Curl Up",76.9
"Montville School District","=""0860011""","Grade 10","Mile Run",52.6
"Montville School District","=""0860011""","Grade 10","Push Up",65.9
"Montville School District","=""0860011""","Grade 10","Sit and Reach",69.9
"Naugatuck School District","=""0880011""","Grade 4","All Tests - District",44.9
"Naugatuck School District","=""0880011""","Grade 4","Curl Up",91.0
"Naugatuck School District","=""0880011""","Grade 4","Mile Run",71.1
"Naugatuck School District","=""0880011""","Grade 4","Push Up",62.4
"Naugatuck School District","=""0880011""","Grade 4","Sit and Reach",84.8
"Naugatuck School District","=""0880011""","Grade 6","All Tests - District",47.3
"Naugatuck School District","=""0880011""","Grade 6","Curl Up",85.0
"Naugatuck School District","=""0880011""","Grade 6","Mile Run",66.6
"Naugatuck School District","=""0880011""","Grade 6","Push Up",60.2
"Naugatuck School District","=""0880011""","Grade 6","Sit and Reach",84.1
"Naugatuck School District","=""0880011""","Grade 8","All Tests - District",44.1
"Naugatuck School District","=""0880011""","Grade 8","Curl Up",81.9
"Naugatuck School District","=""0880011""","Grade 8","Mile Run",55.9
"Naugatuck School District","=""0880011""","Grade 8","Push Up",79.3
"Naugatuck School District","=""0880011""","Grade 8","Sit and Reach",80.3
"Naugatuck School District","=""0880011""","Grade 10","All Tests - District",24.2
"Naugatuck School District","=""0880011""","Grade 10","Curl Up",73.0
"Naugatuck School District","=""0880011""","Grade 10","Mile Run",40.2
"Naugatuck School District","=""0880011""","Grade 10","Push Up",59.4
"Naugatuck School District","=""0880011""","Grade 10","Sit and Reach",58.2
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 4","All Tests - District",0.0
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 4","Curl Up","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 4","Mile Run","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 4","Push Up","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 4","Sit and Reach","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 6","All Tests - District","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 6","Curl Up",78.1
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 6","Mile Run",50.0
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 6","Push Up",34.4
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 6","Sit and Reach",56.3
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 8","All Tests - District","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 8","Curl Up","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 8","Mile Run","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 8","Push Up","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 8","Sit and Reach","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 10","All Tests - District","N/A"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 10","Curl Up","N/A"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 10","Mile Run","N/A"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 10","Push Up","N/A"
"New Beginnings Inc., Family Academy District","=""2800013""","Grade 10","Sit and Reach","N/A"
"New Britain School District","=""0890011""","Grade 4","All Tests - District",36.9
"New Britain School District","=""0890011""","Grade 4","Curl Up",74.2
"New Britain School District","=""0890011""","Grade 4","Mile Run",56.4
"New Britain School District","=""0890011""","Grade 4","Push Up",64.9
"New Britain School District","=""0890011""","Grade 4","Sit and Reach",71.3
"New Britain School District","=""0890011""","Grade 6","All Tests - District",28.1
"New Britain School District","=""0890011""","Grade 6","Curl Up",47.7
"New Britain School District","=""0890011""","Grade 6","Mile Run",67.4
"New Britain School District","=""0890011""","Grade 6","Push Up",51.7
"New Britain School District","=""0890011""","Grade 6","Sit and Reach",74.7
"New Britain School District","=""0890011""","Grade 8","All Tests - District",25.0
"New Britain School District","=""0890011""","Grade 8","Curl Up",41.8
"New Britain School District","=""0890011""","Grade 8","Mile Run",67.6
"New Britain School District","=""0890011""","Grade 8","Push Up",52.8
"New Britain School District","=""0890011""","Grade 8","Sit and Reach",75.6
"New Britain School District","=""0890011""","Grade 10","All Tests - District",26.5
"New Britain School District","=""0890011""","Grade 10","Curl Up",51.0
"New Britain School District","=""0890011""","Grade 10","Mile Run",55.4
"New Britain School District","=""0890011""","Grade 10","Push Up",63.2
"New Britain School District","=""0890011""","Grade 10","Sit and Reach",85.3
"New Canaan School District","=""0900011""","Grade 4","All Tests - District",83.3
"New Canaan School District","=""0900011""","Grade 4","Curl Up",98.0
"New Canaan School District","=""0900011""","Grade 4","Mile Run",93.3
"New Canaan School District","=""0900011""","Grade 4","Push Up",95.7
"New Canaan School District","=""0900011""","Grade 4","Sit and Reach",93.3
"New Canaan School District","=""0900011""","Grade 6","All Tests - District",70.5
"New Canaan School District","=""0900011""","Grade 6","Curl Up",92.2
"New Canaan School District","=""0900011""","Grade 6","Mile Run",96.6
"New Canaan School District","=""0900011""","Grade 6","Push Up",86.8
"New Canaan School District","=""0900011""","Grade 6","Sit and Reach",85.3
"New Canaan School District","=""0900011""","Grade 8","All Tests - District",68.2
"New Canaan School District","=""0900011""","Grade 8","Curl Up",94.6
"New Canaan School District","=""0900011""","Grade 8","Mile Run",90.6
"New Canaan School District","=""0900011""","Grade 8","Push Up",89.2
"New Canaan School District","=""0900011""","Grade 8","Sit and Reach",91.0
"New Canaan School District","=""0900011""","Grade 10","All Tests - District",59.2
"New Canaan School District","=""0900011""","Grade 10","Curl Up",99.4
"New Canaan School District","=""0900011""","Grade 10","Mile Run",71.7
"New Canaan School District","=""0900011""","Grade 10","Push Up",89.6
"New Canaan School District","=""0900011""","Grade 10","Sit and Reach",83.3
"New Fairfield School District","=""0910011""","Grade 4","All Tests - District",55.8
"New Fairfield School District","=""0910011""","Grade 4","Curl Up",92.3
"New Fairfield School District","=""0910011""","Grade 4","Mile Run",79.3
"New Fairfield School District","=""0910011""","Grade 4","Push Up",82.2
"New Fairfield School District","=""0910011""","Grade 4","Sit and Reach",77.9
"New Fairfield School District","=""0910011""","Grade 6","All Tests - District",71.5
"New Fairfield School District","=""0910011""","Grade 6","Curl Up",95.3
"New Fairfield School District","=""0910011""","Grade 6","Mile Run",82.2
"New Fairfield School District","=""0910011""","Grade 6","Push Up",95.3
"New Fairfield School District","=""0910011""","Grade 6","Sit and Reach",92.5
"New Fairfield School District","=""0910011""","Grade 8","All Tests - District",68.1
"New Fairfield School District","=""0910011""","Grade 8","Curl Up",96.5
"New Fairfield School District","=""0910011""","Grade 8","Mile Run",80.1
"New Fairfield School District","=""0910011""","Grade 8","Push Up",90.7
"New Fairfield School District","=""0910011""","Grade 8","Sit and Reach",88.1
"New Fairfield School District","=""0910011""","Grade 10","All Tests - District",64.9
"New Fairfield School District","=""0910011""","Grade 10","Curl Up",94.8
"New Fairfield School District","=""0910011""","Grade 10","Mile Run",69.7
"New Fairfield School District","=""0910011""","Grade 10","Push Up",90.0
"New Fairfield School District","=""0910011""","Grade 10","Sit and Reach",92.6
"New Hartford School District","=""0920011""","Grade 4","All Tests - District",49.4
"New Hartford School District","=""0920011""","Grade 4","Curl Up",94.3
"New Hartford School District","=""0920011""","Grade 4","Mile Run",93.1
"New Hartford School District","=""0920011""","Grade 4","Push Up",59.8
"New Hartford School District","=""0920011""","Grade 4","Sit and Reach",79.3
"New Hartford School District","=""0920011""","Grade 6","All Tests - District",42.6
"New Hartford School District","=""0920011""","Grade 6","Curl Up",85.1
"New Hartford School District","=""0920011""","Grade 6","Mile Run",98.9
"New Hartford School District","=""0920011""","Grade 6","Push Up",60.6
"New Hartford School District","=""0920011""","Grade 6","Sit and Reach",64.9
"New Hartford School District","=""0920011""","Grade 8","All Tests - District","N/A"
"New Hartford School District","=""0920011""","Grade 8","Curl Up","N/A"
"New Hartford School District","=""0920011""","Grade 8","Mile Run","N/A"
"New Hartford School District","=""0920011""","Grade 8","Push Up","N/A"
"New Hartford School District","=""0920011""","Grade 8","Sit and Reach","N/A"
"New Hartford School District","=""0920011""","Grade 10","All Tests - District","N/A"
"New Hartford School District","=""0920011""","Grade 10","Curl Up","N/A"
"New Hartford School District","=""0920011""","Grade 10","Mile Run","N/A"
"New Hartford School District","=""0920011""","Grade 10","Push Up","N/A"
"New Hartford School District","=""0920011""","Grade 10","Sit and Reach","N/A"
"New Haven School District","=""0930011""","Grade 4","All Tests - District",38.4
"New Haven School District","=""0930011""","Grade 4","Curl Up",82.0
"New Haven School District","=""0930011""","Grade 4","Mile Run",72.3
"New Haven School District","=""0930011""","Grade 4","Push Up",64.0
"New Haven School District","=""0930011""","Grade 4","Sit and Reach",70.2
"New Haven School District","=""0930011""","Grade 6","All Tests - District",37.7
"New Haven School District","=""0930011""","Grade 6","Curl Up",78.1
"New Haven School District","=""0930011""","Grade 6","Mile Run",67.0
"New Haven School District","=""0930011""","Grade 6","Push Up",65.1
"New Haven School District","=""0930011""","Grade 6","Sit and Reach",71.6
"New Haven School District","=""0930011""","Grade 8","All Tests - District",34.5
"New Haven School District","=""0930011""","Grade 8","Curl Up",72.8
"New Haven School District","=""0930011""","Grade 8","Mile Run",58.3
"New Haven School District","=""0930011""","Grade 8","Push Up",62.4
"New Haven School District","=""0930011""","Grade 8","Sit and Reach",71.0
"New Haven School District","=""0930011""","Grade 10","All Tests - District",32.5
"New Haven School District","=""0930011""","Grade 10","Curl Up",63.2
"New Haven School District","=""0930011""","Grade 10","Mile Run",56.6
"New Haven School District","=""0930011""","Grade 10","Push Up",59.8
"New Haven School District","=""0930011""","Grade 10","Sit and Reach",79.9
"New London School District","=""0950011""","Grade 4","All Tests - District",28.2
"New London School District","=""0950011""","Grade 4","Curl Up",71.8
"New London School District","=""0950011""","Grade 4","Mile Run",74.1
"New London School District","=""0950011""","Grade 4","Push Up",48.6
"New London School District","=""0950011""","Grade 4","Sit and Reach",69.9
"New London School District","=""0950011""","Grade 6","All Tests - District",40.8
"New London School District","=""0950011""","Grade 6","Curl Up",79.3
"New London School District","=""0950011""","Grade 6","Mile Run",70.4
"New London School District","=""0950011""","Grade 6","Push Up",76.3
"New London School District","=""0950011""","Grade 6","Sit and Reach",69.2
"New London School District","=""0950011""","Grade 8","All Tests - District",45.9
"New London School District","=""0950011""","Grade 8","Curl Up",77.4
"New London School District","=""0950011""","Grade 8","Mile Run",63.7
"New London School District","=""0950011""","Grade 8","Push Up",72.6
"New London School District","=""0950011""","Grade 8","Sit and Reach",80.1
"New London School District","=""0950011""","Grade 10","All Tests - District",23.7
"New London School District","=""0950011""","Grade 10","Curl Up",83.3
"New London School District","=""0950011""","Grade 10","Mile Run",28.8
"New London School District","=""0950011""","Grade 10","Push Up",54.5
"New London School District","=""0950011""","Grade 10","Sit and Reach",78.2
"New Milford School District","=""0960011""","Grade 4","All Tests - District",37.7
"New Milford School District","=""0960011""","Grade 4","Curl Up",84.3
"New Milford School District","=""0960011""","Grade 4","Mile Run",62.0
"New Milford School District","=""0960011""","Grade 4","Push Up",53.7
"New Milford School District","=""0960011""","Grade 4","Sit and Reach",84.7
"New Milford School District","=""0960011""","Grade 6","All Tests - District",47.6
"New Milford School District","=""0960011""","Grade 6","Curl Up",84.9
"New Milford School District","=""0960011""","Grade 6","Mile Run",68.0
"New Milford School District","=""0960011""","Grade 6","Push Up",67.5
"New Milford School District","=""0960011""","Grade 6","Sit and Reach",84.9
"New Milford School District","=""0960011""","Grade 8","All Tests - District",40.4
"New Milford School District","=""0960011""","Grade 8","Curl Up",75.2
"New Milford School District","=""0960011""","Grade 8","Mile Run",60.1
"New Milford School District","=""0960011""","Grade 8","Push Up",65.5
"New Milford School District","=""0960011""","Grade 8","Sit and Reach",67.9
"New Milford School District","=""0960011""","Grade 10","All Tests - District",61.0
"New Milford School District","=""0960011""","Grade 10","Curl Up",95.4
"New Milford School District","=""0960011""","Grade 10","Mile Run",69.1
"New Milford School District","=""0960011""","Grade 10","Push Up",89.0
"New Milford School District","=""0960011""","Grade 10","Sit and Reach",85.8
"Newington School District","=""0940011""","Grade 4","All Tests - District",56.4
"Newington School District","=""0940011""","Grade 4","Curl Up",86.5
"Newington School District","=""0940011""","Grade 4","Mile Run",87.8
"Newington School District","=""0940011""","Grade 4","Push Up",74.9
"Newington School District","=""0940011""","Grade 4","Sit and Reach",84.2
"Newington School District","=""0940011""","Grade 6","All Tests - District","N/A"
"Newington School District","=""0940011""","Grade 6","Curl Up","N/A"
"Newington School District","=""0940011""","Grade 6","Mile Run","N/A"
"Newington School District","=""0940011""","Grade 6","Push Up","N/A"
"Newington School District","=""0940011""","Grade 6","Sit and Reach","N/A"
"Newington School District","=""0940011""","Grade 8","All Tests - District","N/A"
"Newington School District","=""0940011""","Grade 8","Curl Up","N/A"
"Newington School District","=""0940011""","Grade 8","Mile Run","N/A"
"Newington School District","=""0940011""","Grade 8","Push Up","N/A"
"Newington School District","=""0940011""","Grade 8","Sit and Reach","N/A"
"Newington School District","=""0940011""","Grade 10","All Tests - District",45.9
"Newington School District","=""0940011""","Grade 10","Curl Up",91.8
"Newington School District","=""0940011""","Grade 10","Mile Run",55.7
"Newington School District","=""0940011""","Grade 10","Push Up",77.9
"Newington School District","=""0940011""","Grade 10","Sit and Reach",86.9
"Newtown School District","=""0970011""","Grade 4","All Tests - District",77.0
"Newtown School District","=""0970011""","Grade 4","Curl Up",94.8
"Newtown School District","=""0970011""","Grade 4","Mile Run",91.1
"Newtown School District","=""0970011""","Grade 4","Push Up",85.6
"Newtown School District","=""0970011""","Grade 4","Sit and Reach",92.6
"Newtown School District","=""0970011""","Grade 6","All Tests - District",81.0
"Newtown School District","=""0970011""","Grade 6","Curl Up",97.9
"Newtown School District","=""0970011""","Grade 6","Mile Run",88.8
"Newtown School District","=""0970011""","Grade 6","Push Up",93.4
"Newtown School District","=""0970011""","Grade 6","Sit and Reach",89.2
"Newtown School District","=""0970011""","Grade 8","All Tests - District",71.4
"Newtown School District","=""0970011""","Grade 8","Curl Up",94.1
"Newtown School District","=""0970011""","Grade 8","Mile Run",87.8
"Newtown School District","=""0970011""","Grade 8","Push Up",80.0
"Newtown School District","=""0970011""","Grade 8","Sit and Reach",85.5
"Newtown School District","=""0970011""","Grade 10","All Tests - District",52.9
"Newtown School District","=""0970011""","Grade 10","Curl Up",86.5
"Newtown School District","=""0970011""","Grade 10","Mile Run",68.0
"Newtown School District","=""0970011""","Grade 10","Push Up",85.3
"Newtown School District","=""0970011""","Grade 10","Sit and Reach",88.2
"Norfolk School District","=""0980011""","Grade 4","All Tests - District",35.7
"Norfolk School District","=""0980011""","Grade 4","Curl Up",60.7
"Norfolk School District","=""0980011""","Grade 4","Mile Run",35.7
"Norfolk School District","=""0980011""","Grade 4","Push Up",57.1
"Norfolk School District","=""0980011""","Grade 4","Sit and Reach",42.9
"Norfolk School District","=""0980011""","Grade 6","All Tests - District","*"
"Norfolk School District","=""0980011""","Grade 6","Curl Up","*"
"Norfolk School District","=""0980011""","Grade 6","Mile Run","*"
"Norfolk School District","=""0980011""","Grade 6","Push Up","*"
"Norfolk School District","=""0980011""","Grade 6","Sit and Reach","*"
"Norfolk School District","=""0980011""","Grade 8","All Tests - District","N/A"
"Norfolk School District","=""0980011""","Grade 8","Curl Up","N/A"
"Norfolk School District","=""0980011""","Grade 8","Mile Run","N/A"
"Norfolk School District","=""0980011""","Grade 8","Push Up","N/A"
"Norfolk School District","=""0980011""","Grade 8","Sit and Reach","N/A"
"Norfolk School District","=""0980011""","Grade 10","All Tests - District","N/A"
"Norfolk School District","=""0980011""","Grade 10","Curl Up","N/A"
"Norfolk School District","=""0980011""","Grade 10","Mile Run","N/A"
"Norfolk School District","=""0980011""","Grade 10","Push Up","N/A"
"Norfolk School District","=""0980011""","Grade 10","Sit and Reach","N/A"
"North Branford School District","=""0990011""","Grade 4","All Tests - District",52.8
"North Branford School District","=""0990011""","Grade 4","Curl Up",98.4
"North Branford School District","=""0990011""","Grade 4","Mile Run",52.8
"North Branford School District","=""0990011""","Grade 4","Push Up",97.9
"North Branford School District","=""0990011""","Grade 4","Sit and Reach",99.5
"North Branford School District","=""0990011""","Grade 6","All Tests - District",51.6
"North Branford School District","=""0990011""","Grade 6","Curl Up",86.0
"North Branford School District","=""0990011""","Grade 6","Mile Run",71.5
"North Branford School District","=""0990011""","Grade 6","Push Up",80.1
"North Branford School District","=""0990011""","Grade 6","Sit and Reach",76.3
"North Branford School District","=""0990011""","Grade 8","All Tests - District",57.1
"North Branford School District","=""0990011""","Grade 8","Curl Up",87.3
"North Branford School District","=""0990011""","Grade 8","Mile Run",76.1
"North Branford School District","=""0990011""","Grade 8","Push Up",90.2
"North Branford School District","=""0990011""","Grade 8","Sit and Reach",78.5
"North Branford School District","=""0990011""","Grade 10","All Tests - District",70.6
"North Branford School District","=""0990011""","Grade 10","Curl Up",89.6
"North Branford School District","=""0990011""","Grade 10","Mile Run",76.7
"North Branford School District","=""0990011""","Grade 10","Push Up",81.6
"North Branford School District","=""0990011""","Grade 10","Sit and Reach",88.3
"North Canaan School District","=""1000011""","Grade 4","All Tests - District",21.1
"North Canaan School District","=""1000011""","Grade 4","Curl Up",92.1
"North Canaan School District","=""1000011""","Grade 4","Mile Run",50.0
"North Canaan School District","=""1000011""","Grade 4","Push Up",42.1
"North Canaan School District","=""1000011""","Grade 4","Sit and Reach",94.7
"North Canaan School District","=""1000011""","Grade 6","All Tests - District",37.1
"North Canaan School District","=""1000011""","Grade 6","Curl Up",85.7
"North Canaan School District","=""1000011""","Grade 6","Mile Run",60.0
"North Canaan School District","=""1000011""","Grade 6","Push Up",45.7
"North Canaan School District","=""1000011""","Grade 6","Sit and Reach",88.6
"North Canaan School District","=""1000011""","Grade 8","All Tests - District",28.6
"North Canaan School District","=""1000011""","Grade 8","Curl Up",82.1
"North Canaan School District","=""1000011""","Grade 8","Mile Run",39.3
"North Canaan School District","=""1000011""","Grade 8","Push Up",39.3
"North Canaan School District","=""1000011""","Grade 8","Sit and Reach",96.4
"North Canaan School District","=""1000011""","Grade 10","All Tests - District","N/A"
"North Canaan School District","=""1000011""","Grade 10","Curl Up","N/A"
"North Canaan School District","=""1000011""","Grade 10","Mile Run","N/A"
"North Canaan School District","=""1000011""","Grade 10","Push Up","N/A"
"North Canaan School District","=""1000011""","Grade 10","Sit and Reach","N/A"
"North Haven School District","=""1010011""","Grade 4","All Tests - District",46.3
"North Haven School District","=""1010011""","Grade 4","Curl Up",84.8
"North Haven School District","=""1010011""","Grade 4","Mile Run",77.5
"North Haven School District","=""1010011""","Grade 4","Push Up",63.9
"North Haven School District","=""1010011""","Grade 4","Sit and Reach",83.2
"North Haven School District","=""1010011""","Grade 6","All Tests - District",46.4
"North Haven School District","=""1010011""","Grade 6","Curl Up",80.0
"North Haven School District","=""1010011""","Grade 6","Mile Run",71.3
"North Haven School District","=""1010011""","Grade 6","Push Up",62.6
"North Haven School District","=""1010011""","Grade 6","Sit and Reach",86.4
"North Haven School District","=""1010011""","Grade 8","All Tests - District",58.2
"North Haven School District","=""1010011""","Grade 8","Curl Up",88.7
"North Haven School District","=""1010011""","Grade 8","Mile Run",75.3
"North Haven School District","=""1010011""","Grade 8","Push Up",73.8
"North Haven School District","=""1010011""","Grade 8","Sit and Reach",83.3
"North Haven School District","=""1010011""","Grade 10","All Tests - District",70.3
"North Haven School District","=""1010011""","Grade 10","Curl Up",98.7
"North Haven School District","=""1010011""","Grade 10","Mile Run",72.1
"North Haven School District","=""1010011""","Grade 10","Push Up",92.1
"North Haven School District","=""1010011""","Grade 10","Sit and Reach",95.2
"North Stonington School District","=""1020011""","Grade 4","All Tests - District",34.5
"North Stonington School District","=""1020011""","Grade 4","Curl Up",92.7
"North Stonington School District","=""1020011""","Grade 4","Mile Run",50.9
"North Stonington School District","=""1020011""","Grade 4","Push Up",83.6
"North Stonington School District","=""1020011""","Grade 4","Sit and Reach",87.3
"North Stonington School District","=""1020011""","Grade 6","All Tests - District",59.0
"North Stonington School District","=""1020011""","Grade 6","Curl Up",87.2
"North Stonington School District","=""1020011""","Grade 6","Mile Run",66.7
"North Stonington School District","=""1020011""","Grade 6","Push Up",76.9
"North Stonington School District","=""1020011""","Grade 6","Sit and Reach",93.6
"North Stonington School District","=""1020011""","Grade 8","All Tests - District",58.7
"North Stonington School District","=""1020011""","Grade 8","Curl Up",88.9
"North Stonington School District","=""1020011""","Grade 8","Mile Run",65.1
"North Stonington School District","=""1020011""","Grade 8","Push Up",85.7
"North Stonington School District","=""1020011""","Grade 8","Sit and Reach",87.3
"North Stonington School District","=""1020011""","Grade 10","All Tests - District",44.4
"North Stonington School District","=""1020011""","Grade 10","Curl Up",100.0
"North Stonington School District","=""1020011""","Grade 10","Mile Run",48.9
"North Stonington School District","=""1020011""","Grade 10","Push Up",71.1
"North Stonington School District","=""1020011""","Grade 10","Sit and Reach",80.0
"Norwalk School District","=""1030011""","Grade 4","All Tests - District",54.7
"Norwalk School District","=""1030011""","Grade 4","Curl Up",87.0
"Norwalk School District","=""1030011""","Grade 4","Mile Run",72.5
"Norwalk School District","=""1030011""","Grade 4","Push Up",75.3
"Norwalk School District","=""1030011""","Grade 4","Sit and Reach",82.0
"Norwalk School District","=""1030011""","Grade 6","All Tests - District",48.4
"Norwalk School District","=""1030011""","Grade 6","Curl Up",82.0
"Norwalk School District","=""1030011""","Grade 6","Mile Run",67.3
"Norwalk School District","=""1030011""","Grade 6","Push Up",71.3
"Norwalk School District","=""1030011""","Grade 6","Sit and Reach",75.7
"Norwalk School District","=""1030011""","Grade 8","All Tests - District",46.3
"Norwalk School District","=""1030011""","Grade 8","Curl Up",86.5
"Norwalk School District","=""1030011""","Grade 8","Mile Run",60.7
"Norwalk School District","=""1030011""","Grade 8","Push Up",69.3
"Norwalk School District","=""1030011""","Grade 8","Sit and Reach",84.3
"Norwalk School District","=""1030011""","Grade 10","All Tests - District",41.7
"Norwalk School District","=""1030011""","Grade 10","Curl Up",71.7
"Norwalk School District","=""1030011""","Grade 10","Mile Run",60.3
"Norwalk School District","=""1030011""","Grade 10","Push Up",68.6
"Norwalk School District","=""1030011""","Grade 10","Sit and Reach",73.7
"Norwich Free Academy District","=""9010022""","Grade 4","All Tests - District","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Curl Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Mile Run","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Push Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Sit and Reach","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","All Tests - District","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Curl Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Mile Run","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Push Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Sit and Reach","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","All Tests - District","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Curl Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Mile Run","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Push Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Sit and Reach","N/A"
"Norwich Free Academy District","=""9010022""","Grade 10","All Tests - District",47.2
"Norwich Free Academy District","=""9010022""","Grade 10","Curl Up",83.0
"Norwich Free Academy District","=""9010022""","Grade 10","Mile Run",55.3
"Norwich Free Academy District","=""9010022""","Grade 10","Push Up",68.9
"Norwich Free Academy District","=""9010022""","Grade 10","Sit and Reach",83.0
"Norwich School District","=""1040011""","Grade 4","All Tests - District",33.0
"Norwich School District","=""1040011""","Grade 4","Curl Up",78.1
"Norwich School District","=""1040011""","Grade 4","Mile Run",63.5
"Norwich School District","=""1040011""","Grade 4","Push Up",55.0
"Norwich School District","=""1040011""","Grade 4","Sit and Reach",77.2
"Norwich School District","=""1040011""","Grade 6","All Tests - District",27.3
"Norwich School District","=""1040011""","Grade 6","Curl Up",78.1
"Norwich School District","=""1040011""","Grade 6","Mile Run",51.1
"Norwich School District","=""1040011""","Grade 6","Push Up",59.9
"Norwich School District","=""1040011""","Grade 6","Sit and Reach",70.1
"Norwich School District","=""1040011""","Grade 8","All Tests - District",34.0
"Norwich School District","=""1040011""","Grade 8","Curl Up",79.8
"Norwich School District","=""1040011""","Grade 8","Mile Run",54.2
"Norwich School District","=""1040011""","Grade 8","Push Up",60.4
"Norwich School District","=""1040011""","Grade 8","Sit and Reach",78.1
"Norwich School District","=""1040011""","Grade 10","All Tests - District","*"
"Norwich School District","=""1040011""","Grade 10","Curl Up","*"
"Norwich School District","=""1040011""","Grade 10","Mile Run","*"
"Norwich School District","=""1040011""","Grade 10","Push Up","*"
"Norwich School District","=""1040011""","Grade 10","Sit and Reach","*"
"Odyssey Community School District","=""2630013""","Grade 4","All Tests - District","*"
"Odyssey Community School District","=""2630013""","Grade 4","Curl Up",83.3
"Odyssey Community School District","=""2630013""","Grade 4","Mile Run","*"
"Odyssey Community School District","=""2630013""","Grade 4","Push Up",53.3
"Odyssey Community School District","=""2630013""","Grade 4","Sit and Reach",63.3
"Odyssey Community School District","=""2630013""","Grade 6","All Tests - District",29.0
"Odyssey Community School District","=""2630013""","Grade 6","Curl Up",58.1
"Odyssey Community School District","=""2630013""","Grade 6","Mile Run",41.9
"Odyssey Community School District","=""2630013""","Grade 6","Push Up",58.1
"Odyssey Community School District","=""2630013""","Grade 6","Sit and Reach",71.0
"Odyssey Community School District","=""2630013""","Grade 8","All Tests - District",24.0
"Odyssey Community School District","=""2630013""","Grade 8","Curl Up",36.0
"Odyssey Community School District","=""2630013""","Grade 8","Mile Run",36.0
"Odyssey Community School District","=""2630013""","Grade 8","Push Up",60.0
"Odyssey Community School District","=""2630013""","Grade 8","Sit and Reach",84.0
"Odyssey Community School District","=""2630013""","Grade 10","All Tests - District","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Curl Up","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Mile Run","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Push Up","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Grade 4","All Tests - District",57.1
