"Physical Fitness Tests: Students Reaching Health Standard, 2015-16"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Newington School District","=""0940011""","Grade 6","Curl Up",71.1
"Newington School District","=""0940011""","Grade 6","Mile Run",81.3
"Newington School District","=""0940011""","Grade 6","Push Up",53.9
"Newington School District","=""0940011""","Grade 6","Sit and Reach",77.5
"Newington School District","=""0940011""","Grade 8","All Tests - District",39.9
"Newington School District","=""0940011""","Grade 8","Curl Up",82.7
"Newington School District","=""0940011""","Grade 8","Mile Run",76.8
"Newington School District","=""0940011""","Grade 8","Push Up",54.9
"Newington School District","=""0940011""","Grade 8","Sit and Reach",85.9
"Newington School District","=""0940011""","Grade 10","All Tests - District",55.1
"Newington School District","=""0940011""","Grade 10","Curl Up",94.6
"Newington School District","=""0940011""","Grade 10","Mile Run",67.9
"Newington School District","=""0940011""","Grade 10","Push Up",75.0
"Newington School District","=""0940011""","Grade 10","Sit and Reach",80.4
"Newtown School District","=""0970011""","Grade 4","All Tests - District",73.5
"Newtown School District","=""0970011""","Grade 4","Curl Up",95.2
"Newtown School District","=""0970011""","Grade 4","Mile Run",86.3
"Newtown School District","=""0970011""","Grade 4","Push Up",82.8
"Newtown School District","=""0970011""","Grade 4","Sit and Reach",92.4
"Newtown School District","=""0970011""","Grade 6","All Tests - District",78.8
"Newtown School District","=""0970011""","Grade 6","Curl Up",93.2
"Newtown School District","=""0970011""","Grade 6","Mile Run",90.6
"Newtown School District","=""0970011""","Grade 6","Push Up",88.5
"Newtown School District","=""0970011""","Grade 6","Sit and Reach",87.0
"Newtown School District","=""0970011""","Grade 8","All Tests - District",71.5
"Newtown School District","=""0970011""","Grade 8","Curl Up",96.5
"Newtown School District","=""0970011""","Grade 8","Mile Run",82.1
"Newtown School District","=""0970011""","Grade 8","Push Up",84.5
"Newtown School District","=""0970011""","Grade 8","Sit and Reach",88.9
"Newtown School District","=""0970011""","Grade 10","All Tests - District",71.9
"Newtown School District","=""0970011""","Grade 10","Curl Up",96.5
"Newtown School District","=""0970011""","Grade 10","Mile Run",78.9
"Newtown School District","=""0970011""","Grade 10","Push Up",89.2
"Newtown School District","=""0970011""","Grade 10","Sit and Reach",90.5
"Norfolk School District","=""0980011""","Grade 4","All Tests - District","*"
"Norfolk School District","=""0980011""","Grade 4","Curl Up","*"
"Norfolk School District","=""0980011""","Grade 4","Mile Run","*"
"Norfolk School District","=""0980011""","Grade 4","Push Up","*"
"Norfolk School District","=""0980011""","Grade 4","Sit and Reach","*"
"Norfolk School District","=""0980011""","Grade 6","All Tests - District","*"
"Norfolk School District","=""0980011""","Grade 6","Curl Up","*"
"Norfolk School District","=""0980011""","Grade 6","Mile Run","*"
"Norfolk School District","=""0980011""","Grade 6","Push Up","*"
"Norfolk School District","=""0980011""","Grade 6","Sit and Reach","*"
"Norfolk School District","=""0980011""","Grade 8","All Tests - District","N/A"
"Norfolk School District","=""0980011""","Grade 8","Curl Up","N/A"
"Norfolk School District","=""0980011""","Grade 8","Mile Run","N/A"
"Norfolk School District","=""0980011""","Grade 8","Push Up","N/A"
"Norfolk School District","=""0980011""","Grade 8","Sit and Reach","N/A"
"Norfolk School District","=""0980011""","Grade 10","All Tests - District","N/A"
"Norfolk School District","=""0980011""","Grade 10","Curl Up","N/A"
"Norfolk School District","=""0980011""","Grade 10","Mile Run","N/A"
"Norfolk School District","=""0980011""","Grade 10","Push Up","N/A"
"Norfolk School District","=""0980011""","Grade 10","Sit and Reach","N/A"
"North Branford School District","=""0990011""","Grade 4","All Tests - District",48.9
"North Branford School District","=""0990011""","Grade 4","Curl Up",90.8
"North Branford School District","=""0990011""","Grade 4","Mile Run",54.6
"North Branford School District","=""0990011""","Grade 4","Push Up",78.0
"North Branford School District","=""0990011""","Grade 4","Sit and Reach",94.3
"North Branford School District","=""0990011""","Grade 6","All Tests - District",51.1
"North Branford School District","=""0990011""","Grade 6","Curl Up",79.4
"North Branford School District","=""0990011""","Grade 6","Mile Run",63.1
"North Branford School District","=""0990011""","Grade 6","Push Up",71.6
"North Branford School District","=""0990011""","Grade 6","Sit and Reach",78.0
"North Branford School District","=""0990011""","Grade 8","All Tests - District",65.7
"North Branford School District","=""0990011""","Grade 8","Curl Up",85.3
"North Branford School District","=""0990011""","Grade 8","Mile Run",76.9
"North Branford School District","=""0990011""","Grade 8","Push Up",85.3
"North Branford School District","=""0990011""","Grade 8","Sit and Reach",88.1
"North Branford School District","=""0990011""","Grade 10","All Tests - District",40.5
"North Branford School District","=""0990011""","Grade 10","Curl Up",76.3
"North Branford School District","=""0990011""","Grade 10","Mile Run",55.7
"North Branford School District","=""0990011""","Grade 10","Push Up",65.6
"North Branford School District","=""0990011""","Grade 10","Sit and Reach",93.9
"North Canaan School District","=""1000011""","Grade 4","All Tests - District",38.1
"North Canaan School District","=""1000011""","Grade 4","Curl Up",81.0
"North Canaan School District","=""1000011""","Grade 4","Mile Run",42.9
"North Canaan School District","=""1000011""","Grade 4","Push Up",71.4
"North Canaan School District","=""1000011""","Grade 4","Sit and Reach",100.0
"North Canaan School District","=""1000011""","Grade 6","All Tests - District",45.2
"North Canaan School District","=""1000011""","Grade 6","Curl Up",87.1
"North Canaan School District","=""1000011""","Grade 6","Mile Run",54.8
"North Canaan School District","=""1000011""","Grade 6","Push Up",58.1
"North Canaan School District","=""1000011""","Grade 6","Sit and Reach",90.3
"North Canaan School District","=""1000011""","Grade 8","All Tests - District",42.9
"North Canaan School District","=""1000011""","Grade 8","Curl Up",81.0
"North Canaan School District","=""1000011""","Grade 8","Mile Run",66.7
"North Canaan School District","=""1000011""","Grade 8","Push Up",71.4
"North Canaan School District","=""1000011""","Grade 8","Sit and Reach",90.5
"North Canaan School District","=""1000011""","Grade 10","All Tests - District","N/A"
"North Canaan School District","=""1000011""","Grade 10","Curl Up","N/A"
"North Canaan School District","=""1000011""","Grade 10","Mile Run","N/A"
"North Canaan School District","=""1000011""","Grade 10","Push Up","N/A"
"North Canaan School District","=""1000011""","Grade 10","Sit and Reach","N/A"
"North Haven School District","=""1010011""","Grade 4","All Tests - District",55.8
"North Haven School District","=""1010011""","Grade 4","Curl Up",88.4
"North Haven School District","=""1010011""","Grade 4","Mile Run",82.3
"North Haven School District","=""1010011""","Grade 4","Push Up",77.7
"North Haven School District","=""1010011""","Grade 4","Sit and Reach",83.3
"North Haven School District","=""1010011""","Grade 6","All Tests - District",42.1
"North Haven School District","=""1010011""","Grade 6","Curl Up",73.3
"North Haven School District","=""1010011""","Grade 6","Mile Run",91.7
"North Haven School District","=""1010011""","Grade 6","Push Up",57.9
"North Haven School District","=""1010011""","Grade 6","Sit and Reach",76.3
"North Haven School District","=""1010011""","Grade 8","All Tests - District",57.9
"North Haven School District","=""1010011""","Grade 8","Curl Up",80.1
"North Haven School District","=""1010011""","Grade 8","Mile Run",92.5
"North Haven School District","=""1010011""","Grade 8","Push Up",75.6
"North Haven School District","=""1010011""","Grade 8","Sit and Reach",81.2
"North Haven School District","=""1010011""","Grade 10","All Tests - District",67.2
"North Haven School District","=""1010011""","Grade 10","Curl Up",74.7
"North Haven School District","=""1010011""","Grade 10","Mile Run",91.4
"North Haven School District","=""1010011""","Grade 10","Push Up",86.4
"North Haven School District","=""1010011""","Grade 10","Sit and Reach",89.9
"North Stonington School District","=""1020011""","Grade 4","All Tests - District",20.0
"North Stonington School District","=""1020011""","Grade 4","Curl Up",92.5
"North Stonington School District","=""1020011""","Grade 4","Mile Run",57.5
"North Stonington School District","=""1020011""","Grade 4","Push Up",55.0
"North Stonington School District","=""1020011""","Grade 4","Sit and Reach",77.5
"North Stonington School District","=""1020011""","Grade 6","All Tests - District",61.7
"North Stonington School District","=""1020011""","Grade 6","Curl Up",88.3
"North Stonington School District","=""1020011""","Grade 6","Mile Run",71.7
"North Stonington School District","=""1020011""","Grade 6","Push Up",76.7
"North Stonington School District","=""1020011""","Grade 6","Sit and Reach",85.0
"North Stonington School District","=""1020011""","Grade 8","All Tests - District",45.1
"North Stonington School District","=""1020011""","Grade 8","Curl Up",94.1
"North Stonington School District","=""1020011""","Grade 8","Mile Run",51.0
"North Stonington School District","=""1020011""","Grade 8","Push Up",76.5
"North Stonington School District","=""1020011""","Grade 8","Sit and Reach",80.4
"North Stonington School District","=""1020011""","Grade 10","All Tests - District",53.5
"North Stonington School District","=""1020011""","Grade 10","Curl Up",93.0
"North Stonington School District","=""1020011""","Grade 10","Mile Run",58.1
"North Stonington School District","=""1020011""","Grade 10","Push Up",76.7
"North Stonington School District","=""1020011""","Grade 10","Sit and Reach",79.1
"Norwalk School District","=""1030011""","Grade 4","All Tests - District",52.9
"Norwalk School District","=""1030011""","Grade 4","Curl Up",83.9
"Norwalk School District","=""1030011""","Grade 4","Mile Run",79.4
"Norwalk School District","=""1030011""","Grade 4","Push Up",71.9
"Norwalk School District","=""1030011""","Grade 4","Sit and Reach",82.8
"Norwalk School District","=""1030011""","Grade 6","All Tests - District",46.0
"Norwalk School District","=""1030011""","Grade 6","Curl Up",84.0
"Norwalk School District","=""1030011""","Grade 6","Mile Run",68.4
"Norwalk School District","=""1030011""","Grade 6","Push Up",70.5
"Norwalk School District","=""1030011""","Grade 6","Sit and Reach",76.6
"Norwalk School District","=""1030011""","Grade 8","All Tests - District",43.1
"Norwalk School District","=""1030011""","Grade 8","Curl Up",85.9
"Norwalk School District","=""1030011""","Grade 8","Mile Run",63.2
"Norwalk School District","=""1030011""","Grade 8","Push Up",72.3
"Norwalk School District","=""1030011""","Grade 8","Sit and Reach",77.1
"Norwalk School District","=""1030011""","Grade 10","All Tests - District",44.2
"Norwalk School District","=""1030011""","Grade 10","Curl Up",83.4
"Norwalk School District","=""1030011""","Grade 10","Mile Run",61.4
"Norwalk School District","=""1030011""","Grade 10","Push Up",72.4
"Norwalk School District","=""1030011""","Grade 10","Sit and Reach",77.2
"Norwich Free Academy District","=""9010022""","Grade 4","All Tests - District","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Curl Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Mile Run","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Push Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 4","Sit and Reach","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","All Tests - District","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Curl Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Mile Run","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Push Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 6","Sit and Reach","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","All Tests - District","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Curl Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Mile Run","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Push Up","N/A"
"Norwich Free Academy District","=""9010022""","Grade 8","Sit and Reach","N/A"
"Norwich Free Academy District","=""9010022""","Grade 10","All Tests - District",42.4
"Norwich Free Academy District","=""9010022""","Grade 10","Curl Up",82.1
"Norwich Free Academy District","=""9010022""","Grade 10","Mile Run",55.0
"Norwich Free Academy District","=""9010022""","Grade 10","Push Up",71.7
"Norwich Free Academy District","=""9010022""","Grade 10","Sit and Reach",88.6
"Norwich School District","=""1040011""","Grade 4","All Tests - District",38.6
"Norwich School District","=""1040011""","Grade 4","Curl Up",75.9
"Norwich School District","=""1040011""","Grade 4","Mile Run",68.2
"Norwich School District","=""1040011""","Grade 4","Push Up",59.7
"Norwich School District","=""1040011""","Grade 4","Sit and Reach",78.4
"Norwich School District","=""1040011""","Grade 6","All Tests - District",28.4
"Norwich School District","=""1040011""","Grade 6","Curl Up",77.4
"Norwich School District","=""1040011""","Grade 6","Mile Run",47.4
"Norwich School District","=""1040011""","Grade 6","Push Up",73.4
"Norwich School District","=""1040011""","Grade 6","Sit and Reach",69.1
"Norwich School District","=""1040011""","Grade 8","All Tests - District",33.6
"Norwich School District","=""1040011""","Grade 8","Curl Up",93.7
"Norwich School District","=""1040011""","Grade 8","Mile Run",46.2
"Norwich School District","=""1040011""","Grade 8","Push Up",61.2
"Norwich School District","=""1040011""","Grade 8","Sit and Reach",78.1
"Norwich School District","=""1040011""","Grade 10","All Tests - District","N/A"
"Norwich School District","=""1040011""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Grade 10","Sit and Reach","N/A"
"Odyssey Community School District","=""2630013""","Grade 4","All Tests - District",41.7
"Odyssey Community School District","=""2630013""","Grade 4","Curl Up",88.9
"Odyssey Community School District","=""2630013""","Grade 4","Mile Run",55.6
"Odyssey Community School District","=""2630013""","Grade 4","Push Up",77.8
"Odyssey Community School District","=""2630013""","Grade 4","Sit and Reach",94.4
"Odyssey Community School District","=""2630013""","Grade 6","All Tests - District",40.6
"Odyssey Community School District","=""2630013""","Grade 6","Curl Up",87.5
"Odyssey Community School District","=""2630013""","Grade 6","Mile Run",46.9
"Odyssey Community School District","=""2630013""","Grade 6","Push Up",71.9
"Odyssey Community School District","=""2630013""","Grade 6","Sit and Reach",87.5
"Odyssey Community School District","=""2630013""","Grade 8","All Tests - District",37.8
"Odyssey Community School District","=""2630013""","Grade 8","Curl Up",100.0
"Odyssey Community School District","=""2630013""","Grade 8","Mile Run",40.5
"Odyssey Community School District","=""2630013""","Grade 8","Push Up",89.2
"Odyssey Community School District","=""2630013""","Grade 8","Sit and Reach",89.2
"Odyssey Community School District","=""2630013""","Grade 10","All Tests - District","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Curl Up","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Mile Run","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Push Up","N/A"
"Odyssey Community School District","=""2630013""","Grade 10","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Grade 4","All Tests - District",62.4
"Old Saybrook School District","=""1060011""","Grade 4","Curl Up",86.1
"Old Saybrook School District","=""1060011""","Grade 4","Mile Run",90.1
"Old Saybrook School District","=""1060011""","Grade 4","Push Up",75.2
"Old Saybrook School District","=""1060011""","Grade 4","Sit and Reach",87.1
"Old Saybrook School District","=""1060011""","Grade 6","All Tests - District",71.8
"Old Saybrook School District","=""1060011""","Grade 6","Curl Up",84.5
"Old Saybrook School District","=""1060011""","Grade 6","Mile Run",87.4
"Old Saybrook School District","=""1060011""","Grade 6","Push Up",89.3
"Old Saybrook School District","=""1060011""","Grade 6","Sit and Reach",83.5
"Old Saybrook School District","=""1060011""","Grade 8","All Tests - District",63.6
"Old Saybrook School District","=""1060011""","Grade 8","Curl Up",90.9
"Old Saybrook School District","=""1060011""","Grade 8","Mile Run",86.0
"Old Saybrook School District","=""1060011""","Grade 8","Push Up",86.0
"Old Saybrook School District","=""1060011""","Grade 8","Sit and Reach",83.5
"Old Saybrook School District","=""1060011""","Grade 10","All Tests - District",57.5
"Old Saybrook School District","=""1060011""","Grade 10","Curl Up",93.4
"Old Saybrook School District","=""1060011""","Grade 10","Mile Run",65.1
"Old Saybrook School District","=""1060011""","Grade 10","Push Up",88.7
"Old Saybrook School District","=""1060011""","Grade 10","Sit and Reach",88.7
"Orange School District","=""1070011""","Grade 4","All Tests - District",49.4
"Orange School District","=""1070011""","Grade 4","Curl Up",74.1
"Orange School District","=""1070011""","Grade 4","Mile Run",84.7
"Orange School District","=""1070011""","Grade 4","Push Up",75.9
"Orange School District","=""1070011""","Grade 4","Sit and Reach",81.2
"Orange School District","=""1070011""","Grade 6","All Tests - District",46.6
"Orange School District","=""1070011""","Grade 6","Curl Up",72.3
"Orange School District","=""1070011""","Grade 6","Mile Run",76.7
"Orange School District","=""1070011""","Grade 6","Push Up",61.7
"Orange School District","=""1070011""","Grade 6","Sit and Reach",78.6
"Orange School District","=""1070011""","Grade 8","All Tests - District","N/A"
"Orange School District","=""1070011""","Grade 8","Curl Up","N/A"
"Orange School District","=""1070011""","Grade 8","Mile Run","N/A"
"Orange School District","=""1070011""","Grade 8","Push Up","N/A"
"Orange School District","=""1070011""","Grade 8","Sit and Reach","N/A"
"Orange School District","=""1070011""","Grade 10","All Tests - District","N/A"
"Orange School District","=""1070011""","Grade 10","Curl Up","N/A"
"Orange School District","=""1070011""","Grade 10","Mile Run","N/A"
"Orange School District","=""1070011""","Grade 10","Push Up","N/A"
"Orange School District","=""1070011""","Grade 10","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Grade 4","All Tests - District",44.7
"Oxford School District","=""1080011""","Grade 4","Curl Up",69.7
"Oxford School District","=""1080011""","Grade 4","Mile Run",90.1
"Oxford School District","=""1080011""","Grade 4","Push Up",57.9
"Oxford School District","=""1080011""","Grade 4","Sit and Reach",70.4
"Oxford School District","=""1080011""","Grade 6","All Tests - District",42.8
"Oxford School District","=""1080011""","Grade 6","Curl Up",86.8
"Oxford School District","=""1080011""","Grade 6","Mile Run",78.6
"Oxford School District","=""1080011""","Grade 6","Push Up",86.8
"Oxford School District","=""1080011""","Grade 6","Sit and Reach",50.9
"Oxford School District","=""1080011""","Grade 8","All Tests - District",27.5
"Oxford School District","=""1080011""","Grade 8","Curl Up",88.6
"Oxford School District","=""1080011""","Grade 8","Mile Run",51.5
"Oxford School District","=""1080011""","Grade 8","Push Up",77.2
"Oxford School District","=""1080011""","Grade 8","Sit and Reach",55.7
"Oxford School District","=""1080011""","Grade 10","All Tests - District",40.7
"Oxford School District","=""1080011""","Grade 10","Curl Up",73.2
"Oxford School District","=""1080011""","Grade 10","Mile Run",67.5
"Oxford School District","=""1080011""","Grade 10","Push Up",41.5
"Oxford School District","=""1080011""","Grade 10","Sit and Reach",76.4
"Park City Prep Charter School District","=""2830013""","Grade 4","All Tests - District","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Curl Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Mile Run","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Push Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Sit and Reach","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 6","All Tests - District",25.6
"Park City Prep Charter School District","=""2830013""","Grade 6","Curl Up",77.9
"Park City Prep Charter School District","=""2830013""","Grade 6","Mile Run",45.3
"Park City Prep Charter School District","=""2830013""","Grade 6","Push Up",47.7
"Park City Prep Charter School District","=""2830013""","Grade 6","Sit and Reach",77.9
"Park City Prep Charter School District","=""2830013""","Grade 8","All Tests - District",12.3
"Park City Prep Charter School District","=""2830013""","Grade 8","Curl Up",90.1
"Park City Prep Charter School District","=""2830013""","Grade 8","Mile Run",17.3
"Park City Prep Charter School District","=""2830013""","Grade 8","Push Up",44.4
"Park City Prep Charter School District","=""2830013""","Grade 8","Sit and Reach",79.0
"Park City Prep Charter School District","=""2830013""","Grade 10","All Tests - District","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Curl Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Mile Run","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Push Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Sit and Reach","N/A"
"Plainfield School District","=""1090011""","Grade 4","All Tests - District",58.5
"Plainfield School District","=""1090011""","Grade 4","Curl Up",71.4
"Plainfield School District","=""1090011""","Grade 4","Mile Run",91.8
"Plainfield School District","=""1090011""","Grade 4","Push Up",85.0
"Plainfield School District","=""1090011""","Grade 4","Sit and Reach",83.0
"Plainfield School District","=""1090011""","Grade 6","All Tests - District",60.0
"Plainfield School District","=""1090011""","Grade 6","Curl Up",94.7
"Plainfield School District","=""1090011""","Grade 6","Mile Run",74.7
"Plainfield School District","=""1090011""","Grade 6","Push Up",72.0
"Plainfield School District","=""1090011""","Grade 6","Sit and Reach",84.0
"Plainfield School District","=""1090011""","Grade 8","All Tests - District",59.8
"Plainfield School District","=""1090011""","Grade 8","Curl Up",96.1
"Plainfield School District","=""1090011""","Grade 8","Mile Run",65.4
"Plainfield School District","=""1090011""","Grade 8","Push Up",77.1
"Plainfield School District","=""1090011""","Grade 8","Sit and Reach",85.5
"Plainfield School District","=""1090011""","Grade 10","All Tests - District",28.8
"Plainfield School District","=""1090011""","Grade 10","Curl Up",86.5
"Plainfield School District","=""1090011""","Grade 10","Mile Run",34.2
"Plainfield School District","=""1090011""","Grade 10","Push Up",67.6
"Plainfield School District","=""1090011""","Grade 10","Sit and Reach",80.2
"Plainville School District","=""1100011""","Grade 4","All Tests - District",44.1
"Plainville School District","=""1100011""","Grade 4","Curl Up",88.2
"Plainville School District","=""1100011""","Grade 4","Mile Run",57.6
"Plainville School District","=""1100011""","Grade 4","Push Up",66.5
"Plainville School District","=""1100011""","Grade 4","Sit and Reach",78.2
"Plainville School District","=""1100011""","Grade 6","All Tests - District",58.9
"Plainville School District","=""1100011""","Grade 6","Curl Up",74.7
"Plainville School District","=""1100011""","Grade 6","Mile Run",82.1
"Plainville School District","=""1100011""","Grade 6","Push Up",78.4
"Plainville School District","=""1100011""","Grade 6","Sit and Reach",83.7
"Plainville School District","=""1100011""","Grade 8","All Tests - District",62.3
"Plainville School District","=""1100011""","Grade 8","Curl Up",84.0
"Plainville School District","=""1100011""","Grade 8","Mile Run",80.9
"Plainville School District","=""1100011""","Grade 8","Push Up",84.6
"Plainville School District","=""1100011""","Grade 8","Sit and Reach",93.8
"Plainville School District","=""1100011""","Grade 10","All Tests - District",39.1
"Plainville School District","=""1100011""","Grade 10","Curl Up",82.7
"Plainville School District","=""1100011""","Grade 10","Mile Run",56.4
"Plainville School District","=""1100011""","Grade 10","Push Up",70.5
"Plainville School District","=""1100011""","Grade 10","Sit and Reach",47.4
"Plymouth School District","=""1110011""","Grade 4","All Tests - District",42.5
"Plymouth School District","=""1110011""","Grade 4","Curl Up",72.5
"Plymouth School District","=""1110011""","Grade 4","Mile Run",64.2
"Plymouth School District","=""1110011""","Grade 4","Push Up",49.2
"Plymouth School District","=""1110011""","Grade 4","Sit and Reach",81.7
"Plymouth School District","=""1110011""","Grade 6","All Tests - District",71.6
"Plymouth School District","=""1110011""","Grade 6","Curl Up",84.4
"Plymouth School District","=""1110011""","Grade 6","Mile Run",80.7
"Plymouth School District","=""1110011""","Grade 6","Push Up",83.5
"Plymouth School District","=""1110011""","Grade 6","Sit and Reach",81.7
"Plymouth School District","=""1110011""","Grade 8","All Tests - District",58.3
"Plymouth School District","=""1110011""","Grade 8","Curl Up",88.0
"Plymouth School District","=""1110011""","Grade 8","Mile Run",63.0
"Plymouth School District","=""1110011""","Grade 8","Push Up",66.7
"Plymouth School District","=""1110011""","Grade 8","Sit and Reach",74.1
"Plymouth School District","=""1110011""","Grade 10","All Tests - District",57.3
"Plymouth School District","=""1110011""","Grade 10","Curl Up",98.3
"Plymouth School District","=""1110011""","Grade 10","Mile Run",60.7
"Plymouth School District","=""1110011""","Grade 10","Push Up",81.2
"Plymouth School District","=""1110011""","Grade 10","Sit and Reach",97.4
"Pomfret School District","=""1120011""","Grade 4","All Tests - District",33.3
"Pomfret School District","=""1120011""","Grade 4","Curl Up",83.3
"Pomfret School District","=""1120011""","Grade 4","Mile Run",58.3
"Pomfret School District","=""1120011""","Grade 4","Push Up",66.7
"Pomfret School District","=""1120011""","Grade 4","Sit and Reach",72.2
"Pomfret School District","=""1120011""","Grade 6","All Tests - District",56.0
"Pomfret School District","=""1120011""","Grade 6","Curl Up",78.0
"Pomfret School District","=""1120011""","Grade 6","Mile Run",86.0
"Pomfret School District","=""1120011""","Grade 6","Push Up",82.0
"Pomfret School District","=""1120011""","Grade 6","Sit and Reach",70.0
"Pomfret School District","=""1120011""","Grade 8","All Tests - District",53.7
"Pomfret School District","=""1120011""","Grade 8","Curl Up",88.9
"Pomfret School District","=""1120011""","Grade 8","Mile Run",75.9
"Pomfret School District","=""1120011""","Grade 8","Push Up",77.8
"Pomfret School District","=""1120011""","Grade 8","Sit and Reach",72.2
"Pomfret School District","=""1120011""","Grade 10","All Tests - District","N/A"
"Pomfret School District","=""1120011""","Grade 10","Curl Up","N/A"
"Pomfret School District","=""1120011""","Grade 10","Mile Run","N/A"
"Pomfret School District","=""1120011""","Grade 10","Push Up","N/A"
"Pomfret School District","=""1120011""","Grade 10","Sit and Reach","N/A"
"Portland School District","=""1130011""","Grade 4","All Tests - District",41.1
"Portland School District","=""1130011""","Grade 4","Curl Up",68.4
"Portland School District","=""1130011""","Grade 4","Mile Run",80.0
"Portland School District","=""1130011""","Grade 4","Push Up",52.6
"Portland School District","=""1130011""","Grade 4","Sit and Reach",83.2
"Portland School District","=""1130011""","Grade 6","All Tests - District",60.2
"Portland School District","=""1130011""","Grade 6","Curl Up",97.1
"Portland School District","=""1130011""","Grade 6","Mile Run",71.8
"Portland School District","=""1130011""","Grade 6","Push Up",94.2
"Portland School District","=""1130011""","Grade 6","Sit and Reach",82.5
"Portland School District","=""1130011""","Grade 8","All Tests - District",36.1
"Portland School District","=""1130011""","Grade 8","Curl Up",74.1
"Portland School District","=""1130011""","Grade 8","Mile Run",63.0
"Portland School District","=""1130011""","Grade 8","Push Up",71.3
"Portland School District","=""1130011""","Grade 8","Sit and Reach",79.6
"Portland School District","=""1130011""","Grade 10","All Tests - District",49.3
"Portland School District","=""1130011""","Grade 10","Curl Up",78.7
"Portland School District","=""1130011""","Grade 10","Mile Run",72.0
"Portland School District","=""1130011""","Grade 10","Push Up",69.3
"Portland School District","=""1130011""","Grade 10","Sit and Reach",76.0
"Preston School District","=""1140011""","Grade 4","All Tests - District",51.3
"Preston School District","=""1140011""","Grade 4","Curl Up",84.6
"Preston School District","=""1140011""","Grade 4","Mile Run",84.6
"Preston School District","=""1140011""","Grade 4","Push Up",59.0
"Preston School District","=""1140011""","Grade 4","Sit and Reach",92.3
"Preston School District","=""1140011""","Grade 6","All Tests - District","*"
"Preston School District","=""1140011""","Grade 6","Curl Up","*"
"Preston School District","=""1140011""","Grade 6","Mile Run",73.3
"Preston School District","=""1140011""","Grade 6","Push Up",66.7
"Preston School District","=""1140011""","Grade 6","Sit and Reach",83.3
"Preston School District","=""1140011""","Grade 8","All Tests - District",56.1
"Preston School District","=""1140011""","Grade 8","Curl Up",65.9
"Preston School District","=""1140011""","Grade 8","Mile Run",95.1
"Preston School District","=""1140011""","Grade 8","Push Up",80.5
"Preston School District","=""1140011""","Grade 8","Sit and Reach",87.8
"Preston School District","=""1140011""","Grade 10","All Tests - District","N/A"
"Preston School District","=""1140011""","Grade 10","Curl Up","N/A"
"Preston School District","=""1140011""","Grade 10","Mile Run","N/A"
"Preston School District","=""1140011""","Grade 10","Push Up","N/A"
"Preston School District","=""1140011""","Grade 10","Sit and Reach","N/A"
"Putnam School District","=""1160011""","Grade 4","All Tests - District",69.6
"Putnam School District","=""1160011""","Grade 4","Curl Up",96.2
"Putnam School District","=""1160011""","Grade 4","Mile Run",83.5
"Putnam School District","=""1160011""","Grade 4","Push Up",73.4
"Putnam School District","=""1160011""","Grade 4","Sit and Reach",96.2
"Putnam School District","=""1160011""","Grade 6","All Tests - District",46.1
"Putnam School District","=""1160011""","Grade 6","Curl Up",50.6
"Putnam School District","=""1160011""","Grade 6","Mile Run",79.8
"Putnam School District","=""1160011""","Grade 6","Push Up",62.9
"Putnam School District","=""1160011""","Grade 6","Sit and Reach",71.9
"Putnam School District","=""1160011""","Grade 8","All Tests - District",54.8
"Putnam School District","=""1160011""","Grade 8","Curl Up",64.3
"Putnam School District","=""1160011""","Grade 8","Mile Run",83.3
"Putnam School District","=""1160011""","Grade 8","Push Up",75.0
