"Chronic Absenteeism, 2012-13"
", All Schools, English Learner Status"

"District","District Code","School","School Code","Category","% Chronically Absent"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Native Hawaiian or Other Pacific Islander","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Non-ELL",4.7
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Non-Special Education",5.0
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","School",4.7
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Special Education","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Two or More Races","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Eligible For Reduced Lunch","*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Not Eligible For Lunch",5.0
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","White",4.8
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Asian",0.0
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Black or African American","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","ELL","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Eligible For Free Lunch","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Female",2.5
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Grade   9","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Hispanic/Latino of any race","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Male",1.6
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Native Hawaiian or Other Pacific Islander","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Non-ELL",2.1
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Non-Special Education",1.7
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","School",2.1
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Special Education",5.3
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Two or More Races",0.0
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Eligible For Reduced Lunch","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Grade 10",2.6
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Grade 11","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Grade 12",4.4
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Not Eligible For Lunch",2.0
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","White",2.1
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","American Indian or Alaska Native","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Asian",0.0
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Black or African American","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","ELL","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Eligible For Free Lunch","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Female",4.6
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Grade   5",3.3
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Grade   6",6.1
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Hispanic/Latino of any race","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Male",4.8
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Non-ELL",4.7
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Non-Special Education",3.9
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","School",4.7
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Special Education","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Two or More Races","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Eligible For Reduced Lunch","*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Not Eligible For Lunch",4.5
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","White",5.1
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Asian","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","ELL","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Eligible For Free Lunch","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Female","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Grade   1","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Grade   2","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Grade   3","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Grade   4","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Hispanic/Latino of any race","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Male",4.5
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Non-ELL",4.1
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Non-Special Education",5.0
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","School",4.4
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Special Education",0.0
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Two or More Races","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Eligible For Reduced Lunch","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Not Eligible For Lunch",4.1
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","White",4.0
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Kindergarten",6.6
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","American Indian or Alaska Native","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Asian","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Black or African American","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","ELL","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Eligible For Free Lunch","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Female","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Grade   1","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Grade   2","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Grade   3","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Grade   4","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Hispanic/Latino of any race","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Male",4.0
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Non-ELL",3.3
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Non-Special Education",3.1
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","School",3.5
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Special Education","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Two or More Races","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Eligible For Reduced Lunch","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Not Eligible For Lunch",3.4
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","White",3.4
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Asian","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Eligible For Free Lunch","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Female","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Grade   1",0.0
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Grade   2","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Grade   3","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Grade   4","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Hispanic/Latino of any race","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Male","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Non-ELL",3.1
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Non-Special Education",3.7
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","School",3.1
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Special Education",0.0
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Two or More Races","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Eligible For Reduced Lunch","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Not Eligible For Lunch",2.8
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","White",3.4
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","American Indian or Alaska Native","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Asian",0.0
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Black or African American","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Eligible For Free Lunch","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Female",6.2
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Grade   7",6.4
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Grade   8",5.1
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Hispanic/Latino of any race","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Male",5.3
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Non-ELL",5.7
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Non-Special Education",5.6
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","School",5.7
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Special Education","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Two or More Races","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Eligible For Reduced Lunch","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Not Eligible For Lunch",5.1
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","White",6.3
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Kindergarten",17.6
"Manchester School District","=""0770011""","Bowers School","=""0770111""","American Indian or Alaska Native","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Asian","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Black or African American",13.4
"Manchester School District","=""0770011""","Bowers School","=""0770111""","ELL","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Eligible For Free Lunch",15.1
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Female",11.3
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Grade   1","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Grade   2",11.1
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Grade   3","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Grade   4",8.7
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Grade   5","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Hispanic/Latino of any race",12.7
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Male",6.8
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Non-ELL",8.4
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Non-Special Education",7.9
"Manchester School District","=""0770011""","Bowers School","=""0770111""","School",8.9
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Special Education",16.7
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Two or More Races","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Eligible For Reduced Lunch","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Not Eligible For Lunch",3.4
"Manchester School District","=""0770011""","Bowers School","=""0770111""","White",5.2
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Kindergarten","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","American Indian or Alaska Native","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Asian","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Black or African American","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","ELL","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Eligible For Free Lunch",18.0
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Female",6.7
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Grade   1","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Grade   2","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Grade   3","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Grade   4",13.6
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Grade   5",0.0
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Grade   6","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Hispanic/Latino of any race","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Male",4.8
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Non-ELL",5.6
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Non-Special Education",2.9
"Manchester School District","=""0770011""","Buckley School","=""0770311""","School",5.7
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Special Education",23.7
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Two or More Races","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Eligible For Reduced Lunch",0.0
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Not Eligible For Lunch","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","White",4.1
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","American Indian or Alaska Native","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Asian",0.0
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Black or African American","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","ELL","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Eligible For Free Lunch",11.1
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Female",8.0
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Grade   5","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Grade   6",8.7
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Hispanic/Latino of any race",16.4
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Male",9.3
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Non-ELL",9.0
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Non-Special Education",8.4
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","School",8.6
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Special Education",9.8
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Two or More Races",0.0
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Eligible For Reduced Lunch","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Not Eligible For Lunch",6.3
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","White",9.3
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Kindergarten",16.3
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","American Indian or Alaska Native","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Asian","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Black or African American","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","ELL","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Eligible For Free Lunch",14.7
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Female",8.3
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Grade   1","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Grade   2","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Grade   3","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Grade   4","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Grade   5","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Hispanic/Latino of any race",18.2
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Male",7.0
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Native Hawaiian or Other Pacific Islander","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Non-ELL",7.2
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Non-Special Education",7.0
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","School",7.6
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Special Education","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Two or More Races","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Eligible For Reduced Lunch","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Not Eligible For Lunch","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","White",4.7
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","American Indian or Alaska Native","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Asian","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Black or African American",9.0
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","ELL",20.0
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Eligible For Free Lunch",20.0
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Female",12.1
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Grade   7",11.8
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Grade   8",14.5
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Hispanic/Latino of any race",16.2
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Male",14.3
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Native Hawaiian or Other Pacific Islander","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Non-ELL",12.9
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Non-Special Education",11.3
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","School",13.2
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Special Education",24.4
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Two or More Races","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Eligible For Reduced Lunch",7.8
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Not Eligible For Lunch",6.2
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","White",14.3
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Kindergarten",16.4
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Asian","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Black or African American","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","ELL","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Eligible For Free Lunch",17.7
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Female",7.0
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Grade   1","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Grade   2",10.7
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Grade   3","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Grade   4","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Grade   5","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Hispanic/Latino of any race",10.4
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Male",9.2
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Non-ELL",8.3
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Non-Special Education",6.4
"Manchester School District","=""0770011""","Keeney School","=""0770611""","School",8.1
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Special Education",18.4
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Two or More Races","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Eligible For Reduced Lunch","*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Not Eligible For Lunch",4.6
"Manchester School District","=""0770011""","Keeney School","=""0770611""","White",7.7
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","American Indian or Alaska Native","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Asian",14.1
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Black or African American",19.4
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","ELL",25.4
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Eligible For Free Lunch",28.6
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Female",19.6
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Grade   9",19.0
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Hispanic/Latino of any race",32.1
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Male",19.7
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Non-ELL",19.4
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Non-Special Education",18.0
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","School",19.6
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Special Education",31.4
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Two or More Races","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Eligible For Reduced Lunch",12.9
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Grade 10",18.8
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Grade 11",20.9
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Grade 12",19.8
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Not Eligible For Lunch",13.4
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","White",15.3
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Black or African American",54.2
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","ELL","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Eligible For Free Lunch",62.5
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Female",73.1
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Grade   7","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Grade   8","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Grade   9",59.1
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Hispanic/Latino of any race",65.6
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Male",48.5
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Non-ELL",53.9
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Non-Special Education",68.8
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","School",55.4
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Special Education",48.3
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Two or More Races","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Eligible For Reduced Lunch","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Grade 10",64.0
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Grade 11","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Grade 12","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Not Eligible For Lunch",40.0
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","White",47.1
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""","Black or African American","*"
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""","Eligible For Free Lunch","*"
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""","Female","*"
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""","Hispanic/Latino of any race","*"
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""","Male","*"
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""","Non-ELL","*"
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""","School","*"
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""","Special Education","*"
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""","Grade 12","*"
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""","Not Eligible For Lunch","*"
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""","White","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Kindergarten","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Asian","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Black or African American",13.5
"Manchester School District","=""0770011""","Martin School","=""0771611""","ELL","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Eligible For Free Lunch",17.8
"Manchester School District","=""0770011""","Martin School","=""0771611""","Female",7.4
"Manchester School District","=""0770011""","Martin School","=""0771611""","Grade   1",14.3
"Manchester School District","=""0770011""","Martin School","=""0771611""","Grade   2","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Grade   3","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Grade   4","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Grade   5","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Hispanic/Latino of any race",12.1
"Manchester School District","=""0770011""","Martin School","=""0771611""","Male",9.9
"Manchester School District","=""0770011""","Martin School","=""0771611""","Non-ELL",8.1
"Manchester School District","=""0770011""","Martin School","=""0771611""","Non-Special Education",8.9
"Manchester School District","=""0770011""","Martin School","=""0771611""","School",8.6
"Manchester School District","=""0770011""","Martin School","=""0771611""","Special Education","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Two or More Races","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Eligible For Reduced Lunch",0.0
"Manchester School District","=""0770011""","Martin School","=""0771611""","Not Eligible For Lunch","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","White",5.0
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Kindergarten",16.0
"Manchester School District","=""0770011""","Robertson School","=""0771011""","American Indian or Alaska Native","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Asian",10.8
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Black or African American",5.7
"Manchester School District","=""0770011""","Robertson School","=""0771011""","ELL",20.0
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Eligible For Free Lunch",10.2
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Female",7.7
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Grade   1","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Grade   2","*"
