"Chronic Absenteeism, 2011-12"
", All Schools, English Learner Status"

"District","District Code","School","School Code","Category","% Chronically Absent"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Special Education",54.8
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Two or More Races","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Eligible For Reduced Lunch","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","White",40.4
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Kindergarten",8.3
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","American Indian or Alaska Native","*"
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Asian","*"
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Black or African American","*"
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","ELL","*"
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Eligible For Free Lunch",18.5
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Female",5.3
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Grade   1",9.4
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Grade   2","*"
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Grade   3",7.1
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Hispanic/Latino of any race",9.1
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Male",8.0
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Non-ELL",7.1
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Non-Special Education",6.2
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","School",6.8
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Special Education",11.5
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Two or More Races","*"
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Eligible For Reduced Lunch","*"
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","Not Eligible For Lunch",4.2
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","White",5.8
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Kindergarten",11.2
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Asian","*"
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Black or African American","*"
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","ELL","*"
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Eligible For Free Lunch",13.1
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Female",8.0
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Grade   1","*"
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Grade   2",8.2
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Grade   3",8.4
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Hispanic/Latino of any race","*"
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Male",7.3
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Non-ELL",8.0
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Non-Special Education",7.4
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","School",7.7
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Special Education","*"
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Two or More Races","*"
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Eligible For Reduced Lunch",28.6
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","Not Eligible For Lunch",5.3
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","White",9.0
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""","Eligible For Free Lunch","*"
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""","Female","*"
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""","Hispanic/Latino of any race","*"
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""","Male","*"
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""","Non-ELL","*"
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""","School","*"
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""","Special Education","*"
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""","Grade 12","*"
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""","Not Eligible For Lunch","*"
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""","White","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Asian",10.0
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Black or African American","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","ELL","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Eligible For Free Lunch",33.1
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Female",18.2
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Hispanic/Latino of any race",24.3
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Male",15.9
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Non-ELL",17.0
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Non-Special Education",14.4
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","School",17.0
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Special Education",39.5
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Two or More Races","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Eligible For Reduced Lunch",11.9
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade   9",14.2
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 10",16.8
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 11",13.9
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 12",23.5
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Not Eligible For Lunch",15.4
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","White",16.7
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Kindergarten",14.7
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Asian","*"
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Black or African American","*"
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","ELL","*"
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Eligible For Free Lunch",17.3
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Female",8.1
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Grade   1",8.6
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Grade   2","*"
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Grade   3",8.6
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Hispanic/Latino of any race",17.1
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Male",9.2
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Non-ELL",8.3
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Non-Special Education",7.8
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","School",8.7
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Special Education",17.0
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Two or More Races","*"
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Eligible For Reduced Lunch","*"
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","Not Eligible For Lunch",7.0
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""","White",8.3
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","American Indian or Alaska Native","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Asian","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Black or African American","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","ELL",0.0
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Eligible For Free Lunch",7.4
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Female",4.5
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade   4",3.5
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade   5",5.2
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade   6",7.6
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Hispanic/Latino of any race","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Male",6.3
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Non-ELL",5.6
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Non-Special Education",4.9
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","School",5.5
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Special Education",8.3
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Two or More Races",0.0
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Eligible For Reduced Lunch",8.2
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Not Eligible For Lunch",4.9
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","White",6.0
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Asian","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Black or African American","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","ELL","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Eligible For Free Lunch",19.1
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Female",7.8
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade   7",8.3
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade   8",9.8
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Hispanic/Latino of any race",10.0
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Male",10.2
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Non-ELL",8.9
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Non-Special Education",7.4
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","School",9.0
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Special Education",19.0
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Two or More Races","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Eligible For Reduced Lunch","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Not Eligible For Lunch",7.2
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","White",9.4
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Kindergarten","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Asian","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Black or African American","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","ELL","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Eligible For Free Lunch","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Female",3.1
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Grade   1","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Grade   2","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Grade   3","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Grade   4","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Hispanic/Latino of any race","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Male",4.7
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Non-ELL",3.4
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Non-Special Education",3.7
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","School",3.9
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Special Education","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Two or More Races",0.0
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Eligible For Reduced Lunch","*"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Not Eligible For Lunch",4.1
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","White",3.5
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Kindergarten","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","American Indian or Alaska Native","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Asian","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Black or African American","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","ELL","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Eligible For Free Lunch","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Female","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Grade   1",0.0
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Grade   2","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Grade   3","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Grade   4","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Hispanic/Latino of any race","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Male","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Non-ELL",2.1
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Non-Special Education","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","School",2.1
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Special Education","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Two or More Races","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Eligible For Reduced Lunch","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Not Eligible For Lunch","*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","White","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Kindergarten","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Asian","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Black or African American","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","ELL",0.0
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Eligible For Free Lunch","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Female","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Grade   1","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Grade   2","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Grade   3","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Grade   4","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Hispanic/Latino of any race","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Male",4.1
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Non-ELL",3.2
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Non-Special Education",1.9
"Newington School District","=""0940011""","John Paterson School","=""0940811""","School",3.0
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Special Education",9.7
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Two or More Races",0.0
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Eligible For Reduced Lunch","*"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Not Eligible For Lunch",2.3
"Newington School District","=""0940011""","John Paterson School","=""0940811""","White","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","American Indian or Alaska Native","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Asian","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Black or African American",13.6
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","ELL","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Eligible For Free Lunch",10.7
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Female",4.1
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Grade   5",3.5
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Grade   6",5.7
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Grade   7",4.6
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Grade   8",4.9
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Hispanic/Latino of any race",7.3
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Male",5.2
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Non-ELL",4.4
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Non-Special Education",4.3
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","School",4.7
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Special Education",7.2
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Two or More Races","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Eligible For Reduced Lunch","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Not Eligible For Lunch",3.2
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","White",2.7
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","American Indian or Alaska Native","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Asian","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Black or African American","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","ELL","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Eligible For Free Lunch",9.1
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Female",5.3
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Grade   5",4.3
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Grade   6",4.2
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Grade   7",7.4
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Grade   8",3.8
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Hispanic/Latino of any race","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Male",4.5
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Non-ELL",5.0
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Non-Special Education",3.7
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","School",4.9
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Special Education",13.2
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Two or More Races","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Eligible For Reduced Lunch","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Not Eligible For Lunch",3.2
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","White",5.2
"Newington School District","=""0940011""","Newington High School","=""0946111""","American Indian or Alaska Native","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Asian","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Black or African American",10.7
"Newington School District","=""0940011""","Newington High School","=""0946111""","ELL","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Eligible For Free Lunch",11.4
"Newington School District","=""0940011""","Newington High School","=""0946111""","Female",4.9
"Newington School District","=""0940011""","Newington High School","=""0946111""","Hispanic/Latino of any race",9.6
"Newington School District","=""0940011""","Newington High School","=""0946111""","Male",6.2
"Newington School District","=""0940011""","Newington High School","=""0946111""","Non-ELL",5.7
"Newington School District","=""0940011""","Newington High School","=""0946111""","Non-Special Education",4.4
"Newington School District","=""0940011""","Newington High School","=""0946111""","School",5.5
"Newington School District","=""0940011""","Newington High School","=""0946111""","Special Education",15.1
"Newington School District","=""0940011""","Newington High School","=""0946111""","Two or More Races","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Eligible For Reduced Lunch",13.6
"Newington School District","=""0940011""","Newington High School","=""0946111""","Grade   9",7.5
"Newington School District","=""0940011""","Newington High School","=""0946111""","Grade 10",3.7
"Newington School District","=""0940011""","Newington High School","=""0946111""","Grade 11",5.9
"Newington School District","=""0940011""","Newington High School","=""0946111""","Grade 12",5.0
"Newington School District","=""0940011""","Newington High School","=""0946111""","Not Eligible For Lunch",4.1
"Newington School District","=""0940011""","Newington High School","=""0946111""","White",4.9
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Kindergarten","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Asian",0.0
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Black or African American","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","ELL","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Eligible For Free Lunch","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Female",6.2
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Grade   1","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Grade   2","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Grade   3","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Grade   4","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Hispanic/Latino of any race",7.5
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Male",3.0
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Non-ELL",4.2
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Non-Special Education",4.2
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","School",4.6
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Special Education","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Two or More Races","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Eligible For Reduced Lunch","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Not Eligible For Lunch",2.9
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","White",4.5
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Kindergarten","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Asian","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Black or African American","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","ELL","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Eligible For Free Lunch","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Female",4.0
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Grade   1","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Grade   2","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Grade   3",0.0
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Grade   4","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Hispanic/Latino of any race","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Male","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Non-ELL",3.1
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Non-Special Education",2.8
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","School",3.1
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Special Education","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Two or More Races","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Eligible For Reduced Lunch","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","Not Eligible For Lunch",2.8
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","White",2.7
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Kindergarten","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Asian","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","ELL","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Eligible For Free Lunch","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Female",4.5
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Grade   1","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Grade   2","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Grade   3","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Grade   4","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Hispanic/Latino of any race","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Male","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Non-ELL",2.9
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Non-Special Education",2.9
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","School",2.9
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Special Education","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Two or More Races","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Eligible For Reduced Lunch","*"
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","Not Eligible For Lunch",3.1
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""","White",2.8
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Kindergarten","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Asian",0.0
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Black or African American","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","ELL","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Eligible For Free Lunch","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Female",3.2
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Grade   1","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Grade   2","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Grade   3","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Grade   4",0.0
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Hispanic/Latino of any race",0.0
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Male",2.7
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Non-ELL",3.0
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Non-Special Education",2.8
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","School",3.0
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Special Education","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Two or More Races","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Eligible For Reduced Lunch","*"
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","Not Eligible For Lunch",3.0
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""","White",3.2
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","American Indian or Alaska Native","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Asian","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Black or African American","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","ELL","*"
