"Chronic Absenteeism, 2015-16"
"State of Connecticut, All Schools, Gender"

"Organization","School","School Code","Gender","% Chronically Absent"
"New Britain School District","Lincoln School","=""0890811""","Male",12.9
"New Britain School District","New Britain High School","=""0896111""","Female",33.5
"New Britain School District","New Britain High School","=""0896111""","Male",33.0
"New Britain School District","New Britain Transition Center","=""0899011""","Female","*"
"New Britain School District","New Britain Transition Center","=""0899011""","Male","*"
"New Britain School District","Northend School","=""0890911""","Female",6.8
"New Britain School District","Northend School","=""0890911""","Male",11.9
"New Britain School District","Pulaski Middle School","=""0895311""","Female",17.0
"New Britain School District","Pulaski Middle School","=""0895311""","Male",18.0
"New Britain School District","Slade Middle School","=""0895211""","Female",20.2
"New Britain School District","Slade Middle School","=""0895211""","Male",20.8
"New Britain School District","Smalley Academy","=""0891211""","Female",17.2
"New Britain School District","Smalley Academy","=""0891211""","Male",16.7
"New Britain School District","Smith School","=""0891311""","Female",4.3
"New Britain School District","Smith School","=""0891311""","Male",5.6
"New Britain School District","Steps","=""0891811""","Female","*"
"New Britain School District","Steps","=""0891811""","Male","*"
"New Britain School District","Sunrise Primary","=""0890211""","Female","*"
"New Britain School District","Sunrise Primary","=""0890211""","Male","*"
"New Britain School District","Vance School","=""0891511""","Female",10.0
"New Britain School District","Vance School","=""0891511""","Male",10.5
"New Britain School District","KEY Middle","=""0891711""","Male","*"
"New Britain School District","Sunrise Intermediate","=""0890411""","Male","*"
"New Canaan School District","East School","=""0900411""","Female","*"
"New Canaan School District","East School","=""0900411""","Male","*"
"New Canaan School District","New Canaan High School","=""0906111""","Female",4.8
"New Canaan School District","New Canaan High School","=""0906111""","Male",1.9
"New Canaan School District","Saxe Middle School","=""0905111""","Female",1.2
"New Canaan School District","Saxe Middle School","=""0905111""","Male",2.9
"New Canaan School District","South School","=""0900211""","Female","*"
"New Canaan School District","South School","=""0900211""","Male","*"
"New Canaan School District","West School","=""0900311""","Female","*"
"New Canaan School District","West School","=""0900311""","Male","*"
"New Fairfield School District","Alternative Learning Center","=""0910311""","Female","*"
"New Fairfield School District","Alternative Learning Center","=""0910311""","Male","*"
"New Fairfield School District","Consolidated School","=""0910111""","Female","*"
"New Fairfield School District","Consolidated School","=""0910111""","Male","*"
"New Fairfield School District","Meeting House Hill School","=""0910211""","Female","*"
"New Fairfield School District","Meeting House Hill School","=""0910211""","Male","*"
"New Fairfield School District","New Fairfield High School","=""0916111""","Female",3.2
"New Fairfield School District","New Fairfield High School","=""0916111""","Male",2.0
"New Fairfield School District","New Fairfield Middle School","=""0915211""","Female",3.8
"New Fairfield School District","New Fairfield Middle School","=""0915211""","Male",5.8
"New Hartford School District","Ann Antolini School","=""0920311""","Female","*"
"New Hartford School District","Ann Antolini School","=""0920311""","Male","*"
"New Hartford School District","Bakerville Consolidated School","=""0920111""","Female","*"
"New Hartford School District","Bakerville Consolidated School","=""0920111""","Male","*"
"New Hartford School District","New Hartford Elementary School","=""0920211""","Female",0.0
"New Hartford School District","New Hartford Elementary School","=""0920211""","Male","*"
"New Haven School District","Edgewood School","=""0931211""","Female",10.4
"New Haven School District","Edgewood School","=""0931211""","Male",7.0
"New Haven School District","Nathan Hale School","=""0931411""","Female",10.0
"New Haven School District","Nathan Hale School","=""0931411""","Male",9.5
"New Haven School District","Augusta Lewis Troup School","=""0931511""","Female",26.8
"New Haven School District","Augusta Lewis Troup School","=""0931511""","Male",31.9
"New Haven School District","Barnard Environmental Magnet School","=""0930211""","Female",15.1
"New Haven School District","Barnard Environmental Magnet School","=""0930211""","Male",17.4
"New Haven School District","Beecher School","=""0930311""","Female",21.8
"New Haven School District","Beecher School","=""0930311""","Male",23.1
"New Haven School District","Benjamin Jepson Magnet School","=""0931811""","Female",9.4
"New Haven School District","Benjamin Jepson Magnet School","=""0931811""","Male",10.0
"New Haven School District","Betsy Ross Arts Magnet School","=""0935511""","Female",14.1
"New Haven School District","Betsy Ross Arts Magnet School","=""0935511""","Male",13.1
"New Haven School District","Bishop Woods School","=""0934311""","Female",11.8
"New Haven School District","Bishop Woods School","=""0934311""","Male",11.7
"New Haven School District","Blake Street Leadership Academy (STEP)","=""0932411""","Female","*"
"New Haven School District","Blake Street Leadership Academy (STEP)","=""0932411""","Male","*"
"New Haven School District","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Female",18.4
"New Haven School District","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Male",16.9
"New Haven School District","Clemente Leadership Academy","=""0934211""","Female",22.4
"New Haven School District","Clemente Leadership Academy","=""0934211""","Male",20.7
"New Haven School District","Clinton Avenue School","=""0930611""","Female",18.0
"New Haven School District","Clinton Avenue School","=""0930611""","Male",19.3
"New Haven School District","Columbus Family Academy","=""0934111""","Female",6.1
"New Haven School District","Columbus Family Academy","=""0934111""","Male",13.6
"New Haven School District","Conte/West Hills Magnet School","=""0933111""","Female",15.0
"New Haven School District","Conte/West Hills Magnet School","=""0933111""","Male",13.5
"New Haven School District","Cooperative High School","=""0936411""","Female",14.9
"New Haven School District","Cooperative High School","=""0936411""","Male",10.0
"New Haven School District","Davis 21st Century Magnet Elementary School","=""0930911""","Female",4.6
"New Haven School District","Davis 21st Century Magnet Elementary School","=""0930911""","Male",8.0
"New Haven School District","Domus Academy","=""0935611""","Female","*"
"New Haven School District","Domus Academy","=""0935611""","Male","*"
"New Haven School District","East Rock Community Magnet School","=""0934611""","Female",20.1
"New Haven School District","East Rock Community Magnet School","=""0934611""","Male",13.7
"New Haven School District","Engineering - Science University Magnet School","=""0931711""","Female",12.7
"New Haven School District","Engineering - Science University Magnet School","=""0931711""","Male",14.0
"New Haven School District","Fair Haven School","=""0931611""","Female",18.6
"New Haven School District","Fair Haven School","=""0931611""","Male",18.7
"New Haven School District","High School In The Community","=""0936611""","Female",36.3
"New Haven School District","High School In The Community","=""0936611""","Male",28.3
"New Haven School District","Hill Central Music Academy","=""0930711""","Female",20.9
"New Haven School District","Hill Central Music Academy","=""0930711""","Male",18.6
"New Haven School District","Hill Regional Career High School","=""0936311""","Female",20.6
"New Haven School District","Hill Regional Career High School","=""0936311""","Male",21.7
"New Haven School District","Hyde School of Health, Science and Sports Medicine","=""0936811""","Female",36.5
"New Haven School District","Hyde School of Health, Science and Sports Medicine","=""0936811""","Male",34.7
"New Haven School District","James Hillhouse High School","=""0936211""","Female",39.6
"New Haven School District","James Hillhouse High School","=""0936211""","Male",38.4
"New Haven School District","John C. Daniels","=""0931311""","Female",12.1
"New Haven School District","John C. Daniels","=""0931311""","Male",11.7
"New Haven School District","John S. Martinez School","=""0930811""","Female",13.6
"New Haven School District","John S. Martinez School","=""0930811""","Male",10.0
"New Haven School District","Katherine Brennan/Clarence Rogers School","=""0932111""","Female",20.2
"New Haven School District","Katherine Brennan/Clarence Rogers School","=""0932111""","Male",18.4
"New Haven School District","King/Robinson Magnet School","=""0933011""","Female",10.2
"New Haven School District","King/Robinson Magnet School","=""0933011""","Male",16.2
"New Haven School District","Lincoln-Bassett School","=""0932011""","Female",19.2
"New Haven School District","Lincoln-Bassett School","=""0932011""","Male",19.8
"New Haven School District","Mauro-Sheridan Magnet School","=""0931911""","Female",11.6
"New Haven School District","Mauro-Sheridan Magnet School","=""0931911""","Male",10.2
"New Haven School District","Metropolitan Business Academy","=""0936011""","Female",20.9
"New Haven School District","Metropolitan Business Academy","=""0936011""","Male",21.9
"New Haven School District","NHPS Self Contained Autism","=""0934411""","Female","*"
"New Haven School District","NHPS Self Contained Autism","=""0934411""","Male","*"
"New Haven School District","NHPS Self Contained Intellectually Disabled","=""0935011""","Female","*"
"New Haven School District","NHPS Self Contained Intellectually Disabled","=""0935011""","Male","*"
"New Haven School District","NHPS Self Contained Multi-Handicapped","=""0934511""","Female","*"
"New Haven School District","NHPS Self Contained Multi-Handicapped","=""0934511""","Male","*"
"New Haven School District","New Haven Academy","=""0937011""","Female",25.7
"New Haven School District","New Haven Academy","=""0937011""","Male",17.5
"New Haven School District","New Horizons High School","=""0932211""","Female",89.3
"New Haven School District","New Horizons High School","=""0932211""","Male",88.7
"New Haven School District","New Light High School","=""0932611""","Female",85.0
"New Haven School District","New Light High School","=""0932611""","Male",69.8
"New Haven School District","Off-Campus Classroom Program (OCC)","=""0937311""","Female","*"
"New Haven School District","Off-Campus Classroom Program (OCC)","=""0937311""","Male","*"
"New Haven School District","Polly T. McCabe Center","=""0939211""","Female","*"
"New Haven School District","Quinnipiac Real World Math STEM School","=""0933511""","Female",12.7
"New Haven School District","Quinnipiac Real World Math STEM School","=""0933511""","Male",9.2
"New Haven School District","Riverside Education Academy","=""0939111""","Female",82.5
"New Haven School District","Riverside Education Academy","=""0939111""","Male",69.2
"New Haven School District","Ross/Woodward School","=""0931011""","Female",14.6
"New Haven School District","Ross/Woodward School","=""0931011""","Male",10.6
"New Haven School District","Sound School","=""0936711""","Female",17.0
"New Haven School District","Sound School","=""0936711""","Male",8.8
"New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Female",19.1
"New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Male",19.2
"New Haven School District","Truman School","=""0932911""","Female",15.1
"New Haven School District","Truman School","=""0932911""","Male",18.5
"New Haven School District","West Rock Authors Academy","=""0934911""","Female",17.0
"New Haven School District","West Rock Authors Academy","=""0934911""","Male",25.2
"New Haven School District","Wexler/Grant Community School","=""0933211""","Female",17.8
"New Haven School District","Wexler/Grant Community School","=""0933211""","Male",22.1
"New Haven School District","Wilbur Cross High School","=""0936111""","Female",42.1
"New Haven School District","Wilbur Cross High School","=""0936111""","Male",41.0
"New Haven School District","Worthington Hooker School","=""0933811""","Female",4.2
"New Haven School District","Worthington Hooker School","=""0933811""","Male",7.5
"New London School District","Jennings School","=""0950311""","Female",19.0
"New London School District","Jennings School","=""0950311""","Male",15.6
"New London School District","Bennie Dover Jackson Middle School","=""0955111""","Female",14.1
"New London School District","Bennie Dover Jackson Middle School","=""0955111""","Male",12.2
"New London School District","Early Childhood Center at Harbor","=""0950611""","Female",30.8
"New London School District","Early Childhood Center at Harbor","=""0950611""","Male",23.7
"New London School District","Nathan Hale Arts Magnet School","=""0950911""","Female",16.6
"New London School District","Nathan Hale Arts Magnet School","=""0950911""","Male",14.7
"New London School District","New London High School","=""0956111""","Female",17.3
"New London School District","New London High School","=""0956111""","Male",17.5
"New London School District","Winthrop STEM Elementary Magnet School","=""0950811""","Female",16.5
"New London School District","Winthrop STEM Elementary Magnet School","=""0950811""","Male",13.3
"New Milford School District","Hill And Plain School","=""0960511""","Female",4.2
"New Milford School District","Hill And Plain School","=""0960511""","Male",6.6
"New Milford School District","Litchfield Hills Transition Center","=""0969011""","Female","*"
"New Milford School District","Litchfield Hills Transition Center","=""0969011""","Male","*"
"New Milford School District","New Milford High School","=""0966111""","Female",7.9
"New Milford School District","New Milford High School","=""0966111""","Male",8.3
"New Milford School District","Northville Elementary School","=""0960811""","Female",5.0
"New Milford School District","Northville Elementary School","=""0960811""","Male",7.5
"New Milford School District","Sarah Noble Intermediate School","=""0960911""","Female",3.4
"New Milford School District","Sarah Noble Intermediate School","=""0960911""","Male",3.0
"New Milford School District","Schaghticoke Middle School","=""0965211""","Female",5.5
"New Milford School District","Schaghticoke Middle School","=""0965211""","Male",3.6
"Newington School District","Anna Reynolds School","=""0940611""","Female","*"
"Newington School District","Anna Reynolds School","=""0940611""","Male","*"
"Newington School District","Elizabeth Green School","=""0940211""","Female","*"
"Newington School District","Elizabeth Green School","=""0940211""","Male","*"
"Newington School District","John Paterson School","=""0940811""","Female","*"
"Newington School District","John Paterson School","=""0940811""","Male","*"
"Newington School District","John Wallace Middle School","=""0945311""","Female","*"
"Newington School District","John Wallace Middle School","=""0945311""","Male","*"
"Newington School District","Martin Kellogg Middle School","=""0945111""","Female",2.3
"Newington School District","Martin Kellogg Middle School","=""0945111""","Male",2.5
"Newington School District","Newington High School","=""0946111""","Female",9.4
"Newington School District","Newington High School","=""0946111""","Male",10.7
"Newington School District","Ruth Chaffee School","=""0940711""","Female","*"
"Newington School District","Ruth Chaffee School","=""0940711""","Male","*"
"Newtown School District","Hawley Elementary School","=""0970111""","Female","*"
"Newtown School District","Hawley Elementary School","=""0970111""","Male","*"
"Newtown School District","Head O'Meadow Elementary School","=""0970411""","Female",5.6
"Newtown School District","Head O'Meadow Elementary School","=""0970411""","Male",3.8
"Newtown School District","Middle Gate Elementary School","=""0970311""","Female","*"
"Newtown School District","Middle Gate Elementary School","=""0970311""","Male","*"
"Newtown School District","Newtown High School","=""0976111""","Female",5.4
"Newtown School District","Newtown High School","=""0976111""","Male",5.2
"Newtown School District","Newtown Middle School","=""0975111""","Female",6.6
"Newtown School District","Newtown Middle School","=""0975111""","Male",4.9
"Newtown School District","Reed Intermediate School","=""0970511""","Female",3.4
"Newtown School District","Reed Intermediate School","=""0970511""","Male",2.6
"Newtown School District","STARR","=""0979011""","Female","*"
"Newtown School District","STARR","=""0979011""","Male","*"
"Newtown School District","Sandy Hook Elementary School","=""0970211""","Female","*"
"Newtown School District","Sandy Hook Elementary School","=""0970211""","Male","*"
"Norfolk School District","Botelle Elementary School","=""0980111""","Female","*"
"Norfolk School District","Botelle Elementary School","=""0980111""","Male",0.0
"North Branford School District","Jerome Harrison School","=""0990411""","Female","*"
"North Branford School District","Jerome Harrison School","=""0990411""","Male","*"
"North Branford School District","North Branford High School","=""0996111""","Female",9.2
"North Branford School District","North Branford High School","=""0996111""","Male",8.3
"North Branford School District","North Branford Intermediate School","=""0995111""","Female",3.8
"North Branford School District","North Branford Intermediate School","=""0995111""","Male",3.1
"North Branford School District","School to Work Program","=""0999011""","Female","*"
"North Branford School District","School to Work Program","=""0999011""","Male","*"
"North Branford School District","Totoket Valley Elementary School","=""0990611""","Female",3.3
"North Branford School District","Totoket Valley Elementary School","=""0990611""","Male",3.7
"North Canaan School District","North Canaan Elementary School","=""1000111""","Female",5.6
"North Canaan School District","North Canaan Elementary School","=""1000111""","Male",5.7
"North Haven School District","Clintonville Elementary School","=""1010811""","Female","*"
"North Haven School District","Clintonville Elementary School","=""1010811""","Male","*"
"North Haven School District","Green Acres Elementary School","=""1010711""","Female","*"
"North Haven School District","Green Acres Elementary School","=""1010711""","Male","*"
"North Haven School District","Montowese Elementary School","=""1010211""","Female","*"
"North Haven School District","Montowese Elementary School","=""1010211""","Male","*"
"North Haven School District","North Haven High School","=""1016111""","Female",1.6
"North Haven School District","North Haven High School","=""1016111""","Male",3.0
"North Haven School District","North Haven Middle School","=""1015211""","Female",7.7
"North Haven School District","North Haven Middle School","=""1015211""","Male",8.3
"North Haven School District","North Haven Transition Partnership","=""1010111""","Female","*"
"North Haven School District","North Haven Transition Partnership","=""1010111""","Male","*"
"North Haven School District","Ridge Road Elementary School","=""1010311""","Female",3.8
"North Haven School District","Ridge Road Elementary School","=""1010311""","Male",3.0
"North Stonington School District","North Stonington Elementary School","=""1020111""","Female",3.7
"North Stonington School District","North Stonington Elementary School","=""1020111""","Male",3.4
"North Stonington School District","Wheeler High School","=""1026111""","Female","*"
"North Stonington School District","Wheeler High School","=""1026111""","Male","*"
"North Stonington School District","Wheeler Middle School","=""1025111""","Female","*"
"North Stonington School District","Wheeler Middle School","=""1025111""","Male","*"
"Norwalk School District","Brien McMahon High School","=""1036211""","Female",16.2
"Norwalk School District","Brien McMahon High School","=""1036211""","Male",15.2
"Norwalk School District","Brookside Elementary School","=""1030211""","Female",4.4
"Norwalk School District","Brookside Elementary School","=""1030211""","Male",4.5
"Norwalk School District","Columbus Magnet School","=""1030311""","Female","*"
"Norwalk School District","Columbus Magnet School","=""1030311""","Male","*"
"Norwalk School District","Cranbury Elementary School","=""1030411""","Female",6.1
"Norwalk School District","Cranbury Elementary School","=""1030411""","Male",5.2
"Norwalk School District","Fox Run Elementary School","=""1032011""","Female",4.2
"Norwalk School District","Fox Run Elementary School","=""1032011""","Male",7.6
"Norwalk School District","Jefferson Magnet School","=""1030711""","Female",6.6
"Norwalk School District","Jefferson Magnet School","=""1030711""","Male",8.0
"Norwalk School District","Kendall Elementary School","=""1030811""","Female",8.2
"Norwalk School District","Kendall Elementary School","=""1030811""","Male",6.5
"Norwalk School District","Marvin Elementary School","=""1032211""","Female",5.0
"Norwalk School District","Marvin Elementary School","=""1032211""","Male",3.3
"Norwalk School District","Naramake Elementary School","=""1032111""","Female",5.3
"Norwalk School District","Naramake Elementary School","=""1032111""","Male",6.8
"Norwalk School District","Nathan Hale Middle School","=""1035211""","Female",5.0
"Norwalk School District","Nathan Hale Middle School","=""1035211""","Male",8.6
"Norwalk School District","Norwalk High School","=""1036111""","Female",18.4
"Norwalk School District","Norwalk High School","=""1036111""","Male",18.3
"Norwalk School District","Norwalk Pathways Academy at Briggs","=""1036311""","Female",68.2
"Norwalk School District","Norwalk Pathways Academy at Briggs","=""1036311""","Male",70.0
"Norwalk School District","Ponus Ridge Middle School","=""1035311""","Female",8.7
"Norwalk School District","Ponus Ridge Middle School","=""1035311""","Male",9.2
"Norwalk School District","Roton Middle School","=""1035511""","Female",2.5
"Norwalk School District","Roton Middle School","=""1035511""","Male",8.6
"Norwalk School District","Rowayton School","=""1031311""","Female",4.9
"Norwalk School District","Rowayton School","=""1031311""","Male",5.3
"Norwalk School District","Silvermine Elementary School","=""1032311""","Female",7.8
"Norwalk School District","Silvermine Elementary School","=""1032311""","Male",5.7
"Norwalk School District","Tracey School","=""1031411""","Female",10.3
"Norwalk School District","Tracey School","=""1031411""","Male",7.5
"Norwalk School District","West Rocks Middle School","=""1035411""","Female",10.9
"Norwalk School District","West Rocks Middle School","=""1035411""","Male",6.5
"Norwalk School District","Wolfpit School","=""1032411""","Female","*"
"Norwalk School District","Wolfpit School","=""1032411""","Male","*"
"Norwich Free Academy District","Alternative Pathways to Success","=""9010322""","Female","*"
"Norwich Free Academy District","Alternative Pathways to Success","=""9010322""","Male","*"
"Norwich Free Academy District","LEAD (Life Skills, Education and Adult Development)","=""9010122""","Female","*"
"Norwich Free Academy District","LEAD (Life Skills, Education and Adult Development)","=""9010122""","Male","*"
"Norwich Free Academy District","Night School","=""9010222""","Female","*"
"Norwich Free Academy District","Night School","=""9010222""","Male","*"
"Norwich Free Academy District","Norwich Free Academy","=""9016122""","Female",10.3
"Norwich Free Academy District","Norwich Free Academy","=""9016122""","Male",10.0
"Norwich School District","Virtual Learning Academy","=""1049211""","Female","*"
"Norwich School District","Virtual Learning Academy","=""1049211""","Male","*"
"Norwich School District","ABA Autism Program","=""1040411""","Female","*"
"Norwich School District","ABA Autism Program","=""1040411""","Male","*"
"Norwich School District","IRS Program at Uncas","=""1040711""","Female","*"
"Norwich School District","IRS Program at Uncas","=""1040711""","Male","*"
"Norwich School District","John B. Stanton Network School","=""1041411""","Female",10.7
"Norwich School District","John B. Stanton Network School","=""1041411""","Male",5.0
"Norwich School District","Kelly Middle School","=""1045111""","Female",8.9
"Norwich School District","Kelly Middle School","=""1045111""","Male",10.2
"Norwich School District","Moriarty Magnet School","=""1042011""","Female",8.7
"Norwich School District","Moriarty Magnet School","=""1042011""","Male",12.1
"Norwich School District","Samuel Huntington School","=""1040811""","Female","*"
"Norwich School District","Samuel Huntington School","=""1040811""","Male","*"
"Norwich School District","Special Needs Program","=""1040511""","Female","*"
"Norwich School District","Special Needs Program","=""1040511""","Male","*"
"Norwich School District","Teachers' Memorial Middle School","=""1045211""","Female",5.9
"Norwich School District","Teachers' Memorial Middle School","=""1045211""","Male",9.9
"Norwich School District","Thomas W. Mahan School","=""1041711""","Female","*"
"Norwich School District","Thomas W. Mahan School","=""1041711""","Male","*"
"Norwich School District","Uncas Network School","=""1041911""","Female","*"
"Norwich School District","Uncas Network School","=""1041911""","Male","*"
"Norwich School District","Veterans' Memorial School","=""1041811""","Female",16.3
"Norwich School District","Veterans' Memorial School","=""1041811""","Male",8.5
"Norwich School District","Wequonnoc Magnet School","=""1041511""","Female",6.5
"Norwich School District","Wequonnoc Magnet School","=""1041511""","Male",7.7
"Norwich School District","IRS Program at Moriarty","=""1040911""","Male","*"
"Odyssey Community School District","Odyssey Community School","=""2635113""","Female","*"
"Odyssey Community School District","Odyssey Community School","=""2635113""","Male","*"
"Old Saybrook School District","Kathleen E. Goodwin School","=""1060211""","Female",4.6
"Old Saybrook School District","Kathleen E. Goodwin School","=""1060211""","Male",3.7
"Old Saybrook School District","Old Saybrook Middle School","=""1065211""","Female",2.4
"Old Saybrook School District","Old Saybrook Middle School","=""1065211""","Male",2.5
"Old Saybrook School District","Old Saybrook Senior High School","=""1066111""","Female",13.1
"Old Saybrook School District","Old Saybrook Senior High School","=""1066111""","Male",11.4
"Orange School District","Mary L. Tracy School","=""1070211""","Female","*"
"Orange School District","Mary L. Tracy School","=""1070211""","Male","*"
"Orange School District","Peck Place School","=""1070511""","Female","*"
"Orange School District","Peck Place School","=""1070511""","Male","*"
"Orange School District","Race Brook School","=""1070311""","Female",4.0
"Orange School District","Race Brook School","=""1070311""","Male",3.5
"Orange School District","Turkey Hill School","=""1070411""","Female","*"
"Orange School District","Turkey Hill School","=""1070411""","Male","*"
"Oxford School District","Alternative Education","=""1080411""","Female","*"
"Oxford School District","Alternative Education","=""1080411""","Male","*"
"Oxford School District","Great Oak School","=""1085111""","Female",7.1
"Oxford School District","Great Oak School","=""1085111""","Male",8.4
"Oxford School District","Oxford Center School","=""1080111""","Female","*"
"Oxford School District","Oxford Center School","=""1080111""","Male","*"
"Oxford School District","Oxford High School","=""1086011""","Female",15.7
"Oxford School District","Oxford High School","=""1086011""","Male",8.7
"Oxford School District","Quaker Farms School","=""1080311""","Female","*"
"Oxford School District","Quaker Farms School","=""1080311""","Male","*"
"Park City Prep Charter School District","Park City Prep Charter School","=""2835113""","Female","*"
"Park City Prep Charter School District","Park City Prep Charter School","=""2835113""","Male","*"
"Path Academy District","Path Academy","=""2930113""","Female",100.0
"Path Academy District","Path Academy","=""2930113""","Male",100.0
"Plainfield School District","Moosup Elementary School","=""1090111""","Female",3.6
"Plainfield School District","Moosup Elementary School","=""1090111""","Male",4.5
"Plainfield School District","Plainfield Central School","=""1095111""","Female",4.4
"Plainfield School District","Plainfield Central School","=""1095111""","Male",8.8
"Plainfield School District","Plainfield High School","=""1096111""","Female",19.4
"Plainfield School District","Plainfield High School","=""1096111""","Male",23.9
"Plainfield School District","Plainfield Memorial School","=""1090311""","Female",4.4
"Plainfield School District","Plainfield Memorial School","=""1090311""","Male",4.1
"Plainfield School District","Shepard Hill Elementary School","=""1090411""","Female",13.2
"Plainfield School District","Shepard Hill Elementary School","=""1090411""","Male",14.3
"Plainville School District","Frank T. Wheeler School","=""1100411""","Female",5.8
"Plainville School District","Frank T. Wheeler School","=""1100411""","Male",4.9
"Plainville School District","Linden Street School","=""1100211""","Female",8.9
"Plainville School District","Linden Street School","=""1100211""","Male",3.2
"Plainville School District","Louis Toffolon School","=""1100511""","Female",3.5
"Plainville School District","Louis Toffolon School","=""1100511""","Male",4.6
"Plainville School District","Middle School of Plainville","=""1105211""","Female",7.0
"Plainville School District","Middle School of Plainville","=""1105211""","Male",8.1
"Plainville School District","Plainville High School","=""1106111""","Female",12.3
"Plainville School District","Plainville High School","=""1106111""","Male",11.3
"Plymouth School District","Eli Terry Jr. Middle School","=""1115111""","Female",7.1
"Plymouth School District","Eli Terry Jr. Middle School","=""1115111""","Male",5.9
"Plymouth School District","Harry S. Fisher Elementary School","=""1110411""","Female",8.0
"Plymouth School District","Harry S. Fisher Elementary School","=""1110411""","Male",8.1
"Plymouth School District","Plymouth Center School","=""1110211""","Female","*"
"Plymouth School District","Plymouth Center School","=""1110211""","Male","*"
"Plymouth School District","Terryville High School","=""1116111""","Female",22.2
"Plymouth School District","Terryville High School","=""1116111""","Male",18.9
"Plymouth School District","Plymouth Alternative High School","=""1117111""","Male","*"
"Pomfret School District","Pomfret Community School","=""1120111""","Female","*"
"Pomfret School District","Pomfret Community School","=""1120111""","Male","*"
"Portland School District","Brownstone Intermediate School","=""1130511""","Female","*"
"Portland School District","Brownstone Intermediate School","=""1130511""","Male","*"
"Portland School District","Gildersleeve School","=""1130411""","Female","*"
"Portland School District","Gildersleeve School","=""1130411""","Male","*"
"Portland School District","Portland High School","=""1136111""","Female",10.1
"Portland School District","Portland High School","=""1136111""","Male",12.3
"Portland School District","Portland Middle School","=""1135111""","Female","*"
"Portland School District","Portland Middle School","=""1135111""","Male","*"
"Portland School District","Valley View School","=""1130211""","Female","*"
"Portland School District","Valley View School","=""1130211""","Male","*"
"Preston School District","Preston Plains School","=""1145111""","Female","*"
"Preston School District","Preston Plains School","=""1145111""","Male","*"
"Preston School District","Preston Veterans' Memorial School","=""1140411""","Female","*"
"Preston School District","Preston Veterans' Memorial School","=""1140411""","Male","*"
"Putnam School District","PALS - Putnam Alternative Learning System","=""1160111""","Female","*"
"Putnam School District","PALS - Putnam Alternative Learning System","=""1160111""","Male","*"
"Putnam School District","Putnam Elementary School","=""1160311""","Female",7.5
"Putnam School District","Putnam Elementary School","=""1160311""","Male",6.0
"Putnam School District","Putnam High School","=""1166111""","Female",22.7
"Putnam School District","Putnam High School","=""1166111""","Male",26.6
"Putnam School District","Putnam Middle School","=""1165111""","Female",17.5
"Putnam School District","Putnam Middle School","=""1165111""","Male",14.8
"Putnam School District","Helping Hands","=""1169011""","Male","*"
"Redding School District","John Read Middle School","=""1175111""","Female",4.0
"Redding School District","John Read Middle School","=""1175111""","Male",3.3
"Redding School District","Redding Elementary School","=""1170111""","Female","*"
"Redding School District","Redding Elementary School","=""1170111""","Male","*"
"Regional School District 01","ALPSS","=""2010512""","Female","*"
"Regional School District 01","ALPSS","=""2010512""","Male","*"
"Regional School District 01","Housatonic Valley Regional High School","=""2016112""","Female",11.5
"Regional School District 01","Housatonic Valley Regional High School","=""2016112""","Male",9.3
"Regional School District 01","LEAPSS","=""2010412""","Female","*"
"Regional School District 01","LEAPSS","=""2010412""","Male","*"
"Regional School District 01","SELC","=""2010312""","Female","*"
"Regional School District 01","SELC","=""2010312""","Male","*"
"Regional School District 01","TOTAL","=""2010212""","Female","*"
"Regional School District 01","TOTAL","=""2010212""","Male","*"
"Regional School District 04","John Winthrop Middle School","=""2045112""","Female",4.4
"Regional School District 04","John Winthrop Middle School","=""2045112""","Male",3.8
"Regional School District 04","Region 4 Transition Academy","=""2040112""","Female","*"
"Regional School District 04","Region 4 Transition Academy","=""2040112""","Male","*"
"Regional School District 04","Valley Regional High School","=""2046112""","Female",6.5
"Regional School District 04","Valley Regional High School","=""2046112""","Male",9.3
"Regional School District 05","Amity Middle School: Bethany","=""2055112""","Female",9.8
"Regional School District 05","Amity Middle School: Bethany","=""2055112""","Male",6.6
"Regional School District 05","Amity Middle School: Orange","=""2055212""","Female",3.6
"Regional School District 05","Amity Middle School: Orange","=""2055212""","Male",5.9
"Regional School District 05","Amity Regional High School","=""2056112""","Female","*"
"Regional School District 05","Amity Regional High School","=""2056112""","Male","*"
"Regional School District 06","Goshen Center School","=""2060112""","Female","*"
"Regional School District 06","Goshen Center School","=""2060112""","Male","*"
"Regional School District 06","James Morris School","=""2060212""","Female","*"
"Regional School District 06","James Morris School","=""2060212""","Male","*"
"Regional School District 06","Wamogo Regional High School","=""2066112""","Female",5.4
"Regional School District 06","Wamogo Regional High School","=""2066112""","Male",4.1
"Regional School District 06","Warren Elementary School","=""2060312""","Female","*"
"Regional School District 06","Warren Elementary School","=""2060312""","Male","*"
"Regional School District 07","SAGE","=""3480415""","Male","*"
"Regional School District 07","AIM","=""2079112""","Female","*"
"Regional School District 07","AIM","=""2079112""","Male","*"
"Regional School District 07","Highlander Transition Academy","=""2070112""","Female","*"
"Regional School District 07","Highlander Transition Academy","=""2070112""","Male","*"
"Regional School District 07","Links","=""2079212""","Female","*"
