"Sanction Counts, 2013-14"
"All Districts, All Schools"

"",,,,"Sanction Type",,,
"Tolland School District","=""""","Tolland Intermediate School","=""""","*",0,"*",0
"Tolland School District","=""""","Tolland Middle School","=""""",12,16,0,0
"Torrington School District","=""""","East School","=""""","*",7,0,0
"Torrington School District","=""""","Forbes School","=""""",23,0,0,0
"Torrington School District","=""""","Forbes School / ABC","=""""",9,"*",0,0
"Torrington School District","=""""","Southwest School","=""""",11,11,0,0
"Torrington School District","=""""","Torringford School","=""""",9,"*",0,0
"Torrington School District","=""""","Torrington High School","=""""",193,155,"*",19
"Torrington School District","=""""","Torrington Middle School","=""""",275,88,19,"*"
"Torrington School District","=""""","Vogel-Wetmore School","=""""",32,"*",0,0
"Trailblazers Academy District","=""""","Trailblazers Academy","=""""",9,17,0,0
"Trumbull School District","=""""","Booth Hill School","=""""","*","*",0,0
"Trumbull School District","=""""","Daniels Farm School","=""""","*",0,"*",0
"Trumbull School District","=""""","Frenchtown Elementary School","=""""",6,"*",0,0
"Trumbull School District","=""""","Hillcrest Middle School","=""""",13,14,0,0
"Trumbull School District","=""""","Madison Middle School","=""""","*","*",0,0
"Trumbull School District","=""""","Middlebrook School","=""""","*",0,0,0
"Trumbull School District","=""""","Tashua School","=""""","*",0,0,0
"Trumbull School District","=""""","Trumbull High School","=""""",68,40,0,"*"
"Unified School District #2","=""""","Children's Place School","=""""",0,58,0,0
"Unified School District #2","=""""","Riverview School","=""""",0,"*",0,0
"Unified School District #2","=""""","Walter G. Cady School","=""""",51,59,0,0
"Vernon School District","=""""","Center Road School","=""""",10,6,"*",0
"Vernon School District","=""""","Lake Street School","=""""","*",12,0,"*"
"Vernon School District","=""""","Loveland Hill School","=""""",0,8,0,0
"Vernon School District","=""""","Maple Street School","=""""",22,22,0,0
"Vernon School District","=""""","Northeast School","=""""","*",27,"*",0
"Vernon School District","=""""","Rockville High School","=""""",514,165,0,0
"Vernon School District","=""""","Skinner Road School","=""""","*","*",0,0
"Vernon School District","=""""","Vernon Center Middle School","=""""",64,32,13,0
"Voluntown School District","=""""","Voluntown Elementary School","=""""","*",0,0,0
"Wallingford School District","=""""","Highland School","=""""",0,"*","*",0
"Wallingford School District","=""""","A.R.T.S. Academy","=""""","*","*",0,0
"Wallingford School District","=""""","Cook Hill School","=""""","*",0,"*",0
"Wallingford School District","=""""","Dag  Hammarskjold Middle School","=""""",73,24,"*",0
"Wallingford School District","=""""","Evarts C. Stevens School","=""""","*",0,0,0
"Wallingford School District","=""""","James H. Moran Middle School","=""""",33,22,"*",0
"Wallingford School District","=""""","Lyman Hall High School","=""""",352,77,"*",0
"Wallingford School District","=""""","Mark T. Sheehan High School","=""""",77,47,0,0
"Wallingford School District","=""""","Moses Y. Beach School","=""""",0,"*",0,0
"Wallingford School District","=""""","Parker Farms School","=""""",18,"*","*",0
"Wallingford School District","=""""","Pond Hill School","=""""",7,"*",0,0
"Wallingford School District","=""""","Yalesville School","=""""",12,"*","*",0
"Waterbury School District","=""""","West Side Middle School","=""""",450,476,"*","*"
"Waterbury School District","=""""","Washington School","=""""",39,47,0,0
"Waterbury School District","=""""","B. W. Tinker School","=""""",15,57,"*",0
"Waterbury School District","=""""","Bucks Hill School","=""""",17,47,"*",0
"Waterbury School District","=""""","Bunker Hill School","=""""",38,102,"*",0
"Waterbury School District","=""""","Carrington School","=""""",35,22,10,0
"Waterbury School District","=""""","Crosby High School","=""""",1180,988,0,"*"
"Waterbury School District","=""""","Driggs School","=""""",207,164,"*",0
"Waterbury School District","=""""","Duggan School","=""""",17,79,0,"*"
"Waterbury School District","=""""","Enlightenment School","=""""",360,275,0,0
"Waterbury School District","=""""","Excel III","=""""","*",0,0,0
"Waterbury School District","=""""","F. J. Kingsbury School","=""""",86,64,0,0
"Waterbury School District","=""""","Gilmartin School","=""""",13,67,0,"*"
"Waterbury School District","=""""","H. S. Chase School","=""""",136,64,"*",0
"Waterbury School District","=""""","Hopeville School","=""""",23,31,6,0
"Waterbury School District","=""""","John F. Kennedy High School","=""""",1261,819,0,"*"
"Waterbury School District","=""""","Maloney Interdistrict Magnet School","=""""",24,16,"*",0
"Waterbury School District","=""""","Margaret M. Generali Elementary School","=""""",59,29,"*",0
"Waterbury School District","=""""","Michael F. Wallace Middle School","=""""",592,463,0,"*"
"Waterbury School District","=""""","North End Middle School","=""""",168,441,0,"*"
"Waterbury School District","=""""","Reed School","=""""",84,47,0,0
"Waterbury School District","=""""","Regan School","=""""",10,30,"*",0
"Waterbury School District","=""""","Rotella Interdistrict Magnet School","=""""",9,8,13,0
"Waterbury School District","=""""","Sprague School","=""""",42,93,"*",0
"Waterbury School District","=""""","State Street School","=""""",116,173,"*","*"
"Waterbury School District","=""""","Walsh School","=""""",223,142,6,0
"Waterbury School District","=""""","Waterbury Arts Magnet School (High)","=""""",154,56,0,0
"Waterbury School District","=""""","Waterbury Arts Magnet School (Middle)","=""""",196,42,0,0
"Waterbury School District","=""""","Waterbury Career Academy","=""""",27,12,0,0
"Waterbury School District","=""""","Wendell L. Cross School","=""""","*",6,0,0
"Waterbury School District","=""""","Wilby High School","=""""",2065,1051,0,8
"Waterbury School District","=""""","Woodrow Wilson School","=""""",57,83,"*",0
"Waterford School District","=""""","Clark Lane Middle School","=""""",83,12,"*","*"
"Waterford School District","=""""","Great Neck Elementary School","=""""","*",0,0,0
"Waterford School District","=""""","Oswegatchie Elementary School","=""""",11,12,0,0
"Waterford School District","=""""","Quaker Hill Elementary School","=""""","*","*","*",0
"Waterford School District","=""""","Waterford High School","=""""",210,16,0,0
"Watertown School District","=""""","Fletcher W. Judson School","=""""",13,"*",0,0
"Watertown School District","=""""","John Trumbull Primary School","=""""","*",6,0,0
"Watertown School District","=""""","Polk School","=""""",15,18,6,0
"Watertown School District","=""""","Swift Middle School","=""""",116,58,0,"*"
"Watertown School District","=""""","Watertown High School","=""""",269,155,0,9
"West Hartford School District","=""""","Smith School","=""""","*","*",0,0
"West Hartford School District","=""""","Aiken School","=""""","*",0,0,0
"West Hartford School District","=""""","Braeburn School","=""""","*",7,0,0
"West Hartford School District","=""""","Bristow Middle School","=""""",23,"*",0,"*"
"West Hartford School District","=""""","Charter Oak International Academy","=""""",6,8,0,0
"West Hartford School District","=""""","Conard High School","=""""",171,67,0,"*"
"West Hartford School District","=""""","Hall High School","=""""",207,40,0,"*"
"West Hartford School District","=""""","King Philip Middle School","=""""",60,29,"*",0
"West Hartford School District","=""""","Norfeldt School","=""""","*","*",0,0
"West Hartford School District","=""""","STRIVE-West Hartford","=""""",0,"*",0,0
"West Hartford School District","=""""","Sedgwick Middle School","=""""",91,33,"*",0
"West Hartford School District","=""""","Webster Hill School","=""""",12,"*",0,0
"West Hartford School District","=""""","Wolcott School","=""""",12,"*","*",0
"West Haven School District","=""""","Washington School","=""""",0,6,0,0
"West Haven School District","=""""","Alma E. Pagels School","=""""",0,"*",0,0
"West Haven School District","=""""","Carrigan 5/6 Intermediate School","=""""",0,52,12,"*"
"West Haven School District","=""""","Edith E. Mackrille School","=""""","*","*",9,0
"West Haven School District","=""""","Harry M. Bailey Middle School","=""""",124,231,11,"*"
"West Haven School District","=""""","Savin Rock Community School","=""""",0,7,26,0
"West Haven School District","=""""","West Haven High School","=""""",466,242,0,"*"
"Westbrook School District","=""""","Westbrook High School","=""""",35,"*",0,0
"Westbrook School District","=""""","Westbrook Middle School","=""""",13,"*",0,0
"Weston School District","=""""","Weston High School","=""""",9,8,0,"*"
"Weston School District","=""""","Weston Intermediate School","=""""",0,"*",0,0
"Weston School District","=""""","Weston Middle School","=""""",31,"*",0,0
"Westport School District","=""""","Bedford Middle School","=""""",8,"*",0,0
"Westport School District","=""""","Coleytown Elementary School","=""""",9,"*",0,0
"Westport School District","=""""","Coleytown Middle School","=""""",10,"*","*",0
"Westport School District","=""""","Green's Farms School","=""""",10,9,11,0
"Westport School District","=""""","King's Highway Elementary School","=""""","*","*",0,0
"Westport School District","=""""","Long Lots School","=""""","*",0,0,0
"Westport School District","=""""","Saugatuck Elementary School","=""""","*",0,0,0
"Westport School District","=""""","Staples High School","=""""",65,8,0,"*"
"Wethersfield School District","=""""","Alfred W. Hanmer School","=""""","*",0,0,0
"Wethersfield School District","=""""","Charles Wright School","=""""",10,"*",0,0
"Wethersfield School District","=""""","Emerson-Williams School","=""""",8,"*",0,0
"Wethersfield School District","=""""","Highcrest School","=""""",6,"*",0,0
"Wethersfield School District","=""""","Samuel B. Webb Elementary School","=""""",9,"*",0,0
"Wethersfield School District","=""""","Silas Deane Middle School","=""""",49,14,0,"*"
"Wethersfield School District","=""""","Wethersfield High School","=""""",107,17,0,"*"
"Willington School District","=""""","Center School","=""""",0,0,"*",0
"Willington School District","=""""","Hall Memorial School","=""""",23,"*",0,"*"
"Wilton School District","=""""","Middlebrook School","=""""",24,"*",0,0
"Wilton School District","=""""","Cider Mill School","=""""","*",0,0,0
"Wilton School District","=""""","Wilton High School","=""""",6,12,"*",0
"Winchester School District","=""""","Pearson Middle School","=""""","*",0,0,0
"Winchester School District","=""""","WISE Academy","=""""",9,17,0,0
"Windham School District","=""""","Charles H. Barrows STEM Academy","=""""",10,10,"*",0
"Windham School District","=""""","Natchaug School","=""""",40,52,11,0
"Windham School District","=""""","North Windham School","=""""",49,21,0,0
"Windham School District","=""""","W. B. Sweeney School","=""""",8,22,0,0
"Windham School District","=""""","Windham Center School","=""""",8,15,0,0
"Windham School District","=""""","Windham High School","=""""",516,576,"*",22
"Windham School District","=""""","Windham Middle School","=""""",478,342,6,12
"Windsor Locks School District","=""""","North Street School","=""""",0,"*","*",0
"Windsor Locks School District","=""""","South Elementary School","=""""","*","*",0,0
"Windsor Locks School District","=""""","Windsor Locks High School","=""""",192,45,"*",7
"Windsor Locks School District","=""""","Windsor Locks Middle School","=""""",61,14,0,"*"
"Windsor School District","=""""","Clover Street School","=""""",16,9,0,0
"Windsor School District","=""""","John F. Kennedy School","=""""",52,12,11,0
"Windsor School District","=""""","Oliver Ellsworth School","=""""",26,"*",23,0
"Windsor School District","=""""","Poquonock Elementary School","=""""",17,8,11,0
"Windsor School District","=""""","Sage Park Middle School","=""""",281,124,0,0
"Windsor School District","=""""","Windsor High School","=""""",490,63,0,"*"
"Wolcott School District","=""""","Alcott School","=""""","*","*",0,0
"Wolcott School District","=""""","Frisbie School","=""""",10,"*",0,0
"Wolcott School District","=""""","Phoenix Program","=""""","*","*",0,0
"Wolcott School District","=""""","Tyrrell Middle School","=""""",56,6,0,0
"Wolcott School District","=""""","Wakelee School","=""""",0,"*",0,0
"Wolcott School District","=""""","Wolcott High School","=""""",159,41,0,"*"
"Woodbridge School District","=""""","Beecher Road School","=""""",0,"*",0,0
"Woodstock Academy District","=""""","Woodstock Academy","=""""",99,15,0,8
"Woodstock School District","=""""","Woodstock Middle School","=""""",14,8,0,0

