"Sanction Counts, 2014-15"
"All Districts, All Schools"

"",,,,"Sanction Type",,,
"Stamford School District","=""""","Julia A. Stark School","=""""",0,6,0,0
"Stamford School District","=""""","K. T. Murphy School","=""""",0,10,0,0
"Stamford School District","=""""","Newfield School","=""""",0,26,0,0
"Stamford School District","=""""","Northeast School","=""""","*",15,0,0
"Stamford School District","=""""","Rippowam Middle School","=""""",0,35,"*",0
"Stamford School District","=""""","Rogers International School","=""""",0,6,0,0
"Stamford School District","=""""","Roxbury School","=""""",7,30,0,0
"Stamford School District","=""""","Scofield Middle School","=""""","*","*",0,0
"Stamford School District","=""""","Springdale School","=""""","*",15,0,"*"
"Stamford School District","=""""","Stamford High School","=""""",17,93,14,0
"Stamford School District","=""""","Stillmeadow School","=""""",0,14,0,0
"Stamford School District","=""""","The Academy of Information Technology","=""""",0,26,0,0
"Stamford School District","=""""","Toquam Magnet School","=""""",0,"*",0,0
"Stamford School District","=""""","Turn of River School","=""""","*",39,0,0
"Stamford School District","=""""","Westhill High School","=""""",9,133,"*",0
"Stamford School District","=""""","Westover School","=""""",0,10,0,0
"Sterling School District","=""""","Sterling Community School","=""""",36,21,0,"*"
"Stonington School District","=""""","Deans Mill School","=""""","*","*",0,"*"
"Stonington School District","=""""","Mystic Middle School","=""""","*","*",0,0
"Stonington School District","=""""","Pawcatuck Middle School","=""""",22,18,"*",0
"Stonington School District","=""""","Stonington High School","=""""",196,23,"*",0
"Stonington School District","=""""","West Broad Street School","=""""",0,"*",0,0
"Stratford School District","=""""","Eli Whitney School","=""""",8,"*",0,"*"
"Stratford School District","=""""","ALPHA","=""""",40,"*",0,0
"Stratford School District","=""""","Bunnell High School","=""""",197,"*",0,0
"Stratford School District","=""""","Chapel School","=""""",17,6,0,"*"
"Stratford School District","=""""","David Wooster Middle School","=""""",141,8,0,"*"
"Stratford School District","=""""","Franklin STEPS K-2","=""""","*","*",0,"*"
"Stratford School District","=""""","Franklin School","=""""",22,"*",0,"*"
"Stratford School District","=""""","Harry B. Flood Middle School","=""""",50,6,0,0
"Stratford School District","=""""","High School STEPS 9-12","=""""",9,"*",0,0
"Stratford School District","=""""","Honeyspot School","=""""","*",0,0,0
"Stratford School District","=""""","Johnson House STEPS 3-6","=""""",8,"*",0,0
"Stratford School District","=""""","Lordship School","=""""",20,"*",0,0
"Stratford School District","=""""","Middle School STEPS 7-8","=""""","*",0,0,0
"Stratford School District","=""""","Nichols School","=""""",36,"*",0,9
"Stratford School District","=""""","Second Hill Lane School","=""""",20,0,0,"*"
"Stratford School District","=""""","Stratford Academy - Johnson House","=""""",30,"*",0,"*"
"Stratford School District","=""""","Stratford High School","=""""",179,"*",0,0
"Stratford School District","=""""","Wilcoxson School","=""""",23,0,0,"*"
"Suffield School District","=""""","A. Ward Spaulding School","=""""","*",0,0,0
"Suffield School District","=""""","Suffield High School","=""""",23,31,"*",0
"Suffield School District","=""""","Suffield Middle School","=""""",10,"*",0,0
"The Bridge Academy District","=""""","The Bridge Academy","=""""",50,52,"*",12
"The Gilbert School District","=""""","The Gilbert School","=""""",454,171,0,0
"Thomaston School District","=""""","Black Rock School","=""""","*",10,0,0
"Thomaston School District","=""""","Thomaston Center School","=""""",8,0,0,0
"Thomaston School District","=""""","Thomaston High School","=""""",73,24,"*",0
"Thompson School District","=""""","Mary R. Fisher Elementary School","=""""","*","*",0,7
"Thompson School District","=""""","Thompson Middle School","=""""",25,18,0,"*"
"Thompson School District","=""""","Tourtellotte Memorial High School","=""""",26,24,0,0
"Tolland School District","=""""","Tolland High School","=""""",46,"*",0,0
"Tolland School District","=""""","Tolland Intermediate School","=""""","*",0,0,0
"Tolland School District","=""""","Tolland Middle School","=""""",30,8,"*",0
"Torrington School District","=""""","East School","=""""","*","*",0,0
"Torrington School District","=""""","Forbes School","=""""",17,"*",0,0
"Torrington School District","=""""","Migeon Academy","=""""","*","*",0,0
"Torrington School District","=""""","Southwest School","=""""","*",0,0,0
"Torrington School District","=""""","Torringford School","=""""",6,9,0,12
"Torrington School District","=""""","Torrington High School","=""""",218,149,6,0
"Torrington School District","=""""","Torrington Middle School","=""""",119,80,0,"*"
"Torrington School District","=""""","Vogel-Wetmore School","=""""","*",10,0,6
"Trailblazers Academy District","=""""","Trailblazers Academy","=""""",0,25,0,"*"
"Trumbull School District","=""""","Booth Hill School","=""""","*",6,0,0
"Trumbull School District","=""""","Daniels Farm School","=""""","*",0,0,0
"Trumbull School District","=""""","Frenchtown Elementary School","=""""","*","*",0,0
"Trumbull School District","=""""","Hillcrest Middle School","=""""",19,7,0,0
"Trumbull School District","=""""","Madison Middle School","=""""",6,0,0,"*"
"Trumbull School District","=""""","Middlebrook School","=""""","*",0,0,0
"Trumbull School District","=""""","REACH","=""""","*","*",0,0
"Trumbull School District","=""""","Tashua School","=""""","*",0,0,0
"Trumbull School District","=""""","Trumbull Alternative School","=""""",0,7,0,0
"Trumbull School District","=""""","Trumbull High School","=""""",44,31,"*","*"
"Unified School District #2","=""""","Children's Place School","=""""",9,8,0,0
"Unified School District #2","=""""","Riverview School","=""""",0,19,0,0
"Unified School District #2","=""""","Walter G. Cady School","=""""",60,52,0,0
"Vernon School District","=""""","Northeast School","=""""","*",10,0,0
"Vernon School District","=""""","Center Road School","=""""",18,"*",0,"*"
"Vernon School District","=""""","Lake Street School","=""""",9,13,0,0
"Vernon School District","=""""","Loveland Hill School","=""""",0,14,0,0
"Vernon School District","=""""","Maple Street School","=""""",39,27,"*","*"
"Vernon School District","=""""","Rockville High School","=""""",787,205,0,0
"Vernon School District","=""""","Skinner Road School","=""""",11,14,0,0
"Vernon School District","=""""","Vernon Center Middle School","=""""",57,30,"*",6
"Voluntown School District","=""""","Voluntown Elementary School","=""""",9,0,0,0
"Wallingford School District","=""""","Highland School","=""""","*",0,0,"*"
"Wallingford School District","=""""","A.R.T.S. Academy","=""""",14,10,0,0
"Wallingford School District","=""""","Cook Hill School","=""""",18,0,0,6
"Wallingford School District","=""""","Dag  Hammarskjold Middle School","=""""",65,16,0,"*"
"Wallingford School District","=""""","Education Enhancement Program","=""""","*","*",0,0
"Wallingford School District","=""""","Evarts C. Stevens School","=""""","*","*",0,"*"
"Wallingford School District","=""""","James H. Moran Middle School","=""""",55,12,0,"*"
"Wallingford School District","=""""","Lyman Hall High School","=""""",136,74,"*",0
"Wallingford School District","=""""","Mark T. Sheehan High School","=""""",75,26,"*",0
"Wallingford School District","=""""","Moses Y. Beach School","=""""",0,"*",0,0
"Wallingford School District","=""""","Parker Farms School","=""""",8,"*",0,"*"
"Wallingford School District","=""""","Pond Hill School","=""""",6,0,0,0
"Wallingford School District","=""""","Rock Hill School","=""""","*","*",0,"*"
"Wallingford School District","=""""","Yalesville School","=""""","*",0,0,0
"Waterbury School District","=""""","West Side Middle School","=""""",436,486,"*",7
"Waterbury School District","=""""","Washington School","=""""",24,25,0,0
"Waterbury School District","=""""","B. W. Tinker School","=""""",44,60,0,"*"
"Waterbury School District","=""""","Bucks Hill School","=""""",38,50,0,7
"Waterbury School District","=""""","Bunker Hill School","=""""",73,71,0,6
"Waterbury School District","=""""","Carrington School","=""""",15,46,"*",15
"Waterbury School District","=""""","Crosby High School","=""""",1003,788,0,"*"
"Waterbury School District","=""""","Driggs School","=""""",93,47,0,"*"
"Waterbury School District","=""""","Duggan School","=""""",40,45,0,0
"Waterbury School District","=""""","Enlightenment School","=""""",268,405,0,0
"Waterbury School District","=""""","Excel III","=""""","*","*",0,0
"Waterbury School District","=""""","F. J. Kingsbury School","=""""",60,72,0,"*"
"Waterbury School District","=""""","Gilmartin School","=""""",13,163,0,0
"Waterbury School District","=""""","H. S. Chase School","=""""",96,68,0,0
"Waterbury School District","=""""","Hopeville School","=""""",16,43,0,7
"Waterbury School District","=""""","John F. Kennedy High School","=""""",1555,876,0,0
"Waterbury School District","=""""","Maloney Interdistrict Magnet School","=""""","*","*",0,"*"
"Waterbury School District","=""""","Margaret M. Generali Elementary School","=""""",53,50,0,0
"Waterbury School District","=""""","Michael F. Wallace Middle School","=""""",452,474,0,0
"Waterbury School District","=""""","North End Middle School","=""""",74,495,0,"*"
"Waterbury School District","=""""","Reed School","=""""",116,74,0,0
"Waterbury School District","=""""","Regan School","=""""",10,22,0,"*"
"Waterbury School District","=""""","Rotella Interdistrict Magnet School","=""""",26,22,0,7
"Waterbury School District","=""""","Sprague School","=""""",19,66,"*","*"
"Waterbury School District","=""""","State Street School","=""""",80,165,0,"*"
"Waterbury School District","=""""","Walsh School","=""""",126,123,0,18
"Waterbury School District","=""""","Waterbury Arts Magnet School (High)","=""""",205,82,"*",0
"Waterbury School District","=""""","Waterbury Arts Magnet School (Middle)","=""""",115,66,0,0
"Waterbury School District","=""""","Waterbury Career Academy","=""""",77,36,0,0
"Waterbury School District","=""""","Wendell L. Cross School","=""""",12,11,0,"*"
"Waterbury School District","=""""","Wilby High School","=""""",1250,823,"*","*"
"Waterbury School District","=""""","Woodrow Wilson School","=""""",180,94,0,27
"Waterford School District","=""""","Clark Lane Middle School","=""""",110,9,0,"*"
"Waterford School District","=""""","Great Neck Elementary School","=""""","*",0,0,0
"Waterford School District","=""""","Oswegatchie Elementary School","=""""",15,7,0,0
"Waterford School District","=""""","Quaker Hill Elementary School","=""""","*","*",0,0
"Waterford School District","=""""","Waterford High School","=""""",182,15,"*",0
"Watertown School District","=""""","Fletcher W. Judson School","=""""","*","*",0,0
"Watertown School District","=""""","John Trumbull Primary School","=""""","*",0,0,0
"Watertown School District","=""""","Polk School","=""""",7,"*",0,"*"
"Watertown School District","=""""","Swift Middle School","=""""",75,19,"*",0
"Watertown School District","=""""","Watertown High School","=""""",231,32,"*",0
"West Hartford School District","=""""","REACH","=""""",35,8,0,0
"West Hartford School District","=""""","Braeburn School","=""""","*","*",0,"*"
"West Hartford School District","=""""","Bristow Middle School","=""""",19,"*",0,0
"West Hartford School District","=""""","Bugbee School","=""""",0,"*",0,0
"West Hartford School District","=""""","Charter Oak International Academy","=""""",6,8,0,0
"West Hartford School District","=""""","Conard High School","=""""",153,60,0,0
"West Hartford School District","=""""","Hall High School","=""""",196,33,0,0
"West Hartford School District","=""""","King Philip Middle School","=""""",55,15,0,"*"
"West Hartford School District","=""""","Norfeldt School","=""""","*","*",0,0
"West Hartford School District","=""""","STRIVE-West Hartford","=""""",0,"*",0,0
"West Hartford School District","=""""","Sedgwick Middle School","=""""",71,45,0,"*"
"West Hartford School District","=""""","Webster Hill School","=""""","*",0,0,0
"West Hartford School District","=""""","Whiting Lane School","=""""",0,"*",0,0
"West Hartford School District","=""""","Wolcott School","=""""","*","*",0,0
"West Haven School District","=""""","Washington School","=""""",0,33,0,0
"West Haven School District","=""""","Carrigan 5/6 Intermediate School","=""""",0,76,0,31
"West Haven School District","=""""","Edith E. Mackrille School","=""""",8,"*",0,7
"West Haven School District","=""""","Forest School","=""""",0,"*",0,"*"
"West Haven School District","=""""","Harry M. Bailey Middle School","=""""","*",103,"*",7
"West Haven School District","=""""","PACE","=""""",24,18,"*",0
"West Haven School District","=""""","Savin Rock Community School","=""""",0,21,0,39
"West Haven School District","=""""","Seth G. Haley School","=""""",0,"*",0,0
"West Haven School District","=""""","West Haven High School","=""""",283,90,"*",0
"Westbrook School District","=""""","Westbrook High School","=""""",0,"*",0,0
"Westbrook School District","=""""","Westbrook Middle School","=""""","*",0,0,0
"Weston School District","=""""","Weston High School","=""""",13,7,0,0
"Weston School District","=""""","Weston Middle School","=""""",14,0,0,0
"Westport School District","=""""","Bedford Middle School","=""""",13,"*",0,0
"Westport School District","=""""","Coleytown Elementary School","=""""",11,0,0,0
"Westport School District","=""""","Coleytown Middle School","=""""",18,"*",0,"*"
"Westport School District","=""""","Green's Farms School","=""""","*","*",0,"*"
"Westport School District","=""""","Long Lots School","=""""","*",0,0,0
"Westport School District","=""""","Saugatuck Elementary School","=""""",6,0,0,0
"Westport School District","=""""","Staples High School","=""""",54,15,0,0
"Wethersfield School District","=""""","Alfred W. Hanmer School","=""""","*","*",0,0
"Wethersfield School District","=""""","Charles Wright School","=""""",7,"*",0,0
"Wethersfield School District","=""""","Emerson-Williams School","=""""",15,"*",0,0
"Wethersfield School District","=""""","Highcrest School","=""""",16,"*",0,0
"Wethersfield School District","=""""","Samuel B. Webb Elementary School","=""""","*",8,0,0
"Wethersfield School District","=""""","Silas Deane Middle School","=""""",29,17,0,0
"Wethersfield School District","=""""","Wethersfield High School","=""""",48,30,"*","*"
"Willington School District","=""""","Center School","=""""","*",0,0,"*"
"Willington School District","=""""","Hall Memorial School","=""""",17,"*",0,"*"
"Wilton School District","=""""","Middlebrook School","=""""",56,"*",0,0
"Wilton School District","=""""","Cider Mill School","=""""","*",0,0,0
"Wilton School District","=""""","Miller-Driscoll School","=""""",0,0,0,"*"
"Wilton School District","=""""","Wilton High School","=""""","*",15,0,0
"Winchester School District","=""""","Batcheller Early Education Center","=""""","*","*",0,0
"Winchester School District","=""""","Mary P. Hinsdale School","=""""","*","*",0,0
"Winchester School District","=""""","Pearson Middle School","=""""",7,"*",0,0
"Winchester School District","=""""","WISE Academy","=""""",0,"*",0,0
"Windham School District","=""""","Charles H. Barrows STEM Academy","=""""",12,21,0,"*"
"Windham School District","=""""","Natchaug School","=""""",33,18,0,"*"
"Windham School District","=""""","North Windham ASD Program","=""""",0,"*",0,"*"
"Windham School District","=""""","North Windham School","=""""",37,18,0,8
"Windham School District","=""""","W. B. Sweeney School","=""""",12,13,0,0
"Windham School District","=""""","Windham Center School","=""""",8,11,0,6
"Windham School District","=""""","Windham High School","=""""",219,245,7,"*"
"Windham School District","=""""","Windham Middle School","=""""",398,271,"*","*"
"Windsor Locks School District","=""""","North Street School","=""""",0,"*",0,"*"
"Windsor Locks School District","=""""","Pine Meadow Academy","=""""","*",10,0,0
"Windsor Locks School District","=""""","South Elementary School","=""""","*",8,0,0
"Windsor Locks School District","=""""","Windsor Locks High School","=""""",167,57,9,0
"Windsor Locks School District","=""""","Windsor Locks Middle School","=""""",40,11,"*",0
"Windsor School District","=""""","Clover Street School","=""""",0,"*",0,0
"Windsor School District","=""""","Expulsion","=""""",0,0,"*",0
"Windsor School District","=""""","John F. Kennedy School","=""""",84,17,0,32
"Windsor School District","=""""","Oliver Ellsworth School","=""""",38,15,0,19
"Windsor School District","=""""","Poquonock Elementary School","=""""",11,13,0,28
"Windsor School District","=""""","Sage Park Middle School","=""""",98,75,"*",0
"Windsor School District","=""""","Spark","=""""","*","*",0,0
"Windsor School District","=""""","Windsor High School","=""""",769,49,"*","*"
"Wolcott School District","=""""","ABC Classroom","=""""","*",0,0,0
"Wolcott School District","=""""","Alcott School","=""""","*",0,0,"*"
"Wolcott School District","=""""","Frisbie School","=""""",12,0,0,"*"
"Wolcott School District","=""""","Phoenix Program","=""""","*","*",0,0
"Wolcott School District","=""""","Tyrrell Middle School","=""""",38,14,0,0
"Wolcott School District","=""""","Wakelee School","=""""","*","*",0,0
"Wolcott School District","=""""","Wolcott High School","=""""",85,22,0,0
"Woodbridge School District","=""""","Beecher Road School","=""""",0,"*",0,0
"Woodstock Academy District","=""""","Woodstock Academy","=""""",90,35,18,0
"Woodstock School District","=""""","Woodstock Middle School","=""""",19,6,0,0

