"Sanction Counts, 2012-13"
"All Districts, All Schools"

"",,,,"Sanction Type",,,
"Vernon School District","=""""","Maple Street School","=""""",34,0,0,"*"
"Vernon School District","=""""","Northeast School","=""""",0,19,0,0
"Vernon School District","=""""","Rockville High School","=""""",850,136,0,0
"Vernon School District","=""""","Skinner Road School","=""""",7,"*",0,"*"
"Vernon School District","=""""","Vernon Center Middle School","=""""",119,53,0,13
"Voluntown School District","=""""","Voluntown Elementary School","=""""","*",0,0,0
"Wallingford School District","=""""","A.R.T.S. Academy","=""""","*",10,0,0
"Wallingford School District","=""""","Cook Hill School","=""""","*","*",0,9
"Wallingford School District","=""""","Dag  Hammarskjold Middle School","=""""",90,18,0,8
"Wallingford School District","=""""","Evarts C. Stevens School","=""""","*",0,0,"*"
"Wallingford School District","=""""","James H. Moran Middle School","=""""",77,29,0,14
"Wallingford School District","=""""","Lyman Hall High School","=""""",324,87,"*","*"
"Wallingford School District","=""""","Mark T. Sheehan High School","=""""",137,52,0,0
"Wallingford School District","=""""","Moses Y. Beach School","=""""",0,"*",0,0
"Wallingford School District","=""""","Parker Farms School","=""""",19,"*",0,"*"
"Wallingford School District","=""""","Pond Hill School","=""""",13,8,0,"*"
"Wallingford School District","=""""","Rock Hill School","=""""","*","*",0,0
"Wallingford School District","=""""","Yalesville School","=""""",12,0,0,0
"Waterbury School District","=""""","West Side Middle School","=""""",459,594,0,"*"
"Waterbury School District","=""""","Washington School","=""""",42,40,0,0
"Waterbury School District","=""""","B. W. Tinker School","=""""",20,38,0,"*"
"Waterbury School District","=""""","Bucks Hill School","=""""",40,27,0,12
"Waterbury School District","=""""","Bunker Hill School","=""""","*",63,0,"*"
"Waterbury School District","=""""","Carrington School","=""""",6,10,0,14
"Waterbury School District","=""""","Crosby High School","=""""",1176,1451,"*",0
"Waterbury School District","=""""","Driggs School","=""""",39,17,0,0
"Waterbury School District","=""""","Duggan School","=""""",38,56,"*",0
"Waterbury School District","=""""","Enlightenment School","=""""",221,273,9,0
"Waterbury School District","=""""","F. J. Kingsbury School","=""""",80,49,0,12
"Waterbury School District","=""""","Gilmartin School","=""""",28,58,0,0
"Waterbury School District","=""""","H. S. Chase School","=""""",121,65,0,"*"
"Waterbury School District","=""""","Hopeville School","=""""",16,34,0,"*"
"Waterbury School District","=""""","John F. Kennedy High School","=""""",1253,1060,"*",0
"Waterbury School District","=""""","Maloney Interdistrict Magnet School","=""""",17,"*",0,"*"
"Waterbury School District","=""""","Margaret M. Generali Elementary School","=""""",43,17,0,"*"
"Waterbury School District","=""""","Michael F. Wallace Middle School","=""""",591,533,"*",0
"Waterbury School District","=""""","North End Middle School","=""""",234,517,"*","*"
"Waterbury School District","=""""","Reed School","=""""",51,42,0,0
"Waterbury School District","=""""","Regan School","=""""",25,27,0,"*"
"Waterbury School District","=""""","Rotella Interdistrict Magnet School","=""""","*","*",0,"*"
"Waterbury School District","=""""","Sprague School","=""""",14,65,0,0
"Waterbury School District","=""""","State Street School","=""""",136,161,0,"*"
"Waterbury School District","=""""","Walsh School","=""""",82,27,0,0
"Waterbury School District","=""""","Waterbury Arts Magnet School (High)","=""""",132,34,"*","*"
"Waterbury School District","=""""","Waterbury Arts Magnet School (Middle)","=""""",158,24,0,0
"Waterbury School District","=""""","Wendell L. Cross School","=""""","*",7,0,0
"Waterbury School District","=""""","Wilby High School","=""""",1870,791,6,"*"
"Waterbury School District","=""""","Woodrow Wilson School","=""""",55,62,0,"*"
"Waterford School District","=""""","Clark Lane Middle School","=""""",78,12,0,"*"
"Waterford School District","=""""","Great Neck Elementary School","=""""","*","*",0,0
"Waterford School District","=""""","Oswegatchie Elementary School","=""""","*","*",0,0
"Waterford School District","=""""","Quaker Hill Elementary School","=""""","*","*",0,0
"Waterford School District","=""""","Waterford High School","=""""",168,39,"*",0
"Watertown School District","=""""","Fletcher W. Judson School","=""""",8,"*",0,0
"Watertown School District","=""""","John Trumbull Primary School","=""""",0,6,0,0
"Watertown School District","=""""","Polk School","=""""",23,12,0,13
"Watertown School District","=""""","Swift Middle School","=""""",170,39,"*",0
"Watertown School District","=""""","Watertown High School","=""""",363,117,8,0
"West Hartford School District","=""""","Braeburn School","=""""","*",8,0,"*"
"West Hartford School District","=""""","Bristow Middle School","=""""",17,0,0,"*"
"West Hartford School District","=""""","Bugbee School","=""""","*","*",0,0
"West Hartford School District","=""""","Charter Oak International Academy","=""""",8,"*",0,0
"West Hartford School District","=""""","Conard High School","=""""",161,44,0,"*"
"West Hartford School District","=""""","Hall High School","=""""",189,38,"*","*"
"West Hartford School District","=""""","King Philip Middle School","=""""",41,11,"*",0
"West Hartford School District","=""""","Morley School","=""""","*",0,0,0
"West Hartford School District","=""""","Norfeldt School","=""""","*","*",0,0
"West Hartford School District","=""""","STRIVE-West Hartford","=""""",0,"*",0,0
"West Hartford School District","=""""","Sedgwick Middle School","=""""",69,27,"*","*"
"West Hartford School District","=""""","Webster Hill School","=""""","*",0,0,0
"West Hartford School District","=""""","Wolcott School","=""""","*","*",0,0
"West Haven School District","=""""","Washington School","=""""",0,10,0,0
"West Haven School District","=""""","Carrigan 5/6 Intermediate School","=""""","*",39,"*",9
"West Haven School District","=""""","Edith E. Mackrille School","=""""",0,9,0,8
"West Haven School District","=""""","Forest School","=""""",0,0,0,"*"
"West Haven School District","=""""","Harry M. Bailey Middle School","=""""",104,273,"*",31
"West Haven School District","=""""","Savin Rock Community School","=""""",0,18,0,39
"West Haven School District","=""""","West Haven High School","=""""",901,152,15,"*"
"Westbrook School District","=""""","Westbrook High School","=""""",40,"*","*",0
"Westbrook School District","=""""","Westbrook Middle School","=""""",48,10,0,"*"
"Weston School District","=""""","Weston High School","=""""",19,17,"*",0
"Weston School District","=""""","Weston Middle School","=""""",31,"*",0,0
"Westport School District","=""""","Bedford Middle School","=""""","*",0,0,0
"Westport School District","=""""","Coleytown Elementary School","=""""",7,"*",0,0
"Westport School District","=""""","Coleytown Middle School","=""""",19,0,0,0
"Westport School District","=""""","King's Highway Elementary School","=""""","*","*",0,0
"Westport School District","=""""","Staples High School","=""""",15,"*",0,0
"Wethersfield School District","=""""","Alfred W. Hanmer School","=""""","*",0,0,0
"Wethersfield School District","=""""","Emerson-Williams School","=""""","*",0,0,0
"Wethersfield School District","=""""","Highcrest School","=""""","*",0,0,0
"Wethersfield School District","=""""","Samuel B. Webb Elementary School","=""""",7,"*",0,0
"Wethersfield School District","=""""","Silas Deane Middle School","=""""",41,12,0,0
"Wethersfield School District","=""""","Wethersfield High School","=""""",150,52,0,0
"Willington School District","=""""","Center School","=""""","*","*",0,0
"Willington School District","=""""","Hall Memorial School","=""""",19,"*",0,0
"Wilton School District","=""""","Middlebrook School","=""""",9,"*",0,"*"
"Wilton School District","=""""","Cider Mill School","=""""",6,"*",0,0
"Wilton School District","=""""","Wilton High School","=""""","*",25,"*",0
"Winchester School District","=""""","Batcheller Early Education Center","=""""","*","*",0,0
"Winchester School District","=""""","Mary P. Hinsdale School","=""""","*","*",0,"*"
"Winchester School District","=""""","Pearson Middle School","=""""",13,21,0,0
"Winchester School District","=""""","WISE Academy","=""""",15,6,0,"*"
"Windham School District","=""""","Natchaug School","=""""",8,91,"*",0
"Windham School District","=""""","North Windham School","=""""",12,29,0,16
"Windham School District","=""""","W. B. Sweeney School","=""""",10,"*",0,0
"Windham School District","=""""","Windham Center School","=""""",11,11,0,7
"Windham School District","=""""","Windham High School","=""""",480,606,10,0
"Windham School District","=""""","Windham Middle School","=""""",377,354,24,11
"Windsor Locks School District","=""""","North Street School","=""""",0,"*",0,"*"
"Windsor Locks School District","=""""","South Elementary School","=""""","*",6,0,0
"Windsor Locks School District","=""""","Windsor Locks High School","=""""",141,41,7,"*"
"Windsor Locks School District","=""""","Windsor Locks Middle School","=""""",80,14,"*","*"
"Windsor School District","=""""","Clover Street School","=""""",21,9,0,0
"Windsor School District","=""""","John F. Kennedy School","=""""",28,"*",0,15
"Windsor School District","=""""","Oliver Ellsworth School","=""""",11,11,0,"*"
"Windsor School District","=""""","Poquonock Elementary School","=""""",23,"*",0,"*"
"Windsor School District","=""""","Sage Park Middle School","=""""",203,74,0,0
"Windsor School District","=""""","Windsor High School","=""""",521,76,12,"*"
"Wolcott School District","=""""","Alcott School","=""""","*",0,0,"*"
"Wolcott School District","=""""","Frisbie School","=""""",23,0,0,"*"
"Wolcott School District","=""""","Tyrrell Middle School","=""""",55,10,0,0
"Wolcott School District","=""""","Wolcott High School","=""""",126,15,0,0
"Woodbridge School District","=""""","Beecher Road School","=""""","*",0,"*",0
"Woodstock Academy District","=""""","Woodstock Academy","=""""",93,9,8,0
"Woodstock School District","=""""","Woodstock Elementary School","=""""","*","*",0,0
"Woodstock School District","=""""","Woodstock Middle School","=""""",21,"*",0,"*"

