"Sanction Counts, 2015-16"
"All Districts, All Schools"

"",,,,"Sanction Type",,,
"Southington School District","=""""","Therapeutic Educational Alternative Model (TEAM)","=""""",8,6,0,"*"
"Southington School District","=""""","Therapeutic Educational Setting (TEP)","=""""",6,"*",0,0
"Southington School District","=""""","Urbin T. Kelley School","=""""","*",0,0,0
"Sprague School District","=""""","Sayles School","=""""",36,13,0,"*"
"Stafford School District","=""""","Stafford Elementary School","=""""",0,"*",0,"*"
"Stafford School District","=""""","Stafford High School","=""""",136,32,"*",0
"Stafford School District","=""""","Stafford Middle School","=""""",20,"*","*",0
"Stafford School District","=""""","Stafford Tutoring Program","=""""",0,0,"*",0
"Stamford Academy District","=""""","Stamford Academy","=""""",15,30,0,0
"Stamford Charter School for Excellence District","=""""","Stamford Charter School for Excellence","=""""","*",0,0,"*"
"Stamford School District","=""""","Alternate Routes To Success","=""""","*",7,"*",0
"Stamford School District","=""""","Cloonan School","=""""",0,97,"*","*"
"Stamford School District","=""""","Dolan School","=""""","*",25,"*",0
"Stamford School District","=""""","Hart School","=""""",0,"*",0,0
"Stamford School District","=""""","Julia A. Stark School","=""""",0,13,0,0
"Stamford School District","=""""","K. T. Murphy School","=""""",0,"*",0,0
"Stamford School District","=""""","Newfield School","=""""",0,18,0,0
"Stamford School District","=""""","Northeast School","=""""","*",8,0,9
"Stamford School District","=""""","Rippowam Middle School","=""""",0,112,6,0
"Stamford School District","=""""","Rogers International School","=""""","*","*",0,0
"Stamford School District","=""""","Roxbury School","=""""",35,7,0,0
"Stamford School District","=""""","Scofield Middle School","=""""",29,12,0,0
"Stamford School District","=""""","Springdale School","=""""","*",7,0,0
"Stamford School District","=""""","Stamford High School","=""""",186,110,7,0
"Stamford School District","=""""","Stillmeadow School","=""""","*","*",0,0
"Stamford School District","=""""","The Academy of Information Technology","=""""",0,18,0,0
"Stamford School District","=""""","Toquam Magnet School","=""""","*","*",0,0
"Stamford School District","=""""","Turn of River School","=""""",0,22,0,0
"Stamford School District","=""""","Westhill High School","=""""",28,135,12,0
"Stamford School District","=""""","Westover School","=""""",0,"*",0,0
"Sterling School District","=""""","Sterling Community School","=""""",14,7,0,12
"Stonington School District","=""""","Deans Mill School","=""""","*","*",0,"*"
"Stonington School District","=""""","Mystic Middle School","=""""",7,"*",0,0
"Stonington School District","=""""","Pawcatuck Middle School","=""""",10,7,0,0
"Stonington School District","=""""","Stonington High School","=""""",195,36,"*",0
"Stonington School District","=""""","West Broad Street School","=""""","*","*",0,0
"Stratford School District","=""""","Eli Whitney School","=""""",15,"*",0,9
"Stratford School District","=""""","ABA Whitney","=""""",0,0,0,"*"
"Stratford School District","=""""","ALPHA","=""""",29,"*",0,0
"Stratford School District","=""""","Bunnell High School","=""""",126,"*",0,"*"
"Stratford School District","=""""","Chapel School","=""""",11,"*",0,6
"Stratford School District","=""""","David Wooster Middle School","=""""",190,14,0,"*"
"Stratford School District","=""""","Franklin STEPS K-2","=""""","*",0,0,0
"Stratford School District","=""""","Franklin School","=""""",15,11,0,0
"Stratford School District","=""""","Harry B. Flood Middle School","=""""",81,0,0,0
"Stratford School District","=""""","High School STEPS 9-12","=""""",7,0,0,0
"Stratford School District","=""""","Johnson House STEPS 3-6","=""""",7,"*",0,0
"Stratford School District","=""""","Lordship School","=""""",7,"*",0,0
"Stratford School District","=""""","Middle School STEPS 7-8","=""""",14,"*",0,0
"Stratford School District","=""""","Nichols School","=""""",28,0,0,"*"
"Stratford School District","=""""","Second Hill Lane School","=""""",15,"*",0,"*"
"Stratford School District","=""""","Straford Academy - Victoria Soto School","=""""",6,0,0,"*"
"Stratford School District","=""""","Stratford Academy - Johnson House","=""""",17,0,0,0
"Stratford School District","=""""","Stratford High School","=""""",220,"*",0,0
"Stratford School District","=""""","Wilcoxson School","=""""",10,"*",0,0
"Suffield School District","=""""","A. Ward Spaulding School","=""""","*",0,0,"*"
"Suffield School District","=""""","McAlister Intermediate School","=""""",24,"*",0,"*"
"Suffield School District","=""""","Suffield High School","=""""",232,42,"*",8
"Suffield School District","=""""","Suffield Middle School","=""""",56,7,0,"*"
"The Bridge Academy District","=""""","The Bridge Academy","=""""",32,63,"*",20
"The Gilbert School District","=""""","The Gilbert School","=""""",209,62,0,0
"Thomaston School District","=""""","Black Rock School","=""""","*",6,0,0
"Thomaston School District","=""""","Thomaston Center School","=""""",12,6,"*",0
"Thomaston School District","=""""","Thomaston High School","=""""",89,29,"*",0
"Thompson School District","=""""","Mary R. Fisher Elementary School","=""""",8,20,0,0
"Thompson School District","=""""","Thompson Middle School","=""""",16,38,0,0
"Thompson School District","=""""","Tourtellotte Memorial High School","=""""",70,52,0,0
"Tolland School District","=""""","Tolland High School","=""""",79,12,12,0
"Tolland School District","=""""","Tolland Intermediate School","=""""",0,"*",0,0
"Tolland School District","=""""","Tolland Middle School","=""""",44,9,0,0
"Torrington School District","=""""","East School","=""""",0,"*",0,0
"Torrington School District","=""""","Forbes School","=""""",11,"*",0,0
"Torrington School District","=""""","Forbes School / ABC","=""""",0,"*",0,0
"Torrington School District","=""""","Migeon Academy","=""""","*",0,0,0
"Torrington School District","=""""","Southwest School","=""""",12,"*",0,0
"Torrington School District","=""""","Torringford School","=""""",9,9,0,16
"Torrington School District","=""""","Torrington High School","=""""",244,117,8,0
"Torrington School District","=""""","Torrington Middle School","=""""",219,100,"*",12
"Torrington School District","=""""","Vogel-Wetmore School","=""""",0,"*",0,"*"
"Trailblazers Academy District","=""""","Trailblazers Academy","=""""","*",70,0,0
"Trumbull School District","=""""","Booth Hill School","=""""",0,"*",0,0
"Trumbull School District","=""""","Daniels Farm School","=""""","*",0,0,"*"
"Trumbull School District","=""""","Frenchtown Elementary School","=""""","*","*",0,0
"Trumbull School District","=""""","Hillcrest Middle School","=""""",19,6,0,0
"Trumbull School District","=""""","Madison Middle School","=""""",10,"*",0,0
"Trumbull School District","=""""","REACH","=""""","*","*",0,0
"Trumbull School District","=""""","Tashua School","=""""","*","*",0,0
"Trumbull School District","=""""","Trumbull Alternative School","=""""","*","*","*",0
"Trumbull School District","=""""","Trumbull High School","=""""",34,18,0,0
"Unified School District #2","=""""","Children's Place School","=""""",0,15,0,0
"Unified School District #2","=""""","Riverview School","=""""",0,15,0,0
"Unified School District #2","=""""","Walter G. Cady School","=""""",70,62,0,0
"Union School District","=""""","Union Elementary School","=""""","*",0,0,0
"Vernon School District","=""""","Northeast School","=""""","*",6,0,0
"Vernon School District","=""""","Center Road School","=""""",6,"*",0,0
"Vernon School District","=""""","Lake Street School","=""""",10,"*",0,"*"
"Vernon School District","=""""","Loveland Hill School","=""""","*",8,0,0
"Vernon School District","=""""","Maple Street School","=""""",40,"*",0,0
"Vernon School District","=""""","Rockville High School","=""""",749,347,"*",0
"Vernon School District","=""""","Skinner Road School","=""""",9,7,0,0
"Vernon School District","=""""","Vernon Center Middle School","=""""",123,74,0,10
"Voluntown School District","=""""","Voluntown Elementary School","=""""","*",0,0,"*"
"Wallingford School District","=""""","Highland School","=""""",7,0,0,0
"Wallingford School District","=""""","A.R.T.S. Academy","=""""",10,10,0,0
"Wallingford School District","=""""","Cook Hill School","=""""",30,0,0,"*"
"Wallingford School District","=""""","Dag  Hammarskjold Middle School","=""""",42,18,"*","*"
"Wallingford School District","=""""","Dag Hammarskjold Middle School","=""""",6,0,0,0
"Wallingford School District","=""""","Evarts C. Stevens School","=""""","*","*",0,0
"Wallingford School District","=""""","James H. Moran Middle School","=""""",33,10,0,0
"Wallingford School District","=""""","Lyman Hall High School","=""""",77,54,"*",0
"Wallingford School District","=""""","Mark T. Sheehan High School","=""""",53,12,0,0
"Wallingford School District","=""""","Moses Y. Beach School","=""""",0,"*",0,0
"Wallingford School District","=""""","Parker Farms School","=""""",7,"*",0,"*"
"Wallingford School District","=""""","Pond Hill School","=""""",9,"*",0,0
"Wallingford School District","=""""","Rock Hill School","=""""","*",0,0,0
"Wallingford School District","=""""","Yalesville School","=""""","*",0,0,0
"Waterbury School District","=""""","West Side Middle School","=""""",487,655,"*",7
"Waterbury School District","=""""","Washington School","=""""",24,15,0,0
"Waterbury School District","=""""","B. W. Tinker School","=""""",40,63,0,"*"
"Waterbury School District","=""""","B.W. Tinker BDLC","=""""",0,27,0,0
"Waterbury School District","=""""","Bucks Hill Bilingual","=""""",6,34,0,37
"Waterbury School District","=""""","Bucks Hill School","=""""",13,37,0,28
"Waterbury School District","=""""","Bunker Hill BDLC","=""""",0,31,"*",0
"Waterbury School District","=""""","Bunker Hill School","=""""",67,37,0,"*"
"Waterbury School District","=""""","Carrington School","=""""",24,20,0,9
"Waterbury School District","=""""","Chase Bilingual","=""""",7,7,0,0
"Waterbury School District","=""""","Crosby High School","=""""",1211,947,0,"*"
"Waterbury School District","=""""","Crosby NVCC","=""""","*","*",0,0
"Waterbury School District","=""""","Driggs School","=""""",117,82,0,"*"
"Waterbury School District","=""""","Duggan School","=""""",21,57,0,0
"Waterbury School District","=""""","Enlightenment School","=""""",159,679,0,0
"Waterbury School District","=""""","Excel II","=""""","*",0,0,0
"Waterbury School District","=""""","Excel III","=""""","*",20,0,0
"Waterbury School District","=""""","F. J. Kingsbury School","=""""",33,58,0,"*"
"Waterbury School District","=""""","Gilmartin School","=""""",65,79,"*","*"
"Waterbury School District","=""""","H. S. Chase School","=""""",54,76,0,"*"
"Waterbury School District","=""""","Hopeville Bilingual","=""""","*","*",0,0
"Waterbury School District","=""""","Hopeville School","=""""",34,26,0,"*"
"Waterbury School District","=""""","John F. Kennedy High School","=""""",1331,846,0,0
"Waterbury School District","=""""","Maloney Interdistrict Magnet School","=""""","*","*",0,0
"Waterbury School District","=""""","Margaret M. Generali Elementary School","=""""",13,12,0,0
"Waterbury School District","=""""","Michael F. Wallace Middle School","=""""",293,374,0,0
"Waterbury School District","=""""","North End Middle School","=""""",220,468,0,"*"
"Waterbury School District","=""""","Reed School","=""""",114,59,0,0
"Waterbury School District","=""""","Regan School","=""""",19,11,0,"*"
"Waterbury School District","=""""","Rotella Interdistrict Magnet School","=""""",17,"*",0,"*"
"Waterbury School District","=""""","Sprague School","=""""",34,43,0,0
"Waterbury School District","=""""","State Street School","=""""",49,164,0,7
"Waterbury School District","=""""","Walsh School","=""""",45,34,0,9
"Waterbury School District","=""""","Waterbury Arts Magnet School (High)","=""""",203,63,0,"*"
"Waterbury School District","=""""","Waterbury Arts Magnet School (Middle)","=""""",71,29,0,0
"Waterbury School District","=""""","Waterbury Career Academy","=""""",82,52,0,0
"Waterbury School District","=""""","Wendell L. Cross School","=""""","*","*",0,"*"
"Waterbury School District","=""""","Wilby High School","=""""",1185,1375,"*","*"
"Waterbury School District","=""""","Woodrow Wilson BDLC","=""""","*",23,0,0
"Waterbury School District","=""""","Woodrow Wilson School","=""""",134,40,0,"*"
"Waterford School District","=""""","Clark Lane Middle School","=""""",158,36,0,"*"
"Waterford School District","=""""","Great Neck Elementary School","=""""","*",0,0,0
"Waterford School District","=""""","Oswegatchie Elementary School","=""""",7,"*",0,0
"Waterford School District","=""""","Quaker Hill Elementary School","=""""","*",0,0,0
"Waterford School District","=""""","Waterford High School","=""""",140,14,"*",0
"Watertown School District","=""""","Fletcher W. Judson School","=""""",0,"*",0,0
"Watertown School District","=""""","John Trumbull Primary School","=""""",8,"*",0,0
"Watertown School District","=""""","Polk School","=""""","*","*",0,"*"
"Watertown School District","=""""","Swift Middle School","=""""",104,27,"*",0
"Watertown School District","=""""","Watertown High School","=""""",260,41,6,0
"West Hartford School District","=""""","Smith School","=""""",9,"*",0,0
"West Hartford School District","=""""","REACH","=""""",42,16,0,0
"West Hartford School District","=""""","Braeburn School","=""""","*","*",0,0
"West Hartford School District","=""""","Bristow Middle School","=""""",30,"*","*",0
"West Hartford School District","=""""","Bugbee School","=""""",0,"*",0,0
"West Hartford School District","=""""","Conard High School","=""""",112,41,"*",0
"West Hartford School District","=""""","Hall High School","=""""",163,22,"*",0
"West Hartford School District","=""""","King Philip Middle School","=""""",119,28,0,"*"
"West Hartford School District","=""""","Morley School","=""""","*","*",0,0
"West Hartford School District","=""""","Norfeldt School","=""""",12,"*",0,0
"West Hartford School District","=""""","STRIVE-West Hartford","=""""","*",9,0,0
"West Hartford School District","=""""","Sedgwick Middle School","=""""",200,88,"*",0
"West Hartford School District","=""""","Strive-West Hartford","=""""",0,"*",0,0
"West Hartford School District","=""""","Webster Hill School","=""""","*","*",0,0
"West Hartford School District","=""""","Whiting Lane Learning Center","=""""",0,"*",0,0
"West Hartford School District","=""""","Whiting Lane School","=""""",0,"*",0,0
"West Hartford School District","=""""","Wolcott School","=""""","*","*",0,0
"West Haven School District","=""""","Washington School","=""""","*",32,"*","*"
"West Haven School District","=""""","ASD Lab","=""""",0,"*",0,0
"West Haven School District","=""""","Blended","=""""","*",0,0,0
"West Haven School District","=""""","Carrigan 5/6 Intermediate School","=""""","*",40,"*",23
"West Haven School District","=""""","Edith E. Mackrille School","=""""",0,0,0,"*"
"West Haven School District","=""""","Forest School","=""""",0,"*",0,0
"West Haven School District","=""""","Harry M. Bailey Middle School","=""""",26,175,"*",23
"West Haven School District","=""""","Life Skills","=""""",0,"*",0,0
"West Haven School District","=""""","PACE","=""""",23,19,"*",0
"West Haven School District","=""""","Savin Rock Community School","=""""",0,10,0,36
"West Haven School District","=""""","West Haven High School","=""""",365,110,7,0
"Westbrook School District","=""""","Westbrook High School","=""""","*","*",0,0
"Westbrook School District","=""""","Westbrook Middle School","=""""","*","*",0,0
"Weston School District","=""""","Weston High School","=""""",16,14,"*",0
"Weston School District","=""""","Weston Middle School","=""""",34,"*",0,"*"
"Westport School District","=""""","Bedford Middle School","=""""",11,0,0,0
"Westport School District","=""""","Coleytown Elementary School","=""""",11,0,0,0
"Westport School District","=""""","Coleytown Middle School","=""""",13,"*",0,0
"Westport School District","=""""","Green's Farms School","=""""","*","*",0,"*"
"Westport School District","=""""","Green's Farms Segregated","=""""",0,0,0,"*"
"Westport School District","=""""","King's Highway Elementary School","=""""",0,"*",0,0
"Westport School District","=""""","Saugatuck Elementary School","=""""","*","*",0,0
"Westport School District","=""""","Staples High School","=""""",44,10,0,0
"Wethersfield School District","=""""","Alfred W. Hanmer School","=""""","*",0,0,0
"Wethersfield School District","=""""","Charles Wright School","=""""",28,0,0,0
"Wethersfield School District","=""""","Emerson-Williams School","=""""","*",0,0,0
"Wethersfield School District","=""""","Highcrest School","=""""",7,"*",0,0
"Wethersfield School District","=""""","Samuel B. Webb Elementary School","=""""","*","*",0,0
"Wethersfield School District","=""""","Silas Deane Middle School","=""""",48,33,0,0
"Wethersfield School District","=""""","Wethersfield High School","=""""",83,35,0,0
"Willington School District","=""""","Center School","=""""","*","*",0,"*"
"Willington School District","=""""","Hall Memorial School","=""""","*","*",0,"*"
"Wilton School District","=""""","Cider Mill School","=""""",0,"*",0,0
"Wilton School District","=""""","Middlebrook School","=""""",28,0,0,0
"Wilton School District","=""""","Wilton High School","=""""",11,9,"*",0
"Winchester School District","=""""","Pearson Middle School","=""""",12,8,0,"*"
"Windham School District","=""""","Charles H. Barrows STEM Academy","=""""",41,24,"*",7
"Windham School District","=""""","Natchaug School","=""""",19,12,0,0
"Windham School District","=""""","North Windham School","=""""",35,7,0,8
"Windham School District","=""""","W. B. Sweeney School","=""""","*","*",0,6
"Windham School District","=""""","Windham Center School","=""""",32,6,0,"*"
"Windham School District","=""""","Windham High School","=""""",331,325,7,"*"
"Windham School District","=""""","Windham Middle School","=""""",519,88,"*","*"
"Windsor Locks School District","=""""","Pine Meadow Academy","=""""",0,6,"*",0
"Windsor Locks School District","=""""","South Elementary School","=""""","*","*",0,0
"Windsor Locks School District","=""""","Windsor Locks High School","=""""",171,40,"*",0
"Windsor Locks School District","=""""","Windsor Locks Middle School","=""""",68,21,"*",0
"Windsor School District","=""""","Clover Street School","=""""",16,"*",0,0
"Windsor School District","=""""","John F. Kennedy School","=""""",44,16,0,19
"Windsor School District","=""""","Oliver Ellsworth School","=""""",30,11,0,9
"Windsor School District","=""""","Poquonock Elementary School","=""""",20,"*",0,6
"Windsor School District","=""""","Sage Park Middle School","=""""",261,136,0,"*"
"Windsor School District","=""""","Spark","=""""",22,"*","*",0
"Windsor School District","=""""","Windsor High School","=""""",717,55,"*","*"
"Wolcott School District","=""""","Alcott School","=""""",9,"*",0,0
"Wolcott School District","=""""","Frisbie School","=""""",8,"*",0,0
"Wolcott School District","=""""","Phoenix Program","=""""",16,"*",0,0
"Wolcott School District","=""""","Tyrrell Middle School","=""""",35,"*",0,0
"Wolcott School District","=""""","Wakelee School","=""""",0,7,"*",0
"Wolcott School District","=""""","Wolcott High School","=""""",133,21,"*",0
"Woodbridge School District","=""""","Beecher Road School","=""""",0,"*",0,0
"Woodstock Academy District","=""""","Woodstock Academy","=""""",61,40,9,0
"Woodstock School District","=""""","Woodstock Middle School","=""""",19,"*",0,"*"

